,TFDP2 (7029)
ACH-000004,-0.017801999501420255
ACH-000005,-0.2315604867408907
ACH-000007,-0.04253320579498754
ACH-000009,-0.10840981825890314
ACH-000011,-0.1083358193996963
ACH-000012,-0.05205378118483215
ACH-000013,-0.3280834950962004
ACH-000014,-0.16709608613421212
ACH-000015,-0.034750112757400045
ACH-000017,-0.2034789022538624
ACH-000018,-0.09994037468997193
ACH-000019,-0.19287872443757134
ACH-000021,-0.15410211900614934
ACH-000022,-0.07940818266379633
ACH-000025,-0.18398870968852515
ACH-000028,-0.34323108453823536
ACH-000030,-0.10069430500086787
ACH-000035,-0.19291599737739887
ACH-000036,-0.05246305869201762
ACH-000037,-0.04628486062203365
ACH-000039,-0.21382057656318426
ACH-000040,0.002334456224204162
ACH-000041,-0.06874953566426986
ACH-000042,-0.1735173302340053
ACH-000045,-0.18028104025582886
ACH-000047,-0.3321424293777816
ACH-000052,-0.16213392197956436
ACH-000053,-0.15894687368060387
ACH-000054,-0.1924112919978352
ACH-000055,-0.12909219094717225
ACH-000060,-0.3526081354530779
ACH-000067,-0.25592228484502977
ACH-000070,-0.15549241023785967
ACH-000075,-0.10494029999988706
ACH-000078,-0.2146462085400491
ACH-000082,-0.14242301251160713
ACH-000085,-0.05163865660581815
ACH-000086,-0.16403385358681447
ACH-000087,-0.23370036300223015
ACH-000092,-0.16486013565451585
ACH-000095,-0.12273126726091317
ACH-000097,-0.21211992377187736
ACH-000098,-0.2090805567387196
ACH-000099,-0.22481530672286207
ACH-000108,-0.10484484229745286
ACH-000113,-0.17439314831977246
ACH-000116,-0.2385501591313325
ACH-000118,-0.13871131557210886
ACH-000120,-0.1782693064799427
ACH-000123,-0.3694860467054673
ACH-000127,-0.13614148244764876
ACH-000128,-0.4511436980791127
ACH-000132,-0.005596733143560023
ACH-000133,-0.05508347564295687
ACH-000137,-0.09671242066854578
ACH-000138,-0.21920535065268068
ACH-000142,-0.2663411079534357
ACH-000143,-0.2623364750175455
ACH-000146,-0.09731187144908944
ACH-000148,-0.08927171906789849
ACH-000150,-0.018002407874220663
ACH-000152,-0.21025039786177646
ACH-000153,-0.04121661521599383
ACH-000159,-0.1675449840222297
ACH-000160,-0.19909349377873967
ACH-000163,-0.09739713744832308
ACH-000167,0.04341147658268517
ACH-000168,-0.1640702481389438
ACH-000169,-0.3247073774511037
ACH-000178,-0.13361916986654973
ACH-000183,-0.07750030379305893
ACH-000188,-0.05411869096464497
ACH-000189,-0.31206159582420445
ACH-000190,-0.09751159732776174
ACH-000198,-0.0788886402461551
ACH-000203,-0.10250437944760196
ACH-000204,-0.10178172926889577
ACH-000206,-0.05250038714257598
ACH-000207,-0.15556119785236752
ACH-000208,-0.07408373417993654
ACH-000210,-0.03396248001293598
ACH-000211,-0.29440735465469786
ACH-000215,-0.10859043361869228
ACH-000221,-0.16411753691628062
ACH-000222,-0.08029807573510896
ACH-000223,-0.1820177984972884
ACH-000226,-0.02379011160961146
ACH-000227,0.01202848680766644
ACH-000228,-0.10936524683385636
ACH-000231,-0.1918972333847808
ACH-000232,-0.16925270398911155
ACH-000233,-0.17425706646913658
ACH-000234,-0.2652765195850608
ACH-000235,-0.10417449866062532
ACH-000237,-0.08188485186345136
ACH-000238,-0.07937261664295081
ACH-000242,-0.1344403809597043
ACH-000243,-0.13805388609546335
ACH-000244,-0.2447153621279095
ACH-000246,-0.2310709996624139
ACH-000248,-0.13089932085746353
ACH-000250,-0.1198564818884619
ACH-000251,-0.18561951077182406
ACH-000252,-0.2633675585984289
ACH-000253,-0.16133433003049258
ACH-000255,-0.12020605399574065
ACH-000256,-0.2305183969830334
ACH-000257,-0.039893514923842806
ACH-000258,-0.13770947183895696
ACH-000259,-0.10380746418558827
ACH-000260,-0.15430162407759707
ACH-000261,-0.1157997927821639
ACH-000262,-0.16136200086173344
ACH-000263,-0.16327963328520856
ACH-000264,-0.04650363143888812
ACH-000265,-0.01719476190063746
ACH-000266,-0.1249902360147334
ACH-000272,-0.16844839566341238
ACH-000274,-0.14291698408823664
ACH-000277,-0.008691788897091166
ACH-000278,-0.15531526513846974
ACH-000279,-0.13268517083877815
ACH-000280,-0.14818059388664126
ACH-000281,-0.07411479011506439
ACH-000288,-0.19851848528860852
ACH-000291,-0.10434624317051223
ACH-000293,-0.13093090121452375
ACH-000294,-0.0856786776072469
ACH-000295,-0.08028053822264697
ACH-000296,-0.3418390849275311
ACH-000302,-0.24966454387592765
ACH-000304,-0.10183007043627272
ACH-000307,-0.11484589481486672
ACH-000308,-0.18787458455641168
ACH-000310,-0.24845870954371066
ACH-000311,-0.11761183930742727
ACH-000312,-0.18080033563666453
ACH-000315,-0.19920978047462307
ACH-000316,-0.1253415706440057
ACH-000317,-0.2091800238292041
ACH-000318,-0.08866591132137919
ACH-000319,-0.1334437651183318
ACH-000320,0.01144730119997613
ACH-000322,0.0450951396783472
ACH-000323,-0.2765738992738165
ACH-000324,-0.1843690666036088
ACH-000329,-0.05775915738503384
ACH-000330,-0.10536959746650212
ACH-000331,-0.3059592880465964
ACH-000332,-0.1837677674884656
ACH-000334,-0.2817972312501138
ACH-000335,-0.15420736043248584
ACH-000336,0.0017830221704934058
ACH-000337,-0.1696666815770662
ACH-000338,0.13419650162035068
ACH-000339,-0.108122360182441
ACH-000341,-0.3774887173537016
ACH-000348,-0.0707003361174071
ACH-000350,-0.16666343038030385
ACH-000352,-0.1980722464461213
ACH-000356,-0.1545132326468189
ACH-000361,-0.19728627193837134
ACH-000362,-0.13148647112676834
ACH-000363,-0.0962892627022337
ACH-000364,-0.0601480219229324
ACH-000365,-0.09154077799523047
ACH-000366,-0.4401532223967976
ACH-000368,-0.2878826987698583
ACH-000374,-0.10237489333040778
ACH-000375,-0.08063614121223199
ACH-000376,-0.13128499607529895
ACH-000381,-0.19762857116230526
ACH-000383,-0.10071079717567308
ACH-000387,0.02637632003911296
ACH-000389,-0.35611817320982075
ACH-000390,-0.11790309448558466
ACH-000393,-0.09457928397507254
ACH-000395,-0.3432982882346671
ACH-000396,-0.20290465582289186
ACH-000397,-0.24216303442783502
ACH-000401,-0.037790884699710016
ACH-000402,-0.22512714340968973
ACH-000403,-0.20702957065296151
ACH-000404,-0.21605192336478946
ACH-000406,-0.06933117030399882
ACH-000407,-0.11125082400907214
ACH-000408,-0.2965961159463025
ACH-000410,-0.3244141775235956
ACH-000411,-0.2685716963777857
ACH-000414,-0.02903096004169949
ACH-000415,-0.15420874063453527
ACH-000416,-0.22474187931014705
ACH-000420,-0.22168760601787887
ACH-000421,-0.2395590052671093
ACH-000424,-0.18812873146691855
ACH-000425,-0.09326318565872334
ACH-000426,-0.0012069110384808613
ACH-000427,-0.18733503413420308
ACH-000433,-0.22722158197733455
ACH-000435,-0.548366816848546
ACH-000436,-0.21228086468275745
ACH-000444,-0.08984645437685729
ACH-000445,-0.1294397846462747
ACH-000448,-0.14815356121649653
ACH-000450,-0.13439851708166334
ACH-000452,-0.17245916204138576
ACH-000454,-0.20302756990435816
ACH-000458,-0.16915474223614954
ACH-000459,-0.2239091112928475
ACH-000460,-0.28004671128842235
ACH-000461,0.09608428715079066
ACH-000463,-0.26239744047792274
ACH-000464,-0.06208355709960805
ACH-000466,-0.09198882289938487
ACH-000467,-0.0993884132769379
ACH-000468,-0.021154544142624628
ACH-000469,-0.19818804419249295
ACH-000470,-0.12291215287232846
ACH-000471,-0.16409367695379068
ACH-000472,-0.11390499151163655
ACH-000473,-0.11809203876721786
ACH-000475,-0.2358570045273373
ACH-000476,-0.2353252747057719
ACH-000477,-0.1363709974789227
ACH-000479,0.08558584415848328
ACH-000480,-0.30239554359830884
ACH-000481,-0.09387782883662793
ACH-000483,-0.0391836196162868
ACH-000484,0.03617837269741032
ACH-000485,-0.07153706519348282
ACH-000486,-0.1334089020301467
ACH-000487,-0.11463786655656184
ACH-000488,-0.16509285831787182
ACH-000490,-0.1832983233273122
ACH-000491,0.045793062726872745
ACH-000495,-0.28304239244776275
ACH-000496,-0.2521526835280169
ACH-000499,-0.16169328646150186
ACH-000500,0.19099777556342495
ACH-000502,-0.1439132357604644
ACH-000503,-0.2655152836572781
ACH-000505,-0.17690008367022825
ACH-000507,-0.030367479095161937
ACH-000510,-0.05263307952489623
ACH-000511,-0.2368989054185644
ACH-000512,-0.06988769206971589
ACH-000516,-0.11357928977213262
ACH-000517,-0.14971250914280565
ACH-000518,-0.1887388763237233
ACH-000520,-0.02516114459305977
ACH-000521,-0.0762413170758146
ACH-000522,-0.20920105185531224
ACH-000524,-0.20255765475335452
ACH-000527,-0.2144500641013896
ACH-000528,-0.2262300711633536
ACH-000537,-0.20627373774676114
ACH-000541,-0.28300989923244385
ACH-000542,-0.17376155101361146
ACH-000544,-0.2411061029273912
ACH-000545,-0.16748497303239365
ACH-000547,-0.08515552766586837
ACH-000548,-0.10919001912074504
ACH-000549,-0.1377785717230398
ACH-000550,-0.2320208176266968
ACH-000552,-0.05194114775782402
ACH-000556,-0.12045533349800297
ACH-000557,-0.05062566744123723
ACH-000569,-0.2722400131408306
ACH-000570,-0.16613893551840486
ACH-000571,-0.1433371442145403
ACH-000573,-0.07620514352482048
ACH-000576,-0.2659113443673116
ACH-000579,-0.1674844998069202
ACH-000580,-0.06600445227219243
ACH-000584,-0.11729117566572946
ACH-000585,-0.2068537337983256
ACH-000588,-0.15749767147298868
ACH-000589,-0.0630218553565997
ACH-000591,-0.15895843570818766
ACH-000593,-0.19216245928346115
ACH-000600,-0.19060381355825728
ACH-000601,-0.1207511928883226
ACH-000605,-0.1283268104870427
ACH-000606,-0.05201331997301712
ACH-000608,-0.04449920599102753
ACH-000614,-0.2596663285487352
ACH-000616,-0.10733880013560483
ACH-000618,-0.01804544028835056
ACH-000619,-0.1779742109963786
ACH-000620,-0.2518211515262865
ACH-000621,-0.07346951625873213
ACH-000622,-0.014580918831006606
ACH-000623,-0.11425191416947016
ACH-000624,-0.06059500961738301
ACH-000627,-0.17294642461267912
ACH-000630,-0.1671582178057269
ACH-000631,-0.10332760349827796
ACH-000632,0.007828557635462946
ACH-000633,-0.07488651670592701
ACH-000637,-0.3171014026588985
ACH-000638,-0.022421714184454218
ACH-000646,-0.24689664517399584
ACH-000647,-0.055378560717308935
ACH-000648,-0.007948243520773673
ACH-000649,-0.12115824848214996
ACH-000651,-0.1691711126725595
ACH-000652,-0.14156350525388184
ACH-000653,-0.1029243960442205
ACH-000657,-0.17077687103602976
ACH-000658,-0.24494378845356504
ACH-000661,-0.05324402111610305
ACH-000662,-0.14910148805581028
ACH-000663,-0.2098750588486453
ACH-000665,-0.17185690598175302
ACH-000671,-0.03303260283202457
ACH-000672,-0.19703878296845206
ACH-000673,-0.13375641373644778
ACH-000676,-0.15534708439132314
ACH-000677,-0.17211784054419935
ACH-000681,-0.1949240974417817
ACH-000683,-0.07357490517921805
ACH-000684,-0.15456168116390898
ACH-000688,-0.12776537396638565
ACH-000693,-0.11317483563719455
ACH-000694,-0.2818211089581759
ACH-000695,-0.18183524261168973
ACH-000696,-0.23507579176802765
ACH-000697,-0.16701954732144456
ACH-000699,-0.2446043645898857
ACH-000701,-0.1993775706162845
ACH-000706,-0.09625543778182596
ACH-000711,-0.060111687249292486
ACH-000713,-0.4647732425573937
ACH-000714,-0.17609999399333845
ACH-000718,-0.21460282929396693
ACH-000720,-0.16509263115870054
ACH-000721,-0.1597540895491393
ACH-000724,-0.1995292083890821
ACH-000725,-0.013307413144544198
ACH-000732,-0.09027607311235214
ACH-000734,-0.1447824477400405
ACH-000735,-0.32424017330032
ACH-000736,-0.2228668710665361
ACH-000738,-0.014886140643970697
ACH-000746,-0.020825620107022217
