,PBK (55872)
ACH-000004,-0.01601161127865078
ACH-000005,0.06508876770667227
ACH-000007,-0.3149453449233487
ACH-000009,0.008579139864072067
ACH-000011,0.07254688226617548
ACH-000012,-0.05626034338810923
ACH-000013,-0.01154771967092271
ACH-000014,-0.14312610975822165
ACH-000015,0.014045079265569726
ACH-000017,-0.0367309837903908
ACH-000018,0.137938539747433
ACH-000019,0.1776606276038902
ACH-000021,0.015512129575128703
ACH-000022,0.07724264046276116
ACH-000025,0.006370083581728411
ACH-000028,-0.050803887481691984
ACH-000030,0.08437281415942721
ACH-000035,0.08543963041994099
ACH-000036,-0.0775146451490037
ACH-000037,-0.02295987204307896
ACH-000039,0.06088161333623837
ACH-000040,0.029077432950256294
ACH-000041,0.03167893828316242
ACH-000042,0.05419167622339681
ACH-000045,0.09891492272140397
ACH-000047,0.15484740320863996
ACH-000052,0.2199657849774568
ACH-000053,0.0008513800058813964
ACH-000054,0.09437276406719576
ACH-000055,-0.005865388049980898
ACH-000060,-0.032061597763773805
ACH-000067,-0.032512105046759485
ACH-000070,0.10839428833599148
ACH-000075,0.04213364495540354
ACH-000078,-0.06611943213949185
ACH-000082,-0.0418970039206529
ACH-000085,0.024743883955747902
ACH-000086,0.039351289176100236
ACH-000087,-0.001409290388524405
ACH-000092,0.007614570435182045
ACH-000095,0.07544045842102907
ACH-000097,-0.04656468539943981
ACH-000098,0.10092779212970593
ACH-000099,0.0193872010693792
ACH-000108,0.01042832702063874
ACH-000113,-0.04746556094198117
ACH-000116,0.008541455983174967
ACH-000118,0.05964152169888987
ACH-000120,0.11222132777413177
ACH-000123,-0.03365774409874291
ACH-000127,0.11241849632498008
ACH-000128,-0.0235146610394166
ACH-000132,0.007642323357726724
ACH-000133,0.0017295481462322705
ACH-000137,0.05562188130940314
ACH-000138,0.07490824241579601
ACH-000142,0.1321169660843651
ACH-000143,0.1723141469994423
ACH-000146,-0.03052169377088101
ACH-000148,0.0868580216977171
ACH-000150,0.08310487439588803
ACH-000152,0.06332418851369594
ACH-000153,0.007899366069947721
ACH-000159,-0.05553940156950527
ACH-000160,0.05323737135491785
ACH-000163,-0.12781390292615707
ACH-000167,0.13545612608710778
ACH-000168,-0.09526777350625787
ACH-000169,0.0679814154097041
ACH-000178,-0.015410203469028706
ACH-000183,0.08454374914901602
ACH-000188,-0.04420646633138956
ACH-000189,0.17575787120593514
ACH-000190,0.05764743058995263
ACH-000198,-0.17648649517211676
ACH-000203,0.14584338736736566
ACH-000204,-0.049326946717805464
ACH-000206,-0.2846570533841897
ACH-000207,0.059470004941888366
ACH-000208,-0.09315424691782903
ACH-000210,-0.1640639861706571
ACH-000211,-0.06838578789840608
ACH-000215,0.01317497048046827
ACH-000221,0.02271719706598421
ACH-000222,0.21969002280720465
ACH-000223,-0.01954853686482253
ACH-000226,0.0980928010100875
ACH-000227,-0.04041964261089924
ACH-000228,0.07421728064065715
ACH-000231,0.036826285349685225
ACH-000232,0.06231174689112025
ACH-000233,0.02495229288636525
ACH-000234,-0.045874485790305314
ACH-000235,0.06726510088829335
ACH-000237,-0.04116516304297094
ACH-000238,0.04474300187097925
ACH-000242,-0.2543303416106664
ACH-000243,0.04437377928811112
ACH-000244,-0.2565410518447349
ACH-000246,0.042292505410675016
ACH-000248,-0.06532414861410503
ACH-000250,-0.09445915719122946
ACH-000251,0.07303506188934662
ACH-000252,-0.004356300071075977
ACH-000253,-0.05771708622740361
ACH-000255,0.020271673256127377
ACH-000256,-0.05767301805585801
ACH-000257,-0.06504058667607703
ACH-000258,-0.10733313663933816
ACH-000259,-0.04683907204255175
ACH-000260,0.04398754557368237
ACH-000261,0.027355894444593225
ACH-000262,-0.0782044978928392
ACH-000263,0.16894199978160507
ACH-000264,-0.06632526271503304
ACH-000265,0.06273778043532527
ACH-000266,0.11207421020852246
ACH-000272,0.04233431254577388
ACH-000274,-0.09269817747545177
ACH-000277,-0.02676717071243716
ACH-000278,-0.09423256564218062
ACH-000279,0.09633931393869692
ACH-000280,0.0776477206962718
ACH-000281,0.10210038339961082
ACH-000288,0.11885432437540018
ACH-000291,-0.00479114535854361
ACH-000293,0.04945798354578683
ACH-000294,0.010771659718401334
ACH-000295,-0.2289306130416994
ACH-000296,-0.12418975064229285
ACH-000302,4.1632225235629685e-05
ACH-000304,-0.042011680702055465
ACH-000307,-0.13905754253908068
ACH-000308,0.036556412622327866
ACH-000310,-0.027143693189991817
ACH-000311,-0.13744049158472973
ACH-000312,0.05883382947576522
ACH-000315,-0.024606156784280242
ACH-000316,0.05951665591239427
ACH-000317,-0.07573354868193129
ACH-000318,-0.043148690590912815
ACH-000319,0.0637320456258438
ACH-000320,0.10233948251039983
ACH-000322,-0.1199915226286394
ACH-000323,0.03233967586777228
ACH-000324,0.05673346701365544
ACH-000329,-0.1316646807436439
ACH-000330,0.053984502718105336
ACH-000331,0.057965946030996175
ACH-000332,0.051712249589533736
ACH-000334,-0.07445488667306452
ACH-000335,0.07969702587707668
ACH-000336,-0.04824347088917599
ACH-000337,0.21228402301324084
ACH-000338,0.2547707402041154
ACH-000339,0.02578964591446324
ACH-000341,0.027215082473025454
ACH-000348,0.04313749118116297
ACH-000350,-0.06833648452382955
ACH-000352,-0.10796773362214587
ACH-000356,-0.008515790356296215
ACH-000361,-0.17680127467109855
ACH-000362,-0.17567871888204548
ACH-000363,0.05428435695441654
ACH-000364,0.009779672339706572
ACH-000365,-0.07162029376470698
ACH-000366,0.09975054259387058
ACH-000368,0.16949762248252948
ACH-000374,0.0012259122773464464
ACH-000375,0.29457391904716906
ACH-000376,-0.017636595685560034
ACH-000381,0.12438091485854864
ACH-000383,0.01679362306274934
ACH-000387,-0.016695675114985573
ACH-000389,0.0857689144578095
ACH-000390,0.03671369680644637
ACH-000393,-0.04677806077673393
ACH-000395,-0.05898524221225676
ACH-000396,0.17711843834121466
ACH-000397,0.0662861606260445
ACH-000401,0.1435362170804203
ACH-000402,-0.03402052168404849
ACH-000403,-0.01657844476592346
ACH-000404,0.0715713216523481
ACH-000406,0.020185191145909543
ACH-000407,0.011174437907267087
ACH-000408,0.23680361541822856
ACH-000410,-0.047161349315983134
ACH-000411,-0.05196912897966678
ACH-000414,-0.06405129899356866
ACH-000415,0.01004559414670942
ACH-000416,-0.048947927562908736
ACH-000420,0.05661730979524269
ACH-000421,0.038041339359402335
ACH-000424,0.08273699753804327
ACH-000425,0.04118146092720095
ACH-000426,0.02707806461497731
ACH-000427,-0.05082448595670674
ACH-000433,0.11232810241078968
ACH-000435,-0.06567735699079315
ACH-000436,0.07351872414863131
ACH-000444,-0.07736926954264015
ACH-000445,0.1463341345799006
ACH-000448,-0.06212132409745811
ACH-000450,0.1727517388801484
ACH-000452,-0.03031050523194968
ACH-000454,0.1208353638113788
ACH-000458,-0.027065901251241083
ACH-000459,-0.02218169651867653
ACH-000460,0.03945646802022526
ACH-000461,-0.006957181477516918
ACH-000463,0.014318668711978212
ACH-000464,0.055522953829305915
ACH-000466,-0.06013604704155135
ACH-000467,-0.032166106831579284
ACH-000468,0.1250182620128397
ACH-000469,-0.05185097687819582
ACH-000470,0.06735820311810083
ACH-000471,-0.06098437838692228
ACH-000472,-0.00010987981926923748
ACH-000473,0.019663724120082226
ACH-000475,-0.025876316419880536
ACH-000476,-0.06042453998614328
ACH-000477,0.1341171181072133
ACH-000479,0.26963246951300635
ACH-000480,0.09127993838221993
ACH-000481,-0.017102148719338302
ACH-000483,-0.14228137233680802
ACH-000484,-0.09092072272014323
ACH-000485,-0.1597656070803859
ACH-000486,-0.06786048912516074
ACH-000487,0.060968521366576676
ACH-000488,-0.008604694105953516
ACH-000490,-0.0070797522138694065
ACH-000491,0.05924225266536193
ACH-000495,0.03286826146110773
ACH-000496,0.013833255679090694
ACH-000499,0.2930569431821304
ACH-000500,0.18294282427996103
ACH-000502,0.053912975509252906
ACH-000503,-0.12289421249706345
ACH-000505,0.0453046074309377
ACH-000507,-0.03786113837769553
ACH-000510,-0.004909325090948607
ACH-000511,-0.05877566219300776
ACH-000512,-0.00015865535382547684
ACH-000516,-0.014511453019751132
ACH-000517,0.023622476711567298
ACH-000518,0.008653480448739577
ACH-000520,0.029756489855601795
ACH-000521,0.049013088408646856
ACH-000522,-0.009289081298271459
ACH-000524,-0.06226908807500571
ACH-000527,0.023201824662913872
ACH-000528,-0.09718553663713547
ACH-000537,0.0016013881289825606
ACH-000541,-0.05059812263098912
ACH-000542,0.14888046830978724
ACH-000544,0.02037985278380194
ACH-000545,0.15044391989893766
ACH-000547,0.08040666104244208
ACH-000548,0.13600421391643908
ACH-000549,0.1405950904321916
ACH-000550,0.2080646271758756
ACH-000552,0.04522920707131718
ACH-000556,-0.05582464778430801
ACH-000557,-0.1140551799915102
ACH-000569,0.20560337979192395
ACH-000570,-0.01597087658555273
ACH-000571,-0.05220918200548277
ACH-000573,-0.024246309535010887
ACH-000576,-0.05915037094179568
ACH-000579,0.0033810562269490922
ACH-000580,-0.0782299829878189
ACH-000584,0.03890435445373222
ACH-000585,-0.003899712401233581
ACH-000588,0.21754686622664174
ACH-000589,-0.04496205275936623
ACH-000591,0.02068297264390214
ACH-000593,0.10053981296147288
ACH-000600,-0.15423693899960395
ACH-000601,0.023048140200354658
ACH-000605,-0.045260985291183005
ACH-000606,0.009116690804791229
ACH-000608,-0.06594000781568916
ACH-000614,0.10142133362313513
ACH-000616,-0.10340230335447148
ACH-000618,0.0901737275404036
ACH-000619,0.041792853903323435
ACH-000620,0.07779130504452424
ACH-000621,-0.012742377889069857
ACH-000622,0.0152066355989277
ACH-000623,0.0755467210104397
ACH-000624,-0.09305014986302784
ACH-000627,-0.014991246339801643
ACH-000630,0.03693730008148542
ACH-000631,-0.000775702942781529
ACH-000632,0.07575681175278785
ACH-000633,-0.000421490461184329
ACH-000637,-0.06591841156520871
ACH-000638,0.04268251681784422
ACH-000646,-0.0428100699409233
ACH-000647,0.11438038392306295
ACH-000648,0.04468366290493294
ACH-000649,0.003337929109128645
ACH-000651,0.13901061511809956
ACH-000652,-0.08995468025698551
ACH-000653,-0.034453206825806874
ACH-000657,0.04330995788143215
ACH-000658,0.1242878446566468
ACH-000661,0.0009929529414831094
ACH-000662,-0.04769343047718616
ACH-000663,0.03949493832076897
ACH-000665,0.07541789218155151
ACH-000671,-0.03642905991987165
ACH-000672,0.09854775984992167
ACH-000673,0.08319833960694609
ACH-000676,0.08001120305134128
ACH-000677,0.00407123300872641
ACH-000681,-0.017017405518723702
