,TRNAU1AP (54952)
ACH-000188,-0.4737945157655079
ACH-000189,-0.11295454374734945
ACH-000190,-0.3924227444839853
ACH-000198,-0.4448846042608981
ACH-000203,-0.9354458420132492
ACH-000204,-0.2831227816651085
ACH-000206,-0.2145993082299088
ACH-000207,-0.5783129225054042
ACH-000208,-0.3957464422580144
ACH-000210,-0.25092966593806354
ACH-000211,-0.4807404925962299
ACH-000215,-0.2979559612106809
ACH-000221,-0.3961172227894693
ACH-000222,-0.1694365751791271
ACH-000223,-0.2927400241872695
ACH-000226,-0.22428691178448487
ACH-000227,-0.2275459019575827
ACH-000228,-0.4916318660723304
ACH-000231,-0.05137170303901841
ACH-000232,-0.015271056021904362
ACH-000233,-0.4115357099827298
ACH-000234,-0.15324311104193722
ACH-000235,-0.3789013860464763
ACH-000237,-0.2915364529934257
ACH-000238,-0.6891444162675863
ACH-000242,-0.35559365889373545
ACH-000243,-0.5226948042599608
ACH-000244,0.008640885331571806
ACH-000246,-0.4704221690581525
ACH-000248,-0.20558994008692624
ACH-000250,-0.3016285289391895
ACH-000251,-0.6265714223855109
ACH-000252,-0.19507968777538734
ACH-000253,-0.3455603731694089
ACH-000255,-0.3799447993372138
ACH-000256,-0.30972897241442443
ACH-000257,-0.4388715642353881
ACH-000258,-0.210077157110178
ACH-000259,-0.3228779403122193
ACH-000260,-0.4833849546482676
ACH-000261,-0.3875087685181547
ACH-000262,-0.254614764836623
ACH-000263,-0.3959754271106184
ACH-000264,-0.28591786435067423
ACH-000265,-0.5657839701526588
ACH-000266,-0.32518357929304803
ACH-000272,-0.4868866351531389
ACH-000274,-0.2494954557457053
ACH-000277,-0.31272695318608223
ACH-000278,-0.2545226926760564
ACH-000279,-0.2199223983677268
ACH-000280,-0.17251108673122992
ACH-000281,-0.3491378460824848
ACH-000288,-0.16534784784062356
ACH-000291,-0.41694171483008735
ACH-000293,-0.5140389120900752
ACH-000294,-0.9296333407765268
ACH-000295,-0.3388377325888815
ACH-000296,-0.1469521024191251
ACH-000302,-0.2871591480287392
ACH-000304,-0.3466447271145918
ACH-000307,-0.4332690216015884
ACH-000308,-0.30686896478618136
ACH-000310,-0.41073344478980334
ACH-000311,-0.30136829696349965
ACH-000312,-0.5188728576896666
ACH-000315,-0.14513241639229266
ACH-000316,-0.29624276378017306
ACH-000317,-0.5683611224621732
ACH-000318,-0.4345838273172327
ACH-000319,-0.1575639419378789
ACH-000320,-0.4123738301823715
ACH-000322,-0.17256196671364385
ACH-000323,-0.32251274700172883
ACH-000324,-0.32312214203229617
ACH-000329,-0.15524160200758547
ACH-000330,-0.5904841113019879
ACH-000331,-0.3761220031433913
ACH-000332,-0.14454830757882806
ACH-000334,-0.5792398249534122
ACH-000335,-0.4631833131590376
ACH-000336,-0.3774310614984208
ACH-000337,-0.376369323686408
ACH-000338,-0.2236042732788288
ACH-000339,-0.1205039332849829
ACH-000341,-0.2473464938168722
ACH-000348,-0.21238874305383013
ACH-000350,-0.3454085815149057
ACH-000352,-0.4260159192677799
ACH-000356,-0.2912586905256324
ACH-000361,-0.08709348410639645
ACH-000362,-0.3547398245497778
ACH-000363,-0.5995880704014918
ACH-000364,-0.4461960163384756
ACH-000365,-0.7841066516562494
ACH-000366,-0.3425632694974337
ACH-000368,-0.04656687288107067
ACH-000374,-0.7137658417732018
ACH-000375,-0.04702129749337642
ACH-000376,-0.33983979802376946
ACH-000381,-0.3045503174427832
ACH-000383,-0.2978835639208917
ACH-000387,-0.5443723893121794
ACH-000389,-0.33452950388354474
ACH-000390,-0.3532738321273152
ACH-000393,-0.3144276184049706
ACH-000395,-0.2930426926587586
ACH-000396,-0.25622039593818235
ACH-000397,-0.686250158581972
ACH-000401,-0.3359799481841782
ACH-000402,-0.5158601908487642
ACH-000403,-0.059894208477681524
ACH-000404,-0.5066026380809029
ACH-000406,-0.4637963314607854
ACH-000407,-0.3978677688160425
ACH-000408,-0.5071615598553176
ACH-000410,-0.3183484290748572
ACH-000411,-0.4642870975881532
ACH-000414,-0.05101924130451471
ACH-000415,-0.3118005098543827
ACH-000416,-0.2544791266850606
ACH-000420,-0.3158047015329281
ACH-000421,-0.4044854271846496
ACH-000424,-0.5727141056734308
ACH-000425,-0.21741745770790236
ACH-000426,-0.5780780002512576
ACH-000427,-0.2289645122421261
ACH-000433,-0.1773363861275216
ACH-000435,-0.3923622279831392
ACH-000436,-0.2968126184004466
ACH-000444,-0.2432656387824069
ACH-000445,-0.3258143179520988
ACH-000448,-0.37326903928044586
ACH-000450,-0.24202060455332036
ACH-000452,-0.20311668508521544
ACH-000454,-0.7181272265513827
ACH-000458,-0.2849825419125335
ACH-000459,-0.5595397605920086
ACH-000460,-0.3311361218738372
ACH-000461,-0.8314357685816051
ACH-000463,-0.25916063625995794
ACH-000464,-0.2750991324154224
ACH-000466,-0.3583149985340216
ACH-000467,-0.1428400981223796
ACH-000468,-0.4417662666109765
ACH-000469,-0.3369941691581586
ACH-000470,-0.18568227846898525
ACH-000471,-0.4021182362322043
ACH-000472,-0.16677412072883982
ACH-000473,-0.5183784969441433
ACH-000475,-0.21454974366847085
ACH-000476,-0.38771814650740266
ACH-000477,-0.27168322012454205
ACH-000479,-0.2682444381468531
ACH-000480,-0.6626852708506881
ACH-000481,-0.3398122005575526
ACH-000483,-0.18390884621029252
ACH-000484,-0.4625342053747183
ACH-000485,-0.341110648755275
ACH-000486,-0.01861670903966269
ACH-000487,-0.7357362851855387
ACH-000488,-0.3616243857979661
ACH-000490,-0.17727827008107755
ACH-000491,-0.20110216756564092
ACH-000495,-0.2527226450096684
ACH-000496,-0.5065047615831701
ACH-000499,-0.4814254157330983
ACH-000500,-0.3098009559541489
ACH-000502,-0.10905518242786938
ACH-000503,-0.4034323500249717
ACH-000505,-0.2426159614879307
ACH-000507,-0.4262576266328697
ACH-000510,-0.3472892255454143
ACH-000511,-0.3330074189343596
ACH-000512,-0.5601027601867379
ACH-000516,-0.17777634905226666
ACH-000517,-0.3894858420372065
ACH-000518,-0.5598635776648503
ACH-000520,-0.25152283689296184
ACH-000521,-0.34822918225663746
ACH-000522,-0.2657253224162361
ACH-000524,-0.23548894925978345
ACH-000527,-0.2283062284601401
ACH-000528,-0.6691449845700742
ACH-000537,-0.4389313520456747
ACH-000541,-0.1776481604724592
ACH-000542,0.02698052190308373
ACH-000544,-0.4089229526420175
ACH-000545,-0.3341079749704031
ACH-000547,-0.3395942831684953
ACH-000548,-0.2569291465447136
ACH-000549,-0.4347620049447333
ACH-000550,-0.2786571504826817
ACH-000552,-0.4767440524989207
ACH-000556,-0.19333777876043404
ACH-000557,-0.2554031536724548
ACH-000569,-0.10659714258851008
ACH-000570,-0.2457136281273037
ACH-000571,-0.24686455798186546
ACH-000573,-0.2218180118139081
ACH-000576,-0.053812942935561284
ACH-000579,-0.4151354472223545
ACH-000580,-0.15554050299192096
ACH-000584,-0.5725823539851607
ACH-000585,-0.7306768190715688
ACH-000588,-0.4338925157906496
ACH-000589,-0.5917663912774309
ACH-000591,-0.4549044263205865
ACH-000593,-0.4522134924965558
ACH-000600,-0.6100924223260283
ACH-000601,-0.2597885137923739
ACH-000605,-0.4020845728890213
ACH-000606,-0.4303127723691357
ACH-000608,-0.3668614669279687
ACH-000614,-0.19663383747358665
ACH-000616,-0.7387165061810052
ACH-000618,-0.2486241325708703
ACH-000619,-0.24461202350704864
ACH-000620,-0.3573311004798416
ACH-000621,-0.3817426396918681
ACH-000622,-0.299392721443532
ACH-000623,-0.2589144287157836
ACH-000624,-0.1509127642306365
ACH-000627,-0.3304800171667412
ACH-000630,-0.4125324405320741
ACH-000631,-0.091023944006939
ACH-000632,-0.2319599336698584
ACH-000633,-0.11122830182110653
ACH-000637,-0.2984630466989719
ACH-000638,-0.3770211502785693
ACH-000646,-0.4185036308601056
ACH-000647,-0.2771433793725501
ACH-000648,-0.2638493928657161
ACH-000649,-0.3079540768947697
ACH-000651,-0.08958366576058714
ACH-000652,-0.4251851083477605
ACH-000653,-0.2258037938797219
ACH-000657,-0.16926436699498562
ACH-000658,-0.4138674064270712
ACH-000661,-0.23708259279058144
ACH-000662,-0.7341831805681398
ACH-000663,-0.4226417115906673
ACH-000665,-0.4118366738688456
ACH-000671,-0.38114269198383416
ACH-000672,-0.11717762402336535
ACH-000673,-0.21932574960850396
ACH-000676,-0.4356876150618187
ACH-000677,-0.33553047406604203
ACH-000681,-0.1582185840872434
ACH-000683,-0.4318224481136789
ACH-000684,-0.3559341407497275
ACH-000688,-0.3084081276307833
ACH-000693,-0.44943013835846457
ACH-000694,-0.7442067762273977
ACH-000695,-0.2999037186188421
ACH-000696,-0.17239991567172347
ACH-000697,-0.34250198255123765
ACH-000699,-0.5051543535067926
ACH-000701,-0.31157765545999777
ACH-000706,-0.2702943150802092
ACH-000711,-0.29999543585680405
ACH-000713,-0.464359887347717
ACH-000714,-0.563391564487448
ACH-000718,-0.30834360476766104
ACH-000720,-0.22411283849621894
ACH-000721,-0.49661864350647295
ACH-000724,-0.4295124469282149
ACH-000725,-0.4546812342477786
ACH-000732,-0.29406099230685256
ACH-000734,-0.16701167713403536
ACH-000735,-0.5511188826372184
ACH-000736,-0.2629752317453923
ACH-000738,-0.3121978776027791
ACH-000746,-0.05499584171930695
ACH-000747,-0.5699337103841554
ACH-000748,-0.2313783075913832
ACH-000753,-0.5944171951092715
ACH-000756,-0.21949352591893906
ACH-000757,-0.3341334198023081
ACH-000758,-0.6567809898268414
ACH-000760,-0.31840295326198564
ACH-000762,-0.2092530325667356
ACH-000763,-0.4294958679467879
ACH-000764,-0.16057977618412322
ACH-000765,-0.4563373572936196
ACH-000766,-0.2522234622798757
ACH-000767,-0.2435553157267474
ACH-000768,-0.13878755581823718
ACH-000769,-0.4796191087009581
ACH-000770,-0.16720390550717865
ACH-000771,-0.6177989393151939
ACH-000773,-0.3806660865313187
ACH-000776,-0.15298972287043455
ACH-000777,-0.8135170510662256
ACH-000778,-0.33134654504334915
ACH-000781,-0.03216959677113236
ACH-000782,-0.5995058188678886
ACH-000783,-0.20703699071091453
ACH-000784,-0.6948902292864645
ACH-000785,-0.34911892417322693
ACH-000787,-0.3103828763174905
ACH-000788,-0.03467133266866358
ACH-000791,-0.40557002945792986
ACH-000792,-0.356217448646964
ACH-000794,-0.2648931273752978
ACH-000796,-0.1704648455006822
ACH-000798,-0.13389143712247906
ACH-000799,-0.1473131011464796
ACH-000800,-0.5667429357024281
ACH-000802,-0.6888882034882171
ACH-000804,-0.17648882812777775
ACH-000805,-0.17234247807234135
ACH-000809,-0.3394645106593553
ACH-000810,-0.19479018997973666
ACH-000811,-0.5175101921295493
ACH-000817,-0.22344273135140125
ACH-000819,-0.17750950674242968
ACH-000820,-0.2408941641218272
ACH-000821,-0.3477643828557864
ACH-000822,-0.2907996652729955
ACH-000823,-0.2769570877296477
ACH-000824,-0.2667807295078632
ACH-000827,0.028557989189530994
ACH-000829,-0.4339816900192681
ACH-000831,-0.25412548848164224
ACH-000832,-0.4223833936759199
ACH-000833,-0.4919832706712019
ACH-000834,-0.013290539103689077
ACH-000835,-0.08304603450331939
ACH-000836,-0.3220468414933203
ACH-000837,-0.2913109178633996
ACH-000838,-0.3028312646052962
ACH-000839,-0.2478096717751225
ACH-000840,-0.2043044459529116
ACH-000841,-0.2098800874784781
ACH-000843,-0.3757408645408377
ACH-000846,-0.4840025867358889
ACH-000847,-0.7442823238517278
ACH-000848,-0.1710327216762236
ACH-000849,-0.3124416268510614
ACH-000851,-0.4212048630155188
ACH-000855,-0.3818922333691955
ACH-000856,-0.4147543585000916
ACH-000858,-0.17921968183774478
ACH-000859,-0.3342432232677366
ACH-000861,-0.4279178759687722
ACH-000862,-0.24494033085762465
ACH-000865,-0.27360114206166003
ACH-000866,-0.4979215040894952
ACH-000867,-0.3708313590939613
ACH-000869,-0.2603981934787
ACH-000872,-0.6912894672263078
ACH-000873,-0.3313967955342484
ACH-000876,-0.4005590449489742
ACH-000878,0.09816191978695422
ACH-000880,0.0020793464520548442
ACH-000881,-0.3088750303501785
ACH-000882,-0.2267782726639309
ACH-000884,-0.2871747914572337
ACH-000885,-0.4417604203314081
ACH-000887,-0.5692065212589675
ACH-000889,-0.4103244777143347
ACH-000896,-0.3977704041438945
ACH-000898,-0.30678563433808753
ACH-000900,0.06852330008031675
ACH-000901,-0.37560647969249
ACH-000905,-0.3692741612368926
ACH-000906,-0.1822646856676734
ACH-000907,-0.6084762468550575
ACH-000910,-0.33390398015542233
ACH-000911,-0.44506499412377504
ACH-000912,-0.5933433060691266
ACH-000913,-0.6740485458770722
ACH-000915,-0.1656037865318275
ACH-000916,-0.6982315690249669
ACH-000917,-0.38079354299146295
ACH-000920,-0.16003774883405553
ACH-000921,-0.3743958412736118
ACH-000924,-0.6268437109716186
ACH-000926,-0.27247760133718063
ACH-000928,-0.4312332239825096
ACH-000929,-0.7360518901171699
ACH-000932,-0.5846915025644186
ACH-000935,-0.14480252056762954
ACH-000936,-0.3866129272894505
ACH-000937,-0.14200835957718852
ACH-000938,-0.6327048907510111
ACH-000939,-0.4266589300621264
ACH-000941,-0.3837681773621903
ACH-000943,-0.6464709061107192
ACH-000946,-0.6174430500732548
ACH-000947,-0.7740035984521577
ACH-000948,-0.5442556359116403
ACH-000950,-0.4923321295240526
ACH-000953,-0.08818864790778984
ACH-000954,-0.7190111307214879
ACH-000957,-0.562907610456772
ACH-000958,-0.2379870463055809
ACH-000960,-0.5236049026820242
ACH-000963,-0.5285737588456909
ACH-000968,-0.26084388745578874
ACH-000969,-0.412857982472576
ACH-000972,-0.4303441325856742
ACH-000973,-0.2434885730289628
ACH-000974,-0.6739686816424849
ACH-000978,-0.2473923035715461
ACH-000984,-0.681515923087658
ACH-000986,-0.528342484590927
ACH-000988,-0.5853316871936667
ACH-000993,-0.15138530519004428
ACH-000994,-0.649227272088908
ACH-000996,-0.3808404125455779
ACH-001001,-0.1635969124008456
ACH-001020,-0.3169179872299621
ACH-001028,-0.20855187979665446
ACH-001031,-0.13622041660393472
ACH-001038,-0.08811577674532386
ACH-001048,-0.19231034143060408
ACH-001050,-0.2129419974230061
ACH-001053,-0.5910126201032275
ACH-001054,-0.3922975477492933
ACH-001061,-0.398789301836162
ACH-001067,-0.141413687770781
ACH-001075,-0.6593901048075229
ACH-001096,-0.3770181024705216
ACH-001111,-0.6074803819789889
ACH-001119,-0.2431290533234747
ACH-001128,-0.4184610967881597
ACH-001134,-0.4219995168530917
ACH-001151,-0.3636566763201026
ACH-001163,-0.20788145549022055
ACH-001164,-0.5493011540209914
ACH-001183,-0.5573387257602671
ACH-001192,-0.2810355544984719
ACH-001193,-0.01245944538934067
ACH-001196,-0.4015311877256145
ACH-001197,-0.6769248502657115
ACH-001205,-0.31708005922168425
ACH-001211,-0.00037818187648747033
ACH-001212,-0.09870058368075446
ACH-001228,-0.6626466521161577
ACH-001232,-0.1105315847475675
ACH-001239,-0.2824374350480923
ACH-001270,-0.1713184505772203
ACH-001274,-0.1384413287618126
ACH-001275,-0.4964396134163046
ACH-001277,-0.4725412088519136
ACH-001278,-0.2392403897002071
ACH-001280,-0.24183500502578506
ACH-001283,0.014483849972583809
ACH-001289,-0.3679368360546914
ACH-001300,-0.2690609085032207
ACH-001301,-0.4607158136521637
ACH-001302,-0.4175690110569328
ACH-001306,-0.5123711950774721
ACH-001318,-0.3103890292001193
ACH-001322,-0.5765019828765771
ACH-001328,-0.31066839195726714
ACH-001332,-0.5802234228250591
ACH-001336,-0.2398056553144988
ACH-001346,-0.4836365010253046
ACH-001353,0.11350589647574212
ACH-001354,-0.08621845426408102
ACH-001367,-0.5307383099759876
ACH-001368,-0.3132864832642413
ACH-001374,-0.1806258663428756
ACH-001377,-0.3463165692028965
ACH-001380,-0.28853544312564955
ACH-001391,-0.3564378769679953
ACH-001408,-0.3617084543712329
ACH-001430,-0.036414307845720695
ACH-001431,-0.25041190806314123
ACH-001450,-0.5363591056809242
ACH-001496,-0.3360648572500985
ACH-001500,-0.42626416023164204
ACH-001523,-0.5610292093188367
ACH-001532,-0.25022989306144355
ACH-001550,-0.735555690159951
ACH-001552,-0.3820742186941353
ACH-001554,-0.2445516055937254
ACH-001654,-0.5289896580871306
ACH-001735,-0.5168337061270197
ACH-001736,-0.8037308289381393
ACH-001737,-0.030056300457558513
ACH-001740,-0.5726114881565251
ACH-001745,-0.4476415309578626
ACH-001765,-0.6950228267142495
