,CCL15 (6359)
ACH-000004,0.3715836286441621
ACH-000005,0.17538280254916008
ACH-000007,0.2837660582776341
ACH-000009,0.3906682607101207
ACH-000011,0.4068150577186851
ACH-000012,0.2944594150018963
ACH-000013,0.27730248776842786
ACH-000014,0.33488563412089223
ACH-000015,0.2919897539628579
ACH-000017,0.22869808068246766
ACH-000018,0.14597343996720238
ACH-000019,-0.11819555470616623
ACH-000021,0.21985085177132646
ACH-000022,0.3629527350136985
ACH-000025,0.4805688501316242
ACH-000028,0.24299362763579235
ACH-000030,0.2641774841902114
ACH-000035,0.3172959609982437
ACH-000036,0.2936262421869509
ACH-000037,0.3776187839456878
ACH-000039,0.37810919757724704
ACH-000040,0.2329947747079597
ACH-000041,0.2345420974662293
ACH-000042,0.31977068366766026
ACH-000045,0.4159010431036908
ACH-000047,0.4188218601135114
ACH-000052,0.2791333719961727
ACH-000053,0.2401801303825539
ACH-000054,0.3664963347911473
ACH-000055,0.5279264210830693
ACH-000060,0.4568733842586335
ACH-000067,0.30953213228976095
ACH-000070,0.2862884332628179
ACH-000075,0.5589264898668294
ACH-000078,0.429624458492392
ACH-000082,0.2897916495551599
ACH-000085,0.3636588840159412
ACH-000086,0.38632195614146825
ACH-000087,0.18893210734488128
ACH-000092,0.27265163314259444
ACH-000095,0.3276888424486044
ACH-000097,0.31077540620804595
ACH-000098,0.3632605223288371
ACH-000099,0.4007964200722989
ACH-000108,0.2623648373501031
ACH-000113,0.29857028781860684
ACH-000116,0.4150691816688179
ACH-000118,0.2724396122427257
ACH-000120,0.34824931984534696
ACH-000123,0.3076752731761365
ACH-000127,0.3220592483202192
ACH-000128,0.34353625864312604
ACH-000132,0.3782562584903609
ACH-000133,0.3501052810201456
ACH-000137,0.1653903876612076
ACH-000138,0.3179153132422055
ACH-000142,0.2977903453825641
ACH-000143,0.3068234814979444
ACH-000146,0.3848779295452059
ACH-000148,0.3175071291409731
ACH-000150,0.1485381075261898
ACH-000152,0.3747929869094931
ACH-000153,0.3318682204541357
ACH-000159,0.28581599162508353
ACH-000160,0.4056984454434929
ACH-000163,0.22219572001632545
ACH-000167,0.004352247421662501
ACH-000168,0.2396860783331122
ACH-000169,0.3566072018445664
ACH-000178,0.3040063174449642
ACH-000183,0.20413284277362026
ACH-000188,0.3724632097567026
ACH-000189,0.12482493893960665
ACH-000190,0.3934095562612552
ACH-000198,0.2778718494518255
ACH-000203,0.5246321780358225
ACH-000204,0.2078484711921446
ACH-000206,0.3137702879631697
ACH-000207,0.2455010005292435
ACH-000208,0.3645248913120535
ACH-000210,0.23413565354683
ACH-000211,0.3542144434599037
ACH-000215,0.2327163637351543
ACH-000221,0.2271309352887825
ACH-000222,0.2341756980103763
ACH-000223,0.2952132329060295
ACH-000226,0.2439334001735947
ACH-000227,0.2810203906634868
ACH-000228,0.3161340769065349
ACH-000231,0.2888710393853493
ACH-000232,0.31582093699887553
ACH-000233,0.1618801690152859
ACH-000234,0.25890793552180463
ACH-000235,0.34136206533722424
ACH-000237,0.33920304359210585
ACH-000238,0.2959131465645101
ACH-000242,0.6048906896444808
ACH-000243,0.2412449339485934
ACH-000244,0.1794627237142673
ACH-000246,0.3335990853522841
ACH-000248,0.4968485617572277
ACH-000250,0.3224555974631093
ACH-000251,0.21042902338559072
ACH-000252,0.2652765609648424
ACH-000253,0.27372228362149403
ACH-000255,0.2911452519416429
ACH-000256,0.28537812619675423
ACH-000257,0.44056727542361895
ACH-000258,0.3438998866597073
ACH-000259,0.2686602153710155
ACH-000260,0.3807333750514952
ACH-000261,0.2927869264737261
ACH-000262,0.4346106674124031
ACH-000263,0.2517874627273602
ACH-000264,0.21868175848465732
ACH-000265,0.3316025767986091
ACH-000266,0.31578725426308685
ACH-000272,0.2591242230294357
ACH-000274,0.2956122150225307
ACH-000277,0.2747331055261384
ACH-000278,0.31171890526554497
ACH-000279,0.3821738160147361
ACH-000280,0.27246194638831
ACH-000281,0.20142193709996667
ACH-000288,0.33359656551533645
ACH-000291,0.3886450038332047
ACH-000293,0.0973805371144694
ACH-000294,0.2383477203294433
ACH-000295,0.43334065271575206
ACH-000296,0.33847426116473284
ACH-000302,0.26917886442790645
ACH-000304,0.1916758659755034
ACH-000307,0.2677935507348074
ACH-000308,0.3472535631872791
ACH-000310,0.3693368817728551
ACH-000311,0.22593299773112405
ACH-000312,0.2805886722353912
ACH-000315,0.3910646843504029
ACH-000316,0.26626542267522324
ACH-000317,0.36976885297497264
ACH-000318,0.1668681585690394
ACH-000319,0.13121367266705405
ACH-000320,0.3798368344720949
ACH-000322,0.2933875447223098
ACH-000323,0.36591764605325183
ACH-000324,0.3527804571603467
ACH-000329,0.3695768082761381
ACH-000330,0.4932187355758338
ACH-000331,0.3054512960442342
ACH-000332,0.35402331495011674
ACH-000334,0.44061458135352455
ACH-000335,0.3585746243852813
ACH-000336,0.4242682145014273
ACH-000337,0.3410806827501996
ACH-000338,0.6129419439248359
ACH-000339,0.3247158061396647
ACH-000341,0.2563653088858581
ACH-000348,0.4499469074152922
ACH-000350,0.453139099001996
ACH-000352,0.21267585980542536
ACH-000356,0.36073450397397816
ACH-000361,0.30299265907072953
ACH-000362,0.175721180431736
ACH-000363,0.2884843686288436
ACH-000364,0.42980393742275613
ACH-000365,0.2484078599875876
ACH-000366,0.3635468581321964
ACH-000368,0.4402217976698454
ACH-000374,0.32758409561878576
ACH-000375,0.2331743362640501
ACH-000376,0.2585547516358077
ACH-000381,0.459193161248127
ACH-000383,0.3916359069980141
ACH-000387,0.3431062098470172
ACH-000389,0.3972424559485928
ACH-000390,0.2992204446813597
ACH-000393,0.24227794093338545
ACH-000395,0.26524442296491296
ACH-000396,0.13374548231517833
ACH-000397,0.4170384401852591
ACH-000401,0.3418222244700117
ACH-000402,0.12685102944225052
ACH-000403,0.2387961471665747
ACH-000404,0.2419940446911401
ACH-000406,0.331397389365789
ACH-000407,0.3551600846935556
ACH-000408,0.378219101806919
ACH-000410,0.3307725427607275
ACH-000411,0.3668621140305199
ACH-000414,0.2457410675920901
ACH-000415,0.3004903271287696
ACH-000416,0.315670188742924
ACH-000420,0.1808726314923188
ACH-000421,0.2719683439269054
ACH-000424,0.3388382063519569
ACH-000425,0.2836676494682537
ACH-000426,0.2768268952472804
ACH-000427,0.2905985029771484
ACH-000433,0.2437746512388901
ACH-000435,0.31186163816631074
ACH-000436,0.22288740754739847
ACH-000444,0.4098020192698521
ACH-000445,0.28096745072905965
ACH-000448,0.2679547398782566
ACH-000450,0.2962913387191101
ACH-000452,0.29354211520593
ACH-000454,0.22055106060433732
ACH-000458,0.3897986597152812
ACH-000459,0.07973015763294132
ACH-000460,0.38557148583367495
ACH-000461,0.224378297162527
ACH-000463,0.2687192566227463
ACH-000464,0.2991130979155933
ACH-000466,0.3593437658275355
ACH-000467,0.2879538243776336
ACH-000468,0.3978367397731033
ACH-000469,0.37594946218740255
ACH-000470,0.4226186337545679
ACH-000471,0.3704577848581742
ACH-000472,0.32370762755017035
ACH-000473,0.12963047427716845
ACH-000475,0.23035497211567535
ACH-000476,0.2183933826445421
ACH-000477,0.5032069337605767
ACH-000479,0.5117661257209501
ACH-000480,0.27334611760095323
ACH-000481,0.2284030772131563
ACH-000483,0.2935136274748669
ACH-000484,0.2452655357626707
ACH-000485,0.30071579565819784
ACH-000486,0.3974697249836385
ACH-000487,0.21471379959044049
ACH-000488,0.2675070753625525
ACH-000490,0.3077384221584146
ACH-000491,0.35726284581030565
ACH-000495,0.4631546716591211
ACH-000496,0.2279213121088065
ACH-000499,0.2463907924521109
ACH-000500,0.6724498034044362
ACH-000502,0.35893862075653393
ACH-000503,0.05012511889342797
ACH-000505,0.3946945575359502
ACH-000507,0.3213576517829546
ACH-000510,0.3618830310865111
ACH-000511,0.2892131861013316
ACH-000512,0.3613433948591809
ACH-000516,0.3268298950397775
ACH-000517,0.30301981863511385
ACH-000518,0.3040408102579021
ACH-000520,0.3000184368442912
ACH-000521,0.33749723774716395
ACH-000522,0.2392220812114466
ACH-000524,0.20921058817962
ACH-000527,0.3146911666630249
ACH-000528,0.2885988399940677
ACH-000537,0.4168098857164735
ACH-000541,0.4903478805399043
ACH-000542,0.2259235649583415
ACH-000544,0.3770089122608279
ACH-000545,0.4740446422139108
ACH-000547,0.4589479157447474
ACH-000548,0.4097040053069131
ACH-000549,0.30004035493412995
ACH-000550,0.3161368290916521
ACH-000552,0.3461242963737525
ACH-000556,0.296342874787724
ACH-000557,0.3349529993249776
ACH-000569,0.4587396022192951
ACH-000570,0.4456000699847962
ACH-000571,0.3143928703689608
ACH-000573,0.3923555471642544
ACH-000576,0.2968536443913328
ACH-000579,0.3812907357892677
ACH-000580,0.2868141810921326
ACH-000584,0.315860410224634
ACH-000585,0.2950836196828756
ACH-000588,0.21175171349981156
ACH-000589,0.29136582250422177
ACH-000591,0.3986995375018813
ACH-000593,0.4040673832812025
ACH-000600,0.3373309221278731
ACH-000601,0.36253454928289536
ACH-000605,0.5591344316704839
ACH-000606,0.40991139794622455
ACH-000608,0.2384222216744114
ACH-000614,0.18331692631098334
ACH-000616,0.3491881671866205
ACH-000618,0.3418690711333733
ACH-000619,0.3408189351253718
ACH-000620,0.29979799487673325
ACH-000621,0.30616923566838217
ACH-000622,0.34795796662146394
ACH-000623,0.2777200214455561
ACH-000624,0.23588554203010795
ACH-000627,0.3067940689202309
ACH-000630,0.3518407707100785
ACH-000631,0.4073375756385657
ACH-000632,0.3517065187746287
ACH-000633,0.2299177270278738
ACH-000637,0.19114830334092345
ACH-000638,0.3458805987023906
ACH-000646,0.284742711691488
ACH-000647,0.28744002907234034
ACH-000648,0.21132423956321436
ACH-000649,0.3840489469370292
ACH-000651,0.2768034820148996
ACH-000652,0.3448860172605899
ACH-000653,0.5162486858261243
ACH-000657,0.3199118507953352
ACH-000658,0.3159653333788708
ACH-000661,0.3184546025817166
ACH-000662,0.6164788014114124
ACH-000663,0.341575415288103
ACH-000665,0.3329800054653259
ACH-000671,0.1812420610786028
ACH-000672,0.3233457047888157
ACH-000673,0.28246268363752064
ACH-000676,0.3524971853621726
ACH-000677,0.2909714265827966
ACH-000681,0.2776091929980179
ACH-000683,0.2873208077377725
ACH-000684,0.5125029677826533
ACH-000688,0.3959192373833069
ACH-000693,0.3506515763654903
ACH-000694,0.3620604667639962
ACH-000695,0.1625843388332449
ACH-000696,0.362048967583366
ACH-000697,0.30166892340489304
ACH-000699,0.29881950718497546
ACH-000701,0.21087514148951486
ACH-000706,0.3430138738874914
ACH-000711,0.33416266952189005
ACH-000713,0.2842344322864148
ACH-000714,0.21700102602909144
ACH-000718,0.37868404372365855
ACH-000720,0.2864255991876322
ACH-000721,0.2849883626545301
ACH-000724,0.4422340731359026
ACH-000725,0.4044983965723899
ACH-000732,0.3690540827613204
ACH-000734,0.3203888206951689
ACH-000735,0.315649347379737
ACH-000736,0.2480824452776649
ACH-000738,0.37213594542538697
ACH-000746,0.3692342800891928
ACH-000747,0.2696755495488621
ACH-000748,0.2804873998077708
ACH-000753,0.3086234119736023
ACH-000756,0.302498650925692
ACH-000757,0.3364604043314897
ACH-000758,0.3091769531812122
ACH-000760,0.4513547604316298
ACH-000762,0.4604953934535483
ACH-000763,0.19679279239143654
ACH-000764,0.16439284683264552
ACH-000765,0.3827964974373913
ACH-000766,0.2467950309879072
ACH-000767,0.359856014190132
ACH-000768,0.27956773616236796
ACH-000769,0.3590194038029033
ACH-000770,0.35383498796994434
ACH-000771,0.2367908302483629
ACH-000773,0.4286217389721577
ACH-000776,0.4537772235250797
ACH-000777,0.18591553265664412
ACH-000778,0.2576292495926931
ACH-000781,0.3460154012829463
ACH-000782,0.2086658554241613
ACH-000783,0.3083575327080548
ACH-000784,0.262422336356063
ACH-000785,0.3865694203318121
ACH-000787,0.25354890893892434
ACH-000788,0.3476070866784705
ACH-000791,0.2192357866632505
ACH-000792,0.3070662774837944
ACH-000794,0.3600734920807397
ACH-000796,0.40468575362958736
ACH-000798,0.4514681720617641
ACH-000799,0.3267052965401663
ACH-000800,0.4894347623132464
ACH-000802,0.3511390735900781
ACH-000804,0.3376731005383574
ACH-000805,0.4405527619512243
ACH-000809,0.2589504738055355
ACH-000810,0.30093033015232074
ACH-000811,0.2307233799791997
ACH-000817,0.4892057535940972
ACH-000819,0.3318742137870277
ACH-000820,0.477842594375318
ACH-000821,0.3299881154941369
ACH-000822,0.34014769620618845
ACH-000823,0.39376050902975895
ACH-000824,0.3705829014986195
ACH-000827,0.2856813842818454
ACH-000829,0.2031906291584636
ACH-000831,0.29278877337350145
ACH-000832,0.4346576983103047
ACH-000833,0.3283900416301113
ACH-000834,0.3221579572255444
ACH-000835,0.3386131858088792
ACH-000836,0.2069814385871126
ACH-000837,0.2898103968155413
ACH-000838,0.26090452708750783
ACH-000839,0.2340741589192712
ACH-000840,0.462179270561542
ACH-000841,0.12898132124082753
ACH-000843,0.08626864867899163
ACH-000846,0.2128470476860019
ACH-000847,0.31340787739566794
ACH-000848,0.3124772889769369
ACH-000849,0.3476607465265759
ACH-000851,0.2774064351879901
ACH-000855,0.4784770107791784
ACH-000856,0.3519637421033425
ACH-000858,0.2846623170548935
ACH-000859,0.29969318203411244
ACH-000861,0.3471303909830171
ACH-000862,0.2672725453966086
ACH-000865,0.3300953233504809
ACH-000866,0.3318589378811691
ACH-000867,0.28281657674120986
ACH-000869,0.21780756657811312
ACH-000872,0.3606722035319617
ACH-000873,0.5108549718149492
ACH-000876,0.31107190501106663
ACH-000878,0.4141572603310579
ACH-000880,0.37786997312892295
ACH-000881,0.3844760214665942
ACH-000882,0.21989592474049027
ACH-000884,0.2724522644201976
ACH-000885,0.36775385623658746
ACH-000887,0.3029444841792865
ACH-000889,0.3933289577672197
ACH-000896,0.2928578118503218
ACH-000898,0.4018056284661081
ACH-000900,0.28174162431911737
ACH-000901,0.27528775838645625
ACH-000905,0.31351061814239484
ACH-000906,0.31735018005677784
ACH-000907,0.463527120468868
ACH-000910,0.2507415812010261
ACH-000911,0.2935693189772541
ACH-000912,0.2995102812104737
ACH-000913,0.3140387381718066
ACH-000915,0.3195309407518369
ACH-000916,0.5824754392129667
ACH-000917,0.3861829495514372
ACH-000920,0.4516568732622466
ACH-000921,0.26200718132239986
ACH-000924,0.2402458288178327
ACH-000926,0.32911592434267584
ACH-000928,0.2590892179505761
ACH-000929,0.22320827241090635
ACH-000932,0.2293532272842108
ACH-000935,0.3795463631605944
ACH-000936,0.3887265054397819
ACH-000937,0.3288196492152298
ACH-000938,0.37334103638539257
ACH-000939,0.1850032436830448
ACH-000941,0.3919413839145139
ACH-000943,0.2222325249486777
ACH-000946,0.29293292944333443
ACH-000947,0.28803378448229416
ACH-000948,0.3121832076359885
ACH-000950,0.28264836554823536
ACH-000953,0.3027713813229244
ACH-000954,0.3426789733901157
ACH-000957,0.45491752706317207
ACH-000958,0.4743465613094152
ACH-000960,0.3638701619878148
ACH-000963,0.3200252477039293
ACH-000968,0.2969263862038354
ACH-000969,0.3072355109741735
ACH-000972,0.3192743233489021
ACH-000973,0.35167190113438623
ACH-000974,0.31944471276000797
ACH-000978,0.21570897763935387
ACH-000984,0.2779043460407757
ACH-000986,0.2821260820223988
ACH-000988,0.30457979295904786
ACH-000993,0.4150458818503348
ACH-000994,0.4322193313473695
ACH-000996,0.455228829628221
ACH-001001,0.3908538988274678
ACH-001020,0.2505970731655845
ACH-001028,0.3118345326496241
ACH-001031,0.2873605933972155
ACH-001038,0.3116144261369424
ACH-001048,0.2997490825234573
ACH-001050,0.4022286059388773
ACH-001053,0.4435643281087964
ACH-001054,0.39429173979667
ACH-001061,0.32539036352099826
ACH-001067,0.3220485962461217
ACH-001075,0.4271085348311827
ACH-001096,0.2424360612562405
ACH-001111,0.6266571926827361
ACH-001119,0.3617688750498969
ACH-001128,0.16485101913106595
ACH-001134,0.30918705052025336
ACH-001151,0.30204530441287936
ACH-001163,0.22359407023894845
ACH-001164,0.35720804835624337
ACH-001183,0.2984595013998943
ACH-001192,0.1484068715604672
ACH-001193,0.3039706461590394
ACH-001196,0.35605250118902376
ACH-001197,0.4555176291727537
ACH-001205,0.5208754456432274
ACH-001211,0.20163900118109065
ACH-001212,0.15433988398355164
ACH-001228,0.2142224724844911
ACH-001232,0.2959831239136845
ACH-001239,0.4058048973680489
ACH-001270,0.4808230457880658
ACH-001274,0.27139047491278384
ACH-001275,0.5064678522358372
ACH-001277,0.2713609796258807
ACH-001278,0.3400742785127461
ACH-001280,0.2820996176016243
