,ITPR3 (3710)
ACH-000004,-0.103928952652396
ACH-000005,0.09059437667202652
ACH-000007,-0.054744121688513135
ACH-000009,-0.04550723666010463
ACH-000011,-0.08473680061844613
ACH-000012,-0.2774363251396533
ACH-000013,-0.12563409184929625
ACH-000014,-0.003586584034011155
ACH-000015,-0.0067307593908553405
ACH-000017,-0.19828815361666496
ACH-000018,-0.09278178329695287
ACH-000019,-0.0975586938531564
ACH-000021,-0.06076173105008605
ACH-000022,-0.15261519734518966
ACH-000025,-0.09415140819247933
ACH-000028,-0.13716819226712573
ACH-000030,-0.07802741547592099
ACH-000035,-0.1977238693491986
ACH-000036,-0.20535971280257215
ACH-000037,-0.08531674942703593
ACH-000039,-0.2014784535761433
ACH-000040,-0.30029294173513443
ACH-000041,-0.01364589006856684
ACH-000042,-0.09822667390717632
ACH-000045,-0.198561752291758
ACH-000047,-0.11610804947461327
ACH-000052,-0.4104175479744808
ACH-000053,-0.1791619987043198
ACH-000054,-0.022552082392662355
ACH-000055,0.04016443788152938
ACH-000060,-0.0833201144342366
ACH-000067,-0.13977422669574496
ACH-000070,-0.10221815865120057
ACH-000075,-0.2717692089958493
ACH-000078,-0.1819292662079725
ACH-000082,-0.019268847274192674
ACH-000085,-0.22844331451030156
ACH-000086,-0.07982301391167332
ACH-000087,-0.2943145920950269
ACH-000092,-0.02318729043322688
ACH-000095,0.0188485517007038
ACH-000097,-0.08144767797021743
ACH-000098,-0.0986508079859134
ACH-000099,-0.25421954435242033
ACH-000108,-0.092030383052723
ACH-000113,-0.15977396404326266
ACH-000116,-0.009018032189708406
ACH-000118,-0.1161500946762322
ACH-000120,-0.30563303946746057
ACH-000123,0.005777608741402808
ACH-000127,-0.12213352365730047
ACH-000128,-0.10730441476693307
ACH-000132,-0.14210289650992775
ACH-000133,-0.16925267505460573
ACH-000137,0.11190549101134804
ACH-000138,-0.13243430486758376
ACH-000142,-0.15975049972687302
ACH-000143,-0.09741798626684943
ACH-000146,-0.09604744534025456
ACH-000148,-0.0164297655745333
ACH-000150,-0.12786830001857194
ACH-000152,-0.2678931425057764
ACH-000153,-0.2297628511955384
ACH-000159,-0.1612421009065151
ACH-000160,-0.007579848718118273
ACH-000163,-0.16427271829489748
ACH-000167,-0.4082567369349926
ACH-000168,-0.12330422748148435
ACH-000169,-0.23738781948153434
ACH-000178,-0.13305209324561956
ACH-000183,-0.2745227788343877
ACH-000188,-0.16440154511242794
ACH-000189,-0.17430119601276206
ACH-000190,-0.25524216762908913
ACH-000198,-0.1259617900731857
ACH-000203,0.6098770625939159
ACH-000204,0.007734690513365763
ACH-000206,-0.22902632399115144
ACH-000207,-0.15745378073203675
ACH-000208,-0.09968724111722488
ACH-000210,-0.24160104057602425
ACH-000211,-0.029640677640740763
ACH-000215,-0.14323371886762812
ACH-000221,0.015023428045566563
ACH-000222,0.07516255965289904
ACH-000223,-0.1676130498703744
ACH-000226,-0.037161317253758125
ACH-000227,-0.06973556387964808
ACH-000228,-0.09620892178831368
ACH-000231,-0.10155312773868994
ACH-000232,-0.07480070077142106
ACH-000233,-0.11639189363506275
ACH-000234,0.024185314225201933
ACH-000235,-0.15333884505911458
ACH-000237,-0.19961054452927945
ACH-000238,-0.12862720998799282
ACH-000242,0.2669504999111407
ACH-000243,-0.08414060571434244
ACH-000244,-0.0736476088792705
ACH-000246,-0.12304004357680393
ACH-000248,-0.2477609100962944
ACH-000250,-0.1372728647057253
ACH-000251,-0.290829097961429
ACH-000252,-0.3595586088263069
ACH-000253,-0.10001915524276063
ACH-000255,-0.2619070221123502
ACH-000256,-0.016926397488185117
ACH-000257,-0.3235376964596369
ACH-000258,-0.06968659996046347
ACH-000259,-0.1270924190093178
ACH-000260,-0.10648299446822944
ACH-000261,-0.12487183942204265
ACH-000262,-0.12889225182341266
ACH-000263,-0.38341187985796504
ACH-000264,-0.14302659652587713
ACH-000265,-0.07203846194149334
ACH-000266,-0.19464862202005748
ACH-000272,-0.09732366617548018
ACH-000274,-0.1290909897141842
ACH-000277,-0.15381033831865706
ACH-000278,-0.13586452819728229
ACH-000279,-0.18800337741593895
ACH-000280,-0.1905905899019423
ACH-000281,-0.15236143972808788
ACH-000288,-0.059538683541822464
ACH-000291,-0.06690001053668779
ACH-000293,-0.2869042167862593
ACH-000294,0.03076604322275637
ACH-000295,0.0022395872126769896
ACH-000296,-0.031248458545664992
ACH-000302,-0.10523792189671677
ACH-000304,-0.4373002673825912
ACH-000307,-0.09642782398289956
ACH-000308,-0.1596216780213862
ACH-000310,-0.2262372888281915
ACH-000311,0.03901266044430818
ACH-000312,-0.030087195099877926
ACH-000315,-0.061228137463537925
ACH-000316,-0.2397676929438354
ACH-000317,-0.009373741198467848
ACH-000318,-0.0731691004217225
ACH-000319,-0.1599506549233642
ACH-000320,-0.0010185136502116005
ACH-000322,-0.2633101195562827
ACH-000323,-0.04665137313737013
ACH-000324,-0.13305074386093665
ACH-000329,-0.0764662689638561
ACH-000330,-0.24103597285029585
ACH-000331,-0.029733028128246013
ACH-000332,-0.07992820413826664
ACH-000334,-0.05875373368485815
ACH-000335,0.04551302536609377
ACH-000336,0.18299403917159127
ACH-000337,-0.1640153988308275
ACH-000338,-0.3405720101063988
ACH-000339,-0.12229001885720657
ACH-000341,-0.15638440488278685
ACH-000348,-0.009399770551926322
ACH-000350,0.0026856948171272463
ACH-000352,-0.1482197702446894
ACH-000356,-0.1934069455226212
ACH-000361,-0.33598650073706104
ACH-000362,-0.0742067268232689
ACH-000363,-0.04809505910247271
ACH-000364,-0.22387100277984867
ACH-000365,-0.1440846593706944
ACH-000366,-0.08550813032128968
ACH-000368,-0.2878447423913636
ACH-000374,-0.38044795253298175
ACH-000375,0.0695440266691694
ACH-000376,-0.056943847663048136
ACH-000381,-0.2186098151189085
ACH-000383,-0.08167176690369443
ACH-000387,-0.11683098637040595
ACH-000389,-0.062159287397564066
ACH-000390,-0.03901009390208185
ACH-000393,-0.20950589322986216
ACH-000395,-0.13765852654986782
ACH-000396,-0.5826387548611544
ACH-000397,-0.11220295897575144
ACH-000401,-0.10709858191915564
ACH-000402,-0.05280040086883467
ACH-000403,-0.010972121274382102
ACH-000404,-0.37618795880061895
ACH-000406,-0.2118850762029061
ACH-000407,-0.18553536779215127
ACH-000408,-0.04126457828087953
ACH-000410,-0.0026744603155897354
ACH-000411,0.0041069112021398365
ACH-000414,-0.024092420871554728
ACH-000415,-0.17973347451704194
ACH-000416,-0.09446963585343776
ACH-000420,-0.0224216807176766
ACH-000421,0.0034535305836687603
ACH-000424,-0.2010824647405688
ACH-000425,-0.061191419270244976
ACH-000426,-0.16898769081936585
ACH-000427,-0.09972359127945114
ACH-000433,0.07049045443876742
ACH-000435,-0.3450526485275621
ACH-000436,-0.04786461206216843
ACH-000444,-0.04070122149605237
ACH-000445,-0.12612988031612685
ACH-000448,-0.09440828192931124
ACH-000450,-0.2792930569570901
ACH-000452,-0.19624177690170108
ACH-000454,-0.40880523381634104
ACH-000458,-0.15566081205988666
ACH-000459,-0.02065987699554
ACH-000460,-0.15127969769199862
ACH-000461,-0.10359815047279196
ACH-000463,-0.1725065168789942
ACH-000464,-0.11336976893242375
ACH-000466,-0.14901190420099114
ACH-000467,-0.16448233519815736
ACH-000468,-0.1153380459352008
ACH-000469,-0.1875008747629087
ACH-000470,0.004756056470961269
ACH-000471,-0.2303768746931189
ACH-000472,-0.04102091580775248
ACH-000473,-0.10204826093485024
ACH-000475,-0.07221187055067924
ACH-000476,-0.11964815231768948
ACH-000477,-0.14930878669628114
ACH-000479,-0.11363046249594945
ACH-000480,-0.07734169812283058
ACH-000481,-0.15390755429649433
ACH-000483,-0.08465547375014877
ACH-000484,0.0938396982998214
ACH-000485,-0.02404688675846756
ACH-000486,-0.08524297365240978
ACH-000487,-0.1407857639534521
ACH-000488,-0.21218858712093666
