,OSBP (5007)
ACH-000295,-0.1471389449748916
ACH-000296,-0.3727445621738456
ACH-000302,-0.382846872852892
ACH-000304,-0.38441010300818346
ACH-000307,-0.3456532071784281
ACH-000308,-0.5868024733138241
ACH-000310,-0.5237886663922093
ACH-000311,-0.4639663048978441
ACH-000312,-0.5441286832980557
ACH-000315,-0.3867379779840749
ACH-000316,-0.2923013764483852
ACH-000317,-0.17568318378830242
ACH-000318,-0.332324783344343
ACH-000319,-0.489259183584197
ACH-000320,-0.1619164475814784
ACH-000322,-0.4525474199529552
ACH-000323,-0.3851481777705916
ACH-000324,-0.3108774230754527
ACH-000329,-0.20279596546279094
ACH-000330,-0.5419939481113139
ACH-000331,-0.6342803139478438
ACH-000332,-0.2831264133743955
ACH-000334,-0.17171184664816685
ACH-000335,-0.2004156919083384
ACH-000336,-0.3796631274068701
ACH-000337,-0.5822790064659625
ACH-000338,0.007818552891276769
ACH-000339,-0.3774345022604146
ACH-000341,-0.5184170821150347
ACH-000348,-0.3189470048046212
ACH-000350,-0.11172806944193923
ACH-000352,-0.2091316437283404
ACH-000356,-0.3019801214444745
ACH-000361,-0.3605932922575716
ACH-000362,-0.3205766375277616
ACH-000363,-0.4751685717651889
ACH-000364,-0.3473104727712268
ACH-000365,-0.37352593290714375
ACH-000366,-0.3615740834435232
ACH-000368,-0.4995678398269388
ACH-000374,-0.2674185045598729
ACH-000375,-0.11633255239930408
ACH-000376,-0.4184261017138568
ACH-000381,-0.20527301648786786
ACH-000383,-0.219981055812036
ACH-000387,-0.435359894659144
ACH-000389,-0.40374925487816976
ACH-000390,-0.44943551264417225
ACH-000393,-0.3449678018588923
ACH-000395,-0.030789381697904523
ACH-000396,-0.5389322651327862
ACH-000397,-0.26270450509328497
ACH-000401,-0.4286740060534209
ACH-000402,-0.3190292516037299
ACH-000403,-0.28128047049358285
ACH-000404,-0.2583661414256077
ACH-000406,-0.3060840467659124
ACH-000407,-0.3477763571944778
ACH-000408,-0.3230986024263226
ACH-000410,-0.513915228614568
ACH-000411,-0.379690305549108
ACH-000414,-0.4927533042224127
ACH-000415,-0.3221923023654505
ACH-000416,-0.453991117717155
ACH-000420,-0.5256730146282126
ACH-000421,-0.500922061561748
ACH-000424,-0.35184915769991704
ACH-000425,-0.3731682091008284
ACH-000426,-0.5842372336963735
ACH-000427,-0.30195341123802244
ACH-000433,-0.2795690825558931
ACH-000435,-0.6081128634184
ACH-000436,-0.4199775216086077
ACH-000444,-0.4996950130454241
ACH-000445,-0.36254924434527
ACH-000448,-0.4816844793454493
ACH-000450,-0.4408343232542087
ACH-000452,-0.4477247118739289
ACH-000454,-0.4562483167835194
ACH-000458,-0.3862788744291909
ACH-000459,-0.015988101394749172
ACH-000460,-0.4583809712853721
ACH-000461,-0.5394103345416388
ACH-000463,-0.4856347215024217
ACH-000464,-0.28601418771423553
ACH-000466,-0.2482802087801189
ACH-000467,-0.5039878817617021
ACH-000468,-0.22857878084572786
ACH-000469,-0.38437227961672615
ACH-000470,-0.2701177233657224
ACH-000471,-0.4238532729135397
ACH-000472,-0.2410394474321821
ACH-000473,-0.6510221184585762
ACH-000475,-0.2411962815893885
ACH-000476,-0.5397411652709889
ACH-000477,-0.4361316034238297
ACH-000479,0.02844462029425425
ACH-000480,-0.5776819757707258
ACH-000481,-0.07146789626822735
ACH-000483,-0.28414185921081314
ACH-000484,-0.27548704370512345
ACH-000485,-0.2373294899584109
ACH-000486,-0.4641297200251502
ACH-000487,-0.3512483227606033
ACH-000488,-0.2231454408834279
ACH-000490,-0.4421990401695256
ACH-000491,-0.41953690093636137
ACH-000495,-0.4999339610566634
ACH-000496,-0.34726140957071416
ACH-000499,-0.3706485063001069
ACH-000500,0.05647863084674345
ACH-000502,-0.3565268295363179
ACH-000503,0.1175868985902001
ACH-000505,-0.472736014812073
ACH-000507,-0.2312517771739631
ACH-000510,-0.25644359225282515
ACH-000511,-0.4887460375693284
ACH-000512,-0.2008334292954814
ACH-000516,-0.4936706869218427
ACH-000517,-0.5861805324389116
ACH-000518,-0.2631887587971099
ACH-000520,-0.3721227903129783
ACH-000521,-0.4330966523951304
ACH-000522,-0.2318578239441199
ACH-000524,-0.6881963756078502
ACH-000527,-0.7456329867646513
ACH-000528,-0.5140284947414432
ACH-000537,-0.3402242905974157
ACH-000541,-0.1955218593095848
ACH-000542,-0.2813976503857904
ACH-000544,-0.3534583324719796
ACH-000545,-0.2932897967870021
ACH-000547,-0.44630146389476416
ACH-000548,-0.4401243177781263
ACH-000549,-0.3549294838107889
ACH-000550,-0.4024574242977011
ACH-000552,-0.2592486075326365
ACH-000556,-0.2772206038936681
ACH-000557,-0.4469777940146781
ACH-000569,-0.4681920960521538
ACH-000570,-0.3913500528320508
ACH-000571,-0.20739264754111836
ACH-000573,-0.1972536097779467
ACH-000576,-0.27649845507749465
ACH-000579,-0.2607611402193757
ACH-000580,-0.4039454018547488
ACH-000584,-0.2201996067738478
ACH-000585,-0.34335159594191106
ACH-000588,-0.32009196938109225
ACH-000589,-0.43923610125919066
ACH-000591,-0.3074922043541301
ACH-000593,-0.39185836214707387
ACH-000600,-0.5468574632584694
ACH-000601,-0.4742204040129119
ACH-000605,-0.5550625831966123
ACH-000606,-0.6262203473148529
ACH-000608,-0.33343730779274394
ACH-000614,-0.5665451310426063
ACH-000616,-0.5509582180299595
ACH-000618,-0.2552273699347163
ACH-000619,-0.5632484159384625
ACH-000620,-0.4749786593737909
ACH-000621,-0.507832553872486
ACH-000622,-0.5529459783521551
ACH-000623,-0.4894787703344042
ACH-000624,-0.43206160152456
ACH-000627,-0.3032740710117782
ACH-000630,-0.2704627466123569
ACH-000631,0.009309143718636378
ACH-000632,-0.427802149787148
ACH-000633,-0.3547212151276542
ACH-000637,-0.5290841418296075
ACH-000638,-0.40226613318621657
ACH-000646,-0.4364271009389985
ACH-000647,-0.2536821879271465
ACH-000648,-0.40298604595431103
ACH-000649,-0.2897512914546487
ACH-000651,-0.14383652030019656
ACH-000652,-0.4185090366829535
ACH-000653,-0.27582099185545217
ACH-000657,-0.3250905513729241
ACH-000658,-0.2271901676941457
ACH-000661,-0.3895992076143532
ACH-000662,-0.10507494680352042
ACH-000663,-0.5261460349522212
ACH-000665,-0.5204940358912791
ACH-000671,-0.3688032135472669
ACH-000672,-0.400788638316724
ACH-000673,-0.2306164861523869
ACH-000676,-0.1966943234493116
ACH-000677,-0.4387268460796703
ACH-000681,-0.3838722170106744
ACH-000683,-0.6274505417001088
ACH-000684,-0.1459696385566624
ACH-000688,-0.4484327818521371
ACH-000693,-0.41515136344324216
ACH-000694,-0.4081180167811086
ACH-000695,-0.2034184905480912
ACH-000696,-0.4137983544629606
ACH-000697,-0.4592960556754061
ACH-000699,-0.4733882884380871
ACH-000701,-0.1930662037895201
ACH-000706,-0.3726835772131986
ACH-000711,-0.316151395520529
ACH-000713,-0.25576799583779325
ACH-000714,-0.2785876159828601
ACH-000718,-0.2757798771089137
ACH-000720,-0.3337513878496304
ACH-000721,-0.2413819786507284
ACH-000724,-0.4717145067885412
ACH-000725,-0.21620750038455205
ACH-000732,-0.4555511515087487
ACH-000734,-0.1971060759315363
ACH-000735,-0.27203736104232645
ACH-000736,-0.5150939107014418
ACH-000738,-0.5018802389747893
ACH-000746,-0.3866290979574568
ACH-000747,-0.4460950703729837
ACH-000748,-0.5505468406450367
ACH-000753,-0.3062334672877621
ACH-000756,-0.4120705948260328
ACH-000757,-0.4334534327926689
ACH-000758,-0.4438061529242432
ACH-000760,-0.5438499585043011
ACH-000762,-0.3073450971532264
ACH-000763,-0.5160365990312477
ACH-000764,-0.4709485994584832
ACH-000765,-0.7953553909500783
ACH-000766,-0.4480702377186743
ACH-000767,-0.4571063473198405
ACH-000768,-0.4117065439893001
ACH-000769,-0.3946466750039952
ACH-000770,-0.36175514501647626
ACH-000771,-0.5013660879372216
ACH-000773,-0.3127140291824964
ACH-000776,-0.2588949563166938
ACH-000777,-0.4467021239895736
ACH-000778,-1.110171190589683
ACH-000781,-0.4946988969059986
ACH-000782,-0.3404890046137595
ACH-000783,-0.5748654033100339
ACH-000784,-0.4513652604311274
ACH-000785,-0.5319908349865515
ACH-000787,-0.30711925309866805
ACH-000788,-0.4508707892656903
ACH-000791,-0.37402933404830413
ACH-000792,-0.4942428207016707
ACH-000794,-0.2386657603310765
ACH-000796,-0.26209049716496324
ACH-000798,-0.7067350576513141
ACH-000799,-0.5453867043293084
ACH-000800,-0.020373770410441847
ACH-000802,-0.24466276432772374
ACH-000804,-0.3964892118084661
ACH-000805,-0.3979442065873484
ACH-000809,-0.1532999922063432
ACH-000810,-0.236800939965994
ACH-000811,-0.3882030146002889
ACH-000817,-0.3230806041153995
ACH-000819,-0.4773734407408871
ACH-000820,-0.14747941294834066
ACH-000821,-0.32796203502481136
ACH-000822,-0.4125736535976265
ACH-000823,-0.5012004812612564
ACH-000824,-0.27376908696600005
ACH-000827,-0.5810636350113442
ACH-000829,-0.3844275163937451
ACH-000831,-0.30154551529765466
ACH-000832,-0.3869415605686673
ACH-000833,-0.2857844050912126
ACH-000834,-0.2771445246099691
ACH-000835,-0.35463122982311895
ACH-000836,-0.3344249176057283
ACH-000837,-0.39838167943831015
ACH-000838,-0.3127002494578941
ACH-000839,-0.07735897298741769
ACH-000840,-0.54764472034486
ACH-000841,-0.4541031805883843
ACH-000843,-0.39226934185265216
ACH-000846,-0.2645443266994476
ACH-000847,-0.2595559538410987
ACH-000848,-0.19564668249048192
ACH-000849,-0.030674595511239463
ACH-000851,-0.2112163727516932
ACH-000855,-0.5249084998539382
ACH-000856,-0.13002892588931148
ACH-000858,-0.39937869247464347
ACH-000859,-0.22447937402790355
ACH-000861,-0.5544822310610514
ACH-000862,-0.3642433344965477
ACH-000865,-0.2798899857887423
ACH-000866,-0.4931424220965616
ACH-000867,-0.5210122791216013
ACH-000869,-0.4473397751656673
ACH-000872,-0.7530546633098897
ACH-000873,-0.3623514641774862
ACH-000876,-0.24053118326173495
ACH-000878,-0.4732414285123849
ACH-000880,-0.4049399264583444
ACH-000881,-0.3794932948752099
ACH-000882,-0.6774063341034076
ACH-000884,-0.28273429490428953
ACH-000885,-0.5270442033181544
ACH-000887,-0.492997890159612
ACH-000889,0.02298894125773384
ACH-000896,-0.2537962138230607
ACH-000898,-0.4499520444474903
ACH-000900,-0.3992852366049752
ACH-000901,-0.4823683973984046
ACH-000905,-0.2657896547101692
ACH-000906,-0.3439092248126697
ACH-000907,-0.5921156794583364
ACH-000910,-0.2808328996489606
ACH-000911,-0.09467774007058044
ACH-000912,-0.5174740078046228
ACH-000913,-0.2558048780824393
ACH-000915,-0.3800591379371536
ACH-000916,-0.3442878984666796
ACH-000917,-0.3999944768512516
ACH-000920,-0.6794832068665745
ACH-000921,-0.4576928787027241
ACH-000924,-0.4275792621412254
ACH-000926,-0.4101218288722687
ACH-000928,-0.34327478090887104
ACH-000929,-0.2534196418746683
ACH-000932,-0.3174730975726812
ACH-000935,-0.3784596600614713
ACH-000936,-0.20014737691047726
ACH-000937,-0.3554903808931001
ACH-000938,-0.4681199966881135
ACH-000939,-0.4563441030752587
ACH-000941,-0.4613640424913684
ACH-000943,-0.3911999766643936
ACH-000946,-0.3218990570699375
ACH-000947,-0.4437594381843786
ACH-000948,-0.5803145587661659
ACH-000950,-0.24956241434959175
ACH-000953,-0.2445632504636186
ACH-000954,-0.2918356582394107
ACH-000957,-0.3414088362811894
ACH-000958,-0.2925097735263892
ACH-000960,-0.3927797933345378
ACH-000963,-0.34296325889205403
ACH-000968,-0.4526329121239347
ACH-000969,-0.42126954268975
ACH-000972,-0.64850430374814
ACH-000973,-0.10104913847530778
ACH-000974,-0.3144617513091378
ACH-000978,-0.5156801381098569
ACH-000984,-0.4288919220338364
ACH-000986,-0.4157943775492308
ACH-000988,-0.3717721607513397
ACH-000993,-0.790861649797073
ACH-000994,-0.1567452161195914
ACH-000996,-0.3810100614051336
ACH-001001,-0.3434945264849162
ACH-001020,-0.5593264609657045
ACH-001028,-0.3406564065795958
ACH-001031,-0.4761522623458233
ACH-001038,-0.3718454347170142
ACH-001048,-0.3656672069293612
ACH-001050,-0.29994105225625084
ACH-001053,-0.5482613728443517
ACH-001054,-0.4336912718746936
ACH-001061,-0.3984741624704465
ACH-001067,-0.3086734809917925
ACH-001075,-0.10691725546970716
ACH-001096,-0.4017633368846215
ACH-001111,-0.2937199530967769
ACH-001119,-0.2990090436275336
ACH-001128,-0.3190201351564727
ACH-001134,-0.4598850723541814
ACH-001151,-0.39123184963010205
ACH-001163,-0.25969065497291866
ACH-001164,-0.5977400599511262
ACH-001183,-0.433406808671906
ACH-001192,-0.36195420150062013
ACH-001193,-1.2012036185469095
ACH-001196,-0.4855579315069536
ACH-001197,-0.4170480802599496
ACH-001205,-0.3856738212550075
ACH-001211,-0.3925358166657151
ACH-001212,-0.3447011775970575
ACH-001228,-0.5083939959886699
ACH-001232,-0.4767769298089469
ACH-001239,-0.24313253194317805
ACH-001270,-0.2685104965608268
ACH-001274,-0.3444680217102577
ACH-001275,-0.19365011392453516
ACH-001277,-0.2273004535393233
ACH-001278,-0.4980857482089432
ACH-001280,-0.7472289556121675
ACH-001283,-0.6642205234572415
ACH-001289,-0.2617016490463146
ACH-001300,-0.4563729054752914
ACH-001301,-0.4378179586521291
ACH-001302,-0.5739850972024262
ACH-001306,-0.4942211152455824
ACH-001318,-0.4167544057330697
ACH-001322,-0.4850099531239336
ACH-001328,-0.36519737888855575
ACH-001332,-0.20550552924199508
ACH-001336,-0.3957860374560821
ACH-001346,-0.3147825728872555
ACH-001353,-0.37580003448677785
ACH-001354,-0.5702380936601732
ACH-001367,-0.3900641591303727
ACH-001368,-0.3528958416425206
ACH-001374,-0.4742284408160752
ACH-001377,-0.31497521046569105
ACH-001380,-0.2561851531734193
ACH-001391,-0.4483045622030751
ACH-001408,-0.4774142887024867
ACH-001430,-0.06596060530654571
ACH-001431,-0.4814694095694385
ACH-001450,-0.4954138298653787
ACH-001496,-0.4492028479027457
ACH-001500,-0.3106770393838646
ACH-001523,-0.5453528391268985
ACH-001532,-0.4861473916450032
ACH-001550,-0.2934187306120284
ACH-001552,-0.23911989190852906
ACH-001554,-0.5117275095201819
ACH-001654,-0.3068180359442241
ACH-001735,-0.4340741638475841
ACH-001736,-0.4260641520054937
ACH-001737,-0.3528980254951861
ACH-001740,-0.3679220592413275
ACH-001745,-0.362176990875759
ACH-001765,-0.17986449124776513
