,SLAMF1 (6504)
ACH-000004,-0.21181004505001128
ACH-000005,-0.12145148227102978
ACH-000007,0.00349527939790556
ACH-000009,-0.26681843872075794
ACH-000011,-0.05461897811301899
ACH-000012,-0.2239353373053804
ACH-000013,-0.12126342956771564
ACH-000014,-0.15797008661638134
ACH-000015,-0.18494699020734515
ACH-000017,-0.030726699590470183
ACH-000018,-0.12670610986416636
ACH-000019,-0.14850125369723888
ACH-000021,-0.09456829849366097
ACH-000022,-0.2048746193595028
ACH-000025,-0.18796259057423775
ACH-000028,-0.03913878319147298
ACH-000030,-0.12747838769645026
ACH-000035,-0.14577599683053352
ACH-000036,-0.09684229816261213
ACH-000037,-0.2381374334723456
ACH-000039,-0.2771024512826021
ACH-000040,-0.1093032161389623
ACH-000041,-0.3292537374095281
ACH-000042,-0.08606319500417745
ACH-000045,-0.007584111678866006
ACH-000047,-0.10990910754357767
ACH-000052,-0.23794120850425998
ACH-000053,-0.06450988881237851
ACH-000054,-0.15373283555119105
ACH-000055,-0.0915476616040163
ACH-000060,-0.18316842986237147
ACH-000067,-0.11406335640111903
ACH-000070,0.02187625164217669
ACH-000075,-0.11008622990635307
ACH-000078,-0.12247791397857145
ACH-000082,-0.09183455942206116
ACH-000085,-0.010682954644214405
ACH-000086,-0.3253249533017167
ACH-000087,-0.08937377935181585
ACH-000092,-0.13810516154050434
ACH-000095,-0.14500881196236814
ACH-000097,-0.11555074758646085
ACH-000098,-0.12288858293236507
ACH-000099,0.001913586765630823
ACH-000108,-0.0875696104442876
ACH-000113,-0.1270289174081696
ACH-000116,-0.1906878013965792
ACH-000118,-0.09044166527925937
ACH-000120,-0.04718394301374193
ACH-000123,-0.10461110064072866
ACH-000127,-0.13876259743123012
ACH-000128,0.013174020648380904
ACH-000132,-0.00021489888292032023
ACH-000133,-0.18798128687510607
ACH-000137,-0.11244480052308524
ACH-000138,-0.024912462582268098
ACH-000142,-0.21304721087429815
ACH-000143,-0.11793549610898554
ACH-000146,-0.12193853721409995
ACH-000148,-0.1505482125428862
ACH-000150,-0.021196468685068668
ACH-000152,-0.07379915673724287
ACH-000153,0.04978083679036596
ACH-000159,-0.15669334074675853
ACH-000160,-0.10038065049722426
ACH-000163,-0.1403404725891534
ACH-000167,0.07594532879359156
ACH-000168,-0.14844636268489966
ACH-000169,-0.17317927255331567
ACH-000178,-0.02952985785478928
ACH-000183,-0.134964813784016
ACH-000188,-0.1730149688035314
ACH-000189,-0.19884680076822286
ACH-000190,-0.10850778847342893
ACH-000198,-0.14015310913601434
ACH-000203,-0.2273899294225116
ACH-000204,-0.19681695770155594
ACH-000206,-0.018633637407149142
ACH-000207,-0.13656586329417064
ACH-000208,-0.17705149452501154
ACH-000210,-0.33509334820307124
ACH-000211,-0.10500729561328057
ACH-000215,-0.17596520675492086
ACH-000221,-0.24832899865640015
ACH-000222,0.0642901486560819
ACH-000223,-0.11064415342819812
ACH-000226,-0.17184335554078894
ACH-000227,-0.0437390737575778
ACH-000228,-0.15950364776571746
ACH-000231,-0.08258719497134323
ACH-000232,-0.2007150951644119
ACH-000233,-0.12996555181693045
ACH-000234,-0.10105702563849224
ACH-000235,-0.10522880282944852
ACH-000237,-0.1828270299277996
ACH-000238,-0.20552919296285746
ACH-000242,-0.22971478358609326
ACH-000243,-0.0920192934576603
ACH-000244,-0.2640095785992685
ACH-000246,-0.08301879369382227
ACH-000248,-0.025205793357725458
ACH-000250,-0.1754215805943976
ACH-000251,0.04363623969332932
ACH-000252,-0.09207428589329374
ACH-000253,-0.1463971106118698
ACH-000255,-0.08064870522018999
ACH-000256,-0.2715768473387
ACH-000257,0.13736258184290953
ACH-000258,-0.09242432964231354
ACH-000259,-0.15099048534940845
ACH-000260,-0.06745166126719977
ACH-000261,-0.0650360117962366
ACH-000262,-0.10831082735681108
ACH-000263,-0.18690483769968708
ACH-000264,-0.21285126830336926
ACH-000265,-0.08708281239941536
ACH-000266,-0.07248057055561404
ACH-000272,-0.11015928359698417
ACH-000274,-0.04891393984294455
ACH-000277,-0.18508336393603006
ACH-000278,-0.2445032857205024
ACH-000279,-0.0979681579189067
ACH-000280,-0.1847541469181351
ACH-000281,-0.2617613822453229
ACH-000288,-0.10990890315734758
ACH-000291,-0.06384757356130376
ACH-000293,-0.021908830391742042
ACH-000294,-0.033602040670659486
ACH-000295,-0.1742639777906636
ACH-000296,-0.13616796203348108
ACH-000302,-0.18437479359237893
ACH-000304,-0.039408160527890486
ACH-000307,-0.10862655485764633
ACH-000308,-0.09974276941008052
ACH-000310,-0.01339952471528068
ACH-000311,-0.03206446730268101
ACH-000312,-0.033081671564461304
ACH-000315,-0.08803802914568294
ACH-000316,-0.024184220625975247
ACH-000317,-0.271685065888744
ACH-000318,-0.2150646057992558
