,SULT4A1 (25830)
ACH-000004,-0.13242277701841926
ACH-000005,0.057999894582454525
ACH-000007,-0.11377184259168956
ACH-000009,-0.060565592689565385
ACH-000011,-0.09008776278988767
ACH-000012,-0.1282816061985456
ACH-000013,-0.1729164200321718
ACH-000014,-0.0731115030095401
ACH-000015,-0.044180400915386116
ACH-000017,-0.17020983291448225
ACH-000018,0.13095011830795875
ACH-000019,-0.035081253869723966
ACH-000021,-0.03626709658121138
ACH-000022,-0.08321149003804527
ACH-000025,-0.23433687631889105
ACH-000028,-0.004124584812307243
ACH-000030,-0.19992189596501864
ACH-000035,0.013410996790909228
ACH-000036,-0.026934326423562336
ACH-000037,-0.075868302979194
ACH-000039,-0.015253536282723934
ACH-000040,-0.17300402369083995
ACH-000041,-0.14275821348464446
ACH-000042,-0.15098108164796126
ACH-000045,-0.047535711518656286
ACH-000047,-0.012596090260600596
ACH-000052,-0.2695006377965481
ACH-000053,-0.11950667211827955
ACH-000054,-0.1309626011725644
ACH-000055,-0.17644748997671028
ACH-000060,-0.17797101231898796
ACH-000067,0.014346664818689504
ACH-000070,-0.09525176252739846
ACH-000075,-0.0786523799624135
ACH-000078,-0.2366795529079927
ACH-000082,0.016650755763749737
ACH-000085,-0.20070127165927387
ACH-000086,0.08706210737048227
ACH-000087,-0.21500412914534456
ACH-000092,-0.061265766311151625
ACH-000095,-0.02354691500536486
ACH-000097,-0.15229884866385648
ACH-000098,-0.01902802745281134
ACH-000099,-0.2392164669735572
ACH-000108,-0.19598561974901124
ACH-000113,-0.09602123094369
ACH-000116,-0.05635096343443874
ACH-000118,-0.14600551957676006
ACH-000120,-0.05499138800408574
ACH-000123,-0.0640676547211051
ACH-000127,0.037765529910793495
ACH-000128,-0.046408873155108825
ACH-000132,-0.012832634481765392
ACH-000133,-0.024744100375703373
ACH-000137,-0.1262760973084519
ACH-000138,0.0506922141774484
ACH-000142,0.08637622533662875
ACH-000143,-0.11300125140787705
ACH-000146,-0.09386501825194546
ACH-000148,-0.04731167697947667
ACH-000150,0.1317639587656979
ACH-000152,-0.05380522352527353
ACH-000153,0.0049621421937104645
ACH-000159,0.02275546264998501
ACH-000160,-0.03539604077831413
ACH-000163,0.004222926422541134
ACH-000167,-0.12987672978608927
ACH-000168,-0.1287046755081277
ACH-000169,-0.12155715726469853
ACH-000178,-0.13203023890536605
ACH-000183,-0.07381666860257037
ACH-000188,0.1413272578899093
ACH-000189,-0.021357149424662655
ACH-000190,-0.05506003427445344
ACH-000198,0.042312647288197766
ACH-000203,0.07626373176459557
ACH-000204,-0.06002441387042293
ACH-000206,0.0427349695553672
ACH-000207,0.058587602345297425
ACH-000208,0.20260516998365274
ACH-000210,0.03128226788322305
ACH-000211,-0.14142707540156016
ACH-000215,-0.09431511064934907
ACH-000221,-0.1992963736573541
ACH-000222,0.0718625265436557
ACH-000223,-0.11937031366991425
ACH-000226,-0.024007990458683376
ACH-000227,-0.17344219951619996
ACH-000228,-0.022050185462248968
ACH-000231,-0.025197873686500647
ACH-000232,-0.15845924736727635
ACH-000233,-0.1957648825098803
ACH-000234,-0.0006840555584289763
ACH-000235,-0.04729897110196082
ACH-000237,-0.10044282096952246
ACH-000238,0.004546225608117472
ACH-000242,-0.2634975887524135
ACH-000243,-0.034474724945950136
ACH-000244,-0.0399267282718307
ACH-000246,-0.05970305068251595
ACH-000248,-0.09871635132675033
ACH-000250,-0.03408515089668361
ACH-000251,-0.07329542163862618
ACH-000252,-0.06296907241684764
ACH-000253,-0.05113902197445183
ACH-000255,-0.12122133163938173
ACH-000256,-0.15814243890377636
ACH-000257,-0.11921288328550612
ACH-000258,0.02110959558461101
ACH-000259,-0.22873234157919134
ACH-000260,-0.030439974142075308
ACH-000261,-0.02668571847031084
ACH-000262,-0.07919273808103555
ACH-000263,0.021383974565771072
ACH-000264,-0.16016062091880148
ACH-000265,0.040186092652779073
ACH-000266,-0.18269548773494948
ACH-000272,-0.05299768694035967
ACH-000274,-0.1110016580400676
ACH-000277,0.0012580788908626793
ACH-000278,-0.09136832543100848
ACH-000279,-0.0426969599051575
ACH-000280,-0.03965796548468824
ACH-000281,-0.1152091860065374
ACH-000288,-0.02113655776900653
ACH-000291,-0.014058546889937202
ACH-000293,-0.13445397542182974
ACH-000294,-0.08417106414882833
ACH-000295,-0.21869917381205656
ACH-000296,-0.07339629004782912
ACH-000302,-0.11650702186868064
ACH-000304,-0.10103932919615537
ACH-000307,-0.030668801603995724
ACH-000308,-0.00963731174060367
ACH-000310,-0.3400374210331576
ACH-000311,-0.15905124151059433
ACH-000312,-0.10127724587726857
ACH-000315,-0.13742051564069807
ACH-000316,-0.007149183928093949
ACH-000317,0.008977789124264363
ACH-000318,-0.07708355996024227
ACH-000319,0.00224239196219568
ACH-000320,-0.04500860642300252
ACH-000322,-0.06331658176976387
ACH-000323,-0.04180882599393902
ACH-000324,-0.230991421434015
ACH-000329,-0.10204142581197004
ACH-000330,-0.03610484988216679
ACH-000331,0.008131957934742393
ACH-000332,-0.08838208354599679
ACH-000334,-0.16980653089332642
ACH-000335,-0.06660974432208999
ACH-000336,-0.0393534076761566
ACH-000337,-0.12774131977159106
ACH-000338,-0.31395896184828914
ACH-000339,-0.06437005140975444
ACH-000341,-0.057774560314152436
ACH-000348,0.005802442748290736
ACH-000350,-0.10017710352679417
ACH-000352,0.0023099470991718237
ACH-000356,0.001366618948989788
ACH-000361,-0.10552980452570407
ACH-000362,-0.11660474637002873
ACH-000363,-0.09751095764436073
ACH-000364,-0.1751376448906534
ACH-000365,-0.11394510630846172
ACH-000366,-0.07473321355848281
ACH-000368,-0.11310911363533
ACH-000374,0.049676838200588366
ACH-000375,-0.006446355941806178
ACH-000376,-0.006765159005972178
ACH-000381,0.02735175260661876
ACH-000383,-0.07909949277817173
ACH-000387,-0.09894797267171004
ACH-000389,-0.22958768840250965
ACH-000390,-0.095752596345708
ACH-000393,-0.14197866378610924
ACH-000395,-0.01912813910213161
ACH-000396,-0.3031999779013867
ACH-000397,-0.17876134790440018
ACH-000401,-0.07041751805774735
ACH-000402,-0.014596837238703354
ACH-000403,-0.0652454873009358
ACH-000404,0.12253037918991012
ACH-000406,-0.025700438505286857
ACH-000407,-0.12073445180872296
ACH-000408,-0.2936753336130704
ACH-000410,0.010267113106831349
ACH-000411,-0.020199981402519645
ACH-000414,-0.1382964463455778
ACH-000415,0.02464929723558544
ACH-000416,-0.07965120032537283
ACH-000420,-0.12870103208432315
ACH-000421,-0.1846235152417084
ACH-000424,-0.12848654621668146
ACH-000425,-0.19222804829935394
ACH-000426,-0.02888588047704369
ACH-000427,-0.05613851943007867
ACH-000433,-0.02813700362998904
ACH-000435,-0.15809845995325753
ACH-000436,-0.06985369825289492
ACH-000444,-0.06541640707882747
ACH-000445,-0.14260484887720207
ACH-000448,-0.18231341659665407
ACH-000450,-0.20515448607175155
ACH-000452,-0.07108220003067107
ACH-000454,-0.04922568992636002
ACH-000458,-0.014337518245332397
ACH-000459,-0.21027549125232275
ACH-000460,-0.09615883172884626
ACH-000461,-0.19990856194868276
ACH-000463,-0.1285564217752996
ACH-000464,-0.047430633541477765
ACH-000466,0.08089304278408091
ACH-000467,0.07561903325237405
ACH-000468,-0.0032545073818455762
ACH-000469,-0.15163320577941555
ACH-000470,-0.0912613138955758
ACH-000471,-0.06908620133195134
ACH-000472,-0.10937263001838804
ACH-000473,-0.059460119139377474
ACH-000475,-0.1694834034245481
ACH-000476,-0.147984917924323
ACH-000477,-0.08322600560626094
ACH-000479,-0.07852345645216792
ACH-000480,-0.015730024644935458
ACH-000481,-0.04490324814545701
ACH-000483,0.018291778117302128
ACH-000484,-0.04421559897712396
ACH-000485,-0.002662103989361985
ACH-000486,-0.12563584717356546
ACH-000487,-0.07943931235521211
ACH-000488,-0.08263399537681877
ACH-000490,-0.0077745763348115015
ACH-000491,-0.07742978537685569
ACH-000495,-0.011128854851500312
ACH-000496,-0.058177519317837725
ACH-000499,-0.22934902442257601
ACH-000500,0.043784904435685605
ACH-000502,-0.07556692998225728
ACH-000503,-0.07208549259042939
ACH-000505,-0.02641033829423724
ACH-000507,-0.025297279349367128
ACH-000510,-0.031249214027816663
ACH-000511,-0.10879257313803688
ACH-000512,0.0708506502445367
ACH-000516,-0.2964426875312844
ACH-000517,-0.07049546152673407
ACH-000518,-0.033592792474545136
ACH-000520,-0.08054694971485217
ACH-000521,0.033620359964317524
ACH-000522,0.0942682782507304
ACH-000524,-0.12075820631067308
ACH-000527,-0.061274299441700326
ACH-000528,-0.05717977612960686
ACH-000537,0.008410995157998974
ACH-000541,0.07351702686014228
ACH-000542,-0.07657256789069265
ACH-000544,-0.029778194258330837
ACH-000545,0.06203428069649813
ACH-000547,-0.047178522699319284
ACH-000548,-0.03923989026031542
ACH-000549,0.12365084275104865
ACH-000550,-0.1389095480560393
ACH-000552,0.06139473679014036
ACH-000556,-0.07457503167374355
ACH-000557,-0.14557921227097292
ACH-000569,-0.056843076985434615
ACH-000570,-0.2001164977111975
ACH-000571,-0.14167618035095164
ACH-000573,-0.1169304933853682
ACH-000576,-0.14084364769264007
ACH-000579,-0.16285131282388296
ACH-000580,-0.09096986056373728
ACH-000584,-0.057066333246088015
ACH-000585,0.010249607795843859
ACH-000588,-0.021874206115252568
ACH-000589,-0.15863123981027386
ACH-000591,-0.24439294146443336
ACH-000593,-0.0596997567049587
ACH-000600,-0.0182436275489908
ACH-000601,-0.12126951512843287
ACH-000605,-0.029473426373311476
ACH-000606,-0.0503433534904224
ACH-000608,-0.08692547862693538
ACH-000614,-0.033211116241722245
ACH-000616,-0.067024880165702
ACH-000618,-0.037974280494211934
ACH-000619,-0.015309274172431072
ACH-000620,-0.048432882317341504
ACH-000621,-0.08305238482562179
ACH-000622,0.03939660583021432
ACH-000623,-0.1780571638462483
ACH-000624,0.04669029303933011
ACH-000627,-0.06826303188782483
ACH-000630,0.01415247445796179
ACH-000631,0.0566877251539383
ACH-000632,-0.04314123541170869
ACH-000633,-0.15501294422646705
ACH-000637,-0.0634749089422239
ACH-000638,-0.021601122443829744
ACH-000646,-0.0903949026076903
ACH-000647,-0.1153524308273679
ACH-000648,-0.046294147076257376
ACH-000649,-0.016991907329495032
ACH-000651,-0.12633407246036807
ACH-000652,-0.19800909572169367
ACH-000653,-0.02599631077778513
ACH-000657,-0.018363712719867392
ACH-000658,-0.027034553044821538
ACH-000661,-0.050851766410382436
ACH-000662,-0.10623958742524456
ACH-000663,-0.005617864879881506
ACH-000665,-0.09924520106932737
ACH-000671,-0.10345524395892716
ACH-000672,-0.028036377648919312
ACH-000673,-0.12566017768549342
ACH-000676,-0.0066783236587295465
ACH-000677,-0.093606175175218
ACH-000681,-0.0965806205646432
ACH-000683,-0.09098826509258157
ACH-000684,0.03527555829271365
ACH-000688,-0.0498834677090494
ACH-000693,-0.16407768846541101
ACH-000694,-0.0815879404588293
ACH-000695,-0.04797627206027178
ACH-000696,-0.07169513755705545
ACH-000697,-0.2463719938771022
ACH-000699,-0.093842703483325
ACH-000701,-0.17989567897684952
ACH-000706,-0.10646455479834624
ACH-000711,-0.0791580290912706
ACH-000713,-0.07274101836042685
