,MTNR1A (4543)
ACH-000004,-0.02472305397837284
ACH-000005,-0.0115568914872379
ACH-000007,0.0795607614062921
ACH-000009,-0.018326057337199726
ACH-000011,-0.021866029279080174
ACH-000012,0.03416759985494545
ACH-000013,0.005649755175643067
ACH-000014,-0.06245783356563521
ACH-000015,-0.02109837664166767
ACH-000017,0.14813473512586292
ACH-000018,0.002630971028842987
ACH-000019,0.05242345985622933
ACH-000021,9.603629987694284e-06
ACH-000022,0.0212281227781833
ACH-000025,-0.021204296459770167
ACH-000028,0.09573388660527406
ACH-000030,0.010282435735079216
ACH-000035,0.05692310376779083
ACH-000036,0.013713451128680271
ACH-000037,-0.0907735185536907
ACH-000039,0.013727920559742831
ACH-000040,-0.07906958531525286
ACH-000041,-0.04296895857260428
ACH-000042,-0.02882449537491385
ACH-000045,0.04456107197749325
ACH-000047,-0.07134551625621495
ACH-000052,-0.048770824317594615
ACH-000053,-0.046588190876304524
ACH-000054,0.022289314573977242
ACH-000055,-0.043469090125604064
ACH-000060,-0.07967589597974348
ACH-000067,-0.031249314243824506
ACH-000070,-0.06441902661684434
ACH-000075,0.011166812768720523
ACH-000078,0.04570553935953616
ACH-000082,-0.10141623228551758
ACH-000085,-0.1416672024600006
ACH-000086,0.03449408111367083
ACH-000087,-0.030378301609686586
ACH-000092,0.01637690037874267
ACH-000095,0.0031681893343944467
ACH-000097,0.049036246934050016
ACH-000098,-0.017368828058058908
ACH-000099,0.016212961622871922
ACH-000108,0.05248034764501682
ACH-000113,0.02529905215355415
ACH-000116,0.029364043806235862
ACH-000118,0.008000415720835595
ACH-000120,-0.03771084947318477
ACH-000123,0.022381774380222784
ACH-000127,-0.004913608619718626
ACH-000128,-0.011279218881887787
ACH-000132,0.03744227296085343
ACH-000133,0.1370270729313774
ACH-000137,0.0865239939058053
ACH-000138,0.014890204101590853
ACH-000142,0.07168947741349356
ACH-000143,-0.13224005693409951
ACH-000146,0.0017647472220385372
ACH-000148,-0.11672799867581513
ACH-000150,0.01457747067239099
ACH-000152,-0.04578991632719294
ACH-000153,-0.1030517470447387
ACH-000159,0.02450477784367988
ACH-000160,0.07025951238628164
ACH-000163,-0.004939463322754973
ACH-000167,-0.3829348254639792
ACH-000168,0.012290915668739185
ACH-000169,-0.01669381295348116
ACH-000178,-0.04729901919946733
ACH-000183,0.06337979382375702
ACH-000188,-0.1740064068646332
ACH-000189,0.15883665933921107
ACH-000190,0.004363760420348479
ACH-000198,0.011608912704973294
ACH-000203,0.14421357477329316
ACH-000204,-0.037746815321044604
ACH-000206,-0.06744423192254655
ACH-000207,0.010537378424610977
ACH-000208,0.01027352471562065
ACH-000210,-0.11376376847537327
ACH-000211,-0.045552095665260466
ACH-000215,-0.09404477472972464
ACH-000221,-0.04249186036110232
ACH-000222,0.024420256336051608
ACH-000223,-0.018770079714440918
ACH-000226,0.05256513814887697
ACH-000227,-0.1741896670112287
ACH-000228,0.031430615786354976
ACH-000231,-0.007078903216150448
ACH-000232,-0.0998525070638712
ACH-000233,-0.02143298885400759
ACH-000234,-0.050350759990573854
ACH-000235,-0.04259226695392786
ACH-000237,-0.14553730709295
ACH-000238,-0.005400526668530817
ACH-000242,-0.015363984594174991
ACH-000243,-0.012443432306885618
ACH-000244,0.01122531032526065
ACH-000246,-0.011060144648888298
ACH-000248,0.05347833461395975
ACH-000250,-0.09961325804905567
ACH-000251,0.041058032276786685
ACH-000252,-0.05971236605234721
ACH-000253,-0.007074954355271684
ACH-000255,0.0228629718728741
ACH-000256,0.08142021189766359
ACH-000257,0.029206094580453125
ACH-000258,-0.3084043984082069
ACH-000259,-0.032233256348492105
ACH-000260,-0.10317628224439426
ACH-000261,-0.03790047634825043
ACH-000262,0.029170318334360488
ACH-000263,0.08083310448190656
ACH-000264,0.030552780193761894
ACH-000265,-0.06492253279788951
ACH-000266,-0.02868610610194174
ACH-000272,0.004030863813541983
ACH-000274,-0.0036073729951721046
ACH-000277,-0.006049762489101219
ACH-000278,-0.1483010156329173
ACH-000279,-0.06790369591403159
ACH-000280,-0.022050894038965957
ACH-000281,0.006793827169624416
ACH-000288,0.049776724559512785
ACH-000291,-0.02786338411881192
ACH-000293,0.10203817336504784
ACH-000294,-0.05495403449372312
ACH-000295,0.05762092753663596
ACH-000296,0.19480588491196746
ACH-000302,-0.05922179527592618
ACH-000304,-0.13550427891877578
ACH-000307,-0.09518133545914984
ACH-000308,-0.01082275498951942
ACH-000310,-0.13313052880900486
ACH-000311,-0.10266829726698333
ACH-000312,-0.17680885721732412
ACH-000315,-0.10278451362169322
ACH-000316,-0.027314709879632745
ACH-000317,0.10050548460009344
ACH-000318,0.060367628896386825
ACH-000319,0.06855866925808997
ACH-000320,-0.03976390108827202
ACH-000322,-0.03809788164853292
ACH-000323,-0.054894850326824944
ACH-000324,0.015267654557057172
ACH-000329,-0.05130700566544657
ACH-000330,0.11597920045579982
ACH-000331,0.07012281867077416
ACH-000332,0.027423284799679832
ACH-000334,0.10618089035850306
ACH-000335,0.09914846028172113
ACH-000336,-0.14220201837920296
ACH-000337,-0.3019131588660461
ACH-000338,0.011547644576093702
ACH-000339,-0.019127640157630167
ACH-000341,0.02732360965881511
ACH-000348,-0.020457242925186254
ACH-000350,-0.18002190408161142
ACH-000352,0.011837809006044494
ACH-000356,-0.06608098277556461
ACH-000361,0.04952114629003297
ACH-000362,0.0009165920447553514
ACH-000363,-0.03461418819984136
ACH-000364,0.03412189211452298
ACH-000365,0.02680172711273621
ACH-000366,0.02804539512122812
ACH-000368,-0.04925543905259625
ACH-000374,0.025546278674964357
ACH-000375,-0.05528802895773606
ACH-000376,-0.054759202494642674
ACH-000381,0.10539064777585187
ACH-000383,-0.009258531721615322
ACH-000387,0.03080070422950645
ACH-000389,-0.08083377885181763
ACH-000390,-0.01226892857398117
ACH-000393,-0.0760599372506471
ACH-000395,0.09660491250117044
ACH-000396,0.034473088591094776
ACH-000397,-0.046858310063552934
ACH-000401,0.07151063571235429
ACH-000402,0.11702432542076653
ACH-000403,0.02346595890599193
ACH-000404,0.1361322436139421
ACH-000406,-0.023380373880697018
ACH-000407,-0.04411938527848542
ACH-000408,0.013685203272618535
ACH-000410,-0.036794344384938914
ACH-000411,-0.04058282639637599
ACH-000414,-0.04245847320097989
ACH-000415,-0.07352743012962841
ACH-000416,-0.019821373659983352
ACH-000420,0.0878265427716725
ACH-000421,0.020053494270430662
ACH-000424,-0.10471873811175404
ACH-000425,-0.0469160199588836
ACH-000426,-0.0830096122460483
ACH-000427,-0.07864971947043846
ACH-000433,-0.005285400458729957
ACH-000435,0.027952870179424025
ACH-000436,-0.005074132697780791
ACH-000444,-0.02662332734287516
ACH-000445,-0.03987235103592318
ACH-000448,-0.048681430540724165
ACH-000450,0.15658538900261718
ACH-000452,-0.030839375635927733
ACH-000454,0.006404752389550203
ACH-000458,0.003927374291634662
