,ATP6V1C1 (528)
ACH-000264,-0.7851061933274031
ACH-000265,-0.5271365202235475
ACH-000266,-0.8912736161916515
ACH-000272,-0.7823272973434374
ACH-000274,-0.5535770194319739
ACH-000277,-0.4971225565629378
ACH-000278,-0.7616456763944148
ACH-000279,-0.4358321529506865
ACH-000280,-0.465701719330033
ACH-000281,-0.7899210234722175
ACH-000288,-0.468921092671054
ACH-000291,-0.620461285232143
ACH-000293,-0.6692355213714447
ACH-000294,-0.4573518830210018
ACH-000295,-0.3929071282616623
ACH-000296,-0.4762634899756209
ACH-000302,-0.5441597201912162
ACH-000304,-0.5665128973644667
ACH-000307,-0.5721625850445486
ACH-000308,-0.715900747542468
ACH-000310,-0.6879508514691638
ACH-000311,-0.7154098028327803
ACH-000312,-0.6382535702991744
ACH-000315,-0.6005408337849338
ACH-000316,-0.5685214197224056
ACH-000317,-0.4690478170684616
ACH-000318,-0.5959380230361948
ACH-000319,-0.6616441809947963
ACH-000320,-0.5019348672137082
ACH-000322,-0.5903726182168629
ACH-000323,-0.05077298091415618
ACH-000324,-0.5104175298226015
ACH-000329,-0.5726889821687552
ACH-000330,-0.5819812765375566
ACH-000331,-0.9250657551287012
ACH-000332,-0.577445910330021
ACH-000334,-0.4642826876450642
ACH-000335,-0.5404171368488234
ACH-000336,-0.6365849776834931
ACH-000337,-0.6696616822966196
ACH-000338,-0.8826800532976122
ACH-000339,-0.8188502061439621
ACH-000341,-0.6025255174636227
ACH-000348,-0.6144034812189005
ACH-000350,-0.20469561314302606
ACH-000352,-0.2930943696676447
ACH-000356,-0.5999250936042404
ACH-000361,-0.4020723901219548
ACH-000362,-0.23570371752108046
ACH-000363,-0.7593416867194627
ACH-000364,-0.3665426109931232
ACH-000365,-0.600056888201281
ACH-000366,-0.6557624764696472
ACH-000368,-0.7035055446737675
ACH-000374,-0.4356670388718855
ACH-000375,-0.7395998120991656
ACH-000376,-0.7979495453976382
ACH-000381,-0.4632362839199098
ACH-000383,-0.6732037951526625
ACH-000387,-0.7389367635434064
ACH-000389,-0.550008169315785
ACH-000390,-0.7696935124611609
ACH-000393,-0.7495595418609051
ACH-000395,-0.7539198723175333
ACH-000396,-0.8385989311856467
ACH-000397,-0.6366077102173554
ACH-000401,-0.5487534233486423
ACH-000402,-0.5399722273385243
ACH-000403,-0.9017113478035078
ACH-000404,-0.7620864642533003
ACH-000406,-0.4652659978808524
ACH-000407,-0.7054083194760313
ACH-000408,-0.6239225837896544
ACH-000410,-0.7283451762975168
ACH-000411,-0.5512428295049911
ACH-000414,-0.42015368249618096
ACH-000415,-0.5090694179527012
ACH-000416,-0.7210617825995682
ACH-000420,-0.5707547704705938
ACH-000421,-0.7335756774515424
ACH-000424,-0.6180799306123528
ACH-000425,-0.6725732779791196
ACH-000426,-0.6101494644704749
ACH-000427,-0.5392999738854923
ACH-000433,-0.6792024374925627
ACH-000435,-0.9554043392895284
ACH-000436,-0.7022306845922484
ACH-000444,-0.4254311975237122
ACH-000445,-0.5417610032129019
ACH-000448,-0.7011188143698107
ACH-000450,-0.544329265948158
ACH-000452,-0.5974884497084589
ACH-000454,-0.6558962194276661
ACH-000458,-0.5048000763045253
ACH-000459,-0.3417418283485976
ACH-000460,-0.6212522954630879
ACH-000461,-0.20900582061482392
ACH-000463,-0.5274551893176718
ACH-000464,-0.5530428170914663
ACH-000466,-0.4443613747132923
ACH-000467,-0.5218455080508335
ACH-000468,-0.6746843512349867
ACH-000469,-0.7272137448409591
ACH-000470,-0.5923014959811176
ACH-000471,-0.5872072923873409
ACH-000472,-0.8217733077938512
ACH-000473,-0.5782877198437361
ACH-000475,-0.7157309673839671
ACH-000476,-0.8535180062072312
ACH-000477,-0.4669341477399386
ACH-000479,-0.6227552088215825
ACH-000480,-0.5842536079963566
ACH-000481,-0.6568110438111863
ACH-000483,-0.573785460139034
ACH-000484,-0.8750436776659796
ACH-000485,-0.6730608607315567
ACH-000486,-0.6734563876533908
ACH-000487,-0.6809447020438291
ACH-000488,-0.4990906671374237
ACH-000490,-1.007137464205031
ACH-000491,-0.5905389753801424
ACH-000495,-0.8292982539948279
ACH-000496,-0.6717437951406263
ACH-000499,-0.4955117096365782
ACH-000500,-0.882188631013259
ACH-000502,-0.5883280399716592
ACH-000503,-0.4756101979252875
ACH-000505,-0.619908035192878
ACH-000507,-0.6795867356477395
ACH-000510,-0.6387264170576502
ACH-000511,-0.8300149088293417
ACH-000512,-0.4594241714814121
ACH-000516,-0.8179005309868941
ACH-000517,-0.58670923464284
ACH-000518,-0.5362674617344886
ACH-000520,-0.7821422181725305
ACH-000521,-0.6345621317233762
ACH-000522,-0.7408967605669547
ACH-000524,-0.7104749659662188
ACH-000527,-0.01055774704203034
ACH-000528,-0.6180934958743938
ACH-000537,-0.7378932272861555
ACH-000541,-0.3798956626747802
ACH-000542,-0.5355699507465994
ACH-000544,-0.7044148997761748
ACH-000545,-0.6553037332143165
ACH-000547,-0.5838200372721337
ACH-000548,-0.7536022476454102
ACH-000549,-0.7125021541423878
ACH-000550,-0.5782189588899636
ACH-000552,-0.707210231577995
ACH-000556,-0.8294661796053546
ACH-000557,-0.6407597551733146
ACH-000569,-0.5264511359945877
ACH-000570,-0.4872394010532736
ACH-000571,-0.5873352792763566
ACH-000573,-0.8468211507941049
ACH-000576,-0.5750984243488819
ACH-000579,-0.7542396828783994
ACH-000580,-0.5811599345209205
ACH-000584,-0.5029692892264969
ACH-000585,-0.5586484805639954
ACH-000588,-0.2623959619954123
ACH-000589,-0.5169146847468277
ACH-000591,-0.5926604853571645
ACH-000593,-0.5713587820001775
ACH-000600,-0.8230902035155642
ACH-000601,-0.8295243750541875
ACH-000605,-0.4835125846361968
ACH-000606,-0.6937503746094346
ACH-000608,-0.3706212181147345
ACH-000614,-0.43686459456100396
ACH-000616,-0.6033778674239838
ACH-000618,-0.5017568671515745
ACH-000619,-0.7326710942866813
ACH-000620,-0.5079432968622205
ACH-000621,-0.7337128993576131
ACH-000622,-0.7567979949953308
ACH-000623,-0.4592243614301037
ACH-000624,-0.7037959061099712
ACH-000627,-0.5668754216180862
ACH-000630,-0.7016390708192047
ACH-000631,-0.3619127965032511
ACH-000632,-0.4630080287462355
ACH-000633,-0.5272295107626893
ACH-000637,-0.19408861505573927
ACH-000638,-0.7054175004432564
ACH-000646,-0.6154508353119019
ACH-000647,-0.7264061785089857
ACH-000648,-0.5878833552680666
ACH-000649,-0.5494117296847696
ACH-000651,-0.7212685651863525
ACH-000652,-0.5249481698628046
ACH-000653,-0.5017828169805598
ACH-000657,-0.6282706786116695
ACH-000658,-0.416223573952316
ACH-000661,-0.6059335002788552
ACH-000662,-0.6262167062801572
ACH-000663,-0.5613051058154399
ACH-000665,-0.6517539430363017
ACH-000671,-0.3241227791593682
ACH-000672,-0.554604630801925
ACH-000673,-0.6539047560094451
ACH-000676,-0.6713329304540382
ACH-000677,-0.054975866029659176
ACH-000681,-0.33065588954199354
ACH-000683,-0.7046088490726273
ACH-000684,-0.6865501475791453
ACH-000688,-0.9843366594196591
ACH-000693,-0.4907977101051825
ACH-000694,-0.5819597790676195
ACH-000695,-0.412304711967862
ACH-000696,-0.7665491084382092
ACH-000697,-0.7769755274299319
ACH-000699,-0.5442561263659805
ACH-000701,-0.3915600561241441
ACH-000706,-0.5943875818410601
ACH-000711,-0.6236520145008461
ACH-000713,-0.7227243109689327
ACH-000714,-0.4171426348617253
ACH-000718,-0.5874722510669297
ACH-000720,-0.6352677567247811
ACH-000721,-0.5691996686088026
ACH-000724,-0.3558574500786689
ACH-000725,-0.5184715291789638
ACH-000732,-0.6103412911632169
ACH-000734,-0.5935242570389541
ACH-000735,-0.6249920946307178
ACH-000736,-0.7897000414293819
ACH-000738,-0.3471480815566123
ACH-000746,-0.593192316845469
ACH-000747,-0.6930547242323785
ACH-000748,-0.4099481080918988
ACH-000753,-0.6471312294254427
ACH-000756,-0.6122019852578002
ACH-000757,-0.7079394369083813
ACH-000758,-0.4206619935954958
ACH-000760,-0.8561684858985664
ACH-000762,-0.44352174917888937
ACH-000763,-0.4360659425556668
ACH-000764,-0.7451149079808573
ACH-000765,-0.5397096656036697
ACH-000766,-0.5976383604840516
ACH-000767,-0.2035843139857218
ACH-000768,-0.7574490706648214
ACH-000769,-0.5736025020661697
ACH-000770,-0.6729407896554804
ACH-000771,-0.5180750445301611
ACH-000773,-0.6550456780947124
ACH-000776,-0.5520263631302307
ACH-000777,-0.3507381290565857
ACH-000778,-0.5411434410565629
ACH-000781,-0.4362926106294188
ACH-000782,-0.6275264475568444
ACH-000783,-0.6695652839123036
ACH-000784,-0.6310128046248503
ACH-000785,-0.4554130830025626
ACH-000787,-0.419001844963028
ACH-000788,-0.6194396318273804
ACH-000791,-0.5587150684837691
ACH-000792,-0.4910909564721112
ACH-000794,-0.5439689231655299
ACH-000796,-0.9129080427187768
ACH-000798,-0.3059814057565485
ACH-000799,-0.8169778291964488
ACH-000800,-0.7107298153792464
ACH-000802,-0.5611301627070087
ACH-000804,-0.6552868854763148
ACH-000805,-0.345056514261959
ACH-000809,-0.5317487619820563
ACH-000810,-0.8058486548418633
ACH-000811,-0.4737783329040395
ACH-000817,-0.07816371269879951
ACH-000819,-0.4080394177889991
ACH-000820,-0.6905640903026985
ACH-000821,-0.5143324129731849
ACH-000822,-0.8807243480640996
ACH-000823,-0.3916559230497947
ACH-000824,-0.8495983923578321
ACH-000827,-0.7384076212927835
ACH-000829,-0.6193448320200727
ACH-000831,-0.5096078471689509
ACH-000832,-0.8085729973143133
ACH-000833,-0.4782831741109622
ACH-000834,-0.613813044141203
ACH-000835,-0.4711205956429739
ACH-000836,-0.8363410063322548
ACH-000837,-0.5166000779435442
ACH-000838,-0.08893876329972815
ACH-000839,-0.7094244593686507
ACH-000840,-0.6821624709375103
ACH-000841,-0.5939177905840288
ACH-000843,-0.6186065700418802
ACH-000846,-0.6804108635169555
ACH-000847,-0.7184762982821916
ACH-000848,-0.6756397411668987
ACH-000849,-0.7320660495379817
ACH-000851,-0.7893895962345044
ACH-000855,-0.535456834681308
ACH-000856,-0.505272129309824
ACH-000858,-0.5586886093754658
ACH-000859,-0.3948869135740142
ACH-000861,-0.4113995806690728
ACH-000862,-0.4347906393477435
ACH-000865,-0.18539731228449505
ACH-000866,-0.2742985722579967
ACH-000867,-0.5308781405114048
ACH-000869,-0.3834567742400775
ACH-000872,-0.7728603747472176
ACH-000873,-0.4121818504703614
ACH-000876,-0.550731762330398
ACH-000878,-0.39570752310202656
ACH-000880,-0.5583375099018151
ACH-000881,-0.6077384140088956
ACH-000882,-0.6296717426327282
ACH-000884,-0.589469530997505
ACH-000885,-0.6827026024832764
ACH-000887,-0.6926029657081602
ACH-000889,-0.4306648595323492
ACH-000896,-0.7094544838722329
ACH-000898,-0.7234571965379633
ACH-000900,-0.7234670457173257
ACH-000901,-0.5512894134437368
ACH-000905,-0.7005018607074924
ACH-000906,-0.5647480941870808
ACH-000907,-0.8452943773731154
ACH-000910,-0.3688694264235043
ACH-000911,-0.7078413821243282
ACH-000912,-0.5662888661955783
ACH-000913,-0.5874016945352831
ACH-000915,-0.7289674860735358
ACH-000916,-0.7224106817629896
ACH-000917,-0.4607023654764073
ACH-000920,-0.5346655494463461
ACH-000921,-0.7199174431475515
ACH-000924,-0.6581010415260868
ACH-000926,-0.38761726177337225
ACH-000928,-0.7503641458809562
ACH-000929,-0.7659109935158029
ACH-000932,-0.7097975125386119
ACH-000935,-0.6058105214282017
ACH-000936,-0.5490325471422095
ACH-000937,-0.6509423782592231
ACH-000938,-0.3768066731321083
ACH-000939,-0.5752771282892459
ACH-000941,-0.7072352193445028
ACH-000943,-0.4555684164186714
ACH-000946,-0.5896773383211831
ACH-000947,-0.6190729132931252
ACH-000948,-0.4310268813216486
ACH-000950,-0.6847946707211171
ACH-000953,-0.5945118747066379
ACH-000954,-0.7683491064507866
ACH-000957,-0.8193600914171458
ACH-000958,-0.5879303954523322
ACH-000960,-0.5674189424657228
ACH-000963,-0.6890823321106219
ACH-000968,-0.6198306977860534
ACH-000969,-0.4154092981765938
ACH-000972,-0.6307804458770436
ACH-000973,-0.6633300641216701
ACH-000974,-0.6274100942916842
ACH-000978,-0.6588179182280188
ACH-000984,-0.7696624917256373
ACH-000986,-0.6471074061952995
ACH-000988,-0.4642464762786125
ACH-000993,-0.6855952211032492
ACH-000994,-0.2890300647850526
ACH-000996,-0.5927997288265787
ACH-001001,-0.6806927496586377
ACH-001020,-0.7072367609824528
ACH-001028,-0.7918936407795909
ACH-001031,-0.528025449734193
ACH-001038,-0.6816334092721941
ACH-001048,-0.7400855465432485
ACH-001050,-0.6630887713796024
ACH-001053,-0.7234353284657496
ACH-001054,-0.7464857826637963
ACH-001061,-0.17201841883785696
ACH-001067,-0.605352972398535
ACH-001075,-0.5489143347042703
ACH-001096,-0.7240414485495332
ACH-001111,-0.7168108725244913
ACH-001119,-0.4929967678994427
ACH-001128,-0.8637483769678423
ACH-001134,-0.713006294763723
ACH-001151,-0.7146752490634838
ACH-001163,-0.706162418078712
ACH-001164,-0.546713173749383
ACH-001183,-0.5334434172526202
ACH-001192,-0.5433558261775226
ACH-001193,-0.5916944636158806
ACH-001196,-0.5733359789095548
ACH-001197,-0.5843603700139586
ACH-001205,-0.5274349144788425
ACH-001211,-0.8057538780074474
ACH-001212,-0.6114405176354513
ACH-001228,-0.3583280718517929
ACH-001232,-0.7741871669256519
ACH-001239,-0.5872629965370075
ACH-001270,-0.6038039279136035
ACH-001274,-0.509177892075399
ACH-001275,-0.4127383403348429
ACH-001277,-0.6104437251916539
ACH-001278,-0.5099213471739132
ACH-001280,-0.6651176871835368
ACH-001283,-0.5322686606895142
ACH-001289,-0.5961875471208258
ACH-001300,-0.4933736616653278
ACH-001301,-0.6877074552785704
ACH-001302,-0.6874379249217797
ACH-001306,-0.8280748269045284
ACH-001318,-0.5055313646500796
ACH-001322,-0.7346273101489765
ACH-001328,-0.706635784639447
ACH-001332,-0.7754318643939389
ACH-001336,-0.6524359826778904
ACH-001346,-0.5463134721735884
ACH-001353,-0.6573590795691335
ACH-001354,-0.8649049583610883
ACH-001367,-0.6027372557984001
ACH-001368,-0.7019474658024953
ACH-001374,-0.5377886764971457
ACH-001377,-0.5241326610342498
ACH-001380,-0.5920716493975869
ACH-001391,-0.6769495557507889
ACH-001408,-0.6045633791375759
ACH-001430,-0.5492042586081142
ACH-001431,-0.6160268013174791
ACH-001450,-0.6718824427919152
ACH-001496,-0.33256926300204936
ACH-001500,-0.5807288829458871
ACH-001523,-0.5760465229917111
ACH-001532,-0.6328345410322064
ACH-001550,-0.5093122260815809
ACH-001552,-0.550958394985627
ACH-001554,-0.5052496548488783
ACH-001654,-0.4762667870716546
ACH-001735,-0.5898851500301259
ACH-001736,-0.4873078615106303
ACH-001737,-1.1633223259171157
ACH-001740,-0.6551105585628944
ACH-001745,-0.6109427648211547
ACH-001765,-0.5988295466477281
