,ARSG (22901)
ACH-000228,0.21425041913314533
ACH-000231,0.2781426577008372
ACH-000232,0.33358468861141743
ACH-000233,0.2780262316036309
ACH-000234,0.16897083348091746
ACH-000235,0.2421073331932909
ACH-000237,0.24647765693101464
ACH-000238,0.16743092866301207
ACH-000242,0.35664088326530863
ACH-000243,0.13361590269845205
ACH-000244,0.12046074479774765
ACH-000246,0.28550162263230394
ACH-000248,0.08722854128986265
ACH-000250,0.2389367012058496
ACH-000251,0.31556878420861245
ACH-000252,0.2854064848379867
ACH-000253,0.2043531443725296
ACH-000255,0.12944810724415476
ACH-000256,0.5075165108009456
ACH-000257,0.4543548026068647
ACH-000258,0.265282548472807
ACH-000259,0.31703433002935444
ACH-000260,0.18892961740510528
ACH-000261,0.22255506011696571
ACH-000262,0.18195080326399699
ACH-000263,0.16136371638023633
ACH-000264,0.18397286226717496
ACH-000265,0.2355999932952493
ACH-000266,0.24242425253987565
ACH-000272,0.2581345632248834
ACH-000274,0.17794491935757506
ACH-000277,0.34194634512670585
ACH-000278,0.2608494206653234
ACH-000279,0.2269371387419264
ACH-000280,0.4589395434994492
ACH-000281,0.3898735446936448
ACH-000288,0.26990613445268385
ACH-000291,0.20890092328728896
ACH-000293,0.20301188730273312
ACH-000294,0.3088301705767206
ACH-000295,0.015908842958931947
ACH-000296,0.1866867445404763
ACH-000302,0.25615869234562794
ACH-000304,0.2427922463469153
ACH-000307,0.29020944191779297
ACH-000308,0.226553412858917
ACH-000310,0.331874958559614
ACH-000311,0.3532683987635721
ACH-000312,0.2564684785015005
ACH-000315,0.28860307068810903
ACH-000316,0.3560059571197865
ACH-000317,0.4625365661430065
ACH-000318,0.27729835374883594
ACH-000319,0.2822177835161893
ACH-000320,0.2582252777042584
ACH-000322,0.3581860259303277
ACH-000323,0.19318169866483614
ACH-000324,0.3285473377110884
ACH-000329,0.2451687654693361
ACH-000330,0.4052427261272044
ACH-000331,0.14055668817270114
ACH-000332,0.22025327762687485
ACH-000334,0.3665960911808821
ACH-000335,0.14168678638341922
ACH-000336,0.2397401155925996
ACH-000337,0.14165033798902174
ACH-000338,-0.50915291458316
ACH-000339,0.2729615218862691
ACH-000341,0.2572445338963396
ACH-000348,0.3331031902199974
ACH-000350,0.3407674488054976
ACH-000352,0.2894714119854766
ACH-000356,0.14694887647941876
ACH-000361,0.1958388778483661
ACH-000362,0.30121481658379656
ACH-000363,0.17832635914937792
ACH-000364,0.314919948577555
ACH-000365,0.3010373221989133
ACH-000366,0.31282464104315866
ACH-000368,0.2025872370769611
ACH-000374,0.2813702930858033
ACH-000375,0.4528247746883524
ACH-000376,0.19188386366691115
ACH-000381,0.17955596091013862
ACH-000383,0.21598166382927225
ACH-000387,0.3362303563594197
ACH-000389,0.16040914071973042
ACH-000390,0.3583348244921262
ACH-000393,0.364208021720065
ACH-000395,0.3119369457200541
ACH-000396,0.8513150588097308
ACH-000397,0.3097052841936964
ACH-000401,0.1687065536316663
ACH-000402,0.4897992956448516
ACH-000403,0.3272619666484933
ACH-000404,0.2639223439019911
ACH-000406,0.2767672273919078
ACH-000407,0.29223281252007843
ACH-000408,0.3372625391583915
ACH-000410,0.308003543733624
ACH-000411,0.1612952131189365
ACH-000414,0.3914415189172775
ACH-000415,0.2740150578493632
ACH-000416,0.21668838924452705
ACH-000420,0.22532302867551415
ACH-000421,0.2334372802832163
ACH-000424,0.07959608638581463
ACH-000425,0.26307548142885123
ACH-000426,0.35022623801948777
ACH-000427,0.4481559922642107
ACH-000433,0.04957098899550138
ACH-000435,0.4208696549754856
ACH-000436,0.28011161711739874
ACH-000444,0.24067914335485194
ACH-000445,0.12282593200182733
ACH-000448,0.19292803499038386
ACH-000450,0.28022613684336545
ACH-000452,0.2356370155156192
ACH-000454,0.37903513682424783
ACH-000458,0.2532778090077417
ACH-000459,0.23282330937336715
ACH-000460,0.2950541680549895
ACH-000461,0.2744363969634312
ACH-000463,0.2975209355682923
ACH-000464,0.15865845791433358
ACH-000466,0.3913417829373159
ACH-000467,0.2453589130158132
ACH-000468,0.2712673568561922
ACH-000469,0.30666932308601674
ACH-000470,0.16011886151383953
ACH-000471,0.2577837644477848
ACH-000472,0.3463649297515482
ACH-000473,0.3147363521633102
ACH-000475,0.3000479719547327
ACH-000476,0.1934975367404952
ACH-000477,0.3010919090295585
ACH-000479,0.10007806438086332
ACH-000480,0.3135014544856834
ACH-000481,0.31771188854219323
ACH-000483,0.3186952548302416
ACH-000484,0.2052678984383182
ACH-000485,0.17095617409419225
ACH-000486,0.3135627725160512
ACH-000487,0.30710271375006226
ACH-000488,0.1261244841869275
ACH-000490,0.16684668408003533
ACH-000491,0.17525341251750345
ACH-000495,0.26960316804438483
ACH-000496,0.17799245818393622
ACH-000499,0.24989231444201784
ACH-000500,-0.013939059235388636
ACH-000502,0.3740433214464121
ACH-000503,0.097392997343484
ACH-000505,0.3160186764643512
ACH-000507,0.18013627919860828
ACH-000510,0.2843684757428854
ACH-000511,0.2621480014578864
ACH-000512,0.3214258895329641
ACH-000516,0.2298919228644844
ACH-000517,0.2122081976705357
ACH-000518,0.4127970057926925
ACH-000520,0.2996196875571068
ACH-000521,0.03491578750325594
ACH-000522,0.20086869052029693
ACH-000524,0.2581822823671375
ACH-000527,0.1831235276150023
ACH-000528,0.2969967929709316
ACH-000537,0.15031120414655766
ACH-000541,0.3137070208746989
ACH-000542,0.2652594108610978
ACH-000544,0.08867951812283006
ACH-000545,0.0526117602153077
ACH-000547,0.2450443129754461
ACH-000548,0.1348387443523622
ACH-000549,0.2737810074158589
ACH-000550,0.24526642073139135
ACH-000552,0.2511587346464282
ACH-000556,0.14727737232427546
ACH-000557,0.4069665823841467
ACH-000569,0.037542706108102064
ACH-000570,0.3684174611908653
ACH-000571,0.2917745327408269
ACH-000573,0.2475575482859487
ACH-000576,0.10519342772262956
ACH-000579,0.2616962711994627
ACH-000580,0.20790853259160808
ACH-000584,0.2601929878806368
ACH-000585,0.2580094321313682
ACH-000588,0.2792767296692508
ACH-000589,0.3073864631172326
ACH-000591,0.4238922058067859
ACH-000593,0.14953549871598912
ACH-000600,0.272704704978191
ACH-000601,0.2313913508518976
ACH-000605,0.23016679241232416
ACH-000606,0.2352929631264973
ACH-000608,0.2581796881764316
ACH-000614,0.28625588801029955
ACH-000616,0.14800857508199736
ACH-000618,0.2393053133123098
ACH-000619,0.31529267635708513
ACH-000620,0.22049899319034968
ACH-000621,0.25983483004192004
ACH-000622,0.29691424483519896
ACH-000623,0.2186850723063919
ACH-000624,0.27895968010676003
ACH-000627,0.2573735367480527
ACH-000630,0.2987400726677231
ACH-000631,0.2553700346001339
ACH-000632,0.23038341533317605
ACH-000633,0.3261202595730932
ACH-000637,0.2858868328863773
ACH-000638,0.24417646690047065
ACH-000646,0.1568338498674558
ACH-000647,0.2474531747923809
ACH-000648,0.3955132279579206
ACH-000649,0.2856081607582553
ACH-000651,0.271895687521023
ACH-000652,0.16060513721575273
ACH-000653,0.2916937681170181
ACH-000657,0.35939613648580465
ACH-000658,0.2321141249655813
ACH-000661,0.3596578071888037
ACH-000662,0.17105307312292387
ACH-000663,0.12946327509920194
ACH-000665,0.3043303462842408
ACH-000671,0.2677428693876913
ACH-000672,0.29830982814250306
ACH-000673,0.30059553068785577
ACH-000676,0.2569647924702816
ACH-000677,0.3609926692159173
ACH-000681,0.287983954401744
ACH-000683,0.26012592521541544
ACH-000684,0.4011607824884092
ACH-000688,0.4316346579218305
ACH-000693,0.32473902344299377
ACH-000694,0.2340944732926425
ACH-000695,0.5993722580185915
ACH-000696,0.29069360380099285
ACH-000697,0.2504368181004957
ACH-000699,0.3506374414912927
ACH-000701,0.29826677059898804
ACH-000706,0.08475825799366296
ACH-000711,0.29488166521755604
ACH-000713,0.35458644301881953
ACH-000714,0.2128563052594028
ACH-000718,0.3487401181675114
ACH-000720,0.27722443478240544
ACH-000721,0.2784697587780785
ACH-000724,0.3813044971644751
ACH-000725,0.3308409100377013
ACH-000732,0.018169297780392
ACH-000734,0.24313377212456985
ACH-000735,0.3023287488864604
ACH-000736,0.3092634352741521
ACH-000738,0.2375613360551164
ACH-000746,0.2648518571871533
ACH-000747,0.2825252097808085
ACH-000748,0.16725901692669284
ACH-000753,0.26086607375173604
ACH-000756,0.04029196949191069
ACH-000757,0.34033846629725645
ACH-000758,0.2773205786583441
ACH-000760,0.2408552510392395
ACH-000762,0.2258984685915571
ACH-000763,0.33921623279273144
ACH-000764,0.3725250730033266
ACH-000765,0.2779859846547181
ACH-000766,0.16412909051921296
ACH-000767,0.1116359711533722
ACH-000768,0.2720312152537014
ACH-000769,0.3163737815207469
ACH-000770,0.3262033901057861
ACH-000771,0.16686749449674262
ACH-000773,0.23997487928368755
ACH-000776,0.2478436226907977
ACH-000777,0.3376425857313628
ACH-000778,0.17326447149205432
ACH-000781,0.24471307444109536
ACH-000782,0.4957639158662837
ACH-000783,0.33626342330472364
ACH-000784,0.16274817621005774
ACH-000785,0.21630111844679695
ACH-000787,0.2735743994814231
ACH-000788,0.1998988590047684
ACH-000791,0.26541539908723283
ACH-000792,0.2114019745630248
ACH-000794,0.2444139437684475
ACH-000796,0.17820880639963466
ACH-000798,0.4652850944923118
ACH-000799,0.2619812944571609
ACH-000800,0.0956970595567146
ACH-000802,0.212430306162817
ACH-000804,0.34543589347314096
ACH-000805,0.4382371730685033
ACH-000809,0.2704709968678774
ACH-000810,0.18269072319059773
ACH-000811,0.23796633648523385
ACH-000817,0.1833789131161136
ACH-000819,0.22668322332380303
ACH-000820,-0.3062417885298128
ACH-000821,0.3011944166569073
ACH-000822,0.251995513020463
ACH-000823,0.20687028925734888
ACH-000824,0.2460742670219326
ACH-000827,0.3467662158398249
ACH-000829,0.3708719833543068
ACH-000831,0.183170519400298
ACH-000832,0.3775545773043971
ACH-000833,0.13144305160975212
ACH-000834,0.4317616258307429
ACH-000835,0.1843172518840072
ACH-000836,0.3718103580215272
ACH-000837,0.2595311448151211
ACH-000838,0.2391332075507185
ACH-000839,0.16821954065413938
ACH-000840,0.060697396134586426
ACH-000841,0.3667782921035956
ACH-000843,0.2357939612432548
ACH-000846,0.2310664963426773
ACH-000847,0.33487370870883354
ACH-000848,0.4171660464928552
ACH-000849,0.2994770739502686
ACH-000851,0.3010684172811172
ACH-000855,0.14358123836473705
ACH-000856,0.3708110456998859
ACH-000858,0.24316908444485666
ACH-000859,0.14735343815622254
ACH-000861,0.18082930103283812
ACH-000862,0.3101716542030151
ACH-000865,0.2682976053794244
ACH-000866,0.1995813592543068
ACH-000867,0.27853532063561565
ACH-000869,0.15085141808512406
ACH-000872,0.30042676342713776
ACH-000873,0.2314240441737146
ACH-000876,0.37023474165308906
ACH-000878,0.5814507215860626
ACH-000880,0.3184413806369009
ACH-000881,0.13906371068041906
ACH-000882,0.15271830373908998
ACH-000884,0.2425968134479673
ACH-000885,0.06183523448734848
ACH-000887,0.22288375628198995
ACH-000889,0.2134867458533408
ACH-000896,0.2903270478578264
ACH-000898,0.1472656395488432
ACH-000900,0.2692040508395914
ACH-000901,0.3690070970849384
ACH-000905,0.19550498877595832
ACH-000906,0.3845506263016639
ACH-000907,0.2238695680650459
ACH-000910,0.3901666965148324
ACH-000911,0.31791829195688265
ACH-000912,0.2006091240155413
ACH-000913,0.3503279322943504
ACH-000915,0.15977305540326986
ACH-000916,0.2091853121236522
ACH-000917,0.2778013895682452
ACH-000920,0.2698017268248466
ACH-000921,0.19965017881742
ACH-000924,0.21142322006989148
ACH-000926,0.3480931039439437
ACH-000928,0.3435830423398446
ACH-000929,0.3954798175638292
ACH-000932,0.2990858706228877
ACH-000935,0.20565731406157026
ACH-000936,0.08426931493256512
ACH-000937,0.31453858509023325
ACH-000938,0.2486356078165625
ACH-000939,0.1665242616278741
ACH-000941,0.2341523838099973
ACH-000943,0.2691393018256512
ACH-000946,0.14161780680543987
ACH-000947,0.236794949704585
ACH-000948,0.19410425734549228
ACH-000950,0.16960413933944246
ACH-000953,0.400128356051172
ACH-000954,0.15117164561704782
ACH-000957,0.18136642266759756
ACH-000958,0.17183915100286404
ACH-000960,0.3261030700564891
ACH-000963,0.2605637367447753
ACH-000968,0.3884034397309344
ACH-000969,0.3021888219350722
ACH-000972,0.14292391330985213
ACH-000973,0.22457386424249165
ACH-000974,0.1662659264467623
ACH-000978,0.2289676858465723
ACH-000984,0.24633667561321546
ACH-000986,0.4395720764367023
ACH-000988,0.20209372828422525
ACH-000993,0.16480465914560638
ACH-000994,0.2830286814723708
ACH-000996,0.2221178546648418
ACH-001001,0.28307854605279725
ACH-001020,0.09447449601482756
ACH-001028,0.2277952545759052
ACH-001031,0.27419155843777
ACH-001038,0.2316519196070297
ACH-001048,0.3134555537086171
ACH-001050,0.37994737071758494
ACH-001053,0.3358825062287093
ACH-001054,0.19019352809363388
ACH-001061,0.2447111156490481
ACH-001067,0.2772192425487048
ACH-001075,0.37695800198639146
ACH-001096,0.24299829976512885
ACH-001111,0.29069107646974746
ACH-001119,0.4022555057937716
ACH-001128,0.07291302436720723
ACH-001134,0.2335493340072181
ACH-001151,0.1804686463240416
ACH-001163,0.22681045953783174
ACH-001164,0.3183642912380341
ACH-001183,0.3409394642582829
ACH-001192,0.19556915748777207
ACH-001193,0.15364512002287087
ACH-001196,0.22299880886881804
ACH-001197,0.18418742752841774
ACH-001205,0.4187400615408308
ACH-001211,0.27611779594188474
ACH-001212,0.2954693829505661
ACH-001228,0.3734486591710523
ACH-001232,0.2534278219544523
ACH-001239,0.3221884527215289
ACH-001270,0.12945511153835665
ACH-001274,0.1454779851533123
ACH-001275,0.34363858252898066
ACH-001277,0.2423436119887393
ACH-001278,0.42782617725866856
ACH-001280,0.2512413979577073
ACH-001283,0.1297557828552338
ACH-001289,0.3367014430418113
ACH-001300,0.2493580272320035
ACH-001301,0.2933720872731483
ACH-001302,0.044777101666269935
ACH-001306,0.15670598289954146
ACH-001318,0.29071356747373783
ACH-001322,0.27292552075634585
ACH-001328,0.2610189887574508
ACH-001332,0.3186209472854548
ACH-001336,0.2472326828086567
ACH-001346,0.3378338185383329
ACH-001353,0.2601206647382252
ACH-001354,0.4517584138007682
ACH-001367,0.31569169933126234
ACH-001368,0.21536088339215725
ACH-001374,0.4284853263738792
ACH-001377,0.2887809136165877
ACH-001380,0.23409695140778874
ACH-001391,0.1712179581092068
ACH-001408,0.2916465244164127
ACH-001430,0.4700327804687925
ACH-001431,0.3060026686997805
ACH-001450,0.352517673147312
ACH-001496,0.1867060321859752
ACH-001500,0.3112118981291191
ACH-001523,0.21606501894499572
ACH-001532,0.31634905456513224
ACH-001550,0.2921333583223514
ACH-001552,0.3595693018903177
ACH-001554,0.30597121989865084
ACH-001654,0.26664130767497546
ACH-001735,0.2773371468388296
ACH-001736,0.3850504611954274
ACH-001737,0.15019576091771586
ACH-001740,0.388895054124415
ACH-001745,0.19252107498200768
ACH-001765,0.3215960174573291
