,SREBF2 (6721)
ACH-000004,-0.0771878072730489
ACH-000005,-0.09970250155026264
ACH-000007,-0.20600898751807514
ACH-000009,-0.22939864379869604
ACH-000011,0.08938239688162894
ACH-000012,0.01646861659341141
ACH-000013,-0.08896719343285432
ACH-000014,-0.2133382534150676
ACH-000015,-0.13108031418445595
ACH-000017,-0.10057297142930156
ACH-000018,-0.5958869132460249
ACH-000019,0.07181461723347883
ACH-000021,-0.19424779086921126
ACH-000022,-0.05238841966921079
ACH-000025,-0.10039056601711567
ACH-000028,-0.15351025751784714
ACH-000030,-0.17219931344817718
ACH-000035,-0.05235615517802853
ACH-000036,-0.0681316302896009
ACH-000037,-0.1719347007640505
ACH-000039,0.05335193089180706
ACH-000040,-0.0760590002001288
ACH-000041,-0.042831631133732326
ACH-000042,-0.17410948753449748
ACH-000045,-0.03685291325578795
ACH-000047,-0.35680485088726943
ACH-000052,-0.2277651422873726
ACH-000053,-0.006128082214166212
ACH-000054,-0.17210876102964695
ACH-000055,-0.4318821087321369
ACH-000060,-0.2423341424925644
ACH-000067,-0.0780290268243983
ACH-000070,-0.16101063663862514
ACH-000075,-0.03311548591474567
ACH-000078,-0.07784558947721708
ACH-000082,-0.1913057992987894
ACH-000085,0.011543149123510774
ACH-000086,0.16613950286016624
ACH-000087,0.05038274103004716
ACH-000092,-0.043297428137092205
ACH-000095,-0.004942515049613603
ACH-000097,-0.1344013840955565
ACH-000098,-0.5987702900007577
ACH-000099,-0.07560097371472706
ACH-000108,-0.07451309528457416
ACH-000113,-0.0913044733759219
ACH-000116,-0.2483239085067962
ACH-000118,-0.16382661543116536
ACH-000120,-0.07584757636959144
ACH-000123,0.05195716198850905
ACH-000127,-0.5298353010347807
ACH-000128,-0.18910648742377315
ACH-000132,-0.04309853577490027
ACH-000133,-0.03910340665805117
ACH-000137,-0.06610063708953035
ACH-000138,-0.014510353867496738
ACH-000142,-0.12649363556376406
ACH-000143,-0.13400096971401596
ACH-000146,-0.38857889754131664
ACH-000148,0.05796447379727737
ACH-000150,-0.023983443486844558
ACH-000152,-0.14579645842584785
ACH-000153,-0.11895932933917006
ACH-000159,-0.11804789413788867
ACH-000160,-0.0931183179112422
ACH-000163,-0.02193280796842868
ACH-000167,-0.39002922234067583
ACH-000168,-0.4575418349138069
ACH-000169,-0.7297364481080286
ACH-000178,0.053599212058003824
ACH-000183,0.028456224876798563
ACH-000188,-0.04520379407470269
ACH-000189,-0.2640348120248505
ACH-000190,-0.25121448396757834
ACH-000198,0.12508519909777316
ACH-000203,0.05918194671695561
ACH-000204,-0.19667894098659253
ACH-000206,-0.5960421549443908
ACH-000207,-0.16820029067627235
ACH-000208,0.07294872380243549
ACH-000210,-0.23432981607507586
ACH-000211,-0.052968519639379104
ACH-000215,-0.062402762281678924
ACH-000221,-0.07700930171100807
ACH-000222,-0.26573056881368856
ACH-000223,0.035630893451010864
ACH-000226,-0.225696251954802
ACH-000227,-0.240239658651317
ACH-000228,-0.12654977465399728
ACH-000231,-0.20097032236581425
ACH-000232,-0.1854275329481074
ACH-000233,-0.034361207964158334
ACH-000234,0.029395987586624907
ACH-000235,-0.09945412792559552
ACH-000237,-0.013397091066688823
ACH-000238,-0.1309725530666433
ACH-000242,-0.05189205733129442
ACH-000243,-0.27393837869249976
ACH-000244,-0.13028137261800987
ACH-000246,-0.027787088800656147
ACH-000248,0.1379526702081084
ACH-000250,-0.10248290023300373
ACH-000251,-0.06618294786005488
ACH-000252,-0.20937288716281932
ACH-000253,-0.16254752930526198
ACH-000255,-0.2472477421949413
ACH-000256,-0.14204091941399896
ACH-000257,-0.129665106144276
ACH-000258,-0.2469106381013409
ACH-000259,-0.08911131339611407
ACH-000260,-0.206655986618062
ACH-000261,-0.1488373228251064
ACH-000262,-0.6392564393782427
ACH-000263,0.10501939583186204
ACH-000264,-0.10217551088900508
ACH-000265,-0.04540060300211713
ACH-000266,-0.09194120240660343
ACH-000272,-0.3765963926517199
ACH-000274,-0.1518764312906119
ACH-000277,-0.03929114110028253
ACH-000278,-0.08804535708626529
ACH-000279,-0.2274917395691422
ACH-000280,-0.11751089171596545
ACH-000281,-0.2319242666981517
ACH-000288,-0.1530188437332516
ACH-000291,-0.0939401546546199
ACH-000293,0.0335442125088868
ACH-000294,0.10778799127440816
ACH-000295,-0.2727533078908617
ACH-000296,-0.26939497940676943
ACH-000302,0.16096200058722224
ACH-000304,-0.24612442616379496
ACH-000307,-0.06871039797795425
ACH-000308,-0.09513726069573712
ACH-000310,-0.13274384939989015
ACH-000311,-0.1794763393085829
ACH-000312,0.0563777153716336
ACH-000315,-0.4210411861129816
ACH-000316,-0.15852938513699774
ACH-000317,-0.021076811345038013
ACH-000318,-0.001719385320357199
ACH-000319,-0.004623586285453546
ACH-000320,-0.17299242724406869
ACH-000322,0.0028556352126494107
ACH-000323,-0.05029460925065896
ACH-000324,-0.7262080533493157
ACH-000329,-0.2536198498149806
ACH-000330,-0.06017300398764198
ACH-000331,-0.01754907533709749
ACH-000332,-0.19391200003254105
ACH-000334,0.12568843747439434
ACH-000335,-0.05632732538161628
ACH-000336,-0.07259405900795007
ACH-000337,-0.0889778867347677
ACH-000338,-0.4885369146749132
ACH-000339,-0.0385339823845361
ACH-000341,-0.15786242221192098
ACH-000348,-0.011924507800929877
ACH-000350,-0.08337657067979116
ACH-000352,-0.12481504341519813
ACH-000356,-0.3383369086995565
ACH-000361,-0.03829261628575935
ACH-000362,0.13768688873750515
ACH-000363,0.003535561371464951
ACH-000364,-0.04897616838435246
ACH-000365,0.028184577856060787
ACH-000366,-0.1362314619568494
ACH-000368,0.010039858900994158
ACH-000374,-0.04186731514435472
ACH-000375,0.011194722514804387
ACH-000376,0.013544792440685884
ACH-000381,-0.08748013237398261
ACH-000383,-0.09429924049504768
ACH-000387,-0.013561135303555431
ACH-000389,-0.17837289328002714
ACH-000390,-0.1062979695015196
ACH-000393,-0.14908978325697134
ACH-000395,-0.29622240352733914
ACH-000396,-0.3302442693258095
ACH-000397,-0.08920149713566873
ACH-000401,-0.25966185652493073
ACH-000402,-0.4423968257882121
ACH-000403,-0.2337444499934177
ACH-000404,-0.16550124400506086
ACH-000406,-0.08070440114082195
ACH-000407,-0.03418584970081802
ACH-000408,-0.10723458444129373
ACH-000410,-0.0843518822022702
ACH-000411,0.0069532750303290545
ACH-000414,-0.23208120258766166
ACH-000415,-0.05993373210477351
ACH-000416,-0.02081847468299633
ACH-000420,-0.07454055455215243
ACH-000421,-0.15559571899594954
ACH-000424,0.0053128883414193286
ACH-000425,-0.21430157923431908
ACH-000426,-0.5217702416508663
ACH-000427,-0.10352447517332808
ACH-000433,-0.1683528701442815
ACH-000435,-0.20806994358717887
ACH-000436,-0.04532559144278542
ACH-000444,0.030531569526737887
ACH-000445,-0.1324780521246465
ACH-000448,-0.14502331114374134
ACH-000450,-0.17238281744761028
ACH-000452,-0.041780652909453965
ACH-000454,-0.12540774298657964
ACH-000458,-0.03095589498836455
ACH-000459,-0.0707598047148039
ACH-000460,-0.1662316638347506
ACH-000461,0.025822025817814127
ACH-000463,0.07978016462509367
ACH-000464,-0.17006596215340994
