,FBF1 (85302)
ACH-000207,-0.17055856729079152
ACH-000208,-0.06928687283750952
ACH-000210,-0.08487454206877443
ACH-000211,-0.1352036716357002
ACH-000215,-0.1431802255897932
ACH-000221,-0.014607492730504426
ACH-000222,-0.1652205706853554
ACH-000223,0.012331178902357258
ACH-000226,-0.050180639085206515
ACH-000227,-0.30968511949774674
ACH-000228,-0.10254962442754112
ACH-000231,-0.036823161048919514
ACH-000232,-0.04287904041387343
ACH-000233,-0.06648312563767368
ACH-000234,-0.13205944795385474
ACH-000235,-0.03230521053462965
ACH-000237,-0.08204933115524464
ACH-000238,-0.17358006231188153
ACH-000242,-0.0004353013857178451
ACH-000243,-0.08577338083645425
ACH-000244,-0.12580597990599526
ACH-000246,0.025071424589478995
ACH-000248,-0.2450809748122441
ACH-000250,-0.14388408475792128
ACH-000251,-0.21972531761284908
ACH-000252,-0.2054868075027677
ACH-000253,-0.104602495578662
ACH-000255,-0.13054206116874878
ACH-000256,-0.01632686531199399
ACH-000257,-0.32443272300347525
ACH-000258,0.04443397713846784
ACH-000259,-0.1356270939477308
ACH-000260,-0.16553446766360275
ACH-000261,-0.12865839723448594
ACH-000262,-0.1914587427121935
ACH-000263,-0.13497856271608613
ACH-000264,-0.16967062892492504
ACH-000265,-0.054732232610160934
ACH-000266,-0.048329046801071786
ACH-000272,-0.0008013559866494446
ACH-000274,-0.11735435342378354
ACH-000277,-0.10635483723287978
ACH-000278,-0.09784997528831103
ACH-000279,-0.14296035921859485
ACH-000280,-0.15579958430301996
ACH-000281,-0.061670681717496366
ACH-000288,-0.12033935557527185
ACH-000291,-0.08528164107948091
ACH-000293,0.055229625553378264
ACH-000294,-0.07382515041581046
ACH-000295,-0.23553580775511865
ACH-000296,-0.25615530855393753
ACH-000302,-0.009858365090036198
ACH-000304,0.05002120712449126
ACH-000307,0.03180073769430738
ACH-000308,-0.031135960665712836
ACH-000310,-0.2900336466696442
ACH-000311,-0.1757380315698624
ACH-000312,-0.1826374444821532
ACH-000315,-0.04192135975867206
ACH-000316,-0.17955141124548574
ACH-000317,-0.08482876715562547
ACH-000318,-0.10988790561643888
ACH-000319,-0.1575224671999179
ACH-000320,-0.11645544922672788
ACH-000322,0.04394579275897464
ACH-000323,-0.17668795635146206
ACH-000324,-0.06571013602622193
ACH-000329,-0.1950407301307548
ACH-000330,-0.0063107979168090115
ACH-000331,0.035356244838358634
ACH-000332,-0.08499629800801195
ACH-000334,-0.15465736107010306
ACH-000335,0.04378227521563555
ACH-000336,-0.1743571483019589
ACH-000337,-0.12587578688422646
ACH-000338,-0.3583397749952459
ACH-000339,-0.014495329592716646
ACH-000341,-0.02376443152168977
ACH-000348,-0.12722755740726235
ACH-000350,0.00899664566140221
ACH-000352,-0.07711833893486966
ACH-000356,-0.3066244161949465
ACH-000361,-0.15666449469174046
ACH-000362,-0.13192718945659973
ACH-000363,-0.10672350082245252
ACH-000364,-0.011069843409255068
ACH-000365,-0.06184015858484745
ACH-000366,-0.0503077736779244
ACH-000368,-0.15199957695363706
ACH-000374,-0.13793484726299593
ACH-000375,-0.014749774843888615
ACH-000376,-0.02463459826798051
ACH-000381,-0.006070062724656349
ACH-000383,-0.14323732101863004
ACH-000387,-0.13700930711855228
ACH-000389,-0.09940394623161722
ACH-000390,-0.16905700832400306
ACH-000393,-0.057170427984965015
ACH-000395,-0.0889450632706115
ACH-000396,0.18966728685638648
ACH-000397,-0.0692109245449633
ACH-000401,-0.07378156621367322
ACH-000402,-0.11171959564560544
ACH-000403,-0.0862521509636998
ACH-000404,-0.033866930114857856
ACH-000406,-0.07462488093372485
ACH-000407,-0.14227237866567102
ACH-000408,-0.08555507981094801
ACH-000410,-0.05158839666008249
ACH-000411,0.03182766371119022
ACH-000414,-0.11584951656098233
ACH-000415,-0.16465110762471658
ACH-000416,-0.02117772902778772
ACH-000420,-0.2311816967629669
ACH-000421,-0.0561230381650197
ACH-000424,-0.16746672466679555
ACH-000425,-0.13696512734890082
ACH-000426,-0.26278061423290555
ACH-000427,-0.2734599236445027
ACH-000433,-0.28887265727106404
ACH-000435,-0.23671543367546136
ACH-000436,0.031503712455774296
ACH-000444,-0.052635439352426136
ACH-000445,-0.009081234356034577
ACH-000448,-0.04656425587126458
ACH-000450,-0.1142182769784668
ACH-000452,-0.09724212787672208
ACH-000454,0.07582770970550659
ACH-000458,-0.07743512734651041
ACH-000459,-0.12751457930809154
ACH-000460,-0.041085345698556264
ACH-000461,-0.08822650003304479
ACH-000463,0.03447192843083754
ACH-000464,-0.12870751615783288
ACH-000466,-0.016880885168622118
ACH-000467,0.015299765943162026
ACH-000468,-0.15863326500566058
ACH-000469,-0.16030525034663176
ACH-000470,-0.15503432367342249
ACH-000471,-0.10318797510574897
ACH-000472,-0.07390955388928498
ACH-000473,-0.1637303918979317
ACH-000475,-0.0810523952510843
ACH-000476,-0.035231370606301486
ACH-000477,-0.08110438750268334
ACH-000479,-0.0915261258088708
ACH-000480,-0.13140536794279742
ACH-000481,-0.2296799494058923
ACH-000483,-0.0751089691121254
ACH-000484,-0.16590104809697145
ACH-000485,-0.20054785354532206
ACH-000486,-0.03286471173094683
ACH-000487,-0.09840347772660683
ACH-000488,-0.15212009440091853
ACH-000490,-0.10809120953927116
ACH-000491,-0.20079166589526865
ACH-000495,0.0564099941391562
ACH-000496,-0.04584114882015757
ACH-000499,0.1003743035776937
ACH-000500,0.008997508865580336
ACH-000502,-0.2159264474356246
ACH-000503,-0.09917603179353797
ACH-000505,-0.04443715759075701
ACH-000507,0.028645445508813167
ACH-000510,-0.04804640088481869
ACH-000511,-0.13786911086607742
ACH-000512,-0.10443212033071504
ACH-000516,-0.10992121925864827
ACH-000517,-0.12774552704356995
ACH-000518,-0.029692031097467476
ACH-000520,-0.07551812501904087
ACH-000521,-0.04582692898298067
ACH-000522,-0.020840170434433352
ACH-000524,-0.11875342654165147
ACH-000527,-0.14024393911601102
ACH-000528,-0.022384017846657597
ACH-000537,-0.18467046402198112
ACH-000541,0.07168698373551384
ACH-000542,-0.10691270605930693
ACH-000544,-0.11125521569743704
ACH-000545,-0.1739709789636606
ACH-000547,-0.1741992163426076
ACH-000548,-0.06328123406650861
ACH-000549,0.07479156977504843
ACH-000550,-0.18380342417980844
ACH-000552,-0.106149293752948
ACH-000556,-0.08740574432382435
ACH-000557,-0.0770427741378845
ACH-000569,-0.04751345893241585
ACH-000570,-0.2488461250860001
ACH-000571,-0.1478017133530448
ACH-000573,0.06203728807346458
ACH-000576,-0.13646738751320073
ACH-000579,-0.05202859530177783
ACH-000580,-0.2216305768181649
ACH-000584,0.018315953404355743
ACH-000585,-0.10792223111220313
ACH-000588,-0.14475122907422142
ACH-000589,-0.11409441891641607
ACH-000591,-0.15614464878963474
ACH-000593,-0.15031701267773498
ACH-000600,-0.09045492128459047
ACH-000601,-0.02083272976289884
ACH-000605,-0.028894688824420683
ACH-000606,-0.1118325366299466
ACH-000608,-0.15922067327882228
ACH-000614,-0.004326333530245164
ACH-000616,-0.07990619240771334
ACH-000618,-0.025953449888451004
ACH-000619,-0.059188474010319125
ACH-000620,-0.006627786549269147
ACH-000621,-0.17577475635367393
ACH-000622,-0.11239207104237894
ACH-000623,-0.21819848508839204
ACH-000624,-0.09949838470609032
ACH-000627,-0.08083790840277008
ACH-000630,-0.1101344912698094
ACH-000631,-0.18170741943605848
ACH-000632,-0.17116643591911992
ACH-000633,-0.13449918848839884
ACH-000637,-0.11904773736981775
ACH-000638,0.06976151580252331
ACH-000646,-0.05354666356568167
ACH-000647,-0.13670548824866222
ACH-000648,-0.06711630714305393
ACH-000649,-0.12037204776887953
ACH-000651,-0.09795099309614083
ACH-000652,-0.05112283181914172
ACH-000653,-0.1573729643837071
ACH-000657,-0.10796208639861313
ACH-000658,-0.10963131266505947
ACH-000661,-0.057346990868993225
ACH-000662,-0.031976554256279606
ACH-000663,-0.3110480360903623
ACH-000665,-0.024704133929075032
ACH-000671,-0.023861812889664918
ACH-000672,0.014672335638816947
ACH-000673,-0.20581667220564584
ACH-000676,-0.07301407465983925
ACH-000677,0.018419785706950628
ACH-000681,-0.22056151476124644
ACH-000683,0.01715869627526959
ACH-000684,-0.05661723722961514
ACH-000688,-0.06303704352143089
ACH-000693,-0.047584699614197534
ACH-000694,-0.13043209883069842
ACH-000695,-0.12358118340067854
ACH-000696,-0.1088710326790235
ACH-000697,-0.2322751847061035
ACH-000699,-0.17227268760666375
ACH-000701,-0.07618566460861242
ACH-000706,-0.060538956679900335
ACH-000711,-0.18342702526884405
ACH-000713,0.019867071851048187
ACH-000714,-0.3671708271088421
ACH-000718,-0.11780380693965815
ACH-000720,-0.21164741473613705
ACH-000721,-0.02769284032272586
ACH-000724,-0.1559140545932758
ACH-000725,-0.15900215610456486
ACH-000732,0.01637700918055611
ACH-000734,0.03608291775892699
ACH-000735,-0.01186925872219742
ACH-000736,-0.0793084823640503
ACH-000738,-0.059131071761238024
ACH-000746,-0.0407308431610949
ACH-000747,0.002320038011306646
ACH-000748,0.019918741692810868
ACH-000753,-0.1054554329353576
ACH-000756,-0.017792580377978387
ACH-000757,-0.10693324962115404
ACH-000758,-0.04642183345481672
ACH-000760,-0.01900243388736037
ACH-000762,-0.1189266435624785
ACH-000763,-0.06311001458671289
ACH-000764,-0.19010922047541806
ACH-000765,-0.17564146662096145
ACH-000766,-0.16278893116854184
ACH-000767,-0.1660870686374586
ACH-000768,0.0012980563494408702
ACH-000769,-0.19425499624318526
ACH-000770,-0.13243006705226906
ACH-000771,-0.011543163730058323
ACH-000773,-0.23120418763785416
ACH-000776,-0.38659244271653703
ACH-000777,-0.1874832976475406
ACH-000778,-0.18911222215405288
ACH-000781,-0.15456135667215326
ACH-000782,-0.2496090549766269
ACH-000783,-0.09247188558874392
ACH-000784,-0.10420943555553806
ACH-000785,-0.10664555116468064
ACH-000787,-0.011505893540223435
ACH-000788,-0.17379082377897678
ACH-000791,-0.008279219707904809
ACH-000792,-0.14390701752411206
ACH-000794,-0.03317865800129838
ACH-000796,-0.10758683048730597
ACH-000798,-0.056111292606733525
ACH-000799,-0.091550784169133
ACH-000800,-0.3120581250195774
ACH-000802,-0.006120611241430818
ACH-000804,0.029999944117610207
ACH-000805,-0.11644663889334952
ACH-000809,-0.08158059824541909
ACH-000810,-0.18882160524865574
ACH-000811,-0.21573484034511886
ACH-000817,-0.16745761111951915
ACH-000819,0.05117515150622082
ACH-000820,0.42333769007223465
ACH-000821,-0.1115727234400535
ACH-000822,-0.1154319618099361
ACH-000823,-0.09616716768999416
ACH-000824,-0.08290392259356663
ACH-000827,-0.0468195024037388
ACH-000829,-0.17314174374438107
ACH-000831,-0.07617754477091111
ACH-000832,-0.10521606233223307
ACH-000833,-0.030485518108266108
ACH-000834,-0.049219760157197916
ACH-000835,-0.05843363388314592
ACH-000836,-0.0993811954059579
ACH-000837,-0.15413134252454164
ACH-000838,-0.0339660388960488
ACH-000839,-0.14339945289404574
ACH-000840,0.08728074389698952
ACH-000841,-0.08726248486625864
ACH-000843,-0.10972207753371027
ACH-000846,-0.051011387819053004
ACH-000847,-0.2500287934064064
ACH-000848,-0.01380116987493032
ACH-000849,-0.07497103386683368
ACH-000851,-0.02464500790296683
ACH-000855,-0.1165033490811013
ACH-000856,-0.17174673192399822
ACH-000858,-0.020625148467455667
ACH-000859,-0.15291036042781592
ACH-000861,-0.05651752617096537
ACH-000862,-0.08976674391758903
ACH-000865,-0.10613592684601317
ACH-000866,0.01872388931407657
ACH-000867,-0.06300941335324997
ACH-000869,0.04138378588130708
ACH-000872,-0.1464907304803015
ACH-000873,-0.056032404436886736
ACH-000876,-0.10174779712193613
ACH-000878,0.06655662437905903
ACH-000880,-0.08411242876734894
ACH-000881,-0.20176207895051795
ACH-000882,-0.12236882315415415
ACH-000884,-0.08418860440518944
ACH-000885,-0.033952863594246666
ACH-000887,-0.10499515963163036
ACH-000889,-0.034946457162837764
ACH-000896,-0.05353615030005535
ACH-000898,-0.10779228179613942
ACH-000900,-0.04026564159244932
ACH-000901,-0.16250725722307738
ACH-000905,-0.09746888784846763
ACH-000906,-0.08627424929940701
ACH-000907,-0.1819229042909116
ACH-000910,-0.01661859404221559
ACH-000911,-0.04569828690942275
ACH-000912,-0.1258371430168115
ACH-000913,-0.04968756873349057
ACH-000915,-0.09480372660276072
ACH-000916,-0.2193805488250667
ACH-000917,-0.11660329488991447
ACH-000920,0.17826866087491214
ACH-000921,-0.17090549411908046
ACH-000924,-0.19049934765051904
ACH-000926,-0.1940627740398332
ACH-000928,0.02033168388132911
ACH-000929,-0.034100157473287776
ACH-000932,-0.00415955510438842
ACH-000935,-0.09955038306182558
ACH-000936,0.013182525719647698
ACH-000937,-0.11890286926675267
ACH-000938,-0.07833317279248661
ACH-000939,-0.17823056893668754
ACH-000941,-0.004579935935153174
ACH-000943,-0.03547344390279534
ACH-000946,-0.09938581223462853
ACH-000947,-0.094094790492563
ACH-000948,-0.10288429935909016
ACH-000950,-0.056936167475263075
ACH-000953,-0.06276463045891151
ACH-000954,0.13907083246070026
ACH-000957,0.0052004685083939396
ACH-000958,-0.14052861135009215
ACH-000960,-0.12116305879955384
ACH-000963,-0.046001431765022735
ACH-000968,-0.19940238618206
ACH-000969,-0.03877789760848755
ACH-000972,-0.02006451376791477
ACH-000973,0.02392663015464546
ACH-000974,-0.06012166788192031
ACH-000978,0.011768115924365505
ACH-000984,0.11136947764844872
ACH-000986,-0.05819854457373855
ACH-000988,-0.07506956019798326
ACH-000993,-0.1007398524386783
ACH-000994,-0.08330202423302448
ACH-000996,-0.1771942232896988
ACH-001001,-0.07093028203781977
ACH-001020,-0.09924262793221604
ACH-001028,-0.11088767075182554
ACH-001031,-0.09766575063320893
ACH-001038,-0.0860027787023779
ACH-001048,-0.1952751432681666
ACH-001050,-0.28656352450295114
ACH-001053,-0.08202911459664447
ACH-001054,0.09651230633527187
ACH-001061,-0.07771594215824569
ACH-001067,-0.14219556791329074
ACH-001075,0.03403635749444504
ACH-001096,-0.057461406265103425
ACH-001111,0.031574105233777766
ACH-001119,-0.2713674646646773
ACH-001128,-0.1635924659691146
ACH-001134,-0.09207026268120723
ACH-001151,-0.06424207206215247
ACH-001163,-0.16657374685317278
ACH-001164,-0.12514278381103575
ACH-001183,-0.19223055567809585
ACH-001192,-0.20558136388062115
ACH-001193,-0.04165331493071673
ACH-001196,-0.04887167990389294
ACH-001197,-0.2851871219779753
ACH-001205,-0.01010033234774046
ACH-001211,0.028920771533684542
ACH-001212,-0.12071092174077512
ACH-001228,-0.0538720522418686
ACH-001232,-0.13845030154587815
ACH-001239,-0.08517411524541697
ACH-001270,-0.09203361189837704
ACH-001274,0.021791090621224345
ACH-001275,0.014779651540059262
ACH-001277,0.09054355560235668
ACH-001278,0.0024268353552585084
ACH-001280,-0.09963690107712267
ACH-001283,-0.08982150155462736
ACH-001289,-0.1666634924452945
ACH-001300,-0.2643643123768964
ACH-001301,-0.12423900464898525
ACH-001302,-0.4167977131288615
ACH-001306,-0.04683379596637929
ACH-001318,-0.206844722208104
ACH-001322,-0.1725249316619263
ACH-001328,-0.07801210838547905
ACH-001332,-0.00862941396862648
ACH-001336,-0.12108693087119325
ACH-001346,-0.1071998884790696
ACH-001353,-0.1831041933389028
ACH-001354,-0.026399757346356613
ACH-001367,-0.07199649912892847
ACH-001368,-0.18467093045703087
ACH-001374,-0.2673394118209335
ACH-001377,-0.13088600388630264
ACH-001380,-0.03528626517778912
ACH-001391,-0.06330518130664754
ACH-001408,-0.12089324294095426
ACH-001430,-0.0018984483913704593
ACH-001431,-0.09342778618744413
ACH-001450,0.07830871171847845
ACH-001496,-0.21579653582078234
ACH-001500,-0.2447929136324366
ACH-001523,-0.14481254875819474
ACH-001532,-0.064372801285808
ACH-001550,-0.1217482061516586
ACH-001552,-0.08400639921498884
ACH-001554,-0.025282982755999186
ACH-001654,-0.2259049381212126
ACH-001735,-0.14680362118954152
ACH-001736,-0.07070121892596669
ACH-001737,-0.22873548521136824
ACH-001740,-0.1801720369133822
ACH-001745,-0.09413291083407843
ACH-001765,-0.13733529192054242
