,YBX1 (4904)
ACH-000208,-0.4905169605539115
ACH-000210,-0.7686079601771837
ACH-000211,-0.6879810338814145
ACH-000215,-0.8774142372647039
ACH-000221,-0.8315134427690475
ACH-000222,-0.9957263898887742
ACH-000223,-0.5219283215350986
ACH-000226,-0.555191722099181
ACH-000227,-0.8470772105912625
ACH-000228,-0.5716544917897111
ACH-000231,-0.7223827761102919
ACH-000232,-0.6711521915574006
ACH-000233,-0.4690958420022425
ACH-000234,-0.5835843847619789
ACH-000235,-0.6049150648836829
ACH-000237,-0.6915928466636332
ACH-000238,-0.7734392203299089
ACH-000242,-1.0184234901470457
ACH-000243,-0.41161020270444815
ACH-000244,-0.5792962981115483
ACH-000246,-0.7290315377052746
ACH-000248,-0.6663755749204923
ACH-000250,-0.5546639417408665
ACH-000251,-0.6558776214156118
ACH-000252,-0.4297217916002124
ACH-000253,-0.4296769938881733
ACH-000255,-0.6232925454289004
ACH-000256,-0.5229043952374572
ACH-000257,-0.9193841659325896
ACH-000258,-0.7461329698448003
ACH-000259,-0.8139310839141198
ACH-000260,-0.9606805060487632
ACH-000261,-0.5653005823662475
ACH-000262,-0.4695849823782457
ACH-000263,-0.7531289837319879
ACH-000264,-0.7049743034407674
ACH-000265,-0.6439904769741263
ACH-000266,-0.6627303371911575
ACH-000272,-0.7188728010148199
ACH-000274,-0.8061070719459896
ACH-000277,-0.960776562587532
ACH-000278,-0.5855932931085946
ACH-000279,-0.9547273260480136
ACH-000280,-0.5434473322776502
ACH-000281,-0.4303917638235123
ACH-000288,-0.7793981288686792
ACH-000291,-0.8024596231257068
ACH-000293,-0.4510596724467877
ACH-000294,-0.5200639810770965
ACH-000295,-0.7481794863685052
ACH-000296,-0.5177901873916736
ACH-000302,-0.499571729294871
ACH-000304,-0.8728144375083364
ACH-000307,-0.4823072690809821
ACH-000308,-0.7195175043536988
ACH-000310,-0.8813963599436955
ACH-000311,-0.6803927919464533
ACH-000312,-0.8043890464564993
ACH-000315,-0.8624241666958604
ACH-000316,-0.7340126841999909
ACH-000317,-0.8561986278719941
ACH-000318,-0.4561137182744329
ACH-000319,-0.5102863257668437
ACH-000320,-0.8239771244119223
ACH-000322,-0.7342168734854208
ACH-000323,-0.8286115839919209
ACH-000324,-0.5780370780948685
ACH-000329,-0.6375217645261123
ACH-000330,-0.65569700189713
ACH-000331,-0.811948458908581
ACH-000332,-0.5361790767383202
ACH-000334,-0.6968629331570044
ACH-000335,-0.6266485643679064
ACH-000336,-0.7806986389392896
ACH-000337,-0.5273225889102751
ACH-000338,-1.0403411988757572
ACH-000339,-0.5771250839312598
ACH-000341,-0.964878223172282
ACH-000348,-0.5292453113775594
ACH-000350,-0.7178903972042491
ACH-000352,-0.8381361308351879
ACH-000356,-0.4868630869912382
ACH-000361,-0.7575573750598981
ACH-000362,-0.6546981676745213
ACH-000363,-0.7860774986863686
ACH-000364,-0.6631394377071769
ACH-000365,-0.8058094713766201
ACH-000366,-0.7089956642927564
ACH-000368,-0.9580185437695664
ACH-000374,-0.7530382907735262
ACH-000375,-0.7882996006225602
ACH-000376,-0.7409935160077615
ACH-000381,-0.4142053256781566
ACH-000383,-0.5956773691715858
ACH-000387,-0.8037560725025277
ACH-000389,-0.5822588883080833
ACH-000390,-0.7950908143020259
ACH-000393,-0.4710289701325682
ACH-000395,-0.5672715951926062
ACH-000396,-0.33036744800849743
ACH-000397,-0.3374969340086455
ACH-000401,-0.8760747655587523
ACH-000402,-0.6233425784958007
ACH-000403,-0.3096781553753735
ACH-000404,-0.7552667138736048
ACH-000406,-0.7334216224507535
ACH-000407,-0.9162741828930926
ACH-000408,-0.524996817102799
ACH-000410,-0.6928565584345928
ACH-000411,-0.7170051291206787
ACH-000414,-0.599117164545678
ACH-000415,-0.5147663326512198
ACH-000416,-0.5952397099966227
ACH-000420,-0.6955287397745734
ACH-000421,-0.5298906917720058
ACH-000424,-0.9328757746241316
ACH-000425,-0.7572932984919875
ACH-000426,-0.8906847931611135
ACH-000427,-0.545629035475118
ACH-000433,-0.6608232967752921
ACH-000435,-0.33463940724215224
ACH-000436,-0.9660622329355958
ACH-000444,-0.9090433236244044
ACH-000445,-0.8939467721588115
ACH-000448,-0.6017991389745463
ACH-000450,-0.7412789507617192
ACH-000452,-0.5801693947778284
ACH-000454,-0.5537667550109211
ACH-000458,-0.5596179454323822
ACH-000459,-0.4747394327848011
ACH-000460,-0.6143936225946757
ACH-000461,-0.7364365951656408
ACH-000463,-0.7027090906977868
ACH-000464,-0.9243797015018541
ACH-000466,-0.6626652166633988
ACH-000467,-0.3011355669957345
ACH-000468,-0.7225740918593989
ACH-000469,-0.8227228196104504
ACH-000470,-0.4661634851033552
ACH-000471,-0.5083583673108277
ACH-000472,-0.3131411206693481
ACH-000473,-0.4848141078060653
ACH-000475,-0.6757255365250239
ACH-000476,-0.4705191299133454
ACH-000477,-0.6979770460497896
ACH-000479,-0.8321270235504344
ACH-000480,-0.6909434069913901
ACH-000481,-0.6167773294313276
ACH-000483,-0.5733554750641737
ACH-000484,-0.3568330016930605
ACH-000485,-0.4818958249870305
ACH-000486,-0.11822547069528537
ACH-000487,-0.775363728462898
ACH-000488,-0.4857383113730805
ACH-000490,-0.43956011528917105
ACH-000491,-0.950610858895556
ACH-000495,-0.6953750206764915
ACH-000496,-0.7641069010454115
ACH-000499,-0.7664157333590309
ACH-000500,-0.6748658030999262
ACH-000502,-0.7863888927706201
ACH-000503,-0.8044147413621103
ACH-000505,-0.6468568416786924
ACH-000507,-0.6610526852903044
ACH-000510,-0.4374963170885222
ACH-000511,-0.6192944991328483
ACH-000512,-0.9965885527141878
ACH-000516,-0.642708740192877
ACH-000517,-0.5485847597310132
ACH-000518,-0.5225497227005468
ACH-000520,-0.6910163911397734
ACH-000521,-0.846504045455163
ACH-000522,-0.7472908623140688
ACH-000524,-0.6104385406669631
ACH-000527,-0.3662526442429139
ACH-000528,-0.5191298172270421
ACH-000537,-0.6517229368882085
ACH-000541,-0.6973048395764972
ACH-000542,-0.6298650363206967
ACH-000544,-0.6808131800534912
ACH-000545,-0.8165019556512062
ACH-000547,-1.0964266006331704
ACH-000548,-0.4299238850709952
ACH-000549,-0.5726277700835527
ACH-000550,-0.9681610443505664
ACH-000552,-0.6235575610771183
ACH-000556,-0.6026531594000442
ACH-000557,-0.7766682579089991
ACH-000569,-0.5511877003223931
ACH-000570,-0.7196900786959521
ACH-000571,-0.7317053360794504
ACH-000573,-0.6925421064431778
ACH-000576,-0.6516045834909424
ACH-000579,-0.8119409145684787
ACH-000580,-0.7478964755581483
ACH-000584,-0.6028684166439959
ACH-000585,-0.9347594671665282
ACH-000588,-0.5412827809596673
ACH-000589,-0.6499438996772777
ACH-000591,-0.9705077451274058
ACH-000593,-0.5955401593975724
ACH-000600,-0.714963724337172
ACH-000601,-0.5790189814848956
ACH-000605,-0.6576427217743869
ACH-000606,-0.6354708316692447
ACH-000608,-0.5893088164092183
ACH-000614,-0.8193500612146791
ACH-000616,-0.5819185130075513
ACH-000618,-0.371742296186189
ACH-000619,-0.6341406424354601
ACH-000620,-0.5585182828639257
ACH-000621,-0.9354158161726648
ACH-000622,-0.6573922377940375
ACH-000623,-0.7621083456529545
ACH-000624,-0.4168723422964259
ACH-000627,-0.8383307490983278
ACH-000630,-0.9006968018092915
ACH-000631,-0.7929860244906491
ACH-000632,-0.7872539281276524
ACH-000633,-0.5361501604843715
ACH-000637,-0.5806078152591673
ACH-000638,-0.7166499741417709
ACH-000646,-0.5632587550658227
ACH-000647,-0.5222204531269594
ACH-000648,-0.4810488837097679
ACH-000649,-0.7747351025904274
ACH-000651,-0.7169418970566459
ACH-000652,-0.7244235745427504
ACH-000653,-0.5404882820359311
ACH-000657,-0.6486908919353452
ACH-000658,-0.8024793318840693
ACH-000661,-0.8113703221610269
ACH-000662,-0.5435733401069606
ACH-000663,-0.6269687009192145
ACH-000665,-0.5091289524019419
ACH-000671,-0.6308278238261992
ACH-000672,-0.5405609436180603
ACH-000673,-0.6891062231929398
ACH-000676,-0.6665052781447788
ACH-000677,-0.6157403878991935
ACH-000681,-0.6284575830785686
ACH-000683,-0.5909980559386866
ACH-000684,-0.7474557044915836
ACH-000688,-0.8726578135003261
ACH-000693,-0.5368852194844764
ACH-000694,-0.7449906495331818
ACH-000695,-0.6598845242100962
ACH-000696,-0.7827997497061782
ACH-000697,-0.6232690314985129
ACH-000699,-0.5182952316000455
ACH-000701,-0.6923179376640755
ACH-000706,-0.6594582416074943
ACH-000711,-0.5021529474048643
ACH-000713,-0.6325144324243369
ACH-000714,-0.9069110088533038
ACH-000718,-0.8536598727367944
ACH-000720,-0.5314561901707017
ACH-000721,-0.687098736182223
ACH-000724,-0.5871345786935148
ACH-000725,-0.7125456046763797
ACH-000732,-0.4872930533316613
ACH-000734,-0.6411299137801836
ACH-000735,-0.8370715823943686
ACH-000736,-0.4839770787068076
ACH-000738,-0.6569801257431228
ACH-000746,-0.7435611022490987
ACH-000747,-0.5086900413716837
ACH-000748,-0.718977518901139
ACH-000753,-0.6642785062222168
ACH-000756,-0.7609813514959797
ACH-000757,-0.5930275811351489
ACH-000758,-0.6000498930988792
ACH-000760,-0.5038628318588493
ACH-000762,-0.5801746127422175
ACH-000763,-0.7151245327336562
ACH-000764,-0.3768376876895935
ACH-000765,-0.8779613561845974
ACH-000766,-0.7949525958112239
ACH-000767,-1.0235067977969283
ACH-000768,-0.8923959135836416
ACH-000769,-0.5062967691157406
ACH-000770,-0.7383903548437036
ACH-000771,-0.6775984098501627
ACH-000773,-0.6478922208777472
ACH-000776,-0.5357799456133213
ACH-000777,-0.7614595472158097
ACH-000778,-0.44928407316493457
ACH-000781,-0.7013944241011429
ACH-000782,-0.5839920958246275
ACH-000783,-0.6396151125838451
ACH-000784,-0.658499127034489
ACH-000785,-0.9318847939223944
ACH-000787,-0.9413947203719828
ACH-000788,-0.7385264979162054
ACH-000791,-0.6172017872159061
ACH-000792,-0.743555548579204
ACH-000794,-0.4583102240110074
ACH-000796,-0.6449669514884617
ACH-000798,-0.637842027204975
ACH-000799,-0.6817892011908795
ACH-000800,-0.6692493537890725
ACH-000802,-0.3001231470831963
ACH-000804,-0.7751198593617816
ACH-000805,-0.743425645186736
ACH-000809,-0.6154406410888202
ACH-000810,-0.8692777593151936
ACH-000811,-0.6287672877740568
ACH-000817,-0.8983118419787494
ACH-000819,-0.5825590437107315
ACH-000820,-0.6535675838968514
ACH-000821,-0.7781196396269275
ACH-000822,-0.4261660188925969
ACH-000823,-0.7745681799139251
ACH-000824,-0.5807975702440686
ACH-000827,-0.6051768857416793
ACH-000829,-0.5339845279447988
ACH-000831,-0.7090413735781792
ACH-000832,-0.4435348929314923
ACH-000833,-0.4287371250449278
ACH-000834,-0.4147043384517676
ACH-000835,-0.8058391459668575
ACH-000836,-0.5236756499180952
ACH-000837,-0.6154261784821541
ACH-000838,-0.5663316875533531
ACH-000839,-0.5111289158352269
ACH-000840,-0.7032651330611391
ACH-000841,-0.7466281971686669
ACH-000843,-0.5994403460193515
ACH-000846,-0.5279601306681159
ACH-000847,-0.7680735571840497
ACH-000848,-0.6575700774384458
ACH-000849,-0.6216419958976162
ACH-000851,-0.6971372666967706
ACH-000855,-0.5573843213672239
ACH-000856,-0.4071975537957328
ACH-000858,-0.4202805419216054
ACH-000859,-0.2610988278560631
ACH-000861,-0.6101355281892515
ACH-000862,-0.6073145036797902
ACH-000865,-0.5965273491628473
ACH-000866,-0.6277980557749504
ACH-000867,-0.6441977191431388
ACH-000869,-0.5450940363318347
ACH-000872,-0.6720307396199496
ACH-000873,-0.6396792806668274
ACH-000876,-0.8314436634172919
ACH-000878,-0.5852539841223867
ACH-000880,-0.5115705356545088
ACH-000881,-0.8521469097353166
ACH-000882,-0.9489372108844094
ACH-000884,-0.6841298646030608
ACH-000885,-0.6674300255856371
ACH-000887,-0.6013002721115384
ACH-000889,-0.5483545562457283
ACH-000896,-0.5308026696534514
ACH-000898,-0.3213478911296008
ACH-000900,-0.6000284764710709
ACH-000901,-0.7328670125113885
ACH-000905,-0.5017200002071025
ACH-000906,-0.6856229157442996
ACH-000907,-1.0636233229705472
ACH-000910,-0.5169554859065327
ACH-000911,-0.6437335659982049
ACH-000912,-0.6140154358062594
ACH-000913,-0.4923987830824335
ACH-000915,-0.6883611355001058
ACH-000916,-0.2867941002204312
ACH-000917,-0.4076937491942568
ACH-000920,-0.6603343219488387
ACH-000921,-0.4344461675317721
ACH-000924,-0.6264638018042219
ACH-000926,-0.43847331042156745
ACH-000928,-0.5819045285841989
ACH-000929,-0.35136625046812403
ACH-000932,-0.6254936350175622
ACH-000935,-0.7784650710957168
ACH-000936,-0.7137080061823122
ACH-000937,-0.8990223946727532
ACH-000938,-0.7586162506889638
ACH-000939,-0.717953856368981
ACH-000941,-0.6124584541221166
ACH-000943,-0.4806227187858492
ACH-000946,-0.45543875454430893
ACH-000947,-0.7959611876179007
ACH-000948,-0.6239771090943118
ACH-000950,-0.7002237499295711
ACH-000953,-0.8805985821661247
ACH-000954,-0.95081795783807
ACH-000957,-0.23323217723534745
ACH-000958,-0.39432651432729104
ACH-000960,-0.6869809007757505
ACH-000963,-0.6596770013988695
ACH-000968,-0.6717970060981588
ACH-000969,-0.4408499921781208
ACH-000972,-0.3665030027774592
ACH-000973,-0.5776248630239997
ACH-000974,-0.5324855538903868
ACH-000978,-0.5626553705347781
ACH-000984,-0.6499853313663227
ACH-000986,-0.5799500523324427
ACH-000988,-0.7229400595256591
ACH-000993,-0.6014372783436205
ACH-000994,-0.6204727159924922
ACH-000996,-0.467167234311733
ACH-001001,-0.5537331718527309
ACH-001020,-0.6175473344178213
ACH-001028,-0.5169032922900604
ACH-001031,-0.7710411869263742
ACH-001038,-0.6192911383635371
ACH-001048,-0.7715489639848216
ACH-001050,-0.8416147030598949
ACH-001053,-0.8093393735554446
ACH-001054,-0.5320029476133576
ACH-001061,-0.6232125831664107
ACH-001067,-0.7004793316321288
ACH-001075,-0.48042601729810996
ACH-001096,-0.9170955333281596
ACH-001111,-0.4544515032816174
ACH-001119,-0.6015866503325134
ACH-001128,-0.4997145052742046
ACH-001134,-0.7215088587610184
ACH-001151,-0.4992131893934068
ACH-001163,-0.5412407599423185
ACH-001164,-0.5048007029263312
ACH-001183,-0.3527979826365347
ACH-001192,-0.8252176688230737
ACH-001193,-0.7791384556403391
ACH-001196,-0.6458718258855837
ACH-001197,-0.5646580985716768
ACH-001205,-0.7376930149509442
ACH-001211,-0.8028023648529415
ACH-001212,-0.5956876376178039
ACH-001228,-0.6071830955404919
ACH-001232,-0.8236614694612321
ACH-001239,-0.9378881468797584
ACH-001270,-0.6120180541335605
ACH-001274,-0.7346144163313962
ACH-001275,-0.7975036315976946
ACH-001277,-0.6477148484515208
ACH-001278,-0.454044886513141
ACH-001280,-0.7209536685857053
ACH-001283,-0.8098813330061876
ACH-001289,-0.8422340106528928
ACH-001300,-1.0121643823887396
ACH-001301,-0.7240476609542416
ACH-001302,-0.7249479077742327
ACH-001306,-0.7271360802520298
ACH-001318,-0.7553579462991565
ACH-001322,-0.7305940494126436
ACH-001328,-0.3957907713377428
ACH-001332,-0.7039690608821644
ACH-001336,-0.5672284246772575
ACH-001346,-0.5611685847224746
ACH-001353,-0.6510990708463477
ACH-001354,-0.6304055205654212
ACH-001367,-0.8898210091199001
ACH-001368,-0.7259190481473827
ACH-001374,-0.6403559786234632
ACH-001377,-0.6969820102403276
ACH-001380,-0.6137532470175437
ACH-001391,-0.4707005366545233
ACH-001408,-0.4023898579362839
ACH-001430,-0.5572878546246769
ACH-001431,-1.0913402217288342
ACH-001450,-0.7366454597769548
ACH-001496,-0.5229698062402773
ACH-001500,-0.6953681362135065
ACH-001523,-0.71248188437837
ACH-001532,-0.831366467843616
ACH-001550,-0.6601983467343274
ACH-001552,-0.5408002910284729
ACH-001554,-0.7248666613113821
ACH-001654,-0.7805446962839702
ACH-001735,-0.7594817057020602
ACH-001736,-1.0235985968877113
ACH-001737,-0.8731450423403982
ACH-001740,-0.7553333956281476
ACH-001745,-0.7005044329258153
ACH-001765,-0.6789091758782401
