,HFE2 (148738)
ACH-000210,-0.3959461109133364
ACH-000211,-0.2453747719592537
ACH-000215,-0.3927620476497624
ACH-000221,-0.276407087822125
ACH-000222,-0.10105020119825778
ACH-000223,-0.3126939735364131
ACH-000226,-0.1627952393989827
ACH-000227,-0.006671634533273245
ACH-000228,-0.3484525263178658
ACH-000231,-0.390543252968621
ACH-000232,-0.33137438395595753
ACH-000233,-0.17221576095682226
ACH-000234,-0.14261848495605725
ACH-000235,-0.2530519087080359
ACH-000237,-0.2310858502266176
ACH-000238,-0.2132256012101364
ACH-000242,-0.005543066532288032
ACH-000243,-0.2610483017248089
ACH-000244,-0.11980687864416648
ACH-000246,-0.22995363667353105
ACH-000248,-0.2554945079150345
ACH-000250,-0.25504638148980313
ACH-000251,-0.3638074119929761
ACH-000252,-0.250337980472268
ACH-000253,-0.2439938413462121
ACH-000255,-0.3247785027357964
ACH-000256,-0.2743009822583815
ACH-000257,-0.13257273577763284
ACH-000258,-0.16035788987524796
ACH-000259,-0.24166880583524555
ACH-000260,-0.2012987059599549
ACH-000261,-0.17730023761833494
ACH-000262,-0.3941513163383921
ACH-000263,0.04506300310914032
ACH-000264,-0.40380047097062893
ACH-000265,-0.2298180986324112
ACH-000266,-0.27735866127276865
ACH-000272,-0.2790597747760166
ACH-000274,-0.2413222654324664
ACH-000277,-0.2341191975828142
ACH-000278,-0.22009763977336744
ACH-000279,-0.09003498361659268
ACH-000280,-0.4061349176091141
ACH-000281,-0.2369468539849297
ACH-000288,-0.2399543047010627
ACH-000291,-0.16272143828193816
ACH-000293,-0.13660404316297964
ACH-000294,-0.16382712851384304
ACH-000295,-0.21704234386899776
ACH-000296,-0.4233573570132668
ACH-000302,-0.1896789603590971
ACH-000304,-0.3092920014080912
ACH-000307,-0.2297903964038165
ACH-000308,-0.1762735411105344
ACH-000310,-0.05534097028079249
ACH-000311,-0.29237252717092843
ACH-000312,-0.08553896156164062
ACH-000315,-0.1171370694561023
ACH-000316,-0.2285681544877159
ACH-000317,-0.13487727054405885
ACH-000318,-0.24750442373886544
ACH-000319,-0.5125566073167329
ACH-000320,-0.15317218259622184
ACH-000322,-0.2943785808706411
ACH-000323,-0.35391789771798904
ACH-000324,-0.3551027675652408
ACH-000329,-0.15706838783119156
ACH-000330,-0.3626304507686636
ACH-000331,-0.3590837861483653
ACH-000332,-0.27737745067814235
ACH-000334,-0.2783153750089433
ACH-000335,-0.12167986530901465
ACH-000336,-0.3349745867757175
ACH-000337,-0.3403126439621113
ACH-000338,-0.09113117615559944
ACH-000339,-0.18635356776762071
ACH-000341,-0.2289062442692747
ACH-000348,-0.21315181653848625
ACH-000350,-0.3722493653194898
ACH-000352,-0.3130189846652876
ACH-000356,-0.26401455725614525
ACH-000361,-0.3080188864113177
ACH-000362,-0.08593681813882308
ACH-000363,-0.15913556856733116
ACH-000364,-0.30443983357966303
ACH-000365,-0.2176809130048377
ACH-000366,-0.12284975729966492
ACH-000368,-0.3855134346609219
ACH-000374,-0.08946101365254892
ACH-000375,-0.022969218743789332
ACH-000376,-0.350031741965986
ACH-000381,-0.3711709349253151
ACH-000383,-0.3584178433567504
ACH-000387,-0.2319779825818923
ACH-000389,-0.2355105919672712
ACH-000390,-0.3572702031720914
ACH-000393,-0.037946674638829364
ACH-000395,-0.2747497718280329
ACH-000396,-0.41506911551422015
ACH-000397,-0.21647617629278376
ACH-000401,-0.5065928967838544
ACH-000402,-0.2133156303154683
ACH-000403,-0.3351588592719608
ACH-000404,-0.29106105735451115
ACH-000406,-0.22385851883329147
ACH-000407,-0.15648403820215215
ACH-000408,-0.4365419903548453
ACH-000410,-0.4023094244697373
ACH-000411,-0.3566479668977293
ACH-000414,-0.14863640171610065
ACH-000415,-0.30747858743302986
ACH-000416,-0.3306852911026525
ACH-000420,-0.24305178739443675
ACH-000421,-0.35135633653590714
ACH-000424,-0.3076906394303166
ACH-000425,-0.3677239557335496
ACH-000426,-0.3531570009965257
ACH-000427,-0.3181283952542778
ACH-000433,-0.367944528134308
ACH-000435,-0.2079482151957976
ACH-000436,-0.3386806697912961
ACH-000444,-0.12815574921513967
ACH-000445,-0.3309474387585131
ACH-000448,-0.2553284393254227
ACH-000450,-0.2508535536281811
ACH-000452,-0.3572871267442004
ACH-000454,-0.4883254965269442
ACH-000458,-0.4244736104819699
ACH-000459,-0.19183753084154534
ACH-000460,-0.17990600417622785
ACH-000461,-0.2472360785462795
ACH-000463,-0.3568060821691081
ACH-000464,-0.3909655662702198
ACH-000466,-0.08399416933259217
ACH-000467,-0.3072944682670841
ACH-000468,-0.243051602811874
ACH-000469,-0.24810636794826965
ACH-000470,-0.16396186569494942
ACH-000471,-0.16110200141455766
ACH-000472,-0.16248843106652966
ACH-000473,-0.3374742771724219
ACH-000475,-0.28198130638797203
ACH-000476,-0.17370199928041682
ACH-000477,-0.1413172500210521
ACH-000479,-0.3419749199874673
ACH-000480,-0.22281158747930332
ACH-000481,-0.28290371241997964
ACH-000483,-0.2309141420111891
ACH-000484,-0.5686964400363863
ACH-000485,-0.18018483629977144
ACH-000486,-0.3824164967912441
ACH-000487,-0.178773216044458
ACH-000488,-0.3487417965182561
ACH-000490,-0.4319563190318447
ACH-000491,-0.15051030638293986
ACH-000495,-0.1964614704597828
ACH-000496,-0.17106712466704896
ACH-000499,0.008944168898305918
ACH-000500,-0.6539890256586236
ACH-000502,-0.35763594196318804
ACH-000503,0.055265099194315936
ACH-000505,-0.34451530251256685
ACH-000507,-0.23597522003221144
ACH-000510,-0.4849258319237626
ACH-000511,-0.25985729872740754
ACH-000512,-0.2583573710091136
ACH-000516,-0.2483180699434247
ACH-000517,-0.24277100075387795
ACH-000518,-0.2881860004351076
ACH-000520,-0.19547714506683606
ACH-000521,-0.36557245538704175
ACH-000522,-0.275540868405848
ACH-000524,-0.28880895422408226
ACH-000527,-0.227360660075518
ACH-000528,-0.3801296356356189
ACH-000537,-0.18522307453106227
ACH-000541,-0.334227716816963
ACH-000542,-0.2925257667673942
ACH-000544,-0.4265941666966597
ACH-000545,-0.23873644126248397
ACH-000547,-0.3505266756814758
ACH-000548,-0.3213336241320437
ACH-000549,-0.3118260178662426
ACH-000550,-0.24292216939814945
ACH-000552,-0.4071332277573485
ACH-000556,-0.5356185200804991
ACH-000557,-0.12418317674435148
ACH-000569,-0.11338021381061915
ACH-000570,-0.06596398672683176
ACH-000571,-0.22477208202183055
ACH-000573,-0.2676000061448177
ACH-000576,-0.2603530630465172
ACH-000579,-0.11085669089569196
ACH-000580,0.02866829993156725
ACH-000584,-0.19802034984798447
ACH-000585,-0.2880900709339563
ACH-000588,-0.5287647776373592
ACH-000589,-0.11265354820072875
ACH-000591,-0.07447709610423357
ACH-000593,-0.33609202292188645
ACH-000600,-0.2782964876034956
ACH-000601,-0.3482530483230841
ACH-000605,-0.2854003537312198
ACH-000606,-0.4452035960531834
ACH-000608,-0.2190882709999516
ACH-000614,-0.20670267873806566
ACH-000616,-0.4584933121381298
ACH-000618,-0.30166020365710405
ACH-000619,-0.2323608319957237
ACH-000620,-0.3106490356290474
ACH-000621,-0.21801787306049092
ACH-000622,-0.16838505257184044
ACH-000623,-0.2314142023882571
ACH-000624,-0.2035925104327308
ACH-000627,-0.3681061675063845
ACH-000630,-0.26806261580649043
ACH-000631,-0.4072058358819088
ACH-000632,-0.1997398609229678
ACH-000633,-0.1430324552550971
ACH-000637,-0.16962265253969694
ACH-000638,-0.2945948775070005
ACH-000646,-0.4135141578412175
ACH-000647,-0.43097057100766906
ACH-000648,-0.13825712422939485
ACH-000649,-0.113190579283394
ACH-000651,-0.26975195378932765
ACH-000652,-0.2138158545651974
ACH-000653,-0.35176765594168946
ACH-000657,-0.3410292136132435
ACH-000658,-0.3905424562524883
ACH-000661,-0.2372494630589643
ACH-000662,-0.09542914723929068
ACH-000663,-0.17420445047463562
ACH-000665,-0.2711541065266513
ACH-000671,-0.3748414535922976
ACH-000672,-0.2986553095829536
ACH-000673,-0.2927625861946095
ACH-000676,-0.437175190864086
ACH-000677,-0.21989004953681088
ACH-000681,-0.15007676615064489
ACH-000683,-0.2677066146372393
ACH-000684,-0.2281049655392549
ACH-000688,-0.15921788610188406
ACH-000693,-0.285250493394503
ACH-000694,-0.2093135128217604
ACH-000695,-0.23227547340193866
ACH-000696,-0.2533202627425785
ACH-000697,-0.34454695373083777
ACH-000699,-0.14946938509162006
ACH-000701,-0.21464253707130596
ACH-000706,-0.10510563001573263
ACH-000711,-0.32371670558776616
ACH-000713,-0.5463389858451502
ACH-000714,-0.5122483393377439
ACH-000718,-0.2844272815179221
ACH-000720,-0.26874551118987955
ACH-000721,-0.22144103665339684
ACH-000724,-0.24797607146760614
ACH-000725,-0.5357819184073784
ACH-000732,-0.3952219978134008
ACH-000734,-0.24864168527616384
ACH-000735,-0.3704121915786696
ACH-000736,-0.370422918274452
ACH-000738,-0.18787765327624897
ACH-000746,-0.2782902486987302
ACH-000747,-0.5798595805647674
ACH-000748,-0.4046481219093404
ACH-000753,-0.41316842011881105
ACH-000756,-0.33925577533122586
ACH-000757,-0.36027270286331875
ACH-000758,-0.32802863396345194
ACH-000760,-0.5590451654006577
ACH-000762,-0.324904188342075
ACH-000763,-0.2976331329835744
ACH-000764,-0.28830796097307204
ACH-000765,-0.3886570789783458
ACH-000766,-0.2816181672937109
ACH-000767,-0.2841896213338389
ACH-000768,-0.2508598077352159
ACH-000769,-0.4332332989031094
ACH-000770,-0.08508732771355798
ACH-000771,-0.2608578201332472
ACH-000773,-0.4163042305290368
ACH-000776,-0.22055170443504324
ACH-000777,-0.1589495856355144
ACH-000778,-0.0985770283249054
ACH-000781,-0.2849081153177613
ACH-000782,-0.2346090914140577
ACH-000783,-0.3886243522494514
ACH-000784,-0.206218752014142
ACH-000785,-0.3764984757715474
ACH-000787,-0.2989445150386681
ACH-000788,-0.12341455410081925
ACH-000791,-0.2871938004442925
ACH-000792,-0.35361418618197193
ACH-000794,-0.3244123741556626
ACH-000796,-0.28593472567618616
ACH-000798,-0.2659916956985273
ACH-000799,-0.29612685648794856
ACH-000800,-0.35382849058739496
ACH-000802,-0.3181198807577333
ACH-000804,-0.0882313316673459
ACH-000805,-0.17424809640241332
ACH-000809,-0.34247028290765597
ACH-000810,-0.10104598940553652
ACH-000811,-0.2102373810174184
ACH-000817,-0.4077567529879321
ACH-000819,-0.30819772512003296
ACH-000820,-0.4914799548402973
ACH-000821,-0.35702163780261154
ACH-000822,-0.29481097698242403
ACH-000823,-0.18803757315302294
ACH-000824,-0.11744399618963065
ACH-000827,-0.14504861820815249
ACH-000829,-0.302011908088599
ACH-000831,-0.15642671425041002
ACH-000832,-0.3202973788419918
ACH-000833,-0.4517580760730791
ACH-000834,-0.22032007334214693
ACH-000835,-0.2408745007383019
ACH-000836,-0.30434196065997143
ACH-000837,-0.3290605752138725
ACH-000838,-0.2670101312986172
ACH-000839,-0.3568071369263868
ACH-000840,-0.23987855243787395
ACH-000841,-0.23474685640066656
ACH-000843,-0.4144277447501887
ACH-000846,-0.40581584244705105
ACH-000847,-0.14639606370851765
ACH-000848,-0.2482952432036065
ACH-000849,-0.08189054997670864
ACH-000851,-0.2459536516917923
ACH-000855,-0.2148126682344345
ACH-000856,-0.2479803251896088
ACH-000858,-0.4279791916144083
ACH-000859,-0.1887599668738359
ACH-000861,-0.3171689113271105
ACH-000862,-0.29699427236113696
ACH-000865,-0.2621489700852272
ACH-000866,-0.22331194399223087
ACH-000867,-0.3735106098161596
ACH-000869,-0.3015296561964695
ACH-000872,-0.1332963834302759
ACH-000873,-0.18061401196782548
ACH-000876,-0.14968623966028294
ACH-000878,-0.1375820864165194
ACH-000880,-0.2770647191250924
ACH-000881,-0.2014743887080347
ACH-000882,-0.29915991971746064
ACH-000884,-0.2908289435197836
ACH-000885,-0.2738772535341613
ACH-000887,-0.2513963606719033
ACH-000889,-0.2947152839152997
ACH-000896,-0.3825980802463578
ACH-000898,-0.2791115143856931
ACH-000900,-0.5933954768944659
ACH-000901,-0.164712820424522
ACH-000905,-0.4382964401385734
ACH-000906,-0.13040340498062022
ACH-000907,-0.3923007664954927
ACH-000910,-0.21893660950863209
ACH-000911,-0.28239704662068066
ACH-000912,-0.4119309051297925
ACH-000913,-0.27522764886834805
ACH-000915,-0.26844373198910165
ACH-000916,-0.5022459448878449
ACH-000917,-0.2714411203944761
ACH-000920,-0.2924102719855759
ACH-000921,-0.2028124645192839
ACH-000924,-0.3318616866516898
ACH-000926,-0.18881583162783924
ACH-000928,-0.2639780839341613
ACH-000929,-0.4720185595378013
ACH-000932,-0.32459130477789777
ACH-000935,-0.13164703727477786
ACH-000936,-0.37701989428177307
ACH-000937,-0.17124347536508994
ACH-000938,-0.2727968188837744
ACH-000939,-0.14921626960422538
ACH-000941,-0.3300129832034876
ACH-000943,-0.2022601508906798
ACH-000946,-0.09162872665215653
ACH-000947,-0.2293319229568082
ACH-000948,-0.19905609305021774
ACH-000950,-0.15881043260912148
ACH-000953,-0.2801958480793996
ACH-000954,-0.6150179959045887
ACH-000957,-0.3121635661285155
ACH-000958,-0.009352353675443644
ACH-000960,-0.2418742511746755
ACH-000963,-0.35638508662424145
ACH-000968,-0.3483212988807136
ACH-000969,-0.3737295972758611
ACH-000972,-0.4908148748782802
ACH-000973,-0.3000115534185011
ACH-000974,-0.4068132594210971
ACH-000978,-0.3672857969128047
ACH-000984,-0.4277923507765116
ACH-000986,-0.25683659418322424
ACH-000988,-0.09579509953762204
ACH-000993,-0.39146976137038103
ACH-000994,-0.2514072182692866
ACH-000996,-0.3698486905237676
ACH-001001,-0.276269327142521
ACH-001020,-0.30183641899411684
ACH-001028,-0.19393889352467905
ACH-001031,-0.2902613786597198
ACH-001038,-0.21866491108770825
ACH-001048,-0.2230374303070757
ACH-001050,-0.16241658835833891
ACH-001053,-0.1640346858774178
ACH-001054,-0.2642936906974937
ACH-001061,-0.22395600760183385
ACH-001067,-0.2525738672476988
ACH-001075,-0.21264056082183405
ACH-001096,-0.4958278150051367
ACH-001111,-0.3341495841000071
ACH-001119,-0.2838915468474144
ACH-001128,-0.14130778483997808
ACH-001134,-0.3505358912642939
ACH-001151,-0.2884285035819132
ACH-001163,-0.3812951134630858
ACH-001164,-0.3336129353218241
ACH-001183,-0.15773147091263393
ACH-001192,-0.29546020136852896
ACH-001193,-0.3546000689767461
ACH-001196,-0.21079726751039207
ACH-001197,-0.16485798057597853
ACH-001205,-0.4683617280124205
ACH-001211,-0.3056352907928583
ACH-001212,-0.04306116643375301
ACH-001228,-0.31177875348495737
ACH-001232,-0.2553819230505366
ACH-001239,-0.13919453539951898
ACH-001270,-0.3987340099258759
ACH-001274,-0.25977103105586097
ACH-001275,-0.2454382257640432
ACH-001277,-0.16404948362019406
ACH-001278,-0.4387307972198267
ACH-001280,-0.23580061874547706
ACH-001283,-0.22191406319358487
ACH-001289,-0.25597815951235675
ACH-001300,-0.07414363489232534
ACH-001301,-0.16060367383408994
ACH-001302,-0.01929833917319929
ACH-001306,-0.2871939352048627
ACH-001318,-0.4247346571019565
ACH-001322,-0.12022358516997705
ACH-001328,-0.5165985315932548
ACH-001332,-0.35813841809525865
ACH-001336,-0.30365889759230746
ACH-001346,-0.4546294778421513
ACH-001353,-0.26184732397438204
ACH-001354,-0.1649928731309716
ACH-001367,-0.2684849229632424
ACH-001368,-0.3943088345970514
ACH-001374,-0.14694387848837412
ACH-001377,-0.22202420624639616
ACH-001380,-0.2635331709889406
ACH-001391,-0.13452989162822654
ACH-001408,-0.2633947926769778
ACH-001430,-0.2954833632734503
ACH-001431,-0.2881126533291366
ACH-001450,-0.25802736014662725
ACH-001496,-0.2308639457838371
ACH-001500,-0.2272045237645253
ACH-001523,-0.12379657920652125
ACH-001532,-0.2700371408026516
ACH-001550,-0.13050822758976474
ACH-001552,-0.3732428962117718
ACH-001554,-0.3096493434055763
ACH-001654,-0.2188437389242331
ACH-001735,-0.054028299246310085
ACH-001736,-0.2300027139363612
ACH-001737,-0.3841316758347854
ACH-001740,-0.12525205650795632
ACH-001745,-0.16508128929432747
ACH-001765,-0.2186866710698344
