,KIT (3815)
ACH-000258,-0.042652827730332715
ACH-000259,-0.14248496833125765
ACH-000260,-0.2286314235400592
ACH-000261,-0.1516457760285281
ACH-000262,-0.18848867664892613
ACH-000263,-0.946752300270146
ACH-000264,-0.16913091207926886
ACH-000265,-0.2043359880524984
ACH-000266,-0.058883449740476976
ACH-000272,-0.13458523833382047
ACH-000274,-0.13854091602367166
ACH-000277,-0.20996327426297354
ACH-000278,-0.09003157232943404
ACH-000279,-0.31693496193582216
ACH-000280,-0.2303104149402361
ACH-000281,0.020404972039745253
ACH-000288,-0.08471244892103467
ACH-000291,-0.007470082678934223
ACH-000293,-0.19873025023745847
ACH-000294,-0.09783471886454473
ACH-000295,-0.058976486229349236
ACH-000296,0.014738611442179137
ACH-000302,-0.15757119610789586
ACH-000304,-0.3502590519676389
ACH-000307,-0.034228478288195766
ACH-000308,-0.12133853437010927
ACH-000310,-0.29811531881967623
ACH-000311,-0.1875203398285668
ACH-000312,-0.17098448748080095
ACH-000315,-0.1222809233963413
ACH-000316,-0.31841693893922524
ACH-000317,-0.056646193054601536
ACH-000318,-0.2478049925964054
ACH-000319,-0.10098111277972632
ACH-000320,-0.03602431034258796
ACH-000322,-0.25237257265298363
ACH-000323,-0.41641133768205824
ACH-000324,-0.14803728520572834
ACH-000329,-0.11390778122371628
ACH-000330,-0.3307845283823394
ACH-000331,-0.054201476788510734
ACH-000332,-0.1806178761939895
ACH-000334,-0.12689212782531062
ACH-000335,0.020237299641956905
ACH-000336,-0.16246337784417295
ACH-000337,0.1002338621154688
ACH-000338,-0.4663700900589382
ACH-000339,-0.2934792768143802
ACH-000341,0.0185042325173697
ACH-000348,-0.13181594922007514
ACH-000350,-0.1563485235495609
ACH-000352,-0.026483392318648262
ACH-000356,-0.13341900750575733
ACH-000361,0.0980620334419956
ACH-000362,-0.23430030294165746
ACH-000363,-0.0880033387647297
ACH-000364,-0.031160280332169794
ACH-000365,-0.12411186037220867
ACH-000366,-0.15061937879378245
ACH-000368,-0.4242461506050572
ACH-000374,-0.2956559578151947
ACH-000375,-0.10325212579912836
ACH-000376,-0.28432935027817635
ACH-000381,0.04036683301700098
ACH-000383,-0.19221202191420375
ACH-000387,-0.2259627618416508
ACH-000389,0.029494119567622726
ACH-000390,-0.17852707815715066
ACH-000393,-0.17666744191963732
ACH-000395,-0.16192822320242056
ACH-000396,-0.4724004592444301
ACH-000397,-0.15117927435431042
ACH-000401,-0.10607743751285903
ACH-000402,-0.11254515078288643
ACH-000403,-0.17235061406453706
ACH-000404,-0.10646613992656837
ACH-000406,-0.1096743554604302
ACH-000407,0.019915520323441318
ACH-000408,-0.19159312525357075
ACH-000410,-0.1467883126433695
ACH-000411,0.03919354624126273
ACH-000414,-0.1790940292686043
ACH-000415,-0.1821833918838567
ACH-000416,-0.2297014881737621
ACH-000420,-0.30057604438572194
ACH-000421,-0.15495861480388276
ACH-000424,0.011311880562942488
ACH-000425,-0.2541478209544975
ACH-000426,-0.12803195530350722
ACH-000427,-0.2007235078797573
ACH-000433,-0.03019083461945033
ACH-000435,0.07869305817373957
ACH-000436,-0.09233461267334177
ACH-000444,0.037507288617782526
ACH-000445,-0.1123059985652352
ACH-000448,-0.2516124721343814
ACH-000450,-0.38264033455508106
ACH-000452,-0.0784362800552956
ACH-000454,-0.15757087584939736
ACH-000458,-0.2410383898251976
ACH-000459,-0.11128325044256282
ACH-000460,-0.14636873441136328
ACH-000461,-0.25988678381525343
ACH-000463,-0.0689203961268854
ACH-000464,-0.19529056834832495
ACH-000466,-0.08087060227958529
ACH-000467,-0.1540890109396977
ACH-000468,-0.18302594898080385
ACH-000469,-0.2537631773506905
ACH-000470,-0.11808365149599505
ACH-000471,-0.06635689765417106
ACH-000472,-0.0323576398323339
ACH-000473,-0.12613468813223838
ACH-000475,-0.11572626824816346
ACH-000476,-0.08867695319788216
ACH-000477,-0.15672364052146656
ACH-000479,0.00763412932852931
ACH-000480,0.07672212613691226
ACH-000481,-0.16080387949143213
ACH-000483,-0.2368675051999816
ACH-000484,0.2196096730530474
ACH-000485,-0.28079513671519296
ACH-000486,-0.22563303204963825
ACH-000487,-0.1886523571336508
ACH-000488,-0.13100134015094728
ACH-000490,-0.0896394761066221
ACH-000491,-0.104352609201613
ACH-000495,-0.07913996372611762
ACH-000496,-0.197122923540877
ACH-000499,-0.013967493738702664
ACH-000500,0.1054568644445663
ACH-000502,-0.2348094916371525
ACH-000503,-0.15627850515734615
ACH-000505,-0.03669932292100809
ACH-000507,-0.1988870523499515
ACH-000510,-0.18076869957912098
ACH-000511,-0.08067467400200774
ACH-000512,-0.3261271262607789
ACH-000516,-0.04338353300098738
ACH-000517,-0.10795011876642127
ACH-000518,-0.11931725758989314
ACH-000520,0.06323846047285925
ACH-000521,-0.13451619825406536
ACH-000522,-0.1360024934186315
ACH-000524,-0.16441435555615716
ACH-000527,-0.15873900617733935
ACH-000528,-0.18185040912915745
ACH-000537,-0.06894981123733729
ACH-000541,-0.13084347906134128
ACH-000542,-0.21108309838716752
ACH-000544,-0.19250518121881294
ACH-000545,-0.0881076220424143
ACH-000547,-0.1405603093340924
ACH-000548,-0.1957927793099493
ACH-000549,-0.14227961294144084
ACH-000550,-0.2053945562977912
ACH-000552,-0.13135379015822995
ACH-000556,-0.19441816134256784
ACH-000557,-0.023301923827463586
ACH-000569,-0.169823157403119
ACH-000570,-0.22036031034105333
ACH-000571,-0.09822745844722336
ACH-000573,-0.17168064884283998
ACH-000576,-0.18398243875838
ACH-000579,-0.2536028231020249
ACH-000580,-0.3095510007375493
ACH-000584,-0.22662179905118865
ACH-000585,-0.1414383393636381
ACH-000588,0.02212883218547247
ACH-000589,-0.1390750068419304
ACH-000591,-0.27015528256702737
ACH-000593,-0.147062461142609
ACH-000600,-0.08668136642152835
ACH-000601,-0.16379878322635588
ACH-000605,-0.1452978824642211
ACH-000606,-0.16902596466498154
ACH-000608,-0.11877207632019635
ACH-000614,-0.15268558283966946
ACH-000616,-0.16666521098262518
ACH-000618,-0.08285072297519648
ACH-000619,-0.278139575889105
ACH-000620,-0.11998370440687295
ACH-000621,-0.17044873829450888
ACH-000622,-0.20402731934180005
ACH-000623,-0.3035731433571338
ACH-000624,-0.17582474278304147
ACH-000627,-0.24931928511030624
ACH-000630,-0.2359781510370041
ACH-000631,-0.4551902891340234
ACH-000632,-0.07255123660961177
ACH-000633,-0.1727935341947415
ACH-000637,-0.19908897411096024
ACH-000638,-0.12181295947605356
ACH-000646,-0.021656702275842987
ACH-000647,-0.1613610827896779
ACH-000648,-0.08524597798529289
ACH-000649,-0.17320795476375053
ACH-000651,-0.07816576899232885
ACH-000652,0.01283724634281442
ACH-000653,-0.11776872256896236
ACH-000657,-0.14264490839528246
ACH-000658,-0.08403960520323876
ACH-000661,-0.2061981572897883
ACH-000662,-0.4141092764079629
ACH-000663,-0.07457860516476464
ACH-000665,-0.2553796404113129
ACH-000671,-0.20419845098187625
ACH-000672,0.09378264535133983
ACH-000673,-0.27705863262966474
ACH-000676,-0.059655889119996225
ACH-000677,-0.07251295432267672
ACH-000681,-0.15379427817331925
ACH-000683,-0.11084098637435946
ACH-000684,-0.21188137898428044
ACH-000688,-0.16411494429676834
ACH-000693,-0.08586819451407751
ACH-000694,-0.23344438794955044
ACH-000695,-0.05818648587156707
ACH-000696,-0.18522831549000973
ACH-000697,-0.3404522978527915
ACH-000699,-0.2155312246354884
ACH-000701,-0.22308741653370606
ACH-000706,-0.11259524514855912
ACH-000711,-0.18400996168561987
ACH-000713,-0.2900002476699898
ACH-000714,-0.36510974004836605
ACH-000718,0.015926381481882256
ACH-000720,-0.1146010619174602
ACH-000721,-0.05325141147507685
ACH-000724,-0.056124907851427916
ACH-000725,-0.2232236762091104
ACH-000732,-0.17998181686711767
ACH-000734,-0.20010802356861876
ACH-000735,-0.08966763209806168
ACH-000736,-0.09633359233663544
ACH-000738,-0.035940507999360764
ACH-000746,-0.230970735208284
ACH-000747,-0.09359079666867798
ACH-000748,-0.11664775025907728
ACH-000753,-0.11981894126733662
ACH-000756,-0.08628804747527033
ACH-000757,0.03654322159595076
ACH-000758,-0.05956736398963348
ACH-000760,-0.1926441406723617
ACH-000762,-0.20914802282350595
ACH-000763,-0.13652281057289206
ACH-000764,-0.0937787315800311
ACH-000765,-0.16427197887995296
ACH-000766,-0.1637049200123568
ACH-000767,-0.1312633155615881
ACH-000768,-0.2264696485588352
ACH-000769,-0.2928399711137132
ACH-000770,-0.09765556181117184
ACH-000771,-0.14491960228053855
ACH-000773,0.033995457100542664
ACH-000776,-0.12931551513669512
ACH-000777,-0.1215124006211698
ACH-000778,-0.1635700713520613
ACH-000781,-0.09991194899912664
ACH-000782,-0.1163722177353866
ACH-000783,-0.13990039919644748
ACH-000784,-0.08961104801274575
ACH-000785,-0.2031476775916977
ACH-000787,0.11095198018700073
ACH-000788,-0.11329074660869448
ACH-000791,-0.15613510478452555
ACH-000792,-0.07479046393663988
ACH-000794,-0.2325068215244335
ACH-000796,-0.16247813663722294
ACH-000798,-0.12657464654696024
ACH-000799,-0.21230738294953128
ACH-000800,-0.09143096016119424
ACH-000802,-0.2074428440236138
ACH-000804,-0.22512581202977527
ACH-000805,-0.2294955263879188
ACH-000809,-0.06061869715876263
ACH-000810,-0.28615277577960824
ACH-000811,-0.06915724922791468
ACH-000817,-0.22161663859157074
ACH-000819,-0.15287695280983993
ACH-000820,-0.03792378050772019
ACH-000821,-0.01358554303039861
ACH-000822,-0.09423290121755162
ACH-000823,-0.14068217755755266
ACH-000824,-0.1493642803659354
ACH-000827,-0.1757728272127171
ACH-000829,-0.09754474424607633
ACH-000831,-0.06208290424561426
ACH-000832,-0.1324248312017589
ACH-000833,-0.4605568189725113
ACH-000834,-0.22447320197284426
ACH-000835,-0.09284780626601366
ACH-000836,-0.13480727291622133
ACH-000837,-0.13769891938306686
ACH-000838,-0.13798353468903832
ACH-000839,-0.13658959616764038
ACH-000840,-0.06682943059546495
ACH-000841,-0.08646079608356734
ACH-000843,-0.07914061429411683
ACH-000846,-0.3761834645246087
ACH-000847,-0.19187157154111886
ACH-000848,-0.2515894666597259
ACH-000849,-0.1711971405530558
ACH-000851,-0.08321200526127434
ACH-000855,-0.17497870238927704
ACH-000856,-0.1476882535734546
ACH-000858,-0.12611155326196866
ACH-000859,-0.2854560873984065
ACH-000861,-0.14885392940036224
ACH-000862,-0.22907551832724385
ACH-000865,-0.14233258054108736
ACH-000866,-0.18654240706117994
ACH-000867,-0.12014248467354995
ACH-000869,-0.014224674695403804
ACH-000872,-0.19830456306914493
ACH-000873,-0.16873988019514574
ACH-000876,-0.32986192830531963
ACH-000878,-0.30665468729636103
ACH-000880,-0.13073415691135826
ACH-000881,-0.17266300760088313
ACH-000882,-0.22044064325479729
ACH-000884,-0.13329972635758136
ACH-000885,-0.1710743104287641
ACH-000887,-0.14158919373952067
ACH-000889,-0.19731194671157412
ACH-000896,-0.07661015937527554
ACH-000898,-0.2074950138499012
ACH-000900,-0.22705643942214185
ACH-000901,-0.16824033192322002
ACH-000905,-0.15773971898995248
ACH-000906,-0.06479101394558484
ACH-000907,0.03973174463156032
ACH-000910,-0.044690746460203344
ACH-000911,-0.17585346758040327
ACH-000912,-0.15838759098391808
ACH-000913,-0.127438293429922
ACH-000915,-0.2012748421879143
ACH-000916,-0.3390144739989112
ACH-000917,-0.21135478283096445
ACH-000920,-0.2884533493156269
ACH-000921,0.018147740534702583
ACH-000924,-0.1834278307540094
ACH-000926,-0.07995105802630689
ACH-000928,-0.13053657988065984
ACH-000929,-0.1172190976552913
ACH-000932,-0.2889327339159697
ACH-000935,-0.1636231803503356
ACH-000936,-0.1091294108626468
ACH-000937,-0.10947729886695612
ACH-000938,-0.13282866260893406
ACH-000939,-0.07576993126625134
ACH-000941,-0.06586013893577768
ACH-000943,-0.08356817996523565
ACH-000946,-0.3207471099796178
ACH-000947,-0.17900250632969514
ACH-000948,-0.13004163149928888
ACH-000950,-0.029225759364747913
ACH-000953,-0.15923232150437014
ACH-000954,-0.14927478833878174
ACH-000957,-0.05137350034781755
ACH-000958,-0.2441486794327778
ACH-000960,-0.038944999453483065
ACH-000963,-0.22257466662372494
ACH-000968,-0.2437571681822433
ACH-000969,-0.2517540618983642
ACH-000972,0.04549638815759679
ACH-000973,-0.05641880828382359
ACH-000974,-0.11374080702544638
ACH-000978,-0.006132124373960254
ACH-000984,-0.3657362067265715
ACH-000986,-0.2706723547555219
ACH-000988,-0.102251193803857
ACH-000993,-0.06896223635834017
ACH-000994,-0.05889492857311821
ACH-000996,-0.019222878033344867
ACH-001001,-0.1235226765136402
ACH-001020,0.020051438282794282
ACH-001028,-0.20018228286139275
ACH-001031,-0.23263767849705874
ACH-001038,-0.20356141227419167
ACH-001048,-0.1697736975541377
ACH-001050,-0.17331032881246405
ACH-001053,-0.2000390738310157
ACH-001054,-0.06645624989790877
ACH-001061,-0.12058199982794382
ACH-001067,-0.2796377560731688
ACH-001075,-0.10459844656832556
ACH-001096,-0.10619147636555204
ACH-001111,-0.09823259372802036
ACH-001119,-0.06874477552670942
ACH-001128,0.1713449250745713
ACH-001134,-0.05069121226953596
ACH-001151,-0.17754486792066654
ACH-001163,-0.13706781343767446
ACH-001164,0.03798998051990833
ACH-001183,-0.07002640007867983
ACH-001192,-0.35867120453325274
ACH-001193,-0.22341788922270567
ACH-001196,-0.10935325101996878
ACH-001197,-0.15757418921260016
ACH-001205,-0.1880748952411964
ACH-001211,0.13178929836809813
ACH-001212,-0.21639942408426446
ACH-001228,-0.08877608631520212
ACH-001232,-0.2773695099527458
ACH-001239,-0.150840570531802
ACH-001270,-0.17425499342441486
ACH-001274,-0.3752469837116613
ACH-001275,-0.2315228688252297
ACH-001277,-0.035154227414396166
ACH-001278,-0.23821099944954244
ACH-001280,-0.3885907283215285
ACH-001283,-0.0567525671359438
ACH-001289,-0.02668168209823001
ACH-001300,-0.2037910526457304
ACH-001301,-0.022300794793205236
ACH-001302,-0.13142050744004258
ACH-001306,-0.22043492288095196
ACH-001318,-0.05068738343966697
ACH-001322,-0.3510800531545064
ACH-001328,-0.2295524456965149
ACH-001332,-0.240309644302566
ACH-001336,-0.17889635414030658
ACH-001346,-0.22220353966826412
ACH-001353,-0.2186204377525488
ACH-001354,-0.17257374850140106
ACH-001367,-0.046316292892507695
ACH-001368,-0.268530423291286
ACH-001374,-0.27297334289923325
ACH-001377,-0.06688572720194501
ACH-001380,-0.1261089528840777
ACH-001391,-0.20899271048348492
ACH-001408,-0.007743420758785364
ACH-001430,-0.18449278363327404
ACH-001431,-0.35213023727441833
ACH-001450,-0.020544592921684087
ACH-001496,-0.15066278495875354
ACH-001500,-0.1214920367661495
ACH-001523,-0.2561928908905827
ACH-001532,-0.1833694231875088
ACH-001550,-0.21567503671577368
ACH-001552,-0.2526679978862373
ACH-001554,-0.2769582706016791
ACH-001654,-0.13833013421988946
ACH-001735,-0.00918513594361568
ACH-001736,-0.0023097182810520862
ACH-001737,-0.15612039058399366
ACH-001740,-0.03321772381028742
ACH-001745,-0.1819445301786939
ACH-001765,-0.12065581548214807
