,MBD6 (114785)
ACH-000004,-0.1153313198107348
ACH-000005,0.04097338361138466
ACH-000007,-0.33023067736074874
ACH-000009,-0.12298373869044205
ACH-000011,-0.2531352848184826
ACH-000012,-0.03005070143269486
ACH-000013,-0.05188621196128012
ACH-000014,-0.08762071792525702
ACH-000015,-0.05362194876940745
ACH-000017,-0.07558681325891077
ACH-000018,-0.0907471886403622
ACH-000019,-0.03549772840137435
ACH-000021,-0.06302208762131467
ACH-000022,-0.010865013254137464
ACH-000025,-0.1660568487539878
ACH-000028,-0.20860455605687755
ACH-000030,-0.035305914209463586
ACH-000035,-0.029532127609652587
ACH-000036,-0.25187041078342104
ACH-000037,-0.3691111283008989
ACH-000039,-0.005650116906056821
ACH-000040,-0.11112348415792617
ACH-000041,-0.5156083028673826
ACH-000042,-0.05276921916381193
ACH-000045,-0.1837380239490592
ACH-000047,-0.06596748334613622
ACH-000052,-0.14226350880131036
ACH-000053,-0.1858988696514038
ACH-000054,-0.16918024010193666
ACH-000055,-0.2187920325108133
ACH-000060,-0.08514498649237351
ACH-000067,-0.23339813936063025
ACH-000070,-0.05236817625440112
ACH-000075,-0.27663351797805996
ACH-000078,-0.2814009215919693
ACH-000082,-0.08714391509871572
ACH-000085,-0.18851391035296636
ACH-000086,-0.20547133814803964
ACH-000087,-0.18029993940501304
ACH-000092,-0.18420164059858826
ACH-000095,-0.23953696795867985
ACH-000097,-0.11956745588525138
ACH-000098,-0.1729267064148096
ACH-000099,-0.3174642152744593
ACH-000108,-0.14408209143100553
ACH-000113,-0.06408016569977945
ACH-000116,-0.052961306166543834
ACH-000118,0.017244899795110475
ACH-000120,-0.05920758385917711
ACH-000123,-0.1794430198198384
ACH-000127,-0.03966744278424341
ACH-000128,-0.2125806299377275
ACH-000132,0.05995610867007035
ACH-000133,-0.280060907340392
ACH-000137,-0.2005167711530712
ACH-000138,-0.15182658844571298
ACH-000142,-0.0637306681851043
ACH-000143,-0.22487507033805607
ACH-000146,-0.08154545413457248
ACH-000148,-0.20102078658605851
ACH-000150,-0.48280171574388103
ACH-000152,-0.21877004937826525
ACH-000153,-0.1584734179403436
ACH-000159,-0.05207166344388869
ACH-000160,0.3553330113382945
ACH-000163,-0.27534159507803496
ACH-000167,0.9331311015820332
ACH-000168,-0.17461978598699235
ACH-000169,-0.26610698225437296
ACH-000178,-0.139865452439186
ACH-000183,-0.1897336497617104
ACH-000188,-0.119972428704733
ACH-000189,-0.22649425995691655
ACH-000190,0.26067159068371004
ACH-000198,0.025338738685991485
ACH-000203,-0.3993168828871072
ACH-000204,-0.22944925587047074
ACH-000206,0.01220187059092296
ACH-000207,-0.1557181702374667
ACH-000208,0.1840768643088496
ACH-000210,-0.3555562819219041
ACH-000211,-0.08226239089608642
ACH-000215,-0.2179992919236199
ACH-000221,-0.1926063006979346
ACH-000222,0.1545285793036354
ACH-000223,-0.08725725482676931
ACH-000226,-0.1829863173197512
ACH-000227,0.009235901761319195
ACH-000228,-0.2236404304196917
ACH-000231,-0.1500078844265453
ACH-000232,-0.10354981045656794
ACH-000233,-0.31087563438180243
ACH-000234,-0.03538199713697871
ACH-000235,-0.12810841831276626
ACH-000237,-0.06935378257937365
ACH-000238,-0.06661086459978971
ACH-000242,0.22311065474046485
ACH-000243,0.07406259564066436
ACH-000244,-0.3485093411793007
ACH-000246,-0.11417355091376588
ACH-000248,-0.04886865861368932
ACH-000250,-0.04930821602466196
ACH-000251,-0.27398864830259617
ACH-000252,-0.1310331569679586
ACH-000253,-0.09161409322927076
ACH-000255,-0.14118424343627434
ACH-000256,-0.08512803457869182
ACH-000257,-0.34999817355995755
ACH-000258,0.09674684079027933
ACH-000259,-0.1424994490296336
ACH-000260,-0.07054179951122977
ACH-000261,-0.18546246289441554
ACH-000262,-0.12045217820686513
ACH-000263,-0.18188062720549134
ACH-000264,-0.08897851671776144
ACH-000265,-0.0504350719120616
ACH-000266,-0.11880604516187113
ACH-000272,0.03482097900566223
ACH-000274,-0.21472046772236408
ACH-000277,-0.11992082282605344
ACH-000278,-0.04526370825618645
ACH-000279,-0.4293291214399497
ACH-000280,-0.14413172505475938
ACH-000281,-0.11625879115538562
ACH-000288,-0.3078415988697535
ACH-000291,-0.10350320722734313
ACH-000293,-0.029985144763472433
ACH-000294,0.07038689794721126
ACH-000295,-0.10987134065275253
ACH-000296,-0.24764810977250545
ACH-000302,-0.14209979654467814
ACH-000304,-0.29000242345455113
ACH-000307,-0.026829479329853103
ACH-000308,-0.12135670749104248
ACH-000310,-0.14440044493134807
ACH-000311,-0.11406478463260936
ACH-000312,-0.1014364609652244
ACH-000315,0.00026021191028874514
ACH-000316,-0.027401432693997228
ACH-000317,-0.08528965946181298
ACH-000318,-0.17081057938511984
ACH-000319,0.028109990642823955
ACH-000320,-0.27881501132958425
ACH-000322,-0.2543483297716328
ACH-000323,-0.007601684016726702
ACH-000324,-0.1640448667425732
ACH-000329,-0.14349937557359302
ACH-000330,-0.023385410285043262
ACH-000331,-0.12249107723885765
ACH-000332,-0.14009932750098653
ACH-000334,-0.08805810691549486
ACH-000335,-0.1966883278426559
ACH-000336,-0.3501579035677944
ACH-000337,-0.3989481518656725
ACH-000338,-0.11498169069235716
ACH-000339,-0.17445999128714895
ACH-000341,-0.2474919594766972
ACH-000348,-0.1445776751670403
ACH-000350,-0.2353531924787201
ACH-000352,-0.34612953829518495
ACH-000356,-0.4157044600250265
ACH-000361,-0.21005264830173467
ACH-000362,-0.06245933725617647
ACH-000363,-0.2006213643468353
ACH-000364,-0.2273675087013348
ACH-000365,-0.3471649695166883
ACH-000366,-0.0584023592201552
ACH-000368,-0.23131885780718284
ACH-000374,-0.18626713664509725
ACH-000375,0.025369196189115185
ACH-000376,-0.08279383338248393
ACH-000381,-0.0007870557155705952
ACH-000383,-0.027304778174709037
ACH-000387,0.060082575544066014
ACH-000389,-0.1382132451524266
ACH-000390,-0.10431160341220043
ACH-000393,-0.2915863414360417
ACH-000395,-0.2576005302738618
ACH-000396,0.0025474611874343467
ACH-000397,-0.10673596662744796
ACH-000401,-0.16562357339911446
ACH-000402,-0.7259580456670369
ACH-000403,-0.09280205466008226
ACH-000404,-0.042175844275712915
ACH-000406,-0.06418687274687535
ACH-000407,-0.11608362791076393
ACH-000408,-0.17652997772959553
ACH-000410,-0.11987999597330895
ACH-000411,-0.06645717356770339
