,FGD6 (55785)
ACH-000004,-0.2642924300080928
ACH-000005,0.22246505248550272
ACH-000007,-0.098089403859703
ACH-000009,-0.05878120408406099
ACH-000011,0.003822127724129985
ACH-000012,-0.022356582830792712
ACH-000013,-0.10882597801313708
ACH-000014,-0.04889173710833045
ACH-000015,-0.09550763123420486
ACH-000017,-0.06987711372378548
ACH-000018,-0.20264146776603567
ACH-000019,-0.1821327611100186
ACH-000021,-0.16037467534075384
ACH-000022,-0.09872827147345584
ACH-000025,-0.09687867304543878
ACH-000028,-0.2483379596329437
ACH-000030,-0.08472662403661305
ACH-000035,-0.15266010961239065
ACH-000036,0.03128273719558882
ACH-000037,-0.15742768139116106
ACH-000039,0.07970432020065019
ACH-000040,-0.0083146488777392
ACH-000041,-0.05127475444259361
ACH-000042,-0.1732187076447164
ACH-000045,0.057023543513042285
ACH-000047,0.008714268514231936
ACH-000052,0.037530196736261706
ACH-000053,-0.10390740320816896
ACH-000054,-0.13460993403631946
ACH-000055,-0.21369401151836168
ACH-000060,0.03287069846595137
ACH-000067,-0.11427239255820808
ACH-000070,-0.018376411791770342
ACH-000075,-0.20637220884843768
ACH-000078,-0.15275163937669772
ACH-000082,-0.08265928472256327
ACH-000085,-0.0385229980592577
ACH-000086,-0.1506006412724641
ACH-000087,-0.14390120780560506
ACH-000092,-0.029025904343182182
ACH-000095,-0.0962941072694642
ACH-000097,0.015271861427050594
ACH-000098,-0.05960915614032395
ACH-000099,0.011536993864926598
ACH-000108,-0.062225342913740614
ACH-000113,-0.10931446310012664
ACH-000116,-0.061766533755596036
ACH-000118,-0.17036274438258356
ACH-000120,-0.26820036640906125
ACH-000123,0.07571341643012586
ACH-000127,-0.09543615084250386
ACH-000128,-0.14123669286083013
ACH-000132,-0.0424451124598416
ACH-000133,-0.2622198511651825
ACH-000137,-0.3509724414485772
ACH-000138,-0.11045469891012101
ACH-000142,0.004808674160206408
ACH-000143,-0.17282915729043133
ACH-000146,-0.15418161835755867
ACH-000148,-0.03458152319513861
ACH-000150,-0.05725463638327601
ACH-000152,-0.28373391531587705
ACH-000153,-0.06197571992096228
ACH-000159,0.06715655373858828
ACH-000160,-0.037425563710494734
ACH-000163,-0.0790224286878631
ACH-000167,-0.6952259773118042
ACH-000168,-0.14271120623521255
ACH-000169,-0.21712467440915126
ACH-000178,-0.03467053402729955
ACH-000183,-0.12872164232027775
ACH-000188,0.003498939711200813
ACH-000189,-0.03591952353603488
ACH-000190,-0.011930335009605534
ACH-000198,-0.1717010130367539
ACH-000203,0.3300214750176386
ACH-000204,-0.043730322463049434
ACH-000206,-0.22570762842537515
ACH-000207,-0.281307929367579
ACH-000208,-0.21997099804209316
ACH-000210,-0.2239554153834051
ACH-000211,-0.00956729449318396
ACH-000215,-0.1616788668131837
ACH-000221,-0.08979364055955098
ACH-000222,-0.1769834037122944
ACH-000223,-0.15008010145642972
ACH-000226,-0.08448680625461434
ACH-000227,-0.2852189278434746
ACH-000228,-0.09454161995585668
ACH-000231,-0.08856379731121182
ACH-000232,-0.13159888693415295
ACH-000233,-0.09361241709269873
ACH-000234,-0.07386610874507075
ACH-000235,-0.1837141773873996
ACH-000237,-0.29370857560847874
ACH-000238,-0.19195912104094032
ACH-000242,-0.013822784102417171
ACH-000243,-0.1155234009640734
ACH-000244,-0.05975892309643786
ACH-000246,-0.04583278995281315
ACH-000248,0.00018673121281642536
ACH-000250,-0.10811837948186766
ACH-000251,-0.4346404678930799
ACH-000252,-0.09272863177614912
ACH-000253,-0.12698380805012216
ACH-000255,-0.09056408506725372
ACH-000256,-0.07528151599169286
ACH-000257,-0.02127421418000824
ACH-000258,-0.2160827668613818
ACH-000259,-0.11338395485721388
ACH-000260,-0.1171015655398856
ACH-000261,-0.07744363961731364
ACH-000262,-0.3221715231361496
ACH-000263,-0.05539507601079152
ACH-000264,-0.2296002236121981
ACH-000265,0.006402466582804375
ACH-000266,-0.14076305657966398
ACH-000272,-0.0681488814674746
ACH-000274,-0.12698065432141778
ACH-000277,-0.18055598511752396
ACH-000278,-0.16610253244613418
ACH-000279,0.050764866050802514
ACH-000280,0.009666694076983229
ACH-000281,-0.16541870982461887
ACH-000288,-0.13448244714116925
ACH-000291,-0.19617544721826133
ACH-000293,-0.1222789066008457
ACH-000294,-0.11283258595119786
ACH-000295,-0.13281791745407184
ACH-000296,-0.1252744522621953
ACH-000302,-0.004029500412617965
ACH-000304,-0.004067305730612461
ACH-000307,-0.18074357863808174
ACH-000308,-0.11846443398471287
ACH-000310,-0.10177603019533724
ACH-000311,-0.2370446993911115
ACH-000312,-0.16049503957230368
ACH-000315,0.2546043599163461
ACH-000316,-0.3110931022296129
ACH-000317,-0.10909394471074764
ACH-000318,-0.1902288571322412
ACH-000319,-0.24361881858641501
ACH-000320,0.03720204262621965
ACH-000322,-0.1361187473237153
ACH-000323,0.009228783141679782
ACH-000324,-0.12976590010459008
ACH-000329,-0.158294261967572
ACH-000330,0.014574285860054544
ACH-000331,-0.1284311159372492
ACH-000332,-0.1283585619809958
ACH-000334,-0.13529623501918364
ACH-000335,-0.0069025272452445255
ACH-000336,-0.028179612143494882
ACH-000337,0.1806669405093072
ACH-000338,0.2846205014864959
ACH-000339,-0.14955088054137647
ACH-000341,-0.13805706524687653
ACH-000348,-0.2686322852641459
ACH-000350,-0.08873091639440743
ACH-000352,-0.05968214907507436
ACH-000356,0.07979385211575181
ACH-000361,-0.07826678813352099
ACH-000362,-0.08606039015014236
ACH-000363,-0.18121203584943954
ACH-000364,-0.2374016132286368
ACH-000365,-0.25546065924690264
ACH-000366,-0.11504878291779992
ACH-000368,-0.021102454676330682
ACH-000374,-0.126757778535543
ACH-000375,-0.013029896855810463
ACH-000376,-0.15677282008603494
ACH-000381,-0.103673579464611
ACH-000383,-0.01713129280785008
ACH-000387,-0.1707044842982301
ACH-000389,-0.0934785051872564
ACH-000390,0.019921826024078132
ACH-000393,-0.20654621914738636
ACH-000395,-0.0953985856142494
ACH-000396,-0.1925677612085555
ACH-000397,-0.04383872292577355
ACH-000401,0.2257641216236551
ACH-000402,-0.4430748393193993
ACH-000403,-0.06408768628102107
ACH-000404,-0.32032463452869075
ACH-000406,-0.048139985684898516
ACH-000407,-0.1638531255432933
ACH-000408,-0.2468601144308146
ACH-000410,-0.2517578236425934
ACH-000411,0.040044001732272884
ACH-000414,-0.19659968304013128
ACH-000415,-0.05049699023151336
ACH-000416,-0.2018307995484772
ACH-000420,-0.12424200822593025
ACH-000421,-0.17375628806015922
ACH-000424,0.017397800785741633
ACH-000425,-0.044160069063816865
ACH-000426,0.04915709019881585
