,IMP4 (92856)
ACH-000421,-0.969024801720881
ACH-000424,-1.1355700036135412
ACH-000425,-0.9249338951994664
ACH-000426,-0.7474437664652575
ACH-000427,-0.7664027723801254
ACH-000433,-0.8765357527006552
ACH-000435,-0.7866150609602659
ACH-000436,-1.0741825449444231
ACH-000444,-0.9495269537874134
ACH-000445,-1.066684142813228
ACH-000448,-0.8964791597419679
ACH-000450,-0.9269602303884636
ACH-000452,-1.1571984785147935
ACH-000454,-1.021781794658477
ACH-000458,-1.1158004266759312
ACH-000459,-0.7050364612681932
ACH-000460,-0.9340622225625552
ACH-000461,-0.8025541305452526
ACH-000463,-0.9194080670642631
ACH-000464,-0.8100450927396906
ACH-000466,-0.9509463760899513
ACH-000467,-0.8630245692919633
ACH-000468,-0.9308753146322484
ACH-000469,-1.125469429146263
ACH-000470,-0.8857098524436336
ACH-000471,-1.0553019817540643
ACH-000472,-0.9845290363194162
ACH-000473,-1.0324880371420695
ACH-000475,-0.9082267882136491
ACH-000476,-0.7307318812379979
ACH-000477,-0.7089026923288989
ACH-000479,-0.8123977103741661
ACH-000480,-0.9301264879490638
ACH-000481,-1.0732304799335506
ACH-000483,-0.9331134700434957
ACH-000484,-0.8139060011143773
ACH-000485,-0.99062217830951
ACH-000486,-0.9549183328607406
ACH-000487,-1.009602210880283
ACH-000488,-0.8732516112333181
ACH-000490,-1.0386762295525238
ACH-000491,-0.833516696282396
ACH-000495,-1.036393657359654
ACH-000496,-0.9790378940784894
ACH-000499,-0.9307871765761148
ACH-000500,-1.1292789056454104
ACH-000502,-0.88713856865156
ACH-000503,-1.0548922748833167
ACH-000505,-0.9813492531062308
ACH-000507,-0.7687354808712492
ACH-000510,-1.104208295816068
ACH-000511,-1.1245494497810322
ACH-000512,-0.9419269823279256
ACH-000516,-0.9053469676668032
ACH-000517,-0.95320654122389
ACH-000518,-1.1226845039020483
ACH-000520,-0.8687856191937795
ACH-000521,-1.0070802167900157
ACH-000522,-1.2168443767051376
ACH-000524,-0.8815757809869759
ACH-000527,-0.91834648143649
ACH-000528,-0.962466643376045
ACH-000537,-1.167315768334865
ACH-000541,-0.9217965250687572
ACH-000542,-1.0740420182477044
ACH-000544,-1.0838662525300546
ACH-000545,-1.1329037465962304
ACH-000547,-0.8988852511987551
ACH-000548,-0.9949691728835691
ACH-000549,-0.9902535395265398
ACH-000550,-1.2130528243470409
ACH-000552,-1.0257881711270649
ACH-000556,-0.99208585169158
ACH-000557,-0.8535895391077117
ACH-000569,-1.166016060046272
ACH-000570,-0.9771990314412644
ACH-000571,-0.7813988350598501
ACH-000573,-1.1658420975991066
ACH-000576,-1.00217299633762
ACH-000579,-0.9175892211055626
ACH-000580,-0.9560735500669596
ACH-000584,-1.0391934164493497
ACH-000585,-1.1008972455634394
ACH-000588,-1.2761633283837297
ACH-000589,-0.9556779260182956
ACH-000591,-1.0680800616805928
ACH-000593,-1.075840728156437
ACH-000600,-0.8150877407288624
ACH-000601,-0.9384010520682864
ACH-000605,-1.242652480004498
ACH-000606,-1.0301521317415374
ACH-000608,-0.8571938165480185
ACH-000614,-0.935108278294346
ACH-000616,-0.8856343960169358
ACH-000618,-1.0839005816056242
ACH-000619,-0.9284747931564936
ACH-000620,-0.8488550024529125
ACH-000621,-0.8208071045640475
ACH-000622,-0.8267220403527636
ACH-000623,-1.0681909091843242
ACH-000624,-1.049537403447966
ACH-000627,-0.9943468404088368
ACH-000630,-1.1123483484130579
ACH-000631,-1.3154220895887605
ACH-000632,-0.9989471435908756
ACH-000633,-0.9501783459369773
ACH-000637,-0.9086446431435602
ACH-000638,-1.02010258937939
ACH-000646,-0.7452549003913357
ACH-000647,-1.053193697053958
ACH-000648,-1.0253117652736659
ACH-000649,-0.9583989746666784
ACH-000651,-1.1804045781152206
ACH-000652,-0.9215018502298952
ACH-000653,-0.9041297610417036
ACH-000657,-0.9973707165954852
ACH-000658,-0.8464497951197363
ACH-000661,-0.8957552013286139
ACH-000662,-1.0648458395682228
ACH-000663,-0.8297141427873347
ACH-000665,-1.057541819301356
ACH-000671,-0.9173507580498026
ACH-000672,-1.1941572518759085
ACH-000673,-0.9375723785695332
ACH-000676,-0.8520995059835659
ACH-000677,-0.9435799239456696
ACH-000681,-0.968432933851593
ACH-000683,-1.0459455126948545
ACH-000684,-0.909258160887098
ACH-000688,-0.8492762463510695
ACH-000693,-0.9772017032627568
ACH-000694,-0.9790557355785128
ACH-000695,-0.8778776092261316
ACH-000696,-0.963551883502453
ACH-000697,-0.6868029187135135
ACH-000699,-1.0124088034933143
ACH-000701,-1.1446580676530076
ACH-000706,-1.062354172233121
ACH-000711,-0.9224910375390898
ACH-000713,-0.9944577074539824
ACH-000714,-1.0015200085904394
ACH-000718,-0.8915501052010398
ACH-000720,-0.9245585224019393
ACH-000721,-0.9373312666617872
ACH-000724,-0.9956140320339318
ACH-000725,-0.6796880498206987
ACH-000732,-0.9611817522608564
ACH-000734,-0.993091745291252
ACH-000735,-1.0642504654090652
ACH-000736,-0.7950542992965991
ACH-000738,-1.3293905613852368
ACH-000746,-0.9267220094830834
ACH-000747,-0.9682890278366644
ACH-000748,-0.8854604182218246
ACH-000753,-0.8259880259034373
ACH-000756,-1.027105258348812
ACH-000757,-0.9598376021859784
ACH-000758,-0.9870750509080812
ACH-000760,-1.1133997992632174
ACH-000762,-1.106190869152259
ACH-000763,-0.8355079057088763
ACH-000764,-1.0673588976458637
ACH-000765,-0.9820440571363668
ACH-000766,-1.0456909047298304
ACH-000767,-0.9251702496752092
ACH-000768,-0.9663807751199016
ACH-000769,-1.0426519980394071
ACH-000770,-0.9076271816478088
ACH-000771,-0.7760226836918023
ACH-000773,-1.0421830540613035
ACH-000776,-0.8429769815454135
ACH-000777,-1.2347635034826745
ACH-000778,-0.8950360033175934
ACH-000781,-0.9456162075866666
ACH-000782,-0.7142055530763648
ACH-000783,-0.8505952791424487
ACH-000784,-1.2308509122122526
ACH-000785,-1.0542125087495982
ACH-000787,-0.922201480065428
ACH-000788,-1.1151631995384808
ACH-000791,-0.9155731216330536
ACH-000792,-1.1328697565245538
ACH-000794,-0.9220786787610123
ACH-000796,-0.8580751600103729
ACH-000798,-0.7884817027368076
ACH-000799,-1.0212993345032388
ACH-000800,-0.9686706670618264
ACH-000802,-0.9820915918529592
ACH-000804,-1.1198118183303911
ACH-000805,-0.7822869133550615
ACH-000809,-1.04072916806479
ACH-000810,-1.1000164208359744
ACH-000811,-1.0509456093858556
ACH-000817,-0.9756135727912116
ACH-000819,-1.2029668603519172
ACH-000820,-1.120246043356355
ACH-000821,-0.7712880851451905
ACH-000822,-0.5555074889319077
ACH-000823,-1.0018647672759708
ACH-000824,-0.9814170774798716
ACH-000827,-0.8757229609155942
ACH-000829,-1.0872515833840124
ACH-000831,-0.8082420811875364
ACH-000832,-0.8345089462379174
ACH-000833,-0.9654128367126542
ACH-000834,-1.015296654411006
ACH-000835,-1.1457128048872791
ACH-000836,-0.8960544478365813
ACH-000837,-1.0340217963496954
ACH-000838,-1.2178139591547907
ACH-000839,-1.079580450335669
ACH-000840,-0.8353165832253726
ACH-000841,-0.960984843378376
ACH-000843,-1.083210160705451
ACH-000846,-0.8109893411771207
ACH-000847,-1.1153598853903606
ACH-000848,-1.0308204872887747
ACH-000849,-1.181774154420162
ACH-000851,-0.8005976514211209
ACH-000855,-1.0463606850834777
ACH-000856,-1.0176542419608738
ACH-000858,-1.1628650778537848
ACH-000859,-1.1670506290269131
ACH-000861,-0.8873489964928649
ACH-000862,-0.9912219842416156
ACH-000865,-1.0058883124976938
ACH-000866,-1.0794542813584571
ACH-000867,-1.0090483977635092
ACH-000869,-0.9466948599284708
ACH-000872,-1.015311347939248
ACH-000873,-0.9605215176426609
ACH-000876,-0.8884903827319204
ACH-000878,-0.9414708660832314
ACH-000880,-0.95610981866002
ACH-000881,-0.9966377728295802
ACH-000882,-0.9834169248875364
ACH-000884,-1.0164296108259308
ACH-000885,-0.8735644431713641
ACH-000887,-1.072518334130342
ACH-000889,-1.1001803667695258
ACH-000896,-1.1066150563061017
ACH-000898,-0.9372728854527482
ACH-000900,-0.8659484139997308
ACH-000901,-0.9231382663150112
ACH-000905,-1.0270654609890846
ACH-000906,-1.0355669323707941
ACH-000907,-1.1232660499941651
ACH-000910,-1.0212868013036742
ACH-000911,-0.901492558177402
ACH-000912,-1.1173048375147965
ACH-000913,-1.0216999300993883
ACH-000915,-0.9775745863570556
ACH-000916,-0.9370707824200109
ACH-000917,-1.104980463798211
ACH-000920,-1.0841219640909965
ACH-000921,-0.9702920145382274
ACH-000924,-0.990386926002211
ACH-000926,-1.0884132999792964
ACH-000928,-0.7235507627148862
ACH-000929,-1.2030062572194211
ACH-000932,-1.0116047302376292
ACH-000935,-0.7599068455709979
ACH-000936,-1.0170432628239796
ACH-000937,-0.8824317331777195
ACH-000938,-0.7862882827407905
ACH-000939,-1.211245092958526
ACH-000941,-0.9998942619377464
ACH-000943,-0.9290769719930504
ACH-000946,-0.9394040620718814
ACH-000947,-0.99957871945291
ACH-000948,-0.9200212000702166
ACH-000950,-0.9454580858904112
ACH-000953,-0.917084231397436
ACH-000954,-0.96585777671267
ACH-000957,-1.030969453971616
ACH-000958,-1.0231920463705837
ACH-000960,-0.6678338197661109
ACH-000963,-1.1031946251731253
ACH-000968,-0.7494128053258969
ACH-000969,-1.0262759772074743
ACH-000972,-0.9554940835272756
ACH-000973,-1.0613105773936609
ACH-000974,-0.929510480580681
ACH-000978,-0.8828300720626
ACH-000984,-0.9107845737743568
ACH-000986,-0.8687045758605885
ACH-000988,-0.9915645801881254
ACH-000993,-1.0995387841647957
ACH-000994,-0.7858521773525575
ACH-000996,-1.0186089304265962
ACH-001001,-0.970664405998012
ACH-001020,-0.8520984389666876
ACH-001028,-0.9975561641584291
ACH-001031,-1.1139939032626145
ACH-001038,-1.071198590332695
ACH-001048,-1.1540556959559556
ACH-001050,-0.9870245675440104
ACH-001053,-1.0594526892379983
ACH-001054,-1.1132881140007822
ACH-001061,-1.0884768305526908
ACH-001067,-0.9771793067924329
ACH-001075,-0.8975914918289383
ACH-001096,-0.959057306385472
ACH-001111,-1.1242504689723392
ACH-001119,-1.0773186102833148
ACH-001128,-0.8998402085209494
ACH-001134,-0.8048833602610381
ACH-001151,-1.0541748355877372
ACH-001163,-0.9016177518484948
ACH-001164,-1.0690686844341892
ACH-001183,-0.9565252547688846
ACH-001192,-1.1649165611408745
ACH-001193,-0.9051233257761802
ACH-001196,-1.081549821672889
ACH-001197,-0.8969530965310144
ACH-001205,-0.8917864528556625
ACH-001211,-0.9828913498544052
ACH-001212,-0.37527721607097975
ACH-001228,-0.9438025822596372
ACH-001232,-1.1725589486206671
ACH-001239,-0.9341027751278204
ACH-001270,-1.1258499501138013
ACH-001274,-0.7590797027407648
ACH-001275,-1.0346499413564485
ACH-001277,-1.3106513113766207
ACH-001278,-0.8424369895593902
ACH-001280,-0.8449198389047544
ACH-001283,-1.116719329221206
ACH-001289,-0.8371170371047267
ACH-001300,-1.251460403153124
ACH-001301,-0.9777212047322948
ACH-001302,-1.096741526494737
ACH-001306,-1.096196143725766
ACH-001318,-1.1456990665919724
ACH-001322,-1.059277023157837
ACH-001328,-0.8572976097296201
ACH-001332,-1.232472104445924
ACH-001336,-1.103862831753578
ACH-001346,-1.080266317797623
ACH-001353,-1.0954655904543762
ACH-001354,-1.2277868868561086
ACH-001367,-0.8988179693503863
ACH-001368,-1.076306097998082
ACH-001374,-1.1262441713348088
ACH-001377,-0.8974011227956338
ACH-001380,-1.0206174319883003
ACH-001391,-0.8555707887100175
ACH-001408,-0.95032166930379
ACH-001430,-0.9418661295654456
ACH-001431,-0.975250424232324
ACH-001450,-0.8263892393090353
ACH-001496,-1.0607962120262018
ACH-001500,-1.069307859553724
ACH-001523,-1.0841813860877605
ACH-001532,-0.8223907342072877
ACH-001550,-1.1508938844814918
ACH-001552,-1.0218036992146144
ACH-001554,-0.9652990991489424
ACH-001654,-1.0483512420445262
ACH-001735,-1.0048845616278368
ACH-001736,-0.7091708467671867
ACH-001737,-0.9269687025096746
ACH-001740,-0.9355650054701854
ACH-001745,-0.6903913478347722
ACH-001765,-0.974123593776563
