,GPAM (57678)
ACH-000263,-0.09962147421316657
ACH-000264,0.10433831156374958
ACH-000265,0.0020769357713649275
ACH-000266,-0.04859069147615805
ACH-000272,-0.16096784894549354
ACH-000274,-0.04597698972187771
ACH-000277,-0.13707798739225469
ACH-000278,-0.07159867396745061
ACH-000279,-0.09919106735318528
ACH-000280,-0.07872998907501193
ACH-000281,-0.2692760182007444
ACH-000288,-0.022373415103844854
ACH-000291,-0.0774400838157966
ACH-000293,-0.05307333823011745
ACH-000294,-0.07014212068405952
ACH-000295,0.1145455171781334
ACH-000296,-0.02147304419301073
ACH-000302,-0.07182065102472336
ACH-000304,0.0730288225714985
ACH-000307,-0.13465133289880066
ACH-000308,-0.06279514793918428
ACH-000310,-0.13372187051820836
ACH-000311,0.0016120733240811208
ACH-000312,-0.022251748581906657
ACH-000315,-0.19458620981685665
ACH-000316,-0.06640428624773706
ACH-000317,-0.08781113085240286
ACH-000318,-0.11120301846784693
ACH-000319,0.02357792002811915
ACH-000320,-0.10865222148873163
ACH-000322,-0.03603657367281536
ACH-000323,-0.10863630130498662
ACH-000324,0.024222185580463008
ACH-000329,0.009304836654506795
ACH-000330,-0.1630497668975943
ACH-000331,-0.0041192830652467035
ACH-000332,-0.05180106824951982
ACH-000334,0.13532172405983492
ACH-000335,-0.1626508902972678
ACH-000336,0.2326565948523868
ACH-000337,-0.4250137234849904
ACH-000338,-0.24434428656536294
ACH-000339,-0.0816757082330948
ACH-000341,0.05319927368441072
ACH-000348,-0.10242615578322407
ACH-000350,-0.10950830938654824
ACH-000352,-0.08422168361322313
ACH-000356,0.01264747186837495
ACH-000361,0.2957641623663668
ACH-000362,0.03533521628937174
ACH-000363,-0.17171999384415104
ACH-000364,-0.15088023059370645
ACH-000365,0.031688915258121564
ACH-000366,-0.10845676255841373
ACH-000368,-0.1419404358590777
ACH-000374,-0.03772475983396418
ACH-000375,-0.07554388618341112
ACH-000376,-0.13197935725136994
ACH-000381,-0.12204060726016802
ACH-000383,0.01140900451010808
ACH-000387,0.008434651484901103
ACH-000389,0.056427613994937974
ACH-000390,-0.00294648194759953
ACH-000393,-0.08114786838869861
ACH-000395,-0.07530809882925367
ACH-000396,0.10528975590167512
ACH-000397,0.09916221422752697
ACH-000401,0.24603470031794356
ACH-000402,0.00039116269937012113
ACH-000403,-0.08581205682546282
ACH-000404,-0.1570069767878808
ACH-000406,-0.1373217450923185
ACH-000407,0.016216692761380876
ACH-000408,-0.10106287829286724
ACH-000410,-0.12931441430283847
ACH-000411,-0.05691962461426615
ACH-000414,0.004357037370600694
ACH-000415,-0.06944052645462635
ACH-000416,-0.06050894971145913
ACH-000420,-0.177688330790876
ACH-000421,-0.08888029076570059
ACH-000424,-0.027004699219394208
ACH-000425,-0.061846675861565135
ACH-000426,0.19348938075275135
ACH-000427,-0.05795431258082653
ACH-000433,0.120333340304514
ACH-000435,-0.03925469119291405
ACH-000436,-0.20162985242286016
ACH-000444,0.040923168155458566
ACH-000445,-0.19990559864159366
ACH-000448,-0.11623810089740888
ACH-000450,-0.3135221325576871
ACH-000452,-0.0992594306580463
ACH-000454,0.08570951566144314
ACH-000458,-0.13031324179896925
ACH-000459,0.1762062041713927
ACH-000460,-0.09366030835126736
ACH-000461,-0.3233912402234633
ACH-000463,0.07775049426025467
ACH-000464,-0.23991846935481245
ACH-000466,-0.11194614050187746
ACH-000467,-0.20674674482380967
ACH-000468,-0.07777270772113525
ACH-000469,-0.007866893611286703
ACH-000470,-0.08388950691918627
ACH-000471,0.003308681878658993
ACH-000472,-0.020714298840908016
ACH-000473,-0.04980437941906622
ACH-000475,-0.062415864806673674
ACH-000476,-0.024650009126870976
ACH-000477,0.10104874895394617
ACH-000479,-0.18702849259722693
ACH-000480,-0.04607929091852518
ACH-000481,-0.12176881085870025
ACH-000483,0.0946916728264466
ACH-000484,-0.10712136848106624
ACH-000485,-0.0264377339202664
ACH-000486,-0.12393772099591505
ACH-000487,-0.07422805810197126
ACH-000488,-0.14359033728399193
ACH-000490,-0.05888182264628228
ACH-000491,-0.046806024199578834
ACH-000495,-0.16348132907954654
ACH-000496,-0.08787513006345186
ACH-000499,-0.101730153838299
ACH-000500,-0.18919315748159032
ACH-000502,-0.05330220096096048
ACH-000503,0.1265285231856859
ACH-000505,0.06416484694278325
ACH-000507,0.03630267285062035
ACH-000510,-0.10998162567689487
ACH-000511,-0.19249499519829127
ACH-000512,0.1416998589302429
ACH-000516,0.13110350435132587
ACH-000517,-0.07567606767997481
ACH-000518,-0.0026332258096556137
ACH-000520,0.12261793345629192
ACH-000521,0.1265266207223578
ACH-000522,0.015890981462676028
ACH-000524,-0.06811826255083937
ACH-000527,-0.0344781789016762
ACH-000528,-0.0641654587195815
ACH-000537,-0.16408235663977544
ACH-000541,0.2481598581524544
ACH-000542,0.09726482760525716
ACH-000544,0.056743329874726085
ACH-000545,0.06260209076501345
ACH-000547,-0.1935380875367912
ACH-000548,-0.07715887035689081
ACH-000549,-0.2138324789959697
ACH-000550,-0.03246431178945499
ACH-000552,-0.2069210381999172
ACH-000556,-0.04276177055240058
ACH-000557,-0.001807749055361859
ACH-000569,-0.0425692592966366
ACH-000570,-0.022900540119019947
ACH-000571,-0.017655778814375703
ACH-000573,-0.06101196054267612
ACH-000576,-0.004028906543364472
ACH-000579,-0.38220629349026347
ACH-000580,0.08547162601368499
ACH-000584,-0.043895411545716
ACH-000585,-0.07870119400738404
ACH-000588,0.02622338099535424
ACH-000589,0.051583596969792866
ACH-000591,-0.08719386060667388
ACH-000593,-0.10177973776219178
ACH-000600,-0.035577040705433
ACH-000601,0.05505357010880865
ACH-000605,-0.1541442360952578
ACH-000606,0.04432411732450232
ACH-000608,-0.12276763683274372
ACH-000614,0.05250036450416564
ACH-000616,-0.008779471109858676
ACH-000618,-0.10388751146352324
ACH-000619,0.11890268109876763
ACH-000620,-0.007477588446577691
ACH-000621,-0.024764073830499857
ACH-000622,-0.10592123440101664
ACH-000623,-0.11751362357229088
ACH-000624,-0.004508879723499879
ACH-000627,0.10511557706641933
ACH-000630,-0.03568240915806909
ACH-000631,-0.23559862613125074
ACH-000632,0.036060513811341656
ACH-000633,-0.0924726670534088
ACH-000637,0.05247027882551665
ACH-000638,-0.14307015443457935
ACH-000646,-0.14262950987646414
ACH-000647,-0.05171939801231785
ACH-000648,-0.08273760005628884
ACH-000649,-0.10441180783874582
ACH-000651,-0.0028540168993828304
ACH-000652,-0.14955654075585992
ACH-000653,-0.15729878347716056
ACH-000657,-0.08689528062915176
ACH-000658,0.007717483535384059
ACH-000661,-0.07105567139600763
ACH-000662,-0.5634906933282536
ACH-000663,-0.08844472608771987
ACH-000665,-0.17313380251194185
ACH-000671,-0.1070223316301238
ACH-000672,-0.2651974628120534
ACH-000673,-0.10576058900200437
ACH-000676,-0.11567280898641115
ACH-000677,0.048175456053213515
ACH-000681,-0.057314231911805125
ACH-000683,-0.08097686797593334
ACH-000684,-0.04357631861099789
ACH-000688,-0.10411660295485917
ACH-000693,-0.04258019012592485
ACH-000694,-0.13780066649386505
ACH-000695,0.2134383014077624
ACH-000696,-0.03357555203691212
ACH-000697,-0.16656574061780888
ACH-000699,-0.11218195754795517
ACH-000701,-0.13190925448561913
ACH-000706,-0.012544607942644486
ACH-000711,-0.07074847355504796
ACH-000713,0.1067506562302702
ACH-000714,0.07924762300688087
ACH-000718,-0.2789499544533444
ACH-000720,0.03386684312261632
ACH-000721,-0.10413773477119788
ACH-000724,0.0901989259907392
ACH-000725,-0.10689559647237648
ACH-000732,-0.05762145236751876
ACH-000734,-0.10281851508417947
ACH-000735,-0.07015293170725749
ACH-000736,-0.2010182972040867
ACH-000738,-0.16485674280025694
ACH-000746,-0.01683871455808044
ACH-000747,0.07138621750816522
ACH-000748,0.03730987070506441
ACH-000753,0.0645853700947175
ACH-000756,-0.061811269887698826
ACH-000757,-0.08567810305849788
ACH-000758,-0.13617964806826569
ACH-000760,-0.2484109531725547
ACH-000762,-0.009984460679481923
ACH-000763,-0.033947470936848516
ACH-000764,-0.057098015849239424
ACH-000765,0.01882707715384871
ACH-000766,-0.0734389928381814
ACH-000767,-0.0918406694213304
ACH-000768,-0.003852400406504172
ACH-000769,-0.30055063853675795
ACH-000770,-0.0338572299456386
ACH-000771,0.01152445465050772
ACH-000773,-0.10211606290681392
ACH-000776,0.038567735732587545
ACH-000777,-0.07326331062604112
ACH-000778,0.0420610272093848
ACH-000781,-0.028404642929990363
ACH-000782,-0.03367359950254985
ACH-000783,-0.08966605973511121
ACH-000784,-0.04690057392891357
ACH-000785,0.014888443755195132
ACH-000787,-0.02694774027499125
ACH-000788,-0.11627840156966382
ACH-000791,0.10649808809657206
ACH-000792,-0.024946938310617086
ACH-000794,-0.020491335032542128
ACH-000796,0.05998021221774968
ACH-000798,-0.05444874249983922
ACH-000799,-0.10701689147769793
ACH-000800,-0.0828427968981318
ACH-000802,-0.05507672098364315
ACH-000804,-0.19697916390483186
ACH-000805,-0.18925826229239445
ACH-000809,-0.09097369743661968
ACH-000810,-0.12117427776045
ACH-000811,-0.1058240744499102
ACH-000817,0.09435830103435223
ACH-000819,-0.058103612680560635
ACH-000820,-0.1733196388720419
ACH-000821,-0.07838071213841613
ACH-000822,0.002483129445191466
ACH-000823,-0.053721142003810285
ACH-000824,-0.08771600512025436
ACH-000827,-0.02035508846073453
ACH-000829,0.044084340848662584
ACH-000831,-0.1372228588977167
ACH-000832,0.035506377116179245
ACH-000833,-0.21075099853009865
ACH-000834,-0.0972447338384388
ACH-000835,-0.03900651154816659
ACH-000836,-0.03421026417248296
ACH-000837,-0.0587071434369251
ACH-000838,0.08135917696521427
ACH-000839,-0.045445985930893794
ACH-000840,-0.2073948345308572
ACH-000841,0.1733856582273866
ACH-000843,-0.055954807884496346
ACH-000846,0.07290950687692689
ACH-000847,-0.1791313979820353
ACH-000848,-0.0075954437868606065
ACH-000849,-0.06855200480677752
ACH-000851,-0.08031676687120748
ACH-000855,-0.04291217527483535
ACH-000856,-0.1233891947347841
ACH-000858,-0.0884617302326491
ACH-000859,-0.10011512731445246
ACH-000861,-0.144055248884375
ACH-000862,-0.04800973408507439
ACH-000865,0.051703189054052606
ACH-000866,-0.09210975930634073
ACH-000867,-0.10562485432919094
ACH-000869,0.17321197416447984
ACH-000872,0.034823909779511185
ACH-000873,-0.038796900174749606
ACH-000876,-0.11521323899305545
ACH-000878,-0.30505617497451226
ACH-000880,-0.06016721390827572
ACH-000881,0.04257641223184858
ACH-000882,-0.06452201815406201
ACH-000884,0.004393061277912728
ACH-000885,-0.18451851611807896
ACH-000887,0.028841113738628806
ACH-000889,-0.06319107613093357
ACH-000896,-0.044563090322611916
ACH-000898,-0.15651111671772647
ACH-000900,0.0267018931927472
ACH-000901,-0.023687458874368687
ACH-000905,-0.08787651522482505
ACH-000906,0.016864075354434432
ACH-000907,0.14007837128216494
ACH-000910,0.003779943873700381
ACH-000911,-0.06163704995990747
ACH-000912,0.02539385932239082
ACH-000913,0.015454817682877372
ACH-000915,-0.002055308311557888
ACH-000916,-0.2328990143566555
ACH-000917,0.07704141908736871
ACH-000920,0.4030858649201615
ACH-000921,-0.01721860356566745
ACH-000924,-0.15385546459362154
ACH-000926,-0.10890934350276538
ACH-000928,0.2501592241647875
ACH-000929,0.21907440608262974
ACH-000932,-0.08085426582372819
ACH-000935,0.04484631563204077
ACH-000936,0.013101427940858182
ACH-000937,-0.11547426587616465
ACH-000938,0.11330681502301213
ACH-000939,0.1246742066791312
ACH-000941,-0.07319588665876772
ACH-000943,-0.06904016898996641
ACH-000946,-0.13055672518093744
ACH-000947,0.02751315125571858
ACH-000948,0.07913096284481325
ACH-000950,0.08734864345038057
ACH-000953,0.09046358772624202
ACH-000954,-0.14618167961398554
ACH-000957,0.050362045685077586
ACH-000958,-0.2280480884827017
ACH-000960,-0.10334075566799672
ACH-000963,-0.04735321918406712
ACH-000968,0.050196312365425766
ACH-000969,-0.02540814363294745
ACH-000972,-0.3409186585308926
ACH-000973,-0.07929155723967891
ACH-000974,-0.0678552361587543
ACH-000978,-0.4048146495877921
ACH-000984,-0.09135637031027127
ACH-000986,-0.15499818093182846
ACH-000988,-0.14309120782044485
ACH-000993,-0.1889588168112881
ACH-000994,-0.04166237480586012
ACH-000996,0.08001478992970475
ACH-001001,-0.09592876385138052
ACH-001020,-0.1188936168611912
ACH-001028,-0.11141231734811256
ACH-001031,0.008546128504331951
ACH-001038,-0.08916191716235447
ACH-001048,-0.030657422435823374
ACH-001050,0.047556679147611525
ACH-001053,-0.02952791136337932
ACH-001054,-0.28882954452306564
ACH-001061,-0.21035990685103428
ACH-001067,-0.18409380129856245
ACH-001075,0.004809191870885057
ACH-001096,-0.04372693326439743
ACH-001111,-0.0512072589423388
ACH-001119,-0.024358693843505433
ACH-001128,0.10998510321727817
ACH-001134,-0.021995356098882
ACH-001151,-0.14294369110184285
ACH-001163,-0.1392108340709882
ACH-001164,-0.019482775778352786
ACH-001183,0.07785285242740571
ACH-001192,0.0921037162951999
ACH-001193,0.09616133519880506
ACH-001196,0.10292215562537577
ACH-001197,-0.07281618914478663
ACH-001205,-0.0376059367981311
ACH-001211,0.020780795230463316
ACH-001212,-0.03384099618814348
ACH-001228,-0.03870694966598645
ACH-001232,-0.05296889776158002
ACH-001239,-0.14130595354190156
ACH-001270,-0.07051718457327114
ACH-001274,0.13272743014682686
ACH-001275,-0.0786865253045922
ACH-001277,-0.03231175088024931
ACH-001278,-0.059349573173670275
ACH-001280,-0.00026004944732904446
ACH-001283,0.04849188549172991
ACH-001289,-0.08262664305839815
ACH-001300,0.028147758688186413
ACH-001301,0.06558948501093216
ACH-001302,0.4629814829403604
ACH-001306,-0.056793403836023125
ACH-001318,-0.14041896837952875
ACH-001322,-0.04486305992713188
ACH-001328,-0.06216995549066246
ACH-001332,0.05940820013433652
ACH-001336,0.10642793624962428
ACH-001346,-0.13434174403042295
ACH-001353,-0.14879037129496134
ACH-001354,-0.02259630958663941
ACH-001367,0.16088793439214735
ACH-001368,-0.08311844826943743
ACH-001374,-0.08745772554984878
ACH-001377,0.07423812251001806
ACH-001380,-0.057867863802504776
ACH-001391,-0.11471193625944108
ACH-001408,-0.1683690773301533
ACH-001430,0.2232246541471068
ACH-001431,0.00811761517528826
ACH-001450,0.12190812651628885
ACH-001496,-0.19802821403752632
ACH-001500,0.02782343595208355
ACH-001523,0.015227487604496978
ACH-001532,-0.045169666668326544
ACH-001550,-0.14305550907805895
ACH-001552,-0.0605467268862181
ACH-001554,-0.02712901791022987
ACH-001654,-0.0608356512833927
ACH-001735,-0.06263342082796121
ACH-001736,-0.1405095157747865
ACH-001737,-0.10481287268955036
ACH-001740,-0.11311560843070448
ACH-001745,0.1045542706573022
ACH-001765,-0.02987277812325855
