,GREB1 (9687)
ACH-000004,0.04820132733433798
ACH-000005,0.09200476173862134
ACH-000007,0.02018319157642649
ACH-000009,0.014466178642396053
ACH-000011,0.002785024557481359
ACH-000012,0.14235641927480314
ACH-000013,0.04593116932461283
ACH-000014,0.11701184134291427
ACH-000015,0.03149098047656917
ACH-000017,-0.1098447739009193
ACH-000018,0.0579354663118628
ACH-000019,0.06741961143230743
ACH-000021,0.09329113196965118
ACH-000022,-0.014806013571182997
ACH-000025,-0.039124210219656175
ACH-000028,0.12733995094668554
ACH-000030,0.09371875728824157
ACH-000035,0.2041623518934396
ACH-000036,0.15480959107858447
ACH-000037,0.06977377392261247
ACH-000039,0.28591648240848
ACH-000040,0.10587254674672644
ACH-000041,0.07876166018528659
ACH-000042,0.022193586817260403
ACH-000045,0.05660350355511655
ACH-000047,0.09942344193138443
ACH-000052,0.1849194414000109
ACH-000053,0.04565812238038502
ACH-000054,0.1215947829495458
ACH-000055,-0.12160780162230905
ACH-000060,0.1069887225639123
ACH-000067,0.09727630063292328
ACH-000070,0.04570476921626842
ACH-000075,-0.2522284614903657
ACH-000078,0.041476378455532883
ACH-000082,0.03329548753200789
ACH-000085,0.2224819356991248
ACH-000086,0.11891618023629598
ACH-000087,0.2311804606123116
ACH-000092,-0.00529870773994441
ACH-000095,0.1076663758372164
ACH-000097,0.07950671902918087
ACH-000098,0.1282574460376295
ACH-000099,0.06906203110891859
ACH-000108,0.0010764088705530416
ACH-000113,-0.057949737807368826
ACH-000116,0.07511101617493943
ACH-000118,0.11478023335208977
ACH-000120,0.0508106331185857
ACH-000123,0.10439063045863137
ACH-000127,0.043244354000486235
ACH-000128,-0.02381114695880279
ACH-000132,0.06925014435354626
ACH-000133,0.020239037944820074
ACH-000137,0.08074900370220843
ACH-000138,0.18939472063341725
ACH-000142,0.004302547457730153
ACH-000143,0.10040158233765584
ACH-000146,0.06013237866362375
ACH-000148,0.054374671386289916
ACH-000150,0.1020776366993404
ACH-000152,0.004633093450280438
ACH-000153,0.2931628442502208
ACH-000159,0.14170913582794142
ACH-000160,0.11772382551517513
ACH-000163,0.05039514061439514
ACH-000167,0.11947631963338297
ACH-000168,0.08735483372142425
ACH-000169,-0.025731528490474387
ACH-000178,0.15557511795055126
ACH-000183,-0.11055511153033362
ACH-000188,0.013124589673794752
ACH-000189,-0.0013162670680377329
ACH-000190,0.08376450631362774
ACH-000198,0.008957431011206468
ACH-000203,0.4216995232788847
ACH-000204,-0.07319996784831909
ACH-000206,0.1179790267019172
ACH-000207,-0.09368026697884388
ACH-000208,0.4280181448399741
ACH-000210,-0.15951745698827627
ACH-000211,0.0676033592716552
ACH-000215,0.020339863388885927
ACH-000221,0.2058903458571736
ACH-000222,0.123666218511695
ACH-000223,0.11417169178052736
ACH-000226,0.04324326198693638
ACH-000227,-0.01832755605705388
ACH-000228,0.14394551700802127
ACH-000231,0.1317825676585154
ACH-000232,0.16986842622134074
ACH-000233,-0.0010395097630221148
ACH-000234,-0.0608807893821884
ACH-000235,-0.0037713624215452678
ACH-000237,0.10215526742380356
ACH-000238,-0.05697295236400796
ACH-000242,0.05543519950282077
ACH-000243,0.09316323411048756
ACH-000244,0.23557333102135694
ACH-000246,0.008203221281202329
ACH-000248,-0.06572327438441697
ACH-000250,0.052510000741563145
ACH-000251,0.002702827727233246
ACH-000252,0.06307450559166476
ACH-000253,-0.0074747087943306985
ACH-000255,0.2114124767242744
ACH-000256,0.12481856692345572
ACH-000257,0.25759658219514103
ACH-000258,-0.2229589251631697
ACH-000259,0.10372868861853256
ACH-000260,0.16871702339143035
ACH-000261,-0.07365870343669882
ACH-000262,0.13134790608350144
ACH-000263,0.3718295668413693
ACH-000264,0.15062522183126273
ACH-000265,0.18950660842688088
ACH-000266,0.049448875313657686
ACH-000272,-0.058265147145516026
ACH-000274,-0.005222142681256658
ACH-000277,0.11232873172809682
ACH-000278,-0.033977351413331816
ACH-000279,0.017085278738100902
ACH-000280,-0.011634274805660805
ACH-000281,0.017417345885255998
ACH-000288,-0.02764872520557615
ACH-000291,0.06098321810575143
ACH-000293,0.0031983274764339504
ACH-000294,-0.0199140069570781
ACH-000295,0.1498641417431115
ACH-000296,-0.02368008026848309
ACH-000302,0.061666626871371526
ACH-000304,0.14391907369739051
ACH-000307,0.03611053583421782
ACH-000308,0.054317169184309705
ACH-000310,0.1828851798394084
ACH-000311,0.021395775943366276
ACH-000312,0.09753885318716672
ACH-000315,0.08604899512716384
ACH-000316,0.13982807791903248
ACH-000317,-0.040358237394338616
ACH-000318,0.13079274549546152
ACH-000319,0.06263966899057788
ACH-000320,0.13560267930268147
ACH-000322,-0.011094076120832269
ACH-000323,0.09868295245371496
ACH-000324,0.024212224677028917
ACH-000329,0.09897754673576632
ACH-000330,0.1988468286232957
ACH-000331,0.15962714386663213
ACH-000332,0.06222221525198101
ACH-000334,0.12622566877172728
ACH-000335,0.17281599920669227
ACH-000336,-0.07697488452397888
ACH-000337,0.08620514395090863
ACH-000338,0.4988806056529522
ACH-000339,0.10437392683963877
ACH-000341,0.26705694134151703
ACH-000348,-0.01885007738952793
ACH-000350,0.01707135088748653
ACH-000352,0.13488215649637528
ACH-000356,0.08558580411491164
ACH-000361,0.005939258119231573
ACH-000362,0.051651262895287264
ACH-000363,-0.013971877002569487
ACH-000364,0.10197948853987704
ACH-000365,0.1201224032306956
ACH-000366,0.06469952828060195
ACH-000368,0.22019607085888632
ACH-000374,0.14930844520729994
ACH-000375,0.27789308480525
ACH-000376,-0.02952271413613668
ACH-000381,0.002348851779748868
ACH-000383,0.15223309966041984
ACH-000387,0.057270730426217935
ACH-000389,0.18215508507658046
ACH-000390,0.03626950180865063
ACH-000393,0.038656208351856895
ACH-000395,0.03836290562935224
ACH-000396,-0.03711438120377136
ACH-000397,0.030976939287738193
ACH-000401,0.2724195313007493
ACH-000402,-0.06686815283631753
ACH-000403,0.034792637123401346
ACH-000404,0.0970006760354822
ACH-000406,0.07016643181553735
ACH-000407,0.13412352248837645
ACH-000408,-0.1720298592846915
ACH-000410,0.1232829609630324
ACH-000411,0.0169631068917563
ACH-000414,0.15711317122556784
ACH-000415,0.1471711379386299
ACH-000416,0.015460383927635326
ACH-000420,0.08773586527281169
ACH-000421,0.04564335967455936
ACH-000424,0.3070823755297718
ACH-000425,0.09101146294565972
ACH-000426,0.1852158767978116
ACH-000427,0.10734248905155247
ACH-000433,0.07897092780215421
ACH-000435,0.012414044806395729
ACH-000436,-0.001987183749083568
ACH-000444,-0.12219687689499326
ACH-000445,0.0198478491018993
ACH-000448,-0.04142643220031427
ACH-000450,-0.07885414415826174
ACH-000452,0.11836482908945305
ACH-000454,0.07675673548900891
ACH-000458,0.16747018698545932
