,UPK2 (7379)
ACH-000232,-0.1759164269089297
ACH-000233,0.009340652269184251
ACH-000234,-0.08377022425769715
ACH-000235,-0.08273129236583374
ACH-000237,-0.2362511821571307
ACH-000238,-0.17025422081411082
ACH-000242,-0.10247239490861224
ACH-000243,-0.23414985870346666
ACH-000244,-0.010584628598310964
ACH-000246,-0.3936501711959752
ACH-000248,-0.08916148855924473
ACH-000250,-0.13656819322908298
ACH-000251,-0.3423663560403613
ACH-000252,-0.061562751226292935
ACH-000253,-0.1802819878313401
ACH-000255,-0.04261752124674505
ACH-000256,-0.07207481352368612
ACH-000257,-0.27803273721285665
ACH-000258,-0.23931724141629224
ACH-000259,-0.17938853719745534
ACH-000260,-0.2169169898253477
ACH-000261,-0.1158129010710644
ACH-000262,-0.16151938190565138
ACH-000263,-0.012219040177306056
ACH-000264,-0.1929957009191217
ACH-000265,-0.10936625946744387
ACH-000266,-0.09773053320523964
ACH-000272,-0.1702100368095429
ACH-000274,-0.20017879875503125
ACH-000277,-0.05556369637103956
ACH-000278,-0.2318371005665591
ACH-000279,-0.09702737411757902
ACH-000280,-0.03953101269833681
ACH-000281,-0.0906070577644916
ACH-000288,-0.1454888991644023
ACH-000291,-0.171399606985763
ACH-000293,-0.1423413693658554
ACH-000294,-0.11831684500852052
ACH-000295,-0.033505972383681734
ACH-000296,-0.10906805652532384
ACH-000302,-0.06254664431360557
ACH-000304,-0.0757859939768581
ACH-000307,-0.04021736995250096
ACH-000308,-0.2481850871291611
ACH-000310,-0.17800589596574615
ACH-000311,-0.3099022992815891
ACH-000312,-0.3124186676348503
ACH-000315,-0.20418132630653946
ACH-000316,-0.4177828980274578
ACH-000317,-0.2488460351519852
ACH-000318,-0.1513164811341018
ACH-000319,-0.3848777074974877
ACH-000320,-0.1374457238944386
ACH-000322,-0.09089569388176062
ACH-000323,-0.04555367265086715
ACH-000324,-0.1639151164684946
ACH-000329,-0.13788167710947302
ACH-000330,-0.018969489281713568
ACH-000331,-0.18531092813815914
ACH-000332,-0.2833481715242188
ACH-000334,-0.4765471569635762
ACH-000335,0.05704898855032031
ACH-000336,-0.1536049324098541
ACH-000337,-0.257032868651755
ACH-000338,-0.3134723203687866
ACH-000339,-0.13324616736786254
ACH-000341,-0.15610365081802052
ACH-000348,-0.16346611714049708
ACH-000350,-0.08163188480444478
ACH-000352,-0.0176821754706697
ACH-000356,-0.4971601700923378
ACH-000361,-0.11885785213973532
ACH-000362,-0.16111115592162314
ACH-000363,-0.15280078293749236
ACH-000364,-0.1586807705777253
ACH-000365,-0.2180053610442688
ACH-000366,-0.13226954200923524
ACH-000368,-0.04240728360025605
ACH-000374,-0.2504902529423948
ACH-000375,-0.2715163551135281
ACH-000376,-0.0679938653460379
ACH-000381,-0.21053479465871536
ACH-000383,-0.1288823054728199
ACH-000387,-0.2354878589156239
ACH-000389,-0.2957402626254229
ACH-000390,-0.02403769880435435
ACH-000393,-0.21626529586357535
ACH-000395,-0.26988084683293656
ACH-000396,-0.2967518358246804
ACH-000397,-0.13561306860303232
ACH-000401,-0.10544988184068556
ACH-000402,-0.1846270934164501
ACH-000403,-0.2839574973159926
ACH-000404,-0.4530695229544132
ACH-000406,-0.17115480450104914
ACH-000407,-0.3039493255014928
ACH-000408,-0.12453983800223482
ACH-000410,-0.14547658448668
ACH-000411,-0.21717797238153755
ACH-000414,-0.2259354819412385
ACH-000415,-0.11771636226392325
ACH-000416,-0.21812374402858709
ACH-000420,-0.19726172433842606
ACH-000421,-0.13492227918612484
ACH-000424,-0.19188939743755096
ACH-000425,-0.22781748315452224
ACH-000426,0.014099648174604126
ACH-000427,-0.12336839692202795
ACH-000433,-0.13703490205871144
ACH-000435,0.026112257308767657
ACH-000436,-0.3336739993280153
ACH-000444,-0.12758334747248984
ACH-000445,-0.2056267592530752
ACH-000448,-0.2284898193692615
ACH-000450,-0.3755029991479156
ACH-000452,-0.16583180127259528
ACH-000454,-0.016841635454669258
ACH-000458,-0.06261920632341132
ACH-000459,-0.1313226692944796
ACH-000460,-0.22272735538539784
ACH-000461,-0.25665275239680146
ACH-000463,-0.102284209886304
ACH-000464,-0.144325397187347
ACH-000466,-0.18959207047994592
ACH-000467,-0.06783083968609367
ACH-000468,-0.17812372724005512
ACH-000469,-0.07313022107586857
ACH-000470,-0.1165814060532611
ACH-000471,-0.0639038980834482
ACH-000472,-0.2510007600806847
ACH-000473,-0.3654552077259407
ACH-000475,-0.18111401318314266
ACH-000476,-0.12928415023022696
ACH-000477,-0.11782964482011064
ACH-000479,-0.0367947677369536
ACH-000480,-0.2818906778800014
ACH-000481,-0.2103467753401281
ACH-000483,-0.25978317643811066
ACH-000484,-0.30792672110235125
ACH-000485,-0.280902300933699
ACH-000486,-0.19377563689128344
ACH-000487,-0.3864790357578407
ACH-000488,-0.12231167320237366
ACH-000490,-0.2786258196027823
ACH-000491,-0.17628504117378166
ACH-000495,-0.3387178782742648
ACH-000496,-0.10517443247312316
ACH-000499,-0.16976408484882555
ACH-000500,-0.6553336193611962
ACH-000502,-0.2312804792016096
ACH-000503,-0.17402373068474947
ACH-000505,-0.18100380084249748
ACH-000507,-0.27544714904857576
ACH-000510,-0.09022015671440847
ACH-000511,-0.14286958310841374
ACH-000512,-0.3062836912467429
ACH-000516,-0.15573183612347846
ACH-000517,-0.19286305198571885
ACH-000518,-0.21782831858760804
ACH-000520,-0.010346604905654923
ACH-000521,-0.1020140432414309
ACH-000522,-0.15615479050432238
ACH-000524,-0.09918551628982393
ACH-000527,-0.23916901544607905
ACH-000528,-0.2479436093366458
ACH-000537,-0.2377829141581365
ACH-000541,-0.003149585166723554
ACH-000542,-0.18020171858116807
ACH-000544,-0.0801423283338913
ACH-000545,-0.1638277986483157
ACH-000547,-0.12787428017424135
ACH-000548,-0.0447957372400376
ACH-000549,-0.1191598342287946
ACH-000550,-0.1312150074266873
ACH-000552,-0.08551562056695458
ACH-000556,-0.023143922110872583
ACH-000557,-0.07972119278298781
ACH-000569,-0.15028763883664933
ACH-000570,-0.20732923402386894
ACH-000571,-0.2354234408235209
ACH-000573,-0.28889164375995946
ACH-000576,-0.45607810681605
ACH-000579,-0.2999498526598477
ACH-000580,-0.217072148219404
ACH-000584,-0.147758338012172
ACH-000585,-0.17775749406214733
ACH-000588,-0.36421004937695495
ACH-000589,-0.21606440238647545
ACH-000591,-0.05140152099868728
ACH-000593,-0.12029311598567548
ACH-000600,-0.16801964885859286
ACH-000601,-0.2009628654725398
ACH-000605,-0.11839644294990573
ACH-000606,-0.16397086603229558
ACH-000608,-0.20114765486518268
ACH-000614,-0.25236523564344776
ACH-000616,-0.03980932561189852
ACH-000618,-0.15630648227289906
ACH-000619,0.033885672856637836
ACH-000620,-0.11235531515973717
ACH-000621,-0.08157011955153375
ACH-000622,-0.19796179461783409
ACH-000623,-0.2300035585851129
ACH-000624,-0.31868439440544194
ACH-000627,-0.2267702338413011
ACH-000630,-0.17578259674909946
ACH-000631,-0.13440562770387154
ACH-000632,-0.2468214930874769
ACH-000633,-0.21364836493457007
ACH-000637,-0.18458546282252528
ACH-000638,-0.12281314846178674
ACH-000646,-0.12413707985851807
ACH-000647,-0.14256254425043888
ACH-000648,-0.20266961299206931
ACH-000649,-0.07050043110824117
ACH-000651,-0.07721349060317792
ACH-000652,-0.2283083305547761
ACH-000653,-0.2393995809996
ACH-000657,-0.05572088401360558
ACH-000658,-0.29467198323324506
ACH-000661,-0.04994231718780188
ACH-000662,-0.20485007307194694
ACH-000663,-0.12765855748610108
ACH-000665,-0.10036326984052553
ACH-000671,-0.17937197522836215
ACH-000672,-0.047229591373213135
ACH-000673,-0.1893706652592
ACH-000676,-0.12021177996253732
ACH-000677,-0.1866051399869311
ACH-000681,-0.2539804126699462
ACH-000683,-0.11330029770907735
ACH-000684,-0.1251250479985136
ACH-000688,-0.3053232176648046
ACH-000693,-0.161828288573907
ACH-000694,-0.21590401686995664
ACH-000695,-0.33949901758649104
ACH-000696,-0.20748926793406164
ACH-000697,-0.21175641001774084
ACH-000699,-0.2381043671815136
ACH-000701,-0.23060142082913665
ACH-000706,-0.07625772340777295
ACH-000711,-0.1670601917056737
ACH-000713,-0.018955696335920157
ACH-000714,-0.12174546756190265
ACH-000718,-0.046946904791819184
ACH-000720,-0.050286924051403815
ACH-000721,-0.12340787244734874
ACH-000724,-0.13137511365606547
ACH-000725,0.08935597484223756
ACH-000732,0.031992933016613975
ACH-000734,-0.20832154825453367
ACH-000735,-0.07953169743111449
ACH-000736,-0.3053113858858905
ACH-000738,-0.12270087813114228
ACH-000746,0.004997582839314535
ACH-000747,-0.13218449473383792
ACH-000748,-0.15776532098482576
ACH-000753,0.0005060748886052058
ACH-000756,-0.14041602315017532
ACH-000757,-0.15872244438129807
ACH-000758,-0.10567775486623697
ACH-000760,-0.1838260402437767
ACH-000762,-0.10993804142861507
ACH-000763,0.03301508579008587
ACH-000764,-0.4028122458114323
ACH-000765,-0.2522791247489876
ACH-000766,-0.0443484405309412
ACH-000767,-0.2852671856724889
ACH-000768,-0.16445465995194578
ACH-000769,-0.12146199834425468
ACH-000770,-0.0849889349813165
ACH-000771,-0.19651061435401868
ACH-000773,-0.14569854406578345
ACH-000776,-0.16273023332994585
ACH-000777,-0.10635315071383568
ACH-000778,-0.05081357396052088
ACH-000781,-0.1953659049879153
ACH-000782,-0.08879853389806393
ACH-000783,-0.20823790200723194
ACH-000784,-0.2111049038713784
ACH-000785,-0.12182778084594087
ACH-000787,-0.044658131627689085
ACH-000788,-0.09285769527600096
ACH-000791,-0.17163415813359664
ACH-000792,-0.2471861026736485
ACH-000794,-0.3621980218185212
ACH-000796,-0.2148007558645547
ACH-000798,-0.14416011478148985
ACH-000799,-0.17813258692629988
ACH-000800,-0.019476910131114918
ACH-000802,-0.05388606984367926
ACH-000804,-0.13249026331816974
ACH-000805,-0.15246506991312006
ACH-000809,-0.047857392341847146
ACH-000810,-0.4235059160092218
ACH-000811,-0.18453224961914147
ACH-000817,-0.30996576378496576
ACH-000819,-0.1486021267201177
ACH-000820,-0.2444421911743465
ACH-000821,-0.09860894653839483
ACH-000822,-0.19743228483754752
ACH-000823,-0.16433030874523852
ACH-000824,-0.19271029135674406
ACH-000827,-0.14167141633498678
ACH-000829,-0.2543560170549513
ACH-000831,-0.10103422003765801
ACH-000832,-0.059726928920522525
ACH-000833,-0.051023283369966886
ACH-000834,0.00048072629785427033
ACH-000835,-0.14695465027189614
ACH-000836,-0.2059755141041388
ACH-000837,-0.17265663497919104
ACH-000838,-0.17176115012779775
ACH-000839,0.0117938504660461
ACH-000840,-0.18868862351809448
ACH-000841,-0.1839925071741899
ACH-000843,-0.15482320996432805
ACH-000846,-0.1731833014117175
ACH-000847,0.03735311231780098
ACH-000848,-0.3615841548915573
ACH-000849,-0.2310982241594492
ACH-000851,-0.10387553895815163
ACH-000855,-0.0019459697847430332
ACH-000856,-0.23490076940013546
ACH-000858,-0.12097083399389433
ACH-000859,-0.031015104513098125
ACH-000861,-0.13714686246560656
ACH-000862,-0.2206244191923816
ACH-000865,-0.16249824672071925
ACH-000866,-0.04318611964503926
ACH-000867,-0.1840815187140772
ACH-000869,-0.14952679689666126
ACH-000872,-0.12534577439795133
ACH-000873,-0.5156314521326106
ACH-000876,-0.12053524414633758
ACH-000878,-0.1116922917322009
ACH-000880,-0.22104662878482256
ACH-000881,-0.16497055495598945
ACH-000882,-0.2159043215309062
ACH-000884,-0.269241130581679
ACH-000885,-0.1847279227932261
ACH-000887,-0.1453439226907051
ACH-000889,-0.07950702373122498
ACH-000896,-0.049761168043757305
ACH-000898,-0.2344110431792428
ACH-000900,-0.14308966446380694
ACH-000901,-0.21002122483334976
ACH-000905,-0.0984564427036378
ACH-000906,-0.176008596753005
ACH-000907,-0.11452238201221004
ACH-000910,-0.19203897013017807
ACH-000911,-0.16494297680786016
ACH-000912,-0.054329096093363456
ACH-000913,-0.12810519565886386
ACH-000915,-0.13968786154401186
ACH-000916,0.023056452568624663
ACH-000917,-0.17459418813706798
ACH-000920,-0.008501745669631884
ACH-000921,-0.2275391494245817
ACH-000924,-0.12743158441236538
ACH-000926,-0.06996238981376117
ACH-000928,-0.17678881041598815
ACH-000929,0.12050410218332082
ACH-000932,-0.13523428217076164
ACH-000935,-0.08727364296956648
ACH-000936,-0.20009388495872846
ACH-000937,-0.24582834743164345
ACH-000938,-0.1869702021552264
ACH-000939,-0.4185521127734128
ACH-000941,-0.06695265129708812
ACH-000943,-0.10011492098698296
ACH-000946,-0.16779905892621114
ACH-000947,-0.15540655883996668
ACH-000948,-0.008458941897367938
ACH-000950,-0.2701643111201651
ACH-000953,-0.206140182705796
ACH-000954,0.04234094105999181
ACH-000957,-0.3669605310102601
ACH-000958,-0.02442258199668157
ACH-000960,-0.199189434078222
ACH-000963,-0.2471170862283092
ACH-000968,-0.2669104364852067
ACH-000969,-0.32120417023583897
ACH-000972,-0.06054834965818156
ACH-000973,-0.24555784585791804
ACH-000974,-0.1172051056311932
ACH-000978,-0.2426660458729357
ACH-000984,-0.2295052622139428
ACH-000986,0.0011670334460449133
ACH-000988,-0.300840703427772
ACH-000993,-0.2395816356189692
ACH-000994,0.02203171500699548
ACH-000996,-0.3090951100060381
ACH-001001,-0.28340655016054284
ACH-001020,-0.30394440774773696
ACH-001028,-0.05172228737187959
ACH-001031,-0.1962476022135556
ACH-001038,-0.05077625910823798
ACH-001048,-0.19196532332802307
ACH-001050,-0.2427108853264578
ACH-001053,-0.1439376271537766
ACH-001054,-0.08212301626098456
ACH-001061,-0.11149666063879013
ACH-001067,-0.08138545183552487
ACH-001075,-0.20838475800119607
ACH-001096,-0.08143082879391687
ACH-001111,0.028146551267582736
ACH-001119,-0.17302528891684846
ACH-001128,-0.2749412239836924
ACH-001134,-0.21347453722867812
ACH-001151,-0.17618133727427748
ACH-001163,-0.1439744345186333
ACH-001164,-0.2496991312799368
ACH-001183,-0.16279751356482927
ACH-001192,-0.277011804776565
ACH-001193,0.050605915825139486
ACH-001196,-0.08106615294840393
ACH-001197,-0.02750095735897527
ACH-001205,-0.01082912826233
ACH-001211,-0.3412242641560032
ACH-001212,-0.09656300117716764
ACH-001228,-0.03569582562853145
ACH-001232,0.00709718693450645
ACH-001239,-0.18785078995125373
ACH-001270,-0.04331369130247628
ACH-001274,-0.32112738239881816
ACH-001275,-0.17819075919031974
ACH-001277,-0.2488594167969624
ACH-001278,-0.2530382240719321
ACH-001280,-0.25210550974882445
ACH-001283,-0.10955650493327004
ACH-001289,-0.10122299957525344
ACH-001300,0.020247711048332243
ACH-001301,-0.13280667731058166
ACH-001302,-0.13539993512634033
ACH-001306,-0.1612275179708308
ACH-001318,-0.0933076808425026
ACH-001322,0.004659975690402385
ACH-001328,-0.09019666980944596
ACH-001332,-0.33155954733934323
ACH-001336,-0.21942411127102013
ACH-001346,-0.22264949017503774
ACH-001353,-0.16449612136396208
ACH-001354,-0.17675742626949456
ACH-001367,-0.5223186645022668
ACH-001368,-0.14202895087623213
ACH-001374,-0.09481390638427843
ACH-001377,-0.2770746842365302
ACH-001380,-0.06660756450267186
ACH-001391,-0.008790120164605095
ACH-001408,-0.220687909575688
ACH-001430,0.0028340060070569805
ACH-001431,-0.18116073766069096
ACH-001450,-0.2790596335394653
ACH-001496,-0.2331898863064448
ACH-001500,-0.094402028023643
ACH-001523,-0.07283098068583564
ACH-001532,-0.2483843205926426
ACH-001550,-0.13426138868476165
ACH-001552,-0.15158005573238698
ACH-001554,-0.19284655351830912
ACH-001654,-0.13646858951180094
ACH-001735,-0.1382981778635967
ACH-001736,-0.08663321103987014
ACH-001737,-0.017357959927410436
ACH-001740,-0.1979868894055686
ACH-001745,-0.11318665956353785
ACH-001765,-0.17716360614799434
