,ACADSB (36)
ACH-000167,-0.3824522141206652
ACH-000168,-0.10076066906740504
ACH-000169,-0.21803991574609205
ACH-000178,-0.13761044398046288
ACH-000183,-0.1121028793175899
ACH-000188,-0.23704795333761625
ACH-000189,-0.2235949556715614
ACH-000190,-0.0701808450181001
ACH-000198,-0.09794859588754287
ACH-000203,0.11016756652404977
ACH-000204,-0.1353451107344099
ACH-000206,-0.19648546676859985
ACH-000207,-0.1890864967107525
ACH-000208,-0.3686225561264015
ACH-000210,-0.18312115920822225
ACH-000211,-0.12047376496892245
ACH-000215,-0.16136222136674375
ACH-000221,-0.07965860627993232
ACH-000222,0.12086072485483032
ACH-000223,-0.2722348204399429
ACH-000226,-0.1512296006782486
ACH-000227,-0.2629872293225606
ACH-000228,-0.15318918506730314
ACH-000231,-0.14783631197257224
ACH-000232,-0.19725111640175186
ACH-000233,-0.11696655823757925
ACH-000234,-0.16466089992852198
ACH-000235,-0.08723858180957254
ACH-000237,-0.2094661209056504
ACH-000238,-0.21589355924208584
ACH-000242,-0.2851882389748736
ACH-000243,-0.1034079979348375
ACH-000244,-0.014671166746530274
ACH-000246,-0.1345171284700531
ACH-000248,-0.0647654459013091
ACH-000250,-0.1883647591826014
ACH-000251,0.06578621032344788
ACH-000252,-0.2198282516189443
ACH-000253,-0.17198917585605542
ACH-000255,-0.10705707100572008
ACH-000256,-0.19895308628558966
ACH-000257,-0.2433071345264656
ACH-000258,-0.2654956798560745
ACH-000259,-0.18137545324762475
ACH-000260,-0.07939246482333732
ACH-000261,-0.10352692510271808
ACH-000262,-0.17203197571544968
ACH-000263,-0.09905692417190518
ACH-000264,-0.10770819415605404
ACH-000265,0.01548595596463372
ACH-000266,-0.05087015385362143
ACH-000272,-0.10000424177375124
ACH-000274,-0.16122404051407002
ACH-000277,-0.22166676700474086
ACH-000278,-0.11768027432197005
ACH-000279,-0.2672014796478956
ACH-000280,-0.19706594913365091
ACH-000281,-0.14478967593842065
ACH-000288,-0.2226135046407648
ACH-000291,-0.07677376289891237
ACH-000293,-0.16505528024632146
ACH-000294,-0.254281062436155
ACH-000295,-0.3687865774927077
ACH-000296,-0.08196993428156364
ACH-000302,-0.12341644352627308
ACH-000304,-0.2461639182918648
ACH-000307,-0.1277445764196802
ACH-000308,-0.14493751549746692
ACH-000310,-0.2426433465023486
ACH-000311,-0.09734930184272043
ACH-000312,-0.049165679370619865
ACH-000315,-0.011852592600366807
ACH-000316,-0.09829899416879376
ACH-000317,-0.17558665759229308
ACH-000318,-0.19955278055695586
ACH-000319,-0.1635096083117825
ACH-000320,-0.07756848611997147
ACH-000322,-0.11851548324363192
ACH-000323,-0.2833504659462889
ACH-000324,-0.1930635620013082
ACH-000329,-0.1758936660801721
ACH-000330,-0.13617531789211476
ACH-000331,-0.1718496667967963
ACH-000332,-0.1522119241456227
ACH-000334,-0.2670758613501468
ACH-000335,-0.31232653360586204
ACH-000336,-0.30746530288744256
ACH-000337,-0.1429024326362978
ACH-000338,0.16201674059658866
ACH-000339,-0.1306426657722778
ACH-000341,-0.22897521417097694
ACH-000348,-0.04365674787706908
ACH-000350,-0.04688462517778821
ACH-000352,-0.06440897946932479
ACH-000356,-0.1456661259181321
ACH-000361,-0.10405947178931413
ACH-000362,-0.0906145166040975
ACH-000363,-0.04560088856402599
ACH-000364,-0.056435116489634285
ACH-000365,-0.09331082804092372
ACH-000366,-0.21199244758189645
ACH-000368,-0.07081416453467328
ACH-000374,-0.18007676466962022
ACH-000375,0.011925518082081006
ACH-000376,-0.20733980972976035
ACH-000381,-0.1584589013433554
ACH-000383,-0.13566262853110028
ACH-000387,-0.2227219633551703
ACH-000389,-0.24173690754364954
ACH-000390,-0.1163313714591521
ACH-000393,-0.14468727333581247
ACH-000395,-0.1612411000061939
ACH-000396,-0.3941108511108557
ACH-000397,-0.07377753133119869
ACH-000401,-0.13386866558852506
ACH-000402,0.04378115456834867
ACH-000403,-0.15845449223769825
ACH-000404,-0.3263175677343636
ACH-000406,-0.1995301024209052
ACH-000407,-0.12010221517434662
ACH-000408,-0.08868702699286615
ACH-000410,-0.11006154371267253
ACH-000411,-0.2991411382288932
ACH-000414,-0.07998213097786024
ACH-000415,-0.07202730472612186
ACH-000416,-0.1584718585517049
ACH-000420,-0.20901607443679052
ACH-000421,-0.0682694960795885
ACH-000424,-0.2427381124845222
ACH-000425,-0.13422742189252534
ACH-000426,-0.19705063485460214
ACH-000427,-0.3639093472787657
ACH-000433,-0.1985635602309068
ACH-000435,-0.04107613400430697
ACH-000436,-0.051402678035510026
ACH-000444,-0.10459776882102256
ACH-000445,-0.0589933361506646
ACH-000448,-0.2696592546968152
ACH-000450,-0.09251434100288973
ACH-000452,-0.2603801683887331
ACH-000454,0.007901623026311295
ACH-000458,-0.21601872900846855
ACH-000459,-0.14588971900986095
ACH-000460,-0.10697462616212257
ACH-000461,-0.2157052135896776
ACH-000463,-0.19632424967976025
ACH-000464,-0.08954126563778067
ACH-000466,-0.13618712838949731
ACH-000467,-0.2740698738797822
ACH-000468,-0.08947446506480296
ACH-000469,-0.12254856682904397
ACH-000470,0.011152880818927024
ACH-000471,-0.10066912713672432
ACH-000472,-0.19943221847404174
ACH-000473,-0.06456004068642536
ACH-000475,-0.16855361178734388
ACH-000476,-0.06837922633547311
ACH-000477,-0.002127213288109012
ACH-000479,-0.24668533188752564
ACH-000480,-0.15247960593199944
ACH-000481,-0.15851186732509176
ACH-000483,-0.05812719826875736
ACH-000484,-0.1822054978886883
ACH-000485,-0.14560798320098342
ACH-000486,-0.14095937008574902
ACH-000487,-0.1633531768725411
ACH-000488,-0.12506419625686918
ACH-000490,-0.14816173459769938
ACH-000491,-0.0635137941247174
ACH-000495,-0.33319092209086393
ACH-000496,-0.059653652585966624
ACH-000499,-0.08483496369383745
ACH-000500,-0.10759736112713336
ACH-000502,-0.12806589543819585
ACH-000503,-0.2530348097614913
ACH-000505,-0.08137469054103487
ACH-000507,-0.11496300322283524
ACH-000510,-0.19279567790353724
ACH-000511,-0.12663798243588664
ACH-000512,-0.15846391450022662
ACH-000516,-0.14299011343779666
ACH-000517,-0.13970044953285338
ACH-000518,-0.2953174452652146
ACH-000520,-0.23834837351363836
ACH-000521,-0.07299579951451561
ACH-000522,-0.11203735260706783
ACH-000524,-0.15938055023554382
ACH-000527,-0.14921176833812774
ACH-000528,-0.1936557309414384
ACH-000537,-0.10511224144003337
ACH-000541,-0.0991371124621941
ACH-000542,-0.17518174257858365
ACH-000544,-0.13567797766204925
ACH-000545,-0.04243239969390675
ACH-000547,-0.1976465921002497
ACH-000548,-0.13539337788869907
ACH-000549,-0.2255855038810115
ACH-000550,-0.18133539565790655
ACH-000552,-0.1514517545846985
ACH-000556,-0.2173259032002384
ACH-000557,-0.0999833623101092
ACH-000569,0.1138921281043369
ACH-000570,-0.1215942706706057
ACH-000571,-0.27271419363601523
ACH-000573,-0.08605587775708393
ACH-000576,-0.13593505751768106
ACH-000579,-0.1779652402231262
ACH-000580,-0.16884947216574267
ACH-000584,-0.17770750044532846
ACH-000585,-0.22330608533211735
ACH-000588,-0.09409134872043223
ACH-000589,-0.15594350514656005
ACH-000591,-0.2307366070539208
ACH-000593,-0.056797529859045875
ACH-000600,-0.10259534230922747
ACH-000601,-0.16297437258273487
ACH-000605,-0.1907826784983837
ACH-000606,-0.227087617281529
ACH-000608,-0.14552998915131546
ACH-000614,0.04838310114571828
ACH-000616,-0.09199112167023893
ACH-000618,-0.17757226860287045
ACH-000619,-0.1639995476339302
ACH-000620,-0.13325489349703526
ACH-000621,-0.12311740293372513
ACH-000622,-0.1650319898979017
ACH-000623,-0.08966100429414495
ACH-000624,-0.08659165286219263
ACH-000627,-0.2346857860990651
ACH-000630,-0.1476003733973016
ACH-000631,-0.2460868694628527
ACH-000632,-0.10378634334199212
ACH-000633,-0.08360552731243766
ACH-000637,-0.10354162441279156
ACH-000638,-0.002760051171631337
ACH-000646,-0.11798419068440096
ACH-000647,-0.14592702405602265
ACH-000648,-0.10375862298636077
ACH-000649,-0.14699150235760824
ACH-000651,-0.12340472597802765
ACH-000652,0.01607546666752232
ACH-000653,-0.16371156525062272
ACH-000657,-0.2100649731785592
ACH-000658,-0.10694015249238847
ACH-000661,-0.2076877669155152
ACH-000662,-0.10525798079055217
ACH-000663,-0.11102446878583597
ACH-000665,-0.13627602748779535
ACH-000671,-0.09516403519520752
ACH-000672,0.04231489495863913
ACH-000673,-0.2451649353174904
ACH-000676,-0.15551340879277864
ACH-000677,-0.07359677659652925
ACH-000681,-0.025486015729256687
ACH-000683,-0.177842320882838
ACH-000684,-0.23941402619273106
ACH-000688,-0.2083338632201954
ACH-000693,-0.13157393051063185
ACH-000694,-0.1182941031557084
ACH-000695,-0.07367560414959158
ACH-000696,-0.11361202513826095
ACH-000697,-0.15758352224908595
ACH-000699,-0.2202730535109705
ACH-000701,-0.17110971475459885
ACH-000706,-0.14360692605210068
ACH-000711,-0.1451320710788243
ACH-000713,-0.07207784499298919
ACH-000714,-0.1438970815624792
ACH-000718,-0.1691189804168556
ACH-000720,-0.21786294563980296
ACH-000721,-0.11458268568366856
ACH-000724,-0.015502545079605303
ACH-000725,-0.12391201775067062
ACH-000732,-0.10170628381414476
ACH-000734,-0.14691098238730785
ACH-000735,-0.19229602656294054
ACH-000736,-0.1821838743707912
ACH-000738,-0.20840312378114065
ACH-000746,-0.0989339731169767
ACH-000747,-0.016850052448650864
ACH-000748,-0.05240043680939478
ACH-000753,-0.1260655566047561
ACH-000756,-0.0208263685872237
ACH-000757,-0.09489074431212803
ACH-000758,-0.1652075249975982
ACH-000760,-0.008327089869160224
ACH-000762,0.006496766277136485
ACH-000763,-0.11621518875347688
ACH-000764,-0.01458295454965648
ACH-000765,-0.2350633718818727
ACH-000766,0.020540422937540947
ACH-000767,-0.3849871028406173
ACH-000768,-0.10661406396184933
ACH-000769,-0.17323787927103892
ACH-000770,-0.13906264971308804
ACH-000771,-0.04951478528939633
ACH-000773,-0.12183497573666036
ACH-000776,-0.07589659036702441
ACH-000777,-0.15818027742543586
ACH-000778,-0.18339179249051424
ACH-000781,-0.17477004734483598
ACH-000782,-0.04963117654722702
ACH-000783,-0.20689150531992045
ACH-000784,-0.19882784445486884
ACH-000785,-0.16544303502697072
ACH-000787,-0.14113342922747613
ACH-000788,-0.15765574187978573
ACH-000791,-0.09016823127748376
ACH-000792,-0.024341556383376237
ACH-000794,-0.1708260875470463
ACH-000796,-0.12894384333444175
ACH-000798,0.012207239661936093
ACH-000799,-0.2122042273759916
ACH-000800,0.00897332277318905
ACH-000802,-0.11334987719593012
ACH-000804,-0.0873444661639577
ACH-000805,0.004838613982123718
ACH-000809,-0.2748730413535664
ACH-000810,-0.2640021399256736
ACH-000811,-0.18644970630100388
ACH-000817,-0.20880387616161009
ACH-000819,-0.04548011547162057
ACH-000820,0.2339141948382157
ACH-000821,-0.07026206510404054
ACH-000822,-0.09939470536931556
ACH-000823,-0.1421733641320238
ACH-000824,-0.19216644828240856
ACH-000827,-0.13192983981374687
ACH-000829,0.054817958548570515
ACH-000831,-0.20627631837188787
ACH-000832,-0.1949155721364132
ACH-000833,-0.06491459025955515
ACH-000834,-0.21258891343343184
ACH-000835,-0.08109737334953061
ACH-000836,-0.16826209590266944
ACH-000837,-0.23965227639131936
ACH-000838,-0.24820954557421196
ACH-000839,-0.19579227946123126
ACH-000840,-0.08052313563754099
ACH-000841,-0.10166184752173188
ACH-000843,-0.12203262967520415
ACH-000846,-0.16771472518508418
ACH-000847,-0.06893460435610277
ACH-000848,-0.033349664933733765
ACH-000849,-0.14961027746023464
ACH-000851,-0.1343701563879817
ACH-000855,-0.1717105653973285
ACH-000856,-0.12081125485930524
ACH-000858,-0.057710481906148775
ACH-000859,-0.20831089854654308
ACH-000861,-0.2009325881797114
ACH-000862,-0.1513106711522091
ACH-000865,-0.1122556266602249
ACH-000866,-0.0800053148915962
ACH-000867,-0.18597643585183404
ACH-000869,-0.05855382847348836
ACH-000872,-0.1213515869103336
ACH-000873,-0.3347316178493272
ACH-000876,-0.1957147384089138
ACH-000878,-0.08101001026922205
ACH-000880,-0.11937819231535315
ACH-000881,-0.15512884100954674
ACH-000882,-0.10488857438015893
ACH-000884,-0.17195645906015133
ACH-000885,-0.18149083360441795
ACH-000887,-0.17328859871792548
ACH-000889,-0.14035388939376084
ACH-000896,-0.17282173329158745
ACH-000898,-0.20691173084738554
ACH-000900,-0.058764659132022924
ACH-000901,-0.11397543479870414
ACH-000905,-0.17859466555339873
ACH-000906,-0.08719257549872411
ACH-000907,-0.3045834320454554
ACH-000910,-0.17616768942416766
ACH-000911,-0.04105682481474638
ACH-000912,-0.18077095752808475
ACH-000913,-0.08209250077000392
ACH-000915,-0.10947994195386583
ACH-000916,0.1910161853126512
ACH-000917,-0.10971433046931377
ACH-000920,-0.15086412959672815
ACH-000921,-0.13697902295576653
ACH-000924,-0.22044062525123725
ACH-000926,-0.1238348351996608
ACH-000928,-0.08147797329850814
ACH-000929,-0.0016910730183832571
ACH-000932,-0.1002146157954994
ACH-000935,-0.13101685810929908
ACH-000936,-0.19349393593185815
ACH-000937,-0.12020929644351315
ACH-000938,-0.09014268777817756
ACH-000939,-0.12445560560926053
ACH-000941,-0.09147855648481767
ACH-000943,-0.1994362964496081
ACH-000946,-0.22641687399077376
ACH-000947,-0.2353557011035761
ACH-000948,-0.15074632687420464
ACH-000950,-0.15097900766984254
ACH-000953,-0.09915786717862247
ACH-000954,0.0007487588439769299
ACH-000957,-0.2472333763522345
ACH-000958,-0.08533067963792121
ACH-000960,-0.20125060779286055
ACH-000963,-0.2627063577818274
ACH-000968,-0.05896749893752011
ACH-000969,-0.054070884005067696
ACH-000972,-0.392203182579555
ACH-000973,-0.1654083024541408
ACH-000974,-0.13664600102694865
ACH-000978,0.005637310714476657
ACH-000984,-0.15443282792628366
ACH-000986,-0.21169428903677667
ACH-000988,-0.1098398047694172
ACH-000993,-0.1037559205361026
ACH-000994,-0.1026221967047166
ACH-000996,-0.2817983114591087
ACH-001001,-0.15224185390232106
ACH-001020,-0.16958554488200014
ACH-001028,-0.18912723066852208
ACH-001031,-0.0811305754043777
ACH-001038,-0.05997446721788933
ACH-001048,-0.06496095230984897
ACH-001050,-0.12780292318207975
ACH-001053,-0.0958416882193661
ACH-001054,-0.07257635897138431
ACH-001061,-0.07039190543363219
ACH-001067,-0.1604523086652864
ACH-001075,-0.1465906660898857
ACH-001096,-0.10565597720364027
ACH-001111,-0.04325552127455059
ACH-001119,-0.12978206378123747
ACH-001128,0.14906295428122826
ACH-001134,-0.13114419845832564
ACH-001151,-0.08876242792024948
ACH-001163,-0.12898377498804722
ACH-001164,-0.2528723881961685
ACH-001183,-0.13756491247732588
ACH-001192,-0.13380456815059605
ACH-001193,-0.18584292060058227
ACH-001196,-0.035390557508358754
ACH-001197,-0.15394347286095755
ACH-001205,-0.16945232284776238
ACH-001211,-0.10183965854576374
ACH-001212,-0.07110993977205628
ACH-001228,0.015145952793219869
ACH-001232,-0.1960829576261548
ACH-001239,-0.11665760322365908
ACH-001270,-0.4535606069131491
ACH-001274,-0.1834103823060219
ACH-001275,-0.03817617214978826
ACH-001277,-0.0509644947363536
ACH-001278,-0.12486490062325005
ACH-001280,-0.2741727194501206
ACH-001283,-0.14553743299051158
ACH-001289,-0.14494726343712128
ACH-001300,-0.17613047471848214
ACH-001301,-0.025989611064305692
ACH-001302,-0.13941310748058605
ACH-001306,-0.25488849645360906
ACH-001318,-0.1546533417091927
ACH-001322,-0.015831601050688437
ACH-001328,-0.13292722523871284
ACH-001332,-0.20798579610253806
ACH-001336,-0.1906595387367517
ACH-001346,-0.13500261516971662
ACH-001353,-0.2051454407785257
ACH-001354,0.046910475795613416
ACH-001367,-0.16704002110632807
ACH-001368,-0.19535141435886125
ACH-001374,-0.08985486247040153
ACH-001377,-0.11754864097723955
ACH-001380,-0.2353912833549749
ACH-001391,-0.10550030051468637
ACH-001408,-0.06271645404137315
ACH-001430,-0.3740666565804443
ACH-001431,-0.16506679654397402
ACH-001450,-0.04917037989576197
ACH-001496,-0.1166784028878319
ACH-001500,-0.1835091706641209
ACH-001523,-0.2451413257813305
ACH-001532,-0.25563688106208365
ACH-001550,-0.1496566728247175
ACH-001552,-0.0029185752747444412
ACH-001554,-0.09146691998377172
ACH-001654,-0.08392672133937899
ACH-001735,-0.18457404193713095
ACH-001736,-0.2103957298311968
ACH-001737,-0.10471243402367587
ACH-001740,-0.1998960717043617
ACH-001745,-0.10663176354870832
ACH-001765,-0.0522920057032029
