,PRRG4 (79056)
ACH-000004,-0.021500194383988692
ACH-000005,0.0506334754470192
ACH-000007,-0.00031015956944102803
ACH-000009,0.017117150301561725
ACH-000011,-0.14788551933892918
ACH-000012,0.03443247322395788
ACH-000013,-0.08516373482284244
ACH-000014,0.17283428801001868
ACH-000015,-0.09552878042546832
ACH-000017,0.043180951082388015
ACH-000018,-0.013300579206198069
ACH-000019,-0.12129520089916528
ACH-000021,-0.010866883464272859
ACH-000022,-0.05079586722542944
ACH-000025,-0.12437717104122015
ACH-000028,-0.046548414337949526
ACH-000030,-0.0843307457246265
ACH-000035,-0.105131852067
ACH-000036,-0.09846439811779722
ACH-000037,0.03518116570818313
ACH-000039,-0.013772146380632377
ACH-000040,-0.06379415635678239
ACH-000041,0.061947803449653324
ACH-000042,0.04368843504017976
ACH-000045,-0.13245184223977832
ACH-000047,0.059507857535186885
ACH-000052,-0.4101114686316995
ACH-000053,0.025654314888878427
ACH-000054,-0.050764547579744065
ACH-000055,-0.11973698481994598
ACH-000060,-0.13064029777442934
ACH-000067,-0.1282023499604829
ACH-000070,-0.09705139392590692
ACH-000075,-0.23044629473920425
ACH-000078,-0.1429507471371112
ACH-000082,-0.04313601434587857
ACH-000085,0.1258838332186305
ACH-000086,-0.030536816586894864
ACH-000087,-0.1541802988315325
ACH-000092,0.05632202605566625
ACH-000095,-0.06139737619731962
ACH-000097,-0.17745778657888653
ACH-000098,-0.15514091600549906
ACH-000099,-0.12430777782552258
ACH-000108,-0.0734529683961149
ACH-000113,0.01811009602337733
ACH-000116,0.01648491735783868
ACH-000118,-0.015276415437974715
ACH-000120,-0.1668352679429652
ACH-000123,-0.0700788798598626
ACH-000127,0.026854877739281226
ACH-000128,0.033586156352605236
ACH-000132,-0.0385950406401993
ACH-000133,-0.07433627365567336
ACH-000137,-0.08996150990614121
ACH-000138,0.01051969051783555
ACH-000142,0.06893096504747065
ACH-000143,-0.1700881220391441
ACH-000146,-0.05009668100194939
ACH-000148,-0.03742045287880241
ACH-000150,-0.02530306074580339
ACH-000152,0.04107881713133362
ACH-000153,0.2497606214160903
ACH-000159,-0.1947398277469506
ACH-000160,-0.03919454941159811
ACH-000163,-0.004226379375428997
ACH-000167,0.5469939617319322
ACH-000168,-0.020394731488869448
ACH-000169,-0.04946526137311661
ACH-000178,0.02029505698131067
ACH-000183,-0.15347003486786318
ACH-000188,0.065832349796215
