,LIAS (11019)
ACH-000274,-0.1824153128816158
ACH-000277,-0.8472005292735826
ACH-000278,-0.3207066214258765
ACH-000279,-0.15024488682694884
ACH-000280,-0.15034981677117562
ACH-000281,-0.1988332915932195
ACH-000288,-0.29963456282740114
ACH-000291,-0.029238840481469307
ACH-000293,-0.29310899204106283
ACH-000294,-0.5299970966973699
ACH-000295,-0.3990639703019961
ACH-000296,-0.27074641777913017
ACH-000302,0.033983818900823
ACH-000304,-0.5478329595766485
ACH-000307,-0.5383681662518721
ACH-000308,-0.22563061873441914
ACH-000310,-0.34566087312788185
ACH-000311,-0.2820208222020241
ACH-000312,-0.4051999853022473
ACH-000315,0.18087128546786607
ACH-000316,-0.13610689339421864
ACH-000317,-0.4603910223362184
ACH-000318,-0.19707728023206497
ACH-000319,-0.26978973680403445
ACH-000320,-0.1777291072434287
ACH-000322,-0.35524846251156
ACH-000323,-0.20755286118215885
ACH-000324,-0.12456874578162605
ACH-000329,-0.4657603320846293
ACH-000330,-0.5742922052148965
ACH-000331,0.09057415385031904
ACH-000332,-0.1430602987063037
ACH-000334,-0.3565179190074225
ACH-000335,-0.28254347203414826
ACH-000336,-0.3369352243681533
ACH-000337,-0.5954810537053202
ACH-000338,-0.788554451633795
ACH-000339,-0.6114355055445387
ACH-000341,-0.21183862198848505
ACH-000348,-0.2786837983926269
ACH-000350,-0.5990399678239005
ACH-000352,-0.478180895769737
ACH-000356,-0.7468094779952708
ACH-000361,-0.2430994712777873
ACH-000362,-0.5432377508843741
ACH-000363,-0.6813723687521825
ACH-000364,-0.03367621465897138
ACH-000365,-0.3037372278934113
ACH-000366,-0.3365844890045177
ACH-000368,-0.2721637974961588
ACH-000374,0.08067667139236535
ACH-000375,-0.5615046483267334
ACH-000376,-0.11809981634233588
ACH-000381,-0.1329305924078281
ACH-000383,-0.3173860706737038
ACH-000387,-0.4259735536898488
ACH-000389,0.1050974171247998
ACH-000390,-0.20426825047124145
ACH-000393,-0.12194396443829927
ACH-000395,-0.2153110545262513
ACH-000396,-0.666375973457552
ACH-000397,-0.2145387190758845
ACH-000401,-0.3990361939875552
ACH-000402,-0.3014158351650956
ACH-000403,-0.2678080897269233
ACH-000404,-0.6476043327742831
ACH-000406,-0.5983051016246641
ACH-000407,-0.20934462537606333
ACH-000408,-0.17328964434797106
ACH-000410,-0.40493122322752173
ACH-000411,-0.03154807556224837
ACH-000414,-0.20789756956568534
ACH-000415,-0.3948816012959335
ACH-000416,-0.16242692618391644
ACH-000420,-0.6346314681853826
ACH-000421,-0.16130242115313495
ACH-000424,-0.1817041440169427
ACH-000425,-0.33288118685511786
ACH-000426,-0.67383445087806
ACH-000427,-0.24425975226396204
ACH-000433,-0.0674937190862429
ACH-000435,-0.25338946622585645
ACH-000436,-0.6584875537923529
ACH-000444,-0.7163188119260807
ACH-000445,-0.2632420527990897
ACH-000448,-0.06176193790509321
ACH-000450,-0.6667971183184809
ACH-000452,-0.3731506659736405
ACH-000454,-0.20494660323113376
ACH-000458,-0.23262909844248025
ACH-000459,-0.7009411949665435
ACH-000460,-0.033143042227490045
ACH-000461,-0.3026355808030817
ACH-000463,-0.022617635883482
ACH-000464,-0.2495705280800962
ACH-000466,-0.3912034100746973
ACH-000467,-0.6375127913979302
ACH-000468,-0.4311011378949219
ACH-000469,-0.3069415263230311
ACH-000470,-0.3613354521840452
ACH-000471,-0.3674310490790272
ACH-000472,-0.2105283183330939
ACH-000473,0.06534906421844465
ACH-000475,-0.01561270631682297
ACH-000476,-0.5483157896121171
ACH-000477,-0.1947358850842659
ACH-000479,-0.26949789573578875
ACH-000480,-0.3863199769840187
ACH-000481,-0.2969274907961282
ACH-000483,-0.2841156202944506
ACH-000484,-0.4173889197662908
ACH-000485,-0.3601242198742626
ACH-000486,-0.3959475334638684
ACH-000487,-0.8166471575486003
ACH-000488,-0.22849859998067215
ACH-000490,-0.16183953837342605
ACH-000491,0.041265737196937546
ACH-000495,-0.16729138509753175
ACH-000496,-0.16072666207397954
ACH-000499,-0.38901090600769134
ACH-000500,-0.1548519639473711
ACH-000502,-0.5808236834091647
ACH-000503,-0.3954661384885713
ACH-000505,-0.2686454782774945
ACH-000507,-0.14961902615234704
ACH-000510,-0.0335797300774149
ACH-000511,-0.0997774852676303
ACH-000512,-0.3913308808566337
ACH-000516,-0.21412337367365072
ACH-000517,-0.4942541618109453
ACH-000518,-0.15602859707166625
ACH-000520,-0.2060024040125108
ACH-000521,-0.3538779156468318
ACH-000522,-0.15922161941742075
ACH-000524,-0.1685021585285779
ACH-000527,-0.2422950654842987
ACH-000528,-0.4518230991042875
ACH-000537,-0.2789904127223991
ACH-000541,-0.5041430113048541
ACH-000542,-0.2631461343044796
ACH-000544,-0.015549118832724081
ACH-000545,-0.2491581859169143
ACH-000547,-0.120650432792957
ACH-000548,-0.1994228156510153
ACH-000549,-0.12799683735611442
ACH-000550,-0.42077873078240535
ACH-000552,-0.35346109368466977
ACH-000556,-0.7413575546743362
ACH-000557,-0.30242265032656457
ACH-000569,0.06915245160474134
ACH-000570,-0.17620914950547753
ACH-000571,-0.5042260871296042
ACH-000573,-0.472130802131373
ACH-000576,-0.7583486102176018
ACH-000579,-0.3923108080248433
ACH-000580,-0.6244316187026739
ACH-000584,-0.5799964456225093
ACH-000585,-0.2512240335196472
ACH-000588,-0.5359358182345514
ACH-000589,-0.4831568143898304
ACH-000591,-0.2701425453169881
ACH-000593,-0.17748603026760634
ACH-000600,-0.13455367792376988
ACH-000601,-0.5238204213770241
ACH-000605,0.05668466801934681
ACH-000606,-0.30242068636747405
ACH-000608,-0.3515255708543635
ACH-000614,-0.3590506575834749
ACH-000616,-0.23289540224223296
ACH-000618,-0.4892341167644439
ACH-000619,-0.5022592887173325
ACH-000620,-0.420704578288622
ACH-000621,-0.3218880418731553
ACH-000622,-0.16488917363115585
ACH-000623,-0.2072808847124741
ACH-000624,-0.6267904446936627
ACH-000627,-0.21770366360873344
ACH-000630,-0.15687474299066168
ACH-000631,-0.4206900521206918
ACH-000632,-0.1881248440918873
ACH-000633,-0.3150838233936459
ACH-000637,-0.3609881225547013
ACH-000638,-0.3819543654243333
ACH-000646,-0.1447131245832945
ACH-000647,-0.21940555278036106
ACH-000648,-0.5634376845584271
ACH-000649,-0.09736750381125893
ACH-000651,-0.7710340566182512
ACH-000652,-0.3743604693829789
ACH-000653,-0.5868694073053872
ACH-000657,-0.1353588920893447
ACH-000658,-0.7006028945831108
ACH-000661,-0.6349055275598927
ACH-000662,-0.09673718433432832
ACH-000663,-0.39499837342332295
ACH-000665,-0.12470453971700828
ACH-000671,-0.23439988001100934
ACH-000672,-0.5641467419659264
ACH-000673,-0.2996042369859597
ACH-000676,-0.5675173793327193
ACH-000677,-0.8877868161091246
ACH-000681,-0.04242280825110613
ACH-000683,-0.2123207480170308
ACH-000684,-0.3430403401227753
ACH-000688,-0.36662734545120057
ACH-000693,-0.19080582044238012
ACH-000694,-0.2608292932621249
ACH-000695,-0.16631556101147724
ACH-000696,-0.20322825027915328
ACH-000697,-0.33007219778447106
ACH-000699,-0.2822904070590443
ACH-000701,-0.0798890310625116
ACH-000706,-0.2913078551660777
ACH-000711,-0.37450574064951003
ACH-000713,-0.2379649225463095
ACH-000714,-0.059395838136566875
ACH-000718,-0.01788625236984273
ACH-000720,-0.27449862148851106
ACH-000721,-0.21621676139785528
ACH-000724,-0.2400966429871257
ACH-000725,-0.6881651811464305
ACH-000732,-0.1167762101395007
ACH-000734,-0.21871591097374246
ACH-000735,-0.27565040895199805
ACH-000736,-0.4296204970106503
ACH-000738,-0.10892573730747562
ACH-000746,-0.7095369592861007
ACH-000747,-0.4476631051414745
ACH-000748,-0.08055317636535728
ACH-000753,-0.2662186462504123
ACH-000756,0.04910005425062213
ACH-000757,-0.2947701048345444
ACH-000758,-0.2607952786665471
ACH-000760,-0.1529982507115716
ACH-000762,-0.3184943161010885
ACH-000763,-0.7265454367066584
ACH-000764,-0.4919421486738573
ACH-000765,-0.3474012693199856
ACH-000766,-0.4074449412466285
ACH-000767,-0.22184466866244754
ACH-000768,-0.6651331135012014
ACH-000769,-0.1378139384091158
ACH-000770,-0.15186431677016576
ACH-000771,-0.3040282343476781
ACH-000773,-0.2223396606182608
ACH-000776,-0.10736718510399768
ACH-000777,-0.20612790822544552
ACH-000778,-0.18618291087717434
ACH-000781,0.059477275057781484
ACH-000782,-0.4968504330484916
ACH-000783,-0.1391703036539068
ACH-000784,-0.18167436174823864
ACH-000785,-0.11517613534808052
ACH-000787,-0.41611122733369627
ACH-000788,-0.1372525014870843
ACH-000791,-0.04557054633260184
ACH-000792,-0.2832148818290573
ACH-000794,-0.6142376687530934
ACH-000796,-0.3135180687610295
ACH-000798,-0.35304270924251435
ACH-000799,-0.284297771578775
ACH-000800,-0.4423302470313529
ACH-000802,-0.1881806924015653
ACH-000804,-0.2588118272508976
ACH-000805,-0.07993808380537706
ACH-000809,-0.1496183699892809
ACH-000810,0.27101323300804564
ACH-000811,-0.2300465737098579
ACH-000817,-0.5892660391029376
ACH-000819,-0.028437712777480605
ACH-000820,-0.20411486849640395
ACH-000821,-0.659715062763187
ACH-000822,-0.5237376740300876
ACH-000823,-0.010953655104990929
ACH-000824,-0.1495969692334144
ACH-000827,-0.08894610405297643
ACH-000829,-0.3647646519134238
ACH-000831,-0.6497029078073543
ACH-000832,-0.4988182824605408
ACH-000833,-0.1204489898809287
ACH-000834,-0.042260446255596384
ACH-000835,-0.202007120318618
ACH-000836,-0.09588734356937068
ACH-000837,-0.5469285028794826
ACH-000838,-0.6955642966998679
ACH-000839,-0.13503396949570054
ACH-000840,-0.024956144540149255
ACH-000841,-0.19811832834251006
ACH-000843,-0.6084230208532055
ACH-000846,-0.15493211004175295
ACH-000847,-0.055354715153133525
ACH-000848,-0.29869121156282724
ACH-000849,-0.3378573457479593
ACH-000851,-0.6116234940503344
ACH-000855,-0.11163986859455484
ACH-000856,-0.5573561607811551
ACH-000858,-0.3844071400222683
ACH-000859,-0.2130820331898108
ACH-000861,-0.08986794655889882
ACH-000862,-0.2393946869214792
ACH-000865,-0.15929374612642097
ACH-000866,-0.24574792344115245
ACH-000867,-0.10625326160233001
ACH-000869,-0.23653270811820454
ACH-000872,-0.6646196886153162
ACH-000873,-0.3794017692691147
ACH-000876,-1.0975106895440971
ACH-000878,-0.1568376192500651
ACH-000880,-0.4156824578704112
ACH-000881,-0.38946113690422707
ACH-000882,-0.06825472932869946
ACH-000884,-0.3448057693034929
ACH-000885,-0.6802029106479988
ACH-000887,-0.20447451076899795
ACH-000889,-0.30767780480268503
ACH-000896,-0.7305706588719253
ACH-000898,-0.4550527944246239
ACH-000900,-0.31505519686973754
ACH-000901,-0.21189997700063054
ACH-000905,-0.1483237063727059
ACH-000906,-0.3930570540005261
ACH-000907,-0.2850879842336073
ACH-000910,-0.940858845432319
ACH-000911,-0.5880855199526221
ACH-000912,-0.06271183650843673
ACH-000913,-0.19623111729590095
ACH-000915,-0.6515458046580332
ACH-000916,-0.8698020618573584
ACH-000917,-0.2270365566578781
ACH-000920,-0.4690971432007749
ACH-000921,-0.5043936349489919
ACH-000924,-0.41563294132481055
ACH-000926,-0.1622088582000945
ACH-000928,-0.565628852635865
ACH-000929,-0.4932950037022824
ACH-000932,-0.3208661533049745
ACH-000935,-0.17928160948530608
ACH-000936,-0.5358674727948788
ACH-000937,-0.5742668389662814
ACH-000938,-0.5065650833721208
ACH-000939,-0.7830643312492114
ACH-000941,-0.7427210644952905
ACH-000943,-0.7248989195128176
ACH-000946,-0.4633479741496348
ACH-000947,-0.6800956599366497
ACH-000948,-0.2952019064223558
ACH-000950,-0.24535692205491336
ACH-000953,-0.1786618181251992
ACH-000954,-0.2551492950741203
ACH-000957,-0.3907934541510984
ACH-000958,-0.11098314477495844
ACH-000960,-0.470838645603446
ACH-000963,-0.36251668607748616
ACH-000968,-0.705297565844765
ACH-000969,-0.3412235446266784
ACH-000972,-0.5121117484577298
ACH-000973,-0.3003796837936044
ACH-000974,-0.3717080596443186
ACH-000978,-0.8416973025836856
ACH-000984,-0.3059962786314945
ACH-000986,-0.4522596131070436
ACH-000988,-0.043554040657247696
ACH-000993,-0.2896163602678863
ACH-000994,-0.6766918762249867
ACH-000996,-0.3697891223614511
ACH-001001,-0.6051078275070501
ACH-001020,-0.3399101046460641
ACH-001028,-0.21512543281283736
ACH-001031,-0.016386007232173847
ACH-001038,-0.438835895754012
ACH-001048,-0.6026530310504902
ACH-001050,0.044400885686034966
ACH-001053,-0.0847038787377757
ACH-001054,-0.14397104474082567
ACH-001061,0.15372645742900207
ACH-001067,-0.034479869183562425
ACH-001075,-0.2956165355646732
ACH-001096,-0.3990254800892296
ACH-001111,-0.2897788927350838
ACH-001119,-0.4254450731807114
ACH-001128,-0.5692059328891995
ACH-001134,-0.18265188521717898
ACH-001151,-0.6497357144807785
ACH-001163,-0.4137234867929084
ACH-001164,-0.4581379268156841
ACH-001183,-0.0050826196239843816
ACH-001192,-0.3961554707766877
ACH-001193,0.11287429164419155
ACH-001196,-0.2349786356160821
ACH-001197,-0.11862112890576673
ACH-001205,-0.08460721765673634
ACH-001211,-0.2990163978541354
ACH-001212,-0.1404295244319845
ACH-001228,-0.2996999596307907
ACH-001232,-0.19076740769695424
ACH-001239,-0.16592810517143936
ACH-001270,-0.17499076772395594
ACH-001274,-0.3375906860969599
ACH-001275,-0.2555012792574035
ACH-001277,-0.05958562601434372
ACH-001278,-0.6805898291109352
ACH-001280,-0.3860844378033312
ACH-001283,0.08423192290514843
ACH-001289,-0.4065562142276393
ACH-001300,-0.26060907591812943
ACH-001301,-0.029536409393569267
ACH-001302,-0.015150154093624663
ACH-001306,-0.2677085118883695
ACH-001318,-0.1938992721198336
ACH-001322,0.1314921556980692
ACH-001328,-0.2203839661364728
ACH-001332,-0.24070288904494355
ACH-001336,-0.3527994597763467
ACH-001346,-0.3807823303910109
ACH-001353,-0.2797987282229605
ACH-001354,-0.17310303745170205
ACH-001367,-0.1299369107052739
ACH-001368,-0.6754161334591271
ACH-001374,0.11995029968626425
ACH-001377,-0.3483569172974411
ACH-001380,-0.6184965342259253
ACH-001391,-0.24467833365546274
ACH-001408,-0.09440153265954024
ACH-001430,-0.17226366925543185
ACH-001431,-0.3224816228692082
ACH-001450,-0.8382713270821881
ACH-001496,0.0003658030124990208
ACH-001500,-0.41889797737149137
ACH-001523,-0.2989137195354587
ACH-001532,-0.2837734380919865
ACH-001550,-0.2733960972779949
ACH-001552,-0.1526725560580623
ACH-001554,-0.30556520528532993
ACH-001654,-0.22510940257486253
ACH-001735,-0.5768161609712565
ACH-001736,-0.2919775217720566
ACH-001737,0.002491813684341012
ACH-001740,-0.4229205987249517
ACH-001745,-0.3766572113516344
ACH-001765,-0.049307218420090435
