,AP3M2 (10947)
ACH-000004,-0.14398675974094546
ACH-000005,0.07216229730582338
ACH-000007,-0.3089862688393644
ACH-000009,-0.06086691489207379
ACH-000011,-0.3320653834059096
ACH-000012,-0.1264234339375075
ACH-000013,-0.17275622152389106
ACH-000014,-0.1468503284199785
ACH-000015,-0.26047899955802245
ACH-000017,-0.09618475378583388
ACH-000018,-0.016387203152073357
ACH-000019,-0.25782802422932755
ACH-000021,-0.16708570280421356
ACH-000022,-0.33495823932437563
ACH-000025,-0.2989425755141451
ACH-000028,-0.17595942033817974
ACH-000030,-0.1311118211874647
ACH-000035,-0.4516259818929296
ACH-000036,-0.2890635975602261
ACH-000037,-0.36144292765189134
ACH-000039,-0.21266555654665464
ACH-000040,-0.2629663364877124
ACH-000041,-0.2118014980386102
ACH-000042,-0.3187321881300239
ACH-000045,-0.2842600066549029
ACH-000047,-0.15320700134392465
ACH-000052,-0.2861432962234671
ACH-000053,-0.1697985402571712
ACH-000054,-0.08591262452697418
ACH-000055,-0.1923083405424251
ACH-000060,-0.3257539254907099
ACH-000067,-0.2635143957660764
ACH-000070,-0.1564905496753167
ACH-000075,-0.26161537428823306
ACH-000078,-0.18381021391850716
ACH-000082,-0.2553636303808337
ACH-000085,0.1270990781246921
ACH-000086,-0.10803706743046136
ACH-000087,-0.2637939486368996
ACH-000092,-0.2604842883552501
ACH-000095,-0.06196987879905295
ACH-000097,-0.30521332222578995
ACH-000098,-0.19240698889361887
ACH-000099,-0.2643896745843541
ACH-000108,-0.2612305907146512
ACH-000113,-0.07219375168926996
ACH-000116,-0.4911622127486983
ACH-000118,-0.2143737495959682
ACH-000120,-0.11988731277358305
ACH-000123,-0.22478391974259196
ACH-000127,-0.2205731745988116
ACH-000128,-0.13904038747226666
ACH-000132,-0.19178007488676216
ACH-000133,-0.12447014860748642
ACH-000137,-0.304903793595134
ACH-000138,-0.18863660050867967
ACH-000142,-0.06256286117802867
ACH-000143,-0.2287801875248477
ACH-000146,-0.26378089785597497
ACH-000148,-0.19831961174346532
ACH-000150,-0.2850842620466903
ACH-000152,-0.2945371341399467
ACH-000153,0.005906620139539534
ACH-000159,-0.290689105618396
ACH-000160,-0.10197732590763214
ACH-000163,-0.2195405180125425
ACH-000167,-0.01408976927456062
ACH-000168,-0.31343040104792963
ACH-000169,-0.19406089608157825
ACH-000178,-0.224510627248215
ACH-000183,-0.21471385696534664
ACH-000188,-0.3522833045687689
ACH-000189,-0.22673039393584865
ACH-000190,-0.2539112164246529
ACH-000198,-0.10892428739744753
ACH-000203,-0.3858514359673418
ACH-000204,-0.14588647191080947
ACH-000206,-0.27551627537576145
ACH-000207,-0.1833490142357974
ACH-000208,-0.016726909288601818
ACH-000210,-0.2682687782362943
ACH-000211,-0.2377183833527859
ACH-000215,-0.2302379539625444
ACH-000221,-0.2959093509412401
ACH-000222,-0.014703337133625809
ACH-000223,-0.1720119808485754
ACH-000226,-0.14783271311177887
ACH-000227,-0.3175955782491013
ACH-000228,-0.2806344185596419
ACH-000231,-0.21544746287598526
ACH-000232,-0.2642379949961943
ACH-000233,-0.13433815749885994
ACH-000234,-0.2519886906477474
ACH-000235,-0.1836651863057681
ACH-000237,-0.1845494087038476
ACH-000238,-0.031301212482606415
ACH-000242,-0.5105381979428623
ACH-000243,-0.2048377031248304
ACH-000244,-0.1593775597138464
ACH-000246,-0.05754039802367604
ACH-000248,-0.15508767217415206
ACH-000250,-0.1754725203657652
ACH-000251,-0.4922868995227962
ACH-000252,-0.16687551775805348
ACH-000253,-0.22063585716171755
ACH-000255,-0.25001019722939744
ACH-000256,-0.3614932148876583
ACH-000257,0.05341201889050369
ACH-000258,-0.21155060737095344
ACH-000259,-0.1039581103963122
ACH-000260,-0.09348438530123017
ACH-000261,-0.23404491064387856
ACH-000262,-0.3008309587289286
ACH-000263,-0.06129287208261474
ACH-000264,-0.1707061326001727
ACH-000265,-0.1825923521492453
ACH-000266,-0.14724899907521313
ACH-000272,-0.03658235894840022
ACH-000274,-0.17836676264308735
ACH-000277,-0.2944281438511898
ACH-000278,-0.17531152906076508
ACH-000279,-0.07971046562937159
ACH-000280,-0.1813751682861814
ACH-000281,-0.08660659802675554
ACH-000288,-0.018475368650928685
ACH-000291,-0.17322676858685734
ACH-000293,-0.20805362006777256
ACH-000294,-0.098303872807931
ACH-000295,-0.10313881082446942
ACH-000296,-0.2911812816341817
ACH-000302,-0.24275918358473206
ACH-000304,-0.20127398523728285
ACH-000307,-0.2323030766898383
ACH-000308,-0.2003995043634191
ACH-000310,-0.3282026762848383
ACH-000311,-0.2842259766779212
ACH-000312,-0.22065402030275166
ACH-000315,-0.11511888552803913
ACH-000316,-0.15640205190404055
ACH-000317,-0.13496660996457308
ACH-000318,-0.26393575707229344
ACH-000319,-0.17771866785053192
ACH-000320,-0.08419657534925769
ACH-000322,-0.0980499518349469
ACH-000323,-0.18216462081394624
ACH-000324,-0.15294016078425932
ACH-000329,-0.2532893486294035
ACH-000330,-0.14664812029767668
ACH-000331,-0.2596187305408134
ACH-000332,-0.2380401942837829
ACH-000334,-0.1498782569086924
ACH-000335,-0.09153256377854807
ACH-000336,-0.32401802621193065
ACH-000337,-0.07917347537693195
ACH-000338,-0.05453179122407075
ACH-000339,-0.20794706941789148
ACH-000341,-0.2325756039178987
ACH-000348,-0.19839032055636766
ACH-000350,-0.2845248240748125
ACH-000352,-0.3370398490972469
ACH-000356,-0.25955273800897616
ACH-000361,-0.3132319150567269
ACH-000362,-0.3400835880872389
ACH-000363,-0.25330470044159903
ACH-000364,-0.2520673328531969
ACH-000365,-0.2340930361892261
ACH-000366,-0.1268831873630504
ACH-000368,-0.1299410771364275
ACH-000374,-0.2655237402561985
ACH-000375,-0.2321343313917541
ACH-000376,-0.06476138530585503
ACH-000381,-0.2770971394199803
ACH-000383,-0.1909731348486587
ACH-000387,-0.23778292018317146
ACH-000389,-0.10958396587581178
ACH-000390,-0.33102651254690985
ACH-000393,-0.1971696693239108
ACH-000395,-0.3414643341936269
ACH-000396,-0.4083245005964491
ACH-000397,-0.11303126169770235
ACH-000401,-0.1252917035569012
ACH-000402,0.05138751683961962
ACH-000403,-0.2814395258789756
ACH-000404,-0.2374229413769673
ACH-000406,-0.15487533683179622
ACH-000407,-0.041154727663019294
ACH-000408,-0.23595778270426876
ACH-000410,-0.2505962925163057
ACH-000411,-0.2038107566783685
ACH-000414,-0.20156473439173805
ACH-000415,-0.3781137734099054
ACH-000416,-0.271367492945404
ACH-000420,-0.2528226915822815
ACH-000421,-0.25195028683022624
ACH-000424,-0.2319456271478581
ACH-000425,-0.021628975539574432
ACH-000426,-0.3544269159312293
ACH-000427,-0.4322215130451721
ACH-000433,-0.15994426217615487
ACH-000435,-0.08998392832762657
ACH-000436,-0.05384183353544469
ACH-000444,-0.3480716389555491
ACH-000445,-0.22978840093567002
ACH-000448,-0.1714079963588977
ACH-000450,-0.20596125966777645
ACH-000452,-0.24922680633314576
ACH-000454,-0.3099350821052553
ACH-000458,-0.15917109234702495
ACH-000459,-0.13699569032584075
ACH-000460,-0.09291471031615604
ACH-000461,-0.4020099160728308
ACH-000463,-0.22073264824407535
ACH-000464,-0.28972213706017697
ACH-000466,-0.20087657863949007
ACH-000467,-0.2926717836224397
ACH-000468,-0.12430051725321647
ACH-000469,-0.25882365820051245
ACH-000470,-0.1685716980135166
ACH-000471,-0.3528664317363171
ACH-000472,-0.2549448124002891
ACH-000473,-0.19578108003507075
ACH-000475,-0.1850479315800646
ACH-000476,-0.24458856952271166
ACH-000477,-0.06393254038680835
ACH-000479,-0.19996623786010825
ACH-000480,-0.12623371892558194
ACH-000481,-0.2995970331286598
ACH-000483,-0.23806821187989605
ACH-000484,-0.18136198744723048
ACH-000485,-0.16200325710047064
ACH-000486,-0.2790735143230313
ACH-000487,-0.16101119699755975
ACH-000488,-0.1987704486265648
ACH-000490,-0.2369869436464593
ACH-000491,-0.22897433120294944
ACH-000495,-0.2624735312174491
ACH-000496,-0.1976098704144232
ACH-000499,-0.028832773735038862
ACH-000500,-0.06407151844548256
ACH-000502,-0.18652014725334515
ACH-000503,-0.11655327365586925
ACH-000505,-0.2988353043139558
ACH-000507,-0.14065234734172166
ACH-000510,-0.22306386871264214
ACH-000511,-0.23433945498632786
ACH-000512,-0.0694652254802887
ACH-000516,-0.2287186131200265
ACH-000517,-0.2855170019421805
ACH-000518,-0.3158132152209619
ACH-000520,-0.4633872938425328
ACH-000521,-0.10281066429746373
ACH-000522,-0.1764493533499934
ACH-000524,-0.3043191591781591
ACH-000527,-0.1972373765331709
ACH-000528,-0.2257383400494856
ACH-000537,-0.28408421006863604
ACH-000541,0.013387299643262678
ACH-000542,-0.028561844343062606
ACH-000544,-0.3986096146561476
ACH-000545,-0.1200313426281868
ACH-000547,-0.2521089819707356
ACH-000548,-0.24257805455467235
ACH-000549,-0.14771002811668354
ACH-000550,-0.052221909282434836
ACH-000552,-0.2567843585956537
ACH-000556,-0.2672748462779477
ACH-000557,-0.23330582489920276
ACH-000569,-0.4353767876000781
ACH-000570,-0.14809808779614544
ACH-000571,-0.18345754809067302
ACH-000573,-0.19478114676798905
ACH-000576,-0.15089463285233995
ACH-000579,-0.12718420869011074
ACH-000580,-0.14199492293040827
ACH-000584,-0.17933641093340888
ACH-000585,-0.1930915484677
ACH-000588,-0.11005841094323117
ACH-000589,-0.20796206561076008
ACH-000591,-0.1501542864685685
ACH-000593,-0.0552473256046846
ACH-000600,-0.14385085704060113
ACH-000601,-0.1926799760567724
ACH-000605,-0.19121500926186447
ACH-000606,-0.28723277143577564
ACH-000608,-0.2386425152983654
ACH-000614,-0.09194553705903047
ACH-000616,-0.4004696680785461
ACH-000618,-0.13657075229735666
ACH-000619,-0.3345365284542024
ACH-000620,-0.11648777212484597
ACH-000621,-0.3076152547486157
ACH-000622,-0.2528242461093698
ACH-000623,-0.20536769699296734
ACH-000624,-0.2148451726154236
ACH-000627,-0.20542791758549508
ACH-000630,-0.29679400465179784
ACH-000631,0.09175569154612756
ACH-000632,-0.17328785368126248
ACH-000633,-0.26602587239091313
ACH-000637,-0.2510044061281038
ACH-000638,-0.2441983926700803
ACH-000646,-0.021888844789226397
ACH-000647,-0.1933714116496404
ACH-000648,-0.14546644521900826
ACH-000649,-0.21157096426828415
ACH-000651,-0.25742977697186065
ACH-000652,-0.1436603487617607
ACH-000653,-0.3133416155765424
ACH-000657,-0.19644646348289366
ACH-000658,-0.2848557273966429
ACH-000661,-0.08580658590416126
ACH-000662,-0.4164763201496025
ACH-000663,-0.08387619483674087
ACH-000665,-0.17509551531569387
ACH-000671,-0.14003736365575686
ACH-000672,-0.0894034879279944
ACH-000673,-0.22245113074441486
ACH-000676,-0.12381526684417998
ACH-000677,-0.08587687365078306
ACH-000681,-0.17932681310287196
ACH-000683,-0.411231406672609
ACH-000684,-0.2563774984509879
ACH-000688,-0.20351334306454288
ACH-000693,-0.3251135964240209
ACH-000694,-0.2311313761884773
ACH-000695,-0.13078429466112176
ACH-000696,-0.22306181498557354
ACH-000697,-0.2068521027670462
ACH-000699,-0.17230798161187127
ACH-000701,-0.16835704766414045
ACH-000706,-0.17943606539318238
ACH-000711,-0.2740419232483115
ACH-000713,-0.267030303796597
ACH-000714,-0.2557866360559733
ACH-000718,-0.14281997358134116
ACH-000720,-0.07182378571373753
ACH-000721,-0.17357252264192505
ACH-000724,-0.32962070196071125
ACH-000725,-0.3086462823389338
ACH-000732,-0.3695725504439471
ACH-000734,-0.18511869046788185
ACH-000735,-0.22156329132389607
ACH-000736,-0.06745811187845424
ACH-000738,-0.17192173568832705
ACH-000746,-0.187047069601824
ACH-000747,-0.182638060700237
ACH-000748,-0.20104826653095248
ACH-000753,-0.31985271076980143
ACH-000756,-0.027960013710179574
ACH-000757,-0.1611963137628737
ACH-000758,-0.3825949139503225
ACH-000760,-0.2826109153206872
ACH-000762,-0.13137496142643576
ACH-000763,-0.29342934617562905
ACH-000764,-0.31988998006603125
ACH-000765,0.0010306160180470606
ACH-000766,-0.4042545737728658
ACH-000767,-0.1786466722387117
ACH-000768,-0.18745917365112452
ACH-000769,-0.3333882325114182
ACH-000770,-0.1612929943743057
ACH-000771,-0.10455678070311672
ACH-000773,0.017406452827226058
ACH-000776,-0.1780558532192854
ACH-000777,-0.20741250769875524
ACH-000778,-0.17834474881347806
ACH-000781,-0.13544604757752032
ACH-000782,-0.021759439372577363
ACH-000783,-0.34897472248642025
ACH-000784,-0.26652008155187656
ACH-000785,-0.3418040767433325
ACH-000787,-0.1096517788232433
ACH-000788,-0.10847229418796936
ACH-000791,-0.2498029062234529
ACH-000792,-0.1813273501095879
ACH-000794,-0.287480359976745
ACH-000796,-0.27462071271150035
ACH-000798,-0.2856476529730313
ACH-000799,-0.3889484583940167
ACH-000800,0.13170786899056094
ACH-000802,-0.22362313748112048
ACH-000804,-0.15169012695155215
ACH-000805,-0.16986687323638905
ACH-000809,-0.20518829580364786
ACH-000810,0.020458472136161452
ACH-000811,-0.2598303701253795
ACH-000817,-0.1623800499858823
ACH-000819,-0.1622084759510961
ACH-000820,-0.01903518331772335
ACH-000821,-0.3918051349445929
ACH-000822,-0.24090479196063525
ACH-000823,-0.3159158744909304
ACH-000824,-0.11806154399910244
