,SOS2 (6655)
ACH-000004,0.21333434074391605
ACH-000005,0.2812233590741259
ACH-000007,-0.11010891878500363
ACH-000009,-0.12277814885002912
ACH-000011,-0.08070332624112135
ACH-000012,-0.02374231455740816
ACH-000013,0.035403168346261026
ACH-000014,-0.0044876276110288466
ACH-000015,0.08970055044147153
ACH-000017,0.00948431913363333
ACH-000018,0.04018289273692995
ACH-000019,0.1598914578467693
ACH-000021,0.035378154353669165
ACH-000022,0.016301623249140966
ACH-000025,-0.14396912482872934
ACH-000028,0.006049095201107775
ACH-000030,-0.047917177770487616
ACH-000035,-0.08102049406529825
ACH-000036,-0.2785943417113361
ACH-000037,0.12097094155385148
ACH-000039,-0.052492848778787585
ACH-000040,-0.08597748487544374
ACH-000041,-0.017568355792277546
ACH-000042,-0.10670797363080768
ACH-000045,-0.022057635446455497
ACH-000047,-0.03127183378530657
ACH-000052,0.04687720080804485
ACH-000053,-0.0974341803594142
ACH-000054,-0.026155408249807315
ACH-000055,-0.1657373411420224
ACH-000060,-0.31427790945420164
ACH-000067,-0.031271415322316816
ACH-000070,-0.0007694183140577537
ACH-000075,-0.10556039017158936
ACH-000078,-0.09477084095035056
ACH-000082,-0.0720556911690564
ACH-000085,0.2029582730823455
ACH-000086,0.007469906898159725
ACH-000087,0.09918802716984362
ACH-000092,0.03515784069364307
ACH-000095,-0.16558468050601072
ACH-000097,-0.031818214180629543
ACH-000098,-0.00582915872651304
ACH-000099,-0.05709170281804182
ACH-000108,0.1568556516934358
ACH-000113,-0.012884377773217432
ACH-000116,0.024539064118329026
ACH-000118,-0.07901824448092631
ACH-000120,0.05089490650876245
ACH-000123,-0.04668417547425406
ACH-000127,0.04676309188080776
ACH-000128,-0.04027078658878433
ACH-000132,-0.0836033151265685
ACH-000133,-0.06975948608574033
ACH-000137,-0.0012620525376761795
ACH-000138,0.051808263681183284
ACH-000142,-0.10898010055986312
ACH-000143,-0.008556549238665742
ACH-000146,-0.07114714633092893
ACH-000148,-0.10058093820997807
ACH-000150,0.1819970308486978
ACH-000152,0.011218550972606376
ACH-000153,0.08383234097253242
ACH-000159,-0.053224144386195736
ACH-000160,-0.05875484266041494
ACH-000163,-0.11502548784798737
ACH-000167,0.023959891979230832
ACH-000168,0.006513235568625871
ACH-000169,-0.021665351297912038
ACH-000178,-0.02202139875791601
ACH-000183,0.095130945429129
ACH-000188,0.06552932402904861
ACH-000189,-0.3644519731745704
ACH-000190,-0.006625662520817622
ACH-000198,-0.33858556213545216
ACH-000203,-0.031131523648656005
ACH-000204,0.1388709053921289
ACH-000206,-0.2385082680655723
ACH-000207,0.009952226993312295
ACH-000208,-0.006137393420369418
ACH-000210,0.06452125790041874
ACH-000211,-0.08619002971167107
ACH-000215,-0.00913430039412099
ACH-000221,-0.02763439784207935
ACH-000222,-0.05279236564703499
ACH-000223,-0.041880785690470976
ACH-000226,-0.08213234268709102
ACH-000227,-0.11900415528793253
ACH-000228,-0.22234854222726372
ACH-000231,-0.1893262831928695
ACH-000232,-0.0464361121953949
ACH-000233,0.039686384203097134
ACH-000234,-0.007592191552044839
ACH-000235,-0.07276382759284353
ACH-000237,0.163627308895979
ACH-000238,-0.14368838047385302
ACH-000242,-0.3718496693342219
ACH-000243,-0.1104983544279673
ACH-000244,-0.32028610894308784
ACH-000246,0.03931013483214037
ACH-000248,-0.020980333005496028
ACH-000250,-0.2073515017589659
ACH-000251,-0.09813529536118798
ACH-000252,0.19745115164363733
ACH-000253,0.022958854564319803
ACH-000255,-0.0579176536930962
ACH-000256,-0.11143387342357787
ACH-000257,-0.01389361214690435
ACH-000258,0.009958734555401324
ACH-000259,-0.07867186073342529
ACH-000260,-0.05846194810765965
ACH-000261,-0.0896575752951421
ACH-000262,0.0067850101178584974
ACH-000263,-0.056131941454145
ACH-000264,-0.13369877729097066
ACH-000265,0.06603410791481426
ACH-000266,-0.09511915380588357
ACH-000272,-0.052416028115062914
ACH-000274,-0.0702117387633681
ACH-000277,-0.07433829589533253
ACH-000278,-0.06460400571779269
ACH-000279,-0.055002777108252965
ACH-000280,-0.22712590937989566
ACH-000281,-0.12907487247365962
ACH-000288,0.0211580351498115
ACH-000291,0.05427692817586904
ACH-000293,-0.030395135152657918
ACH-000294,0.06846679991718417
ACH-000295,0.09998964055468873
ACH-000296,0.06176612203428194
ACH-000302,0.012299406921998744
ACH-000304,-0.014075409246138397
ACH-000307,0.013771045725975956
ACH-000308,0.1017200256355853
ACH-000310,-0.14970280507775846
ACH-000311,-0.17781513257567605
ACH-000312,0.004864864239221753
ACH-000315,-0.1067439821710197
ACH-000316,-0.07509395243821995
ACH-000317,-0.021771641118427464
ACH-000318,-0.11282871629278095
ACH-000319,-0.04462159402389633
ACH-000320,0.0332378524276024
ACH-000322,-0.08783241977058236
ACH-000323,-0.1293783474156058
