,CDKN2A (1029)
ACH-000411,-0.23257893453049697
ACH-000414,-0.07140032965700856
ACH-000415,0.10473530465105776
ACH-000416,-0.19497936363695065
ACH-000420,0.009585992580980859
ACH-000421,0.1385131163241282
ACH-000424,-0.21352018839990508
ACH-000425,-0.1961408384794175
ACH-000426,0.1956769946759951
ACH-000427,-0.0943709113246806
ACH-000433,-0.22804091108194235
ACH-000435,0.15381821848663446
ACH-000436,0.3073910922131681
ACH-000444,-0.041233387273547716
ACH-000445,-0.09075732553322208
ACH-000448,-0.20385460358507995
ACH-000450,-0.14631340931957762
ACH-000452,-0.1567323954286347
ACH-000454,-0.17285787944303985
ACH-000458,0.029640551177962195
ACH-000459,0.05824603403674971
ACH-000460,-0.033410993786223656
ACH-000461,-0.2775106595403861
ACH-000463,-0.3438509182129668
ACH-000464,0.0030815039358684662
ACH-000466,-0.1258023549453728
ACH-000467,0.09812815433983936
ACH-000468,-0.054911098305317436
ACH-000469,-0.1389169402908931
ACH-000470,-0.2099583715870312
ACH-000471,-0.12977837193269529
ACH-000472,-0.100086897629542
ACH-000473,-0.0028095885537743697
ACH-000475,-0.1513155311618066
ACH-000476,-0.07202798800457058
ACH-000477,0.004648152723322654
ACH-000479,-0.2958124997334243
ACH-000480,0.010613532796981313
ACH-000481,0.007619433517167956
ACH-000483,0.12796391853355962
ACH-000484,-0.14238955651725912
ACH-000485,-0.2340875307058961
ACH-000486,-0.20373454279495332
ACH-000487,-0.22254724261281555
ACH-000488,-0.1770620536368845
ACH-000490,0.039244999797350216
ACH-000491,0.0693610141543047
ACH-000495,-0.0060265322588899575
ACH-000496,-0.033615495415957326
ACH-000499,-0.2363553986585869
ACH-000500,-0.41179836049787616
ACH-000502,-0.15723262620102754
ACH-000503,0.016219411981766692
ACH-000505,-0.0926312480587581
ACH-000507,-0.034523861658670316
ACH-000510,0.02554958894016226
ACH-000511,-0.007258929106601535
ACH-000512,-0.007483200325148778
ACH-000516,0.07286745781236567
ACH-000517,-0.18662571331566813
ACH-000518,-0.2051016848683976
ACH-000520,0.012300372043596505
ACH-000521,0.12791843630536062
ACH-000522,-0.17621683899997426
ACH-000524,-0.10375321389698004
ACH-000527,0.3007582027747905
ACH-000528,-0.2194992577245681
ACH-000537,-0.039607527834647986
ACH-000541,-0.08482364049153565
ACH-000542,-0.33042371406140153
ACH-000544,-0.2033295017270784
ACH-000545,0.11334279541745672
ACH-000547,-0.13844653503323906
ACH-000548,-0.0816738701213342
ACH-000549,-0.004913340504211999
ACH-000550,-0.09675607473293783
ACH-000552,0.007704602287639955
ACH-000556,-0.08603112503511696
ACH-000557,0.14270309940331802
ACH-000569,-0.05223368075530618
ACH-000570,-0.0894409273955219
ACH-000571,-0.05900732810928975
ACH-000573,-0.03664504571774961
ACH-000576,-0.13855106165285402
ACH-000579,0.05063115243640025
ACH-000580,-0.27552720283894283
ACH-000584,-0.23608300375653746
ACH-000585,0.11066775404746004
ACH-000588,-0.07001607762243807
ACH-000589,-0.02677719214632428
ACH-000591,0.1979045071607494
ACH-000593,-0.06906469613949473
ACH-000600,-0.07253226598613298
ACH-000601,-0.1802092153931141
ACH-000605,-0.31275371470476576
ACH-000606,-0.21937476922015897
ACH-000608,-0.002989451614244584
ACH-000614,0.25991396057319005
ACH-000616,-0.05527887833225883
ACH-000618,0.043074158541050185
ACH-000619,0.03856823362618199
ACH-000620,0.06120108741315384
ACH-000621,0.19865878347291385
ACH-000622,-0.020902015023692613
ACH-000623,-0.1733609210129023
ACH-000624,-0.22030938097164066
ACH-000627,-0.22546567530722736
ACH-000630,-0.00677395985048094
ACH-000631,-0.06370130169617219
ACH-000632,0.06991732642885824
ACH-000633,0.11025208501995043
ACH-000637,-0.08458491265482096
ACH-000638,-0.037348604650377364
ACH-000646,0.08015332813071745
ACH-000647,-0.09077846503881117
ACH-000648,-0.11904059593210765
ACH-000649,-0.10592089810583452
ACH-000651,0.007609061195076659
ACH-000652,-0.16215231084212714
ACH-000653,0.033839287963771995
ACH-000657,-0.14089754475030125
ACH-000658,-0.2728915493103657
ACH-000661,-0.1128004842222965
ACH-000662,-0.11736187502984848
ACH-000663,-0.17947893919933575
ACH-000665,-0.1828244153893685
ACH-000671,-0.15392193421661526
ACH-000672,0.0205856202960575
ACH-000673,-0.16165604777603665
ACH-000676,0.013846792196908098
ACH-000677,-0.12131304420788848
ACH-000681,-0.04733382930391876
ACH-000683,-0.12100075024614325
ACH-000684,-0.04936691533700967
ACH-000688,0.5133799409899381
ACH-000693,-0.20611779112266887
ACH-000694,-0.22395463831080986
ACH-000695,-0.12728361032370325
ACH-000696,0.07622278809679839
ACH-000697,-0.1457291346334591
ACH-000699,-0.06343784521170491
ACH-000701,0.012895125255164213
ACH-000706,-0.01867805993430039
ACH-000711,-0.14503241245272244
ACH-000713,0.019988954292444617
ACH-000714,-0.267177428477096
ACH-000718,0.1732640770202452
ACH-000720,0.020237975078935492
ACH-000721,-0.1822670195754604
ACH-000724,-0.12390661341107473
ACH-000725,-0.049315413433435616
ACH-000732,-0.08006179503467341
ACH-000734,-0.2591374545932583
ACH-000735,-0.01209830348044244
ACH-000736,0.007111926850096992
ACH-000738,-0.1271048589781521
ACH-000746,0.11062912945260137
ACH-000747,-0.03832361342100612
ACH-000748,0.10512288126797498
ACH-000753,-0.026522448632304074
ACH-000756,0.20482827012533286
ACH-000757,0.013411250652502071
ACH-000758,-0.11783644709504215
ACH-000760,-0.07148730967625773
ACH-000762,-0.09815337063613876
ACH-000763,-0.12185621394443268
ACH-000764,-0.15210933789336706
ACH-000765,-0.13056755338243178
ACH-000766,-0.16132166123832012
ACH-000767,-0.009004114429107785
ACH-000768,-0.18451630237390507
ACH-000769,0.34175894699792864
ACH-000770,-0.1254550348618071
ACH-000771,-0.10186854667701743
ACH-000773,0.044173704810086915
ACH-000776,-0.482468824999564
ACH-000777,-0.05223447230632062
ACH-000778,-0.18902846721353475
ACH-000781,-0.18921314958913432
ACH-000782,0.020094546384007067
ACH-000783,-0.09166073380262722
ACH-000784,-0.20005177370970528
ACH-000785,-0.06450944563169335
ACH-000787,-0.019321308944406285
ACH-000788,0.012596532105813659
ACH-000791,0.1266211011395027
ACH-000792,-0.03282841778419287
ACH-000794,-0.07334942833617372
ACH-000796,-0.10573440380066478
ACH-000798,-0.10890025677474234
ACH-000799,-0.21925095581239046
ACH-000800,0.3131954827608919
ACH-000802,-0.2021570923976425
ACH-000804,-0.08586833043874423
ACH-000805,0.12833445572749586
ACH-000809,-0.04294024023352015
ACH-000810,-0.2642543045528523
ACH-000811,-0.05556434884529063
ACH-000817,0.019656683691201084
ACH-000819,-0.2781807663641734
ACH-000820,-0.2537303028961503
ACH-000821,-0.19604827905584152
ACH-000822,-0.10809840048761657
ACH-000823,-0.1381020589002654
ACH-000824,-0.2154555648408039
ACH-000827,-0.07383507337143379
ACH-000829,-0.0015868013353207827
ACH-000831,-0.2162206661582728
ACH-000832,0.0054110688522738025
ACH-000833,0.17205297255006866
ACH-000834,-0.2633991466942773
ACH-000835,-0.13449527709502238
ACH-000836,0.048961233525905534
ACH-000837,0.1220572649393576
ACH-000838,0.2645337550887889
ACH-000839,-0.1264909257167981
ACH-000840,0.12192611679855328
ACH-000841,0.07419388388381393
ACH-000843,-0.11154094870745968
ACH-000846,-0.195740107856232
ACH-000847,-0.10755993215116097
ACH-000848,-0.12414371989502265
ACH-000849,-0.06283444637939073
ACH-000851,-0.21742456945832425
ACH-000855,-0.10427461638100374
ACH-000856,-0.2405215095983408
ACH-000858,0.04197579758049251
ACH-000859,-0.08009228835103023
ACH-000861,-0.1968556326597589
ACH-000862,0.034438844811963916
ACH-000865,-0.18705366635518345
ACH-000866,-0.03659427314884694
ACH-000867,-0.030519571198691017
ACH-000869,-0.035594892953478084
ACH-000872,-0.09976659246772188
ACH-000873,-0.0471631853552031
ACH-000876,-0.16830480951322355
ACH-000878,-0.2027587700499352
ACH-000880,-0.13075857369000982
ACH-000881,-0.1715579875203337
ACH-000882,-0.21283376609975396
ACH-000884,0.02609793229556012
ACH-000885,-0.1032825176270869
ACH-000887,-0.10937346850261856
ACH-000889,-0.06015053718900362
ACH-000896,0.2263913726596723
ACH-000898,-0.1504559762175292
ACH-000900,-0.11330893412529992
ACH-000901,-0.12983321303511405
ACH-000905,0.07511628630309891
ACH-000906,-0.010155435582840036
ACH-000907,0.014694489549021746
ACH-000910,-0.03672678698441526
ACH-000911,-0.1205261948590489
ACH-000912,0.16036232502220166
ACH-000913,-0.07862544281035343
ACH-000915,-0.20882119236286886
ACH-000916,-0.17266291336623898
ACH-000917,-0.12655961647748165
ACH-000920,-0.012138778556751174
ACH-000921,-0.09154765171371948
ACH-000924,0.0951907348441489
ACH-000926,0.026618112684028444
ACH-000928,0.04084511414565909
ACH-000929,0.01625683117238281
ACH-000932,0.06303899488291549
ACH-000935,0.30353858535431266
ACH-000936,-0.2455577079737352
ACH-000937,-0.17853064509508365
ACH-000938,0.023305975557208616
ACH-000939,0.20873353440686293
ACH-000941,-0.00399651028033337
ACH-000943,-0.0724161837972838
ACH-000946,-0.08690212547933497
ACH-000947,-0.08124644290076714
ACH-000948,0.004893967728826771
ACH-000950,-0.08655824543653445
ACH-000953,-0.22416714836769205
ACH-000954,-0.16170107801625008
ACH-000957,-0.17666873739649375
ACH-000958,-0.06428509886966352
ACH-000960,-0.04243111992532669
ACH-000963,-0.10886194765638424
ACH-000968,0.3508279455202327
ACH-000969,-0.1004410986995092
ACH-000972,-0.3578919436336159
ACH-000973,0.0244494383056492
ACH-000974,0.1777618095521019
ACH-000978,-0.0011088745611459157
ACH-000984,-0.021095740842632625
ACH-000986,-0.3402746472105061
ACH-000988,0.06838001771656367
ACH-000993,0.3788713466769673
ACH-000994,-0.059940337881355575
ACH-000996,-0.23315270940607366
ACH-001001,-0.13201377210485413
ACH-001020,1.5749622765893658
ACH-001028,-0.08496659801951688
ACH-001031,-0.23025564400983706
ACH-001038,-0.1559510358997183
ACH-001048,-0.12410214198130208
ACH-001050,-0.09019651493398967
ACH-001053,-0.2647481315791643
ACH-001054,-0.23713415844765565
ACH-001061,-0.11006548401485264
ACH-001067,-0.047258851444604906
ACH-001075,-0.3279013350670112
ACH-001096,-0.1548611947302538
ACH-001111,-0.1058186415950704
ACH-001119,0.017113180553097195
ACH-001128,0.5050118147098812
ACH-001134,-0.06576864835067228
ACH-001151,-0.15351161316178233
ACH-001163,0.049179051772084426
ACH-001164,0.033193973476812084
ACH-001183,-0.23188711374597
ACH-001192,-0.1284580454156366
ACH-001193,0.06912260146393122
ACH-001196,-0.07051710711578067
ACH-001197,-0.15183657272747164
ACH-001205,-0.2421149678359183
ACH-001211,0.520992909549885
ACH-001212,-0.062242202058357475
ACH-001228,-0.1046183167241614
ACH-001232,0.10903490958861256
ACH-001239,-0.13421871232780866
ACH-001270,-0.04162637415141664
ACH-001274,-0.18282755087474284
ACH-001275,-0.13571021467431407
ACH-001277,-0.3663616473509241
ACH-001278,0.7245079257668855
ACH-001280,-0.15755658825229318
ACH-001283,-0.043606509624873294
ACH-001289,0.7214818946286132
ACH-001300,0.09075543916029924
ACH-001301,-0.05546006378531153
ACH-001302,-0.2439038834048896
ACH-001306,0.18216554333431526
ACH-001318,-0.1249117747836546
ACH-001322,-0.1262854553071572
ACH-001328,-0.08485011302024761
ACH-001332,0.037983722680051714
ACH-001336,-0.07779268128982789
ACH-001346,-0.07698687945778636
ACH-001353,0.020376558032856467
ACH-001354,-0.19415261384679225
ACH-001367,-0.0187494888820367
ACH-001368,-0.16061224134631516
ACH-001374,-0.688058539978292
ACH-001377,-0.1385027501540611
ACH-001380,-0.11257370331792868
ACH-001391,-0.3325066651951685
ACH-001408,0.02646505089233476
ACH-001430,0.060868542744229114
ACH-001431,-0.04170296169710423
ACH-001450,0.12075628322220272
ACH-001496,-0.027646529869704714
ACH-001500,0.2285800259350552
ACH-001523,0.0019801731522627536
ACH-001532,-0.06959434931917716
ACH-001550,0.2382503022059263
ACH-001552,-0.1391299336746367
ACH-001554,-0.13778554222913747
ACH-001654,-0.2274240266472299
ACH-001735,-0.15294413546342414
ACH-001736,-0.07021392179639542
ACH-001737,0.20467119391259492
ACH-001740,-0.09343965945259376
ACH-001745,-0.13971699415780628
ACH-001765,-0.016562427571709892
