,PRR23C (389152)
ACH-000407,-0.10527296368835402
ACH-000408,0.0003302399773288145
ACH-000410,-0.10203035236251856
ACH-000411,-0.3336777949919184
ACH-000414,-0.0739906254295059
ACH-000415,-0.12243925708556108
ACH-000416,-0.027674939052850785
ACH-000420,-0.11735371799902646
ACH-000421,0.003291060018999289
ACH-000424,-0.2425674482881725
ACH-000425,-0.26929230688951394
ACH-000426,0.04468236083928659
ACH-000427,-0.020082546218792463
ACH-000433,-0.06382495612280402
ACH-000435,-0.4891399577951366
ACH-000436,-0.3025436404260516
ACH-000444,-0.12739187402566185
ACH-000445,0.14479195397964856
ACH-000448,-0.02538277386824365
ACH-000450,-0.26640319193833284
ACH-000452,-0.16267563587868014
ACH-000454,-0.17501877024287574
ACH-000458,0.029368190171458638
ACH-000459,0.18698223703103872
ACH-000460,-0.07042330263408215
ACH-000461,0.02376482405423322
ACH-000463,-0.2203874309354528
ACH-000464,-0.08620396940312994
ACH-000466,0.019505041717166133
ACH-000467,-0.07580400248152389
ACH-000468,-0.05448751636504751
ACH-000469,-0.09339189190417233
ACH-000470,0.034384291687829555
ACH-000471,-0.04987029314834745
ACH-000472,-0.055021494908821605
ACH-000473,-0.03945040646579399
ACH-000475,-0.06411586658774561
ACH-000476,-0.06559285079662185
ACH-000477,-0.07635489981809157
ACH-000479,-0.05681208688696322
ACH-000480,-0.1825342285800431
ACH-000481,-0.1723313928632377
ACH-000483,0.045951291486910656
ACH-000484,-0.08301381744259319
ACH-000485,0.004492517133746361
ACH-000486,0.07142784771165997
ACH-000487,0.20431408602586693
ACH-000488,-0.03116365173171601
ACH-000490,-0.03014024834270245
ACH-000491,-0.06615946021183426
ACH-000495,-0.29066504232223594
ACH-000496,-0.19148181228541003
ACH-000499,-0.2854242392595451
ACH-000500,0.20679052683571156
ACH-000502,0.05752511104925553
ACH-000503,-0.1367716000573794
ACH-000505,0.11227603154150632
ACH-000507,-0.22319692537986047
ACH-000510,0.007907391881812229
ACH-000511,-0.0493613754622975
ACH-000512,-0.21459108612268007
ACH-000516,0.04214530243038648
ACH-000517,0.037628786752440184
ACH-000518,-0.12697464367320596
ACH-000520,0.09360607656563924
ACH-000521,-0.1704929680246393
ACH-000522,-0.13724713667311053
ACH-000524,-0.05539059323994304
ACH-000527,-0.11656075284335207
ACH-000528,-0.1164327944225398
ACH-000537,-0.15668468003584585
ACH-000541,0.009858820352925457
ACH-000542,-0.18462705018877204
ACH-000544,-0.17464140716959448
ACH-000545,-0.08738867389810999
ACH-000547,-0.2160798551878289
ACH-000548,-0.15984969003399424
ACH-000549,-0.21125917669066246
ACH-000550,-0.06724402751478434
ACH-000552,0.0121112347565683
ACH-000556,-0.06986899513286769
ACH-000557,-0.03017548031726525
ACH-000569,-0.37331026074210055
ACH-000570,-0.07952426772812336
ACH-000571,-0.07116041001264849
ACH-000573,-0.2484772673937989
ACH-000576,-0.04487003464160602
ACH-000579,-0.3975549650087501
ACH-000580,-0.028890171937537068
ACH-000584,-0.06493355299271752
ACH-000585,-0.1015292118148239
ACH-000588,-0.05782772059980705
ACH-000589,-0.04304609664131855
ACH-000591,0.1668922165674801
ACH-000593,-0.08124975563027685
ACH-000600,-0.1024962632159286
ACH-000601,-0.009061231647427823
ACH-000605,-0.1500186517487883
ACH-000606,0.042653565215172606
ACH-000608,0.025337825044189643
ACH-000614,0.018971804217785798
ACH-000616,0.051500624114910784
ACH-000618,0.00425484178285407
ACH-000619,-0.17665275495619912
ACH-000620,-0.11159406626592204
ACH-000621,-0.13818644617295794
ACH-000622,-0.021982563169346526
ACH-000623,0.0034114760588607853
ACH-000624,-0.05257241452261613
ACH-000627,-0.05505533079825785
ACH-000630,-0.024107103938507245
ACH-000631,-0.017319455647038438
ACH-000632,-0.10648455778735648
ACH-000633,0.031212845298488463
ACH-000637,-0.14201225200389178
ACH-000638,0.10970535197892577
ACH-000646,0.03295649173158622
ACH-000647,-0.15566436819904256
ACH-000648,-0.3072129036274887
ACH-000649,-0.13776255736354748
ACH-000651,-0.20798428573289968
ACH-000652,-0.01936000827828032
ACH-000653,-0.14867956486265085
ACH-000657,-0.10808949664323188
ACH-000658,0.09245787628757894
ACH-000661,-0.012065265894540277
ACH-000662,-0.06798507095432509
ACH-000663,0.025051261202464186
ACH-000665,-0.045650071616442425
ACH-000671,-0.018653981121961326
ACH-000672,0.2719576038526257
ACH-000673,-0.12282295410243095
ACH-000676,-0.04425267673966675
ACH-000677,-0.15276829610315318
ACH-000681,0.040174946836793
ACH-000683,-0.14409040073808105
ACH-000684,0.05121720777949062
ACH-000688,-0.05537076354390881
ACH-000693,-0.11172744838302527
ACH-000694,-0.04976146023445019
ACH-000695,-0.12990940851474528
ACH-000696,-0.07475526074345243
ACH-000697,-0.24922355243039185
ACH-000699,-0.013852729542707418
ACH-000701,0.08834265147516486
ACH-000706,-0.09495250753627832
ACH-000711,0.020717531559638937
ACH-000713,-0.3355049386977987
ACH-000714,0.08553562087031097
ACH-000718,0.008787380952102198
ACH-000720,0.04727939259796109
ACH-000721,-0.02846255484142248
ACH-000724,-0.00693128126156901
ACH-000725,-0.2064057254125607
ACH-000732,-0.14977481322954944
ACH-000734,-0.0397683116662684
ACH-000735,-0.12040306257185708
ACH-000736,0.007903192236150044
ACH-000738,-0.07387358928960222
ACH-000746,0.04879351423596535
ACH-000747,-0.18166452370016786
ACH-000748,0.07974865674804209
ACH-000753,-0.09605010426817792
ACH-000756,-0.07330672625929907
ACH-000757,-0.31446132623320705
ACH-000758,0.02801475206846455
ACH-000760,-0.014153457837606116
ACH-000762,-0.03506836150726203
ACH-000763,-0.07069735491169267
ACH-000764,-0.17512091272048716
ACH-000765,-0.12273657086130388
ACH-000766,-0.027822056074641173
ACH-000767,-0.13455169911757472
ACH-000768,0.0250264383746545
ACH-000769,0.04763726606076184
ACH-000770,-0.03642280311322918
ACH-000771,-0.11856156658805918
ACH-000773,-0.07888838792385347
ACH-000776,0.11359285435618313
ACH-000777,-0.14899563928433396
ACH-000778,-0.11475242712108545
ACH-000781,-0.08910486783859665
ACH-000782,0.008919964665700329
ACH-000783,-0.038290560867398085
ACH-000784,-0.037729971542759165
ACH-000785,-0.14739868997227598
ACH-000787,-0.1125346678608014
ACH-000788,-0.08771745360661969
ACH-000791,0.024448846982897864
ACH-000792,0.07933087351087355
ACH-000794,-0.062273886756385836
ACH-000796,-0.1424367294177463
ACH-000798,-0.02949718908021105
ACH-000799,-0.11492489242013508
ACH-000800,0.06401099746250963
ACH-000802,-0.03914764288607592
ACH-000804,0.10529842929506253
ACH-000805,0.042740381676586114
ACH-000809,-0.02952694570620332
ACH-000810,-0.007151781090461341
ACH-000811,-0.007856551676649916
ACH-000817,0.00889185401272769
ACH-000819,-0.1034441563005873
ACH-000820,-0.3832944057888815
ACH-000821,-0.04791198315644739
ACH-000822,0.048769160901019966
ACH-000823,-0.013610718950996144
ACH-000824,0.03881012988708447
ACH-000827,-0.1780656500983046
ACH-000829,-0.06317191000370169
ACH-000831,-0.059107004596458575
ACH-000832,-0.1210115782250459
ACH-000833,-0.14796235288859622
ACH-000834,-0.04508784413940052
ACH-000835,-0.19024192234818132
ACH-000836,-0.12525577277954594
ACH-000837,0.08452969736818422
ACH-000838,0.10593403906979708
ACH-000839,-0.2226413167479224
ACH-000840,-0.0844176081033704
ACH-000841,-0.009390377125707757
ACH-000843,-0.035101723324081936
ACH-000846,0.04782538601867538
ACH-000847,-0.287155640022608
ACH-000848,-0.09117255119638656
ACH-000849,-0.26103174651864025
ACH-000851,-0.23080002332956945
ACH-000855,-0.0648576957812718
ACH-000856,0.000622987396259224
ACH-000858,-0.23063674480281945
ACH-000859,0.10192714643262042
ACH-000861,-0.01773000924187822
ACH-000862,-0.15321635183452945
ACH-000865,-0.17754345649387598
ACH-000866,-0.004612349415221281
ACH-000867,-0.030911628720744044
ACH-000869,-0.04571148751466859
ACH-000872,0.0581940409946493
ACH-000873,-0.2697205520644361
ACH-000876,-0.09919110151595613
ACH-000878,-0.13668339952241906
ACH-000880,-0.0439024706523939
ACH-000881,0.06058982460298649
ACH-000882,-0.0808933169534119
ACH-000884,-0.026594461044815127
ACH-000885,0.0622075868622147
ACH-000887,0.0808000198369646
ACH-000889,-0.08007564937882684
ACH-000896,-0.1362979650225419
ACH-000898,-0.2238692711452458
ACH-000900,0.0040283387636971
ACH-000901,-0.07191414497251056
ACH-000905,-0.17007915269547152
ACH-000906,-0.1392408197785837
ACH-000907,-0.32829731402097645
ACH-000910,-0.003895509638058555
ACH-000911,0.04574436541231955
ACH-000912,-0.04003075640558427
ACH-000913,-0.16734391870018028
ACH-000915,-0.01963540849160152
ACH-000916,-0.23089337785738356
ACH-000917,-0.2697981682488448
ACH-000920,-0.007003916625366716
ACH-000921,-0.19630381650671508
ACH-000924,-0.002615381011807366
ACH-000926,-0.04050981716566512
ACH-000928,0.11080508253216166
ACH-000929,0.13842894516498228
ACH-000932,-0.08235660307369144
ACH-000935,0.030987365011504783
ACH-000936,-0.01273027534544057
ACH-000937,0.03294520434884246
ACH-000938,-0.08068326545557285
ACH-000939,0.11161820926363113
ACH-000941,-0.007627775824010225
ACH-000943,-0.100088333021356
ACH-000946,-0.10629282738216
ACH-000947,0.0023379949944961785
ACH-000948,-0.07522497528186813
ACH-000950,0.10863605561665228
ACH-000953,-0.09327635614499427
ACH-000954,-0.2789952694998924
ACH-000957,0.017906352558046814
ACH-000958,0.0018611742004897396
ACH-000960,0.00042259868389335237
ACH-000963,0.040222935891831485
ACH-000968,-0.09741052313157443
ACH-000969,0.034322486810508784
ACH-000972,-0.0005790285079741293
ACH-000973,-0.07445394972161189
ACH-000974,-0.0900523158420436
ACH-000978,0.2003748308752022
ACH-000984,-0.07583130844337375
ACH-000986,0.1172921100930941
ACH-000988,-0.07286191940166943
ACH-000993,-0.018922364904898663
ACH-000994,-0.06417531132633454
ACH-000996,-0.003161111989979876
ACH-001001,-0.09605033008661333
ACH-001020,0.0924675198974355
ACH-001028,0.024954024123717455
ACH-001031,-0.123138897936676
ACH-001038,-0.053623065392314366
ACH-001048,-0.09968550114823764
ACH-001050,-0.015292709507948088
ACH-001053,-0.0860256440362424
ACH-001054,-0.053741026999474986
ACH-001061,0.0148863896299914
ACH-001067,-0.1610954517727622
ACH-001075,-0.1342849488891449
ACH-001096,-0.048571077292878816
ACH-001111,-0.010167275710776665
ACH-001119,0.005513000397465646
ACH-001128,0.24091928148480404
ACH-001134,-0.04662241692239599
ACH-001151,0.12372156051009853
ACH-001163,-0.04981328268591709
ACH-001164,-0.276604362702338
ACH-001183,-0.021736454644902103
ACH-001192,0.07499647418434
ACH-001193,0.004102438830983486
ACH-001196,-0.0005271370864745965
ACH-001197,-0.012044620241272874
ACH-001205,-0.1571186852900186
ACH-001211,-0.12554108174153822
ACH-001212,-0.07338884515944845
ACH-001228,-0.09893915825043373
ACH-001232,0.01758728651999984
ACH-001239,-0.16893124763370562
ACH-001270,-0.2843656090800297
ACH-001274,0.05449256452582167
ACH-001275,0.08544244185644452
ACH-001277,-0.04387292393580548
ACH-001278,-0.08328666096901145
ACH-001280,0.011303987708361031
ACH-001283,-0.14694827633760218
ACH-001289,-0.11837000200922385
ACH-001300,-0.0479878928548247
ACH-001301,-0.21057565873249767
ACH-001302,0.3804901482023463
ACH-001306,0.17104048850469666
ACH-001318,0.0010573197294298474
ACH-001322,-0.09963042388333514
ACH-001328,-0.01827060247088997
ACH-001332,-0.0694054144825239
ACH-001336,-0.027087714157283282
ACH-001346,0.01883136109091114
ACH-001353,-0.02294909032923395
ACH-001354,0.26172934062009146
ACH-001367,-0.12070234291509745
ACH-001368,-0.06812743491977037
ACH-001374,-0.06549727000242729
ACH-001377,-0.02236569894591427
ACH-001380,0.036990885860274283
ACH-001391,-0.04051975782056984
ACH-001408,-0.08236213296418024
ACH-001430,0.10940306235664614
ACH-001431,-0.10523289806160252
ACH-001450,-0.02000744420534609
ACH-001496,0.053078239353301686
ACH-001500,-0.014577037364147834
ACH-001523,-0.20172365458440947
ACH-001532,0.008641404890558617
ACH-001550,-0.08484499644666119
ACH-001552,0.06550364468705375
ACH-001554,-0.1193672008905501
ACH-001654,0.029088237734285805
ACH-001735,-0.12161528355156652
ACH-001736,-0.0843098793764945
ACH-001737,-0.2139209741790094
ACH-001740,0.05025346652138066
ACH-001745,-0.16058727189415353
ACH-001765,-0.0322355968661492
