,VDR (7421)
ACH-000311,-0.024077182245739542
ACH-000312,-0.05961793171344296
ACH-000315,-0.06477042051192826
ACH-000316,-0.03155379520557838
ACH-000317,0.07357377242118247
ACH-000318,-0.1275055078996379
ACH-000319,-0.012234911509455729
ACH-000320,-0.004492462430916311
ACH-000322,-0.0963258529816935
ACH-000323,0.009728576539046765
ACH-000324,0.09163926214348696
ACH-000329,-0.07093412426857516
ACH-000330,-0.061216054499731574
ACH-000331,-0.022349029735973903
ACH-000332,0.03091913565020012
ACH-000334,-0.2635844686635694
ACH-000335,-0.23607158149533602
ACH-000336,0.08012276407173374
ACH-000337,-0.0957881422441942
ACH-000338,-0.02112287599487763
ACH-000339,-0.1867618548979596
ACH-000341,-0.20693263569295267
ACH-000348,-0.12786311180546814
ACH-000350,0.039541952773741056
ACH-000352,0.041527961338903616
ACH-000356,-0.11882141932797599
ACH-000361,-0.06457698157577328
ACH-000362,-0.09876930364235516
ACH-000363,-0.03677687804176634
ACH-000364,-0.09900677355621564
ACH-000365,-0.3186756542629697
ACH-000366,-0.09096207673747686
ACH-000368,-0.14552111091860034
ACH-000374,-0.0992310234701983
ACH-000375,-0.061369105445354864
ACH-000376,0.07181667810770216
ACH-000381,0.12116167014511632
ACH-000383,0.00037428713027953673
ACH-000387,-0.1605577860946382
ACH-000389,0.07280138817201487
ACH-000390,-0.053797759136894406
ACH-000393,-0.04646384702993385
ACH-000395,-0.13624843139365134
ACH-000396,-0.1614727172652525
ACH-000397,0.0573973338320996
ACH-000401,-0.030552954209983507
ACH-000402,0.08799485399615667
ACH-000403,-0.1001325949616373
ACH-000404,-0.14958240667461312
ACH-000406,-0.007745221571260334
ACH-000407,-0.01150270212895678
ACH-000408,-0.05346341906351638
ACH-000410,0.05955204601253486
ACH-000411,0.025961987194094756
ACH-000414,-0.09566345393917076
ACH-000415,-0.13119758159954495
ACH-000416,-0.02745589365510881
ACH-000420,-0.014628934644811672
ACH-000421,-0.08875102481463032
ACH-000424,-0.23374062988403005
ACH-000425,0.02373852465042962
ACH-000426,0.3136243435158433
ACH-000427,0.06951659086410991
ACH-000433,-0.1175591488244888
ACH-000435,-0.08523584557524587
ACH-000436,0.11434793946000385
ACH-000444,-0.03128591687017824
ACH-000445,0.05245997306102845
ACH-000448,-0.005538830249077198
ACH-000450,0.08986172884471832
ACH-000452,-0.06416993009087325
ACH-000454,-0.13480249416754378
ACH-000458,-0.04389131740447074
ACH-000459,0.07416644036728548
ACH-000460,-0.06244939001407684
ACH-000461,-0.0034721946679790072
ACH-000463,-0.03683533806816148
ACH-000464,-0.06214612632205557
ACH-000466,0.08021461336457028
ACH-000467,-0.10826074932540457
ACH-000468,-0.1987658049158661
ACH-000469,-0.12981775767562148
ACH-000470,-0.0857462808077397
ACH-000471,-0.19910590734546726
ACH-000472,-0.026556928687180757
ACH-000473,0.023026230052229618
ACH-000475,0.011966669105568028
ACH-000476,-0.003754955528364581
ACH-000477,0.08883815055239883
ACH-000479,0.11811659451856665
ACH-000480,-0.1063354708473378
ACH-000481,-0.11170361595555292
ACH-000483,-0.2305804149702217
ACH-000484,-0.04177526533040694
ACH-000485,-0.1901148518823434
ACH-000486,-0.11607567635642255
ACH-000487,-0.2398302522256151
ACH-000488,-0.042580518623263744
ACH-000490,-0.1862369885557387
ACH-000491,-0.038760576447671065
ACH-000495,0.043893298018182585
ACH-000496,-0.03525515013822048
ACH-000499,-0.1614401097635428
ACH-000500,-0.11568722680700305
ACH-000502,-0.03608447131337096
ACH-000503,0.07658395709644412
ACH-000505,-0.07182197355583407
ACH-000507,-0.10895983635723028
ACH-000510,-0.07331029568916594
ACH-000511,-0.06265660452885545
ACH-000512,-0.24958083728148125
ACH-000516,-0.16690421334955402
ACH-000517,0.03565079878915907
ACH-000518,-0.05770457924810723
ACH-000520,-0.06263689463235107
ACH-000521,-0.0542905797475515
ACH-000522,-0.0004946885413301559
ACH-000524,0.003908930746165165
ACH-000527,-0.057985960061758726
ACH-000528,-0.025664281087489537
ACH-000537,-0.0797024155030222
ACH-000541,0.056718527884700824
ACH-000542,-0.08243037872695819
ACH-000544,-0.06198882818987006
ACH-000545,-0.08227298624840602
ACH-000547,-0.09588057395649678
ACH-000548,-0.07761548239111939
ACH-000549,-0.1838955836955066
ACH-000550,-0.11880011200166235
ACH-000552,-0.02255335880702233
ACH-000556,-0.2519593243539823
ACH-000557,0.07592293416665337
ACH-000569,-0.008955488407892908
ACH-000570,0.020883305786612464
ACH-000571,0.007842773634513654
ACH-000573,0.02762721888422649
ACH-000576,0.2119323616964086
ACH-000579,-0.30327162600400204
ACH-000580,-0.04992840675671258
ACH-000584,0.005881085737594302
ACH-000585,-0.0482764698673411
ACH-000588,-0.03344587502927879
ACH-000589,0.03350606344915465
ACH-000591,-0.13102564320770954
ACH-000593,-0.1575313910604242
ACH-000600,-0.027329534833481016
ACH-000601,-0.004250492973378365
ACH-000605,-0.010011818851468705
ACH-000606,0.09781412131754652
ACH-000608,-0.15872471361297216
ACH-000614,-0.29727230908564506
ACH-000616,-0.1439336001235998
ACH-000618,-0.06703387814497366
ACH-000619,0.05850256512880815
ACH-000620,-0.004445083619567173
ACH-000621,-0.08656721299625494
ACH-000622,-0.12447199651325505
ACH-000623,-0.06575444954022774
ACH-000624,-0.060438053622099364
ACH-000627,-0.04543270463224208
ACH-000630,-0.01027055964219076
ACH-000631,-0.042386836030352384
ACH-000632,-0.09197766891788024
ACH-000633,-0.029039760705202783
ACH-000637,0.0339570215590322
ACH-000638,-0.0383206697240597
ACH-000646,0.0117318363989272
ACH-000647,-0.06814646038043114
ACH-000648,0.036251060504322086
ACH-000649,-0.14758926742025452
ACH-000651,-0.2201072988224941
ACH-000652,-0.04855776014688637
ACH-000653,-0.05232112945043637
ACH-000657,-0.08328040458954805
ACH-000658,-0.02175636724908766
ACH-000661,-0.044557459007583726
ACH-000662,-0.045592044737765285
ACH-000663,-0.12199748187584725
ACH-000665,-0.16722366510964493
ACH-000671,-0.05759632736247651
ACH-000672,0.014165289293786671
ACH-000673,-0.09760185462223088
ACH-000676,-0.1348863002502503
ACH-000677,-0.05336584192000729
ACH-000681,-0.1098392834716378
ACH-000683,0.06564770186285608
ACH-000684,-0.00951700626754988
ACH-000688,0.09274838454109743
ACH-000693,-0.03061581557398932
ACH-000694,-0.13453400245968292
ACH-000695,0.04721154577639977
ACH-000696,-0.0816928353904786
ACH-000697,0.15311402345785294
ACH-000699,-0.023375236416049345
ACH-000701,-0.09497667270390757
ACH-000706,-0.031002423083798414
ACH-000711,-0.06507657650793988
ACH-000713,-0.08654520922417891
ACH-000714,-0.18186668378256327
ACH-000718,-0.009308805498691041
ACH-000720,-0.030733174759393925
ACH-000721,-0.03526295664609865
ACH-000724,-0.02167468885408796
ACH-000725,-0.08604724796386967
ACH-000732,0.006382861704597357
ACH-000734,-0.054392833342863794
ACH-000735,-0.03501232305773155
ACH-000736,-0.08902329291171407
ACH-000738,-0.03675633547305049
ACH-000746,-0.11844134319339206
ACH-000747,-0.08740015688635393
ACH-000748,-0.011902537680716528
ACH-000753,-0.1491594632233582
ACH-000756,0.06171241147684198
ACH-000757,-0.14933580878444366
ACH-000758,-0.1352514733943111
ACH-000760,-0.20549140331281893
ACH-000762,-0.014908320860386974
ACH-000763,0.045977211338237706
ACH-000764,-0.10202517489389
ACH-000765,-0.14678440696209746
ACH-000766,-0.18015038109658948
ACH-000767,-0.007466294697074677
ACH-000768,-0.15131408021602327
ACH-000769,0.08767407166660937
ACH-000770,-0.049343856527918284
ACH-000771,-0.09778872597691496
ACH-000773,-0.049963995417355016
ACH-000776,-0.09001281960118072
ACH-000777,-0.02028917819927484
ACH-000778,0.11476813131118199
ACH-000781,0.002573206051235209
ACH-000782,-0.09407792315682742
ACH-000783,-0.20697031143009206
ACH-000784,-0.013768723619302124
ACH-000785,-0.14207017816127046
ACH-000787,-0.1613071337723918
ACH-000788,-0.05759583891388104
ACH-000791,-0.050903662744524514
ACH-000792,-0.18475663549195
ACH-000794,0.032067295457109964
ACH-000796,-0.10460373425869028
ACH-000798,-0.12502868279218698
ACH-000799,-0.12593170008576365
ACH-000800,-0.2415628163173277
ACH-000802,-0.08128632218716207
ACH-000804,-0.10053000119714277
ACH-000805,-0.15982837521931592
ACH-000809,-0.09840099845795118
ACH-000810,-0.05431882475319897
ACH-000811,0.013595038909516405
ACH-000817,-0.2370174951670116
ACH-000819,0.01953058295472506
ACH-000820,-0.11556389053662812
ACH-000821,-0.1780828528735136
ACH-000822,-0.11667394916840358
ACH-000823,-0.12707884509381012
ACH-000824,0.03356591839015678
ACH-000827,-0.008094563635838322
ACH-000829,0.11289371889589878
ACH-000831,-0.08212157787209508
ACH-000832,-0.1122889257042292
ACH-000833,-0.06610912989585882
ACH-000834,-0.19467682408257408
ACH-000835,-0.14457185211439622
ACH-000836,0.05955613692105645
ACH-000837,-0.12844728275464554
ACH-000838,-0.012639128677223605
ACH-000839,-0.11394412812695565
ACH-000840,-0.021023671194901342
ACH-000841,-0.014092477924384391
ACH-000843,0.0075588340433211
ACH-000846,-0.1127950250963274
ACH-000847,-0.17812205775567194
ACH-000848,-0.030048347914790288
ACH-000849,-0.04299486724794352
ACH-000851,-0.17348783147203847
ACH-000855,0.06096132472275857
ACH-000856,-0.15788593955455185
ACH-000858,-0.09711409649377756
ACH-000859,-0.4300433649707442
ACH-000861,-0.03998583738728685
ACH-000862,-0.07077803064353712
ACH-000865,-0.03057401383070098
ACH-000866,-0.0999951688476507
ACH-000867,-0.21542467383377167
ACH-000869,-0.05367448906724751
ACH-000872,0.10761039131096302
ACH-000873,-0.025351166679495364
ACH-000876,-0.11557217639117875
ACH-000878,-0.29003990415969844
ACH-000880,-0.0020184920553629024
ACH-000881,0.025609759885950188
ACH-000882,-0.02987351861843733
ACH-000884,0.012024195373104512
ACH-000885,-0.18011974384127416
ACH-000887,-0.10406041354935004
ACH-000889,-0.1167224125291672
ACH-000896,-0.06153677960315197
ACH-000898,-0.08851163231626205
ACH-000900,-0.2437552374622188
ACH-000901,-0.07090474753045085
ACH-000905,-0.01959428281039089
ACH-000906,-0.14927173338251196
ACH-000907,0.04941173327476525
ACH-000910,-0.08544248945027201
ACH-000911,0.023272666809841986
ACH-000912,-0.16738589952187058
ACH-000913,-0.09406997324088297
ACH-000915,-0.217923922579958
ACH-000916,-0.2393579327449049
ACH-000917,-0.16979600396379638
ACH-000920,-0.07896816796853996
ACH-000921,-0.05291665058994202
ACH-000924,0.06254645494680458
ACH-000926,-0.08400952209859887
ACH-000928,0.021806132355223426
ACH-000929,-0.08545621678718396
ACH-000932,-0.16692674543020228
ACH-000935,-0.0026214431530984486
ACH-000936,-0.05049378286873857
ACH-000937,-0.013243665870757426
ACH-000938,-0.17538890183298408
ACH-000939,-0.1827023329852679
ACH-000941,-0.024884259871837577
ACH-000943,-0.07267951329162947
ACH-000946,0.0008461118759833455
ACH-000947,-0.0395632257348468
ACH-000948,-0.12589680889166427
ACH-000950,0.013515635264883159
ACH-000953,-0.08563205474137855
ACH-000954,0.028582714731738783
ACH-000957,-0.14602674603567686
ACH-000958,-0.0673913345410887
ACH-000960,-0.09565181363581672
ACH-000963,0.11553212269978748
ACH-000968,0.012819291502707627
ACH-000969,-0.09549034549944453
ACH-000972,-0.05971180452560813
ACH-000973,-0.044015017841711516
ACH-000974,0.0224822107205352
ACH-000978,-0.04997166436144966
ACH-000984,-0.015601573442800918
ACH-000986,-0.002580370929079021
ACH-000988,0.0948617823450945
ACH-000993,-0.08695371466919216
ACH-000994,-0.17502097825483948
ACH-000996,-0.06363190002406656
ACH-001001,-0.02294182186074533
ACH-001020,0.03122317984027028
ACH-001028,-0.16548908802711865
ACH-001031,-0.004908139003827377
ACH-001038,-0.04402263116942458
ACH-001048,-0.06595358174389884
ACH-001050,-0.032879175303405506
ACH-001053,0.052783983040171685
ACH-001054,-0.02215400312380217
ACH-001061,-0.14157489738069498
ACH-001067,-0.11766468629677315
ACH-001075,-0.12344973583374162
ACH-001096,-0.11026808973425964
ACH-001111,-0.21000226950531214
ACH-001119,-0.07416772240841436
ACH-001128,-0.05915888178500015
ACH-001134,-0.0982315026536977
ACH-001151,-0.15152575412631555
ACH-001163,-0.17964639492561407
ACH-001164,0.038736829962317886
ACH-001183,-0.14355309243815906
ACH-001192,0.05609269781766507
ACH-001193,-0.30733285342768457
ACH-001196,0.0128886821112262
ACH-001197,-0.2012491310002595
ACH-001205,0.05579178053889019
ACH-001211,-0.037962201922067326
ACH-001212,0.028633292020908783
ACH-001228,0.02566933515686983
ACH-001232,-0.22840555925905134
ACH-001239,-0.0061206186783327255
ACH-001270,-0.1005641126845406
ACH-001274,0.0035184899649567092
ACH-001275,0.011035911768448241
ACH-001277,-0.07367161074422503
ACH-001278,-0.08015468309450888
ACH-001280,-0.17799200932416046
ACH-001283,-0.12418813291603327
ACH-001289,0.005708614250666741
ACH-001300,-0.12790867500071074
ACH-001301,0.030985653432395295
ACH-001302,-0.1929530850420503
ACH-001306,0.08640485777071996
ACH-001318,-0.08687816123764079
ACH-001322,-0.10164966371031728
ACH-001328,-0.056973828963215366
ACH-001332,-0.10012079095821397
ACH-001336,-0.17792650754839082
ACH-001346,-0.12650723233810726
ACH-001353,-0.11870724896512055
ACH-001354,0.05886392331718832
ACH-001367,-0.2738880140564969
ACH-001368,-0.05496203552338643
ACH-001374,-0.06526880917339394
ACH-001377,-0.17216570139389722
ACH-001380,0.08986625488372868
ACH-001391,-0.12340981311995475
ACH-001408,-0.052752845150657535
ACH-001430,0.07485311399476338
ACH-001431,-0.1677499143519795
ACH-001450,-0.11716264407817535
ACH-001496,-0.01979570888441281
ACH-001500,-0.06035945438118736
ACH-001523,-0.01439148582640524
ACH-001532,0.01772269695140057
ACH-001550,-0.052522628633162434
ACH-001552,0.06044007407456666
ACH-001554,-0.05503346029862008
ACH-001654,-0.050375440646397776
ACH-001735,-0.10129173540779417
ACH-001736,-0.140439509265195
ACH-001737,-0.09996011788401096
ACH-001740,-0.0608101435038612
ACH-001745,-0.06475371021204543
ACH-001765,-0.11066690136841316
