,ERMP1 (79956)
ACH-000004,-0.577666549314479
ACH-000005,-0.4839634559967027
ACH-000007,-0.05056140905524385
ACH-000009,-0.05526803817221524
ACH-000011,0.03592521935668967
ACH-000012,0.02584008223906564
ACH-000013,0.016559088637164404
ACH-000014,-0.05203353455808681
ACH-000015,-0.09833634922035817
ACH-000017,0.014714592491259991
ACH-000018,-0.04805917974503062
ACH-000019,-0.1515708986463503
ACH-000021,-0.1537047079044146
ACH-000022,-0.13464112730668154
ACH-000025,-0.11779826190639665
ACH-000028,0.0016637246094753828
ACH-000030,-0.07905701693638452
ACH-000035,0.0029913503317327244
ACH-000036,-0.13853978688281898
ACH-000037,-0.07641828857244333
ACH-000039,0.0044299188044734745
ACH-000040,-0.12048635153201645
ACH-000041,-0.036855733996756304
ACH-000042,-0.14147320982749287
ACH-000045,0.02351910101648149
ACH-000047,-0.03764001681663435
ACH-000052,-0.0782011529758823
ACH-000053,-0.05243402939437946
ACH-000054,-0.1040936887252277
ACH-000055,-0.03318009945527037
ACH-000060,-0.0856890433801297
ACH-000067,-0.12964537968575945
ACH-000070,-0.2703593453042927
ACH-000075,-0.3143405229337421
ACH-000078,0.13413396224746735
ACH-000082,-0.15246385889584727
ACH-000085,-0.13267073855739456
ACH-000086,-0.03056972414994065
ACH-000087,-0.087655632140825
ACH-000092,-0.11948067546721665
ACH-000095,-0.045247717025692184
ACH-000097,0.013372256244452062
ACH-000098,-0.06209429982312752
ACH-000099,-0.03265533699827779
ACH-000108,-0.07567596463367172
ACH-000113,-0.0839002824126152
ACH-000116,-0.0036740925899477134
ACH-000118,-0.058324162857877934
ACH-000120,-0.13579148283770245
ACH-000123,-0.03926174337459589
ACH-000127,-0.03894911250682692
ACH-000128,-0.027091979384953103
ACH-000132,-0.032648654174216016
ACH-000133,-0.08063588402151366
ACH-000137,-0.018667882974488417
ACH-000138,-0.041852666127728214
ACH-000142,-0.09318975170757088
ACH-000143,0.13997542147137887
ACH-000146,-0.017881683962996078
ACH-000148,-0.025936728148372917
ACH-000150,-0.13248374895052695
ACH-000152,-0.1218294161786964
ACH-000153,-0.20475006671631066
ACH-000159,-0.0358517400828033
ACH-000160,-0.07450684704294071
ACH-000163,0.04657405485203624
ACH-000167,0.11334372449487926
ACH-000168,-0.03378439441466763
ACH-000169,-0.13145576720735722
ACH-000178,-0.00033683041327076585
ACH-000183,-0.03679311637236128
ACH-000188,-0.10621094977750896
ACH-000189,-0.004720034596121693
ACH-000190,-0.0905744297070875
ACH-000198,-0.06246557823196301
ACH-000203,0.5941454182418597
ACH-000204,-0.2009852449764296
ACH-000206,-0.15614723565672206
ACH-000207,-0.01902935956225496
ACH-000208,-0.03978494363903747
ACH-000210,-0.15816176484687264
ACH-000211,-0.16898793126641504
ACH-000215,-0.17598815101534118
ACH-000221,-0.10275797406015326
ACH-000222,-0.033183747547737195
