,TK1 (7083)
ACH-000004,0.060325829136838524
ACH-000005,0.06034157788071386
ACH-000007,0.06749114989147285
ACH-000009,-0.13133034089535991
ACH-000011,-0.27121563064342397
ACH-000012,0.10335564134485392
ACH-000013,-0.005119419918337285
ACH-000014,-0.16179130627400495
ACH-000015,-0.11006667752142477
ACH-000017,-0.11247191973406948
ACH-000018,-0.1816236685125828
ACH-000019,0.055486151352841406
ACH-000021,-0.017461521704594266
ACH-000022,-0.07296016352585526
ACH-000025,0.10815073454600044
ACH-000028,-0.0011222723133757515
ACH-000030,0.015701189393433
ACH-000035,-0.025312710191765047
ACH-000036,-0.04769058681493829
ACH-000037,-0.10683379733507617
ACH-000039,0.2264000296598081
ACH-000040,-0.09231426288245492
ACH-000041,-0.1798503469370452
ACH-000042,0.0737561434756864
ACH-000045,-0.222320967113388
ACH-000047,0.02457320188182856
ACH-000052,0.2160821194532907
ACH-000053,0.07793259657485413
ACH-000054,-0.08657590104595407
ACH-000055,-0.6242671331953722
ACH-000060,0.0710197547650378
ACH-000067,0.055990770404287606
ACH-000070,-0.02665458423887568
ACH-000075,0.15770633022727298
ACH-000078,-0.19523754682926855
ACH-000082,-0.0062042680193672315
ACH-000085,-0.13978513058447675
ACH-000086,-0.0038327973903530366
ACH-000087,-0.2449899385850453
ACH-000092,0.06299517306888762
ACH-000095,-0.06481605025406914
ACH-000097,0.04468442954123364
ACH-000098,0.045471670138199125
ACH-000099,-0.10869453301052373
ACH-000108,-0.03186201054375089
ACH-000113,0.047652997819134416
ACH-000116,-0.19053069355986446
ACH-000118,-0.06956082840260028
ACH-000120,-0.17606562907972242
ACH-000123,-0.06588607331961067
ACH-000127,-0.1027813629156102
ACH-000128,0.016754765077576936
ACH-000132,0.006383892544829987
ACH-000133,0.051116060567747236
ACH-000137,0.04870478579125117
ACH-000138,-0.009870699180828009
ACH-000142,-0.14206348459583254
ACH-000143,0.14361951644148935
ACH-000146,0.011274193797956043
ACH-000148,0.08337788135023899
ACH-000150,-0.08189301253554004
ACH-000152,-0.004278607419312039
ACH-000153,-0.05877190674121071
ACH-000159,-0.009039648085926085
ACH-000160,-0.09954384475134047
ACH-000163,-0.06133700737953553
ACH-000167,0.018955934898248226
ACH-000168,-0.09592339151082806
ACH-000169,-0.12536104756168953
ACH-000178,0.0436478903689802
ACH-000183,0.10391586504212807
ACH-000188,-0.09367681421050676
ACH-000189,-0.22096121929848128
ACH-000190,0.16932717779764303
ACH-000198,0.017947377763222427
ACH-000203,0.07567069971648441
ACH-000204,0.14085529405374986
ACH-000206,0.21362811947020002
ACH-000207,-0.14692397388669334
ACH-000208,0.1353195895537409
ACH-000210,0.2571367620403577
ACH-000211,-0.08757159666128067
ACH-000215,-0.02956831961757035
ACH-000221,0.039524135979477217
ACH-000222,0.11768326695517567
ACH-000223,-0.05054016142120751
ACH-000226,-0.040548935769507216
