,ISCU (23479)
ACH-000188,-0.9102095702139218
ACH-000189,-1.1145234345823791
ACH-000190,-1.3222958071564472
ACH-000198,-1.091765866676396
ACH-000203,-0.5113084934826161
ACH-000204,-1.1504155982105155
ACH-000206,-1.0200023413697146
ACH-000207,-0.9305055939444512
ACH-000208,-1.0519688126331792
ACH-000210,-1.0854793269080538
ACH-000211,-1.1364428328284355
ACH-000215,-1.2682778092757208
ACH-000221,-1.2772839917559122
ACH-000222,-0.9991615262811464
ACH-000223,-1.1947602223924203
ACH-000226,-1.0047395875299319
ACH-000227,-1.2710441186884929
ACH-000228,-1.235695117578412
ACH-000231,-1.1956216422988304
ACH-000232,-1.230002149872105
ACH-000233,-1.2315854237602368
ACH-000234,-1.1291905618496418
ACH-000235,-1.067392261694418
ACH-000237,-1.2039135095363998
ACH-000238,-0.925944299973404
ACH-000242,-0.8660661803282574
ACH-000243,-1.0666369094994346
ACH-000244,-1.2487110851723011
ACH-000246,-1.130130565795148
ACH-000248,-1.3670541338647642
ACH-000250,-1.1573838248205035
ACH-000251,-1.4633810776121845
ACH-000252,-1.2759042516875634
ACH-000253,-0.9925630180577352
ACH-000255,-0.9109494314720179
ACH-000256,-1.0664693431064507
ACH-000257,-1.3731416237691538
ACH-000258,-0.924801094685973
ACH-000259,-1.1039335993540158
ACH-000260,-1.176946576601436
ACH-000261,-1.214920546964678
ACH-000262,-0.9626727394668064
ACH-000263,-1.1681190982480676
ACH-000264,-1.3038569892879652
ACH-000265,-0.9041624229591264
ACH-000266,-1.1191631146066263
ACH-000272,-1.1349349716188608
ACH-000274,-1.1661007835570805
ACH-000277,-0.9325363552795976
ACH-000278,-1.0822032794582197
ACH-000279,-1.2461722564575437
ACH-000280,-0.9672644822256882
ACH-000281,-1.0272102261636094
ACH-000288,-1.2790427399833093
ACH-000291,-1.246274336215057
ACH-000293,-1.1357285940470778
ACH-000294,-0.8422560253515451
ACH-000295,-1.209060222483655
ACH-000296,-1.1502396522963692
ACH-000302,-1.2292594272924262
ACH-000304,-1.0632777685621435
ACH-000307,-1.0436423917977302
ACH-000308,-1.1215731605087629
ACH-000310,-1.0502611220029399
ACH-000311,-1.0094876311048742
ACH-000312,-1.1208633263425485
ACH-000315,-1.3476886036343874
ACH-000316,-1.0435713345365634
ACH-000317,-0.9881905563836996
ACH-000318,-1.194321359643966
ACH-000319,-1.0927854976606226
ACH-000320,-1.3326885056307485
ACH-000322,-1.2066637680583638
ACH-000323,-1.2426067889893897
ACH-000324,-1.0322580156827548
ACH-000329,-1.0557730133768934
ACH-000330,-0.983895072428945
ACH-000331,-0.965357145953322
ACH-000332,-1.0649150631244888
ACH-000334,-1.125306593940377
ACH-000335,-1.045240936307495
ACH-000336,-0.8914264751210121
ACH-000337,-0.8416737052894017
ACH-000338,-0.7418765776526579
ACH-000339,-1.1013618328406412
ACH-000341,-1.2494005665927157
ACH-000348,-1.0460673782244527
ACH-000350,-0.6968850556920794
ACH-000352,-1.057884975028972
ACH-000356,-1.2695064673674321
ACH-000361,-0.931567171936602
ACH-000362,-1.0930108469879571
ACH-000363,-1.215157687902482
ACH-000364,-1.1124506144408906
ACH-000365,-1.27924727563879
ACH-000366,-1.1894509510630562
ACH-000368,-1.1449794713084065
ACH-000374,-1.046609589328538
ACH-000375,-1.0628961454326638
ACH-000376,-1.1933929536700751
ACH-000381,-0.9979273761179877
ACH-000383,-1.1936947598590908
ACH-000387,-1.325401843713504
ACH-000389,-1.1150834017328586
ACH-000390,-1.0325179664014617
ACH-000393,-1.3177988436719017
ACH-000395,-1.1331900074771704
ACH-000396,-1.040689912655085
ACH-000397,-1.2714139661208277
ACH-000401,-1.033547640673784
ACH-000402,-1.4999262016240469
ACH-000403,-1.2090562218131282
ACH-000404,-1.1080613019730607
ACH-000406,-1.0041439738792663
ACH-000407,-1.1597669344990675
ACH-000408,-1.1585119599953804
ACH-000410,-1.0848607156494952
ACH-000411,-1.262506308707123
ACH-000414,-1.0293041866255022
ACH-000415,-1.1549598893112851
ACH-000416,-1.3345170236317292
ACH-000420,-0.9720471036523859
ACH-000421,-1.0945298386034032
ACH-000424,-1.1931939876712212
ACH-000425,-1.0608589907862505
ACH-000426,-1.2891745229675151
ACH-000427,-1.0221603190713733
ACH-000433,-1.0867905466353824
ACH-000435,-1.0783044304891445
ACH-000436,-1.1747779130597111
ACH-000444,-1.046141398667633
ACH-000445,-1.2517163806560552
ACH-000448,-1.040890443952054
ACH-000450,-1.1170828735485288
ACH-000452,-1.1462173247662457
ACH-000454,-1.1818725151400788
ACH-000458,-0.9815235476708768
ACH-000459,-1.3135295035234495
ACH-000460,-1.0694156651161584
ACH-000461,-0.9988248292468236
ACH-000463,-1.1054592015336109
ACH-000464,-1.5461415808693961
ACH-000466,-1.0850938845172595
ACH-000467,-1.0356734549752835
ACH-000468,-0.9689846053316286
ACH-000469,-1.0383315458577351
ACH-000470,-1.1424058629680225
ACH-000471,-1.1775727743605766
ACH-000472,-1.053193358653107
ACH-000473,-0.9495962999354508
ACH-000475,-1.1151328857960414
ACH-000476,-1.1322940008309612
ACH-000477,-0.9252947579904588
ACH-000479,-1.2350009394747918
ACH-000480,-0.8969973775949495
ACH-000481,-1.3306195066024096
ACH-000483,-1.2931662943840343
ACH-000484,-1.3285683287950976
ACH-000485,-1.0662438725919492
ACH-000486,-1.0082701163848005
ACH-000487,-1.1248377582862683
ACH-000488,-0.8996545955587913
ACH-000490,-0.9476914471845496
ACH-000491,-1.0917113986401024
ACH-000495,-1.0683072607552304
ACH-000496,-1.2196620547872827
ACH-000499,-0.90636518947069
ACH-000500,-1.7170689972377742
ACH-000502,-0.996986671853473
ACH-000503,-1.3019473056746182
ACH-000505,-1.1686413324724585
ACH-000507,-0.9974173204017196
ACH-000510,-1.1827166455657023
ACH-000511,-1.0067206870547043
ACH-000512,-1.4709795803721533
ACH-000516,-1.1778260099366495
ACH-000517,-1.3718439379419478
ACH-000518,-1.0289143525041993
ACH-000520,-1.238397833723421
ACH-000521,-1.1300419344704076
ACH-000522,-1.256687717539814
ACH-000524,-1.0876995142744708
ACH-000527,-0.8101933987255913
ACH-000528,-1.0173345624220236
ACH-000537,-1.0422582844038455
ACH-000541,-1.2686436951294229
ACH-000542,-1.0703385785360284
ACH-000544,-1.1064900938155673
ACH-000545,-1.15083675649892
ACH-000547,-0.7732240640754103
ACH-000548,-1.1667740605013452
ACH-000549,-1.219277466366144
ACH-000550,-1.107967988871018
ACH-000552,-1.1239921009964982
ACH-000556,-1.0845696025369922
ACH-000557,-0.9168019644950784
ACH-000569,-1.1844988440029482
ACH-000570,-1.187653491269248
ACH-000571,-1.2064655316566897
ACH-000573,-1.2447256591238165
ACH-000576,-1.0881940571902828
ACH-000579,-1.1240084248907478
ACH-000580,-1.3384140561001938
ACH-000584,-1.0607555885491813
ACH-000585,-1.1335839733756916
ACH-000588,-1.0622870457038196
ACH-000589,-1.1478928726939919
ACH-000591,-1.0445910296763263
ACH-000593,-1.1243174209986628
ACH-000600,-1.07325002995249
ACH-000601,-1.1566835262322592
ACH-000605,-1.192586045429642
ACH-000606,-1.2293354664931662
ACH-000608,-1.1620339632369532
ACH-000614,-0.878425673227425
ACH-000616,-1.094924953679511
ACH-000618,-0.9101737122770148
ACH-000619,-1.193585178221573
ACH-000620,-0.9482429992631722
ACH-000621,-1.2289076948731434
ACH-000622,-1.4353471702740883
ACH-000623,-1.1138374178116863
ACH-000624,-1.0619864823125982
ACH-000627,-1.2205778863065646
ACH-000630,-1.1055002706874206
ACH-000631,-1.2173278309997368
ACH-000632,-1.1612573304997964
ACH-000633,-1.0203901555612802
ACH-000637,-0.9413653066131016
ACH-000638,-0.9292471888822884
ACH-000646,-0.8608100261312063
ACH-000647,-1.1177260300519958
ACH-000648,-1.2125498076299563
ACH-000649,-1.1213321227258306
ACH-000651,-1.3005962863195744
ACH-000652,-1.2389275297138391
ACH-000653,-1.1882361641999843
ACH-000657,-1.0806608176951524
ACH-000658,-1.0576582103755812
ACH-000661,-0.8241657228514433
ACH-000662,-1.3277132109409706
ACH-000663,-1.2506027493376906
ACH-000665,-1.1105751179477674
ACH-000671,-0.9760167482643284
ACH-000672,-1.2810970896869451
ACH-000673,-1.2000601885485866
ACH-000676,-1.198158148251154
ACH-000677,-0.9673284413087808
ACH-000681,-1.0708358927163626
ACH-000683,-1.0663981474186075
ACH-000684,-1.0209770858340383
ACH-000688,-1.5443888993592756
ACH-000693,-1.1897767088419684
ACH-000694,-1.0985243965860731
ACH-000695,-1.0260703110898466
ACH-000696,-1.2085939675615849
ACH-000697,-1.0231887222088467
ACH-000699,-1.1594996618377889
ACH-000701,-1.0800619389651385
ACH-000706,-1.054960846490487
ACH-000711,-1.0417211578512284
ACH-000713,-1.3459411116169913
ACH-000714,-1.2823596118610203
ACH-000718,-1.2110782947137444
ACH-000720,-1.2462591848072475
ACH-000721,-1.2320874247621167
ACH-000724,-0.638232298381027
ACH-000725,-0.9485381531418254
ACH-000732,-1.0928190541745395
ACH-000734,-0.9428588505684046
ACH-000735,-1.1536659336935051
ACH-000736,-1.1521397790559291
ACH-000738,-1.0603107905738225
ACH-000746,-1.2672191357181586
ACH-000747,-1.3037681444593672
ACH-000748,-1.1149696565421043
ACH-000753,-1.028977078578157
ACH-000756,-1.139560096923169
ACH-000757,-1.0554067161209149
ACH-000758,-0.9910966356398452
ACH-000760,-1.2222937393851758
ACH-000762,-0.9642340925197976
ACH-000763,-1.4290334455439735
ACH-000764,-1.3678489217976098
ACH-000765,-1.156049019121321
ACH-000766,-1.1361127596486085
ACH-000767,-1.0278098674952778
ACH-000768,-1.1379062004341782
ACH-000769,-0.9403263452944116
ACH-000770,-1.2441754310497108
ACH-000771,-0.8520754567900733
ACH-000773,-1.0655291011942694
ACH-000776,-0.9148625941034992
ACH-000777,-1.0865585515338618
ACH-000778,-1.1053168989397628
ACH-000781,-1.1511639353826664
ACH-000782,-0.9548752574194947
ACH-000783,-1.2008147623081808
ACH-000784,-1.1384426361514153
ACH-000785,-1.1863829718901242
ACH-000787,-1.1002721541511058
ACH-000788,-1.191475434792849
ACH-000791,-0.9715359582987664
ACH-000792,-0.9137700897773484
ACH-000794,-1.0454863231213951
ACH-000796,-1.3169860141758043
ACH-000798,-1.1250274840363503
ACH-000799,-1.2360405907994527
ACH-000800,-1.2276964024072092
ACH-000802,-1.0838166171267274
ACH-000804,-1.213645930140013
ACH-000805,-1.1006376891464145
ACH-000809,-0.9858019526144338
ACH-000810,-0.9375591273173997
ACH-000811,-1.0458707098734144
ACH-000817,-1.180118674039934
ACH-000819,-1.1434202522457764
ACH-000820,-1.0044831963156495
ACH-000821,-1.5149514155040074
ACH-000822,-1.357726901471248
ACH-000823,-1.1581191723098805
ACH-000824,-1.1960203849816429
ACH-000827,-1.0704318389046712
ACH-000829,-1.1716046479202111
ACH-000831,-1.2625837221364504
ACH-000832,-0.9462085937180666
ACH-000833,-1.1545643734169615
ACH-000834,-0.9941534762475309
ACH-000835,-1.1705648374504152
ACH-000836,-1.26889674865472
ACH-000837,-1.1767140426190246
ACH-000838,-1.2063515246852825
ACH-000839,-1.1453600959597907
ACH-000840,-0.9573973655932548
ACH-000841,-1.2145128029829857
ACH-000843,-1.0795348343827649
ACH-000846,-1.1731613471972318
ACH-000847,-0.9284032972492808
ACH-000848,-1.1619835997255197
ACH-000849,-1.3035511667960291
ACH-000851,-1.0526193418189675
ACH-000855,-0.9484505932338232
ACH-000856,-1.1325882756379964
ACH-000858,-1.2901749655425572
ACH-000859,-1.2492732710056464
ACH-000861,-1.267775414234662
ACH-000862,-0.9137570132180144
ACH-000865,-1.2206478366249052
ACH-000866,-1.200119428416314
ACH-000867,-1.223162603424088
ACH-000869,-1.287881606761722
ACH-000872,-1.181982102306187
ACH-000873,-1.2886999250490112
ACH-000876,-1.1235559616703226
ACH-000878,-0.942480381134262
ACH-000880,-1.0810199836830994
ACH-000881,-0.9288420030267006
ACH-000882,-0.9132169923460178
ACH-000884,-1.3454912089455549
ACH-000885,-0.9399376447477642
ACH-000887,-1.135694726058954
ACH-000889,-1.230683682532213
ACH-000896,-0.9964026821438428
ACH-000898,-1.0511077228639645
ACH-000900,-1.0536631637805405
ACH-000901,-1.188686623631872
ACH-000905,-1.0308774739873006
ACH-000906,-1.242440361423626
ACH-000907,-1.3981138948837948
ACH-000910,-0.9388835840278944
ACH-000911,-1.1505824762578507
ACH-000912,-1.043380250981805
ACH-000913,-1.2782839950510416
ACH-000915,-1.0819321535394992
ACH-000916,-1.2076458764818994
ACH-000917,-1.0334185278995622
ACH-000920,-1.2304605516224345
ACH-000921,-1.2908373100060295
ACH-000924,-1.1926410165503325
ACH-000926,-1.0375272047860424
ACH-000928,-1.1668464239430851
ACH-000929,-1.1359036982532622
ACH-000932,-1.1219258443743991
ACH-000935,-1.0993911206886942
ACH-000936,-1.1917539557489287
ACH-000937,-1.0747264762335182
ACH-000938,-1.1052473392709752
ACH-000939,-1.1595602171380877
ACH-000941,-1.0610937410525385
ACH-000943,-1.1382884933330577
ACH-000946,-1.1152783141423668
ACH-000947,-1.2142384719881487
ACH-000948,-0.8520179882101434
ACH-000950,-1.0428764955470935
ACH-000953,-1.1237199193151777
ACH-000954,-1.03736429631872
ACH-000957,-0.9418599186089732
ACH-000958,-1.1534843112055817
ACH-000960,-1.2062796550961432
ACH-000963,-0.8776625895632384
ACH-000968,-1.0075249057041873
ACH-000969,-1.1794805889594275
ACH-000972,-1.4950193692165348
ACH-000973,-1.1533544213675606
ACH-000974,-1.1385205493163453
ACH-000978,-1.5338344936779098
ACH-000984,-1.2341733871545568
ACH-000986,-0.8802767644676164
ACH-000988,-1.30599128384756
ACH-000993,-0.8667284238841608
ACH-000994,-0.9479660380596228
ACH-000996,-1.1940138457239942
ACH-001001,-1.2002925837099276
ACH-001020,-1.2019822591865197
ACH-001028,-1.2174165857357706
ACH-001031,-1.146768067906816
ACH-001038,-1.3133227434415078
ACH-001048,-1.1261294731841562
ACH-001050,-1.0571168107316575
ACH-001053,-1.0879737956230675
ACH-001054,-1.0766937807679362
ACH-001061,-1.1069874620391955
ACH-001067,-1.1635243514862614
ACH-001075,-1.3643983849761934
ACH-001096,-1.2059552855407605
ACH-001111,-1.513531784009578
ACH-001119,-1.2703176431783807
ACH-001128,-1.5875568236312019
ACH-001134,-1.027893084844451
ACH-001151,-1.0196494981150637
ACH-001163,-1.2296021940832549
ACH-001164,-1.0801141668463474
ACH-001183,-1.0206327087109162
ACH-001192,-1.1403047879670978
ACH-001193,-1.1794460346947309
ACH-001196,-0.9934533162665138
ACH-001197,-1.2948292271342816
ACH-001205,-1.046463907456713
ACH-001211,-1.2920156192638954
ACH-001212,-0.5801968559103209
ACH-001228,-0.9721280290303589
ACH-001232,-1.1004028272232498
ACH-001239,-0.8457465290698906
ACH-001270,-1.1369811286903542
ACH-001274,-0.9610536643294072
ACH-001275,-0.9638518294997024
ACH-001277,-1.1324769118991969
ACH-001278,-1.0592437107403527
ACH-001280,-0.8484623234071653
ACH-001283,-1.2445119911773834
ACH-001289,-1.1761898287004713
ACH-001300,-0.8754607465792174
ACH-001301,-1.3259560055766022
ACH-001302,-0.7163913680088362
ACH-001306,-1.3246879938277556
ACH-001318,-1.0491107281496184
ACH-001322,-1.3623153675053892
ACH-001328,-1.2596237381173336
ACH-001332,-1.2224860542314882
ACH-001336,-1.2510797444928603
ACH-001346,-1.0558277034214507
ACH-001353,-1.0380684290538569
ACH-001354,-1.0923338976640904
ACH-001367,-1.2324280459813879
ACH-001368,-1.3666467071295954
ACH-001374,-1.0506492459062848
ACH-001377,-1.108744173391118
ACH-001380,-1.0445173391672242
ACH-001391,-1.0801362297745465
ACH-001408,-0.979146961982162
ACH-001430,-1.300351039847561
ACH-001431,-1.1739089749648093
ACH-001450,-0.8696311106275312
ACH-001496,-1.0522287329664393
ACH-001500,-1.167783662581982
ACH-001523,-1.0946997122125803
ACH-001532,-1.0802523119902003
ACH-001550,-1.0895877739744049
ACH-001552,-1.2768017460395606
ACH-001554,-1.0591624701646942
ACH-001654,-1.1470276589865462
ACH-001735,-1.0626786380479434
ACH-001736,-1.2906059073490428
ACH-001737,-1.2654856453075185
ACH-001740,-1.2582597361686594
ACH-001745,-1.1041034176874382
ACH-001765,-1.0063040340284322
