,DCDC1 (341019)
ACH-000004,0.4268456640020104
ACH-000005,0.2124893985502629
ACH-000007,0.22467432623152256
ACH-000009,0.16857970398130676
ACH-000011,0.05823028345026648
ACH-000012,0.2152666258471442
ACH-000013,0.20400437005378647
ACH-000014,0.10925855766689456
ACH-000015,0.09560470930164436
ACH-000017,0.2357055538676609
ACH-000018,0.31857504703331685
ACH-000019,0.03756200585829505
ACH-000021,0.14166221710582685
ACH-000022,0.08622251367259014
ACH-000025,0.15380553331816724
ACH-000028,0.1434802238837769
ACH-000030,0.15217628527010785
ACH-000035,0.15589534176474812
ACH-000036,0.1320851089791499
ACH-000037,0.18728914513709327
ACH-000039,0.15463788457304595
ACH-000040,0.12316395508289985
ACH-000041,0.19451360779046056
ACH-000042,0.2111667315100152
ACH-000045,0.1838067830676902
ACH-000047,0.11758822161915675
ACH-000052,0.15348222186812335
ACH-000053,0.14014784828500712
ACH-000054,0.08037125327655435
ACH-000055,0.31556875610908025
ACH-000060,0.10049681866634308
ACH-000067,0.18067113762831694
ACH-000070,0.12890578271802944
ACH-000075,0.2138864573203884
ACH-000078,0.2780031414453997
ACH-000082,0.17879315397461618
ACH-000085,0.23383920411010364
ACH-000086,0.2905338302646945
ACH-000087,0.20948973553406686
ACH-000092,0.1923048282270735
ACH-000095,0.2164382439066681
ACH-000097,0.25746399748086163
ACH-000098,0.2398550303696381
ACH-000099,0.18234854492025426
ACH-000108,0.22281384738403168
ACH-000113,0.2477023070831473
ACH-000116,0.2288914135416267
ACH-000118,0.229262060370592
ACH-000120,0.06703290493678936
ACH-000123,0.26032834637336744
ACH-000127,0.18338344349182945
ACH-000128,0.18520835020750925
ACH-000132,0.2786888916694077
ACH-000133,0.21535087866296876
ACH-000137,0.254559334406682
ACH-000138,0.17112109944260726
ACH-000142,0.13450231401896104
ACH-000143,0.17617421458316754
ACH-000146,0.1842668383692396
ACH-000148,0.20080422850667107
ACH-000150,0.17482526670662826
ACH-000152,0.18004126074626434
ACH-000153,0.3204782408207863
ACH-000159,0.11763810762315502
ACH-000160,0.2970017313975216
ACH-000163,0.21562351678857114
ACH-000167,0.11582621695496513
ACH-000168,0.21769971530311266
ACH-000169,0.1867707854561188
ACH-000178,0.11968812184897032
ACH-000183,0.2817883066280576
ACH-000188,0.1723100929680133
ACH-000189,0.1139980108016981
ACH-000190,0.12150740169663946
ACH-000198,0.12852170803952834
ACH-000203,0.053247129803161514
ACH-000204,0.2778578426300776
ACH-000206,0.3216179827761074
ACH-000207,0.04854716597100875
ACH-000208,0.19744153157760072
ACH-000210,0.1815714460632449
ACH-000211,0.25112367627610144
ACH-000215,0.10500918936792346
ACH-000221,0.12145855296432845
ACH-000222,0.06304636695323791
ACH-000223,0.2252062882548449
ACH-000226,0.05692450408202448
ACH-000227,0.3114834610289076
ACH-000228,0.2476616827949412
ACH-000231,0.224024242950648
ACH-000232,0.07002062211189639
ACH-000233,0.17941224059516395
ACH-000234,0.08091474633962799
ACH-000235,0.15553700442567867
ACH-000237,0.15320046590441475
ACH-000238,0.1656418392962586
ACH-000242,0.6231659755067557
ACH-000243,0.1358481590486744
ACH-000244,0.3025761402342264
ACH-000246,0.16888600456715952
ACH-000248,0.13838449395671898
ACH-000250,0.16688780436272455
ACH-000251,0.23619881581891145
ACH-000252,0.24484795906972484
ACH-000253,0.2438540074226475
ACH-000255,0.17841552996779833
ACH-000256,0.06786632236048655
ACH-000257,0.2325371016888696
ACH-000258,0.10590855158356093
ACH-000259,0.2428919917085605
ACH-000260,0.13025723841514944
ACH-000261,0.14806946633860193
ACH-000262,0.23230940478263926
ACH-000263,0.23793990861879935
ACH-000264,0.14661325198733136
ACH-000265,0.2134976250320182
ACH-000266,0.17866610802719768
ACH-000272,0.2456558968850855
ACH-000274,0.16793337393261867
ACH-000277,0.2655673020508971
ACH-000278,0.1827668443602568
ACH-000279,0.22218378993108776
ACH-000280,0.2271205444257587
ACH-000281,0.24069482409678655
ACH-000288,0.17474919612147852
ACH-000291,0.2580333760144557
ACH-000293,0.1682504432342381
ACH-000294,0.1902165766818696
ACH-000295,0.2148156266391028
ACH-000296,0.17087093396503045
ACH-000302,0.214131666748142
ACH-000304,0.21211819964724435
ACH-000307,0.23119399756795075
ACH-000308,0.16816176579987155
ACH-000310,0.188683688837804
ACH-000311,0.12816560924589926
ACH-000312,0.2194781969107436
ACH-000315,0.3203590248636619
ACH-000316,0.20192922954645728
ACH-000317,0.08104955026488253
ACH-000318,0.2555343658847924
ACH-000319,0.08020982462869898
ACH-000320,0.25388638924772194
ACH-000322,0.30522321454027873
ACH-000323,0.16689001519298713
ACH-000324,0.14546693363625832
ACH-000329,0.19700479188972944
ACH-000330,0.12499367553010808
ACH-000331,0.2454010860452429
ACH-000332,0.1798402973270664
ACH-000334,0.3130374659796035
ACH-000335,0.16955606343923524
ACH-000336,0.4652196528087509
ACH-000337,0.1722281782101213
ACH-000338,0.3718660450632145
ACH-000339,0.1946849775417676
ACH-000341,0.13633340688857512
ACH-000348,0.16462422429714274
ACH-000350,0.10084829451873943
ACH-000352,0.3048666202116976
ACH-000356,0.21689566320565687
ACH-000361,0.0714259069756025
ACH-000362,0.13501168665543076
ACH-000363,0.1953619131278952
ACH-000364,0.21572288354704175
ACH-000365,0.18422815869176065
ACH-000366,0.2724468456089512
ACH-000368,0.06191604175391524
ACH-000374,0.1324002318118965
ACH-000375,0.10721278279464068
ACH-000376,0.08712387535813577
ACH-000381,0.285080361860968
ACH-000383,0.1567026768430551
ACH-000387,0.11948923955849618
ACH-000389,0.3917120856219208
ACH-000390,0.18238821357926352
ACH-000393,0.18026722811666124
ACH-000395,0.1373642815752113
ACH-000396,0.1186501943190342
ACH-000397,0.17728590032720962
ACH-000401,0.0006041134771305975
ACH-000402,0.4701241354803122
ACH-000403,0.2699066648845821
ACH-000404,0.5592117327811286
ACH-000406,0.17992793944137153
ACH-000407,0.01665792724812307
ACH-000408,0.09236291990040328
ACH-000410,0.2532739407589433
ACH-000411,0.23522982950314586
ACH-000414,0.206593238952002
ACH-000415,0.10781909738299852
ACH-000416,0.2141076070965648
ACH-000420,0.009882911382049057
ACH-000421,0.13857436106384302
ACH-000424,0.10696292337449184
ACH-000425,0.17970533302834465
ACH-000426,0.2121501361713443
ACH-000427,0.2329633271747557
ACH-000433,0.2447041888910048
ACH-000435,0.3206482636105567
ACH-000436,0.062175359462869735
ACH-000444,0.1687581793909901
ACH-000445,0.3893429838287216
ACH-000448,0.18739242834399653
ACH-000450,0.09829903640708086
ACH-000452,0.1068883346248342
ACH-000454,0.10592959637612608
ACH-000458,0.1685239623424181
ACH-000459,0.12774078183915774
ACH-000460,0.13197280052771648
ACH-000461,0.19279618132352
ACH-000463,0.11843873597060572
ACH-000464,0.1983454156873674
ACH-000466,0.21431642762635014
ACH-000467,0.2463104095226157
ACH-000468,0.10302858356321973
ACH-000469,0.19783817914249405
ACH-000470,0.147143396719646
ACH-000471,0.2701603848383385
ACH-000472,0.1901360662872643
ACH-000473,0.3044083122747438
ACH-000475,0.21839144470667535
ACH-000476,0.14383513084703362
ACH-000477,0.1056946045813248
ACH-000479,0.0843150649171781
ACH-000480,0.16581130872348065
ACH-000481,0.15787898271400475
ACH-000483,0.1634539713894201
ACH-000484,0.09409739748823323
ACH-000485,0.2353948526345394
ACH-000486,0.1444097010336133
ACH-000487,0.1228418620137188
ACH-000488,0.21441300720688067
ACH-000490,0.28778488263900737
ACH-000491,0.1873704124674833
ACH-000495,0.08694037218263524
ACH-000496,0.2187517543700126
ACH-000499,0.23766615433721566
ACH-000500,0.03167308820949975
ACH-000502,0.2047112979971547
ACH-000503,0.2597184775587494
ACH-000505,0.2308713147700389
ACH-000507,0.2532103596813002
ACH-000510,0.1476697551937365
ACH-000511,0.2413005835748224
ACH-000512,0.18913123065936627
ACH-000516,0.2221369442491492
ACH-000517,0.1536164735895254
ACH-000518,0.37474382146115387
ACH-000520,0.17174303680890232
ACH-000521,0.21136852464029832
ACH-000522,0.20480794376596936
ACH-000524,0.23915297704002125
ACH-000527,0.19787818422909556
ACH-000528,0.18666638897483445
ACH-000537,0.22048574986165292
ACH-000541,0.07204707231679643
ACH-000542,0.1909122950742752
ACH-000544,0.07772056587240599
ACH-000545,0.24560039221448024
ACH-000547,0.2056676810217704
ACH-000548,0.11882173832776907
ACH-000549,0.18621082833250854
ACH-000550,0.08570817048263946
ACH-000552,0.2294166318489277
ACH-000556,0.16284867635760736
ACH-000557,0.1755538976271699
ACH-000569,0.2689479597514269
ACH-000570,0.22178135979494004
ACH-000571,0.23078381645967666
ACH-000573,0.1634425070182938
ACH-000576,0.1810861363207652
ACH-000579,0.23479919837451346
ACH-000580,0.2359008901134041
ACH-000584,0.16880533656764604
ACH-000585,0.18536985634071587
ACH-000588,0.14183765548743338
ACH-000589,0.199712213767072
ACH-000591,0.14891684077115214
ACH-000593,0.1962017185584633
ACH-000600,0.2608076848745423
ACH-000601,0.18285894032975092
ACH-000605,0.17143585360991148
ACH-000606,0.17815104522785175
ACH-000608,0.19742836151626786
ACH-000614,0.07377543978005853
ACH-000616,0.15839672787667228
ACH-000618,0.19410679979454534
ACH-000619,0.12808199555597774
ACH-000620,0.1622517836162269
ACH-000621,0.18996596863854825
ACH-000622,0.18943223332792175
ACH-000623,0.02500654656015034
ACH-000624,0.2342357207324949
ACH-000627,0.07651573132421824
ACH-000630,0.172997675353578
ACH-000631,-0.08093648875732322
ACH-000632,0.09281968964005796
ACH-000633,0.17891793906072168
ACH-000637,0.19656640097010372
ACH-000638,0.2096679871685352
ACH-000646,0.2426869168742663
ACH-000647,0.17038145938313853
ACH-000648,0.09447219504145288
ACH-000649,0.2349181202757393
ACH-000651,0.2237577343733938
ACH-000652,0.12899585700143168
ACH-000653,0.08514707505427731
ACH-000657,0.13374091417507067
ACH-000658,0.13901974148132407
ACH-000661,0.2042290359453012
ACH-000662,0.4295970928682515
ACH-000663,0.238484634879834
ACH-000665,0.12495254594241828
ACH-000671,0.2369284144188372
ACH-000672,0.2368607149786072
ACH-000673,0.1862662461858232
ACH-000676,0.1725817828361895
ACH-000677,0.23607810633200266
ACH-000681,0.20538900295100887
ACH-000683,0.19046307924415715
ACH-000684,0.11112931809983492
ACH-000688,0.3576440866001239
ACH-000693,0.2433792291269316
ACH-000694,0.21545586504913505
ACH-000695,0.14973363620176175
ACH-000696,0.1991465376876181
ACH-000697,0.03849354938430012
ACH-000699,0.1820980683406874
ACH-000701,0.2673200266559732
ACH-000706,0.2257020283856003
ACH-000711,0.1769833598275999
ACH-000713,0.1833344676480788
ACH-000714,0.1566627521286417
ACH-000718,0.20756295403295774
ACH-000720,0.16936496786960165
ACH-000721,0.19663080353845247
ACH-000724,0.1584235738780207
ACH-000725,0.2370230213944139
ACH-000732,0.1869045563793256
ACH-000734,0.20413867431380528
ACH-000735,0.21692421178019167
ACH-000736,0.2897275149927534
ACH-000738,0.08750567393950665
ACH-000746,0.2398804585975841
ACH-000747,0.21033891889297465
ACH-000748,0.17045451766507272
ACH-000753,0.0815792993337879
ACH-000756,0.02410342597734404
ACH-000757,0.140888268138765
ACH-000758,0.1793104462830828
ACH-000760,0.09999936787363037
ACH-000762,0.2055217303763404
ACH-000763,0.16117176329490654
ACH-000764,0.20975390488869147
ACH-000765,0.16659717975071792
ACH-000766,0.13022658466060025
ACH-000767,0.2712825255076245
ACH-000768,0.1735582556680646
ACH-000769,0.24139947687150226
ACH-000770,0.16486638710859589
ACH-000771,0.2255376172001075
ACH-000773,0.11337092914469392
ACH-000776,0.2333137516418703
ACH-000777,0.21705508720656505
ACH-000778,0.28565172215463924
ACH-000781,0.17681567158366288
ACH-000782,0.25856018529514146
ACH-000783,0.1669099743271422
ACH-000784,0.18403955233747446
ACH-000785,0.1535541078229457
ACH-000787,0.1883306552195317
ACH-000788,0.13824680146755794
ACH-000791,0.13158905900911652
ACH-000792,0.05797074447608332
ACH-000794,0.2674732805374435
ACH-000796,0.1858779850097568
ACH-000798,0.11648102310814168
ACH-000799,0.2352406114204878
ACH-000800,0.17333329984915502
ACH-000802,0.2168428767074405
ACH-000804,0.1839180334948108
ACH-000805,0.14697756888617886
ACH-000809,0.14109009545988035
ACH-000810,0.28688586478600514
ACH-000811,0.15186589557699556
ACH-000817,0.12206072099033667
ACH-000819,0.1550721514312841
ACH-000820,0.0020789936788415454
ACH-000821,0.09039135539877474
ACH-000822,0.10771095953510013
ACH-000823,0.2071964840096243
ACH-000824,0.15874022699253276
ACH-000827,0.23109679709328074
ACH-000829,0.1481855495544723
ACH-000831,0.20078034700359154
ACH-000832,0.12007381163451095
ACH-000833,0.050204226032489724
ACH-000834,0.12783865390922478
ACH-000835,0.2453943178324513
ACH-000836,0.12705036093313998
ACH-000837,0.20159153352038933
ACH-000838,0.18094546984635693
ACH-000839,0.2418840747877533
ACH-000840,0.20080154799505806
ACH-000841,0.1753444463998326
ACH-000843,0.2630982073216814
ACH-000846,0.007535665797316045
ACH-000847,0.3669403960993071
ACH-000848,0.1423907055940081
ACH-000849,0.41386352899880346
