,PFDN2 (5202)
ACH-000004,-1.150271696817028
ACH-000005,-1.46935360439894
ACH-000007,-1.149347827755028
ACH-000009,-1.2701869905739198
ACH-000011,-1.4803922346061866
ACH-000012,-1.3408478653961484
ACH-000013,-1.4382204770304419
ACH-000014,-1.1578251889726994
ACH-000015,-1.3777394420589526
ACH-000017,-1.34805364209016
ACH-000018,-1.259681472999376
ACH-000019,-1.3881687193293009
ACH-000021,-1.4057290702777712
ACH-000022,-1.4534383353363969
ACH-000025,-1.1013423457119131
ACH-000028,-1.2048969344273024
ACH-000030,-1.3607121196778014
ACH-000035,-1.3865138853777328
ACH-000036,-1.1216688028201445
ACH-000037,-0.7599557318344278
ACH-000039,-1.2068923247645358
ACH-000040,-1.1298048619374537
ACH-000041,-1.2925358683148382
ACH-000042,-1.468367695404068
ACH-000045,-1.4231252939357115
ACH-000047,-1.148499010188492
ACH-000052,-1.2908406074304544
ACH-000053,-1.239525423147728
ACH-000054,-1.0342977851772257
ACH-000055,-1.045948587893654
ACH-000060,-1.2989817631127154
ACH-000067,-1.3582255940404897
ACH-000070,-1.1035023184877055
ACH-000075,-1.2368871105310677
ACH-000078,-1.1709051015347254
ACH-000082,-1.2215955859734646
ACH-000085,-1.3968743268108657
ACH-000086,-1.1643560485478592
ACH-000087,-1.4799078986555658
ACH-000092,-1.1659830006146488
ACH-000095,-1.0670279356559231
ACH-000097,-1.2716361745923137
ACH-000098,-1.2193456715628077
ACH-000099,-1.236900069173146
ACH-000108,-1.2123151410010762
ACH-000113,-1.2513697535129744
ACH-000116,-1.243353388114879
ACH-000118,-1.219912940350146
ACH-000120,-1.2136901462067582
ACH-000123,-1.1537466314623717
ACH-000127,-1.3842271984189771
ACH-000128,-1.0095471956115711
ACH-000132,-1.245315174366897
ACH-000133,-1.1879747104738072
ACH-000137,-1.3065513614388842
ACH-000138,-1.196143055201047
ACH-000142,-1.053981855922686
ACH-000143,-1.359136303190413
ACH-000146,-1.3475411804918
ACH-000148,-1.3874682742119977
ACH-000150,-1.2021454945802963
ACH-000152,-1.177641123917624
ACH-000153,-1.0398712336507103
ACH-000159,-1.194931557766404
ACH-000160,-1.2686172175838648
ACH-000163,-1.5517602921094176
ACH-000167,-2.2196972188934287
ACH-000168,-1.4255050581732684
ACH-000169,-1.305063854909406
ACH-000178,-1.1880683730076298
ACH-000183,-1.1534712442149109
ACH-000188,-1.2487295507803986
ACH-000189,-1.158772402557093
ACH-000190,-1.161797063550994
ACH-000198,-1.4577118397287412
ACH-000203,-1.3366928832802163
ACH-000204,-1.352319604712953
ACH-000206,-1.7677283459825568
ACH-000207,-1.48681716794112
ACH-000208,-1.0213295711585153
ACH-000210,-1.1702085567303162
ACH-000211,-1.1969875297323809
ACH-000215,-1.3069500758253296
ACH-000221,-1.5768912035529845
ACH-000222,-1.2225099166786444
ACH-000223,-1.332782708013291
ACH-000226,-1.0946302479889602
ACH-000227,-0.8379962160258497
ACH-000228,-1.3352415168742646
ACH-000231,-1.2698934955378527
ACH-000232,-1.203953131364301
ACH-000233,-0.9009897254302748
ACH-000234,-1.5458243328924106
ACH-000235,-1.251895030713819
ACH-000237,-1.3058376043119406
ACH-000238,-1.671192103997499
ACH-000242,-1.2617247894010408
ACH-000243,-1.5531982641355049
ACH-000244,-1.00064516454344
ACH-000246,-1.1956528298832123
ACH-000248,-1.194272300599612
ACH-000250,-1.1640235092805846
ACH-000251,-1.6789521536285097
ACH-000252,-1.3336973736578779
ACH-000253,-1.2157525356016543
ACH-000255,-1.1164206066826925
ACH-000256,-1.008280913879894
ACH-000257,-1.1320434022968584
ACH-000258,-0.9798379062105232
ACH-000259,-1.3947915627193197
ACH-000260,-1.2481018052937936
ACH-000261,-1.1960629994486878
ACH-000262,-1.1880634675226955
ACH-000263,-1.3889943450807292
ACH-000264,-1.4739117643046338
ACH-000265,-1.3207348954544782
ACH-000266,-1.363479333710311
ACH-000272,-1.0532011538553483
ACH-000274,-1.238945330441357
ACH-000277,-1.4546173528246709
ACH-000278,-1.1325746679374715
ACH-000279,-1.2098489781775363
ACH-000280,-1.3846356947798255
ACH-000281,-1.0219315375195472
ACH-000288,-1.303659269872
ACH-000291,-1.1877983735138309
ACH-000293,-1.1001360342846085
ACH-000294,-1.1246181845500776
ACH-000295,-1.3963245735598004
ACH-000296,-1.0608251740527077
ACH-000302,-1.2617598469324252
ACH-000304,-1.0887450010310258
ACH-000307,-1.1957426513249745
ACH-000308,-1.380893079589974
ACH-000310,-0.9048937902215298
ACH-000311,-1.3829401715673073
ACH-000312,-1.3839534918475398
ACH-000315,-1.3349369274671954
ACH-000316,-1.0394904627901054
ACH-000317,-1.0669234276501924
ACH-000318,-1.5529075949235345
ACH-000319,-1.2195806272716525
ACH-000320,-1.6132775967205424
ACH-000322,-1.0237219973665526
ACH-000323,-1.2242062303885493
ACH-000324,-1.0900907548540204
ACH-000329,-1.1885538239285869
ACH-000330,-1.182857227862584
ACH-000331,-1.2092478699137008
ACH-000332,-1.2948808828415839
ACH-000334,-0.9030695109113971
