,LMF1 (64788)
ACH-000004,0.0746581173906038
ACH-000005,0.09959352421439177
ACH-000007,-0.22742388511086126
ACH-000009,0.03148264565428484
ACH-000011,-0.07457973256730055
ACH-000012,0.023513052173314442
ACH-000013,-0.0382963111265416
ACH-000014,-0.19880012899576066
ACH-000015,-0.13999455409828634
ACH-000017,-0.10356502981570022
ACH-000018,-0.2249630425055621
ACH-000019,0.014270982280194681
ACH-000021,-0.11681865348300595
ACH-000022,-0.07734055081192635
ACH-000025,-0.09197127864830017
ACH-000028,-0.09626802011442984
ACH-000030,0.0330698558237577
ACH-000035,0.07150674397563489
ACH-000036,-0.1499314547757418
ACH-000037,-0.18242720288099748
ACH-000039,0.09669209203563188
ACH-000040,-0.14557877970843386
ACH-000041,-0.05841229920242402
ACH-000042,-0.04968593893339392
ACH-000045,-0.08962657652287294
ACH-000047,-0.07917725665019343
ACH-000052,-0.026473974782094963
ACH-000053,0.09534357510760008
ACH-000054,-0.06919863358612915
ACH-000055,-0.07103672775056026
ACH-000060,0.04017184237805127
ACH-000067,-0.1194201559464412
ACH-000070,-0.1036008747080941
ACH-000075,0.052588042307829284
ACH-000078,-0.07008693048141337
ACH-000082,-0.0073854790908830905
ACH-000085,-0.30720201311183365
ACH-000086,-0.02991917557809965
ACH-000087,-0.079553965866346
ACH-000092,0.05225331697337485
ACH-000095,-0.0320845182018908
ACH-000097,-0.09940221536392298
ACH-000098,-0.048577452549739705
ACH-000099,-0.033251575625303204
ACH-000108,-0.2762401518754508
ACH-000113,-0.07194718611892667
ACH-000116,-0.02187366565371872
ACH-000118,0.0257746579737814
ACH-000120,-0.1295704390664816
ACH-000123,-0.021811687597813944
ACH-000127,-0.15355433871103102
ACH-000128,-0.025010548724530825
ACH-000132,0.07115993838070994
ACH-000133,-0.09849089624051656
ACH-000137,-0.10235241256249199
ACH-000138,-0.13965506903947933
ACH-000142,0.06808378158952505
ACH-000143,-0.05480493804585443
ACH-000146,-0.0512928848526368
ACH-000148,-0.16860530405739427
ACH-000150,-0.02928586749265493
ACH-000152,-0.08307737129772882
ACH-000153,0.03582490582680765
ACH-000159,-0.1961729718326013
ACH-000160,-0.03550486930003078
ACH-000163,-0.07024427870705129
ACH-000167,-0.05934795751502624
ACH-000168,-0.015645551655170696
ACH-000169,-0.028489568692236088
ACH-000178,-0.06073825146548185
ACH-000183,-0.11322912560518784
ACH-000188,-0.047736454665851406
ACH-000189,-0.0991507396716284
ACH-000190,-0.21996409814150608
ACH-000198,-0.08991414275850443
ACH-000203,-0.24673893718535675
ACH-000204,-0.3213552726069417
ACH-000206,0.033447991224566084
ACH-000207,0.14297583214582005
ACH-000208,0.11865070706561925
ACH-000210,0.1597698448546508
ACH-000211,-0.0518210062221397
ACH-000215,-0.04103491723373805
ACH-000221,-0.19597169187583247
ACH-000222,-0.10335500445846732
ACH-000223,0.027182896662529318
ACH-000226,0.16784989714812285
ACH-000227,-0.14084453479047612
ACH-000228,0.17466349794110428
ACH-000231,-0.13311901560568146
ACH-000232,-0.008350679970532857
ACH-000233,-0.08702702986688061
ACH-000234,-0.05145223495372463
ACH-000235,-0.13302302066557325
ACH-000237,-0.14188887756670598
