,CCDC64B (146439)
ACH-000004,-0.18138881569364965
ACH-000005,-0.12487997264964153
ACH-000007,-0.4344720459451363
ACH-000009,-0.13594648094097528
ACH-000011,-0.33437344424905346
ACH-000012,-0.4391702815375467
ACH-000013,-0.3402526760859705
ACH-000014,-0.2905035928834858
ACH-000015,-0.3647001103555621
ACH-000017,-0.3300260009222344
ACH-000018,-0.2506750291463349
ACH-000019,-0.2576202445804
ACH-000021,-0.3067992471578487
ACH-000022,-0.12727252476925793
ACH-000025,-0.21648971951446996
ACH-000028,-0.4033025214241726
ACH-000030,-0.1960967238987251
ACH-000035,-0.2541459926127035
ACH-000036,-0.5885476427944215
ACH-000037,-0.3088736735585024
ACH-000039,-0.18168402102919046
ACH-000040,-0.3784626230207626
ACH-000041,-0.19999454725995636
ACH-000042,-0.16451230591708282
ACH-000045,-0.16094431588587307
ACH-000047,-0.4875862665290302
ACH-000052,-0.4232473400699821
ACH-000053,-0.3119394415510633
ACH-000054,-0.2379126458877402
ACH-000055,-0.11834268378838587
ACH-000060,-0.3592710500240122
ACH-000067,-0.3443204431826332
ACH-000070,-0.05178359069343333
ACH-000075,-0.2731396985711412
ACH-000078,-0.10817465944814804
ACH-000082,-0.226880446104778
ACH-000085,-0.09983576544912856
ACH-000086,-0.4097657824678593
ACH-000087,-0.22915514130035974
ACH-000092,-0.3342873907001625
ACH-000095,-0.21292963969058984
ACH-000097,-0.5450987564879035
ACH-000098,-0.4013760701517272
ACH-000099,-0.2192886981209667
ACH-000108,-0.3198867313815327
ACH-000113,-0.2431221972614685
ACH-000116,-0.2893417041672039
ACH-000118,-0.3553599221130336
ACH-000120,-0.2756465124357815
ACH-000123,-0.3453622388929455
ACH-000127,-0.2068585075893585
ACH-000128,-0.0942771096337868
ACH-000132,-0.3518984830993148
ACH-000133,-0.18746992285186828
ACH-000137,-0.4178208017581032
ACH-000138,-0.3842334504405575
ACH-000142,-0.23569945241328905
ACH-000143,-0.17715594135885432
ACH-000146,-0.3016452553754599
ACH-000148,-0.44516534410369946
ACH-000150,-0.4551021923847376
ACH-000152,-0.22341829375688865
ACH-000153,-0.13286582562661936
ACH-000159,-0.35650541846018746
ACH-000160,-0.02643845442769949
ACH-000163,-0.2476892478473405
ACH-000167,-0.5055117791302993
ACH-000168,0.03951848494427378
ACH-000169,-0.2801109634719785
ACH-000178,-0.33403247732665176
ACH-000183,-0.12959853337427524
ACH-000188,-0.1056282118128093
ACH-000189,-0.13010600030826333
ACH-000190,-0.3158837010837883
ACH-000198,-0.1630661793483854
ACH-000203,-0.6753453008660392
ACH-000204,-0.3057252389061
ACH-000206,-0.1207865994963358
ACH-000207,-0.12274206270130428
ACH-000208,-0.5917643533370842
ACH-000210,-0.08374911092545352
ACH-000211,-0.3971350522273766
ACH-000215,-0.3477261636995487
ACH-000221,-0.1418361198673102
ACH-000222,-0.4418116063846767
ACH-000223,-0.1705998485633961
ACH-000226,-0.3716021045742137
ACH-000227,-0.20955819987816865
ACH-000228,-0.08083509112563242
ACH-000231,-0.3193780768224068
ACH-000232,-0.1351181572719416
ACH-000233,-0.2989699748117899
ACH-000234,-0.3619772530359543
ACH-000235,-0.21234044372351799
ACH-000237,-0.32694902436245604
ACH-000238,-0.22975163787251196
ACH-000242,-0.2870168168806242
ACH-000243,-0.28326546347527426
ACH-000244,-0.5402121855070408
ACH-000246,-0.2064761345833883
ACH-000248,-0.2882959463386923
ACH-000250,-0.3674050275946301
ACH-000251,-0.21842123015073134
ACH-000252,-0.2087110059913331
ACH-000253,-0.32745278289028223
ACH-000255,-0.244730469973458
ACH-000256,-0.3001484434051103
ACH-000257,-0.35751994554947897
ACH-000258,0.023089046879770796
ACH-000259,-0.240061332451672
ACH-000260,-0.30859154064892563
ACH-000261,-0.2812854394130808
ACH-000262,-0.3239822973075438
ACH-000263,-0.2576704070752712
ACH-000264,-0.3052483603384652
ACH-000265,-0.3035374642002883
ACH-000266,-0.22100987600419603
ACH-000272,-0.2911073258126917
ACH-000274,-0.33463979870092964
ACH-000277,-0.34104345641282313
ACH-000278,-0.2884733442670876
ACH-000279,-0.11235539965476916
ACH-000280,-0.3638357118965227
ACH-000281,-0.1304582337384842
ACH-000288,-0.38851842252610175
ACH-000291,-0.2884239526578409
ACH-000293,-0.2816461455867721
ACH-000294,-0.1354373532719009
ACH-000295,-0.2858294912612673
ACH-000296,-0.2073477511775928
ACH-000302,-0.16397716514327762
ACH-000304,-0.5286312521989871
ACH-000307,-0.2403984439932933
ACH-000308,-0.2481474192186007
ACH-000310,-0.022715523506992137
ACH-000311,-0.2897514169427224
ACH-000312,-0.20705508816805954
ACH-000315,-0.3759043371288167
ACH-000316,-0.3995212704639207
ACH-000317,-0.1222366323865852
ACH-000318,-0.1332518007498676
ACH-000319,-0.3710288055562291
ACH-000320,-0.27263663334046323
ACH-000322,-0.7138758845975145
ACH-000323,-0.3830052254372892
ACH-000324,-0.18210902381634572
ACH-000329,-0.26951852673105114
ACH-000330,-0.23033826710688904
ACH-000331,-0.2276538722637837
ACH-000332,-0.3210109360888649
ACH-000334,-0.1199621843742434
ACH-000335,-0.3643935842663448
ACH-000336,-0.1997538308220018
ACH-000337,-0.24294415537804245
ACH-000338,-0.3929062788401434
ACH-000339,-0.20277769398858944
ACH-000341,-0.3008764745996162
ACH-000348,-0.2803815922083313
ACH-000350,-0.21530920485694305
ACH-000352,-0.33121393822737866
ACH-000356,-0.2411866287313145
ACH-000361,-0.4799719932616373
ACH-000362,-0.10096596612147428
ACH-000363,-0.2872344782054093
ACH-000364,-0.16566221550507468
ACH-000365,-0.15201912126585554
ACH-000366,-0.2440334057297665
ACH-000368,-0.4919330930518281
ACH-000374,-0.22876309215221335
ACH-000375,-0.4996511818966964
ACH-000376,-0.3200553632392305
ACH-000381,-0.2652159297043701
ACH-000383,-0.2937802004639814
ACH-000387,-0.2547095857292888
ACH-000389,-0.3927085207594319
ACH-000390,-0.18546080356264136
ACH-000393,-0.2909489800876369
ACH-000395,-0.12439592986886848
ACH-000396,-0.2475226016649946
ACH-000397,-0.39968865806337306
ACH-000401,-0.25672872499595395
ACH-000402,-0.307555076549378
ACH-000403,-0.44726515870208977
ACH-000404,-0.2588376873173908
ACH-000406,-0.19454317410592128
ACH-000407,-0.3791938476520028
ACH-000408,-0.4423590747375222
ACH-000410,-0.2284910813974453
ACH-000411,-0.2903856875963439
ACH-000414,-0.2807778735733034
ACH-000415,-0.2592730193641392
ACH-000416,-0.2681814990927204
ACH-000420,-0.300382523325589
ACH-000421,-0.3664772847155414
ACH-000424,-0.2541001688281436
ACH-000425,-0.3916369827624345
ACH-000426,-0.22055102284647332
ACH-000427,-0.3927468920757581
ACH-000433,-0.5199190614935192
ACH-000435,-0.2228080321648215
ACH-000436,-0.10274642875013283
ACH-000444,-0.27242592209106525
ACH-000445,-0.5643982652043444
ACH-000448,-0.16203591576252735
ACH-000450,-0.3499589778344628
ACH-000452,-0.3184233633947313
ACH-000454,-0.3661352298914796
ACH-000458,-0.3332824015009049
ACH-000459,-0.14650462961203806
ACH-000460,-0.3099631445201069
ACH-000461,-0.0879239860840848
ACH-000463,-0.17043186131041568
ACH-000464,-0.2827344738696547
ACH-000466,-0.3196126345263467
ACH-000467,-0.1804327247760118
ACH-000468,-0.45143829236591493
ACH-000469,-0.31937038955735825
ACH-000470,-0.15456715361668186
ACH-000471,-0.3859033808815229
ACH-000472,-0.2745058453191529
ACH-000473,-0.17128849430466378
ACH-000475,-0.3081476704857936
ACH-000476,-0.24484372690014505
ACH-000477,-0.3380463786397949
ACH-000479,-0.3666669482701601
ACH-000480,-0.3529678402297685
ACH-000481,-0.2757287910665014
ACH-000483,-0.6796248889657432
ACH-000484,-0.20279850845493652
ACH-000485,-0.2390486133583548
ACH-000486,-0.23496983414846245
ACH-000487,-0.1499968861010922
ACH-000488,-0.3446779738437158
ACH-000490,-0.3420531012757941
ACH-000491,-0.15232925597519598
ACH-000495,-0.5601364240220009
ACH-000496,-0.5602129829517579
ACH-000499,-0.2370450412630535
ACH-000500,0.18514617338891826
ACH-000502,-0.5778165590492744
ACH-000503,-0.3617731206002451
ACH-000505,-0.37882432830304985
ACH-000507,-0.24595271895168155
ACH-000510,-0.31185923082385586
ACH-000511,-0.2124033818202188
ACH-000512,-0.22369751320099074
ACH-000516,-0.3887919813056668
ACH-000517,-0.2796496836638708
ACH-000518,-0.28617955074909857
ACH-000520,-0.4634028259130106
ACH-000521,-0.3364810970097769
ACH-000522,-0.2599996027903653
ACH-000524,-0.2195291105267548
ACH-000527,-0.42419140295179203
ACH-000528,-0.21810154190562012
ACH-000537,-0.2188714826771123
ACH-000541,-0.2340374021903091
ACH-000542,-0.3347332875962513
ACH-000544,-0.2787772579545701
ACH-000545,-0.13414625669404132
ACH-000547,-0.3063951883735987
ACH-000548,-0.3367066622614561
ACH-000549,-0.14146086752087095
ACH-000550,-0.5568362861837937
ACH-000552,-0.2764905522421333
ACH-000556,-0.4683221084679943
ACH-000557,-0.1223951467824119
ACH-000569,-0.4858736789625728
ACH-000570,-0.2907849739728564
ACH-000571,-0.2132925911919208
ACH-000573,-0.1416752673041476
ACH-000576,-0.12351084584647512
ACH-000579,-0.2550943607105437
ACH-000580,-0.16482166327518558
ACH-000584,-0.2258433133388625
ACH-000585,-0.3661967559069679
ACH-000588,-0.3436463320578871
ACH-000589,-0.17705832990410975
ACH-000591,-0.35094149077342074
ACH-000593,-0.37404633539492815
ACH-000600,-0.3735280289809831
ACH-000601,-0.3958681049288169
ACH-000605,-0.18666726127786706
ACH-000606,-0.2771182013840783
ACH-000608,-0.3656024139116876
ACH-000614,-0.3178576615774447
ACH-000616,-0.16066478800451345
ACH-000618,-0.05658856724142997
ACH-000619,-0.2808368874839006
ACH-000620,-0.30350865281735
ACH-000621,-0.30758118050359257
ACH-000622,-0.34248361409334643
ACH-000623,-0.4972075584096736
ACH-000624,-0.1571251249016228
ACH-000627,-0.12700223870264904
ACH-000630,-0.3654692613220405
ACH-000631,-0.29616233493048977
ACH-000632,-0.3330326776295923
ACH-000633,-0.20527357236585325
ACH-000637,-0.1082225727561162
ACH-000638,-0.2784093217005107
ACH-000646,-0.4185362302847089
ACH-000647,-0.24609597091974075
ACH-000648,-0.6628489215380557
ACH-000649,-0.40757462903809416
ACH-000651,0.015354333151393338
ACH-000652,-0.13672559533663206
ACH-000653,-0.23842290976786526
ACH-000657,-0.2872076472406258
ACH-000658,-0.08866380933516782
ACH-000661,-0.22520648619525066
ACH-000662,-0.5721881142564843
ACH-000663,-0.27959334679687353
ACH-000665,-0.2378338426125262
ACH-000671,-0.32486217299513914
ACH-000672,-0.3921912923801264
ACH-000673,-0.3059265437286432
ACH-000676,-0.2561153616194147
ACH-000677,-0.2731940546467602
ACH-000681,-0.1417020501392051
ACH-000683,-0.2921948061096461
ACH-000684,-0.3978158051695278
ACH-000688,-0.3168491720900735
ACH-000693,-0.10333714668714984
ACH-000694,-0.07689605827229333
ACH-000695,-0.37416733316281015
ACH-000696,-0.36024520150034
ACH-000697,-0.049748534638071724
ACH-000699,-0.3120123918360788
ACH-000701,-0.30437962238472405
ACH-000706,-0.19699297060359852
ACH-000711,-0.3432607578179089
ACH-000713,-0.17426800114525165
ACH-000714,-0.31378884843101146
ACH-000718,-0.30551470795999314
ACH-000720,-0.14814155830628867
ACH-000721,-0.40440272797915855
ACH-000724,-0.3279044522192792
ACH-000725,-0.4869372110067275
ACH-000732,-0.1026653450186788
ACH-000734,-0.2615753464286448
ACH-000735,-0.24699648123594697
ACH-000736,-0.2684173102671575
ACH-000738,-0.1463148543687308
ACH-000746,-0.3821436136409256
ACH-000747,-0.32381056059218866
ACH-000748,-0.2956533885705144
ACH-000753,-0.2454630308203889
ACH-000756,-0.3392645659970273
ACH-000757,-0.3805875800392919
ACH-000758,-0.474058715808694
ACH-000760,-0.3264488812910629
ACH-000762,-0.1672101038339712
ACH-000763,-0.1767009201974148
ACH-000764,-0.1695587479307569
ACH-000765,-0.1930131118816953
ACH-000766,-0.3404254264635606
ACH-000767,-0.1867764285084571
ACH-000768,-0.225274129269849
ACH-000769,-0.42547736861507934
ACH-000770,-0.21130102459811284
ACH-000771,-0.14949712434586845
ACH-000773,-0.4200038963792674
ACH-000776,-0.11321157438183105
ACH-000777,-0.09639779647605452
ACH-000778,-0.192054512239018
ACH-000781,-0.2626502891456138
ACH-000782,-0.0758594387127807
ACH-000783,-0.5189770651562491
ACH-000784,-0.32460536911792165
ACH-000785,-0.047309179301368035
ACH-000787,-0.3297985719003312
ACH-000788,-0.24472473300199324
ACH-000791,-0.32991287159368976
ACH-000792,-0.3480109523205885
ACH-000794,-0.4646996907602085
ACH-000796,-0.33520726584904625
ACH-000798,-0.3136906678158185
ACH-000799,-0.2561789720432113
ACH-000800,-0.3044053640666555
ACH-000802,-0.2403183708504233
ACH-000804,-0.13384260312256274
ACH-000805,-0.14802199362260646
ACH-000809,-0.33311600714055023
ACH-000810,-0.20438788905829886
ACH-000811,-0.32197393784584594
ACH-000817,-0.03704633991217513
ACH-000819,-0.07845225317902989
ACH-000820,0.03250162731148828
ACH-000821,-0.32199586370032635
ACH-000822,-0.20149086988088566
ACH-000823,-0.2457088215854149
ACH-000824,-0.2624160822738951
ACH-000827,-0.4501221321116065
ACH-000829,-0.3133320108436907
