,SPIDR (23514)
ACH-000189,-0.04708289069916299
ACH-000190,-0.15415744154638156
ACH-000198,-0.02582483112641466
ACH-000203,-0.2839063156629633
ACH-000204,-0.09062933803956584
ACH-000206,0.009645760284463518
ACH-000207,0.05342231801789057
ACH-000208,-0.07966296465426424
ACH-000210,-0.1225111353922811
ACH-000211,-0.10608634593797367
ACH-000215,-0.05471496129924127
ACH-000221,-0.035803959874772265
ACH-000222,-0.03867947690892201
ACH-000223,-0.04201396923271858
ACH-000226,-0.14562737629706876
ACH-000227,-0.13509922649714626
ACH-000228,0.010852245878798166
ACH-000231,-0.1087884948612261
ACH-000232,-0.1513588617553226
ACH-000233,-0.01773611075305055
ACH-000234,-0.023896750488652616
ACH-000235,-0.047464099305949484
ACH-000237,-0.11879613052927715
ACH-000238,-0.0025461473098142558
ACH-000242,-0.14137248527340368
ACH-000243,0.06445952309581016
ACH-000244,-0.15566629072679816
ACH-000246,-0.08783612779844327
ACH-000248,-0.1195036973615182
ACH-000250,-0.0891612256726676
ACH-000251,-0.10642863365773378
ACH-000252,0.010848045236158406
ACH-000253,-0.06061103866788092
ACH-000255,0.034178399392135884
ACH-000256,-0.10668741354499424
ACH-000257,-0.1116238044511172
ACH-000258,-0.21719885299340447
ACH-000259,-0.002129929915961159
ACH-000260,-0.021006875770717852
ACH-000261,-0.19184726405049532
ACH-000262,-0.13470637364838528
ACH-000263,0.019967407940711585
ACH-000264,-0.12103878427691175
ACH-000265,0.03619021969586656
ACH-000266,-0.07057746499873684
ACH-000272,-0.09269974211675933
ACH-000274,-0.0651437659598719
ACH-000277,-0.03074249598940246
ACH-000278,0.038342349555633135
ACH-000279,-0.05496729424779958
ACH-000280,-0.07182911634067905
ACH-000281,0.002698380126757448
ACH-000288,0.006839666837498492
ACH-000291,-0.1676522104684867
ACH-000293,-0.10636709958036213
ACH-000294,0.033932698496014706
ACH-000295,0.17276911653259228
ACH-000296,0.013895889957825366
ACH-000302,-0.023083312099808108
ACH-000304,0.17321476626682455
ACH-000307,-0.05142402359031136
ACH-000308,-0.08430678839609854
ACH-000310,-0.304123930712334
ACH-000311,-0.015719201344967258
ACH-000312,0.0798339290236778
ACH-000315,-0.2253904388142436
ACH-000316,-0.08736428205184116
ACH-000317,0.00832024512252228
ACH-000318,-0.10663397872931364
ACH-000319,0.06054444823091641
ACH-000320,0.15453143686591758
ACH-000322,-0.1014562922089032
ACH-000323,-0.13394182914492653
ACH-000324,-0.11536117043129696
ACH-000329,-0.15990723712460414
ACH-000330,0.03388000981897678
ACH-000331,-0.01899264982390904
ACH-000332,-0.048434729590795034
ACH-000334,-0.2278387505184886
ACH-000335,0.10893311168327197
ACH-000336,-0.043671574350351176
ACH-000337,-0.15573149850250714
ACH-000338,0.0640329406515918
ACH-000339,-0.1291278711660298
ACH-000341,-0.10374157034330947
ACH-000348,-0.1672210067904257
ACH-000350,-0.0698849035410779
ACH-000352,-0.031204949673902662
ACH-000356,0.019124889432945484
ACH-000361,-0.1840129634152411
ACH-000362,-0.05965768231843864
ACH-000363,-0.13656044580577176
ACH-000364,-0.005174745753375724
ACH-000365,-0.2442757901052288
ACH-000366,0.053345132127888314
ACH-000368,-0.07602379867162651
ACH-000374,0.20756593459351946
ACH-000375,-0.2387614059821713
ACH-000376,-0.00946417505888418
ACH-000381,0.007373254634206106
ACH-000383,-0.09147787875567748
ACH-000387,-0.009283608277621336
ACH-000389,-0.04816013470280521
ACH-000390,-0.11626213901885425
ACH-000393,-0.17242920213153035
ACH-000395,0.17442821245312756
ACH-000396,0.16974100972821352
ACH-000397,-0.13947136166774982
ACH-000401,-0.043133607469497307
ACH-000402,0.1349472181174326
ACH-000403,-0.05109065501515953
ACH-000404,0.17840921696514978
ACH-000406,-0.013342195910524712
ACH-000407,0.07376824588308381
ACH-000408,0.011093933953362776
ACH-000410,-0.12173175780658012
ACH-000411,-0.08229928686440786
ACH-000414,-0.03401825972980816
ACH-000415,0.0029675130167953344
ACH-000416,-0.012589153507618682
ACH-000420,-0.021723116246334856
ACH-000421,-0.18858396161764854
ACH-000424,-0.1723431787526958
ACH-000425,-0.13834434297714768
ACH-000426,-0.07153322383771217
ACH-000427,-0.07102334034489173
ACH-000433,0.057729791688259174
ACH-000435,-0.1854123877763794
ACH-000436,-0.15381283190797224
ACH-000444,-0.04660809943095765
ACH-000445,-0.003574907760463955
ACH-000448,-0.07827960343237289
ACH-000450,0.009542639094323587
ACH-000452,-0.06303753099883479
ACH-000454,0.13960622857816224
ACH-000458,0.09301335525166908
ACH-000459,0.007524067250692099
ACH-000460,-0.08378526772153166
ACH-000461,-0.07336234782617755
ACH-000463,-0.0773568600123126
ACH-000464,-0.09131940867210953
ACH-000466,0.0267161830310807
ACH-000467,-0.014176470221581453
ACH-000468,-0.014289819022364028
ACH-000469,-0.03408475010656788
ACH-000470,-0.04323353996494362
ACH-000471,-0.0951434985728771
ACH-000472,-0.12804292733162262
ACH-000473,-0.0276438334968155
ACH-000475,-0.09408420518187982
ACH-000476,-0.12363987729270468
ACH-000477,-0.012601404401575358
ACH-000479,0.01306610088716836
ACH-000480,-0.07195023820518423
ACH-000481,-0.06473980751869626
ACH-000483,-0.01348558436115337
ACH-000484,-0.0695023584607582
ACH-000485,-0.28711183743182017
ACH-000486,-0.10099139225195723
ACH-000487,-0.008182616098733478
ACH-000488,-0.04521487075186666
ACH-000490,-0.08408111530278145
ACH-000491,-0.1156088658868024
ACH-000495,-0.2555897682286681
ACH-000496,-0.0502872070650434
ACH-000499,0.024717540021454203
ACH-000500,-0.28952119479405275
ACH-000502,-0.06908344534614898
ACH-000503,0.14390118530212806
ACH-000505,-0.10439805119266217
ACH-000507,-0.050792883444281525
ACH-000510,0.0273946965331413
ACH-000511,-0.109727928644488
ACH-000512,-0.08118836414140357
ACH-000516,0.011463349604525329
ACH-000517,-0.0449011121858782
ACH-000518,-0.013985020615093394
ACH-000520,-0.1587846432146435
ACH-000521,0.022213435260581404
ACH-000522,-0.12662040242844194
ACH-000524,-0.11300556547471585
ACH-000527,0.004735951269055301
ACH-000528,-0.032213462192632714
ACH-000537,-0.11991616014697652
ACH-000541,-0.4278879225783118
ACH-000542,-0.1923002498412209
ACH-000544,0.011271843950751993
ACH-000545,0.012374217154936841
ACH-000547,-0.05933061907986423
ACH-000548,0.010773352391717688
ACH-000549,-0.08645331782153727
ACH-000550,-0.01880440948812943
ACH-000552,-0.17714345796174924
ACH-000556,-0.03453509699611623
ACH-000557,-0.13049059452220896
ACH-000569,-0.4513208519789972
ACH-000570,-0.010687353245365584
ACH-000571,-0.007832315091135586
ACH-000573,0.011447905811032891
ACH-000576,0.04272510625612807
ACH-000579,-0.18869919330668747
ACH-000580,-0.3373655130091129
ACH-000584,-0.008663951414734705
ACH-000585,0.03507122188430208
ACH-000588,0.024497389047552682
ACH-000589,0.08487643683150801
ACH-000591,0.13134880872318244
ACH-000593,0.06595678182120993
ACH-000600,0.11060221497202156
ACH-000601,-0.10003375884042344
ACH-000605,-0.12888321199768685
ACH-000606,-0.06947073676865004
ACH-000608,-0.1409760909576212
ACH-000614,-0.012460363089624392
ACH-000616,-0.06814094607797094
ACH-000618,0.02714029648139366
ACH-000619,-0.004530074736854606
ACH-000620,-0.05713633422195988
ACH-000621,-0.2802509100181521
ACH-000622,-0.1325160329450927
ACH-000623,-0.026360514653822532
ACH-000624,-0.045031529319182285
ACH-000627,-0.1892638847905609
ACH-000630,-0.0761636196524969
ACH-000631,-0.444971720490011
ACH-000632,-0.0037627713385943134
ACH-000633,-0.02701609439668388
ACH-000637,-0.17242840500630505
ACH-000638,-0.02946272483597858
ACH-000646,-0.11682472876624135
ACH-000647,-0.0232864616318474
ACH-000648,-0.34904775478117656
ACH-000649,-0.0625388354099381
ACH-000651,-0.03329537122244162
ACH-000652,0.010590208710447548
ACH-000653,-0.034811833494940464
ACH-000657,-0.02433890999318276
ACH-000658,-0.11349178207142407
ACH-000661,-0.10398625700401784
ACH-000662,0.04406503339114034
ACH-000663,-0.06740875595012824
ACH-000665,-0.03800555034381319
ACH-000671,0.10194354203212536
ACH-000672,0.2587880352673481
ACH-000673,-0.1365684591412736
ACH-000676,0.004535475328767361
ACH-000677,-0.07549173232579552
ACH-000681,0.004439674922723076
ACH-000683,-0.07427347610797619
ACH-000684,-0.1293722092432468
ACH-000688,-0.0741243143571766
ACH-000693,-0.039305058727960585
ACH-000694,-0.06956426162506846
ACH-000695,0.06486645722978186
ACH-000696,0.0036247662331557054
ACH-000697,-0.03151567683454798
ACH-000699,0.01355218943569528
ACH-000701,-0.024553873172811796
ACH-000706,-0.08364298223642748
ACH-000711,-0.054689667293881215
ACH-000713,0.027160045392166817
ACH-000714,-0.04316368293412108
ACH-000718,-0.17198454359231782
ACH-000720,-0.1045593456908052
ACH-000721,0.01711718876819029
ACH-000724,-0.0787527742539592
ACH-000725,0.0725763246228062
ACH-000732,0.051865104255253903
ACH-000734,-0.07097670483492036
ACH-000735,-0.06303703159766913
ACH-000736,0.06480797871455073
ACH-000738,0.009654895745147324
ACH-000746,-0.06219453219374928
ACH-000747,0.010051752628523012
ACH-000748,-0.140291121151541
ACH-000753,-0.026689943685347176
ACH-000756,-0.04617152583304181
ACH-000757,-0.08366609182373676
ACH-000758,-0.09442394298890364
ACH-000760,-0.06090949760146935
ACH-000762,0.1687772851837122
ACH-000763,-0.1785127774421976
ACH-000764,0.02370719883594529
ACH-000765,0.049286154770210006
ACH-000766,0.07248631193460421
ACH-000767,-0.08165493266354458
ACH-000768,-0.16361326510261295
ACH-000769,-0.14220232964577822
ACH-000770,-0.04569996477718556
ACH-000771,0.03726607758744091
ACH-000773,0.05994161534143875
ACH-000776,-0.054017176831624825
ACH-000777,0.011273981582010423
ACH-000778,-0.05236936716724933
ACH-000781,0.003100304977065249
ACH-000782,0.1552423671203087
ACH-000783,-0.006117653876268943
ACH-000784,-0.03156940154378852
ACH-000785,0.0035530728891402705
ACH-000787,0.0085862814858483
ACH-000788,-0.04586224071214078
ACH-000791,-0.07499086216185337
ACH-000792,-0.007327646529445207
ACH-000794,0.059888029888939424
ACH-000796,0.010574376610163777
ACH-000798,-0.2737973812250739
ACH-000799,-0.08390697585793376
ACH-000800,0.1463674942148668
ACH-000802,0.09015726388119184
ACH-000804,-0.11256708206057564
ACH-000805,-0.11586068813520707
ACH-000809,-0.11103651785780896
ACH-000810,0.07309003994922908
ACH-000811,-0.08692513643930208
ACH-000817,-0.037528186980319435
ACH-000819,-0.0777483434450031
ACH-000820,-0.13998399684536872
ACH-000821,-0.19698414890214516
ACH-000822,-0.10016216299480506
ACH-000823,-0.1562186612046128
ACH-000824,-0.1917790712685904
ACH-000827,-0.14183810045828305
ACH-000829,0.08424868795142991
ACH-000831,0.07328200304915418
ACH-000832,-0.08890232340266006
ACH-000833,-0.05951185581472145
ACH-000834,0.00648433554043201
ACH-000835,-0.08228318710631077
ACH-000836,-0.11613251479214325
ACH-000837,-0.07050399292170886
ACH-000838,-0.10473389708516607
ACH-000839,-0.11373828951205965
ACH-000840,-0.11327023472220513
ACH-000841,0.07380106026011743
ACH-000843,-0.07267499109828461
ACH-000846,-0.04479481460268642
ACH-000847,0.039132531369296314
ACH-000848,-0.06437512086207882
ACH-000849,-0.11550465828577333
ACH-000851,-0.17795959507450418
ACH-000855,0.012679239214651068
ACH-000856,-0.025402117224717857
ACH-000858,-0.06882426820037374
ACH-000859,0.035634212702602426
ACH-000861,-0.10391999561569044
ACH-000862,0.049013227799734084
ACH-000865,-0.07006792226598459
ACH-000866,-0.14629060601480187
ACH-000867,-0.09111936579037257
ACH-000869,0.015274014992268069
ACH-000872,-0.014160413215013127
ACH-000873,0.15469186558854384
ACH-000876,-0.05633077017943203
ACH-000878,-0.10922009362105244
ACH-000880,0.04632280468821799
ACH-000881,-0.14287745622157305
ACH-000882,0.011972585992593371
ACH-000884,0.11384072533613472
ACH-000885,-0.12159917002608925
ACH-000887,-0.03769711563768105
ACH-000889,0.015548594899760909
ACH-000896,-0.09486764565359723
ACH-000898,-0.07790464953741423
ACH-000900,-0.22829647061343886
ACH-000901,-0.03492005753442815
ACH-000905,-0.11083434377166757
ACH-000906,-0.17567124640426088
ACH-000907,-0.17894888154198893
ACH-000910,0.08193191439320972
ACH-000911,0.004289983039568353
ACH-000912,0.010046449611643441
ACH-000913,-0.2170563379382959
ACH-000915,-0.08853887071329558
ACH-000916,0.2457632300953651
ACH-000917,0.01918753480713045
ACH-000920,-0.08934243388124065
ACH-000921,-0.04333432494226022
ACH-000924,0.02560009142727471
ACH-000926,-0.08740725860944346
ACH-000928,0.0308162811244768
ACH-000929,0.09300742687777803
ACH-000932,-0.1280043761370305
ACH-000935,-0.0023730310198615896
ACH-000936,-0.058129712126044425
ACH-000937,0.04272525246416743
ACH-000938,-0.0618786036334826
ACH-000939,-0.00493608525982111
ACH-000941,0.019575964261535083
ACH-000943,-0.025681375691760724
ACH-000946,-0.18887130261153925
ACH-000947,-0.004313059104113946
ACH-000948,-0.1241165532449774
ACH-000950,0.15956430100379054
ACH-000953,-0.00375392373749446
ACH-000954,-0.4118199228882459
ACH-000957,-0.02962589384040772
ACH-000958,-0.14172163325060047
ACH-000960,-0.12269562855377987
ACH-000963,-0.2551509418620597
ACH-000968,-0.09472962068599962
ACH-000969,-0.05314274157339508
ACH-000972,0.05449612187957142
ACH-000973,-0.08779165052586141
ACH-000974,-0.1950916552101268
ACH-000978,-0.007180178805898413
ACH-000984,0.008212846429761353
ACH-000986,-0.0777625868930449
ACH-000988,0.030804974341760917
ACH-000993,-0.2685165781494787
ACH-000994,-0.10883902240268484
ACH-000996,0.07579339734833188
ACH-001001,0.06979212591167165
ACH-001020,-0.0773414852011587
ACH-001028,-0.11047613584761276
ACH-001031,-0.01923845016165588
ACH-001038,0.02683629193336696
ACH-001048,-0.09655912494524856
ACH-001050,-0.09070017914184517
ACH-001053,-0.027320659809308482
ACH-001054,-0.043845510440917314
ACH-001061,0.022146137767839025
ACH-001067,-0.1578152069523151
ACH-001075,-0.09499567832048517
ACH-001096,-0.0551345079043
ACH-001111,-0.14499805411360606
ACH-001119,-0.15877250784578725
ACH-001128,-0.009115624751697029
ACH-001134,-0.0517107197659786
ACH-001151,-0.11235300024060928
ACH-001163,-0.1223725628326466
ACH-001164,-0.2152752339499347
ACH-001183,0.037319572729260383
ACH-001192,-0.06824085512056438
ACH-001193,0.03159148827386956
ACH-001196,0.019440203488785786
ACH-001197,-0.054031807787860535
ACH-001205,-0.17705163661855236
ACH-001211,0.027051109713626738
ACH-001212,-0.1346246060406254
ACH-001228,0.019512735131947515
ACH-001232,-0.2132862925420209
ACH-001239,-0.1809457981245398
ACH-001270,-0.2773032509095837
ACH-001274,-0.15940868078445544
ACH-001275,-0.027228925276107596
ACH-001277,-0.2693054146274779
ACH-001278,0.039502546888806035
ACH-001280,-0.10639756425167607
ACH-001283,0.10214944973176653
ACH-001289,-0.0716566071302728
ACH-001300,-0.04660296032785018
ACH-001301,-0.011860375073000327
ACH-001302,0.1637892112336079
ACH-001306,-0.22366535903089024
ACH-001318,-0.19928751318769333
ACH-001322,0.04054380237251253
ACH-001328,-0.08241453390686061
ACH-001332,-0.15816135893092834
ACH-001336,-0.00026066015576341336
ACH-001346,-0.1378943690336932
ACH-001353,-0.08965570620609964
ACH-001354,-0.16020824553342322
ACH-001367,-0.13541265991933996
ACH-001368,-0.11969164166680303
ACH-001374,0.0061452351732775344
ACH-001377,-0.09926494642646594
ACH-001380,0.009134696213876269
ACH-001391,-0.1217465506863275
ACH-001408,-0.08658805378586817
ACH-001430,0.07265464693122227
ACH-001431,-0.11803758291272777
ACH-001450,-0.08436522482426133
ACH-001496,0.014155787782883069
ACH-001500,-0.10371571102056107
ACH-001523,-0.0264222770637338
ACH-001532,-0.1067221074736602
ACH-001550,-0.08643586581604022
ACH-001552,-0.1494550581240983
ACH-001554,-0.06042895026543616
ACH-001654,-0.04050757939320155
ACH-001735,-0.0663490679389476
ACH-001736,-0.007176685710510106
ACH-001737,-0.20443764490703972
ACH-001740,0.11559720071958275
ACH-001745,-0.04445358247819865
ACH-001765,-0.05870001049219304
