,ESD (2098)
ACH-000004,-0.011007148804757354
ACH-000005,0.2760646371769951
ACH-000007,0.06074961849856901
ACH-000009,0.14499954689211755
ACH-000011,0.1610493428005629
ACH-000012,0.01579584579249043
ACH-000013,-0.046630215542127526
ACH-000014,0.1033478998899087
ACH-000015,0.06913838763498567
ACH-000017,-0.07227688100304717
ACH-000018,0.04333984338688511
ACH-000019,0.07919093873626759
ACH-000021,0.09697320823877838
ACH-000022,0.13439198752380774
ACH-000025,0.05278996710951205
ACH-000028,0.0714179539596506
ACH-000030,0.041351487325807325
ACH-000035,-0.04397968683849346
ACH-000036,0.052768281904577836
ACH-000037,0.18011365528952455
ACH-000039,-0.037649776206952805
ACH-000040,-0.013297153416179987
ACH-000041,0.05166395000113218
ACH-000042,0.06556663830107178
ACH-000045,0.17492039124671316
ACH-000047,0.11662593751226398
ACH-000052,0.0755810224375775
ACH-000053,0.045110718976131364
ACH-000054,0.0972593048897906
ACH-000055,0.08797077145245735
ACH-000060,0.017966223582452978
ACH-000067,0.04459740208293849
ACH-000070,0.0028806973327480147
ACH-000075,0.07800854119423706
ACH-000078,0.11616952196857624
ACH-000082,0.06478373701923835
ACH-000085,0.035700705124500035
ACH-000086,0.03783537948767578
ACH-000087,0.06529008326749543
ACH-000092,0.04744941001794095
ACH-000095,0.07963766399502331
ACH-000097,0.11440892991419177
ACH-000098,0.09472445686145987
ACH-000099,0.07205076922593961
ACH-000108,0.13644892406559345
ACH-000113,0.03527121632475985
ACH-000116,0.06756796925593685
ACH-000118,0.17215065435469765
ACH-000120,0.12035188514874685
ACH-000123,0.07595553754632772
ACH-000127,0.1358204223637697
ACH-000128,-0.013334930853052145
ACH-000132,0.02183668042086184
ACH-000133,0.06427195936094593
ACH-000137,0.07330057121478414
ACH-000138,0.0847546413529093
ACH-000142,-0.011746138671997995
ACH-000143,0.047547618464303006
ACH-000146,0.15152133936836676
ACH-000148,0.11419509726031472
ACH-000150,0.07825836239889633
ACH-000152,0.0161616431131345
ACH-000153,0.2331763681225209
ACH-000159,0.01888251557112686
ACH-000160,0.0955953384509194
ACH-000163,0.04562448395052643
ACH-000167,-0.12595834516397636
ACH-000168,0.0769615366927765
ACH-000169,0.0486780077634322
ACH-000178,0.12336363201939543
ACH-000183,0.1075871079559708
ACH-000188,-0.021142929312682083
ACH-000189,0.018371384599161125
ACH-000190,0.0387070529323314
ACH-000198,0.14452958150036155
ACH-000203,0.10762034853930652
ACH-000204,0.11243265044187227
ACH-000206,-0.021525387159514017
ACH-000207,0.04044378295561207
ACH-000208,-0.06771436891902237
ACH-000210,0.11736000244593055
ACH-000211,0.10940537445582754
ACH-000215,0.05396039024300056
ACH-000221,0.15263158775415953
ACH-000222,0.21918815361837052
ACH-000223,-0.04591003802729979
ACH-000226,0.07692759959148393
ACH-000227,-0.022772865754895982
ACH-000228,0.08496255027050434
ACH-000231,0.02569473806798046
ACH-000232,0.0810736343916333
ACH-000233,0.059975594926930866
ACH-000234,0.015463692841217722
ACH-000235,0.0672305299856371
ACH-000237,0.05831758824493637
ACH-000238,-0.022646625869011127
ACH-000242,0.02214704580964155
ACH-000243,0.13284144266458406
ACH-000244,0.12973257976401556
ACH-000246,0.07675102647959163
ACH-000248,-0.04764386169266355
ACH-000250,0.13409961717750832
ACH-000251,0.030469462898442618
ACH-000252,0.17794559769958754
ACH-000253,0.03807376726697378
ACH-000255,0.17576838663358768
ACH-000256,0.05086763633113546
ACH-000257,0.05527627431347755
ACH-000258,0.024011814597021088
ACH-000259,0.1111558488700857
ACH-000260,0.09312792100874484
ACH-000261,0.07964889698812068
ACH-000262,0.14238936282509426
ACH-000263,0.2693269934198493
ACH-000264,0.038954577493718084
ACH-000265,0.108060739190724
ACH-000266,0.08780276398089082
ACH-000272,0.1177319464015739
ACH-000274,0.010137661061661413
ACH-000277,0.1634799595610229
ACH-000278,0.1080412570549386
ACH-000279,0.04607623893930077
ACH-000280,0.15340209510294198
ACH-000281,0.12141971505738387
ACH-000288,-0.2795019299392528
ACH-000291,0.14739560544213576
ACH-000293,-0.06419432908639966
ACH-000294,0.05268703122230688
ACH-000295,-0.026430641045418576
ACH-000296,0.08854246574214453
ACH-000302,0.08018458389709503
ACH-000304,0.07290557485798864
ACH-000307,0.08455122448786326
ACH-000308,-0.005833251305887438
ACH-000310,0.19050080332390212
ACH-000311,0.09349355836910184
ACH-000312,0.03788433621928111
ACH-000315,0.2329107273747404
ACH-000316,0.11796941771393135
ACH-000317,0.045807611367222834
ACH-000318,0.10426348551282716
ACH-000319,0.011295655787637308
ACH-000320,0.113847598603406
ACH-000322,0.20080585227440564
ACH-000323,0.18606885356575992
ACH-000324,0.0979616074169374
ACH-000329,0.07708099789398826
ACH-000330,-0.012332734586405316
ACH-000331,0.06059449704409441
ACH-000332,0.09550947648999533
ACH-000334,0.05728772907985676
ACH-000335,0.1263597307611203
ACH-000336,0.07524923993515784
ACH-000337,0.13955144657045745
ACH-000338,0.17427311808356652
ACH-000339,0.10469938299711223
ACH-000341,0.1691810742300768
ACH-000348,-0.024607175934380585
ACH-000350,0.03486000793598066
ACH-000352,0.06289268572417643
ACH-000356,0.049996002704869966
ACH-000361,0.13812527971219182
ACH-000362,0.08666577984725793
ACH-000363,0.020293330802314626
ACH-000364,-0.050798572637526185
ACH-000365,0.016142179634301326
ACH-000366,0.13986377231281905
ACH-000368,0.14808511836584468
ACH-000374,0.09817833427401236
ACH-000375,0.056821143809886974
ACH-000376,0.1392325974931661
ACH-000381,0.11224274300328982
ACH-000383,0.0738646266544434
ACH-000387,0.09326847269719847
ACH-000389,0.043618147070981966
ACH-000390,0.05171213480838111
ACH-000393,0.08040337353715019
ACH-000395,-0.09569391372433854
ACH-000396,0.09644857237206886
ACH-000397,0.10944844385818313
ACH-000401,-0.03565908012524066
ACH-000402,0.0028954178826742865
ACH-000403,-0.003243466243862684
ACH-000404,0.15885206843406793
ACH-000406,0.15025440057567468
ACH-000407,0.07562874505661331
ACH-000408,0.1515396769961411
ACH-000410,0.013033807790920858
ACH-000411,0.12382673778643492
ACH-000414,0.006416111746959661
ACH-000415,-0.0026253445563085755
ACH-000416,0.03516778666879431
ACH-000420,0.06255273308135323
ACH-000421,0.13484391014398353
ACH-000424,-0.03683928089091437
ACH-000425,-0.00010839718531822752
ACH-000426,0.0542629397763784
ACH-000427,-0.018409251999773727
ACH-000433,0.0015322701435531688
ACH-000435,0.20162606817539172
ACH-000436,0.18375572630020776
ACH-000444,0.10462699237432277
ACH-000445,0.11407377007790599
ACH-000448,0.10759503158807376
ACH-000450,0.20837718063030494
ACH-000452,-0.004847271566168977
ACH-000454,0.09519591502271267
ACH-000458,0.1424942411808811
ACH-000459,-0.04407786379205908
ACH-000460,0.06038408145464441
ACH-000461,0.0668577917134818
ACH-000463,0.04048937280813625
ACH-000464,-0.010740578075899284
ACH-000466,0.01297627250166036
ACH-000467,-0.044783742639015835
ACH-000468,-0.025639297599239837
ACH-000469,0.10578300432764776
ACH-000470,0.09068848840548474
ACH-000471,0.13502837669861553
ACH-000472,0.03518463969304151
ACH-000473,0.13669783384265646
ACH-000475,0.06709552883062787
ACH-000476,0.03945838960878829
ACH-000477,0.09185066530804108
ACH-000479,0.1742041953519543
ACH-000480,0.10525559141501337
ACH-000481,0.1139552112752722
ACH-000483,0.144544646889716
ACH-000484,0.0033950531408950104
ACH-000485,0.06046073211575465
ACH-000486,0.04148182387193124
ACH-000487,0.031266815592972105
ACH-000488,0.03528692951083223
ACH-000490,0.0796355472265442
ACH-000491,0.16775543382657704
ACH-000495,0.23370912457155785
ACH-000496,0.014750429544836609
ACH-000499,0.0481029827672838
ACH-000500,0.18185942527419466
ACH-000502,0.006500073711498183
ACH-000503,0.1825116520148045
ACH-000505,0.055511499465364704
ACH-000507,0.08914890704455179
ACH-000510,0.0431990197257742
ACH-000511,-0.0593544771164549
ACH-000512,0.09772835244908254
ACH-000516,0.0948708698423974
ACH-000517,0.13299976038249556
ACH-000518,0.02647336133242908
ACH-000520,0.005674142393001261
ACH-000521,0.05933769204036232
ACH-000522,-0.01683859743570161
