,NEUROG3 (50674)
ACH-000004,-0.16202315423875446
ACH-000005,-0.04492350077606813
ACH-000007,-0.25351506206633306
ACH-000009,-0.11869811407335815
ACH-000011,-0.3847134999134191
ACH-000012,-0.30562106996405025
ACH-000013,-0.26167419086525584
ACH-000014,-0.2769249466496289
ACH-000015,-0.3036575257398681
ACH-000017,-0.23154111377225914
ACH-000018,-0.24676048927381056
ACH-000019,-0.11155776910454054
ACH-000021,-0.1808352110390535
ACH-000022,-0.2915974952886212
ACH-000025,-0.3146706529487528
ACH-000028,-0.2636908869198472
ACH-000030,-0.4556434613506717
ACH-000035,-0.3194701722729242
ACH-000036,-0.3256146783472457
ACH-000037,-0.2430328216855765
ACH-000039,-0.1933818349091912
ACH-000040,-0.04611134649430336
ACH-000041,-0.32979938672737946
ACH-000042,-0.1893908628848517
ACH-000045,-0.2989789326997541
ACH-000047,-0.1929581779176128
ACH-000052,-0.3634851328897624
ACH-000053,-0.15959712860510988
ACH-000054,-0.2982245366014584
ACH-000055,-0.3890912979962021
ACH-000060,-0.477510573256126
ACH-000067,-0.4557776438076866
ACH-000070,-0.1876720765830138
ACH-000075,-0.2492212266715252
ACH-000078,-0.2610255183843163
ACH-000082,-0.25021729284019384
ACH-000085,-0.2674275681149094
ACH-000086,-0.21992459748652007
ACH-000087,-0.4001568479051389
ACH-000092,-0.1533373426839859
ACH-000095,-0.2529315479386812
ACH-000097,-0.2348999521721502
ACH-000098,-0.2871767216872885
ACH-000099,-0.2477584226584064
ACH-000108,-0.26999668419055484
ACH-000113,-0.3458197837117096
ACH-000116,-0.2276260181265969
ACH-000118,-0.32248912859935397
ACH-000120,-0.3918275967558211
ACH-000123,-0.14817942060580058
ACH-000127,-0.3369854178557169
ACH-000128,-0.2939956247669471
ACH-000132,-0.2692119404356944
ACH-000133,-0.3010675095587021
ACH-000137,-0.2320465672384287
ACH-000138,-0.26675111781669403
ACH-000142,-0.16910817640186065
ACH-000143,-0.5016863118266665
ACH-000146,-0.15549009884809534
ACH-000148,-0.2307981098095646
ACH-000150,-0.3237257513222714
ACH-000152,-0.35845162767474315
ACH-000153,0.06709602900186437
ACH-000159,-0.2013229185072845
ACH-000160,0.044848519608328107
ACH-000163,-0.3420892926429304
ACH-000167,0.4741005559524594
ACH-000168,-0.1575824022538523
ACH-000169,-0.4627399463343581
ACH-000178,-0.2226303977558757
ACH-000183,-0.22497328192222746
ACH-000188,-0.3414102115359751
ACH-000189,-0.21410034368316944
ACH-000190,-0.011547440087498676
ACH-000198,-0.2311155952231325
ACH-000203,-0.2567124825820164
ACH-000204,-0.36515433213366105
ACH-000206,-0.06834859056982799
ACH-000207,-0.3816529775243712
ACH-000208,-0.3048926853588255
ACH-000210,-0.009351212735561628
ACH-000211,-0.2525604377647797
ACH-000215,-0.3304317430112022
ACH-000221,-0.415644793303661
ACH-000222,-0.15464302880708372
ACH-000223,-0.21420292145710576
ACH-000226,-0.35334571435197404
ACH-000227,-0.2205085672231264
ACH-000228,-0.5294790384450965
ACH-000231,-0.3389201400152133
ACH-000232,-0.22790061069958334
ACH-000233,-0.2348797613229497
ACH-000234,-0.3889461448879676
ACH-000235,-0.2811640028394369
ACH-000237,-0.19941242964183933
ACH-000238,-0.2856474547844705
ACH-000242,-0.11489759113039012
ACH-000243,-0.2659585229762409
ACH-000244,-0.2165927331693573
ACH-000246,-0.28701271973971604
ACH-000248,-0.2701764703775734
ACH-000250,-0.24066849401444035
ACH-000251,-0.4397333385659215
ACH-000252,-0.37125038774650376
ACH-000253,-0.19439050830801347
ACH-000255,-0.39254623143143136
ACH-000256,-0.4240002361961529
ACH-000257,-0.3477265457833228
ACH-000258,-0.3578969238591306
ACH-000259,-0.27132448007057386
ACH-000260,-0.20856253821916745
ACH-000261,-0.20443635183109896
ACH-000262,-0.3524167693444134
ACH-000263,-0.4179599075212573
ACH-000264,-0.2756405097209624
ACH-000265,-0.479271447265835
ACH-000266,-0.2512686200269532
ACH-000272,-0.1862725990883056
ACH-000274,-0.2095610517718178
ACH-000277,-0.11209856128938503
ACH-000278,-0.25383671574486194
ACH-000279,-0.3988477866571076
ACH-000280,-0.30519670014343725
ACH-000281,-0.15091477217970062
ACH-000288,-0.2329006509753639
ACH-000291,-0.3240012356081372
ACH-000293,-0.3355466206653966
ACH-000294,-0.2972924130435917
ACH-000295,-0.36439922708966777
ACH-000296,-0.18525291484660295
ACH-000302,-0.23554553435450676
ACH-000304,-0.2972371197014404
ACH-000307,-0.3329732643218794
ACH-000308,-0.2764445030883523
ACH-000310,-0.33793619317401025
ACH-000311,-0.2843556350976457
ACH-000312,-0.25096183211629364
ACH-000315,-0.3128390073763768
ACH-000316,-0.3859553981704704
ACH-000317,-0.2604097817538871
ACH-000318,-0.5571842978073345
ACH-000319,-0.2291384330277965
ACH-000320,-0.12086801501100927
ACH-000322,-0.3295875823395969
ACH-000323,-0.2186215044067128
ACH-000324,-0.3828707659197114
ACH-000329,-0.27520661003636204
ACH-000330,-0.3868793142473184
ACH-000331,-0.3354534150342493
ACH-000332,-0.2767477821895193
ACH-000334,0.05209884455376258
ACH-000335,-0.21375405502576825
ACH-000336,-0.2544629664719953
ACH-000337,-0.6215720343486711
ACH-000338,-0.4388539781320958
ACH-000339,-0.3154158630294357
ACH-000341,-0.13923344105914415
ACH-000348,-0.24758631847271614
ACH-000350,-0.3928820476411815
ACH-000352,-0.3784556122522231
ACH-000356,-0.4440049808666491
ACH-000361,-0.210573008848927
ACH-000362,-0.18253664234764286
ACH-000363,-0.2827518849332917
ACH-000364,-0.29977567204308125
ACH-000365,-0.31101388523538553
ACH-000366,-0.3146948287657222
ACH-000368,-0.41510677952059416
ACH-000374,-0.3974412616203648
ACH-000375,-0.2194926232239306
ACH-000376,-0.3454259650915931
ACH-000381,-0.30456049406011165
ACH-000383,-0.1998770739902207
ACH-000387,-0.2854067692564185
ACH-000389,-0.4148171127757059
ACH-000390,-0.34893399095825706
ACH-000393,-0.28298806660202364
ACH-000395,-0.1825580250716446
ACH-000396,-0.4215720591223083
ACH-000397,-0.14162484896767802
ACH-000401,-0.3185660217768567
ACH-000402,-0.06620944624758365
ACH-000403,-0.2391720340492143
ACH-000404,-0.29389824960416616
ACH-000406,-0.2552938303533817
ACH-000407,-0.2356158184896305
ACH-000408,-0.3512350701713098
ACH-000410,-0.3162072911988118
