,GRN (2896)
ACH-000223,-0.057591850955489514
ACH-000226,-0.028517076181324107
ACH-000227,-0.1930768441144292
ACH-000228,-0.2575350204833462
ACH-000231,-0.07811853818411241
ACH-000232,-0.09665503350739317
ACH-000233,-0.005233407782451346
ACH-000234,-0.18371004762072865
ACH-000235,-0.15689634124798774
ACH-000237,-0.06663457465721387
ACH-000238,-0.12808206495843108
ACH-000242,-0.05201053228513056
ACH-000243,-0.2501400079710385
ACH-000244,-0.024208405708642997
ACH-000246,0.022714404927609236
ACH-000248,-0.0951290288773232
ACH-000250,-0.18696428654757247
ACH-000251,-0.10245363247839334
ACH-000252,-0.1836145314271029
ACH-000253,-0.09104200861494537
ACH-000255,-0.20903053093459006
ACH-000256,-0.2363172957123121
ACH-000257,-0.058121187011448035
ACH-000258,0.009305559984801188
ACH-000259,-0.22022732231671568
ACH-000260,-0.14489893058066658
ACH-000261,-0.10632127921262194
ACH-000262,0.046123251441151036
ACH-000263,-0.08387450058332241
ACH-000264,-0.15684043165350878
ACH-000265,-0.16347952329094936
ACH-000266,-0.1336727347214219
ACH-000272,-0.02752072909705841
ACH-000274,-0.2860361291891693
ACH-000277,-0.10871023692327103
ACH-000278,-0.03831104618763997
ACH-000279,-0.10724399327633016
ACH-000280,-0.1817150077317936
ACH-000281,-0.1878976917385512
ACH-000288,-0.2304342418587113
ACH-000291,-0.2300766143763053
ACH-000293,-0.23673534056249465
ACH-000294,-0.16388863545993365
ACH-000295,-0.10276597068837924
ACH-000296,-0.30687060057945953
ACH-000302,-0.17314651408846826
ACH-000304,-0.03134317774550023
ACH-000307,-0.07045539396400757
ACH-000308,-0.19793311529885432
ACH-000310,-0.16831566822952493
ACH-000311,-0.004460525881864067
ACH-000312,-0.2631924930185966
ACH-000315,0.1791604328398575
ACH-000316,-0.16811391285137425
ACH-000317,-0.08386009740022571
ACH-000318,-0.25352084033170635
ACH-000319,-0.14752349161588185
ACH-000320,-0.026665992648652336
ACH-000322,0.017906940312645586
ACH-000323,-0.23553141194483115
ACH-000324,-0.13369136924188607
ACH-000329,-0.20122533293701167
ACH-000330,-0.14570244358149387
ACH-000331,0.04530635312710319
ACH-000332,-0.08597372350505418
ACH-000334,0.01964058739592631
ACH-000335,0.03228451048715825
ACH-000336,-0.18472163845402856
ACH-000337,-0.38339589830570747
ACH-000338,-0.04928032451573208
ACH-000339,-0.19864001406275786
ACH-000341,0.020392719426706896
ACH-000348,-0.13082450724514408
ACH-000350,-0.1651489454434517
ACH-000352,-0.12008024569444363
ACH-000356,-0.17454030024244727
ACH-000361,0.00558810235719183
ACH-000362,-0.0941348068992579
ACH-000363,-0.1984878937267186
ACH-000364,-0.14046787756234733
ACH-000365,-0.11359732847054048
ACH-000366,-0.14927235758077548
ACH-000368,0.015537803252910248
ACH-000374,-0.1540889294842997
ACH-000375,-0.11937848322387262
ACH-000376,0.02644650589406384
ACH-000381,-0.09682578881475036
ACH-000383,-0.13038364817266213
ACH-000387,-0.15894729802813334
ACH-000389,-0.07227208146107607
ACH-000390,-0.2156725794720182
ACH-000393,-0.11289651386666552
ACH-000395,-0.12895022191997488
ACH-000396,-0.041000482548594994
ACH-000397,-0.25276780049027875
ACH-000401,-0.1807799799145445
ACH-000402,-0.04949975197481793
ACH-000403,-0.15876876317536595
ACH-000404,-0.04166943750452781
ACH-000406,-0.09567784141002876
ACH-000407,-0.0819016194668437
ACH-000408,-0.024447264219631847
ACH-000410,-0.07020469233832245
ACH-000411,-0.13260028350594513
ACH-000414,-0.013467343442671285
ACH-000415,-0.4627604556776802
ACH-000416,-0.1746159429174621
ACH-000420,-0.22527010739624795
ACH-000421,-0.11715429483559585
ACH-000424,-0.1827724547544646
ACH-000425,-0.09990570195651888
ACH-000426,-0.048540630173319166
ACH-000427,-0.12141748595961008
ACH-000433,-0.3152995116381516
ACH-000435,-0.2838893219838136
ACH-000436,0.0014865880592950535
ACH-000444,-0.18233103311900706
ACH-000445,-0.007006072241543564
ACH-000448,0.06928835604873408
ACH-000450,-0.17128701656711035
ACH-000452,-0.14861728516494574
ACH-000454,-0.08452271288274671
ACH-000458,-0.17509456201404205
ACH-000459,-0.1196964237119022
ACH-000460,-0.17584533967191612
ACH-000461,-0.007162296719571053
ACH-000463,-0.14601561379819306
ACH-000464,-0.04185542119449268
ACH-000466,-0.057957397355054174
ACH-000467,-0.1073890589494118
ACH-000468,-0.22844233530291155
ACH-000469,-0.15351893045765871
ACH-000470,-0.187436872888849
ACH-000471,-0.2659661966160005
ACH-000472,-0.1300707306185252
ACH-000473,-0.05770941251802556
ACH-000475,-0.12289807227322205
ACH-000476,-0.1974311540713555
ACH-000477,0.12229523675611675
ACH-000479,-0.2902163976453893
ACH-000480,-0.13796481042247166
ACH-000481,-0.12610888657586175
ACH-000483,-0.05901301862329555
ACH-000484,-0.18167225119663666
ACH-000485,0.025560341281987798
ACH-000486,-0.2134016546637869
ACH-000487,-0.17139227400555573
ACH-000488,-0.2019854211522388
ACH-000490,-0.07506338320808648
ACH-000491,-0.0997914851033586
ACH-000495,0.015617273192363931
ACH-000496,-0.17981058362684224
ACH-000499,-0.4083300781969287
ACH-000500,-0.4960606073210001
ACH-000502,-0.1439689404397738
ACH-000503,-0.2906372041996466
ACH-000505,-0.04340120709570749
ACH-000507,-0.0851796575661936
ACH-000510,-0.05279353928491788
ACH-000511,-0.1623686210472272
ACH-000512,-0.2596634058587373
ACH-000516,-0.10257389856445606
ACH-000517,-0.08685968369533167
ACH-000518,-0.04480761416206453
ACH-000520,-0.270576477909774
ACH-000521,-0.18120168487109087
ACH-000522,-0.10432677531196252
ACH-000524,-0.11086176047310978
ACH-000527,-0.06313008058276343
ACH-000528,-0.05464904862804086
ACH-000537,-0.07645012598361861
ACH-000541,-0.03146408755456695
ACH-000542,-0.11421625595382573
ACH-000544,-0.05079906222987978
ACH-000545,-0.12054792258147835
ACH-000547,-0.07456180824891663
ACH-000548,-0.2135414395398861
ACH-000549,-0.15285958684574696
ACH-000550,-0.16653733146261954
ACH-000552,-0.07627949604901083
ACH-000556,-0.2626544245594921
ACH-000557,-0.062147184114415326
ACH-000569,-0.18078597259041326
ACH-000570,-0.15381529973281954
ACH-000571,-0.16418644563812873
ACH-000573,-0.12264421980688298
ACH-000576,0.058052379181973375
ACH-000579,-0.20521975578363225
ACH-000580,0.1229631903193334
ACH-000584,-0.1840774322262679
ACH-000585,-0.10920739570176637
ACH-000588,0.05865786345750738
ACH-000589,-0.11919643618475008
ACH-000591,-0.17788435314041806
ACH-000593,-0.15804586310014215
ACH-000600,-0.2756116549698075
ACH-000601,-0.10718842569232076
ACH-000605,-0.17367673906127915
ACH-000606,-0.22108448141196904
ACH-000608,-0.17682607444096712
ACH-000614,0.0857291208695367
ACH-000616,0.02546594206597645
ACH-000618,-0.1909265232331915
ACH-000619,-0.21906688065873495
ACH-000620,-0.12262453669179507
ACH-000621,-0.09184451129686264
ACH-000622,-0.0967509456011166
ACH-000623,-0.13674420050374236
ACH-000624,-0.1137949294085334
ACH-000627,-0.1790406826163643
ACH-000630,-0.14517924539331206
ACH-000631,-0.2627662297249688
ACH-000632,0.008642243242692086
ACH-000633,-0.14168288652712566
ACH-000637,-0.26429782003387964
ACH-000638,-0.08208509366158688
ACH-000646,-0.1815055698761791
ACH-000647,-0.2339526458659229
ACH-000648,-0.11838363339654302
ACH-000649,-0.09381203998918757
ACH-000651,-0.18561846989368028
ACH-000652,-0.0967489776498628
ACH-000653,-0.07454755678255924
ACH-000657,-0.23423228830674056
ACH-000658,-0.03159896585282361
ACH-000661,0.0061959540828994755
ACH-000662,-0.3057476938421037
ACH-000663,-0.15466275446570038
ACH-000665,-0.06850430136322089
ACH-000671,-0.07940907919622897
ACH-000672,-0.2032236067377917
ACH-000673,-0.2099055207799487
ACH-000676,-0.18393084159298165
ACH-000677,-0.0842366182635267
ACH-000681,-0.16288536927741393
ACH-000683,-0.06024225535381881
ACH-000684,-0.049415676782204834
ACH-000688,-0.2584850301959443
ACH-000693,-0.16425378970163826
ACH-000694,-0.026929513237813868
ACH-000695,-0.058529460246589726
ACH-000696,-0.2649706794273465
ACH-000697,-0.08545128535738933
ACH-000699,-0.1598048465994289
ACH-000701,-0.16062047684729733
ACH-000706,-0.1570180046311905
ACH-000711,-0.1069946019933664
ACH-000713,-0.18732447954467388
ACH-000714,-0.02540305618706688
ACH-000718,-0.19448920227530445
ACH-000720,-0.289436869359453
ACH-000721,-0.10829398414339106
ACH-000724,-0.16290990651869294
ACH-000725,-0.14949310990315662
ACH-000732,-0.06587573754809098
ACH-000734,-0.04180008685850451
ACH-000735,-0.17053477624016616
ACH-000736,-0.2460455532959993
ACH-000738,-0.20724963322568427
ACH-000746,-0.25760839780432865
ACH-000747,-0.2800211143273307
ACH-000748,-0.07151878290673103
ACH-000753,-0.15556448356943134
ACH-000756,-0.16697172172927852
ACH-000757,-0.06069019024013119
ACH-000758,-0.2240601888712588
ACH-000760,-0.21453365750692124
ACH-000762,-0.1317878253292092
ACH-000763,-0.1310319056868816
ACH-000764,-0.11633212827055588
ACH-000765,0.0056490132369187325
ACH-000766,-0.31071850583301025
ACH-000767,-0.29564162142206485
ACH-000768,-0.17081150273500906
ACH-000769,-0.18785685261926205
ACH-000770,-0.05058582786887485
ACH-000771,-0.12312332554778928
ACH-000773,-0.019431832300450227
ACH-000776,-0.08341465663771455
ACH-000777,-0.19757049547801495
ACH-000778,-0.15343330620619966
ACH-000781,-0.08216933821282124
ACH-000782,-0.15311989426642902
ACH-000783,-0.1228370354217766
ACH-000784,-0.20847662185312446
ACH-000785,-0.15340379709618224
ACH-000787,-0.098758303205775
ACH-000788,-0.17434064908823305
ACH-000791,-0.16505630434746846
ACH-000792,-0.034312665874287544
ACH-000794,-0.20190034428592726
ACH-000796,-0.18445225894119066
ACH-000798,-0.43164800922270496
ACH-000799,-0.06260022545912543
ACH-000800,-0.24895856620714935
ACH-000802,-0.13028536800981227
ACH-000804,0.05478620775263855
ACH-000805,-0.1199525658455877
ACH-000809,-0.13562788233682474
ACH-000810,-0.06977849491200988
ACH-000811,-0.20057347112759344
ACH-000817,-0.11756763167629085
ACH-000819,-0.052610120217460386
ACH-000820,-0.13185035257060568
ACH-000821,-0.34026902634453104
ACH-000822,-0.15616940610661864
ACH-000823,-0.16893505414105406
ACH-000824,-0.1685762526532945
ACH-000827,-0.07174033689354194
ACH-000829,-0.120698115712544
ACH-000831,-0.14970753501152054
ACH-000832,-0.2203898165787669
ACH-000833,-0.14546645691119955
ACH-000834,-0.052962447291660865
ACH-000835,-0.10874412335677036
ACH-000836,-0.08444981292800728
ACH-000837,-0.1913544352758582
ACH-000838,-0.13904970523451893
ACH-000839,-0.11725184283260028
ACH-000840,-0.1239552592601646
ACH-000841,-0.10055455523804904
ACH-000843,-0.13216452490155398
ACH-000846,-0.3195418784669308
ACH-000847,-0.1471366443770248
ACH-000848,-0.14477273890225428
ACH-000849,-0.13050588571311394
ACH-000851,-0.013592521175686474
ACH-000855,0.053017366602498166
ACH-000856,-0.24051386591564414
ACH-000858,-0.1627741410035732
ACH-000859,-0.22232777181267335
ACH-000861,-0.2335594919763954
ACH-000862,0.007059120520840939
ACH-000865,-0.14269947128594307
ACH-000866,-0.18712981055847835
ACH-000867,-0.15294060736960338
ACH-000869,-0.1971414820432061
ACH-000872,-0.13248776504498866
ACH-000873,-0.07811279812009014
ACH-000876,-0.21471967975929496
ACH-000878,-0.08076797720915672
ACH-000880,-0.12287084911368115
ACH-000881,-0.14505956067741085
ACH-000882,-0.08413101507433605
ACH-000884,0.043184147008462
ACH-000885,-0.11843719950630666
ACH-000887,-0.18956440087435544
ACH-000889,-0.1129043877803382
ACH-000896,-0.054115122898982564
ACH-000898,-0.10110947178156117
ACH-000900,-0.3154525218992151
ACH-000901,-0.16435645663972148
ACH-000905,-0.13388886043587153
ACH-000906,-0.1375854580448943
ACH-000907,-0.18802265087537112
ACH-000910,-0.02607047892693952
ACH-000911,-0.17640332834343808
ACH-000912,-0.16312706132698754
ACH-000913,-0.17184550115952846
ACH-000915,-0.14621026148644767
ACH-000916,-0.17326027209887104
ACH-000917,-0.1505377119082571
ACH-000920,-0.19100344157138388
ACH-000921,-0.14374929711971374
ACH-000924,-0.133260477761158
ACH-000926,-0.014691202982799731
ACH-000928,-0.1047360004396284
ACH-000929,-0.21347883562623968
ACH-000932,-0.2398604992312427
ACH-000935,-0.05765104991693281
ACH-000936,-0.033182287386537564
ACH-000937,-0.1416283409297686
ACH-000938,-0.08832968015578528
ACH-000939,-0.31376564589920697
ACH-000941,-0.13701756784342967
ACH-000943,-0.07360740932901218
ACH-000946,-0.057666075550557125
ACH-000947,-0.08318867686157677
ACH-000948,-0.07378622915040164
ACH-000950,-0.12092010777779362
ACH-000953,-0.2295865216760308
ACH-000954,-0.1169285027581978
ACH-000957,0.03872250056740654
ACH-000958,-0.1897897329615372
ACH-000960,-0.14033137582278055
ACH-000963,-0.2985974916163107
ACH-000968,-0.17104496529856625
ACH-000969,-0.11031019923598567
ACH-000972,-0.32685045527923273
ACH-000973,-0.09338539186694107
ACH-000974,-0.2521695356447245
ACH-000978,-0.16283104006213256
ACH-000984,-0.2141807068482284
ACH-000986,-0.16673875838214425
ACH-000988,-0.17122122492181674
ACH-000993,-0.18903176377603906
ACH-000994,-0.16147240910990107
ACH-000996,-0.4187786824702733
ACH-001001,-0.1858909623334639
ACH-001020,-0.2327397797716634
ACH-001028,-0.1864469689884524
ACH-001031,-0.19166089298497035
ACH-001038,-0.17975542234114067
ACH-001048,-0.10737808593558122
ACH-001050,-0.2654390780460104
ACH-001053,-0.2935200206730426
ACH-001054,-0.25652989905835083
ACH-001061,-0.06945586749451035
ACH-001067,-0.21807827084332712
ACH-001075,-0.13235396337259586
ACH-001096,-0.1247572412476242
ACH-001111,-0.1966067711236111
ACH-001119,-0.14353091343052385
ACH-001128,0.032077655563722066
ACH-001134,-0.14162793002571913
ACH-001151,-0.07430067816620756
ACH-001163,-0.26625515884420403
ACH-001164,-0.14268776496396746
ACH-001183,-0.09675712785187207
ACH-001192,-0.14552605131069488
ACH-001193,-0.044449498676172816
ACH-001196,-0.07428357824428046
ACH-001197,-0.08423692131555975
ACH-001205,-0.26955463231346816
ACH-001211,-0.08553344520668467
ACH-001212,0.06532267101341367
ACH-001228,-0.20919054467159728
ACH-001232,-0.16948306004656433
ACH-001239,-0.08017713345339139
ACH-001270,-0.2390748991411275
ACH-001274,-0.1002375968916131
ACH-001275,-0.042204707232944116
ACH-001277,-0.15100680093598254
ACH-001278,-0.2364578399420762
ACH-001280,-0.1139444317609912
ACH-001283,-0.07949478409930816
ACH-001289,-0.11467358199910455
ACH-001300,-0.21494245892974795
ACH-001301,-0.040770141260743284
ACH-001302,-0.20595015964891514
ACH-001306,-0.14223529126319476
ACH-001318,-0.06493052922396204
ACH-001322,-0.01988745075266692
ACH-001328,-0.23107384050435675
ACH-001332,-0.29086378095840404
ACH-001336,-0.1460486670297986
ACH-001346,-0.20288960498757916
ACH-001353,-0.2366412604971481
ACH-001354,-0.014122157917110969
ACH-001367,-0.4626964237266042
ACH-001368,-0.20092238412913
ACH-001374,-0.2405195231152905
ACH-001377,-0.10888603641055423
ACH-001380,-0.208697884066278
ACH-001391,-0.18028546574926915
ACH-001408,-0.2298278299052381
ACH-001430,-0.1025357213450576
ACH-001431,-0.27107401459348784
ACH-001450,-0.2023793998071219
ACH-001496,-0.17520902046949252
ACH-001500,-0.1726568978075112
ACH-001523,-0.14109950316635386
ACH-001532,-0.1753437970561206
ACH-001550,-0.11998586792067305
ACH-001552,-0.19012781095158413
ACH-001554,-0.09637153100674438
ACH-001654,-0.1025119890584654
ACH-001735,-0.08827027059634736
ACH-001736,-0.17167807885616884
ACH-001737,-0.3118552217394616
ACH-001740,-0.10423662677161853
ACH-001745,-0.0056976887186929006
ACH-001765,-0.1815699604766105
