,CDHR4 (389118)
ACH-000004,0.06555727432175695
ACH-000005,-0.09985652710931013
ACH-000007,0.1049843623370641
ACH-000009,-0.08209311703836249
ACH-000011,-0.1449708535176695
ACH-000012,-0.0599204796312096
ACH-000013,0.052142541676762764
ACH-000014,-0.005750102284023625
ACH-000015,-0.08043897064488323
ACH-000017,-0.09689707871126237
ACH-000018,-0.06643838798296682
ACH-000019,-0.04164457816411219
ACH-000021,-0.16886555972125245
ACH-000022,-0.28271168080489123
ACH-000025,-0.09064026760195476
ACH-000028,0.07221519090442775
ACH-000030,-0.018211109293515045
ACH-000035,-0.08501590957969113
ACH-000036,-0.1720601336028951
ACH-000037,0.046000905435335394
ACH-000039,-0.2212494922093869
ACH-000040,-0.04819597193956232
ACH-000041,-0.043335209911910616
ACH-000042,-0.1030550475504802
ACH-000045,0.003736292609813431
ACH-000047,0.1053558419387102
ACH-000052,0.042202507115257824
ACH-000053,-0.07359350115645466
ACH-000054,-0.008923855725901458
ACH-000055,-0.18622509553748945
ACH-000060,-0.0972613063349074
ACH-000067,-0.10494282421337814
ACH-000070,0.08772890020207813
ACH-000075,0.05889849473626636
ACH-000078,0.042369618649565614
ACH-000082,-0.01712794616216618
ACH-000085,0.05248621212742968
ACH-000086,-0.10472995859034412
ACH-000087,-0.10787645867641177
ACH-000092,-0.01944818429646438
ACH-000095,-0.044292182627398764
ACH-000097,0.002886443172762017
ACH-000098,-0.12332344680416728
ACH-000099,0.05035865150179946
ACH-000108,-0.06596806785211963
ACH-000113,-0.01634043770430836
ACH-000116,0.008529951310009677
ACH-000118,-0.2008084427154468
ACH-000120,-0.015776124562947188
ACH-000123,-0.052561341850062095
ACH-000127,-0.13043790549304765
ACH-000128,0.015745835845264955
ACH-000132,0.04552450969181483
ACH-000133,-0.030675984392033506
ACH-000137,-0.1355972174658004
ACH-000138,-0.14722329050911434
ACH-000142,-0.1228839268064216
ACH-000143,-0.1143137943326299
ACH-000146,-0.06183796527007843
ACH-000148,-0.023430935356080804
ACH-000150,-0.07997894482208857
ACH-000152,-0.13464173423039594
ACH-000153,-0.06920306951464725
ACH-000159,-0.04228374730626113
ACH-000160,-0.062334222409335366
ACH-000163,0.016210349174091667
ACH-000167,-0.40140774285083
ACH-000168,-0.1794441900064239
ACH-000169,-0.0707560308011992
ACH-000178,-0.06152410432338326
ACH-000183,-0.09878064225425792
ACH-000188,0.03311112662572584
ACH-000189,0.07352767835116683
ACH-000190,0.01972881781467144
ACH-000198,-0.15145154554481724
ACH-000203,-0.002651212739403747
ACH-000204,0.15359498839610775
ACH-000206,-0.08933543944528415
ACH-000207,0.05486603667580317
ACH-000208,0.19104436948468884
ACH-000210,-0.20628744995202736
ACH-000211,-0.1961812654620403
ACH-000215,-0.095251068892824
ACH-000221,-0.10551105814801244
ACH-000222,0.017149451387204938
ACH-000223,-0.007027991157138795
ACH-000226,0.021653890503841915
ACH-000227,-0.18706009106213708
ACH-000228,-0.15554984106911982
ACH-000231,-0.03251576384777781
ACH-000232,-0.12523072951991313
ACH-000233,-0.06388147599727438
ACH-000234,-0.08440651172837595
ACH-000235,-0.03963931179216807
ACH-000237,-0.036601774539971516
ACH-000238,0.013770256835654823
ACH-000242,-0.46871256117878707
ACH-000243,-0.037751440892790034
ACH-000244,0.04463996801013631
ACH-000246,-0.016642322086175696
ACH-000248,-0.010917846649615271
ACH-000250,-0.025478243673790882
ACH-000251,0.06871608687899394
ACH-000252,0.0857273442659651
ACH-000253,-0.08047237337675688
ACH-000255,-0.1330177210454988
ACH-000256,-0.07426392066571233
ACH-000257,0.008829669424468877
ACH-000258,-0.19134965396420855
ACH-000259,0.009716798590283102
ACH-000260,-0.04632042794459282
ACH-000261,0.018271432735706892
ACH-000262,-0.20749331032054927
ACH-000263,-0.18826745112535775
ACH-000264,-0.1257085103665361
ACH-000265,-0.16879835193891105
ACH-000266,-0.11915435016799834
ACH-000272,-0.026377167769755853
ACH-000274,-0.241763046444998
ACH-000277,-0.23779261046037584
ACH-000278,0.13865547034769382
ACH-000279,-0.0979106954888644
ACH-000280,-0.02162115810157255
ACH-000281,-0.11702336620153235
ACH-000288,-0.08337973908961484
ACH-000291,0.11399932262437727
ACH-000293,0.058051965889706875
ACH-000294,-0.31330127944261443
ACH-000295,-0.18757119734754613
ACH-000296,-0.1612878892578624
ACH-000302,0.009829410792496027
ACH-000304,-0.05615164662535494
ACH-000307,-0.07033417635859923
ACH-000308,0.00744672511783122
ACH-000310,0.02537844767205924
ACH-000311,-0.02719461219975326
ACH-000312,0.009765397403660735
ACH-000315,-0.09598964582167803
ACH-000316,-0.14625885366502098
ACH-000317,0.014414988128243373
ACH-000318,-0.11638593269620645
ACH-000319,-0.031916464172569714
ACH-000320,-0.12361575733160945
ACH-000322,-0.0034450462984268967
ACH-000323,-0.03361050408010248
ACH-000324,-0.005666308550860392
ACH-000329,0.028010707621421545
ACH-000330,-0.18009958058136954
ACH-000331,0.023869662328549483
ACH-000332,0.03134610125052263
ACH-000334,0.023693734222013017
ACH-000335,-0.0012530519096228226
ACH-000336,-0.4293136666999319
ACH-000337,-0.0019109460641213688
ACH-000338,-0.3917585612410645
ACH-000339,0.0063088615547496635
ACH-000341,-0.08161743606859669
ACH-000348,-0.02272024456496434
ACH-000350,0.014655066828198303
ACH-000352,0.0825875751394695
ACH-000356,0.09348294517671688
ACH-000361,-0.2177064207062704
ACH-000362,-0.024259171139029943
ACH-000363,-0.035853509771415173
ACH-000364,0.0406409914317268
ACH-000365,-0.10738220295327527
ACH-000366,-0.11457424820973625
ACH-000368,-0.01941749755275232
ACH-000374,0.09332782435970036
ACH-000375,-0.021143853427482324
ACH-000376,-0.04861119670080456
ACH-000381,-0.05723641651109643
ACH-000383,-0.0989331649384034
ACH-000387,-0.08985858152420127
ACH-000389,0.0611190269661514
ACH-000390,-0.15245872030975746
ACH-000393,-0.1531837370545124
ACH-000395,-0.3691738710089783
ACH-000396,-0.018608473542168137
ACH-000397,0.06876168003062416
ACH-000401,-0.2150151188974461
ACH-000402,-0.2339688145626449
ACH-000403,-0.007597585732671514
ACH-000404,0.0554093955878449
ACH-000406,-0.11132731530217344
ACH-000407,-0.14263253453761876
ACH-000408,-0.035440749324572036
ACH-000410,-0.05631660185917861
ACH-000411,0.04036514825976269
ACH-000414,-0.07244827243319281
ACH-000415,-0.11126327860744284
ACH-000416,-0.1027552164698222
ACH-000420,-0.004319742472074947
ACH-000421,0.034823368774357134
ACH-000424,-0.05500251699534504
ACH-000425,0.07675211920911218
ACH-000426,0.1777445523554941
ACH-000427,0.1421820507056751
ACH-000433,-0.06460193296763063
ACH-000435,0.2512388026071661
ACH-000436,0.069280677458801
ACH-000444,-0.040046869924569434
ACH-000445,-0.20326893119047396
ACH-000448,-0.09737057394745226
ACH-000450,0.10409525856385067
ACH-000452,-0.14322638446859162
ACH-000454,-0.15922731521507166
ACH-000458,-0.05863992799563804
ACH-000459,-0.05741608499491041
ACH-000460,-0.012698784204572551
ACH-000461,-0.04087023907732777
ACH-000463,0.1912991026279063
ACH-000464,-0.16328372965557772
ACH-000466,0.042530655895045434
ACH-000467,-0.002592189910469589
ACH-000468,-0.029752490456955036
ACH-000469,-0.13545229728212765
ACH-000470,0.027426729435946238
ACH-000471,0.010256461004223005
ACH-000472,0.02825644327376757
ACH-000473,-0.031120113550372863
ACH-000475,-0.08929421604508453
ACH-000476,-0.04088154155701152
ACH-000477,-0.02007862729044586
ACH-000479,0.09741648422429572
ACH-000480,-0.16082457313773876
ACH-000481,-0.0638543291974062
ACH-000483,0.012712689056785327
ACH-000484,-0.040833707190027116
ACH-000485,-0.2643949067564091
ACH-000486,-0.08007469932139137
ACH-000487,-0.052131834772098436
ACH-000488,-0.012903833673331566
ACH-000490,0.0009328167725477736
ACH-000491,-0.00341130300531498
ACH-000495,-0.2524390492596801
ACH-000496,-0.12314943063570985
ACH-000499,0.03457096047245874
ACH-000500,-0.1095041692268783
ACH-000502,-0.01800004175048381
ACH-000503,-0.0070014716695806275
ACH-000505,-0.06711787002891734
ACH-000507,0.08648398298825796
ACH-000510,-0.09925729295396317
ACH-000511,-0.03478947743987818
ACH-000512,-0.061543962878170766
ACH-000516,-0.0035954429779826024
ACH-000517,-0.01663516707998255
ACH-000518,0.06512941868570639
ACH-000520,-0.007853763233963579
ACH-000521,0.031923639748587036
ACH-000522,-0.11771785288078512
ACH-000524,-0.11850978275651325
ACH-000527,-0.06709357443205677
ACH-000528,-0.0006520629858804312
ACH-000537,0.050153473552366566
ACH-000541,0.18977811726832156
ACH-000542,-0.0003265742654283828
ACH-000544,-0.10827984278325037
ACH-000545,-0.07200804936792128
ACH-000547,-0.1865078379238716
ACH-000548,-0.16474355548476868
ACH-000549,-0.15026168732997458
ACH-000550,-0.19797995509910146
ACH-000552,0.016028578978175362
ACH-000556,-0.209895640294208
ACH-000557,-0.0870123107745493
ACH-000569,0.1576064186199868
ACH-000570,0.10276218261299032
ACH-000571,-0.07231333460365184
ACH-000573,0.02798206061570207
ACH-000576,0.11331025426093892
ACH-000579,-0.06923310982576412
ACH-000580,-0.03988114720578328
ACH-000584,-0.1102879360741092
ACH-000585,-0.062051454599182175
ACH-000588,-0.07451819708295065
ACH-000589,0.0035096956223894106
ACH-000591,-0.003235724186062562
ACH-000593,-0.02075682702938603
ACH-000600,-0.12088568973766015
ACH-000601,-0.026221449951271302
