,CMKLR1 (1240)
ACH-000167,-0.6640211711338674
ACH-000168,-0.11234964586058407
ACH-000169,-0.026631659940689518
ACH-000178,-0.12252600943943895
ACH-000183,-0.28598218334090475
ACH-000188,-0.1015992288249959
ACH-000189,-0.17646731736176666
ACH-000190,-0.2326918113787189
ACH-000198,-0.13542982979250126
ACH-000203,-0.17278484899305754
ACH-000204,-0.14318518550260972
ACH-000206,0.016724002311283917
ACH-000207,-0.15469668784079788
ACH-000208,0.11218823361552653
ACH-000210,-0.16800226715804153
ACH-000211,-0.14335247586306482
ACH-000215,-0.1955162341373558
ACH-000221,-0.1973223191139724
ACH-000222,-0.0419299870950024
ACH-000223,-0.13400306501972184
ACH-000226,-0.1524424466261662
ACH-000227,-0.0920281273561008
ACH-000228,-0.159166207592694
ACH-000231,-0.19823122016781686
ACH-000232,-0.07811600779518814
ACH-000233,-0.027923389091129798
ACH-000234,-0.27290322598522065
ACH-000235,-0.12301429007844315
ACH-000237,-0.0756426075812179
ACH-000238,-0.11125929014599624
ACH-000242,0.08789178631506461
ACH-000243,-0.09673093105300376
ACH-000244,-0.2418527916699231
ACH-000246,-0.19095226124679088
ACH-000248,-0.015734653943607794
ACH-000250,-0.11256640295534576
ACH-000251,-0.2255015691692131
ACH-000252,-0.11608994585492916
ACH-000253,-0.04605600413410745
ACH-000255,-0.2008255464786623
ACH-000256,-0.165235891377729
ACH-000257,-0.18498483031072935
ACH-000258,-0.0973661420988954
ACH-000259,-0.2036288525998545
ACH-000260,-0.0546427903666994
ACH-000261,-0.2667586428832603
ACH-000262,0.05833781186958556
ACH-000263,-0.16542762362955926
ACH-000264,-0.027907791655648446
ACH-000265,-0.08964233352872257
ACH-000266,-0.14421612764921002
ACH-000272,-0.11915552019448668
ACH-000274,-0.15767227774433407
ACH-000277,-0.4103886344678233
ACH-000278,-0.2840447532723143
ACH-000279,-0.1751538350770999
ACH-000280,-0.039939890205998974
ACH-000281,-0.25555202124333515
ACH-000288,-0.19214684594646814
ACH-000291,-0.15665734683169438
ACH-000293,-0.15386913539008848
ACH-000294,-0.18542218880559394
ACH-000295,-0.0010086310919721496
ACH-000296,-0.03552955560653675
ACH-000302,-0.14794258557259182
ACH-000304,-0.5248193222239854
ACH-000307,-0.13776729343996932
ACH-000308,-0.05858629381907628
ACH-000310,-0.15093370792736446
ACH-000311,-0.08658999809961009
ACH-000312,-0.12621425155362054
ACH-000315,-0.2309085966476398
ACH-000316,-0.27702028137805906
ACH-000317,-0.2484068752447827
ACH-000318,-0.1395788152495792
ACH-000319,-0.011786524965658528
ACH-000320,-0.1993179132076236
ACH-000322,-0.14724500391658682
ACH-000323,-0.1601081459277851
ACH-000324,-0.08292823350634497
ACH-000329,-0.09467614207474252
ACH-000330,-0.11150558915017672
ACH-000331,-0.12474769016766205
ACH-000332,-0.14242831040167134
ACH-000334,-0.03868529092253599
ACH-000335,-0.12081882131075646
ACH-000336,-0.3839952057356569
ACH-000337,0.0034781282916666306
ACH-000338,0.09152853610281897
ACH-000339,-0.2276316336637401
ACH-000341,-0.09780126735904003
ACH-000348,-0.09235788762778044
ACH-000350,-0.15280070149956232
ACH-000352,-0.1697085437905316
ACH-000356,-0.3456190587882447
ACH-000361,-0.21730629792955766
ACH-000362,-0.17275960918886635
ACH-000363,-0.13565832754092652
ACH-000364,0.1381406522502385
ACH-000365,-0.051843552831568766
ACH-000366,-0.1014242223458218
ACH-000368,-0.059772948206458634
ACH-000374,-0.24950540021719825
ACH-000375,-0.11953289273780693
ACH-000376,-0.18337966746169773
ACH-000381,-0.12959498621208654
ACH-000383,-0.15198982644665154
ACH-000387,-0.007086671780388885
ACH-000389,-0.2300408811586201
ACH-000390,-0.18604232596523115
ACH-000393,-0.08358564990870777
ACH-000395,-0.009364124466292022
ACH-000396,0.22783241185088246
ACH-000397,-0.09684194106081294
ACH-000401,-0.03715048278225632
ACH-000402,0.07892345181492026
ACH-000403,-0.14453010769973962
ACH-000404,-0.08912122787493537
ACH-000406,-0.1934016918782374
ACH-000407,-0.11679272651904285
ACH-000408,-0.2384747939370604
ACH-000410,-0.26149181215087663
ACH-000411,-0.17562076811856994
ACH-000414,-0.07482160297821233
ACH-000415,-0.04911547829784474
ACH-000416,-0.12868627114438969
ACH-000420,-0.06733667308574284
ACH-000421,-0.18838068696351146
ACH-000424,-0.2045772431592455
ACH-000425,-0.14933587389202624
ACH-000426,-0.3700982464151052
ACH-000427,-0.15247643947383432
ACH-000433,-0.015122341610516947
ACH-000435,-0.2494370364648737
ACH-000436,-0.22335088161145114
ACH-000444,-0.16729424688230093
ACH-000445,-0.203514729799504
ACH-000448,-0.042483372690796765
ACH-000450,-0.2821328727555957
ACH-000452,-0.15221805656086265
ACH-000454,0.13163724292628262
ACH-000458,-0.1664812078255614
ACH-000459,-0.0878273657295643
ACH-000460,-0.04842329700846095
ACH-000461,-0.06390862880652806
ACH-000463,0.055835121823511163
ACH-000464,-0.2302093296744812
ACH-000466,-0.1240622038073017
ACH-000467,-0.3117513879120678
ACH-000468,-0.17913298353969426
ACH-000469,-0.07305566061186537
ACH-000470,0.019237425062488
ACH-000471,-0.17545946996705153
ACH-000472,-0.055857136801560105
ACH-000473,-0.2635849709348591
ACH-000475,-0.13861871730701136
ACH-000476,-0.07775484555791674
ACH-000477,-0.06097162610328497
ACH-000479,-0.13308945420031507
ACH-000480,-0.25575206617739143
ACH-000481,-0.2541894625034075
ACH-000483,-0.3380405140635691
ACH-000484,-0.11093813905551612
ACH-000485,-0.13323139144666366
ACH-000486,-0.13714981718851926
ACH-000487,-0.21806693333180235
ACH-000488,-0.12566807547832765
ACH-000490,-0.13700463686598835
ACH-000491,-0.07766658606201761
ACH-000495,-0.021705762941893074
ACH-000496,-0.10264631235863483
ACH-000499,-0.2642827819151032
ACH-000500,-0.2453995538185544
ACH-000502,-0.0531653250868528
ACH-000503,-0.09746071226016144
ACH-000505,-0.08030929368957511
ACH-000507,-0.23224050906987104
ACH-000510,-0.0904316814019066
ACH-000511,-0.16150700827067135
ACH-000512,-0.22398692682222407
ACH-000516,-0.1614178917697326
ACH-000517,-0.1857499743425012
ACH-000518,-0.04296373203811879
ACH-000520,-0.0617548846019717
ACH-000521,-0.16979116556589538
ACH-000522,-0.14070589551219742
ACH-000524,-0.1805680563349324
ACH-000527,-0.14607048028202527
ACH-000528,-0.09581336676346806
ACH-000537,-0.15508343072170994
ACH-000541,-0.4712336548766896
ACH-000542,-0.10514494214650268
ACH-000544,-0.02451111642174274
ACH-000545,0.024239410145046214
ACH-000547,0.06866743892851755
ACH-000548,-0.272860419025296
ACH-000549,-0.05250508513310551
ACH-000550,-0.059277796558772786
ACH-000552,-0.10961815456221648
ACH-000556,-0.05608520378270225
ACH-000557,-0.08226869762881307
ACH-000569,-0.046932770520110516
ACH-000570,-0.10941810222259814
ACH-000571,-0.01478600911579349
ACH-000573,-0.19350333673023287
ACH-000576,-0.24404865152736305
ACH-000579,-0.17059471846559066
ACH-000580,-0.1062310462375734
ACH-000584,-0.04916609349007127
ACH-000585,-0.1258159924397878
ACH-000588,-0.09238545611438727
ACH-000589,-0.12148740859248545
ACH-000591,0.04672574318145889
ACH-000593,-0.1889840522193516
ACH-000600,-0.04934386785607536
ACH-000601,-0.16668712133044652
ACH-000605,-0.053203314607983235
ACH-000606,-0.06635786194887251
ACH-000608,-0.19257191866842385
ACH-000614,-0.1128710286571268
ACH-000616,-0.1038651996083758
ACH-000618,-0.08629511063988557
ACH-000619,-0.15846941277362392
ACH-000620,-0.15622368596556324
ACH-000621,-0.1807564067571789
ACH-000622,-0.13053395782426402
ACH-000623,-0.019793693050988964
ACH-000624,-0.12179893752033062
ACH-000627,-0.10253161294507793
ACH-000630,-0.245359375022926
ACH-000631,0.07573012049540402
ACH-000632,-0.1672444858822315
ACH-000633,-0.1777700448537231
ACH-000637,-0.2099060670471726
ACH-000638,-0.06837187823846369
ACH-000646,-0.03959225892824634
ACH-000647,-0.11769901523471862
ACH-000648,0.03130862627209068
ACH-000649,-0.11484752180634428
ACH-000651,-0.1522988994123546
ACH-000652,-0.2037123922018389
ACH-000653,-0.07586665055399043
ACH-000657,-0.04928630962829491
ACH-000658,0.057771911093983185
ACH-000661,-0.1576184676377694
ACH-000662,0.0219540876618154
ACH-000663,-0.15655022501632745
ACH-000665,-0.08063047500573126
ACH-000671,-0.05674624094405852
ACH-000672,0.03491954151177887
ACH-000673,-0.08399565182163406
ACH-000676,-0.13636633515002736
ACH-000677,-0.04563450598834783
ACH-000681,-0.060287499836317635
ACH-000683,-0.06321316278782853
ACH-000684,-0.007755823384986115
ACH-000688,-0.1897903051708476
ACH-000693,-0.04233815605066181
ACH-000694,-0.09307542679127348
ACH-000695,0.2117852267224462
ACH-000696,-0.17589743532798266
ACH-000697,-0.11533094295691715
ACH-000699,-0.062146284909361825
ACH-000701,-0.5135660943654162
ACH-000706,-0.15542923560804672
ACH-000711,-0.08682998170350953
ACH-000713,-0.004584685401011243
ACH-000714,-0.12806494338305127
ACH-000718,-0.17273511912143902
ACH-000720,0.10297990844108304
ACH-000721,-0.042887011006603734
ACH-000724,-0.28288475560534976
ACH-000725,-0.11857262482356275
ACH-000732,0.1800682053902657
ACH-000734,-0.16363919110916575
ACH-000735,-0.17263109793395634
ACH-000736,-0.13790177725359828
ACH-000738,-0.16773873207565215
ACH-000746,-0.2039196853476152
ACH-000747,-0.2387028017446645
ACH-000748,-0.2364670062172175
ACH-000753,-0.05939365809988045
ACH-000756,-0.12113409206343476
ACH-000757,-0.05840609433125689
ACH-000758,-0.2383109677956681
ACH-000760,-0.1219671217486237
ACH-000762,-0.15433551563582618
ACH-000763,-0.29342869469938193
ACH-000764,0.1861536673343246
ACH-000765,-0.3329627519572119
ACH-000766,-0.0715166302274654
ACH-000767,-0.14315095786188334
ACH-000768,-0.285918350955822
ACH-000769,-0.1624957589419708
ACH-000770,-0.06391895894574243
ACH-000771,0.013417729387662256
ACH-000773,-0.2295955736801713
ACH-000776,0.009666081947815559
ACH-000777,-0.2650040646636117
ACH-000778,-0.2722664942876152
ACH-000781,-0.07852363083245519
ACH-000782,-0.06864617839372737
ACH-000783,-0.15122573831579064
ACH-000784,-0.021013717275057128
ACH-000785,-0.13722707496126155
ACH-000787,-0.12007138875715966
ACH-000788,-0.25025143358662844
ACH-000791,-0.07287205296989215
ACH-000792,-0.022468377765301084
ACH-000794,-0.14951790456862574
ACH-000796,-0.034958284607312685
ACH-000798,-0.2811636912949785
ACH-000799,-0.0892115657756138
ACH-000800,0.02651614635600512
ACH-000802,-0.2397826381426277
ACH-000804,-0.3370975980338601
ACH-000805,-0.12137961849297214
ACH-000809,-0.06677367517097997
ACH-000810,-0.21072360116078653
ACH-000811,-0.0981765851955248
ACH-000817,-0.2275004804305012
ACH-000819,-0.15027576878772628
ACH-000820,-0.020953541757779696
ACH-000821,-0.2070526780717516
ACH-000822,-0.24182359929332506
ACH-000823,-0.2350771031710681
ACH-000824,-0.08996029318672627
ACH-000827,-0.1880062985224485
ACH-000829,0.05776778058521595
ACH-000831,-0.30947772390078576
ACH-000832,-0.049830099283686966
ACH-000833,-0.2924915403742526
ACH-000834,-0.2960784620085287
ACH-000835,-0.15094652534501046
ACH-000836,-0.02395781045894886
ACH-000837,-0.17385490490591007
ACH-000838,-0.03911621314352492
ACH-000839,-0.016014419105241106
ACH-000840,0.06897517987583633
ACH-000841,-0.17660292858856774
ACH-000843,-0.06317942523142192
ACH-000846,-0.20883448825196788
ACH-000847,-0.13797902085879105
ACH-000848,-0.02150015153461028
ACH-000849,-0.2498714038038291
ACH-000851,-0.1448432748613272
ACH-000855,-0.1477799905761593
ACH-000856,-0.06844060179006865
ACH-000858,-0.11396683662997653
ACH-000859,0.2620895924900853
ACH-000861,-0.25885059792911563
ACH-000862,-0.21016817166380733
ACH-000865,-0.15649940621468048
ACH-000866,-0.06158106587309786
ACH-000867,-0.134612100022755
ACH-000869,-0.21086207890193875
ACH-000872,-0.2359273359860109
ACH-000873,-0.16602150759118192
ACH-000876,-0.04339932267252818
ACH-000878,-0.318641171908627
ACH-000880,-0.10907641014020834
ACH-000881,-0.1017087530698264
ACH-000882,-0.2553994382507593
ACH-000884,-0.04817045227382626
ACH-000885,-0.07431828123690408
ACH-000887,-0.14429059102200292
ACH-000889,-0.23066840580101605
ACH-000896,-0.20928700104749084
ACH-000898,0.016745655417395363
ACH-000900,-0.1237292555138637
ACH-000901,-0.21861267258236008
ACH-000905,-0.020367905857522232
ACH-000906,-0.10568034024905612
ACH-000907,-0.14009223862945358
ACH-000910,-0.1039526758023868
ACH-000911,-0.045384435728621504
ACH-000912,-0.14315642309009394
ACH-000913,-0.08934875404945222
ACH-000915,-0.04327030229547795
ACH-000916,-0.26652591110598256
ACH-000917,0.04195990933574649
ACH-000920,-0.4812045402862074
ACH-000921,-0.24830258699536634
ACH-000924,-0.19625904051113155
ACH-000926,-0.022002618502904917
ACH-000928,-0.019475461764098225
ACH-000929,-0.15148492239733105
ACH-000932,-0.2163509450155906
ACH-000935,0.022439272269813786
ACH-000936,-0.0679471036819012
ACH-000937,-0.18559820170438865
ACH-000938,0.006053121119604671
ACH-000939,0.004654979416358501
ACH-000941,-0.04487294808720268
ACH-000943,0.007485372521207186
ACH-000946,-0.1061266114720913
ACH-000947,-0.17429295641545808
ACH-000948,-0.08257754672367677
ACH-000950,-0.2489307544699889
ACH-000953,-0.10236002567854376
ACH-000954,-0.20726876906698802
ACH-000957,-0.055108289377009734
ACH-000958,-0.3366544570911219
ACH-000960,-0.2397210570061509
ACH-000963,-0.2483137179724607
ACH-000968,-0.06578281280596054
ACH-000969,-0.05445012037355056
ACH-000972,-0.27067462681765697
ACH-000973,-0.22237494755342194
ACH-000974,-0.09448952073232304
ACH-000978,-0.4566430894804019
ACH-000984,-0.11827154252147105
ACH-000986,0.02306260914185016
ACH-000988,-0.11199065611063956
ACH-000993,-0.22635635349851735
ACH-000994,0.09180928909887094
ACH-000996,-0.09933775219288768
ACH-001001,-0.1723491294221171
ACH-001020,-0.06391616743746216
ACH-001028,-0.13416768330394102
ACH-001031,-0.16067703592283375
ACH-001038,-0.13522500382628694
ACH-001048,-0.052017041803430385
ACH-001050,-0.1613743930951703
ACH-001053,-0.2939723600412259
ACH-001054,-0.16444022426927296
ACH-001061,-0.08325221715297762
ACH-001067,-0.07410355006585702
ACH-001075,-0.0699142341198649
ACH-001096,-0.15971933290878104
ACH-001111,-0.18709196921687515
ACH-001119,-0.27999236865156324
ACH-001128,0.018321301659861008
ACH-001134,-0.2274418950240595
ACH-001151,-0.1468186264122074
ACH-001163,-0.03230815992586414
ACH-001164,-0.20056870009513994
ACH-001183,-0.18074989051880785
ACH-001192,-0.2437835101395485
ACH-001193,-0.11621503576239915
ACH-001196,-0.2103677696208748
ACH-001197,-0.32036228497884955
ACH-001205,-0.10572594482178753
ACH-001211,0.04177974820182567
ACH-001212,0.09334016786068187
ACH-001228,-0.04786530412184863
ACH-001232,-0.17314045004992465
ACH-001239,-0.16947667480398892
ACH-001270,-0.17651577938232518
ACH-001274,-0.1492835424439697
ACH-001275,-0.040619844266217536
ACH-001277,-0.11369675637029067
ACH-001278,-0.13288306027069802
ACH-001280,-0.10607686503779216
ACH-001283,-0.13248680048193384
ACH-001289,-0.16462992177955565
ACH-001300,-0.2045333679088865
ACH-001301,-0.187145272658764
ACH-001302,-0.3576508332380755
ACH-001306,-0.04858881048182003
ACH-001318,-0.2316259154188989
ACH-001322,-0.013004576905036577
ACH-001328,-0.12304915988784962
ACH-001332,-0.22041375363378804
ACH-001336,-0.09582070004428928
ACH-001346,-0.2828079966281975
ACH-001353,-0.21764763135994186
ACH-001354,-0.2933395930505673
ACH-001367,-0.010948968639807478
ACH-001368,-0.14834809517337835
ACH-001374,-0.1321515131729731
ACH-001377,-0.032016354895775666
ACH-001380,-0.24428494093527026
ACH-001391,-0.11031547513525687
ACH-001408,-0.05444349168979674
ACH-001430,0.17252081214546142
ACH-001431,-0.2628145262277647
ACH-001450,-0.02743801841789985
ACH-001496,-0.2059966294828928
ACH-001500,-0.0425635791784884
ACH-001523,-0.0217693187639017
ACH-001532,-0.06955022431436722
ACH-001550,-0.04281961987751279
ACH-001552,-0.15978533789897684
ACH-001554,-0.11883751019589253
ACH-001654,-0.22924662888425695
ACH-001735,-0.1284655379192462
ACH-001736,-0.025220473114365646
ACH-001737,0.0977791811555412
ACH-001740,-0.28143485050633604
ACH-001745,-0.1405335592510861
ACH-001765,-0.08360147586768105
