,OTOP2 (92736)
ACH-000004,-0.2276729992023094
ACH-000005,-0.3470565016060955
ACH-000007,0.09763855210109412
ACH-000009,-0.18514113555052672
ACH-000011,-0.221200593401083
ACH-000012,-0.17274388587983688
ACH-000013,-0.060706387626844265
ACH-000014,0.12197465928384288
ACH-000015,-0.07970271660534355
ACH-000017,-0.2220924601626105
ACH-000018,-0.2737426403685683
ACH-000019,-0.08259189015475536
ACH-000021,-0.21502113382108665
ACH-000022,-0.18257357299005644
ACH-000025,-0.09214052034715488
ACH-000028,-0.010575468241849541
ACH-000030,-0.06117759024631185
ACH-000035,-0.2710225099915095
ACH-000036,-0.2431058782040543
ACH-000037,-0.019865163323095385
ACH-000039,-0.19275004176782168
ACH-000040,-0.08989068202371801
ACH-000041,-0.01517426593876735
ACH-000042,-0.26142067464522384
ACH-000045,-0.20217863448999468
ACH-000047,-0.061954822693840235
ACH-000052,-0.07412829858044251
ACH-000053,-0.16212224948163198
ACH-000054,-0.2313086694483866
ACH-000055,-0.1521173731413225
ACH-000060,-0.21342943081941046
ACH-000067,-0.13560617792290805
ACH-000070,-0.017329811820020354
ACH-000075,-0.10472875751156564
ACH-000078,-0.19514900330958915
ACH-000082,-0.18961293155294412
ACH-000085,-0.15485276468228332
ACH-000086,-0.2229036624911941
ACH-000087,-0.3415259196809191
ACH-000092,-0.01257656743501764
ACH-000095,-0.18174173580179076
ACH-000097,0.04309283207193481
ACH-000098,-0.11541260358858775
ACH-000099,-0.22468577854608754
ACH-000108,-0.4770921216412137
ACH-000113,-0.02053119694265303
ACH-000116,-0.1297601977311651
ACH-000118,-0.151062771100771
ACH-000120,-0.32917072860593083
ACH-000123,-0.07566387136989414
ACH-000127,-0.1744594453368601
ACH-000128,-0.09364468458786802
ACH-000132,-0.1350879961467187
ACH-000133,-0.18510959838820729
ACH-000137,0.03565614021858305
ACH-000138,-0.12057829280366575
ACH-000142,-0.17364982715337804
ACH-000143,-0.3208495618895587
ACH-000146,-0.035929177470617295
ACH-000148,-0.10380349236127616
ACH-000150,-0.5200500628196865
ACH-000152,-0.02886503941674997
ACH-000153,0.07247565641279187
ACH-000159,-0.12990664029343926
ACH-000160,-0.10883577093676708
ACH-000163,-0.04013671733868985
ACH-000167,0.0020824461111239663
ACH-000168,-0.3002278784430341
ACH-000169,-0.0405207067324112
ACH-000178,-0.1414017590498056
ACH-000183,-0.1537267848168744
ACH-000188,-0.1500711425260646
ACH-000189,-0.07076823523745522
ACH-000190,-0.2825597516964918
ACH-000198,-0.06221930023428419
ACH-000203,-0.4275515518473429
ACH-000204,-0.06318551282510132
ACH-000206,-0.07054022862549555
ACH-000207,-0.3486751710111809
ACH-000208,-0.1221140053243612
ACH-000210,0.15485922148752948
ACH-000211,-0.08189096783795365
ACH-000215,-0.16423314467445355
ACH-000221,0.02809758538665846
ACH-000222,-0.21139609795581835
ACH-000223,-0.11080973810636001
ACH-000226,-0.205725997149008
ACH-000227,-0.1439543431183373
ACH-000228,-0.0783663733454449
ACH-000231,-0.19646706219171
ACH-000232,-0.044807790716528934
ACH-000233,-0.2004935695761433
ACH-000234,-0.27624016306330995
ACH-000235,-0.12896392458225994
ACH-000237,-0.13366711691714875
ACH-000238,-0.2509111499572302
ACH-000242,-0.02678277179575957
ACH-000243,-0.1760616332467043
ACH-000244,-0.2459209123380597
ACH-000246,-0.12014653006465785
ACH-000248,-0.2798643017269711
ACH-000250,-0.2119790306336535
ACH-000251,-0.16684021726329884
ACH-000252,-0.05006596722212143
ACH-000253,-0.022940014125251464
ACH-000255,-0.33932109502860835
ACH-000256,-0.20796273646747532
ACH-000257,-0.04003293725462778
ACH-000258,-0.20173744300969232
ACH-000259,-0.12223745205220755
ACH-000260,-0.15239887584769302
ACH-000261,-0.18148447415793675
ACH-000262,-0.3508065495116641
ACH-000263,0.00010050468934826292
ACH-000264,-0.08490981883320474
ACH-000265,-0.0631429376941164
ACH-000266,-0.15169449903162502
ACH-000272,-0.10444051341905944
ACH-000274,-0.13407535055775624
ACH-000277,-0.05677361583271745
ACH-000278,-0.14436555589138667
ACH-000279,-0.19974682147107284
ACH-000280,-0.18521051779267814
ACH-000281,-0.21293521001399066
ACH-000288,-0.1859338082741209
ACH-000291,-0.1598713042316522
ACH-000293,-0.2341465612812727
ACH-000294,0.03091806101429124
ACH-000295,-0.5158415360187907
ACH-000296,-0.17444327481288446
ACH-000302,-0.0842631388834354
ACH-000304,0.32013015776817005
ACH-000307,-0.0793966531835993
ACH-000308,-0.0753631314776258
ACH-000310,-0.2869058631688267
ACH-000311,-0.0914356023178788
ACH-000312,-0.264824404864261
ACH-000315,0.01950059223262969
ACH-000316,-0.3877053070105425
ACH-000317,-0.02931122159419724
ACH-000318,0.020330740973199053
ACH-000319,-0.0723775626504266
ACH-000320,-0.006985787672118389
ACH-000322,-0.12319441053236165
ACH-000323,-0.14562701328216685
ACH-000324,-0.08548617861764415
ACH-000329,-0.24740888258760285
ACH-000330,-0.0939377980370768
ACH-000331,-0.18416011347021494
ACH-000332,-0.024346237519670463
ACH-000334,0.2892796379694138
ACH-000335,-0.02844315616609173
ACH-000336,-0.2223303197490732
ACH-000337,-0.4419197388216316
ACH-000338,-0.3711777050620816
ACH-000339,-0.11618323046595655
ACH-000341,-0.2735543299244981
ACH-000348,-0.19796833068750916
ACH-000350,-0.16435636767882453
ACH-000352,-0.04823984867816578
ACH-000356,-0.0810609072635707
ACH-000361,-0.2407951563988647
ACH-000362,-0.1247703877904503
ACH-000363,-0.14411708747099855
ACH-000364,-0.021578395116906263
ACH-000365,-0.07778472967439372
ACH-000366,-0.14704896123327876
ACH-000368,-0.07807465391286669
ACH-000374,-0.09500094474921927
ACH-000375,-0.04468725785488528
ACH-000376,-0.05630361369500628
ACH-000381,-0.1550865114056368
ACH-000383,-0.1410096315695454
ACH-000387,-0.16256260206474
ACH-000389,-0.12800202652402498
ACH-000390,-0.03932109885564368
ACH-000393,-0.18951708388257565
ACH-000395,-0.21600742330601055
ACH-000396,0.021577211086233814
ACH-000397,-0.02697124073574383
ACH-000401,-0.23152569330886025
ACH-000402,-0.22284202803840214
ACH-000403,-0.17994397963017494
ACH-000404,0.005613716498761889
ACH-000406,-0.12234221025062827
ACH-000407,-0.2398168364759107
ACH-000408,-0.13683095704436155
ACH-000410,-0.005544612471610857
ACH-000411,-0.04344820728234322
ACH-000414,-0.10644323420921097
ACH-000415,-0.027232721839382443
ACH-000416,-0.1346766180894644
ACH-000420,-0.12275316889538428
ACH-000421,-0.12060143487866065
ACH-000424,-0.03900363966759586
ACH-000425,-0.07479798040432689
ACH-000426,-0.11924116328683924
ACH-000427,-0.2426866703264131
ACH-000433,-0.2136849798324782
ACH-000435,0.19035393944093976
ACH-000436,-0.19548032700505244
ACH-000444,-0.08456318474583605
ACH-000445,-0.3660783968304428
ACH-000448,-0.1902964571543351
ACH-000450,-0.2609179905205199
ACH-000452,-0.0659910222399791
ACH-000454,-0.018560035619373395
ACH-000458,-0.2579513029103517
ACH-000459,-0.12948212981197058
ACH-000460,-0.11996964786715282
ACH-000461,-0.07461121016076422
ACH-000463,-0.11692826730157235
ACH-000464,-0.11128314257412156
ACH-000466,-0.1703985099456064
ACH-000467,-0.12515474408065067
ACH-000468,-0.2112085619462781
ACH-000469,-0.04767268485214509
ACH-000470,-0.28623572880098114
ACH-000471,-0.23921602489551466
ACH-000472,-0.14856989072861354
ACH-000473,-0.04551884303538544
ACH-000475,-0.0830530399567902
ACH-000476,-0.17134462143606266
ACH-000477,-0.13393953199361974
ACH-000479,-0.2613458672779887
ACH-000480,-0.1936898809414111
ACH-000481,-0.2024311027737795
ACH-000483,-0.0993150756490784
ACH-000484,-0.05805335849878328
ACH-000485,-0.161536153827622
ACH-000486,-0.02829610401079202
ACH-000487,-0.06788479049669313
ACH-000488,-0.15817820837378685
ACH-000490,-0.12395889071990325
ACH-000491,-0.015388896327360362
ACH-000495,-0.053164448914826586
ACH-000496,-0.08320203608849355
ACH-000499,0.0071437136448096955
ACH-000500,-0.0564927350814081
ACH-000502,-0.14036261729016894
ACH-000503,-0.4032696656059747
ACH-000505,-0.12626702200276652
ACH-000507,-0.049515978219511585
ACH-000510,-0.14020104913753362
ACH-000511,-0.11188687127458499
ACH-000512,-0.019833826389680082
ACH-000516,-0.03062587687540782
ACH-000517,-0.1599266236487261
ACH-000518,-0.243135640295062
ACH-000520,0.020537694917916613
ACH-000521,-0.14653592176464708
ACH-000522,-0.15652243634918328
ACH-000524,-0.13753710680198789
ACH-000527,-0.17428287780347082
ACH-000528,-0.11703435826478605
