,GABPB2 (126626)
ACH-000233,-0.2949548014147309
ACH-000234,-0.3034166095652881
ACH-000235,-0.2640057492966413
ACH-000237,-0.1994419728323648
ACH-000238,-0.2885188027679573
ACH-000242,-0.30047853500542565
ACH-000243,-0.2545707162082794
ACH-000244,-0.1313718183003739
ACH-000246,-0.4269510081659869
ACH-000248,-0.23951415814759236
ACH-000250,-0.3106411579526655
ACH-000251,-0.27986046603300074
ACH-000252,-0.3029791392269298
ACH-000253,-0.24433956545187555
ACH-000255,-0.4127723609945113
ACH-000256,-0.4066286085783355
ACH-000257,-0.14690419322662854
ACH-000258,-0.1375578786228856
ACH-000259,-0.1855859958027115
ACH-000260,-0.3290760569303512
ACH-000261,-0.23142294941420574
ACH-000262,-0.3182846738166507
ACH-000263,-0.024527223197452017
ACH-000264,-0.3698696456431026
ACH-000265,-0.20041010216581015
ACH-000266,-0.17300297250073882
ACH-000272,-0.32302144683801864
ACH-000274,-0.20795923915655956
ACH-000277,-0.3533111805591828
ACH-000278,-0.4708892129771509
ACH-000279,-0.1279433799389689
ACH-000280,-0.30533442638144354
ACH-000281,-0.2996263796070868
ACH-000288,-0.4025774038127693
ACH-000291,-0.3282531322221661
ACH-000293,-0.3421908292162296
ACH-000294,-0.3019392194126527
ACH-000295,-0.2415895190175349
ACH-000296,-0.5161428410267276
ACH-000302,-0.3448722920268349
ACH-000304,-0.13585806448462456
ACH-000307,-0.28117321929325745
ACH-000308,-0.28407746119640465
ACH-000310,-0.21776561595012725
ACH-000311,-0.2488072951178365
ACH-000312,-0.2165354484630099
ACH-000315,-0.27622934882183336
ACH-000316,-0.30541050078521675
ACH-000317,-0.20248419870187626
ACH-000318,-0.2620276429974416
ACH-000319,-0.4237464809350976
ACH-000320,-0.06569774527048391
ACH-000322,-0.17634287125893638
ACH-000323,-0.31259291133170897
ACH-000324,-0.2298363140250163
ACH-000329,-0.07418084436927591
ACH-000330,-0.3873655958222307
ACH-000331,-0.13807311783040202
ACH-000332,-0.3503735145011357
ACH-000334,-0.15283065145766286
ACH-000335,-0.17080379767255374
ACH-000336,-0.590339274591455
ACH-000337,-0.21680350096722864
ACH-000338,-0.4952196485372271
ACH-000339,-0.1062696558350654
ACH-000341,-0.3050612111442655
ACH-000348,-0.3937522532904895
ACH-000350,-0.35070960435281645
ACH-000352,-0.1893028564650112
ACH-000356,-0.3864738911344444
ACH-000361,-0.2625132512400289
ACH-000362,-0.3136184765083628
ACH-000363,-0.33334682725023923
ACH-000364,-0.35620985808534195
ACH-000365,-0.2217485135520702
ACH-000366,-0.17980156308096334
ACH-000368,-0.251061230021072
ACH-000374,-0.28929216977397626
ACH-000375,-0.1915261789180216
ACH-000376,-0.3458165246827675
ACH-000381,-0.6035464573145516
ACH-000383,-0.35313442212867857
ACH-000387,-0.27864101175332995
ACH-000389,-0.275837093507602
ACH-000390,-0.4515091973701289
ACH-000393,-0.23646954836113585
ACH-000395,-0.5134213790898721
ACH-000396,-0.04930129379804999
ACH-000397,-0.21769425871072867
ACH-000401,-0.5043392214375951
ACH-000402,-0.7729387596990459
ACH-000403,-0.2746965478587116
ACH-000404,-0.17445164028351887
ACH-000406,-0.2845393698536753
ACH-000407,-0.35599566771734986
ACH-000408,-0.31446090108538155
ACH-000410,-0.2937558545501853
ACH-000411,-0.21986846365237087
ACH-000414,-0.1806298450774068
ACH-000415,-0.31245143145556736
ACH-000416,-0.4378722123843002
ACH-000420,-0.3196165251289402
ACH-000421,-0.25239580376272913
ACH-000424,-0.3220592146585793
ACH-000425,-0.4016012571291067
ACH-000426,-0.2490384968066957
ACH-000427,-0.3086598567334087
ACH-000433,-0.4644592059400253
ACH-000435,-0.4527006977087023
ACH-000436,-0.436234263173296
ACH-000444,-0.2800035132541981
ACH-000445,-0.5099733302210775
ACH-000448,-0.3680770138227984
ACH-000450,-0.236774936915725
ACH-000452,-0.3485855306052914
ACH-000454,-0.34499057113536874
ACH-000458,-0.3643723523078286
ACH-000459,-0.2724608190789484
ACH-000460,-0.2690258545189766
ACH-000461,-0.11471334714686247
ACH-000463,-0.2939613842838972
ACH-000464,-0.39861967939295184
ACH-000466,-0.12683122429343238
ACH-000467,-0.27630158468511856
ACH-000468,-0.326915783913152
ACH-000469,-0.3636626987592173
ACH-000470,-0.1994281649496012
ACH-000471,-0.12243259703605147
ACH-000472,-0.2485172928044025
ACH-000473,-0.23257814348833214
ACH-000475,-0.3252809142447
ACH-000476,-0.3122202580897071
ACH-000477,-0.3388605434259936
ACH-000479,-0.33347959492309664
ACH-000480,-0.308143985714377
ACH-000481,-0.3551938594892565
ACH-000483,-0.08795064735988688
ACH-000484,-0.4564852827592897
ACH-000485,-0.2478896574269631
ACH-000486,-0.3267843976851356
ACH-000487,-0.3610700996080136
ACH-000488,-0.2290281630119941
ACH-000490,-0.30407542384978475
ACH-000491,-0.3439647805131913
ACH-000495,-0.5215029476340031
ACH-000496,-0.1837097742392314
ACH-000499,-0.012748458478971979
ACH-000500,-0.944679268492588
ACH-000502,-0.3208347043458264
ACH-000503,-0.26015141261118124
ACH-000505,-0.4453071103870941
ACH-000507,-0.3843481287373157
ACH-000510,-0.3475675740469761
ACH-000511,-0.3163105424513211
ACH-000512,-0.6985819166835582
ACH-000516,-0.3265379918205759
ACH-000517,-0.2892790198538991
ACH-000518,-0.310064623416099
ACH-000520,-0.4006953292477424
ACH-000521,-0.4542910718819873
ACH-000522,-0.21582998490094124
ACH-000524,-0.2787354052817572
ACH-000527,-0.3710203682362629
ACH-000528,-0.2656148514155617
ACH-000537,-0.25991058148048096
ACH-000541,0.046368765387667286
ACH-000542,-0.30158028690595
ACH-000544,-0.3480982925419936
ACH-000545,-0.31901439803461595
ACH-000547,-0.4038553351988107
ACH-000548,-0.3068996397756915
ACH-000549,-0.4214348018107638
ACH-000550,-0.33220993986122016
ACH-000552,-0.2166176492898945
ACH-000556,-0.392177293110446
ACH-000557,-0.28168116521465597
ACH-000569,-0.25293800190078314
ACH-000570,-0.31358018344431915
ACH-000571,-0.2915954527211773
ACH-000573,-0.3263583487525253
ACH-000576,-0.345187373005788
ACH-000579,-0.2882551767254639
ACH-000580,-0.2015301844101557
ACH-000584,-0.2378389279642248
ACH-000585,-0.33475069348726755
ACH-000588,-0.1948611900608826
ACH-000589,-0.2935186446063727
ACH-000591,-0.0213470639362534
ACH-000593,-0.216816290332276
ACH-000600,-0.42759277110703137
ACH-000601,-0.33287824498479585
ACH-000605,-0.3620020530487265
ACH-000606,-0.4584836960226554
ACH-000608,-0.358678842164051
ACH-000614,-0.2954594780364034
ACH-000616,-0.3042992672163237
ACH-000618,-0.34454079967490275
ACH-000619,-0.1443681277672471
ACH-000620,-0.26893374116510976
ACH-000621,-0.15258250934756354
ACH-000622,-0.2312874661931396
ACH-000623,-0.3049832678311449
ACH-000624,-0.2354264890184889
ACH-000627,-0.4000300796216757
ACH-000630,-0.3178774148738212
ACH-000631,-0.5458470961101153
ACH-000632,-0.1429938628082957
ACH-000633,-0.4178675538682893
ACH-000637,-0.10597152838343307
ACH-000638,-0.2703328289510006
ACH-000646,-0.3353222779034912
ACH-000647,-0.4235640370929959
ACH-000648,-0.19766524564356355
ACH-000649,-0.2466630071766327
ACH-000651,-0.3035786171426547
ACH-000652,-0.17052740312244935
ACH-000653,-0.3608100354355465
ACH-000657,-0.35975450852587315
ACH-000658,-0.4541779747101693
ACH-000661,-0.3641657530594833
ACH-000662,-0.20283799481188208
ACH-000663,-0.28227981708911354
ACH-000665,-0.3849776961923856
ACH-000671,-0.3436368609515867
ACH-000672,-0.2944029117882085
ACH-000673,-0.36489668113764057
ACH-000676,-0.26761096469939344
ACH-000677,-0.3487936560974341
ACH-000681,-0.2042138507756253
ACH-000683,-0.5472024591239204
ACH-000684,-0.2303403957822101
ACH-000688,-0.06938103010605394
ACH-000693,-0.4127926399882239
ACH-000694,-0.3081616532548372
ACH-000695,-0.19736641758485954
ACH-000696,-0.27091291147872104
ACH-000697,-0.26979822810007026
ACH-000699,-0.3131660619911881
ACH-000701,-0.43221116140671456
ACH-000706,-0.29716110910825777
ACH-000711,-0.28666975299169306
ACH-000713,-0.4610865707455892
ACH-000714,-0.4473132363311445
ACH-000718,-0.2388788668848679
ACH-000720,-0.3440689124459221
ACH-000721,-0.2935989124353765
ACH-000724,-0.2815464724984492
ACH-000725,-0.483774267853141
ACH-000732,-0.24595885402738205
ACH-000734,-0.35365900035573505
ACH-000735,-0.371510328212168
ACH-000736,-0.2227926133768512
ACH-000738,-0.2309661016355964
ACH-000746,-0.4279881148423328
ACH-000747,-0.40523074016878624
ACH-000748,-0.221879925429931
ACH-000753,-0.4023188794433584
ACH-000756,-0.6148492089508403
ACH-000757,-0.35026744843194
ACH-000758,-0.34252653768789626
ACH-000760,-0.5727285592485655
ACH-000762,-0.2058620751283514
ACH-000763,-0.2018582012330964
ACH-000764,-0.3737534876256733
ACH-000765,-0.3217736347792936
ACH-000766,-0.1497185287621383
ACH-000767,-0.608332785493441
ACH-000768,-0.25542534822273805
ACH-000769,-0.5330066788947306
ACH-000770,-0.1308753658604136
ACH-000771,-0.1849678043108992
ACH-000773,-0.4433429884351331
ACH-000776,-0.44849965158336796
ACH-000777,-0.37134582612631467
ACH-000778,-0.19277351745580235
ACH-000781,-0.2891152659979349
ACH-000782,-0.171498915890735
ACH-000783,-0.2777922211079765
ACH-000784,-0.21829724610668824
ACH-000785,-0.6268377572222157
ACH-000787,-0.366780486401365
ACH-000788,-0.3235718442115778
ACH-000791,-0.3397451337416741
ACH-000792,-0.2959116662685116
ACH-000794,-0.3753774336451917
ACH-000796,-0.3809148723119907
ACH-000798,-0.18079326871350776
ACH-000799,-0.3301398463899642
ACH-000800,-0.4840077669271721
ACH-000802,-0.2401904351054169
ACH-000804,-0.2340682335224051
ACH-000805,-0.3761431867969177
ACH-000809,-0.3369562338319762
ACH-000810,-0.2324762492397536
ACH-000811,-0.29038127123482377
ACH-000817,-0.4790316551781405
ACH-000819,-0.3076539340769475
ACH-000820,-0.2854602892376567
ACH-000821,-0.36919508892953606
ACH-000822,-0.4152884052074848
ACH-000823,-0.2966837814054226
ACH-000824,-0.4618842781730478
ACH-000827,-0.3637315160585433
ACH-000829,-0.0278070302473327
ACH-000831,-0.20702579276173835
ACH-000832,-0.2946408569371542
ACH-000833,-0.2270005817002326
ACH-000834,-0.15336214028811426
ACH-000835,-0.2941730796886617
ACH-000836,-0.39756825621278297
ACH-000837,-0.2909104827486282
ACH-000838,-0.4295797766834368
ACH-000839,-0.390324231195708
ACH-000840,-0.2612697415779642
ACH-000841,-0.44692029870138333
ACH-000843,-0.3946412984614322
ACH-000846,-0.5025432194445235
ACH-000847,-0.21163139469150397
ACH-000848,-0.3679407320854702
ACH-000849,-0.3063028476514906
ACH-000851,-0.1956514705200124
ACH-000855,-0.20578296652163647
ACH-000856,-0.2180325428947663
ACH-000858,-0.3128572598832935
ACH-000859,-0.2890074264037769
ACH-000861,-0.2701272216505876
ACH-000862,-0.2419625043904407
ACH-000865,-0.2410881131058635
ACH-000866,-0.2106479011031577
ACH-000867,-0.34083446968434505
ACH-000869,-0.6397780480637071
ACH-000872,-0.1974300135698097
ACH-000873,-0.24175738577619565
ACH-000876,-0.2299481949798352
ACH-000878,-0.18331809490387846
ACH-000880,-0.4585431966078212
ACH-000881,-0.2582935146801122
ACH-000882,-0.2441631078608998
ACH-000884,-0.33232495713931154
ACH-000885,-0.2924269786763485
ACH-000887,-0.3553575097798375
ACH-000889,-0.3684720488206774
ACH-000896,-0.35093073774004285
ACH-000898,-0.2671653019377622
ACH-000900,-0.5370124021292023
ACH-000901,-0.2860519549186184
ACH-000905,-0.3587170880702599
ACH-000906,-0.2578997492236989
ACH-000907,-0.3481041856136613
ACH-000910,-0.28647700652502023
ACH-000911,-0.22282161871903908
ACH-000912,-0.3151855058061284
ACH-000913,-0.3341861769429568
ACH-000915,-0.09925039873963387
ACH-000916,-0.3767139253277193
ACH-000917,-0.2861844959091303
ACH-000920,-0.2297494836710231
ACH-000921,-0.28863545463857754
ACH-000924,-0.3233014085717333
ACH-000926,-0.21790048538712548
ACH-000928,-0.2478253882969384
ACH-000929,-0.4133609010806384
ACH-000932,-0.2777857262855094
ACH-000935,-0.3099710851180608
ACH-000936,-0.3778881395705643
ACH-000937,-0.3353392436531637
ACH-000938,-0.2566422478264477
ACH-000939,-0.16889075158457986
ACH-000941,-0.18421727402334992
ACH-000943,-0.2380205442480141
ACH-000946,-0.34623927760119466
ACH-000947,-0.4350060518882215
ACH-000948,-0.3633353001245968
ACH-000950,-0.07682068159890114
ACH-000953,-0.3483250806964493
ACH-000954,-0.6074811231590789
ACH-000957,-0.3129620984826017
ACH-000958,-0.16891581477957876
ACH-000960,-0.2688358943481909
ACH-000963,-0.30017784059882985
ACH-000968,-0.2473254170874149
ACH-000969,-0.3712568692527488
ACH-000972,-0.15472280970267002
ACH-000973,-0.3523090008169925
ACH-000974,-0.3856405261058871
ACH-000978,-0.4864955346114099
ACH-000984,-0.3830300184873821
ACH-000986,-0.3292693572761061
ACH-000988,-0.24710616012067144
ACH-000993,-0.2809446274151303
ACH-000994,-0.3167490979346376
ACH-000996,-0.19243106886469466
ACH-001001,-0.2933600175017267
ACH-001020,-0.3923364868258585
ACH-001028,-0.2912060099088987
ACH-001031,-0.27742380726440696
ACH-001038,-0.4244068131975641
ACH-001048,-0.2315332025887316
ACH-001050,-0.2300586237987937
ACH-001053,-0.4837216245643717
ACH-001054,-0.21223752735607027
ACH-001061,-0.22967795935822785
ACH-001067,-0.3785495597686812
ACH-001075,-0.18009413199654847
ACH-001096,-0.3215859082804538
ACH-001111,-0.3869617090009204
ACH-001119,-0.3480089198961545
ACH-001128,-0.35498059930801457
ACH-001134,-0.316623315279476
ACH-001151,-0.3394801957723466
ACH-001163,-0.5164490943356895
ACH-001164,-0.3931537948873006
ACH-001183,-0.2465626323673669
ACH-001192,-0.2537626717489824
ACH-001193,-0.4757021940073726
ACH-001196,-0.37201085056410266
ACH-001197,-0.3929507966018159
ACH-001205,-0.5872261321172211
ACH-001211,-0.4463562085013222
ACH-001212,-0.2915901929230827
ACH-001228,0.010314152155365837
ACH-001232,-0.4181503891136316
ACH-001239,-0.18304043654508226
ACH-001270,-0.6357876600614225
ACH-001274,-0.2606696628537765
ACH-001275,-0.14498488013814326
ACH-001277,-0.24321170781038995
ACH-001278,-0.3231826007851729
ACH-001280,-0.1373524994712759
ACH-001283,-0.20063164598673267
ACH-001289,-0.19508739481857065
ACH-001300,-0.3019279275471006
ACH-001301,-0.22505146352649935
ACH-001302,0.09468699992868164
ACH-001306,-0.3138809480967826
ACH-001318,-0.3375880477558391
ACH-001322,-0.07113110931950888
ACH-001328,-0.2845645603331059
ACH-001332,-0.1269725937139402
ACH-001336,-0.3397475186392013
ACH-001346,-0.3281461429035944
ACH-001353,-0.32511678889670803
ACH-001354,-0.2620140840506753
ACH-001367,-0.13071599709337364
ACH-001368,-0.2867536429779019
ACH-001374,-0.1832803744829997
ACH-001377,-0.4006638711747227
ACH-001380,-0.3185411949011444
ACH-001391,-0.22230428246273964
ACH-001408,-0.31492374305267523
ACH-001430,-0.3924863499622007
ACH-001431,-0.3498236710336059
ACH-001450,-0.13510665954517825
ACH-001496,-0.22555743577272305
ACH-001500,-0.32803160273362125
ACH-001523,-0.2000170214064016
ACH-001532,-0.1928388278961991
ACH-001550,-0.2668664829220859
ACH-001552,-0.33080046048922684
ACH-001554,-0.20382017403275046
ACH-001654,-0.3230771129829908
ACH-001735,-0.3063317713605467
ACH-001736,-0.2374802062450053
ACH-001737,-0.5907145351181974
ACH-001740,-0.2038536340012936
ACH-001745,-0.30926390286121885
ACH-001765,-0.33596500650803224
