,TBC1D16 (125058)
ACH-000004,-0.11670116769232795
ACH-000005,-0.002782889461835817
ACH-000007,0.031170697694268126
ACH-000009,-0.23172583057140536
ACH-000011,-0.2283001113586353
ACH-000012,-0.2508368105677346
ACH-000013,-0.1408602171727318
ACH-000014,-0.2984507581746184
ACH-000015,-0.16798724645649274
ACH-000017,-0.3318013970763837
ACH-000018,-0.09820164313199642
ACH-000019,-0.10884482261424468
ACH-000021,-0.1922135208651758
ACH-000022,-0.30277102566326913
ACH-000025,-0.26549653692929825
ACH-000028,-0.17984539060722798
ACH-000030,-0.2365601986862979
ACH-000035,-0.2469934985006953
ACH-000036,-0.3230080022369734
ACH-000037,-0.176807176082195
ACH-000039,-0.22980902785740356
ACH-000040,-0.1922453757324528
ACH-000041,-0.13475830653449206
ACH-000042,-0.3946197689710837
ACH-000045,-0.23473839629562784
ACH-000047,-0.16975770513211982
ACH-000052,-0.4347396962630508
ACH-000053,-0.2478561269149994
ACH-000054,-0.25233747092554304
ACH-000055,-0.17700437891680015
ACH-000060,-0.365920780136379
ACH-000067,-0.2921919635024501
ACH-000070,-0.30341975748694217
ACH-000075,-0.22402726277209306
ACH-000078,-0.3398949424067823
ACH-000082,-0.12858262095823364
ACH-000085,-0.16689941212982656
ACH-000086,-0.38025603280593984
ACH-000087,-0.21083719827152847
ACH-000092,-0.26354109001248577
ACH-000095,-0.3685570880274424
ACH-000097,-0.2492557567788341
ACH-000098,-0.2383185799160565
ACH-000099,-0.3235408647343401
ACH-000108,-0.3012409012580959
ACH-000113,-0.13959426565205835
ACH-000116,-0.2721127876761596
ACH-000118,-0.2270378170474109
ACH-000120,-0.4685061144690005
ACH-000123,-0.20473105927168872
ACH-000127,-0.2933059845750105
ACH-000128,-0.3299699783281381
ACH-000132,-0.24653446496140136
ACH-000133,-0.10805261076867376
ACH-000137,-0.2488608470958546
ACH-000138,-0.26352296472540643
ACH-000142,-0.5483683231349725
ACH-000143,-0.2407096463218169
ACH-000146,-0.21123017309402212
ACH-000148,-0.26296368021167416
ACH-000150,-0.4613112627113379
ACH-000152,-0.27465321347832605
ACH-000153,-0.03495090597839845
ACH-000159,-0.2301519238440697
ACH-000160,-0.4569275322301194
ACH-000163,-0.28086323720540624
ACH-000167,-0.2208893871617328
ACH-000168,-0.2787446169663608
ACH-000169,-0.0686143613076779
ACH-000178,-0.19556479439284105
ACH-000183,-0.2189003095584877
ACH-000188,-0.2830966435061098
ACH-000189,-0.25689176559405313
ACH-000190,-0.16583282216302986
ACH-000198,-0.3120903455354028
ACH-000203,-0.13036318421898835
ACH-000204,-0.33905608724184755
ACH-000206,-0.2636473185141192
ACH-000207,-0.4270150597064898
ACH-000208,-0.16150850708191114
ACH-000210,-0.5936878357774968
ACH-000211,-0.31901413172780096
ACH-000215,-0.2192596741296252
ACH-000221,-0.3262772042231493
ACH-000222,-0.18712251013929604
ACH-000223,-0.2397230179825589
ACH-000226,-0.016314667359976626
ACH-000227,-0.2521717557791947
ACH-000228,-0.12565841101369885
ACH-000231,-0.28302856756534434
ACH-000232,-0.16726015682655934
ACH-000233,-0.3199006252577167
ACH-000234,-0.3194219085215795
ACH-000235,-0.20216348012457647
ACH-000237,-0.30558191234332643
ACH-000238,-0.2442173359780061
ACH-000242,0.042815564992111206
ACH-000243,-0.22706382600061345
ACH-000244,-0.3783026503208425
ACH-000246,-0.3007217528750268
ACH-000248,-0.4498529288026278
ACH-000250,-0.3675092177075106
ACH-000251,-0.18089150859055567
ACH-000252,-0.11323589569244172
ACH-000253,-0.2879478970328579
ACH-000255,-0.26191364399849065
ACH-000256,-0.301941959048004
ACH-000257,-0.4226182845656936
ACH-000258,-0.11467709608325878
ACH-000259,-0.2394984983571516
ACH-000260,-0.3213975579905575
ACH-000261,-0.2977467475878374
ACH-000262,0.04452090035160967
ACH-000263,-0.2259526665962344
ACH-000264,-0.25409180980454193
ACH-000265,-0.20074814265989566
ACH-000266,-0.1911385580760604
ACH-000272,-0.2378580360748741
ACH-000274,-0.18584356773215746
ACH-000277,-0.2570540740756709
ACH-000278,-0.2716276075325607
ACH-000279,-0.3609755493427482
ACH-000280,-0.4031768505020932
ACH-000281,-0.28983314530602416
ACH-000288,-0.27336252943143624
ACH-000291,-0.2389087119749125
ACH-000293,-0.21891945956739675
ACH-000294,-0.3167469855360413
ACH-000295,-0.25179801942955626
