,EVPL (2125)
ACH-000004,-0.007473111204657347
ACH-000005,0.12283683500526055
ACH-000007,0.08257670905191518
ACH-000009,-0.0058405788593549396
ACH-000011,-0.01846771996450535
ACH-000012,0.020254411285704616
ACH-000013,0.03746661243937361
ACH-000014,0.08420882420068729
ACH-000015,-0.0036210365957088453
ACH-000017,-0.0415815539297587
ACH-000018,0.19186713737573224
ACH-000019,0.019817747363832804
ACH-000021,0.00904872234960702
ACH-000022,0.0406314568250826
ACH-000025,-0.00796025352647165
ACH-000028,-0.024934376660061267
ACH-000030,0.000972583811458316
ACH-000035,0.13785182382793754
ACH-000036,0.09885430061262816
ACH-000037,-0.06685789129428958
ACH-000039,0.039895604671090115
ACH-000040,0.009749176417336178
ACH-000041,-0.08339960231326778
ACH-000042,0.008064986873423934
ACH-000045,0.1137833248729753
ACH-000047,0.07620967831800078
ACH-000052,-0.084971106981824
ACH-000053,-0.050611122786673575
ACH-000054,0.0029025941840883328
ACH-000055,0.04112648851727585
ACH-000060,0.05019342603368357
ACH-000067,0.05036290541645861
ACH-000070,0.003742985758980647
ACH-000075,0.05247212787476816
ACH-000078,0.03376880043931498
ACH-000082,-0.015263642544943275
ACH-000085,0.2502835200112117
ACH-000086,-0.0651232170908426
ACH-000087,0.009216594001017729
ACH-000092,0.06777588339348321
ACH-000095,0.006817441367262104
ACH-000097,0.04742810247364991
ACH-000098,0.15514997265245822
ACH-000099,0.0372778340857966
ACH-000108,-0.061965999115842135
ACH-000113,0.1033733169551242
ACH-000116,0.04355296253994585
ACH-000118,0.019499032951586857
ACH-000120,0.054793388273299874
ACH-000123,0.1307835081507893
ACH-000127,0.02022892193835121
ACH-000128,0.10248440929581012
ACH-000132,0.14486807060072415
ACH-000133,0.006908960428106959
ACH-000137,0.1264180392018253
ACH-000138,0.022339364165340242
ACH-000142,-0.09827340190016212
ACH-000143,0.1284347957929555
ACH-000146,0.06262006847610617
ACH-000148,0.011057822506277695
ACH-000150,-0.2551430260391257
ACH-000152,0.05686094950712984
ACH-000153,0.20497076707456569
ACH-000159,0.035800149012100664
ACH-000160,0.064354765722428
ACH-000163,0.1012640319949436
ACH-000167,-0.007600762109499904
ACH-000168,-0.0059984738662195785
ACH-000169,0.04350937333261992
ACH-000178,0.07764426569729801
ACH-000183,-0.09503868878904008
ACH-000188,0.011370713188213104
ACH-000189,0.17713598128255448
ACH-000190,-0.10508681181855192
ACH-000198,0.035699680553910894
ACH-000203,0.2528479502291859
ACH-000204,0.191187796311086
ACH-000206,-0.052686622975239635
ACH-000207,-0.0497813491644086
ACH-000208,0.2185826261019409
ACH-000210,0.04943304393232362
ACH-000211,-0.009451229271490957
ACH-000215,0.08259132215614093
ACH-000221,0.0955458508742661
ACH-000222,0.024128299397446682
ACH-000223,0.0018078755963129773
ACH-000226,-0.0653804170339108
ACH-000227,0.11008930608066016
ACH-000228,0.05178701995366136
ACH-000231,-0.004183255845896536
ACH-000232,0.14590696531560693
ACH-000233,0.09573962374280533
ACH-000234,0.036249559927187286
ACH-000235,0.028094749405486008
ACH-000237,0.05008682238919105
ACH-000238,0.04449694559061718
ACH-000242,0.16388153534466646
ACH-000243,0.05346145611862315
ACH-000244,-0.05909799384620841
ACH-000246,0.044311579853966165
ACH-000248,0.0026731447671817523
ACH-000250,-0.01141562280154935
ACH-000251,-0.2535164514218983
ACH-000252,0.12073012682721232
ACH-000253,0.21530956703950385
ACH-000255,-0.037108692637678686
ACH-000256,-0.09310394446913817
ACH-000257,-0.129965190070509
ACH-000258,0.0627635725310708
ACH-000259,0.03338786121876273
ACH-000260,0.002534227790734449
ACH-000261,-0.047077394599124654
ACH-000262,0.0756938487263993
ACH-000263,-0.2683891373500225
ACH-000264,-0.012403058570263992
ACH-000265,-0.0012248827098118131
ACH-000266,-0.04352198912795105
ACH-000272,0.10501339067227304
ACH-000274,-0.0474139804781462
ACH-000277,0.0027837166500198824
ACH-000278,0.02080499801100188
ACH-000279,-0.015478338639050354
ACH-000280,0.1499824492516648
ACH-000281,0.09596502684929037
ACH-000288,-0.005024823697883563
ACH-000291,0.09190305692274776
ACH-000293,0.0757805981471375
ACH-000294,0.08283422531870019
ACH-000295,-0.0057638453227518175
ACH-000296,0.07828904205794562
ACH-000302,0.00669140462717413
ACH-000304,0.12311437254012104
ACH-000307,0.18663990721250406
ACH-000308,0.04438444315582539
ACH-000310,-0.017726162988034616
ACH-000311,0.10409784789130552
ACH-000312,-0.026918519430167542
ACH-000315,-0.10575656871394662
ACH-000316,0.044912599088545016
ACH-000317,0.10992200108401573
ACH-000318,0.08980588346879069
ACH-000319,0.08142233944159441
ACH-000320,0.05942204167198008
ACH-000322,0.14189563726300478
ACH-000323,-0.19455708481698056
ACH-000324,0.16953770508268892
ACH-000329,-0.043036858787174885
ACH-000330,0.07934982727531284
ACH-000331,0.06982269514572867
ACH-000332,0.01832204592711137
ACH-000334,0.2200963322758524
ACH-000335,-0.03953765856258213
ACH-000336,-0.10431156571060836
ACH-000337,0.07364586386033628
ACH-000338,-0.09552706927820316
ACH-000339,0.02243263839902156
ACH-000341,0.06314412567556915
ACH-000348,0.02642421924183181
ACH-000350,-0.12093511989589995
ACH-000352,0.17391762118021492
ACH-000356,-0.061163237574477086
ACH-000361,0.010987984463233671
ACH-000362,0.05590279675544434
ACH-000363,0.02536285578609264
ACH-000364,0.224327118035448
ACH-000365,0.06345103895897182
ACH-000366,0.1340756269319507
ACH-000368,0.011480998789099995
ACH-000374,0.029827224126579382
ACH-000375,-0.03553719180227489
ACH-000376,0.1033946875342668
ACH-000381,0.10617852928517547
ACH-000383,0.020401165007809682
ACH-000387,-0.02970676613242605
ACH-000389,0.09414606262179677
ACH-000390,0.034068032285491774
ACH-000393,0.1413308972851262
ACH-000395,-0.0050789886626319905
ACH-000396,0.05727812878769885
ACH-000397,0.07484729886584338
ACH-000401,0.12580230342856033
ACH-000402,0.2876016702314372
ACH-000403,0.08925954199513292
ACH-000404,-0.06427568955522399
ACH-000406,0.04794254189565325
ACH-000407,0.02548873757947972
ACH-000408,-0.0044476636731054795
ACH-000410,0.14875903997269735
ACH-000411,0.08681499201673835
ACH-000414,0.040098870231703485
ACH-000415,-0.00019912115230652882
ACH-000416,-0.005994402664704767
ACH-000420,0.12114702907711662
ACH-000421,-0.005577741616713461
ACH-000424,0.09810859093078196
ACH-000425,0.08576952616101566
ACH-000426,0.13515314563058614
ACH-000427,-0.001648461228977801
ACH-000433,-0.12284046213961836
ACH-000435,0.07905845352895413
ACH-000436,0.10585179136722132
ACH-000444,0.053362105547460896
ACH-000445,-0.08110795933282756
ACH-000448,0.0823129967358364
ACH-000450,-0.015246040412191996
ACH-000452,-0.027180165101709942
ACH-000454,0.11659200517202414
ACH-000458,-0.05189305113850931
ACH-000459,0.14121530649570915
ACH-000460,0.11345008700041954
ACH-000461,0.2735822099767047
ACH-000463,0.09976928274007446
ACH-000464,-0.002932241381349597
ACH-000466,0.04606465269802617
ACH-000467,0.13861382283192628
ACH-000468,-0.055644706630485284
ACH-000469,0.18792627247999436
ACH-000470,-0.018000534778247455
ACH-000471,0.06428904145396065
ACH-000472,0.04124542218181699
ACH-000473,0.16057228988803465
ACH-000475,0.07210544944005154
ACH-000476,-0.015298840209967244
ACH-000477,0.2023087861565848
ACH-000479,0.00385618011429837
ACH-000480,-0.08303317590947061
ACH-000481,0.009331438105178249
ACH-000483,-0.11122777783753557
ACH-000484,0.06403902025709905
ACH-000485,0.1769914786186833
ACH-000486,0.06750704638449505
ACH-000487,0.07229135575783584
ACH-000488,0.04834239812476145
ACH-000490,-0.05091934987319212
ACH-000491,-0.11957352441830953
ACH-000495,0.03611928131734165
ACH-000496,0.045256472163429616
ACH-000499,0.19532243648231976
ACH-000500,-0.3000077605264205
ACH-000502,0.031737594114579014
ACH-000503,-0.03996801446126733
ACH-000505,0.029151906993042594
ACH-000507,0.058421618157945776
ACH-000510,0.1162017866489811
ACH-000511,0.0609191201886331
ACH-000512,-0.11744542184861499
ACH-000516,0.09601073907742352
ACH-000517,0.031271761245602145
ACH-000518,0.13883108057257268
ACH-000520,-0.060704632704821085
ACH-000521,-0.004135926875808426
ACH-000522,0.13794747100563018
ACH-000524,0.009515553033947664
ACH-000527,-0.04260436503404145
ACH-000528,0.03130749937194629
ACH-000537,0.031973217781272566
ACH-000541,0.21071080805594916
ACH-000542,0.023941667776054616
ACH-000544,0.025545116776171727
ACH-000545,0.16160959815550874
ACH-000547,0.10450008366778812
ACH-000548,0.07232234879297837
ACH-000549,0.11344672043125845
ACH-000550,-0.01756548326484873
ACH-000552,0.0747335256297589
ACH-000556,-0.05804581982350536
ACH-000557,0.04387506260732937
ACH-000569,0.1831609153236124
ACH-000570,-0.0009628229210743423
ACH-000571,0.005337389901750773
ACH-000573,-0.05447986756419334
ACH-000576,0.14662421183279534
ACH-000579,0.15319590491218402
ACH-000580,0.009558270594408329
ACH-000584,-0.011113041467305186
ACH-000585,0.016397867095297274
ACH-000588,0.045688697770175854
ACH-000589,0.010416665008653831
ACH-000591,0.04969179766512985
ACH-000593,0.0707700861302713
ACH-000600,0.030851899586202738
ACH-000601,0.09952145329559126
ACH-000605,0.05545567851768137
ACH-000606,0.04132595880637169
ACH-000608,-0.05049179797242867
ACH-000614,0.00942608195482448
ACH-000616,-0.032243859565894976
ACH-000618,0.053287811745736775
ACH-000619,0.07583919761088251
ACH-000620,0.08018309985724595
ACH-000621,0.04880581306914752
ACH-000622,-0.1763714090752484
ACH-000623,0.0009818794952845488
ACH-000624,0.0827463757846333
ACH-000627,0.10971272794021604
ACH-000630,0.010012906694185805
ACH-000631,0.2850087891744439
ACH-000632,0.010250015263313024
ACH-000633,-0.06916253780268382
ACH-000637,0.017099303357446426
ACH-000638,-0.032442306162962155
ACH-000646,-0.03118802793752446
ACH-000647,-0.03674398572114465
ACH-000648,0.1147772698646649
ACH-000649,0.0386935770547764
ACH-000651,0.040114245657056964
ACH-000652,-0.14321038171417075
ACH-000653,0.0843940732581397
ACH-000657,0.023551173928987684
ACH-000658,0.08584184230442304
ACH-000661,0.10721951671965438
ACH-000662,0.07360575747501696
ACH-000663,-0.09288793460911307
ACH-000665,0.07531318706464693
ACH-000671,-0.06881443944025856
ACH-000672,-0.1338773302810886
ACH-000673,-0.019638060391504217
ACH-000676,0.027442847393855583
ACH-000677,0.06684377504802216
ACH-000681,0.11247972753530053
ACH-000683,0.123686027017561
ACH-000684,0.11084270863008057
ACH-000688,-0.02390864211891073
ACH-000693,0.03095939592275484
ACH-000694,0.101112305460436
ACH-000695,0.04994353318637575
ACH-000696,0.01876018648485316
ACH-000697,-0.024819742663709208
ACH-000699,0.01732961386779945
ACH-000701,0.023499475671946674
ACH-000706,0.13261861625358756
ACH-000711,0.026081105199339788
ACH-000713,0.07993421064363324
ACH-000714,-0.17261029763322264
ACH-000718,-0.037721555728044406
ACH-000720,-0.03134133546805982
ACH-000721,0.03244992800351483
ACH-000724,0.0888575276624709
ACH-000725,0.030309771620103624
ACH-000732,0.0925739430548958
ACH-000734,0.14750060787077746
ACH-000735,0.02538401056347719
ACH-000736,0.1247733216714376
ACH-000738,-0.1010441216218002
ACH-000746,-0.03529374665274946
ACH-000747,0.06548011506427621
ACH-000748,0.041837826395293216
ACH-000753,0.0539777228024006
ACH-000756,0.12073551734079838
ACH-000757,0.01084967695827215
ACH-000758,0.052050597859278284
ACH-000760,-0.0007556861342273615
ACH-000762,-0.0931076820744882
ACH-000763,0.04836646284544617
ACH-000764,0.11468371234284568
ACH-000765,0.054106340327094375
ACH-000766,0.07808725517905417
ACH-000767,-0.06404491751245447
ACH-000768,0.0078674436297682
ACH-000769,0.11742974822166573
ACH-000770,0.10776446916484474
ACH-000771,0.1650985406738159
ACH-000773,-0.06521109657972303
ACH-000776,0.08124483040926214
ACH-000777,0.06900914324249456
ACH-000778,0.0672894350948904
ACH-000781,-0.046167223822355836
ACH-000782,0.04244298421054474
ACH-000783,0.0465966351045674
ACH-000784,0.12215218471808514
ACH-000785,-0.014928177018408775
ACH-000787,0.05099885378829989
ACH-000788,-0.06947722981287359
ACH-000791,-0.06819684617241646
ACH-000792,0.06136034883039064
ACH-000794,0.10437210653174656
ACH-000796,0.14076404199767525
ACH-000798,0.13843093665135578
ACH-000799,0.11404374372358733
ACH-000800,-0.015717430513726774
ACH-000802,-0.034196858874004935
ACH-000804,0.08858997878620342
ACH-000805,0.09022614989478467
ACH-000809,0.036130374855608716
ACH-000810,0.2820216052734694
ACH-000811,-0.041545800480922566
ACH-000817,0.15559519932551216
ACH-000819,0.01751917689395972
ACH-000820,0.1409831508216351
ACH-000821,0.12714311674663356
ACH-000822,0.07158127974151918
ACH-000823,0.03807268557440887
ACH-000824,0.10119125034579947
