,NUDT21 (11051)
ACH-000004,-1.6042861913858957
ACH-000005,-1.6693844814286372
ACH-000007,-1.3129253052960084
ACH-000009,-1.2350311722226903
ACH-000011,-1.2696208824297075
ACH-000012,-1.1631042314096405
ACH-000013,-1.4730013668562558
ACH-000014,-1.4256528475696302
ACH-000015,-1.0622191294339558
ACH-000017,-1.2640414423258264
ACH-000018,-1.19890765811269
ACH-000019,-1.0798510785206688
ACH-000021,-1.3363665079155822
ACH-000022,-1.3705116336191798
ACH-000025,-1.3162842987569034
ACH-000028,-1.1114920079013024
ACH-000030,-1.2980360285843888
ACH-000035,-1.1039793579927828
ACH-000036,-1.2370863041546254
ACH-000037,-1.147387414016826
ACH-000039,-1.3210344945131558
ACH-000040,-1.1551285511709488
ACH-000041,-1.2071207570502651
ACH-000042,-1.1995228684693904
ACH-000045,-1.3396298233251709
ACH-000047,-1.2198076658976138
ACH-000052,-1.3284572001097572
ACH-000053,-1.2716764245233092
ACH-000054,-1.0632253757311156
ACH-000055,-1.451438708402503
ACH-000060,-1.410709188941521
ACH-000067,-1.2198373981998254
ACH-000070,-1.3009243277932312
ACH-000075,-1.3619667592399445
ACH-000078,-1.147895618332854
ACH-000082,-1.1622725897390038
ACH-000085,-1.2608181097784688
ACH-000086,-1.339977436136118
ACH-000087,-1.4003643179692302
ACH-000092,-1.2446821836767683
ACH-000095,-1.151230624885347
ACH-000097,-1.3872342149262311
ACH-000098,-1.3778060309834186
ACH-000099,-1.133446405898772
ACH-000108,-1.2124252574593462
ACH-000113,-1.348012265666186
ACH-000116,-1.2920002316489023
ACH-000118,-1.2893289725091832
ACH-000120,-1.2644300327923794
ACH-000123,-1.3961411244847424
ACH-000127,-1.3919582146863656
ACH-000128,-1.101303327117243
ACH-000132,-1.21665976191467
ACH-000133,-1.197778643398545
ACH-000137,-1.3253353512175148
ACH-000138,-1.270393560746793
ACH-000142,-0.9756243870668394
ACH-000143,-1.1609260117014537
ACH-000146,-1.5105919788893445
ACH-000148,-1.3653490436950109
ACH-000150,-1.3548555857926583
ACH-000152,-1.205070287786323
ACH-000153,-0.9330530352156536
ACH-000159,-1.2127621344143549
ACH-000160,-1.0290717644396763
ACH-000163,-1.3922394618884522
ACH-000167,-1.7264323078920492
ACH-000168,-1.3770849712132878
ACH-000169,-1.2703699365771783
ACH-000178,-1.2216148720336648
ACH-000183,-1.388302684142108
ACH-000188,-1.2094284010156346
ACH-000189,-1.0591342708289504
ACH-000190,-1.2740959578778548
ACH-000198,-1.4045156071240108
ACH-000203,-0.9719953858135258
ACH-000204,-1.280983972637362
ACH-000206,-1.5850991890501478
ACH-000207,-1.2053879598073949
ACH-000208,-1.2517525334388129
ACH-000210,-1.1504181985964737
ACH-000211,-1.3666426770427007
ACH-000215,-1.4602852362985574
ACH-000221,-1.5092232667779342
ACH-000222,-1.358674751509013
ACH-000223,-1.293027267205456
ACH-000226,-1.1810349597679182
ACH-000227,-0.9824783325665952
ACH-000228,-1.3229392488020169
ACH-000231,-1.3630175299333425
ACH-000232,-1.3735931274735955
ACH-000233,-1.3700719001716886
ACH-000234,-1.2903018346179211
ACH-000235,-1.2802684983356345
ACH-000237,-1.4472645451856436
ACH-000238,-1.208771737821917
ACH-000242,-0.8420071548962078
