,ALDH1L1 (10840)
ACH-000237,-0.03266578981863775
ACH-000238,-0.06567219315163067
ACH-000242,-0.3817828054756036
ACH-000243,0.021487448360276
ACH-000244,0.013584375397069215
ACH-000246,0.050048033899011926
ACH-000248,-0.005207069269344322
ACH-000250,-0.12806909708483855
ACH-000251,-0.27133934060853115
ACH-000252,0.1542772642105017
ACH-000253,-0.10517900449889826
ACH-000255,-0.17137617009550052
ACH-000256,0.0234660505557994
ACH-000257,-0.20499541022661194
ACH-000258,-0.32091590928724323
ACH-000259,-0.18142663611437765
ACH-000260,-0.13593162669712727
ACH-000261,-0.004998596314921589
ACH-000262,0.06696219573837475
ACH-000263,-0.1255063305779641
ACH-000264,-0.050201297403003935
ACH-000265,-0.14332008217223524
ACH-000266,-0.04877744327077678
ACH-000272,-0.027527515896486332
ACH-000274,-0.03685100217685913
ACH-000277,-0.0826777702819729
ACH-000278,-0.06512283004047205
ACH-000279,-0.05788486535065141
ACH-000280,-0.2401715474807953
ACH-000281,-0.14431526588688107
ACH-000288,-0.06799102042176554
ACH-000291,-0.09818321279928613
ACH-000293,0.011539139940073542
ACH-000294,-0.09097724475248213
ACH-000295,-0.18752722965762175
ACH-000296,0.05324133642500095
ACH-000302,-0.11982689461121478
ACH-000304,-0.06975232935781987
ACH-000307,-0.16657910895891254
ACH-000308,-0.008638613997040506
ACH-000310,-0.044859177151666194
ACH-000311,0.02040448212447844
ACH-000312,-0.07297654669929557
ACH-000315,-0.1018970569109977
ACH-000316,-0.039968618457178084
ACH-000317,-0.328051872302894
ACH-000318,-0.11898919530857945
ACH-000319,-0.06969503933701532
ACH-000320,0.07875858083463244
ACH-000322,0.304548288315209
ACH-000323,-0.07331400904013376
ACH-000324,-0.0978944481653406
ACH-000329,-0.051034182563409525
ACH-000330,-0.19330738302286324
ACH-000331,-0.11141741845117392
ACH-000332,-0.0509498199112404
ACH-000334,0.15159482577547564
ACH-000335,-0.2799117477211606
ACH-000336,-0.2376865711244293
ACH-000337,-0.0048613923205090386
ACH-000338,0.1556728426666486
ACH-000339,-0.048661847194491785
ACH-000341,0.17960493377286413
ACH-000348,0.02017735879099313
ACH-000350,-0.12978727489861314
ACH-000352,-0.22844407551375845
ACH-000356,0.0022671212019912943
ACH-000361,-0.3733187183677192
ACH-000362,-0.10270002114618387
ACH-000363,0.03438289918166264
ACH-000364,-0.023687639450317283
ACH-000365,-0.12989361015561504
ACH-000366,-0.1421062420073311
ACH-000368,-0.030801573897386837
ACH-000374,-0.04289133269017439
ACH-000375,-0.038295666988616514
ACH-000376,-0.07640665779605875
ACH-000381,-0.20692757032233774
ACH-000383,-0.16636432583327185
ACH-000387,0.00029267961439663763
ACH-000389,0.039800901489871886
ACH-000390,-0.07213159505880426
ACH-000393,-0.060617927809786386
ACH-000395,-0.10201080932502096
ACH-000396,-0.2324324774867201
ACH-000397,-0.08088807053346571
ACH-000401,-0.20540419740431773
ACH-000402,-0.05278777190271492
ACH-000403,-0.05752415817842959
ACH-000404,-0.37771098253741936
ACH-000406,-0.09481552202782087
ACH-000407,-0.21263990645426656
ACH-000408,-0.2088463903442976
ACH-000410,-0.0927081535893777
ACH-000411,-0.05151806438545934
ACH-000414,-0.10021309454290163
ACH-000415,-0.16416102938330182
ACH-000416,-0.047108201465412995
ACH-000420,-0.16981900172529701
ACH-000421,-0.048845313608150566
ACH-000424,-0.21153567044053773
ACH-000425,-0.06412700366438799
ACH-000426,-0.12850809098672514
ACH-000427,-0.2302077062314183
ACH-000433,0.03269265114668633
ACH-000435,-0.23798396167791003
ACH-000436,0.031314632980099594
ACH-000444,-0.09691715602125472
ACH-000445,-0.22453612689363875
ACH-000448,-0.10294018319397756
ACH-000450,-0.026748906921741453
ACH-000452,-0.11983139735155048
ACH-000454,-0.2376954422057703
ACH-000458,-0.2289756393562867
ACH-000459,0.04692251746763903
ACH-000460,-0.10472865791819744
ACH-000461,-0.11359602634244137
ACH-000463,-0.08935882940212159
ACH-000464,-0.23203343269371404
ACH-000466,-0.07242532678278775
ACH-000467,-0.09491822423288966
ACH-000468,0.04241571259413536
ACH-000469,-0.1355705738074465
ACH-000470,-0.2137843585102472
ACH-000471,-0.04057853453116801
ACH-000472,-0.2015788241904385
ACH-000473,-0.013933563038525413
ACH-000475,-0.13586139522162705
ACH-000476,-0.034253073480297665
ACH-000477,-0.409901356051557
ACH-000479,-0.12673260962059893
ACH-000480,-0.17340174178639714
ACH-000481,-0.0929361776435079
ACH-000483,-0.12120077803294305
ACH-000484,-0.06898031378122521
ACH-000485,-0.003393680436270918
ACH-000486,-0.05547350085164389
ACH-000487,-0.10300879924765168
ACH-000488,-0.1152252858273928
ACH-000490,-0.044938692855120664
ACH-000491,0.009406378681483805
ACH-000495,-0.2960508339190922
ACH-000496,0.023532220054252824
ACH-000499,-0.028618175934197906
ACH-000500,0.3408253307845289
ACH-000502,-0.04863780174665315
ACH-000503,0.1282282896326371
ACH-000505,-0.17724111837156556
ACH-000507,0.018580528695600503
ACH-000510,-0.039608623539484834
ACH-000511,-0.06525434894256281
ACH-000512,-0.04983559367508494
ACH-000516,-0.06300011271080594
ACH-000517,-0.03330033055675484
ACH-000518,-0.17928329309777466
ACH-000520,-0.1060366572970886
ACH-000521,-0.17229083836121925
ACH-000522,-0.03489145706365425
ACH-000524,-0.08716884800210217
ACH-000527,-0.054790879648312106
ACH-000528,-0.1319816231913554
ACH-000537,-0.06970882279508779
ACH-000541,-0.19030963773772094
ACH-000542,-0.0308995461185698
ACH-000544,-0.05402650358627063
ACH-000545,-0.14395966041333524
ACH-000547,0.1391235336794381
ACH-000548,-0.16329673446355272
ACH-000549,-0.07725156031007079
ACH-000550,-0.22577268646800455
ACH-000552,-0.06318854132429177
ACH-000556,-0.18667415304854296
ACH-000557,-0.05529490108829151
ACH-000569,0.00467061756338736
ACH-000570,-0.01550473928327522
ACH-000571,-0.032822197831627035
ACH-000573,-0.039548428958692934
ACH-000576,0.04634081372493875
ACH-000579,-0.0884000243593643
ACH-000580,0.07579357151988833
ACH-000584,-0.2454929142821161
ACH-000585,-0.1636183698508018
ACH-000588,0.07641214640726526
ACH-000589,-0.16065607808097054
ACH-000591,-0.0020236180512403935
ACH-000593,-0.32571981277880635
ACH-000600,0.0664718968148635
ACH-000601,-0.11872470350266785
ACH-000605,-0.04427765370841587
ACH-000606,0.009962913032949336
ACH-000608,-0.04242483415255241
ACH-000614,0.06812291297061454
ACH-000616,0.0534321006493649
ACH-000618,-0.05319409614388874
ACH-000619,0.0046574722401780035
ACH-000620,-0.08455817302504683
ACH-000621,0.007392988490216835
ACH-000622,-0.07678616671008211
ACH-000623,0.033741120489311736
ACH-000624,-0.04673597905713813
ACH-000627,-0.08781232232561065
ACH-000630,-0.182502172895996
ACH-000631,0.3309318340881481
ACH-000632,-0.08601588694517316
ACH-000633,-0.11702184710926565
ACH-000637,-0.0009938366039564603
ACH-000638,-0.029967181652483743
ACH-000646,-0.06710539044215823
ACH-000647,-0.00687290923805405
ACH-000648,0.04028153481925554
ACH-000649,-0.20704679274376955
ACH-000651,-0.19293246544078732
ACH-000652,-0.011211870719016857
ACH-000653,0.015380509372240237
ACH-000657,-0.22079793796427194
ACH-000658,-0.10340886736853352
ACH-000661,-0.08606995205969327
ACH-000662,-0.23536934537215146
ACH-000663,-0.20251733046026785
ACH-000665,-0.020593067272029832
ACH-000671,-0.2810587748684349
ACH-000672,-0.28446503318487143
ACH-000673,-0.031472308907168615
ACH-000676,-0.07456363193884746
ACH-000677,-0.022824446471544968
ACH-000681,-0.11799437943962085
ACH-000683,-0.04299341945655272
ACH-000684,-0.0852862285761304
ACH-000688,-0.1967030568596859
ACH-000693,-0.09545760998998268
ACH-000694,-0.17866582138153025
ACH-000695,-0.11294569993324052
ACH-000696,-0.15112288670828486
ACH-000697,-0.04441497971864713
ACH-000699,-0.05368213719917252
ACH-000701,-0.03226425728927243
ACH-000706,-0.07763590153024574
ACH-000711,-0.02604539929626442
ACH-000713,0.02976517406006327
ACH-000714,-0.06450152429271422
ACH-000718,-0.05157511591129146
ACH-000720,-0.09641441376198563
ACH-000721,-0.18507607856576652
ACH-000724,-0.17999737925622075
ACH-000725,-0.07724906507387333
ACH-000732,-0.19155563709414736
ACH-000734,-0.1467023778508934
ACH-000735,-0.18276828575873885
ACH-000736,0.03429565961352582
ACH-000738,-0.04136022526677048
ACH-000746,-0.0952754380494219
ACH-000747,-0.2485520597948496
ACH-000748,-0.11591643060933365
ACH-000753,-0.09631337451719336
ACH-000756,-0.018394412850927445
ACH-000757,-0.4369684331298416
ACH-000758,-0.3009506545954071
ACH-000760,-0.03610841209826323
ACH-000762,0.0006866199114639898
ACH-000763,0.0524550892333655
ACH-000764,-0.06872640674898761
ACH-000765,-0.22376915225470864
ACH-000766,0.005935891803492907
ACH-000767,-0.04678309647042221
ACH-000768,-0.013009884356428657
ACH-000769,-0.1267028861560818
ACH-000770,-0.056884740327541886
ACH-000771,-0.15135025567278412
ACH-000773,0.03778483235858799
ACH-000776,-0.14181734770686913
ACH-000777,0.0678578178155278
ACH-000778,-0.201787892113893
ACH-000781,-0.06108707272352323
ACH-000782,-0.08828877088023539
ACH-000783,-0.08753574175431264
ACH-000784,-0.12738098092850958
ACH-000785,-0.18274068114256184
ACH-000787,-0.10722698264422896
ACH-000788,-0.021415284838161675
ACH-000791,-0.10756225777783206
ACH-000792,-0.10308869718221984
ACH-000794,0.04669978206598141
ACH-000796,-0.19646522155760726
ACH-000798,-0.3577347165818872
ACH-000799,-0.034542318770209315
ACH-000800,-0.012082838595073992
ACH-000802,-0.31137533821105257
ACH-000804,0.0061236342872452035
ACH-000805,0.021553232938883688
ACH-000809,-0.03360372388161917
ACH-000810,-0.04116499500422604
ACH-000811,-0.09374759182075217
ACH-000817,-0.047666602399798426
ACH-000819,-0.05981042381456762
ACH-000820,-0.2079729542945136
ACH-000821,0.01074985727405866
ACH-000822,-0.0021291083251582447
ACH-000823,-0.14898182563680712
ACH-000824,-0.1919918297029088
ACH-000827,-0.05090089980807642
ACH-000829,0.06746767170505223
ACH-000831,-0.1931416897882362
ACH-000832,-0.17770409780311747
ACH-000833,-0.1382770357394857
ACH-000834,0.02846158248218455
ACH-000835,-0.12556053541871207
ACH-000836,-0.19610081363859194
ACH-000837,-0.013108803026529595
ACH-000838,0.19146386349918174
ACH-000839,-0.08094624778418627
ACH-000840,-0.21838080506723231
ACH-000841,-0.06615163866754385
ACH-000843,-0.14404025219559854
ACH-000846,0.1289145552267257
ACH-000847,-0.32375843345474203
ACH-000848,-0.1699954443832401
ACH-000849,-0.1684156606100078
ACH-000851,-0.03116382785265083
ACH-000855,-0.12153871525030845
ACH-000856,-0.06303297874271363
ACH-000858,-0.1538138089962462
ACH-000859,-0.16986241801630864
ACH-000861,-0.050827233004817715
ACH-000862,-0.0605012932332295
ACH-000865,-0.16879513379087327
ACH-000866,-0.05330915746629456
ACH-000867,-0.10860994519461004
ACH-000869,-0.12925965169968714
ACH-000872,-0.048122356659627975
ACH-000873,-0.220800013550572
ACH-000876,-0.1185355412771285
ACH-000878,0.04333182212869639
ACH-000880,0.10939901409913363
ACH-000881,-0.11073602226570238
ACH-000882,-0.18071785410788
ACH-000884,0.012957045941337932
ACH-000885,-0.15283811294755964
ACH-000887,-0.11980454148505597
ACH-000889,-0.11566924530931365
ACH-000896,-0.19008562523218026
ACH-000898,-0.08198110018837577
ACH-000900,-0.12361692298122708
ACH-000901,-0.1002387822996136
ACH-000905,-0.2959590871872132
ACH-000906,-0.13586287924833138
ACH-000907,-0.01704782638033006
ACH-000910,-0.09523396517580192
ACH-000911,-0.13100321077356572
ACH-000912,-0.18789357050291824
ACH-000913,-0.11409394219004028
ACH-000915,-0.2795411395551961
ACH-000916,0.3413718280325265
ACH-000917,-0.27307063949689103
ACH-000920,-0.1940996884523696
ACH-000921,-0.1554093184073323
ACH-000924,-0.1794177525306843
ACH-000926,-0.0761954778882274
ACH-000928,-0.1715130812080806
ACH-000929,0.075815370449321
ACH-000932,-0.16769253426965244
ACH-000935,-0.2332364558655255
ACH-000936,-0.11362060056677407
ACH-000937,-0.14327441943041433
ACH-000938,-0.2250127770983383
ACH-000939,-0.036024241939741034
ACH-000941,-0.26940840239196645
ACH-000943,-0.05202476680371392
ACH-000946,-0.06912676421335348
ACH-000947,-0.08460353714941896
ACH-000948,-0.10466311311823798
ACH-000950,-0.14201961622146975
ACH-000953,-0.03496406349730073
ACH-000954,-0.3834718486120728
ACH-000957,0.09937109467532798
ACH-000958,-0.14772886996111986
ACH-000960,-0.12740225585432868
ACH-000963,-0.3131450432287844
ACH-000968,-0.00633613980159249
ACH-000969,-0.1737916420428556
ACH-000972,0.15864880703240025
ACH-000973,-0.04912214202037148
ACH-000974,-0.1538720994610848
ACH-000978,-0.20110243606137215
ACH-000984,-0.1670367272974715
ACH-000986,-0.033533288959205106
ACH-000988,-0.09618771644002252
ACH-000993,-0.06833752679549139
ACH-000994,-0.07924166439632442
ACH-000996,-0.053387084078150175
ACH-001001,-0.15111935086384268
ACH-001020,0.022081315512420426
ACH-001028,-0.19855977410417175
ACH-001031,0.023107020266303072
ACH-001038,-0.25939910213556083
ACH-001048,-0.09459213401030384
ACH-001050,-0.13994416146706531
ACH-001053,-0.11821628120870452
ACH-001054,-0.018066312359223208
ACH-001061,-0.20580850582020727
ACH-001067,-0.03869295051435455
ACH-001075,-0.13413603160798365
ACH-001096,-0.13520583733523409
ACH-001111,-0.10620199605661294
ACH-001119,0.024678998699864042
ACH-001128,-0.1567719617072149
ACH-001134,-0.18291900397465455
ACH-001151,-0.09264538898342596
ACH-001163,-0.02610266204670933
ACH-001164,0.05471891008356878
ACH-001183,-0.264084562360445
ACH-001192,-0.3842307498983674
ACH-001193,0.0075897687885215686
ACH-001196,-0.1106472381054516
ACH-001197,-0.06401372453735757
ACH-001205,-0.050816060445231265
ACH-001211,0.2486360694621572
ACH-001212,0.07458233030730799
ACH-001228,-0.2326806613098051
ACH-001232,-0.1344642722441745
ACH-001239,-0.11077007102199783
ACH-001270,0.14556223957926645
ACH-001274,0.05047050690636533
ACH-001275,-0.2951686032758072
ACH-001277,0.02177323172411413
ACH-001278,0.012919106647972531
ACH-001280,0.10281419995525827
ACH-001283,-0.10280557987744146
ACH-001289,0.17547569831960688
ACH-001300,-0.027897564674245715
ACH-001301,-0.043351285349261526
ACH-001302,-0.0846597886284082
ACH-001306,-0.06284308271433085
ACH-001318,-0.09048497380210622
ACH-001322,-0.22530596773341874
ACH-001328,0.011013113832948536
ACH-001332,0.13234266957767354
ACH-001336,-0.08907691480148812
ACH-001346,0.0019064606296338078
ACH-001353,-0.0716097775927952
ACH-001354,-0.06716653861290905
ACH-001367,-0.6419541754665825
ACH-001368,-0.1162446548500378
ACH-001374,-0.20003088392096666
ACH-001377,-0.07247662369510181
ACH-001380,-0.10016803394477848
ACH-001391,-0.04886705101931643
ACH-001408,-0.1195750105700711
ACH-001430,-0.4024380829752993
ACH-001431,-0.2157495342855568
ACH-001450,-0.2921408300731622
ACH-001496,-0.06564732377677637
ACH-001500,-0.2367483747735883
ACH-001523,-0.14425888574114532
ACH-001532,-0.013308838731826393
ACH-001550,-0.09818989494605032
ACH-001552,-0.2161135798558207
ACH-001554,-0.0967038329298986
ACH-001654,-0.06619712232100568
ACH-001735,-0.11474358605610095
ACH-001736,-0.13214456680966394
ACH-001737,0.08439657342708702
ACH-001740,0.1305699458264364
ACH-001745,-0.13274417851440445
ACH-001765,-0.07179788646947725
