,VIP (7432)
ACH-000004,-0.10445516999284143
ACH-000005,0.20364233630105044
ACH-000007,0.22031257198008405
ACH-000009,-0.0322648573534503
ACH-000011,-0.10636463101508864
ACH-000012,-0.06359751903728791
ACH-000013,-0.038665731220865314
ACH-000014,0.23121362852363464
ACH-000015,0.031816247508132424
ACH-000017,-0.009776818867430256
ACH-000018,0.009758327063571996
ACH-000019,-0.002259152708705869
ACH-000021,-0.1789121070382816
ACH-000022,-0.017774658924631127
ACH-000025,0.00522406774415646
ACH-000028,-0.08170852411825841
ACH-000030,-0.008133325263298297
ACH-000035,0.031102312444483495
ACH-000036,0.0180283542168482
ACH-000037,0.15831070444059095
ACH-000039,-0.04480364266633431
ACH-000040,-0.05256349104980037
ACH-000041,-0.056334285777110214
ACH-000042,-0.03416783488312245
ACH-000045,-0.04599688714255875
ACH-000047,0.056967788110265975
ACH-000052,-0.027577655208075768
ACH-000053,-0.05899892614269575
ACH-000054,-0.03392151314068045
ACH-000055,0.041050347113480164
ACH-000060,-0.0932321141139232
ACH-000067,0.01036958574967126
ACH-000070,-0.016906318177743313
ACH-000075,-0.09909564475830784
ACH-000078,-0.10587414143492656
ACH-000082,-0.08305351131025906
ACH-000085,-0.2053591549916453
ACH-000086,-0.016919407311382525
ACH-000087,0.3202240928426447
ACH-000092,0.009584516503481345
ACH-000095,0.00633802092432031
ACH-000097,0.04280999383890465
ACH-000098,0.026270827842309642
ACH-000099,-0.1789899262278949
ACH-000108,0.011182961966148644
ACH-000113,-0.009867350983699232
ACH-000116,-0.04066336520017942
ACH-000118,0.02184434096137616
ACH-000120,-0.014264427974043647
ACH-000123,-0.08369404729458306
ACH-000127,-0.03402143683987551
ACH-000128,-0.16424161791946792
ACH-000132,-0.12174503618154345
ACH-000133,0.011015997609013546
ACH-000137,-0.080900320383914
ACH-000138,0.02399394440644861
ACH-000142,0.1183307634993188
ACH-000143,0.0405109474015268
ACH-000146,-0.07148716289609297
ACH-000148,-0.06334987858633087
ACH-000150,0.0143880380496445
ACH-000152,0.12419650812943885
ACH-000153,0.05900076487167125
ACH-000159,0.03548695529358318
ACH-000160,0.08011747144727861
ACH-000163,0.1334825952670233
ACH-000167,0.2479248391137108
ACH-000168,-0.07534708115266081
ACH-000169,-0.041108786611734
ACH-000178,0.07518183227966098
ACH-000183,0.00985229382693274
ACH-000188,0.04741735999220957
ACH-000189,0.09152752005673097
ACH-000190,-0.022501713133456086
ACH-000198,0.034566851876652066
ACH-000203,-0.3005684525265587
ACH-000204,-0.020226529038452026
ACH-000206,0.08762382508243746
ACH-000207,-0.08239423628521682
ACH-000208,-0.17968085174814866
ACH-000210,-0.2385658911734103
ACH-000211,-0.0880097207016317
ACH-000215,-0.026118627582581818
ACH-000221,0.15506602668321465
ACH-000222,0.1361320139182336
ACH-000223,-0.09009995727509648
ACH-000226,0.18563584756613946
ACH-000227,-0.18643290097894494
ACH-000228,-0.048919665887899734
ACH-000231,0.053215081024758214
ACH-000232,-0.0905741875594184
ACH-000233,0.008091804608857774
ACH-000234,-0.06557560321094337
ACH-000235,-0.015557519782204132
ACH-000237,-0.00990529734419112
ACH-000238,0.09261032922663393
ACH-000242,-0.033858664330610945
ACH-000243,0.02333005638173532
ACH-000244,0.39583983158977615
ACH-000246,-0.07071882198916965
ACH-000248,-0.055458159512151065
ACH-000250,-0.10608646045333338
ACH-000251,-0.005504993741866943
ACH-000252,0.09414643986454782
ACH-000253,0.008274568842195905
ACH-000255,-0.0982995011178812
ACH-000256,-0.02116953056771684
ACH-000257,0.13831769598123608
ACH-000258,-0.11872038080133335
ACH-000259,0.043201497125206746
ACH-000260,-0.06636791469174487
ACH-000261,0.014963628559618972
ACH-000262,0.16719201837944525
ACH-000263,-0.08956215120897656
ACH-000264,-0.03271112784037115
ACH-000265,0.09190643164457726
ACH-000266,-0.015264772951362597
ACH-000272,-0.08543842017329922
ACH-000274,-0.05494293956164613
ACH-000277,-0.055224529519001836
ACH-000278,0.09224365751267724
ACH-000279,-0.07234223848445108
ACH-000280,0.05273212867810484
ACH-000281,0.01898165960258601
ACH-000288,0.0011667610035528944
ACH-000291,-0.07017547524397133
ACH-000293,-0.08286401746239384
ACH-000294,-0.10666196969535337
ACH-000295,-0.1669416678184601
ACH-000296,0.08024161911923135
ACH-000302,0.04469644439868127
ACH-000304,-0.021238973193832583
ACH-000307,-0.022351059565741047
ACH-000308,0.005792653119156961
ACH-000310,-0.051437863985763166
ACH-000311,0.14724762558123133
ACH-000312,0.032067537917757294
ACH-000315,-0.18285740633560554
ACH-000316,0.010760599606385514
ACH-000317,0.017355174184164608
ACH-000318,-0.0028850913388362553
ACH-000319,-0.1109303549209116
