,RAB4A (5867)
ACH-000004,-0.4313063879013746
ACH-000005,-0.25416606977770345
ACH-000007,-0.3930473335848129
ACH-000009,-0.3895813650978153
ACH-000011,-0.267264008018382
ACH-000012,-0.34885608095719545
ACH-000013,-0.3549072956149568
ACH-000014,-0.42335503844464506
ACH-000015,-0.29370258546095124
ACH-000017,-0.4578089094030126
ACH-000018,-0.18890142961419046
ACH-000019,-0.3361002177814005
ACH-000021,-0.3162147076254137
ACH-000022,-0.3360092108375309
ACH-000025,-0.5665372704011759
ACH-000028,-0.28909524583910506
ACH-000030,-0.24041820780076986
ACH-000035,-0.27742685235151443
ACH-000036,-0.2379312416315285
ACH-000037,-0.34953896702273585
ACH-000039,-0.3250693209881879
ACH-000040,-0.34308933562679633
ACH-000041,-0.3629686580025948
ACH-000042,-0.30366088823877724
ACH-000045,-0.37739992200552025
ACH-000047,-0.2237534312018105
ACH-000052,-0.24005141383707165
ACH-000053,-0.30658397472477816
ACH-000054,-0.2788483475122441
ACH-000055,-0.4731855498487951
ACH-000060,-0.2900213589867127
ACH-000067,-0.3881676375755926
ACH-000070,-0.6532141770457934
ACH-000075,-0.15779134463774905
ACH-000078,-0.33048404394709263
ACH-000082,-0.27820442543860885
ACH-000085,-0.4840155143991009
ACH-000086,-0.4232697795504721
ACH-000087,0.011646719379519737
ACH-000092,-0.3954939111121801
ACH-000095,-0.3784366942930152
ACH-000097,-0.2970489684993963
ACH-000098,-0.3427041895558619
ACH-000099,-0.2807918474352691
ACH-000108,-0.3866851536569113
ACH-000113,-0.3444768638454659
ACH-000116,-0.2176354304156342
ACH-000118,-0.1325234306184179
ACH-000120,-0.16497024702490065
ACH-000123,-0.3348435686633577
ACH-000127,-0.2895711109619789
ACH-000128,-0.14555873337813244
ACH-000132,-0.4649194686360032
ACH-000133,-0.19346449862608545
ACH-000137,-0.4418255403065819
ACH-000138,-0.3501411013204737
ACH-000142,-0.2619731318517755
ACH-000143,-0.4234468440185496
ACH-000146,-0.2286530387941713
ACH-000148,-0.3704620528816212
ACH-000150,-0.3253553976281805
ACH-000152,-0.32449848875298754
ACH-000153,-0.4288951673813062
ACH-000159,-0.380322111064089
ACH-000160,-0.4636233007978781
ACH-000163,-0.1399820164804955
ACH-000167,-0.21356450816185005
ACH-000168,-0.2550212966941923
ACH-000169,-0.17014991169648286
ACH-000178,-0.30492428006839795
ACH-000183,-0.2863245793861852
ACH-000188,-0.274910185553542
ACH-000189,-0.37631071266766747
ACH-000190,-0.3994174043330893
ACH-000198,-0.3982744829645473
ACH-000203,-0.2975816069155933
ACH-000204,-0.3368598891013419
ACH-000206,-0.36051574919908
ACH-000207,-0.2774537987696525
