,HOXD13 (3239)
ACH-000004,-0.1881839191097536
ACH-000005,-0.24132127250949456
ACH-000007,-0.3625326909158409
ACH-000009,-0.2969926996706261
ACH-000011,-0.29659914440389445
ACH-000012,-0.2437529555775683
ACH-000013,-0.26755446801267874
ACH-000014,-0.3197132020874671
ACH-000015,-0.14089686714556926
ACH-000017,-0.1331776187406852
ACH-000018,-0.22907392715912764
ACH-000019,-0.17116979389889794
ACH-000021,-0.2075189957436623
ACH-000022,-0.1563429438214644
ACH-000025,-0.0996592333428735
ACH-000028,-0.014487277831132125
ACH-000030,-0.24413435460801305
ACH-000035,-0.14039781240173013
ACH-000036,-0.18224118544876106
ACH-000037,-0.2103890896626492
ACH-000039,-0.3215541174939967
ACH-000040,-0.1712441209384449
ACH-000041,-0.28357807970766424
ACH-000042,-0.21348567904635435
ACH-000045,-0.34638371772477977
ACH-000047,-0.13988171521134762
ACH-000052,-0.026127926575057484
ACH-000053,-0.3124416593014164
ACH-000054,-0.2535606945018841
ACH-000055,-0.4034045535688133
ACH-000060,-0.3190918059407204
ACH-000067,-0.13621730804495494
ACH-000070,-0.16179871608783386
ACH-000075,0.07617953684785872
ACH-000078,-0.2119218547407057
ACH-000082,-0.3176232727996768
ACH-000085,-0.2686587522893823
ACH-000086,-0.18847776073951836
ACH-000087,-0.5032677389687392
ACH-000092,-0.3139640407960673
ACH-000095,-0.2971839891348181
ACH-000097,-0.32827388516515554
ACH-000098,-0.39092714362777375
ACH-000099,-0.3921230792813996
ACH-000108,-0.1808070180454644
ACH-000113,-0.18233665518857728
ACH-000116,-0.2619014095286342
ACH-000118,-0.11849117375702092
ACH-000120,-0.1657690237713175
ACH-000123,-0.14255311743639154
ACH-000127,-0.15263378395191704
ACH-000128,-0.046398608939452364
ACH-000132,-0.30666779496665736
ACH-000133,-0.2261086449527972
ACH-000137,-0.1843727181441513
ACH-000138,-0.17169799657863247
ACH-000142,-0.03273438480624732
ACH-000143,-0.4084565139257369
ACH-000146,-0.19551398267515235
ACH-000148,-0.23074537608807336
ACH-000150,-0.28041862339902834
ACH-000152,-0.09635341203618857
ACH-000153,-0.3816921130408125
ACH-000159,-0.2624378869618569
ACH-000160,-0.11803372063295225
ACH-000163,-0.29727075838083983
ACH-000167,-0.3334430106697749
ACH-000168,-0.4306916994664206
ACH-000169,-0.1912728982265107
ACH-000178,-0.16848785527166438
ACH-000183,-0.33487580782564763
ACH-000188,-0.19172947380600028
ACH-000189,-0.09724005464803416
ACH-000190,-0.07109477683890157
ACH-000198,-0.19761787149971602
ACH-000203,-0.4370640548915061
ACH-000204,-0.26748502889107784
ACH-000206,0.11983448477204894
ACH-000207,-0.33967984676200896
ACH-000208,-0.38325216042321103
ACH-000210,-0.6275021895376922
ACH-000211,-0.15189366480573416
ACH-000215,-0.2492243884740675
ACH-000221,-0.09454013646468523
ACH-000222,0.018197996230964117
ACH-000223,-0.3364096231744302
ACH-000226,-0.3887449017945805
ACH-000227,-0.005084047630686264
ACH-000228,-0.11642362658028055
ACH-000231,-0.31557089648800835
ACH-000232,-0.3349910311540114
ACH-000233,-0.0966878819366849
ACH-000234,-0.2694030505708069
ACH-000235,-0.17881042582408244
ACH-000237,-0.2468662122488748
ACH-000238,-0.3132907167556006
ACH-000242,-0.6744782535806331
ACH-000243,-0.2984857566676881
ACH-000244,-0.058287557135669986
ACH-000246,-0.12668231471813649
ACH-000248,-0.2980194129174348
ACH-000250,-0.31935207898547985
ACH-000251,-0.3045149461228236
ACH-000252,-0.3154576000863428
ACH-000253,-0.21473461549916012
