,MEPCE (56257)
ACH-000235,-0.6215017493929708
ACH-000237,-0.8197268478591672
ACH-000238,-0.6247741511249284
ACH-000242,-0.5522981049817195
ACH-000243,-0.4986082433403335
ACH-000244,-0.7960950784252666
ACH-000246,-0.4205755901483496
ACH-000248,-0.4916753044375594
ACH-000250,-0.4708986490112187
ACH-000251,-0.6006156093553982
ACH-000252,-0.8024075895977215
ACH-000253,-0.846911533635676
ACH-000255,-0.8067932402683797
ACH-000256,-0.684201755433339
ACH-000257,-0.68621992704779
ACH-000258,-0.7363008437099727
ACH-000259,-0.9173039797246412
ACH-000260,-0.773062335822721
ACH-000261,-0.5594261578448625
ACH-000262,-0.8028953418235881
ACH-000263,-0.5758375310721618
ACH-000264,-0.7078043209009448
ACH-000265,-0.6238784767273229
ACH-000266,-0.3842317588457409
ACH-000272,-0.6021621095791548
ACH-000274,-0.7331601625091547
ACH-000277,-0.6126036763054103
ACH-000278,-0.8344268161382803
ACH-000279,-0.6533837422959128
ACH-000280,-0.7561437504765846
ACH-000281,-0.6833294293431026
ACH-000288,-0.6738321366054391
ACH-000291,-0.5804644279153508
ACH-000293,-0.7980796327746129
ACH-000294,-0.4659982155310672
ACH-000295,-0.8027121583310778
ACH-000296,-0.7606366706258427
ACH-000302,-0.6768641720278793
ACH-000304,-0.5964507299269544
ACH-000307,-0.6634850210803812
ACH-000308,-0.6766296862962069
ACH-000310,-0.902303122025638
ACH-000311,-0.5289535598735283
ACH-000312,-0.8051898414054052
ACH-000315,-0.4210291801725573
ACH-000316,-0.6246744385165849
ACH-000317,-0.5519647855088077
ACH-000318,-0.6174740030643392
ACH-000319,-0.7793588113349473
ACH-000320,-0.6020849383305931
ACH-000322,-0.802614981865355
ACH-000323,-1.0481570200419201
ACH-000324,-0.7817188169810217
ACH-000329,-0.5487468104195563
ACH-000330,-0.8321518407077646
ACH-000331,-0.6934787455342666
ACH-000332,-0.5142471690724352
ACH-000334,-0.4303017995241208
ACH-000335,-0.4458872371399548
ACH-000336,-0.3239063773279587
ACH-000337,-0.6126058322330659
ACH-000338,-1.0208975869928685
ACH-000339,-0.5408828367224753
ACH-000341,-0.9451086181688788
ACH-000348,-0.6708009714389758
ACH-000350,-0.6437250167570154
ACH-000352,-0.7257984037845775
ACH-000356,-0.8248729497281406
ACH-000361,-0.6285299783838348
ACH-000362,-0.6430563809589599
ACH-000363,-0.6926331615531173
ACH-000364,-0.8591558520841304
ACH-000365,-0.517550196866283
ACH-000366,-0.7109561319948798
ACH-000368,-0.6960394797120083
ACH-000374,-0.7696722180670735
ACH-000375,-0.7286317555331555
ACH-000376,-0.6151098444196913
ACH-000381,-0.61126481920988
ACH-000383,-0.31380533674007954
ACH-000387,-0.7763768259378961
ACH-000389,-0.7436181308792467
ACH-000390,-0.544526101004123
ACH-000393,-0.6899132463579953
ACH-000395,-0.7084464358932359
ACH-000396,-0.6620832958319764
ACH-000397,-0.553466252027802
ACH-000401,-0.8254871029903267
ACH-000402,-0.3965212181052775
ACH-000403,-0.6666379944897131
ACH-000404,-0.5639123251718914
ACH-000406,-0.5572250286910928
ACH-000407,-0.563413628246312
ACH-000408,-0.5667779841246358
ACH-000410,-0.6997268600396307
ACH-000411,-0.5061486856437669
ACH-000414,-0.599690471086074
ACH-000415,-0.7779065072996073
ACH-000416,-0.8244692049804508
ACH-000420,-0.7655481670104991
ACH-000421,-0.7564642105534453
ACH-000424,-0.6613758650498724
ACH-000425,-0.4770647760741887
ACH-000426,-0.7946666387515942
ACH-000427,-0.6844209656076597
ACH-000433,-0.6582469414182199
ACH-000435,-0.5574812997293473
ACH-000436,-0.4800715858432552
ACH-000444,-0.7052088227984945
ACH-000445,-0.6967472201016955
ACH-000448,-0.5536496563979814
ACH-000450,-0.6258685630735674
ACH-000452,-0.7485404420174401
ACH-000454,-0.5213807259868878
ACH-000458,-0.6166313317218254
ACH-000459,-0.4542062038152692
ACH-000460,-0.635480671567236
ACH-000461,-0.7035473444144448
ACH-000463,-0.7473402544230318
ACH-000464,-0.6409357569547003
ACH-000466,-0.7043345059420981
ACH-000467,-0.627012598493661
ACH-000468,-0.7168768395660361
ACH-000469,-0.6341557887687657
ACH-000470,-0.6975166316472857
ACH-000471,-0.6736342138196764
ACH-000472,-0.5600214200320136
ACH-000473,-0.7928384028025457
ACH-000475,-0.6722304648219909
ACH-000476,-0.5939569708833272
ACH-000477,-0.6064119662390139
ACH-000479,-0.8266132758163777
ACH-000480,-0.6075018501598703
ACH-000481,-0.5835362603961005
ACH-000483,-0.7505087395871842
ACH-000484,-0.7982403418916159
ACH-000485,-0.6348466198431906
ACH-000486,-0.5823619385889447
ACH-000487,-0.7155022799244919
ACH-000488,-0.8296421192920956
ACH-000490,-0.8196318728360528
ACH-000491,-0.6439247373470389
ACH-000495,-0.6434789451615609
ACH-000496,-0.7589769873182017
ACH-000499,-0.2979648158118228
ACH-000500,-0.5905307422952967
ACH-000502,-0.608771946990838
ACH-000503,-0.4703670051273117
ACH-000505,-0.6375629919182251
ACH-000507,-0.5448600277550576
ACH-000510,-0.5700705995469634
ACH-000511,-0.7963845745364916
ACH-000512,-0.4974096283866229
ACH-000516,-0.868967949256686
ACH-000517,-0.7327036178406321
ACH-000518,-0.7718433679382242
ACH-000520,-0.9691914390501268
ACH-000521,-0.6158572166943539
ACH-000522,-0.6140530674367167
ACH-000524,-0.6706945174041627
ACH-000527,-0.6367546671050918
ACH-000528,-0.7000717504808621
ACH-000537,-0.8402648752434057
ACH-000541,-0.5165449368231205
ACH-000542,-0.7633317218050558
ACH-000544,-0.838300070843751
ACH-000545,-0.525637335817984
ACH-000547,-0.7256181642363471
ACH-000548,-0.5760029447715351
ACH-000549,-1.0090098598764434
ACH-000550,-0.6893866659937412
ACH-000552,-0.6824309443295431
ACH-000556,-0.5828703237042824
ACH-000557,-0.5850790518853372
ACH-000569,-0.5577187194686093
ACH-000570,-0.5670375653814493
ACH-000571,-0.5545073923935618
ACH-000573,-0.8549789134789708
ACH-000576,-0.7817005802745569
ACH-000579,-0.8334275750420157
ACH-000580,-0.31473411606601776
ACH-000584,-0.6567864810734247
ACH-000585,-0.641038086759607
ACH-000588,-0.5064093045879289
ACH-000589,-0.6921177329992065
ACH-000591,-0.6099783115496481
ACH-000593,-0.6576840808069868
ACH-000600,-0.3341374241143398
ACH-000601,-0.6507475189889294
ACH-000605,-0.8147830350490773
ACH-000606,-0.6702675115478149
ACH-000608,-0.5974933584473054
ACH-000614,-0.5496743938049193
ACH-000616,-0.5517105300170702
ACH-000618,-0.5886183923484115
ACH-000619,-0.7293559668999193
ACH-000620,-0.5500322301205439
ACH-000621,-0.7228372405083445
ACH-000622,-0.7249829048381732
ACH-000623,-0.6018923399626896
ACH-000624,-0.7130680368802277
ACH-000627,-0.6010333412098678
ACH-000630,-0.7285796226035022
ACH-000631,-0.28761677686073817
ACH-000632,-0.8164129905308555
ACH-000633,-0.5402770007386262
ACH-000637,-0.7720704723213643
ACH-000638,-0.6508034413140391
ACH-000646,-0.70505208746794
ACH-000647,-0.5244469584840794
ACH-000648,-0.5169612370026911
ACH-000649,-0.43040765760218336
ACH-000651,-0.6820266873582633
ACH-000652,-0.7531837853022035
ACH-000653,-0.6234965883851201
ACH-000657,-0.7549082496250497
ACH-000658,-0.42193102195724463
ACH-000661,-0.9019189535274416
ACH-000662,-0.4670840667311475
ACH-000663,-0.6177119258694299
ACH-000665,-0.7993271328672487
ACH-000671,-0.6724736075182128
ACH-000672,-0.7459244162918051
ACH-000673,-0.7611688965754385
ACH-000676,-0.729567188905437
ACH-000677,-0.5941942141408874
ACH-000681,-0.466765206287223
ACH-000683,-0.6260346844655754
ACH-000684,-0.655922981652742
ACH-000688,-0.9379786267546092
ACH-000693,-0.7343139823695672
ACH-000694,-0.5554039691079061
ACH-000695,-0.8126014244957289
ACH-000696,-0.7629393637963755
ACH-000697,-0.6173102436818594
ACH-000699,-0.6505136327636759
ACH-000701,-0.7360417584169391
ACH-000706,-0.6240454568895032
ACH-000711,-0.7451393394245578
ACH-000713,-0.7236202014553323
ACH-000714,-0.7472049974110295
ACH-000718,-0.5679929014154185
ACH-000720,-0.7326975771709365
ACH-000721,-0.6188631572489879
ACH-000724,-0.609049771394999
ACH-000725,-0.5822132569023284
ACH-000732,-0.7209606403253115
ACH-000734,-0.6096168039698653
ACH-000735,-0.7822838801321315
ACH-000736,-0.936622552965122
ACH-000738,-0.7653195646345428
ACH-000746,-0.686294800849375
ACH-000747,-0.6249327790364859
ACH-000748,-0.8924045306794091
ACH-000753,-0.8051554870406884
ACH-000756,-0.5400007314989064
ACH-000757,-0.46607115845822294
ACH-000758,-0.7841213636338573
ACH-000760,-0.6343689691863746
ACH-000762,-0.5548659225110362
ACH-000763,-0.5331802872840862
ACH-000764,-0.8058435464480772
ACH-000765,-0.9232438939726142
ACH-000766,-0.7641037051711177
ACH-000767,-0.6854878793557152
ACH-000768,-0.6803681682645738
ACH-000769,-0.776405100639957
ACH-000770,-0.7639249305980952
ACH-000771,-0.6698119389239676
ACH-000773,-0.5317114914697919
ACH-000776,-0.4646515315239396
ACH-000777,-0.5961101001968788
ACH-000778,-0.8401894303745531
ACH-000781,-0.6937225947470852
ACH-000782,-0.7848446970573225
ACH-000783,-0.7860498781934303
ACH-000784,-0.6244114366167997
ACH-000785,-0.6240220370807408
ACH-000787,-0.5968386121192286
ACH-000788,-0.5337247780686715
ACH-000791,-0.7557061600578131
ACH-000792,-0.5572208138608572
ACH-000794,-0.7040738101964139
ACH-000796,-0.5636302110863407
ACH-000798,-0.9157686024442646
ACH-000799,-0.7822473530265344
ACH-000800,-0.6427923073420805
ACH-000802,-0.6244311152159916
ACH-000804,-0.6118085317942823
ACH-000805,-0.6301095341662912
ACH-000809,-0.4315109371829109
ACH-000810,-0.966069025243268
ACH-000811,-0.8383623488418166
ACH-000817,-0.43270928689691696
ACH-000819,-0.7387470515753494
ACH-000820,-0.32960761932100097
ACH-000821,-0.5135574386016863
ACH-000822,-0.5193138699966597
ACH-000823,-0.7615315342803598
ACH-000824,-0.6669016446440278
ACH-000827,-0.6316611802335399
ACH-000829,-0.6329674722935923
ACH-000831,-0.7970081208314099
ACH-000832,-0.8199781572226404
ACH-000833,-0.6587073032072553
ACH-000834,-0.4055183195313775
ACH-000835,-0.8167378978134748
ACH-000836,-0.7256450247642516
ACH-000837,-0.8378806371632825
ACH-000838,-0.4915885103065452
ACH-000839,-0.7032084273035389
ACH-000840,-0.6930680347157999
ACH-000841,-0.5843846760062673
ACH-000843,-0.532533226050506
ACH-000846,-0.6478515573376621
ACH-000847,-0.6576537002122862
ACH-000848,-0.6017628468925457
ACH-000849,-0.47808316066393897
ACH-000851,-0.6906397930343847
ACH-000855,-0.5354826991947137
ACH-000856,-0.5430079503086891
ACH-000858,-0.6304088643864056
ACH-000859,-0.5715720074367312
ACH-000861,-0.691294111988759
ACH-000862,-0.670209664483171
ACH-000865,-0.6614524254290651
ACH-000866,-0.7813254289724273
ACH-000867,-0.8356505785897528
ACH-000869,-0.7693770837296636
ACH-000872,-0.6451491524360145
ACH-000873,-0.7818907116566992
ACH-000876,-0.6709061590350854
ACH-000878,-0.7393848962783166
ACH-000880,-0.5337966347032932
ACH-000881,-0.6484493231493226
ACH-000882,-0.7613547911500749
ACH-000884,-0.6205391562004319
ACH-000885,-0.7738205402075541
ACH-000887,-0.6539897497323398
ACH-000889,-0.5959930216890971
ACH-000896,-0.7555523228757548
ACH-000898,-0.5292783105568157
ACH-000900,-0.7189669762753288
ACH-000901,-0.7560565778035532
ACH-000905,-0.780172118240181
ACH-000906,-0.7565874351671024
ACH-000907,-0.8186148646221229
ACH-000910,-0.8442283434777219
ACH-000911,-0.8817718990986196
ACH-000912,-0.7713028174076754
ACH-000913,-0.5665651887730541
ACH-000915,-0.3301174223916557
ACH-000916,-1.0952535308193794
ACH-000917,-0.6235202270466933
ACH-000920,-0.5098809153721694
ACH-000921,-0.7551788249044666
ACH-000924,-0.5754232887022639
ACH-000926,-0.5081454945435648
ACH-000928,-0.6520747387695385
ACH-000929,-0.6381195809310175
ACH-000932,-0.6896876365784534
ACH-000935,-0.7133552535258072
ACH-000936,-0.8017857548434887
ACH-000937,-0.7313983342821263
ACH-000938,-0.4956803999091528
ACH-000939,-0.7327612553646767
ACH-000941,-0.6192966468465714
ACH-000943,-0.5651100324207601
ACH-000946,-0.7742036088273418
ACH-000947,-0.7045560954867163
ACH-000948,-0.590357565204968
ACH-000950,-0.6197464518938293
ACH-000953,-0.8160086592395144
ACH-000954,-0.5695246384957078
ACH-000957,-0.5843194784610207
ACH-000958,-0.6133488074147198
ACH-000960,-0.7142351374555583
ACH-000963,-0.7260104267651668
ACH-000968,-0.34021098684612217
ACH-000969,-0.8124666046167072
ACH-000972,-0.8976610298994678
ACH-000973,-0.8715006578010029
ACH-000974,-0.665755470017985
ACH-000978,-0.6278474994938185
ACH-000984,-0.6483169385892512
ACH-000986,-0.5542374370676328
ACH-000988,-0.7776330933302434
ACH-000993,-0.7301596663633755
ACH-000994,-0.6072816578478611
ACH-000996,-0.7328351527208068
ACH-001001,-0.6717349453331343
ACH-001020,-0.6634520805632368
ACH-001028,-0.5580398043927324
ACH-001031,-0.8436989791580677
ACH-001038,-0.6705182807644934
ACH-001048,-0.5899290489732925
ACH-001050,-0.5953925665860005
ACH-001053,-0.741295851249395
ACH-001054,-0.8895618700624206
ACH-001061,-0.7751274847039217
ACH-001067,-0.6874551916386591
ACH-001075,-0.6445196160175128
ACH-001096,-0.7003645514129869
ACH-001111,-0.8231772953167469
ACH-001119,-0.7242542779921383
ACH-001128,-0.7034508919407793
ACH-001134,-0.6747231026629116
ACH-001151,-0.6432555580682159
ACH-001163,-0.7867644466638894
ACH-001164,-0.7391027436626725
ACH-001183,-0.7471751769868262
ACH-001192,-0.8414593209909331
ACH-001193,-0.6333889817339765
ACH-001196,-0.5684528445294121
ACH-001197,-0.7667520512557529
ACH-001205,-0.8331198363729079
ACH-001211,-0.6717593077521499
ACH-001212,-0.7165314412959626
ACH-001228,-0.657258994377536
ACH-001232,-0.7765174490714601
ACH-001239,-0.4254954058827445
ACH-001270,-0.7982627318139406
ACH-001274,-0.7018369764443676
ACH-001275,-0.5363204898370434
ACH-001277,-0.8118242600968311
ACH-001278,-0.8406186372694512
ACH-001280,-0.7075286477537167
ACH-001283,-0.6363866462587864
ACH-001289,-0.8462104136917621
ACH-001300,-0.5920376833322629
ACH-001301,-0.6567062185655451
ACH-001302,-0.6684886256261806
ACH-001306,-0.8363734097791502
ACH-001318,-0.7356978381925249
ACH-001322,-0.4862967358930664
ACH-001328,-0.6949244327289554
ACH-001332,-0.5712590300978588
ACH-001336,-0.6223523592843013
ACH-001346,-0.6098234779754147
ACH-001353,-0.7156147907964759
ACH-001354,-0.8265749168422036
ACH-001367,-0.7787577243652437
ACH-001368,-0.7422004019123501
ACH-001374,-0.7468822923751345
ACH-001377,-0.5853751190675686
ACH-001380,-0.5588231596251584
ACH-001391,-0.8451424555088942
ACH-001408,-0.4834110972028486
ACH-001430,-0.7351104456014674
ACH-001431,-0.5466534494117167
ACH-001450,-0.42375348388585177
ACH-001496,-0.6960693918641009
ACH-001500,-0.7481502240916591
ACH-001523,-0.5336158266298684
ACH-001532,-0.5528061051711974
ACH-001550,-0.5982279546458582
ACH-001552,-0.8278936071862595
ACH-001554,-0.5611403908289639
ACH-001654,-0.7230064769060759
ACH-001735,-0.5974392821526621
ACH-001736,-0.4100982660184844
ACH-001737,-0.5768720979711625
ACH-001740,-0.6153151510404731
ACH-001745,-0.6806256754034253
ACH-001765,-0.7684965078421452
