,ITPRIP (85450)
ACH-000238,-0.18319886510605105
ACH-000242,-0.1654237513250819
ACH-000243,-0.1735012469006212
ACH-000244,-0.023061250404037198
ACH-000246,-0.13884879311503698
ACH-000248,-0.22908405216968905
ACH-000250,-0.11425909227406615
ACH-000251,-0.20491503600077726
ACH-000252,0.0024167830690948818
ACH-000253,-0.12065315159062168
ACH-000255,-0.06446587863366017
ACH-000256,-0.049222097370799536
ACH-000257,-0.24273802321315016
ACH-000258,-0.008278243289130833
ACH-000259,-0.1244989007016504
ACH-000260,-0.22573799753440446
ACH-000261,-0.07955206043706955
ACH-000262,-0.19997800587058945
ACH-000263,-0.07448352488181909
ACH-000264,-0.22968455438965485
ACH-000265,-0.011914919675785729
ACH-000266,-0.06032929473814345
ACH-000272,-0.08101664521065692
ACH-000274,-0.08186442057684079
ACH-000277,-0.027929773771068943
ACH-000278,-0.05304071198336359
ACH-000279,-0.12897297976959515
ACH-000280,-0.1364373812735864
ACH-000281,-0.3653553136481753
ACH-000288,-0.12415153262984445
ACH-000291,-0.30208140967040137
ACH-000293,-0.0617683412708275
ACH-000294,-0.2321361836280953
ACH-000295,-0.011108088509388029
ACH-000296,-0.2278841375502373
ACH-000302,-0.13433970584864802
ACH-000304,-0.17160741840110885
ACH-000307,-0.2207028153651548
ACH-000308,-0.18511809324320974
ACH-000310,-0.1842010772910312
ACH-000311,-0.08178408532586835
ACH-000312,-0.24679434367804354
ACH-000315,-0.2367012451309889
ACH-000316,-0.08404212167117292
ACH-000317,-0.057796508105356637
ACH-000318,-0.1966220274500393
ACH-000319,-0.14960563627418738
ACH-000320,0.05821318431980368
ACH-000322,-0.20482177752175304
ACH-000323,-0.108777478784404
ACH-000324,-0.17654811958603067
ACH-000329,-0.17840902772173128
ACH-000330,-0.232337632010132
ACH-000331,-0.1265680697703968
ACH-000332,-0.07360079309354144
ACH-000334,-0.2067042878295348
ACH-000335,-0.06913971633792282
ACH-000336,-0.1736230766889877
ACH-000337,-0.4038526373740659
ACH-000338,0.2934517072309344
ACH-000339,-0.12783187534942395
ACH-000341,-0.021455536339360842
ACH-000348,-0.05965358280926239
ACH-000350,-0.19878879636553295
ACH-000352,-0.058975781687528525
ACH-000356,-0.12726957205594305
ACH-000361,-0.06180116114444877
ACH-000362,-0.09126236948110934
ACH-000363,-0.053894770730533836
ACH-000364,-0.052956122274459484
ACH-000365,-0.06876381456995273
ACH-000366,-0.12696334891349645
ACH-000368,-0.15205470566109758
ACH-000374,-0.062045477013914975
ACH-000375,0.023978138948754387
ACH-000376,-0.15280693512379706
ACH-000381,-0.11059699767270556
ACH-000383,-0.15788428713850736
ACH-000387,-0.09015182625303923
ACH-000389,-0.15187280302044948
ACH-000390,-0.12496279311044547
ACH-000393,-0.0372529216646058
ACH-000395,-0.16932390977492878
ACH-000396,0.17588852769522886
ACH-000397,-0.03202453486206918
ACH-000401,-0.21717057473879464
ACH-000402,-0.12691435774076082
ACH-000403,-0.0890867155879531
ACH-000404,0.07404053022530893
ACH-000406,-0.1957576716471728
ACH-000407,-0.010827332801990023
ACH-000408,-0.10339047655068727
ACH-000410,-0.06623374726304604
ACH-000411,-0.0040171463833235405
ACH-000414,0.05779843647747032
ACH-000415,-0.16115839153170042
ACH-000416,-0.003972033498853372
ACH-000420,-0.20719477318282076
ACH-000421,-0.14194750342335372
ACH-000424,-0.1725267005730671
ACH-000425,-0.16555657086863151
ACH-000426,-0.182027109848482
ACH-000427,-0.05287374370776025
ACH-000433,-0.17127273316250333
ACH-000435,-0.18928938215362973
ACH-000436,-0.1233366371934616
ACH-000444,-0.07020286522408263
ACH-000445,-0.17054771605945082
ACH-000448,-0.14397220935747845
ACH-000450,-0.11031950277416684
ACH-000452,-0.22224109038926
ACH-000454,-0.15869774820394636
ACH-000458,0.008999958932269195
ACH-000459,-0.06875845387188223
ACH-000460,-0.10841490215322763
ACH-000461,-0.0126623829359107
ACH-000463,-0.1133706048818124
ACH-000464,-0.1226786834267556
ACH-000466,-0.05665230459340221
ACH-000467,-0.1893064208526977
ACH-000468,-0.030727264397220868
ACH-000469,-0.08413600923177228
ACH-000470,-0.0709268530588895
ACH-000471,-0.0931294636197292
ACH-000472,-0.0929773806570695
ACH-000473,-0.025039296578469043
ACH-000475,-0.1293881246781778
ACH-000476,-0.09228456924131284
ACH-000477,-0.16195395553543865
ACH-000479,-0.0541122828335344
ACH-000480,-0.15385445944553916
ACH-000481,-0.22286818364228544
ACH-000483,-0.10530538684641652
ACH-000484,-0.11469769391943585
ACH-000485,-0.15242666062063406
ACH-000486,-0.187146100832126
ACH-000487,-0.22188524740456764
ACH-000488,-0.16543433162455545
ACH-000490,-0.07715326906406847
ACH-000491,-0.1141630036516837
ACH-000495,-0.14890232734879674
ACH-000496,-0.13980371207785994
ACH-000499,-0.10608825822456908
ACH-000500,-0.2990828698180365
ACH-000502,-0.1457045662565932
ACH-000503,0.15496413267081746
ACH-000505,-0.08038269651694496
ACH-000507,-0.09059683619425912
ACH-000510,-0.06608297892836816
ACH-000511,0.007360289687597678
ACH-000512,-0.0370988185408124
ACH-000516,0.07458020028457105
ACH-000517,-0.1279597285060842
ACH-000518,-0.0894891047685323
ACH-000520,-0.1589925269161678
ACH-000521,-0.11276530575700583
ACH-000522,-0.029536388195321693
ACH-000524,-0.041945328937994235
ACH-000527,-0.09920960950341112
ACH-000528,-0.2180334985731517
ACH-000537,0.011404933135806915
ACH-000541,-0.21623971702788866
ACH-000542,-0.08414980520049001
ACH-000544,-0.08802261115795952
ACH-000545,-0.1418544014517631
ACH-000547,-0.2643950659436465
ACH-000548,-0.10474773876299978
ACH-000549,-0.17255199830049614
ACH-000550,0.056129066816767895
ACH-000552,-0.05500484835959784
ACH-000556,-0.19466664377755613
ACH-000557,-0.05607301356633337
ACH-000569,0.011591610825479584
ACH-000570,-0.2219758348843928
ACH-000571,-0.03523291137350404
ACH-000573,-0.15741816060604988
ACH-000576,-0.1825308973288648
ACH-000579,-0.13046411909846622
ACH-000580,-0.10705532486690453
ACH-000584,-0.10934626554264164
ACH-000585,0.01884417376056101
ACH-000588,-0.11041568096410813
ACH-000589,0.06302977490931377
ACH-000591,-0.2450364354506949
ACH-000593,-0.025211610884794983
ACH-000600,-0.09402056186651687
ACH-000601,-0.11031798025298792
ACH-000605,-0.15797243274327855
ACH-000606,-0.07419797116548939
ACH-000608,-0.07956145116550684
ACH-000614,0.06504969624785091
ACH-000616,-0.24548765310079484
ACH-000618,-0.16356432394419998
ACH-000619,-0.10906888418856067
ACH-000620,-0.06257294514049898
ACH-000621,-0.07413882095222016
ACH-000622,-0.18799418850466684
ACH-000623,-0.1884521161463596
ACH-000624,-0.10369583839180203
ACH-000627,-0.11868786051509915
ACH-000630,-0.015467249830045776
ACH-000631,-0.16526096319257905
ACH-000632,-0.2084787513188091
ACH-000633,-0.10257441763024493
ACH-000637,-0.11807821238758245
ACH-000638,-0.11508134975895401
ACH-000646,-0.12690650191131342
ACH-000647,-0.1582377051453894
ACH-000648,-0.040230785564249534
ACH-000649,-0.1332503820158958
ACH-000651,-0.2530788029644115
ACH-000652,-0.19100191647734055
ACH-000653,-0.1430388592303515
ACH-000657,-0.0768211540093804
ACH-000658,0.01220926079888074
ACH-000661,-0.1829291659797836
ACH-000662,-0.32330878695242865
ACH-000663,-0.00570326433672748
ACH-000665,-0.16947237480037194
ACH-000671,-0.16769936158472248
ACH-000672,-0.2626946442817347
ACH-000673,-0.0570929207287979
ACH-000676,-0.3285638710121196
ACH-000677,-0.10683189701171224
ACH-000681,0.007894759298170316
ACH-000683,-0.03869557132016064
ACH-000684,-0.1042073738664042
ACH-000688,-0.09765042231525853
ACH-000693,-0.11692339811157793
ACH-000694,-0.2455320698490119
ACH-000695,-0.07847366081817966
ACH-000696,-0.023025508286878417
ACH-000697,-0.11100968654791714
ACH-000699,-0.13971378957452688
ACH-000701,-0.0492196991868494
ACH-000706,-0.1142372922703269
ACH-000711,-0.06905523015162154
ACH-000713,-0.07402828735918175
ACH-000714,-0.12141463947930138
ACH-000718,0.006429662850386839
ACH-000720,-0.0287000098495237
ACH-000721,-0.06307116209498789
ACH-000724,-0.0022786917299454238
ACH-000725,-0.16636692769740294
ACH-000732,-0.09086980311217832
ACH-000734,-0.08784360123420057
ACH-000735,-0.10703201493965936
ACH-000736,-0.05947105081052695
ACH-000738,-0.29666660891486024
ACH-000746,-0.22268068342568093
ACH-000747,-0.30044382592322083
ACH-000748,-0.12497205364345992
ACH-000753,-0.10538390750415244
ACH-000756,0.030789174979615738
ACH-000757,-0.05114107719992042
ACH-000758,-0.14049663618643785
ACH-000760,-0.12273113822654265
ACH-000762,0.04723781225308371
ACH-000763,-0.03281887136096888
ACH-000764,-0.04299531833516575
ACH-000765,-0.019952955067021026
ACH-000766,-0.07667013572226053
ACH-000767,-0.17018782306101002
ACH-000768,-0.0508278197532395
ACH-000769,-0.18506813412601253
ACH-000770,-0.2279624533492015
ACH-000771,-0.1061306558062922
ACH-000773,-0.2036490425144908
ACH-000776,-0.14585305579569688
ACH-000777,-0.1173964246160639
ACH-000778,-0.1642555540194896
ACH-000781,-0.14173348312848985
ACH-000782,-0.08732283126565543
ACH-000783,-0.10229447078594818
ACH-000784,-0.18520442879082186
ACH-000785,-0.04502539948647903
ACH-000787,-0.13814310868267934
ACH-000788,-0.09274584890011553
ACH-000791,-0.03300734677365436
ACH-000792,-0.04185130148282693
ACH-000794,-0.12845969102062374
ACH-000796,-0.1251530151736428
ACH-000798,-0.19416924701170746
ACH-000799,-0.22775100990475386
ACH-000800,-0.02647072544490191
ACH-000802,-0.1654883898426379
ACH-000804,-0.09945425389619844
ACH-000805,-0.14155826637837604
ACH-000809,-0.2315187651719114
ACH-000810,-0.29225748221123743
ACH-000811,-0.15292588806884158
ACH-000817,0.00830084718869497
ACH-000819,-0.09249496162147453
ACH-000820,-0.1823987179708188
ACH-000821,0.013720252003552662
ACH-000822,-0.07558231322531284
ACH-000823,-0.08083051887220544
ACH-000824,-0.1546996679051893
ACH-000827,-0.13673624113352315
ACH-000829,0.07431178406636803
ACH-000831,-0.20527520065125865
ACH-000832,-0.1525843042581554
ACH-000833,-0.2117235747712962
ACH-000834,-0.30278449450842393
ACH-000835,-0.10929136080465254
ACH-000836,-0.293997467235236
ACH-000837,0.006328181925203639
ACH-000838,-0.08883086030098343
ACH-000839,-0.11578329968502316
ACH-000840,-0.02988807952225805
ACH-000841,-0.07994277159840557
ACH-000843,-0.145618314678043
ACH-000846,-0.07997378691273567
ACH-000847,-0.15304999580862108
ACH-000848,-0.1213545828317832
ACH-000849,-0.06850086062170711
ACH-000851,0.005101143149398903
ACH-000855,-0.06473050613566443
ACH-000856,-0.16321820667759568
ACH-000858,-0.04432600636593391
ACH-000859,-0.23460091826994045
ACH-000861,-0.21464535273156207
ACH-000862,-0.1088446444023066
ACH-000865,-0.09849337522734786
ACH-000866,-0.09683011252496056
ACH-000867,-0.03846486017017238
ACH-000869,-0.14814757566342693
ACH-000872,0.007599853702092449
ACH-000873,-0.13529104128046066
ACH-000876,-0.28281636640816443
ACH-000878,-0.2691254442860626
ACH-000880,-0.07978791256991143
ACH-000881,-0.13807930267481222
ACH-000882,-0.09679145508007893
ACH-000884,-0.07851183308595698
ACH-000885,-0.16663197995543216
ACH-000887,-0.12823383994108328
ACH-000889,-0.2218417553137805
ACH-000896,-0.13437776903909388
ACH-000898,-0.13865188700038744
ACH-000900,0.0067291174873779355
ACH-000901,-0.08887315611673971
ACH-000905,-0.1894964062972357
ACH-000906,0.03660117619978423
ACH-000907,-0.1900386831825484
ACH-000910,-0.1053216616925184
ACH-000911,-0.12338268265722388
ACH-000912,-0.11161028366305822
ACH-000913,-0.13073105182953645
ACH-000915,-0.1071971252020458
ACH-000916,-0.24298867151582465
ACH-000917,0.012504845947066176
ACH-000920,-0.4269927277451829
ACH-000921,-0.03465816659502313
ACH-000924,-0.21255611156861884
ACH-000926,-0.2574341604711017
ACH-000928,0.06125649091211556
ACH-000929,-0.09900885590742084
ACH-000932,-0.1105833886998958
ACH-000935,-0.3090888538430266
ACH-000936,-0.24487500593854256
ACH-000937,-0.07692654059174035
ACH-000938,-0.08219765306028963
ACH-000939,-0.15557583185738028
ACH-000941,-0.12332158952578336
ACH-000943,-0.08163714758358834
ACH-000946,-0.18735203141657691
ACH-000947,-0.17210460396982993
ACH-000948,-0.0603595675467511
ACH-000950,-0.17428542869322647
ACH-000953,-0.06707783559300798
ACH-000954,-0.06466300821146449
ACH-000957,0.04333519265954213
ACH-000958,-0.1947283552063588
ACH-000960,-0.07992874558377608
ACH-000963,-0.05367141664192625
ACH-000968,-0.20088333141238865
ACH-000969,-0.060727480295382136
ACH-000972,-0.10206810624381184
ACH-000973,-0.1504238056903966
ACH-000974,-0.11329495070406813
ACH-000978,-0.23574760999892386
ACH-000984,-0.2548712595357263
ACH-000986,-0.23112869400458125
ACH-000988,-0.08840482419580786
ACH-000993,-0.04052537727043334
ACH-000994,-0.2312559956342181
ACH-000996,-0.16154375017334274
ACH-001001,-0.11418530606785555
ACH-001020,-0.053070308093252784
ACH-001028,-0.14683956116257338
ACH-001031,-0.13487442115206127
ACH-001038,-0.061857559104664575
ACH-001048,-0.08905379398437081
ACH-001050,-0.015351448575506813
ACH-001053,-0.11371396965281748
ACH-001054,-0.06135518201105593
ACH-001061,-0.17561400398828694
ACH-001067,-0.23028019537726546
ACH-001075,-0.060908273600388335
ACH-001096,-0.07996204231537685
ACH-001111,0.06410437933615985
ACH-001119,0.055012610287613464
ACH-001128,-0.2137923101088864
ACH-001134,-0.00058274276019455
ACH-001151,-0.13085754810670344
ACH-001163,-0.15796427211384195
ACH-001164,-0.09876352910459928
ACH-001183,-0.03679821768904798
ACH-001192,-0.16836422806273088
ACH-001193,0.01717884663298099
ACH-001196,-0.11998366871686685
ACH-001197,-0.03623197593293153
ACH-001205,-0.2205400499463151
ACH-001211,-0.0012381515930415315
ACH-001212,0.06419745606278088
ACH-001228,-0.2131173470857772
ACH-001232,-0.12494954907961628
ACH-001239,-0.13529175793913314
ACH-001270,-0.15979827633776747
ACH-001274,-0.09192551153542736
ACH-001275,-0.16608168688972427
ACH-001277,-0.14857226442288918
ACH-001278,-0.22489534214941526
ACH-001280,-0.09720730450792237
ACH-001283,-0.10402546095842506
ACH-001289,-0.11748232955019865
ACH-001300,-0.05363994572314515
ACH-001301,-0.2512506331878554
ACH-001302,0.06647013801581568
ACH-001306,-0.12938681903523705
ACH-001318,-0.10307051405634304
ACH-001322,-0.11245811705124437
ACH-001328,-0.1638508341125226
ACH-001332,-0.05686922956513571
ACH-001336,-0.10006332838894648
ACH-001346,-0.07087026825166745
ACH-001353,-0.07329133350398398
ACH-001354,-0.010726482085563949
ACH-001367,-0.28213599128906297
ACH-001368,-0.07255780070942104
ACH-001374,-0.08754538056856465
ACH-001377,-0.14307584502074586
ACH-001380,-0.16212511120004333
ACH-001391,-0.2484028762702648
ACH-001408,-0.0915421979979434
ACH-001430,-0.09353693197155596
ACH-001431,-0.06455368155591508
ACH-001450,-0.127183907390047
ACH-001496,-0.15575560838479188
ACH-001500,0.10020141084704368
ACH-001523,-0.03814984604784158
ACH-001532,-0.2378871625680851
ACH-001550,-0.2467189124462914
ACH-001552,-0.14288751805085198
ACH-001554,0.026755864290456816
ACH-001654,-0.09278133328202616
ACH-001735,-0.0519307395441067
ACH-001736,-0.14928906397592634
ACH-001737,0.2840879378034275
ACH-001740,-0.1797712557359162
ACH-001745,-0.08144079613515293
ACH-001765,-0.08940638695583948
