,PGGT1B (5229)
ACH-000341,0.006140879542431775
ACH-000348,-0.11343205785862118
ACH-000350,-0.08439695793136409
ACH-000352,0.1100192306366701
ACH-000356,-0.05153170869134553
ACH-000361,-0.028148653911336325
ACH-000362,-0.04132214647371538
ACH-000363,0.06957551762525076
ACH-000364,-0.053620679479085095
ACH-000365,0.02275384077254749
ACH-000366,-0.003604300604855913
ACH-000368,-0.11567435967268486
ACH-000374,-0.19263181668891244
ACH-000375,-0.06098835652440646
ACH-000376,-0.10244661412098588
ACH-000381,0.0036572397979798585
ACH-000383,0.0726664480335019
ACH-000387,0.08514147117135414
ACH-000389,-0.10664251473739493
ACH-000390,-0.08465425687194911
ACH-000393,-0.07583575013992133
ACH-000395,-0.223018048762478
ACH-000396,-0.0018236948533809781
ACH-000397,-0.0019172759443673386
ACH-000401,-0.21576552112886094
ACH-000402,0.016926304424878483
ACH-000403,-0.0608581036007801
ACH-000404,-0.0804238104339533
ACH-000406,0.03403791299154233
ACH-000407,-0.12652411602382566
ACH-000408,-0.19177405983520826
ACH-000410,0.0052200846564488005
ACH-000411,-0.06851565260732774
ACH-000414,0.0917373788665199
ACH-000415,0.02288382785913384
ACH-000416,-0.08836413223901475
ACH-000420,-0.29296701567505495
ACH-000421,0.049653985683046034
ACH-000424,-0.0805911920821363
ACH-000425,-0.07788693159674058
ACH-000426,-0.13440704566872305
ACH-000427,0.012886242101712296
ACH-000433,0.024105537209253715
ACH-000435,-0.189005053307384
ACH-000436,0.1028738874943718
ACH-000444,-0.0058094401418474035
ACH-000445,0.0455423461644104
ACH-000448,-0.15286197290444206
ACH-000450,-0.04560332947040669
ACH-000452,-0.0518000559111872
ACH-000454,-0.05382083672589029
ACH-000458,-0.10319287038213346
ACH-000459,0.011361819615407904
ACH-000460,-0.09112300055913804
ACH-000461,-0.029538536551115994
ACH-000463,-0.08155407282825759
ACH-000464,-0.19115920276029708
ACH-000466,-0.12124822520861113
ACH-000467,-0.04076863213903162
ACH-000468,-0.07136885227960836
ACH-000469,-0.08629602630836819
ACH-000470,-0.10894217687868787
ACH-000471,0.07934103527670099
ACH-000472,0.050361421897609115
ACH-000473,-0.1592637897375072
ACH-000475,0.06714705894203776
ACH-000476,-0.07054747437631137
ACH-000477,-0.06653777243510738
ACH-000479,0.19199180994669812
ACH-000480,-0.16834296268515195
ACH-000481,-0.20373954927930416
ACH-000483,-0.033433269037918344
ACH-000484,-0.03655302444951379
ACH-000485,0.03835802088866856
ACH-000486,-0.16800386316813504
ACH-000487,-0.0646716627757481
ACH-000488,0.02977934729620757
ACH-000490,-0.2534813460059742
ACH-000491,-0.224328988879382
ACH-000495,-0.09227224693491558
ACH-000496,-0.025827687603285947
ACH-000499,-0.06512347794172013
ACH-000500,-0.20659019552674965
ACH-000502,-0.1574646132851256
ACH-000503,-0.22596062940950484
ACH-000505,-0.044644280001416965
ACH-000507,-0.17261995500910735
ACH-000510,-0.091916125418376
ACH-000511,-0.2260913739344831
ACH-000512,0.03261187477117428
ACH-000516,-0.17042034398578598
ACH-000517,-0.17039413694757286
ACH-000518,-0.12184584505988218
ACH-000520,-0.1374974173311688
ACH-000521,-0.1809784778013572
ACH-000522,-0.09717460916410857
ACH-000524,-0.2934628500904449
ACH-000527,0.04119520019302482
ACH-000528,-0.13153536596161947
ACH-000537,-0.14141852475719352
ACH-000541,0.04188936131607854
ACH-000542,-0.06685215900905707
ACH-000544,-0.05295659590154026
ACH-000545,-0.09494378110634584
ACH-000547,-0.18630342877244208
ACH-000548,-0.1731845587004961
ACH-000549,-0.3075486214037569
ACH-000550,-0.1440739220122032
ACH-000552,-0.06903524159054883
ACH-000556,-0.1904809354765792
ACH-000557,0.0010874246948296314
ACH-000569,0.03495864315671129
ACH-000570,-0.059624244662783335
ACH-000571,0.014750181437997575
ACH-000573,-0.2428538778022913
ACH-000576,-0.05369905418828379
ACH-000579,-0.002958847836899172
ACH-000580,-0.02140228577018085
ACH-000584,-0.17130254287297125
ACH-000585,0.009473731555958894
ACH-000588,0.04253779405080827
ACH-000589,-0.09166475196994853
ACH-000591,-0.21258393128855316
ACH-000593,-0.08858698949339877
ACH-000600,-0.14757740809963524
ACH-000601,0.09721507812605136
ACH-000605,-0.1848562689430052
ACH-000606,-0.2461639737788716
ACH-000608,0.03845757916613584
ACH-000614,0.014272182457585185
ACH-000616,0.0304299478816756
ACH-000618,-0.3185404634694994
ACH-000619,-0.05809903736535151
ACH-000620,0.07970764842379366
ACH-000621,0.03806842039032792
ACH-000622,-0.1641171446475823
ACH-000623,0.08361842449737747
ACH-000624,-0.08826093866990968
ACH-000627,0.06276311968506136
ACH-000630,-0.2737378187301377
ACH-000631,-0.2523650950324017
ACH-000632,-0.29487115903846745
ACH-000633,0.1701158813341752
ACH-000637,0.101479437276016
ACH-000638,-0.02481979479916872
ACH-000646,0.06379609799878214
ACH-000647,-0.1986412839793204
ACH-000648,-0.2316139613004716
ACH-000649,0.0485286413398496
ACH-000651,0.0020115373381042914
ACH-000652,-0.056416037568656076
ACH-000653,0.028835423982512414
ACH-000657,-0.07316645174042738
ACH-000658,0.1235414293681543
ACH-000661,-0.2845513070847475
ACH-000662,-0.5783265587711831
ACH-000663,-0.0775824907807425
ACH-000665,-0.3810879987586138
ACH-000671,-0.11807729002702876
ACH-000672,-0.15559439238601805
ACH-000673,-0.4091850314087307
ACH-000676,0.0004272605252062097
ACH-000677,0.04100635612735515
ACH-000681,-0.12253713235298655
ACH-000683,0.034432707717288465
ACH-000684,0.004986158750154744
ACH-000688,-0.20805686863554487
ACH-000693,-0.10612945289190684
ACH-000694,-0.007725919478119385
ACH-000695,0.3232812230428754
ACH-000696,-0.13329586654605927
ACH-000697,-0.13738313582379788
ACH-000699,-0.21422066253068314
ACH-000701,-0.06316201562919019
ACH-000706,-0.2268343973055341
ACH-000711,0.019710545164135014
ACH-000713,-0.1653956386693013
ACH-000714,0.10643482083738692
ACH-000718,0.0012494557635386288
ACH-000720,-0.1834598456002489
ACH-000721,-0.0802492047104608
ACH-000724,-0.1943736080928221
ACH-000725,-0.032723619324227765
ACH-000732,-0.2352051641244037
ACH-000734,0.07704862263367325
ACH-000735,-0.3071163211373539
ACH-000736,-0.2255158490925435
ACH-000738,-0.25784298196106914
ACH-000746,0.059590641450417224
ACH-000747,-0.11144190918522152
ACH-000748,-0.031579113188543464
ACH-000753,-0.04082410536697072
ACH-000756,-0.035989211090009535
ACH-000757,0.06181605928534387
ACH-000758,-0.18737725604925384
ACH-000760,-0.1523136882421106
ACH-000762,-0.1938072328025222
ACH-000763,0.03463203490688988
ACH-000764,-0.2133330693186896
ACH-000765,-0.07415488409809022
ACH-000766,-0.05475484153188229
ACH-000767,0.12929697978434113
ACH-000768,-0.27973865327684216
ACH-000769,0.001280802966987547
ACH-000770,-0.11896889847150467
ACH-000771,-0.18062725872985985
ACH-000773,0.035954798638901414
ACH-000776,-0.12481731682635527
ACH-000777,0.0604089068818117
ACH-000778,-0.07225222914836246
ACH-000781,-0.08084344315832401
ACH-000782,-0.10186498472290438
ACH-000783,-0.035937242656538075
ACH-000784,-0.05176793009381009
ACH-000785,0.010379386414864569
ACH-000787,0.022160856566247986
ACH-000788,-0.06538586324040806
ACH-000791,-0.0508357152233343
ACH-000792,-0.037286586086569734
ACH-000794,-0.12282276516107232
ACH-000796,0.016410744481921636
ACH-000798,-0.15292894163372436
ACH-000799,-0.1596477642721527
ACH-000800,-0.25981198674129263
ACH-000802,-0.0998705545175606
ACH-000804,-0.05642384632781984
ACH-000805,-0.13835380153214008
ACH-000809,-0.011765675627133923
ACH-000810,-0.1285341380150386
ACH-000811,-0.12676035340294714
ACH-000817,-0.09438915364162448
ACH-000819,0.03033300200047807
ACH-000820,-0.5585029492826511
ACH-000821,0.006407498302670946
ACH-000822,-0.2168815375533826
ACH-000823,-0.0690077583566749
ACH-000824,-0.04039561499745516
ACH-000827,0.05627379047623629
ACH-000829,-0.016699533241868694
ACH-000831,-0.3268333826316269
ACH-000832,-0.31549259356455783
ACH-000833,-0.0030817855885332864
ACH-000834,-0.04642975935697289
ACH-000835,0.20658850661711411
ACH-000836,-0.4677141758711533
ACH-000837,-0.08414928739355827
ACH-000838,-0.1282659218546343
ACH-000839,-0.10374242698189552
ACH-000840,-0.1370784468224332
ACH-000841,-0.09166251044723564
ACH-000843,-0.2258358754608181
ACH-000846,-0.17339655145482102
ACH-000847,-0.023794523991687
ACH-000848,-0.17805265592371525
ACH-000849,-0.3329379602665665
ACH-000851,-0.13671891116119395
ACH-000855,-0.012418264151611172
ACH-000856,-0.02219772057677929
ACH-000858,-0.07925051884883623
ACH-000859,-0.018105093026569527
ACH-000861,-0.07042885923238497
ACH-000862,-0.09082366281365878
ACH-000865,-0.009311921482813049
ACH-000866,0.060243045876973565
ACH-000867,0.0033490660279798376
ACH-000869,-0.09364676013104814
ACH-000872,-0.15631419462878268
ACH-000873,-0.18244373958063556
ACH-000876,-0.17038630692262408
ACH-000878,-0.026932115504089426
ACH-000880,-0.12702248538200825
ACH-000881,-0.032269932656237725
ACH-000882,-0.06843660093299261
ACH-000884,0.026654663312081127
ACH-000885,-0.10536028919601803
ACH-000887,-0.21801688927972984
ACH-000889,0.10338393145186699
ACH-000896,-0.12916099776771206
ACH-000898,0.030372818579521982
ACH-000900,0.04419518230902912
ACH-000901,-0.08347543191445411
ACH-000905,-0.053824071562383335
ACH-000906,-5.959129948954455e-05
ACH-000907,0.02868046052970461
ACH-000910,0.08709510774026187
ACH-000911,-0.21365231801714996
ACH-000912,-0.0949271417056946
ACH-000913,-0.059279661177551124
ACH-000915,-0.3200635023520305
ACH-000916,-0.5474013191400718
ACH-000917,0.009516671818473769
ACH-000920,0.23797110453913115
ACH-000921,-0.4054918251212104
ACH-000924,0.0007468785162019714
ACH-000926,0.059856899452526285
ACH-000928,-0.1924574539164071
ACH-000929,-0.09428947203765002
ACH-000932,-0.21521849705245266
ACH-000935,-0.3184893488885609
ACH-000936,-0.10275282552687393
ACH-000937,0.05922358963423816
ACH-000938,-0.003958074252144157
ACH-000939,-0.12986982847414075
ACH-000941,-0.07890376847188288
ACH-000943,-0.05268274300500465
ACH-000946,-0.03225428534881604
ACH-000947,-0.07005500499358247
ACH-000948,-0.19700474559997289
ACH-000950,-0.06122986628148223
ACH-000953,-0.06705698248940394
ACH-000954,0.024744440839551428
ACH-000957,0.018984258610414882
ACH-000958,-0.2412218613112267
ACH-000960,-0.059834080945465565
ACH-000963,-0.18380513453098876
ACH-000968,0.005883730023962531
ACH-000969,-0.035860767502563035
ACH-000972,-0.3100669184482738
ACH-000973,-0.13624642818943938
ACH-000974,-0.03497656105892245
ACH-000978,0.2706844039799272
ACH-000984,0.11075836049677584
ACH-000986,-0.18458865335478905
ACH-000988,-0.18515930707079928
ACH-000993,-0.13922734476964027
ACH-000994,0.1768366966744227
ACH-000996,-0.11335606853460375
ACH-001001,-0.09842183463276384
ACH-001020,-0.2534857808179151
ACH-001028,0.030019303980801774
ACH-001031,-0.1808980673652566
ACH-001038,-0.059390503688938785
ACH-001048,-0.28949694893393724
ACH-001050,-0.05554950078423245
ACH-001053,-0.11389091732561997
ACH-001054,-0.12878164073662646
ACH-001061,-0.10083926238551164
ACH-001067,-0.012721183190517309
ACH-001075,-0.00210633976596178
ACH-001096,0.06083429435968848
ACH-001111,-0.3448526305926274
ACH-001119,0.019607180770938804
ACH-001128,-0.1280647753323012
ACH-001134,-0.13447762114769954
ACH-001151,-0.02879153162074538
ACH-001163,-0.05210278377872054
ACH-001164,-0.11234799296698568
ACH-001183,-0.23328576157146824
ACH-001192,-0.022872195433508186
ACH-001193,-0.1256410748814722
ACH-001196,0.005966895102571131
ACH-001197,-0.012802259077787018
ACH-001205,-0.04204574972573565
ACH-001211,-0.058060043811813615
ACH-001212,-0.04632382674657308
ACH-001228,-0.010388933936089232
ACH-001232,-0.2901047336372354
ACH-001239,0.03341265849302224
ACH-001270,-0.009722184583324077
ACH-001274,-0.0790522745713458
ACH-001275,0.014666889551083962
ACH-001277,0.07241987311382929
ACH-001278,-0.056761634824608324
ACH-001280,-0.01780641997283852
ACH-001283,-0.019743733081597853
ACH-001289,-0.16896470813819867
ACH-001300,-0.10968018389732016
ACH-001301,-0.04907880543992989
ACH-001302,0.058123448880067465
ACH-001306,0.03782877303565512
ACH-001318,-0.10574865504604694
ACH-001322,-0.09180375513696687
ACH-001328,-0.14500711512432082
ACH-001332,-0.06324570737838918
ACH-001336,-0.028848570757852594
ACH-001346,-0.17091561848727616
ACH-001353,-0.1009479315653316
ACH-001354,0.06327356174928171
ACH-001367,-0.15336516837954906
ACH-001368,-0.04374514820800912
ACH-001374,-0.2692744440268232
ACH-001377,0.05618369461471138
ACH-001380,-0.1145978938398772
ACH-001391,0.01592725731590379
ACH-001408,-0.11601522637674608
ACH-001430,0.14003988731758335
ACH-001431,-0.11375429392597608
ACH-001450,-0.06808800547253557
ACH-001496,-0.30483185114894285
ACH-001500,0.04158232049869408
ACH-001523,-0.3823587749816663
ACH-001532,0.04790436405574957
ACH-001550,-0.042725859921898736
ACH-001552,-0.0945201725008082
ACH-001554,-0.08116646587697669
ACH-001654,-0.12017332067757285
ACH-001735,0.06645803017752437
ACH-001736,-0.3379042316439371
ACH-001737,-0.14752893606938353
ACH-001740,0.0361000983232111
ACH-001745,-0.09890564248566007
ACH-001765,0.08324787303700082
