,RECK (8434)
ACH-000004,-0.013874821043697309
ACH-000005,-0.04466899153630515
ACH-000007,-0.06158933504043741
ACH-000009,-0.03884143507194835
ACH-000011,0.07512538657680037
ACH-000012,0.19743500373602188
ACH-000013,0.05562298497630395
ACH-000014,0.19331586639133935
ACH-000015,0.08162092025933118
ACH-000017,0.1259023435196977
ACH-000018,-0.055453498168443714
ACH-000019,0.18204146155687825
ACH-000021,0.023067850976946587
ACH-000022,0.05245115991603248
ACH-000025,0.048835121645511535
ACH-000028,0.036990456925205736
ACH-000030,0.02192869469428677
ACH-000035,0.03888480067164685
ACH-000036,0.17596553838998086
ACH-000037,0.014127205376544731
ACH-000039,-0.10618220674748116
ACH-000040,0.14158251617020118
ACH-000041,0.14789852397799727
ACH-000042,-0.06624628227065836
ACH-000045,0.22444050449646952
ACH-000047,0.0736397199814102
ACH-000052,-0.019919858695418388
ACH-000053,0.038893543271843065
ACH-000054,0.0798871789187512
ACH-000055,0.17336654482202227
ACH-000060,0.20658249539594326
ACH-000067,0.11502205653391145
ACH-000070,-0.027863630958326648
ACH-000075,-0.060644682676504365
ACH-000078,0.06418526175723452
ACH-000082,0.04586478371035922
ACH-000085,0.11579548429429362
ACH-000086,0.10355653496842107
ACH-000087,-0.10978875031705934
ACH-000092,0.01599986340346064
ACH-000095,0.04378012493772384
ACH-000097,0.058060165048927435
ACH-000098,0.0249260908540164
ACH-000099,0.04604299032514623
ACH-000108,0.12922647282914124
ACH-000113,0.24183940677105414
ACH-000116,0.16276189619903408
ACH-000118,-0.045420458041202164
ACH-000120,0.028146143211577632
ACH-000123,0.13589983724535004
ACH-000127,0.11389067333601625
ACH-000128,0.116144555715459
ACH-000132,0.21430251921242305
ACH-000133,0.12493917971194747
ACH-000137,0.14378903387900244
ACH-000138,0.028283529276950964
ACH-000142,0.12626494026310728
ACH-000143,0.07217229800954815
ACH-000146,-0.06399672045436483
ACH-000148,0.021474850450160538
ACH-000150,-0.15876430773674058
ACH-000152,0.12221200250979468
ACH-000153,0.16487809283644786
ACH-000159,0.05458714233167874
ACH-000160,0.07150417119559324
ACH-000163,-0.2305833554218861
ACH-000167,-0.030006496535939262
ACH-000168,0.18867274377200355
ACH-000169,0.049992074628296176
ACH-000178,0.16994241997079762
ACH-000183,0.15172072518112478
ACH-000188,-0.013385632597685292
ACH-000189,0.1874987217552136
ACH-000190,-0.11418313916433853
ACH-000198,0.08573503626563504
ACH-000203,0.16278837826754566
ACH-000204,0.1550156986735473
ACH-000206,0.21861676201253066
ACH-000207,0.07848960586760287
ACH-000208,0.17814695115099136
ACH-000210,0.042954285360415366
ACH-000211,0.08772611574966334
ACH-000215,-0.10724437644471163
ACH-000221,0.0686517325176022
ACH-000222,0.027711273267846788
ACH-000223,0.13113177951904004
ACH-000226,0.021001166518854582
ACH-000227,-0.03854320207313277
ACH-000228,-0.06624598317885333
ACH-000231,0.02518561731587276
ACH-000232,0.07553612817699576
ACH-000233,0.11304406044288615
ACH-000234,0.037546160011181516
ACH-000235,0.02047724609780433
ACH-000237,0.06665697636057037
ACH-000238,0.02930268584484472
ACH-000242,-0.006801581369640075
ACH-000243,0.007158724301256096
ACH-000244,0.03461458807885432
ACH-000246,0.08563194351503327
ACH-000248,0.06561984922863266
ACH-000250,0.14728022491814807
ACH-000251,0.07155109646938539
ACH-000252,0.09171238841787677
ACH-000253,0.0783160637502747
ACH-000255,0.12499833590952406
ACH-000256,0.07877143730273349
ACH-000257,0.07460124614924067
ACH-000258,0.09392552711158578
ACH-000259,0.08149979688451725
ACH-000260,0.07615182684108485
ACH-000261,0.013178654735197486
ACH-000262,0.1489375665800181
ACH-000263,0.06471953845897169
ACH-000264,-0.0279998970641739
ACH-000265,0.020067083084397048
ACH-000266,0.12034482514060435
ACH-000272,0.07968180646199152
ACH-000274,-0.02814310868751878
ACH-000277,-0.0580560800338373
ACH-000278,-0.0720248061451859
ACH-000279,0.14461256733483355
ACH-000280,-0.05762711457134821
ACH-000281,0.2461054069431112
ACH-000288,0.16133383860436554
ACH-000291,0.13734404088418692
ACH-000293,0.10804755966376288
ACH-000294,0.16547404348734718
ACH-000295,0.1838241086522508
ACH-000296,-0.06912088917962869
ACH-000302,0.045414687748355394
ACH-000304,0.1286665648875418
ACH-000307,0.04549186732527381
ACH-000308,0.03468799100037648
ACH-000310,0.07825133117361094
ACH-000311,0.19951839734617965
ACH-000312,0.12807350700712894
ACH-000315,0.12532622748009786
ACH-000316,0.12031034390216434
ACH-000317,0.18434276141360612
ACH-000318,0.029919533443634332
ACH-000319,0.2691630308408728
ACH-000320,0.11232955318077596
ACH-000322,0.0664260890743426
ACH-000323,0.0910930436449782
ACH-000324,0.12991636864713396
ACH-000329,0.12898731500941282
ACH-000330,0.10915185837133773
ACH-000331,0.1435571651167467
ACH-000332,0.01844092045820635
ACH-000334,-0.0024861016951930786
ACH-000335,0.11846113927489127
ACH-000336,0.17284563607619965
ACH-000337,-0.07278628029026396
ACH-000338,0.3174375860699674
ACH-000339,0.031141114853846543
ACH-000341,-0.08778617618674832
ACH-000348,0.015061062223478909
ACH-000350,0.08443063478607885
ACH-000352,0.10684210280984267
ACH-000356,-0.05589866971796307
ACH-000361,-0.03670906167849431
ACH-000362,0.06181463552064107
ACH-000363,0.046864942721680916
ACH-000364,0.002618442472041889
ACH-000365,0.014516043771360104
ACH-000366,-0.048206842981472584
ACH-000368,-0.01431951522209271
ACH-000374,-0.032461141458000935
ACH-000375,-0.1135170790043719
ACH-000376,0.13625105526931722
ACH-000381,0.20344799067215066
ACH-000383,0.13628021846194116
ACH-000387,0.12728436873491622
ACH-000389,0.06247046474738281
ACH-000390,-0.07737027691811968
ACH-000393,0.14113471875947753
ACH-000395,0.3732653014416157
ACH-000396,-0.2899036717106616
ACH-000397,0.01817334533102472
ACH-000401,0.010901860609598406
ACH-000402,-0.07468720133643382
ACH-000403,0.08164390361581872
ACH-000404,0.04114115383024936
ACH-000406,0.05289378334374363
ACH-000407,0.07097539732913748
ACH-000408,-0.11773078910610454
ACH-000410,-0.05374225473806543
ACH-000411,0.03030657724684073
ACH-000414,0.012952053109651392
ACH-000415,0.1356529973256508
ACH-000416,0.0964563648508866
ACH-000420,0.007250191939736297
ACH-000421,0.1090251990409382
ACH-000424,0.0777185941572475
ACH-000425,0.17720761358293624
ACH-000426,0.0010819908818972587
ACH-000427,-0.04133610658763778
ACH-000433,0.1792402160608286
ACH-000435,-0.08178486537763356
ACH-000436,0.2841319505030127
ACH-000444,0.08125582927509055
ACH-000445,0.07626332475496407
ACH-000448,0.02572005666612964
ACH-000450,0.08879477363857421
ACH-000452,0.1485266790768372
ACH-000454,0.1474000749105949
ACH-000458,0.023547425774464725
ACH-000459,0.015601615937158766
ACH-000460,0.12734437021944506
ACH-000461,0.17883805640874018
ACH-000463,0.050853985415334
ACH-000464,0.08812806786989644
ACH-000466,-0.051816888782501055
ACH-000467,0.1217111897347724
ACH-000468,0.10339108744824167
ACH-000469,0.09006866104593947
ACH-000470,0.033146386213551385
ACH-000471,0.09569734585446636
ACH-000472,0.10528697979925083
ACH-000473,0.03961367185243125
ACH-000475,0.06761859113189232
ACH-000476,0.1623875974660193
ACH-000477,0.24083119324034724
ACH-000479,0.04164237772063172
ACH-000480,0.06959855804946175
ACH-000481,0.06038358410317472
ACH-000483,0.07027541782522974
ACH-000484,0.24895066983281705
ACH-000485,-0.055527440614238435
ACH-000486,0.1503204953184996
ACH-000487,-0.06515306014664578
ACH-000488,0.059467402385038226
ACH-000490,0.12950863264628815
ACH-000491,0.1485593258387561
ACH-000495,0.17097077689919501
ACH-000496,0.18088046871008776
ACH-000499,-0.012810740101512586
ACH-000500,-0.030440862408818374
ACH-000502,0.009646983021355828
ACH-000503,0.17906058320418533
ACH-000505,0.06878014731470597
ACH-000507,-0.042047822515226985
ACH-000510,0.0857699233011391
ACH-000511,-0.0034610041545010514
ACH-000512,-0.0826339021426211
ACH-000516,0.11562960554917134
ACH-000517,0.09131655280773784
ACH-000518,0.2072759616900023
ACH-000520,-0.07035144847626149
ACH-000521,-0.06159638616966634
ACH-000522,0.13927398382242773
ACH-000524,-0.1131635754346362
