,OGFOD1 (55239)
ACH-000336,-0.3604681117311129
ACH-000337,-0.5330320732533809
ACH-000338,-0.6114350382233438
ACH-000339,-0.3417943737088228
ACH-000341,-0.3747904488672063
ACH-000348,-0.3846297468302782
ACH-000350,-0.3730202537413284
ACH-000352,-0.3332747977795824
ACH-000356,-0.5297019675597412
ACH-000361,-0.4041815341301084
ACH-000362,-0.38041023871234814
ACH-000363,-0.3373964442507996
ACH-000364,-0.4677042547102779
ACH-000365,-0.22693623738197505
ACH-000366,-0.4315445071651773
ACH-000368,-0.5466288863538444
ACH-000374,-0.4029888290378038
ACH-000375,-0.5932816046792259
ACH-000376,-0.4331938343101957
ACH-000381,-0.1273919165652797
ACH-000383,-0.3290435344051271
ACH-000387,-0.4135514196036551
ACH-000389,-0.7635841745092796
ACH-000390,-0.3199419644924057
ACH-000393,-0.2656444235760305
ACH-000395,-0.2249378626734312
ACH-000396,-0.4258954369005308
ACH-000397,-0.4027285854371167
ACH-000401,-0.343370882701919
ACH-000402,0.026647696973811363
ACH-000403,-0.3441278510146538
ACH-000404,-0.07244955442326226
ACH-000406,-0.2488054453371504
ACH-000407,-0.2314350581851541
ACH-000408,-0.2278945873723249
ACH-000410,-0.3758343951995264
ACH-000411,-0.3554950472146253
ACH-000414,-0.3957890103028365
ACH-000415,-0.3429879951791051
ACH-000416,-0.4832067063203525
ACH-000420,-0.5491161824042717
ACH-000421,-0.33297934883567554
ACH-000424,-0.5851608721496382
ACH-000425,-0.3624777123137565
ACH-000426,-0.2736927432408154
ACH-000427,-0.26697938659671056
ACH-000433,-0.6590409689285383
ACH-000435,-0.2986066699731175
ACH-000436,-0.4432407419931548
ACH-000444,-0.3703198888034159
ACH-000445,-0.2218508323643981
ACH-000448,-0.4239755171505535
ACH-000450,-0.2454615002269022
ACH-000452,-0.2877419953880106
ACH-000454,-0.4916416184274496
ACH-000458,-0.4713964604609202
ACH-000459,-0.4169395848030583
ACH-000460,-0.3807170643130163
ACH-000461,-0.3420242792629109
ACH-000463,-0.5336210432074809
ACH-000464,-0.3578517023437851
ACH-000466,-0.4613357563429025
ACH-000467,-0.2356807190080096
ACH-000468,-0.3215685768708024
ACH-000469,-0.4051303247663584
ACH-000470,-0.2991413429609729
ACH-000471,-0.2770343273222493
ACH-000472,-0.3534978077964117
ACH-000473,-0.2532268474129517
ACH-000475,-0.3717880856906645
ACH-000476,-0.4677615911857044
ACH-000477,-0.33190198368649304
ACH-000479,-0.4383732014504786
ACH-000480,-0.28131177368141363
ACH-000481,-0.5427592556038291
ACH-000483,-0.10571182873704124
ACH-000484,-0.3663303540711404
ACH-000485,-0.1556601592999554
ACH-000486,-0.4484616916589553
ACH-000487,-0.5021253147189192
ACH-000488,-0.3525617363683781
ACH-000490,-0.3290217498437258
ACH-000491,-0.2443534328139253
ACH-000495,-0.3468436330564008
ACH-000496,-0.22244738799222927
ACH-000499,-0.4020430885476717
ACH-000500,-0.3281134614140406
ACH-000502,-0.3848969594837329
ACH-000503,-0.22301526382508371
ACH-000505,-0.5350091346882738
ACH-000507,-0.3904480595544079
ACH-000510,-0.3368347780023867
ACH-000511,-0.2616405235849577
ACH-000512,-0.22014540080559689
ACH-000516,-0.5427549780316815
ACH-000517,-0.30556560383927284
ACH-000518,-0.4101516107127836
ACH-000520,-0.6724067421902774
ACH-000521,-0.2634943601031192
ACH-000522,-0.47224473812621204
ACH-000524,-0.2541991855759753
ACH-000527,-0.3347206785614796
ACH-000528,-0.28050952537744817
ACH-000537,-0.363792050105644
ACH-000541,-0.3627228780602804
ACH-000542,-0.4784768443009681
ACH-000544,-0.3676167274964995
ACH-000545,-0.4502929819985591
ACH-000547,-0.4253380336521891
ACH-000548,-0.522799542428461
ACH-000549,-0.22072800476696397
ACH-000550,-0.4468393044200791
ACH-000552,-0.16404950447130756
ACH-000556,-0.3076737771244053
ACH-000557,-0.4339987723374229
ACH-000569,-0.4090243049902879
ACH-000570,-0.26322932931666465
ACH-000571,-0.4339346670699164
ACH-000573,-0.4214563077869079
ACH-000576,-0.43001352187515657
ACH-000579,-0.2683154099822992
ACH-000580,-0.4568321538090753
ACH-000584,-0.1862786460029012
ACH-000585,-0.3007198632170961
ACH-000588,-0.2910847571301884
ACH-000589,-0.14116881423468716
ACH-000591,-0.5148482208792241
ACH-000593,-0.3656892441975015
ACH-000600,-0.2911223624941326
ACH-000601,-0.4044022635909834
ACH-000605,-0.338934301220596
ACH-000606,-0.4483039707609541
ACH-000608,-0.3083797276310135
ACH-000614,-0.3625270147021061
ACH-000616,-0.4607239687832288
ACH-000618,-0.4031947267668035
ACH-000619,-0.3641261750097898
ACH-000620,-0.25427147034211856
ACH-000621,-0.464719281250377
ACH-000622,-0.4073859652988549
ACH-000623,-0.30354271316471226
ACH-000624,-0.38699792610654815
ACH-000627,-0.34795181127427754
ACH-000630,-0.4338759441512469
ACH-000631,-0.4278500322037535
ACH-000632,-0.3780168526128558
ACH-000633,-0.4266075750985804
ACH-000637,-0.2711582924259866
ACH-000638,-0.11988457150683217
ACH-000646,-0.4300152154591364
ACH-000647,-0.4065768173958361
ACH-000648,-0.4612025187035617
ACH-000649,-0.41108284696690606
ACH-000651,-0.3299891001536539
ACH-000652,-0.3823965464454224
ACH-000653,-0.3790177765766093
ACH-000657,-0.5247221304802058
ACH-000658,-0.3051692688174394
ACH-000661,-0.4876879389284959
ACH-000662,-0.3134688715306004
ACH-000663,-0.3817098523258237
ACH-000665,-0.2661633341889401
ACH-000671,-0.32430522844283777
ACH-000672,-0.4504168902498597
ACH-000673,-0.3352265420688742
ACH-000676,-0.2568982475737988
ACH-000677,-0.3353480660181143
ACH-000681,-0.383837768795574
ACH-000683,-0.3229919276801461
ACH-000684,-0.5577529981170513
ACH-000688,-0.4299515015660344
ACH-000693,-0.3643562308887112
ACH-000694,-0.32406730684876994
ACH-000695,-0.44580179527792013
ACH-000696,-0.4322696065048928
ACH-000697,-0.3933743178650216
ACH-000699,-0.4483666417333139
ACH-000701,-0.4118602394061137
ACH-000706,-0.25478925914381845
ACH-000711,-0.2881227440952908
ACH-000713,-0.2399179277761237
ACH-000714,-0.18473826916786545
ACH-000718,-0.3249826536711053
ACH-000720,-0.3926708869990623
ACH-000721,-0.319117431918953
ACH-000724,-0.3039152414660022
ACH-000725,-0.40326357544272506
ACH-000732,-0.3760962944237865
ACH-000734,-0.29447841462940866
ACH-000735,-0.34869997616670073
ACH-000736,-0.19163516100985306
ACH-000738,-0.4543984807397972
ACH-000746,-0.3593220932938568
ACH-000747,-0.3287504923363587
ACH-000748,-0.3764547874724794
ACH-000753,-0.2405066799805199
ACH-000756,-0.360916174560215
ACH-000757,-0.4010559944837952
ACH-000758,-0.4517250114484179
ACH-000760,-0.30385265168481185
ACH-000762,-0.5183662080540233
ACH-000763,-0.5113063408560883
ACH-000764,-0.3584091793992798
ACH-000765,-0.210928367896018
ACH-000766,-0.3927468345301085
ACH-000767,-0.5069276295257004
ACH-000768,-0.4010060401086558
ACH-000769,-0.5175702304246119
ACH-000770,-0.43923920294993996
ACH-000771,-0.35106889204999403
ACH-000773,-0.3620604470801516
ACH-000776,-0.3823764935499868
ACH-000777,-0.17277097994016366
ACH-000778,-0.4138271089875032
ACH-000781,-0.2709147995132793
ACH-000782,-0.27442711208700643
ACH-000783,-0.3731350614773407
ACH-000784,-0.31493130975552125
ACH-000785,-0.3818649582699456
ACH-000787,-0.2952270127933097
ACH-000788,-0.2865178830699757
ACH-000791,-0.3336630425524621
ACH-000792,-0.3295886063283564
ACH-000794,-0.4174366984868867
ACH-000796,-0.3341342183562236
ACH-000798,-0.20565656115967632
ACH-000799,-0.38634457900805197
ACH-000800,-0.4519201340016816
ACH-000802,-0.4290714407874771
ACH-000804,-0.49208001843704796
ACH-000805,-0.5877719434961692
ACH-000809,-0.4195725473277291
ACH-000810,-0.3656585732800104
ACH-000811,-0.33247006246527155
ACH-000817,-0.528584148752393
ACH-000819,-0.3769190384819111
ACH-000820,-0.4058149461233383
ACH-000821,-0.5336286784134273
ACH-000822,-0.41554958677465176
ACH-000823,-0.2509212653730584
ACH-000824,-0.3388793570228315
ACH-000827,-0.3320920548884929
ACH-000829,-0.4444641517378038
ACH-000831,-0.3742262784248114
ACH-000832,-0.3762802316212466
ACH-000833,-0.09871807027696997
ACH-000834,-0.457963836637089
ACH-000835,-0.2437352461225315
ACH-000836,-0.04931994648554287
ACH-000837,-0.20893880202812573
ACH-000838,-0.3364220539911444
ACH-000839,-0.2784370797683559
ACH-000840,-0.2859735458181987
ACH-000841,-0.3963369300863792
ACH-000843,-0.3750687009896648
ACH-000846,-0.4678817243265782
ACH-000847,-0.3564988949940738
ACH-000848,-0.2795405981369
ACH-000849,-0.3183664369591191
ACH-000851,-0.35929122316636064
ACH-000855,-0.2301612484266817
ACH-000856,-0.4035922562291068
ACH-000858,-0.4918390115743445
ACH-000859,-0.3338944237810002
ACH-000861,-0.4567825668034823
ACH-000862,-0.28938888395032675
ACH-000865,-0.3020015932309373
ACH-000866,-0.36307161638473423
ACH-000867,-0.32764813021492784
ACH-000869,-0.36884981521603777
ACH-000872,-0.15725669591945193
ACH-000873,-0.2868011870111574
ACH-000876,-0.4858898994969428
ACH-000878,-0.3373460666243258
ACH-000880,-0.25545766241606177
ACH-000881,-0.2981275823995874
ACH-000882,-0.3262113849684384
ACH-000884,-0.19391865457220706
ACH-000885,-0.5731213780666646
ACH-000887,-0.3836258135546287
ACH-000889,-0.36002336327258505
ACH-000896,-0.2418378241705175
ACH-000898,-0.3631800327502407
ACH-000900,-0.4295553706864525
ACH-000901,-0.2475256407645019
ACH-000905,-0.5156351235829552
ACH-000906,-0.29129947431143505
ACH-000907,-0.310398673410144
ACH-000910,-0.3807936948629993
ACH-000911,-0.3405828479476057
ACH-000912,-0.3386269089571405
ACH-000913,-0.27806865308279605
ACH-000915,-0.3304801855837929
ACH-000916,-0.4218002298498527
ACH-000917,-0.30694415073127435
ACH-000920,-0.2908556129554155
ACH-000921,-0.3339436152161563
ACH-000924,-0.3455357356904995
ACH-000926,-0.3970357117895877
ACH-000928,-0.3554936035109358
ACH-000929,-0.3983077340625936
ACH-000932,-0.3968005253427786
ACH-000935,-0.511670862860928
ACH-000936,-0.3232599872845903
ACH-000937,-0.3929370955709834
ACH-000938,-0.3570269569720642
ACH-000939,-0.129563116995249
ACH-000941,-0.2720877510699385
ACH-000943,-0.29560271828295503
ACH-000946,-0.5077386186839676
ACH-000947,-0.21004471453721327
ACH-000948,-0.4133718067786789
ACH-000950,-0.4909169866740578
ACH-000953,-0.4165544115386671
ACH-000954,-0.3017247789941333
ACH-000957,-0.3582680891780855
ACH-000958,-0.5315601042362932
ACH-000960,-0.3157926483763712
ACH-000963,-0.20449886142164864
ACH-000968,-0.4478849719060111
ACH-000969,-0.25864282676472866
ACH-000972,-0.5792580379510488
ACH-000973,-0.4629510111023034
ACH-000974,-0.3105906803013574
ACH-000978,0.010105668955135472
ACH-000984,-0.3684047429035688
ACH-000986,-0.2461151363738254
ACH-000988,-0.3489531966660868
ACH-000993,-0.5517469377262126
ACH-000994,-0.1805655748009502
ACH-000996,-0.4931857427797496
ACH-001001,-0.4421554648482128
ACH-001020,0.014979145040113285
ACH-001028,-0.3278306388950261
ACH-001031,-0.4624749753727415
ACH-001038,-0.406156136983184
ACH-001048,-0.20333914196092964
ACH-001050,-0.4782846564262059
ACH-001053,-0.26533476423811725
ACH-001054,-0.4277653470972815
ACH-001061,-0.544985388186661
ACH-001067,-0.5563702786468356
ACH-001075,-0.2342437890410532
ACH-001096,-0.25134957019628895
ACH-001111,-0.4859226002403215
ACH-001119,-0.27403381398272314
ACH-001128,0.5647413497711828
ACH-001134,-0.3057895322215266
ACH-001151,-0.30972386011322856
ACH-001163,-0.2985834380115035
ACH-001164,-0.4818483993552498
ACH-001183,-0.2859836753652753
ACH-001192,-0.4155324180178196
ACH-001193,-0.4871800428656799
ACH-001196,-0.31439574276900384
ACH-001197,-0.5467295216167216
ACH-001205,-0.5640337969155758
ACH-001211,-0.16885514304946456
ACH-001212,-0.6644202187544785
ACH-001228,-0.21553694876454552
ACH-001232,-0.2866311041333959
ACH-001239,-0.3715588557140877
ACH-001270,-0.3018513766662405
ACH-001274,-0.405111281313276
ACH-001275,-0.4483328665385815
ACH-001277,-0.4821763454903581
ACH-001278,-0.2454541929367581
ACH-001280,-0.3484440657848644
ACH-001283,-0.2838294879293479
ACH-001289,-0.4726615933500402
ACH-001300,-0.41324357933803335
ACH-001301,-0.3266502628510315
ACH-001302,0.010262852127508704
ACH-001306,-0.37783493780370137
ACH-001318,-0.36735365534144415
ACH-001322,-0.17329568829038006
ACH-001328,-0.4313500138518667
ACH-001332,-0.2564942817045817
ACH-001336,-0.42668178763674297
ACH-001346,-0.31431654814690874
ACH-001353,-0.49920131457434297
ACH-001354,-0.2821240896253135
ACH-001367,-0.22034778176587747
ACH-001368,-0.34855395056077965
ACH-001374,-0.3364025728699344
ACH-001377,-0.3961713352687868
ACH-001380,-0.3648310702612031
ACH-001391,-0.3303625527712759
ACH-001408,-0.4758701564342727
ACH-001430,-0.6018587413617384
ACH-001431,-0.32345280428577
ACH-001450,-0.2363944072822442
ACH-001496,-0.15892505203537194
ACH-001500,-0.2842943201747801
ACH-001523,-0.3594509862831426
ACH-001532,-0.5704317996375483
ACH-001550,-0.16589844447995505
ACH-001552,-0.4429908468609637
ACH-001554,-0.4136518983315378
ACH-001654,-0.3351992275392681
ACH-001735,-0.4615863985716467
ACH-001736,-0.4314649828979568
ACH-001737,-0.442171250467226
ACH-001740,-0.2750805146704987
ACH-001745,-0.2539231905527517
ACH-001765,-0.4918530020738512
