,MICA (100507436)
ACH-000004,-0.06114197744331942
ACH-000005,0.08665276244497708
ACH-000007,0.16112330169003605
ACH-000009,0.007910100843535054
ACH-000011,0.022029123809116383
ACH-000012,0.019038265452750117
ACH-000013,0.08860312543225264
ACH-000014,-0.02002221619671798
ACH-000015,0.1627051008961035
ACH-000017,0.10150884883536918
ACH-000018,0.08836271274096102
ACH-000019,-0.0007557938764880242
ACH-000021,0.06981461707454405
ACH-000022,0.18447855223137852
ACH-000025,0.04545645097451037
ACH-000028,0.01948118653394437
ACH-000030,0.05253665045146247
ACH-000035,0.23631143407698266
ACH-000036,-0.02537899784101257
ACH-000037,0.040214931558277385
ACH-000039,0.02292603903904614
ACH-000040,-0.041890289067090865
ACH-000041,0.16719878533500349
ACH-000042,0.11079537502699537
ACH-000045,-0.08460426682770604
ACH-000047,0.03978556379807786
ACH-000052,0.007193255629130761
ACH-000053,0.09669768416891046
ACH-000054,-0.01893221728323613
ACH-000055,0.05686497596992185
ACH-000060,-0.017624587108710805
ACH-000067,0.12377636467334058
ACH-000070,0.00475348536275893
ACH-000075,-0.09679359804902377
ACH-000078,0.14963109532165225
ACH-000082,-0.07002748040261045
ACH-000085,0.16721690349353552
ACH-000086,0.11237576311942672
ACH-000087,0.07430987393191679
ACH-000092,0.08392901670512506
ACH-000095,-0.11214795132629113
ACH-000097,-0.007017272270305452
ACH-000098,0.12304377154988427
ACH-000099,0.15406608450679926
ACH-000108,-0.05051460885470428
ACH-000113,0.11558599490909033
ACH-000116,0.08623152956854832
ACH-000118,0.07593927836687994
ACH-000120,0.06494997881968494
ACH-000123,0.16400537272680954
ACH-000127,0.04928308732657466
ACH-000128,-0.06844737932350696
ACH-000132,0.022966838399379557
ACH-000133,0.057530483779453426
ACH-000137,0.14787115213775376
ACH-000138,-0.0164361879431667
ACH-000142,0.17658712150096878
ACH-000143,0.16082083827453175
ACH-000146,0.009237227439474532
ACH-000148,0.1506160178461652
ACH-000150,0.1115508799785386
ACH-000152,0.02099697440484374
ACH-000153,-0.08395126902569366
ACH-000159,0.06546339099982691
ACH-000160,0.003267500896647694
ACH-000163,-0.058320172971838516
ACH-000167,-0.5339825536471431
ACH-000168,0.0035858697054274914
ACH-000169,-0.07338391152532185
ACH-000178,0.16278734879313206
ACH-000183,0.004066980901380426
ACH-000188,0.001854194803986379
ACH-000189,0.06824645806928803
ACH-000190,0.11818421228988775
ACH-000198,0.1760271032300452
ACH-000203,-0.0603585900730651
ACH-000204,-0.07045062822101268
ACH-000206,0.2255562156736149
ACH-000207,-0.018213215201443644
ACH-000208,0.2760937624435182
ACH-000210,0.1051531410791956
