,OR2Z1 (284383)
ACH-000004,-0.11090421079038873
ACH-000005,0.031741239685137
ACH-000007,0.03841638695724068
ACH-000009,0.01293243410116192
ACH-000011,0.08048005723048401
ACH-000012,-0.09097740631471134
ACH-000013,-0.013359674448668608
ACH-000014,-0.00814187185989896
ACH-000015,-0.08613002569241132
ACH-000017,0.0027549870630475697
ACH-000018,-0.17826585036613987
ACH-000019,-0.18665444166502573
ACH-000021,0.04003002522901071
ACH-000022,-0.020872128024775897
ACH-000025,0.03246091736266292
ACH-000028,0.11018021743489044
ACH-000030,-0.09572693910929153
ACH-000035,0.0002701718246987638
ACH-000036,0.2266800757648491
ACH-000037,0.03780088660652012
ACH-000039,-0.057501136490569635
ACH-000040,-0.07597097159080361
ACH-000041,-0.10094112354509123
ACH-000042,0.016732813484455336
ACH-000045,-0.09780834306172373
ACH-000047,-0.01651857010792517
ACH-000052,0.10678932887902244
ACH-000053,-0.057788634794228175
ACH-000054,-0.2152774637742602
ACH-000055,0.1450876068964246
ACH-000060,0.1193099808820152
ACH-000067,-0.10619384778902242
ACH-000070,0.05230744591886809
ACH-000075,-0.05138407580748769
ACH-000078,0.0481114101954019
ACH-000082,0.007326061558678455
ACH-000085,0.04654548286568932
ACH-000086,0.04414103972244073
ACH-000087,-0.001679156880536956
ACH-000092,-0.009489115906496672
ACH-000095,0.05810202870362105
ACH-000097,0.09008430686546708
ACH-000098,0.015231781000914772
ACH-000099,0.028685729235494086
ACH-000108,0.06389703235987013
ACH-000113,0.07754270450224401
ACH-000116,-0.061000166125909125
ACH-000118,-0.02032744802638804
ACH-000120,0.12002340357857545
ACH-000123,-0.085628071366106
ACH-000127,-0.09884015012113337
ACH-000128,-0.009421178677127438
ACH-000132,-0.047759578474575785
ACH-000133,-0.0239567548216378
ACH-000137,0.002424565381128964
ACH-000138,0.010678443165837216
ACH-000142,-0.04826435631158499
ACH-000143,0.057235146763542036
ACH-000146,-0.039514905163907994
ACH-000148,0.0026603544228882385
ACH-000150,-0.03214438348543243
ACH-000152,0.05042281375553948
ACH-000153,-0.02689102065303411
ACH-000159,0.02580752102984155
ACH-000160,0.031315457425067
ACH-000163,-0.02728912079823322
ACH-000167,-0.06227164592212819
ACH-000168,0.04926219057250044
ACH-000169,0.09088915878985443
ACH-000178,0.0537266903252596
ACH-000183,0.02319505913373392
ACH-000188,-0.09742419053200313
ACH-000189,0.08205419464994793
ACH-000190,-0.2076275832948696
ACH-000198,0.022206160080458944
ACH-000203,-0.28812762333247915
ACH-000204,0.07563676503638439
ACH-000206,0.2826219027955532
ACH-000207,-0.05723245262733305
ACH-000208,0.23285634310009726
ACH-000210,0.18465532047544447
ACH-000211,-0.1468472346352747
ACH-000215,0.02718764373268269
ACH-000221,0.004119824050271297
ACH-000222,0.19550374019776448
ACH-000223,0.05909445507016296
ACH-000226,0.038477556856205936
ACH-000227,0.05992052207267496
ACH-000228,0.08254430125046218
ACH-000231,0.05526649807974838
ACH-000232,0.13214602390784774
ACH-000233,-0.0056248900738742075
ACH-000234,0.0478091432312026
ACH-000235,-0.049279498602936296
ACH-000237,-0.06601349557322359
ACH-000238,0.04940402686102696
ACH-000242,0.0577275095376855
ACH-000243,-0.02091369174645296
ACH-000244,0.11730356147770615
ACH-000246,0.006624387306248471
ACH-000248,-0.11065938621781148
ACH-000250,-0.06642842577855516
ACH-000251,-0.07904190397178244
ACH-000252,0.09730582827724817
ACH-000253,0.055574902264343064
ACH-000255,-0.04902164895305375
ACH-000256,0.08694019108869534
ACH-000257,0.054820421511588065
ACH-000258,0.04378558812679439
ACH-000259,0.05551993745315917
ACH-000260,0.040257453741902385
ACH-000261,-0.024217441514036486
ACH-000262,0.09781488028822112
ACH-000263,-0.04134252145147868
ACH-000264,0.010489190205878478
ACH-000265,0.0007708471188053848
ACH-000266,0.053485167526587496
ACH-000272,0.0199996692537979
ACH-000274,0.028627855086889663
ACH-000277,0.04692217033753829
ACH-000278,-0.002361477838738567
ACH-000279,0.09972587375189396
ACH-000280,-0.001922711918889409
ACH-000281,0.09183705528518184
ACH-000288,0.17322101122282693
ACH-000291,0.05318977962025717
ACH-000293,-0.09256212420268464
ACH-000294,-0.2262486130568604
ACH-000295,0.07882303216773337
ACH-000296,0.18959126726921055
ACH-000302,-0.04692880825654888
ACH-000304,-0.058621030170983066
ACH-000307,-0.1561034031078062
ACH-000308,0.01894829298603721
ACH-000310,0.08136857911166187
ACH-000311,0.00953036656351706
ACH-000312,0.09671113423180272
ACH-000315,-0.023510898572819388
ACH-000316,0.10417225425748083
ACH-000317,-0.11672540789953625
ACH-000318,-0.15353100287806545
ACH-000319,-0.08469819553325443
ACH-000320,-0.007427703656454716
ACH-000322,0.09125876744605664
ACH-000323,0.11974956723028952
ACH-000324,0.10409258024761396
ACH-000329,0.06937657537343919
ACH-000330,0.11174736663448233
ACH-000331,0.0010284605871061457
ACH-000332,0.06429313905540901
ACH-000334,0.00789320087447471
ACH-000335,0.02179812101306776
ACH-000336,0.08867869360038765
ACH-000337,-0.06467776912559528
ACH-000338,0.2307966305167665
ACH-000339,-0.004484601095426408
ACH-000341,-0.20469201168067366
ACH-000348,-0.03458305712228772
ACH-000350,0.04655256584355609
ACH-000352,0.14835796250991748
ACH-000356,0.06457470035751485
ACH-000361,-0.02659204528992057
ACH-000362,-0.08046310062037362
ACH-000363,0.021948046387364573
ACH-000364,0.035810809377762085
ACH-000365,0.07091915760278393
ACH-000366,0.05761811731523126
ACH-000368,0.07585348790590073
ACH-000374,0.03811672349164239
ACH-000375,-0.014076492951978754
ACH-000376,0.1775618881041069
ACH-000381,0.15601231740360352
ACH-000383,0.0471134162490837
ACH-000387,0.011010907684459871
ACH-000389,-0.09882918315872123
ACH-000390,0.008493869189071973
ACH-000393,-0.18085901314807276
ACH-000395,-0.16274655131405294
ACH-000396,0.37146086007731016
ACH-000397,0.05056589846641909
ACH-000401,-0.21553457590870134
ACH-000402,0.19111973297693627
ACH-000403,0.05349924125614389
ACH-000404,0.1717655977577532
ACH-000406,0.005927843921528632
