,TUBB2B (347733)
ACH-000004,0.00906620472176965
ACH-000005,-0.04757703856853032
ACH-000007,-0.08547456745306209
ACH-000009,-0.19916610024989867
ACH-000011,-0.2507695100981053
ACH-000012,-0.02349396262580328
ACH-000013,-0.13991988615636247
ACH-000014,-0.19572981507591972
ACH-000015,-0.06325890911437661
ACH-000017,-0.1759556284521795
ACH-000018,-0.1008019512565686
ACH-000019,-0.13227921283836372
ACH-000021,-0.05425361552990565
ACH-000022,-0.052964378510644686
ACH-000025,-0.1741381013895083
ACH-000028,0.14422958294307753
ACH-000030,-0.1092136250042665
ACH-000035,-0.04772762191115288
ACH-000036,-0.1062251230184934
ACH-000037,-0.06752652707839651
ACH-000039,-0.08271275118338252
ACH-000040,-0.15637327310319332
ACH-000041,0.021522542931372887
ACH-000042,-0.12700490368703005
ACH-000045,-0.10813867366573587
ACH-000047,-0.05501661787643245
ACH-000052,-0.16543238379375025
ACH-000053,-0.18499860921558134
ACH-000054,-0.16946352422210562
ACH-000055,-0.2237514480144132
ACH-000060,-0.0672743378480011
ACH-000067,0.06895281868309316
ACH-000070,-0.11677741389317188
ACH-000075,-0.13061693646961478
ACH-000078,-0.15476632377832028
ACH-000082,-0.10360433199741728
ACH-000085,0.1882636884204381
ACH-000086,-0.028548357273661368
ACH-000087,0.04158591147125123
ACH-000092,-0.08635400073723155
ACH-000095,-0.2055930075012214
ACH-000097,-0.03105631130016681
ACH-000098,-0.052986884951145986
ACH-000099,-0.0972029022371435
ACH-000108,-0.11530224486854145
ACH-000113,-0.2442828866575789
ACH-000116,-0.10777585431368167
ACH-000118,-0.07062617435115147
ACH-000120,-0.017843048780260048
ACH-000123,-0.02293345025570377
ACH-000127,-0.06321820559716111
ACH-000128,-0.04312358135821597
ACH-000132,-0.10850116604779536
ACH-000133,0.0008447987045023622
ACH-000137,-0.03999303917366037
ACH-000138,-0.1880372461709164
ACH-000142,0.05588768830291009
ACH-000143,0.09488455363984513
ACH-000146,-0.13195526037568672
ACH-000148,-0.14000664181696135
ACH-000150,0.06275779650287848
ACH-000152,-0.08695506446374572
ACH-000153,-0.33533937953252024
ACH-000159,0.04641372284828085
ACH-000160,0.08571373107562755
ACH-000163,-0.08146615933368154
ACH-000167,0.21653888872515087
ACH-000168,-0.30709772561510856
ACH-000169,-0.05290252106519706
ACH-000178,-0.0944924132746402
ACH-000183,-0.2300362725882059
ACH-000188,-0.0124109460405949
ACH-000189,0.17927240307058273
ACH-000190,-0.2534383202895873
ACH-000198,-0.12404264984501935
ACH-000203,-0.2974190421123901
ACH-000204,-0.058045674626523235
ACH-000206,-0.28945010563112106
ACH-000207,-0.17246141485826513
ACH-000208,-0.220142681160431
ACH-000210,0.08917237976273364
ACH-000211,-0.1453310786393958
ACH-000215,-0.05799208916490039
ACH-000221,-0.05241008343713493
ACH-000222,0.044718552598823055
ACH-000223,-0.08157401890802743
ACH-000226,-0.14486871436823062
ACH-000227,-0.11373880167328106
ACH-000228,-0.001874548958999328
ACH-000231,-0.11107010708173153
ACH-000232,-0.07710886474766443
ACH-000233,-0.1848581111778767
ACH-000234,-0.193767346617956
ACH-000235,-0.0363160521238669
ACH-000237,-0.08909696164848371
