,ZC3H7B (23264)
ACH-000261,-0.2812040140397175
ACH-000262,-0.1513785415268097
ACH-000263,-0.1914789385394356
ACH-000264,-0.18373036105817495
ACH-000265,-0.2469944772304981
ACH-000266,-0.07564115702205394
ACH-000272,-0.12916560504262614
ACH-000274,-0.1684233162986661
ACH-000277,-0.1304771029441752
ACH-000278,-0.21152292435334746
ACH-000279,-0.18605912957836165
ACH-000280,-0.2506536665379856
ACH-000281,-0.15742830516491932
ACH-000288,-0.1771385404450091
ACH-000291,-0.2843821607523909
ACH-000293,0.01391030475075514
ACH-000294,-0.17050919100957926
ACH-000295,-0.17384582053649122
ACH-000296,-0.2074346019117709
ACH-000302,-0.13678719213412985
ACH-000304,-0.18048294212614205
ACH-000307,-0.17252130626941156
ACH-000308,-0.17560353523549374
ACH-000310,-0.15339473291862007
ACH-000311,-0.15104798838989736
ACH-000312,-0.12532176565002107
ACH-000315,0.08404537064257568
ACH-000316,-0.09452566178883956
ACH-000317,-0.22479567799541214
ACH-000318,-0.2239900148581151
ACH-000319,-0.2024187747075621
ACH-000320,-0.1853186849249573
ACH-000322,-0.03901001712898081
ACH-000323,-0.24025073680462486
ACH-000324,-0.1928969579590272
ACH-000329,-0.1900117076784824
ACH-000330,-0.036928398984959934
ACH-000331,-0.12111032098321105
ACH-000332,-0.12445943545540852
ACH-000334,-0.4359689071543231
ACH-000335,-0.10129281060157444
ACH-000336,-0.13277606199685796
ACH-000337,-0.20782853577852486
ACH-000338,-0.21912431484713216
ACH-000339,-0.0935338471540668
ACH-000341,-0.05597026711112814
ACH-000348,-0.12726224649435638
ACH-000350,-0.21009236633831124
ACH-000352,-0.029913708390223767
ACH-000356,0.04207137768246713
ACH-000361,-0.11989064366155125
ACH-000362,-0.15487771909530748
ACH-000363,-0.2462281507869282
ACH-000364,-0.11665614982772025
ACH-000365,-0.26213978793828113
ACH-000366,-0.1329479596248556
ACH-000368,-0.23222376874012385
ACH-000374,-0.0637347165460866
ACH-000375,-0.03608638395522842
ACH-000376,-0.2038560610519348
ACH-000381,-0.40500557019917865
ACH-000383,-0.2412657509719755
ACH-000387,-0.16462580138603958
ACH-000389,-0.025913216943264608
ACH-000390,-0.07369112342613691
ACH-000393,-0.16093859476446715
ACH-000395,-0.1985787222118058
ACH-000396,-0.2540828844013826
ACH-000397,-0.10730172860974753
ACH-000401,-0.1547301158773554
ACH-000402,-0.4599599294894223
ACH-000403,-0.14959811929793107
ACH-000404,-0.07947895500204853
ACH-000406,-0.2401811038882375
ACH-000407,-0.11417268397827708
ACH-000408,-0.23702088474556424
ACH-000410,-0.13239443180821367
ACH-000411,-0.17815949529203418
ACH-000414,-0.1678001907470299
ACH-000415,-0.15179662066668376
ACH-000416,-0.15780698052932582
ACH-000420,-0.18822936757893716
ACH-000421,-0.28835557015092833
ACH-000424,-0.2215736866537792
ACH-000425,-0.049415957346667726
ACH-000426,-0.3945853684264039
ACH-000427,-0.05164261377411651
ACH-000433,-0.17020272728808633
ACH-000435,-0.5024176509705904
ACH-000436,-0.09043820234360014
ACH-000444,-0.0714844317241018
ACH-000445,-0.27274805906540284
ACH-000448,-0.2916968946775655
ACH-000450,-0.01330149486055955
ACH-000452,-0.13862691022162027
ACH-000454,-0.07916985359647759
ACH-000458,-0.2653478926501422
ACH-000459,-0.04155005322376208
ACH-000460,-0.2315460571572478
ACH-000461,-0.1146660140114234
ACH-000463,-0.08066842561386124
ACH-000464,-0.12082878624720522
ACH-000466,-0.2348833016124137
ACH-000467,-0.16070504532617486
ACH-000468,-0.18969319468453832
ACH-000469,-0.2585203139347623
ACH-000470,-0.16699408137910224
ACH-000471,-0.20419972781643286
ACH-000472,-0.15626654810441226
ACH-000473,-0.263916910281777
ACH-000475,-0.2364842939162642
ACH-000476,-0.17400081712113352
ACH-000477,0.1250301657002183
ACH-000479,-0.5578586584598314
ACH-000480,-0.2505438306376873
ACH-000481,-0.2071743497946324
ACH-000483,0.024968919657164808
ACH-000484,-0.1859027267678472
ACH-000485,-0.07887393976401133
ACH-000486,-0.26984907633358474
ACH-000487,-0.09154680391549876
ACH-000488,-0.17940739874780726
ACH-000490,-0.10561686195778414
ACH-000491,-0.10373148087680358
ACH-000495,-0.1058713777561247
ACH-000496,-0.14040685243979875
ACH-000499,-0.08527458490623002
ACH-000500,0.18129093633904986
ACH-000502,-0.2933608988455145
ACH-000503,-0.1581999854342164
ACH-000505,-0.22809100182774564
ACH-000507,-0.2666527654468868
ACH-000510,-0.24073994282705025
ACH-000511,-0.22601080594301956
ACH-000512,-0.17154558143104562
ACH-000516,-0.3321509648830869
ACH-000517,-0.14392298478762308
ACH-000518,-0.2553583047142612
ACH-000520,-0.05226462900249796
ACH-000521,-0.0678604583416029
ACH-000522,0.039801530662158295
ACH-000524,-0.17827648216251474
ACH-000527,-0.190601615640476
ACH-000528,-0.24950925828734466
ACH-000537,-0.15646024374374487
ACH-000541,-0.3974142081367444
ACH-000542,-0.07989942730626641
ACH-000544,-0.09809695329868157
ACH-000545,-0.11244572781225652
ACH-000547,-0.2956313734985952
ACH-000548,-0.16910205888971375
ACH-000549,-0.2837105548186446
ACH-000550,-0.15231294890794445
ACH-000552,-0.2280552882943896
ACH-000556,-0.34123323083272483
ACH-000557,-0.06460420285975918
ACH-000569,-0.3047534954846668
ACH-000570,-0.20933627381409575
ACH-000571,-0.15683696986473492
ACH-000573,-0.12670133254726906
ACH-000576,-0.17061054298979308
ACH-000579,0.043396116141150624
ACH-000580,-0.19132152099974345
ACH-000584,-0.30244858180757217
ACH-000585,-0.06487026167065615
ACH-000588,-0.1583529232988901
ACH-000589,-0.017876802209200883
ACH-000591,-0.14814062260908922
ACH-000593,-0.16635825127301784
ACH-000600,0.09184877668478073
ACH-000601,-0.23315866670679536
ACH-000605,-0.2187754393205148
ACH-000606,-0.0036291954968734608
ACH-000608,-0.21540340594982832
ACH-000614,-0.2728704556036507
ACH-000616,-0.2285770644450077
ACH-000618,-0.14025480512140076
ACH-000619,-0.2571086046099755
ACH-000620,-0.16087044575094692
ACH-000621,-0.2583894258413065
ACH-000622,-0.35043038231627704
ACH-000623,-0.3608385102499033
ACH-000624,-0.15772718541654432
ACH-000627,-0.07111225895860965
ACH-000630,-0.09040812299063038
ACH-000631,-0.3879326939744113
ACH-000632,-0.02288426821314316
ACH-000633,-0.28635282288470826
ACH-000637,-0.10232276173717712
ACH-000638,-0.037573758892657835
ACH-000646,-0.0434767582820337
ACH-000647,-0.14217119361722158
ACH-000648,-0.0965188284978055
ACH-000649,-0.05281292630864681
ACH-000651,-0.15253286440959676
ACH-000652,-0.20543298186639455
ACH-000653,-0.10423003552633757
ACH-000657,-0.2482126233934922
ACH-000658,-0.2817336414435381
ACH-000661,-0.1284885260182146
ACH-000662,0.2358983104863579
ACH-000663,-0.0433119719993488
ACH-000665,-0.2623975784447935
ACH-000671,-0.1502080300826348
ACH-000672,-0.12617430180247774
ACH-000673,-0.2698843123329565
ACH-000676,-0.0930456395242198
ACH-000677,-0.12162634302631538
ACH-000681,-0.028449727761251167
ACH-000683,-0.1348165439826602
ACH-000684,0.029272142878624625
ACH-000688,-0.2335694559141143
ACH-000693,-0.2148845118766501
ACH-000694,-0.25533881986778945
ACH-000695,-0.2836381038679419
ACH-000696,-0.12862032996954958
ACH-000697,-0.17812053889579926
ACH-000699,-0.09973524963185043
ACH-000701,-0.11788759328153585
ACH-000706,-0.060328724103872376
ACH-000711,-0.2193250116172728
ACH-000713,-0.1658278871544242
ACH-000714,-0.2285053544759276
ACH-000718,-0.1913913423889753
ACH-000720,-0.17078741277487106
ACH-000721,-0.17164234394448522
ACH-000724,-0.3192208613571326
ACH-000725,-0.3705383923531173
ACH-000732,-0.10299864273034093
ACH-000734,-0.2289379144269035
ACH-000735,-0.14714671817427702
ACH-000736,-0.08123652641458202
ACH-000738,-0.1434690246280469
ACH-000746,-0.23648965670616795
ACH-000747,-0.20205983745339495
ACH-000748,-0.1876615687450356
ACH-000753,-0.1062449782768564
ACH-000756,-0.14517270965009496
ACH-000757,-0.18959323280061555
ACH-000758,-0.22519427722866306
ACH-000760,-0.09942336364652292
ACH-000762,-0.2403730433795714
ACH-000763,-0.2809551069284106
ACH-000764,-0.4145496095660152
ACH-000765,-0.2824606271318441
ACH-000766,-0.14907062334531376
ACH-000767,-0.19835328475226674
ACH-000768,-0.18286838057893956
ACH-000769,-0.39251243295205307
ACH-000770,-0.2418011253403933
ACH-000771,0.003891058084406012
ACH-000773,-0.08583132203180284
ACH-000776,-0.18949099548736148
ACH-000777,-0.2099226922639127
ACH-000778,-0.24817401157848434
ACH-000781,-0.1845886223368084
ACH-000782,0.04907629851409895
ACH-000783,-0.166372103308255
ACH-000784,-0.05252438187534831
ACH-000785,-0.1304452460484103
ACH-000787,-0.204548207614709
ACH-000788,-0.12124220385687448
ACH-000791,-0.25065149083834604
ACH-000792,-0.07742134683287076
ACH-000794,0.03255484490081833
ACH-000796,-0.20889955829535012
ACH-000798,-0.3179688692693224
ACH-000799,-0.1200663977449456
ACH-000800,-0.2547760434786319
ACH-000802,-0.1294172989618774
ACH-000804,-0.03373401025921997
ACH-000805,-0.12146808409586632
ACH-000809,-0.279188521597912
ACH-000810,-0.19915214490859173
ACH-000811,-0.2341976275129666
ACH-000817,-0.33422859500179536
ACH-000819,-0.17811851078368654
ACH-000820,0.11941871143156448
ACH-000821,0.02942364334194149
ACH-000822,-0.16020166838399524
ACH-000823,-0.25695102660889363
ACH-000824,-0.04572985169711127
ACH-000827,-0.2910653804583906
ACH-000829,-0.278492608517953
ACH-000831,-0.1865887663744032
ACH-000832,-0.22181059707830314
ACH-000833,-0.17787474715506985
ACH-000834,-0.0012731567103444461
ACH-000835,-0.07954195677101107
ACH-000836,-0.1789395675982062
ACH-000837,-0.16580454454159382
ACH-000838,-0.4000054778725963
ACH-000839,-0.06837935083538063
ACH-000840,-0.16102626524851482
ACH-000841,-0.20522879305620015
ACH-000843,-0.11550611167934666
ACH-000846,0.018970471246185304
ACH-000847,0.1458100119519491
ACH-000848,-0.09863199119328164
ACH-000849,0.002615178893509236
ACH-000851,-0.1459096622195637
ACH-000855,-0.2138203818625894
ACH-000856,-0.3994224923843554
ACH-000858,-0.256149272060942
ACH-000859,-0.2896997919035177
ACH-000861,0.0003255736993662239
ACH-000862,-0.1822563515776408
ACH-000865,-0.07652610880350515
ACH-000866,-0.14841442219877554
ACH-000867,-0.1299074099823351
ACH-000869,-0.24057942153460016
ACH-000872,-0.2603998527331849
ACH-000873,-0.10801080654850197
ACH-000876,-0.08659788865181914
ACH-000878,-0.0961202453535176
ACH-000880,-0.2336264950996827
ACH-000881,-0.06960706849079562
ACH-000882,-0.15649127659878764
ACH-000884,-0.2968877943017232
ACH-000885,-0.29271332916433057
ACH-000887,-0.20423924385923092
ACH-000889,-0.05585189180522307
ACH-000896,-0.11998666783665375
ACH-000898,-0.11171808610091286
ACH-000900,-0.15169156432498734
ACH-000901,-0.09754441202589552
ACH-000905,0.04887365668172202
ACH-000906,-0.23928584133908595
ACH-000907,-0.027122102334766803
ACH-000910,-0.3174158847939952
ACH-000911,-0.29201951431173434
ACH-000912,-0.10671135382970172
ACH-000913,-0.13637313459437542
ACH-000915,-0.11066678411409553
ACH-000916,-0.2818958002255303
ACH-000917,-0.1878432007317765
ACH-000920,-0.4691636909778446
ACH-000921,-0.2231428147906828
ACH-000924,-0.012612116571745036
ACH-000926,-0.2471212787071213
ACH-000928,-0.1405008032167193
ACH-000929,0.04083510216873412
ACH-000932,-0.2975830403190834
ACH-000935,-0.21815535684693854
ACH-000936,-0.03926685351421658
ACH-000937,-0.1698713411275819
ACH-000938,-0.07181302783100513
ACH-000939,-0.15844585632154318
ACH-000941,-0.0768798426519575
ACH-000943,-0.15993965525661485
ACH-000946,-0.10970127000467607
ACH-000947,-0.2858041567336693
ACH-000948,-0.1735169827427377
ACH-000950,0.030856172639650608
ACH-000953,-0.08312261593020111
ACH-000954,0.10779981490332644
ACH-000957,0.03689773024795994
ACH-000958,-0.10932833256271808
ACH-000960,-0.15196600053558565
ACH-000963,-0.06987345723312814
ACH-000968,-0.08151257094236558
ACH-000969,-0.22098547060831975
ACH-000972,-0.2036726427142156
ACH-000973,-0.21813119999698946
ACH-000974,-0.09710569118538544
ACH-000978,-0.16658802532889852
ACH-000984,-0.09784756681769473
ACH-000986,-0.30870245448614114
ACH-000988,-0.06610434548308737
ACH-000993,-0.14435547112162794
ACH-000994,-0.199082702010018
ACH-000996,-0.4694742030321983
ACH-001001,-0.11009958388169944
ACH-001020,-0.2834900658260287
ACH-001028,-0.08633889193716064
ACH-001031,-0.1643926000662837
ACH-001038,-0.05012701848734289
ACH-001048,-0.18644294897006047
ACH-001050,-0.072364500447265
ACH-001053,-0.24104243801072514
ACH-001054,-0.1932105480899956
ACH-001061,-0.26595082166821354
ACH-001067,-0.14597869731925334
ACH-001075,-0.2292745818312462
ACH-001096,-0.12299820221327143
ACH-001111,-0.07990119285062026
ACH-001119,-0.2694963695599509
ACH-001128,-0.2342665453956382
ACH-001134,-0.05378264643666816
ACH-001151,-0.21752321829114002
ACH-001163,-0.3314011093517173
ACH-001164,-0.4146808067072782
ACH-001183,-0.049001717600967436
ACH-001192,-0.3727972244147872
ACH-001193,-0.2302518759316622
ACH-001196,-0.22660226694512495
ACH-001197,-0.11141885074420256
ACH-001205,-0.07697586664929096
ACH-001211,0.0019116951755170765
ACH-001212,-0.3092456325787729
ACH-001228,-0.08814091779798806
ACH-001232,-0.20740510568810352
ACH-001239,-0.3268482123819917
ACH-001270,-0.05421327847069728
ACH-001274,-0.11466100343620055
ACH-001275,-0.1511036254823929
ACH-001277,-0.09616236114161487
ACH-001278,-0.3077222264165773
ACH-001280,-0.29913546914780137
ACH-001283,-0.1250753174987066
ACH-001289,-0.2780396841992821
ACH-001300,-0.2040506640965528
ACH-001301,-0.22403567971433447
ACH-001302,-0.07679844767257622
ACH-001306,0.01405796592551105
ACH-001318,-0.2825464774859196
ACH-001322,-0.1486666016352062
ACH-001328,-0.17978199885146484
ACH-001332,-0.24181256637470536
ACH-001336,-0.28492510785885944
ACH-001346,-0.13150093584522635
ACH-001353,-0.15301296110578255
ACH-001354,-0.12755636316762547
ACH-001367,-0.11759891594799506
ACH-001368,-0.2331670614926677
ACH-001374,0.01556139375516344
ACH-001377,-0.12227866631891185
ACH-001380,0.027632211633306987
ACH-001391,-0.199971015575078
ACH-001408,-0.2274540154727903
ACH-001430,0.20363944359674094
ACH-001431,-0.14727682897007394
ACH-001450,-0.19950215150913256
ACH-001496,-0.22266483730848852
ACH-001500,-0.0877791340263448
ACH-001523,-0.019672475785232724
ACH-001532,-0.2105623981375196
ACH-001550,-0.15419820015991556
ACH-001552,-0.09416468844821546
ACH-001554,-0.15012172606664012
ACH-001654,-0.24620240183463296
ACH-001735,-0.2480326938099705
ACH-001736,0.005121057255841675
ACH-001737,0.20373129032913972
ACH-001740,-0.21148998914759504
ACH-001745,-0.061075538806935364
ACH-001765,-0.1730167823997822
