,MGARP (84709)
ACH-000168,-0.16812125246557275
ACH-000169,-0.09496658884824392
ACH-000178,-0.15956434496581914
ACH-000183,-0.15039083117384622
ACH-000188,0.03527035885977354
ACH-000189,-0.08771055729808999
ACH-000190,-0.03825718859151935
ACH-000198,-0.18359630560450893
ACH-000203,-0.3174103849011266
ACH-000204,-0.04773001250714262
ACH-000206,0.0153628491861205
ACH-000207,-0.2501870055055301
ACH-000208,-0.12146272283824425
ACH-000210,-0.2070957780058352
ACH-000211,-0.16175867725411294
ACH-000215,-0.08388937238174568
ACH-000221,-0.21286128625458986
ACH-000222,-0.17219386996086852
ACH-000223,-0.12271049075145946
ACH-000226,-0.2031768631536435
ACH-000227,-0.1923723577841933
ACH-000228,-0.15256975022936034
ACH-000231,-0.007841695013511351
ACH-000232,-0.2282770386038853
ACH-000233,-0.06220397007489785
ACH-000234,-0.11611030603245745
ACH-000235,-0.1140336443897213
ACH-000237,-0.1483581854130563
ACH-000238,-0.13117443806849124
ACH-000242,-0.3914336302602777
ACH-000243,-0.12480668743664465
ACH-000244,-0.1607998599403052
ACH-000246,-0.12397071044319427
ACH-000248,-0.23885263369159954
ACH-000250,-0.2081893608988754
ACH-000251,-0.2660272286718877
ACH-000252,-0.10399252919642336
ACH-000253,-0.08136425700510712
ACH-000255,-0.15530679187710458
ACH-000256,-0.11976766245659942
ACH-000257,-0.020842379611659
ACH-000258,-0.12912413823574687
ACH-000259,-0.11388538681551573
ACH-000260,-0.2390706713358829
ACH-000261,-0.015332838897599637
ACH-000262,-0.2181141440724241
ACH-000263,-0.027527345820860704
ACH-000264,-0.09513296682600417
ACH-000265,-0.09908838243391067
ACH-000266,-0.21354718319319105
ACH-000272,-0.08170327004745068
ACH-000274,-0.10736479356052996
ACH-000277,-0.09902892895758687
ACH-000278,-0.04924438847664079
ACH-000279,-0.11144488444856614
ACH-000280,-0.2356116643541525
ACH-000281,-0.3051962592672631
ACH-000288,-0.08374482745653118
ACH-000291,-0.005252682395812343
ACH-000293,-0.1924508784875726
ACH-000294,-0.21543093394425789
ACH-000295,-0.1412538824647477
ACH-000296,-0.23634753700987854
ACH-000302,-0.21145214692822456
ACH-000304,-0.14871282765938126
ACH-000307,-0.13234139994158964
ACH-000308,-0.0856952995378474
ACH-000310,-0.2979079551035385
ACH-000311,-0.19166255540344687
ACH-000312,-0.25544036135390186
ACH-000315,-0.3986300755228397
ACH-000316,-0.2293435176617199
ACH-000317,-0.21882764361070567
ACH-000318,-0.1400811621623524
ACH-000319,-0.11310417021001075
ACH-000320,-0.13031906638664786
ACH-000322,0.08598224976161427
ACH-000323,-0.2828083696773116
ACH-000324,-0.23716726406942704
ACH-000329,-0.1217435545512167
ACH-000330,-0.06358190881614187
ACH-000331,0.057292395475970426
ACH-000332,-0.09773083856925598
ACH-000334,-0.09334060133608382
ACH-000335,-0.12841625778019447
ACH-000336,-0.31513413624900183
ACH-000337,-0.19765164704599034
ACH-000338,-0.010305952484949886
ACH-000339,-0.14938200783084984
ACH-000341,-0.05526186166721805
ACH-000348,-0.11784423298811793
ACH-000350,-0.09027922543891173
ACH-000352,-0.2436995249131525
ACH-000356,-0.04756957480153387
ACH-000361,-0.11982799369852493
ACH-000362,-0.14890233075881018
ACH-000363,-0.17519654343312724
ACH-000364,-0.1951393450837781
ACH-000365,-0.14210025683854807
ACH-000366,-0.2571232580406612
ACH-000368,-0.17846311486909855
ACH-000374,-0.217415131412372
ACH-000375,0.07201615979497067
ACH-000376,-0.10063540284017516
ACH-000381,-0.08863076861900934
ACH-000383,-0.2485477495191329
ACH-000387,-0.20818648232588732
ACH-000389,-0.06941745616464665
ACH-000390,-0.17973450613788275
ACH-000393,-0.08951521043059266
ACH-000395,-0.2377194432008636
ACH-000396,-0.07844317927483457
ACH-000397,-0.17722406603854632
ACH-000401,-0.3774289516029907
ACH-000402,-0.2044871532703159
ACH-000403,-0.09885645412581362
ACH-000404,0.021041905460560496
ACH-000406,-0.16785201435997246
ACH-000407,-0.17753845421782288
ACH-000408,-0.29566364415380203
ACH-000410,-0.07743524677694122
ACH-000411,-0.08242356308704192
ACH-000414,-0.11692706719883485
ACH-000415,-0.0973212430920428
ACH-000416,-0.1768811118772282
ACH-000420,-0.1830538001218548
ACH-000421,-0.17599311343197202
ACH-000424,-0.17826948456407007
ACH-000425,-0.15202583947812182
ACH-000426,-0.3095592149282445
ACH-000427,-0.2508027500861521
ACH-000433,0.09881108182715308
ACH-000435,-0.11218776626113723
ACH-000436,-0.2083464000128345
ACH-000444,-0.02851916943189652
ACH-000445,-0.11350889329234345
ACH-000448,-0.15358319927984332
ACH-000450,-0.34534106662134784
ACH-000452,-0.11583583819031255
ACH-000454,-0.1319555837398853
ACH-000458,-0.050696017735688007
ACH-000459,0.167565728340686
ACH-000460,-0.1801766457985237
ACH-000461,-0.2043856447660045
ACH-000463,-0.1495227484460218
ACH-000464,-0.13618623619315265
ACH-000466,-0.16569503028806162
ACH-000467,0.03371738625698674
ACH-000468,-0.12592533120949814
ACH-000469,-0.18218933612760976
ACH-000470,-0.22280168673343206
ACH-000471,-0.10107221838365106
ACH-000472,-0.06300307712551363
ACH-000473,-0.1763536280333191
ACH-000475,-0.1911626606352536
ACH-000476,-0.254256177425671
ACH-000477,-0.06799588729976493
ACH-000479,-0.24908292542413984
ACH-000480,-0.18751731046459386
ACH-000481,-0.14875808361489004
ACH-000483,-0.12046688872363905
ACH-000484,-0.08681680929135767
ACH-000485,-0.08803234356536711
ACH-000486,-0.11017771006573453
ACH-000487,-0.20720359889959544
ACH-000488,-0.10119036757263902
ACH-000490,-0.05638483334704576
ACH-000491,-0.1843005892189937
ACH-000495,-0.03607820030576565
ACH-000496,-0.19944742969877946
ACH-000499,0.0055245164530521315
ACH-000500,-0.2714525756970139
ACH-000502,-0.09406211072880967
ACH-000503,-0.1336921924192009
ACH-000505,-0.16908325929240245
ACH-000507,-0.030887988377760595
ACH-000510,-0.18437419928791954
ACH-000511,-0.1501844081458946
ACH-000512,-0.24719591812075406
ACH-000516,-0.032557606165092644
ACH-000517,-0.1658881771990012
ACH-000518,-0.04031681835735758
ACH-000520,-0.20856926824995287
ACH-000521,-0.12747923562643707
ACH-000522,-0.20609240910066715
ACH-000524,-0.3674021965011367
ACH-000527,-0.1424036278790825
ACH-000528,-0.1475644864356309
ACH-000537,-0.17166848998723078
ACH-000541,-0.04794012866992217
ACH-000542,-0.0988639773868232
ACH-000544,-0.2686082696203311
ACH-000545,-0.1292324114997924
ACH-000547,-0.1294146167454025
ACH-000548,-0.23470387480241905
ACH-000549,0.009585458286715792
ACH-000550,-0.22659290392140116
ACH-000552,-0.1286976325379477
ACH-000556,-0.08217853917297734
ACH-000557,-0.2015114646438952
ACH-000569,-0.13785290120875793
ACH-000570,-0.16722901983760718
ACH-000571,-0.13482970362566346
ACH-000573,-0.1380755890320866
ACH-000576,-0.042907356620971004
ACH-000579,-0.3371522296313456
ACH-000580,-0.2199705496211516
ACH-000584,-0.0896593461171289
ACH-000585,-0.023242394649271598
ACH-000588,-0.07120536194598574
ACH-000589,-0.1968330389830188
ACH-000591,-0.09928476966061646
ACH-000593,-0.17366861663195185
ACH-000600,-0.15236017443557295
ACH-000601,-0.13426768274650794
ACH-000605,-0.2943548893795455
ACH-000606,-0.1403870775137599
ACH-000608,-0.22255696036133607
ACH-000614,-0.07863851664094028
ACH-000616,-0.3021729673361374
ACH-000618,-0.1909901681287134
ACH-000619,-0.23378792239753024
ACH-000620,-0.05839266520320033
ACH-000621,-0.07039734442700606
ACH-000622,-0.11966245689752035
ACH-000623,-0.18139316841148895
ACH-000624,-0.17823529863837442
ACH-000627,-0.1415182378371614
ACH-000630,-0.12565761401506395
ACH-000631,-0.22876591964267726
ACH-000632,-0.18855799724276895
ACH-000633,-0.10895943341413826
ACH-000637,0.018184610870607024
ACH-000638,-0.15852507216758754
ACH-000646,-0.3937483918194611
ACH-000647,-0.1894570266264928
ACH-000648,-0.14689742818007825
ACH-000649,-0.2513712300626772
ACH-000651,-0.2332392919918401
ACH-000652,-0.0552043759896604
ACH-000653,-0.057250723514308426
ACH-000657,-0.21016511803446727
ACH-000658,-0.14713180448625035
ACH-000661,-0.18661341224276096
ACH-000662,-0.05708576345811825
ACH-000663,-0.2324382582966851
ACH-000665,-0.12599520147595322
ACH-000671,-0.04066117712579213
ACH-000672,-0.4184963448190212
ACH-000673,-0.15199676319904418
ACH-000676,-0.08010216376588652
ACH-000677,-0.4073892731483876
ACH-000681,-0.19185125973392825
ACH-000683,-0.2389471936700972
ACH-000684,-0.21824830211902416
ACH-000688,-0.19332381124500228
ACH-000693,-0.143565985496246
ACH-000694,-0.2787719753721577
ACH-000695,0.04310554778165145
ACH-000696,-0.10478579989926004
ACH-000697,-0.01702710015137119
ACH-000699,-0.12461241889508998
ACH-000701,-0.1591983702799583
ACH-000706,-0.21007155618258735
ACH-000711,-0.11066829984804766
ACH-000713,-0.042943857517023086
ACH-000714,-0.2411838743067349
ACH-000718,-0.2562233110178755
ACH-000720,-0.1059323968502905
ACH-000721,-0.12662943299490634
ACH-000724,0.013644646597904413
ACH-000725,-0.200266415353606
ACH-000732,0.1660045250571522
ACH-000734,-0.028291210677763967
ACH-000735,-0.16291977411172245
ACH-000736,-0.15128010958364926
ACH-000738,-0.2450570470776289
ACH-000746,-0.18719676752089368
ACH-000747,-0.14040230205857784
ACH-000748,-0.22251630720206056
ACH-000753,-0.1408902868960649
ACH-000756,-0.0930966448244416
ACH-000757,-0.2419565112398825
ACH-000758,-0.1110413643098622
ACH-000760,-0.10161912006412127
ACH-000762,-0.12850821532886889
ACH-000763,-0.21365862831919924
ACH-000764,-0.056694799150659225
ACH-000765,-0.12067981912032305
ACH-000766,-0.19009485142750546
ACH-000767,-0.1491234621285389
ACH-000768,-0.09300193591458712
ACH-000769,-0.10923774600318843
ACH-000770,-0.09539153352841796
ACH-000771,-0.16008658104717272
ACH-000773,-0.17309913517482878
ACH-000776,-0.08408088471388865
ACH-000777,-0.12021553489948228
ACH-000778,-0.12836715715156138
ACH-000781,-0.12702852354125588
ACH-000782,-0.0580135494488214
ACH-000783,-0.12254006696992754
ACH-000784,-0.14479584727292935
ACH-000785,-0.1675113992514503
ACH-000787,-0.17333409300800734
ACH-000788,-0.11685170188468162
ACH-000791,-0.16571901364425906
ACH-000792,-0.10179406308942668
ACH-000794,-0.15691617709845615
ACH-000796,-0.16329082545014814
ACH-000798,-0.39799527052260414
ACH-000799,-8.789866649075239e-05
ACH-000800,0.04583057659831216
ACH-000802,-0.2352496480011235
ACH-000804,-0.3020783593012172
ACH-000805,-0.07150126880926247
ACH-000809,-0.16449890382030996
ACH-000810,-0.061954289444895824
ACH-000811,-0.11700090737135943
ACH-000817,-0.2967790387484436
ACH-000819,-0.1131278374067037
ACH-000820,-0.19897349691113192
ACH-000821,-0.1649840215611152
ACH-000822,-0.10754236349413387
ACH-000823,-0.18101003578295088
ACH-000824,-0.2265831828767509
ACH-000827,-0.15044467721520552
ACH-000829,-0.1172287216828282
ACH-000831,-0.05118519191995902
ACH-000832,-0.047205279338027185
ACH-000833,-0.35339838956198066
ACH-000834,-0.18660516052517484
ACH-000835,-0.22129212946607849
ACH-000836,-0.11269432367054875
ACH-000837,-0.13158965562919822
ACH-000838,-0.08634672685524926
ACH-000839,0.09251940016830584
ACH-000840,-0.10664638992274872
ACH-000841,-0.0758823924888936
ACH-000843,-0.027769181238875392
ACH-000846,-0.06776554300664836
ACH-000847,-0.06736595558200484
ACH-000848,-0.12309027624601156
ACH-000849,-0.19128796236701107
ACH-000851,-0.19571505338635176
ACH-000855,-0.12293959450798507
ACH-000856,-0.18225353495353255
ACH-000858,-0.17987025566106682
ACH-000859,-0.20079044708599905
ACH-000861,-0.0771243465447825
ACH-000862,-0.1954722847733524
ACH-000865,-0.23671378839481336
ACH-000866,-0.1095469913277473
ACH-000867,-0.10164238933350717
ACH-000869,-0.2186500332863102
ACH-000872,-0.2487235569160099
ACH-000873,-0.13706901988712955
ACH-000876,-0.20706384371170786
ACH-000878,-0.036310285212704234
ACH-000880,-0.08199918218642009
ACH-000881,-0.16448778738478192
ACH-000882,-0.07463859521805895
ACH-000884,-0.13469410053266978
ACH-000885,-0.15950981874769676
ACH-000887,-0.12342473815385445
ACH-000889,-0.16863079480670842
ACH-000896,-0.1888594486436564
ACH-000898,-0.07577440341754851
ACH-000900,-0.13221988130861773
ACH-000901,-0.12719116164763047
ACH-000905,-0.1140207673969542
ACH-000906,-0.2395108276859399
ACH-000907,-0.2091129116713508
ACH-000910,-0.20141805000342894
ACH-000911,-0.16784295766985233
ACH-000912,-0.00865337218473915
ACH-000913,-0.15890352847223074
ACH-000915,-0.24429626660473425
ACH-000916,-0.16282985733487082
ACH-000917,-0.22713473556511374
ACH-000920,0.19089386604356068
ACH-000921,-0.2878238408885473
ACH-000924,-0.2190109337828608
ACH-000926,-0.17842225324076671
ACH-000928,-0.06376768695363699
ACH-000929,0.022431959027917017
ACH-000932,-0.0637558124299497
ACH-000935,-0.13428948231103466
ACH-000936,-0.239571263301204
ACH-000937,-0.15282815832377744
ACH-000938,-0.1065304247178152
ACH-000939,-0.1263634800639503
ACH-000941,-0.3168698945589746
ACH-000943,-0.16272839364200212
ACH-000946,-0.15886500631820502
ACH-000947,-0.0875662790184997
ACH-000948,-0.10797349451064478
ACH-000950,-0.119880899637199
ACH-000953,-0.2355814201250516
ACH-000954,-0.05859039120309969
ACH-000957,-0.1487576250796208
ACH-000958,-0.06895010010486445
ACH-000960,-0.14036300143184227
ACH-000963,0.02917473627368885
ACH-000968,-0.0746713641438616
ACH-000969,-0.22045063698838704
ACH-000972,0.08477788394478324
ACH-000973,-0.15176139540971226
ACH-000974,-0.13523535427382524
ACH-000978,-0.13514866308000067
ACH-000984,-0.2208184203746449
ACH-000986,-0.19842664967821644
ACH-000988,-0.1096674519283104
ACH-000993,0.013981025235532591
ACH-000994,-0.20700393183776705
ACH-000996,-0.2496468982843177
ACH-001001,-0.1254497287115766
ACH-001020,0.03083870382174182
ACH-001028,-0.11724530119916834
ACH-001031,-0.1555164987093862
ACH-001038,-0.11653653573466792
ACH-001048,-0.13740639623108447
ACH-001050,-0.08615663292335811
ACH-001053,-0.12191531133160145
ACH-001054,-0.14124034292278853
ACH-001061,-0.172013761811493
ACH-001067,-0.2221117252467309
ACH-001075,-0.04623673385754385
ACH-001096,-0.1957644221645533
ACH-001111,-0.06517539450890701
ACH-001119,-0.0354526478044006
ACH-001128,-0.2444595752923443
ACH-001134,-0.04872628225329232
ACH-001151,-0.12217035988056173
ACH-001163,-0.0421279713378769
ACH-001164,-0.21223372265198373
ACH-001183,-0.007356007406295258
ACH-001192,-0.2887843687755978
ACH-001193,0.013476042049402184
ACH-001196,-0.1628875000408139
ACH-001197,-0.095491982655639
ACH-001205,-0.3259927920208661
ACH-001211,-0.20083714813718945
ACH-001212,0.0007483298801179532
ACH-001228,-0.19262785478484426
ACH-001232,-0.13851456452707622
ACH-001239,-0.16672108086830825
ACH-001270,-0.2606500523298674
ACH-001274,-0.00034553504456534903
ACH-001275,-0.08954563138488217
ACH-001277,-0.3039464244240234
ACH-001278,-0.08849245821721445
ACH-001280,0.014319080748534632
ACH-001283,-0.32589959434546284
ACH-001289,-0.28466814082926045
ACH-001300,-0.30338930610325204
ACH-001301,-0.029695035140121045
ACH-001302,-0.2265980445214887
ACH-001306,-0.024261714972754325
ACH-001318,-0.2253816138757445
ACH-001322,-0.010930815382545322
ACH-001328,-0.178355193781948
ACH-001332,0.1876774986305314
ACH-001336,-0.06451344718706863
ACH-001346,-0.23644966187307265
ACH-001353,-0.2491775205093335
ACH-001354,-0.2884607350943712
ACH-001367,-0.4023242695803947
ACH-001368,-0.16596762843317014
ACH-001374,-0.4737978539410607
ACH-001377,-0.09440094575836896
ACH-001380,-0.09433192721012047
ACH-001391,-0.10012670688239987
ACH-001408,-0.1884890656789404
ACH-001430,-0.172398005437081
ACH-001431,-0.12029167862541484
ACH-001450,-0.2151883874463355
ACH-001496,-0.08178585646117015
ACH-001500,-0.3266507261029766
ACH-001523,-0.11940840401094108
ACH-001532,-0.0008420740291039426
ACH-001550,-0.3363129290268604
ACH-001552,-0.17254578177377858
ACH-001554,-0.12496805166889703
ACH-001654,-0.17089010540019292
ACH-001735,-0.11939386272435093
ACH-001736,0.005207047180584128
ACH-001737,0.16579704238552656
ACH-001740,-0.10136553780496617
ACH-001745,-0.1828051729370413
ACH-001765,-0.0985227643100725
