,ARL14EPL (644100)
ACH-000004,0.08751042640329182
ACH-000005,0.2507016290162156
ACH-000007,0.15018994036623565
ACH-000009,-0.0447004643907859
ACH-000011,0.024134991002770875
ACH-000012,0.047690534144907634
ACH-000013,0.11908954367409473
ACH-000014,0.10877527134381247
ACH-000015,-0.08508567974545962
ACH-000017,0.10875050163041684
ACH-000018,0.11587335102593077
ACH-000019,0.10659049361588213
ACH-000021,0.05962360615109336
ACH-000022,0.016324527403897553
ACH-000025,0.003677059948895032
ACH-000028,0.04485160870214056
ACH-000030,0.0028521664725859558
ACH-000035,0.04311890648571152
ACH-000036,0.0022638902739779226
ACH-000037,0.187698066045443
ACH-000039,-0.0009188969584868003
ACH-000040,0.17072525464144955
ACH-000041,0.01548552862367626
ACH-000042,0.1195179886731489
ACH-000045,0.11960139491502615
ACH-000047,-0.02139205240385449
ACH-000052,-0.0073697019228658265
ACH-000053,0.03422080018082395
ACH-000054,0.10449032088771068
ACH-000055,-0.02450626510916101
ACH-000060,0.016810131586067898
ACH-000067,-0.05270493218619166
ACH-000070,-0.05480100129583658
ACH-000075,0.1764151474824192
ACH-000078,0.14059093130170075
ACH-000082,0.03468832953746651
ACH-000085,0.1408967741234304
ACH-000086,0.0021989926276335847
ACH-000087,-0.09328120688289857
ACH-000092,0.05735834094770172
ACH-000095,0.02819648552712673
ACH-000097,0.14364746919424495
ACH-000098,-0.013955989410581378
ACH-000099,0.12452093870247925
ACH-000108,0.09208325209210773
ACH-000113,0.0560578718987876
ACH-000116,0.10325128137012468
ACH-000118,0.06783700853738141
ACH-000120,-0.08465268223378307
ACH-000123,0.0725032075903202
ACH-000127,0.031949132994394926
ACH-000128,-0.03135145745648524
ACH-000132,0.03233900861740949
ACH-000133,0.0367696024424906
ACH-000137,0.0798936842719518
ACH-000138,-0.0010604170692122912
ACH-000142,0.05643525327193712
ACH-000143,0.09638645497263756
ACH-000146,0.05197389187186234
ACH-000148,0.16199650962726347
ACH-000150,-0.04674312391595235
ACH-000152,-0.08268941737025337
ACH-000153,0.16985342999464434
ACH-000159,0.07668774012920901
ACH-000160,0.08965539536609561
ACH-000163,0.09531940907300764
ACH-000167,0.413647642070996
ACH-000168,0.03219852657603061
ACH-000169,0.15838383617298069
ACH-000178,0.05131539952412787
ACH-000183,-0.01696304976039309
ACH-000188,0.09391709960077788
ACH-000189,0.12100301359308255
ACH-000190,-0.014766740691437625
ACH-000198,0.1222921994139134
ACH-000203,-0.4931461478015222
ACH-000204,0.0186301785905605
ACH-000206,-0.006001950978298872
ACH-000207,0.16599397088932008
ACH-000208,0.42743241345564975
ACH-000210,0.0810332049616546
ACH-000211,0.04668031852896306
ACH-000215,0.08702571452049232
ACH-000221,0.01337194154112323
ACH-000222,0.12361574593022386
ACH-000223,0.1046204300567763
ACH-000226,0.12648748603527504
ACH-000227,-0.022753305775194632
ACH-000228,0.028608469414833942
ACH-000231,0.05178150408331757
ACH-000232,0.06612383896818537
ACH-000233,0.10594800032401508
ACH-000234,0.1283578460434582
ACH-000235,0.04163759129501024
ACH-000237,0.09759213690919874
ACH-000238,0.08137802588299448
ACH-000242,0.10504908086954813
ACH-000243,0.07520539985429052
ACH-000244,0.031720736915884
ACH-000246,0.10824096659634036
ACH-000248,0.2753068068762732
ACH-000250,0.024579852965723698
ACH-000251,0.0010518922548717591
ACH-000252,0.17302770663028333
ACH-000253,0.07961652310629891
ACH-000255,0.0931131958504358
ACH-000256,0.12005728830823585
ACH-000257,-0.04786089855179913
ACH-000258,0.08716455321467148
ACH-000259,-0.04142959628683547
ACH-000260,0.10080566139914242
ACH-000261,0.12887042041593255
ACH-000262,0.15042257475336465
ACH-000263,-0.0015536165927105983
ACH-000264,0.12051309368917247
ACH-000265,0.08276832084621245
ACH-000266,0.06548758272371212
ACH-000272,0.036433752861441265
ACH-000274,0.04805894435151408
ACH-000277,0.01576612069087071
ACH-000278,0.14906567423302505
ACH-000279,0.03991989046684105
ACH-000280,0.07953615122742899
ACH-000281,0.039313778798774034
ACH-000288,0.07130153427738797
ACH-000291,0.006327286647380839
ACH-000293,0.14391567720560472
ACH-000294,0.08785628920968239
ACH-000295,0.0040527414617176115
ACH-000296,0.055050210679341474
ACH-000302,-0.01938316067691617
ACH-000304,-0.016937573395153
ACH-000307,0.1818706266536452
ACH-000308,0.021044671244679267
ACH-000310,0.04026455299597221
ACH-000311,0.16774699983076158
ACH-000312,0.0008307302719906041
ACH-000315,0.011821360851407921
ACH-000316,0.11349548014639067
ACH-000317,-0.014604750822246916
ACH-000318,0.005632501141189867
ACH-000319,-0.006867766699776404
ACH-000320,-0.13047406540367334
ACH-000322,-0.026322131980987432
ACH-000323,-0.04091617990657724
ACH-000324,-0.026921201495347543
ACH-000329,0.19766307678678727
ACH-000330,0.09944192289931963
ACH-000331,0.035583769712775264
ACH-000332,0.04649826646618292
