,MAS1 (4142)
ACH-000004,0.12489424552014936
ACH-000005,-0.09795612870307324
ACH-000007,0.04025759570972682
ACH-000009,0.03766207651819167
ACH-000011,0.12717071658670853
ACH-000012,0.07217522756489522
ACH-000013,0.010899583209866302
ACH-000014,0.16437438965122925
ACH-000015,0.13343564415243478
ACH-000017,0.09551366815161216
ACH-000018,-0.032374974424812734
ACH-000019,0.1260552766467394
ACH-000021,-0.14238996257735878
ACH-000022,0.13149881031481464
ACH-000025,0.13866898369087707
ACH-000028,0.07340860518960278
ACH-000030,0.1465814476458849
ACH-000035,0.1413754698791581
ACH-000036,0.278670912512899
ACH-000037,0.030569428351343943
ACH-000039,0.11184415507160334
ACH-000040,0.04457500693096715
ACH-000041,-0.0828799149132043
ACH-000042,0.0241630928602183
ACH-000045,-0.05152738826012837
ACH-000047,-0.02949212073744072
ACH-000052,0.28555355711988706
ACH-000053,0.06698584339167547
ACH-000054,0.0043259169737155405
ACH-000055,-0.03512359420607359
ACH-000060,-0.08736622443684466
ACH-000067,-0.020305597597180983
ACH-000070,-0.027687179406121344
ACH-000075,0.00633211933421365
ACH-000078,0.022535102298704864
ACH-000082,-0.025144577481930032
ACH-000085,0.17663197473598402
ACH-000086,0.1484905242805675
ACH-000087,0.2300689498517677
ACH-000092,0.1561384111402608
ACH-000095,0.009884480486536387
ACH-000097,0.12189170187787092
ACH-000098,0.05086166012203038
ACH-000099,0.02697522423017163
ACH-000108,-0.00605370394115791
ACH-000113,0.04094794615275955
ACH-000116,0.010537154322800226
ACH-000118,0.03252087219259234
ACH-000120,0.00863413913057347
ACH-000123,0.1059790873366837
ACH-000127,0.10228749915673888
ACH-000128,0.01072332693892777
ACH-000132,0.03736587108556959
ACH-000133,-0.008503030106313815
ACH-000137,0.0014159777258566685
ACH-000138,0.020987454271067185
ACH-000142,0.0120058327806833
ACH-000143,0.11806873504703047
ACH-000146,0.04603629200190956
ACH-000148,0.09512538726278916
ACH-000150,-0.1748367482662561
ACH-000152,0.1141555264399248
ACH-000153,0.2115379685658983
ACH-000159,0.03871940871639731
ACH-000160,0.07352902103251484
ACH-000163,0.029747131040154688
ACH-000167,0.11613709099018575
ACH-000168,0.06334765758143128
ACH-000169,0.025652652870854976
ACH-000178,0.015699084819022324
ACH-000183,-0.05086952482369946
ACH-000188,0.01886370423705356
ACH-000189,-0.05833754196880912
ACH-000190,-0.10098218051752196
ACH-000198,-0.052556414408859234
ACH-000203,0.15172599733412798
ACH-000204,-0.08637255965382397
ACH-000206,0.14811271432646575
ACH-000207,0.12685720053847116
ACH-000208,-0.21697230115135105
ACH-000210,0.3304992538620701
ACH-000211,0.03755320534791444
ACH-000215,0.14755075190307254
ACH-000221,0.10715958631011402
ACH-000222,0.07487455181578638
ACH-000223,0.10442636339189193
ACH-000226,-0.05820210364352285
ACH-000227,0.05299413425425871
ACH-000228,0.11670873710927615
ACH-000231,0.10120293638399112
ACH-000232,0.029911398125008638
ACH-000233,0.12557341292144508
ACH-000234,0.0676030464561375
ACH-000235,0.05905947778353344
ACH-000237,0.03686768751407881
ACH-000238,-0.03234898776576496
ACH-000242,0.12150626097449417
ACH-000243,0.02273942170359457
ACH-000244,0.3125622973866163
ACH-000246,-0.025122664673114702
ACH-000248,0.01755032466843958
ACH-000250,-0.01377047592183819
ACH-000251,0.1980338555570145
ACH-000252,-0.0838833672247841
ACH-000253,0.0888645009768661
ACH-000255,0.19282523091677928
ACH-000256,-0.005361905606392222
ACH-000257,-0.021026094492747296
ACH-000258,0.032844907535744934
ACH-000259,0.039595207888614106
ACH-000260,0.03072354526182328
ACH-000261,0.053463259085217416
ACH-000262,0.17931834183814171
ACH-000263,0.044271557834168966
ACH-000264,-0.0046374081093974034
ACH-000265,0.11208279042700048
ACH-000266,-0.010214399142031538
ACH-000272,-0.016961173437963002
ACH-000274,0.01731890079866277
ACH-000277,0.07845987017012629
ACH-000278,-0.08566918208008943
ACH-000279,0.005770649932780649
ACH-000280,0.04975403965684472
ACH-000281,-0.008549917269371262
ACH-000288,0.0444815587819367
ACH-000291,-0.04031967307031379
ACH-000293,0.1196107666569375
ACH-000294,0.0901614512315053
ACH-000295,-0.13235095365961552
ACH-000296,0.05306433072382048
ACH-000302,0.06343581358330075
ACH-000304,0.05876591654761184
ACH-000307,-0.08460065968943357
ACH-000308,-0.037046722260351314
ACH-000310,-0.03513353916209728
ACH-000311,0.016023019780619027
ACH-000312,0.006452725799341839
ACH-000315,0.1879534337524491
ACH-000316,-0.05349869098436087
ACH-000317,0.039869723710214064
ACH-000318,-0.008055117057484431
ACH-000319,0.05213812795373909
ACH-000320,-0.007444759012419609
ACH-000322,-0.09288279097697562
ACH-000323,0.017075625009113304
ACH-000324,0.00015523352249573319
ACH-000329,-0.028316931477644938
ACH-000330,0.030259846049980218
ACH-000331,0.06616162827726776
ACH-000332,0.04430617474220832
ACH-000334,0.09793646057773132
ACH-000335,-0.08224041166171797
ACH-000336,-0.1583671897569423
ACH-000337,-0.13187567273516462
ACH-000338,-0.12108755864240295
ACH-000339,0.12016655322721292
ACH-000341,0.055120021004133664
ACH-000348,0.04482596464321042
ACH-000350,0.024976030035559867
ACH-000352,0.12631416562670242
ACH-000356,0.007385487076283634
ACH-000361,-0.06502481769666298
ACH-000362,0.0407077738781698
ACH-000363,0.023765022578300654
ACH-000364,0.04016342042720497
ACH-000365,0.003939479499498745
ACH-000366,0.011869080411789535
ACH-000368,0.13377501580568776
ACH-000374,0.09884481102624257
ACH-000375,0.023310902178772814
ACH-000376,0.050677321213805464
ACH-000381,-0.03144582411483734
ACH-000383,0.032531192285993694
ACH-000387,0.0652978238466513
ACH-000389,0.11771618688987527
ACH-000390,0.0022695404262240673
ACH-000393,0.0726902782555573
ACH-000395,0.021269904568990836
ACH-000396,-0.1058012759463784
ACH-000397,-0.07540215750855654
ACH-000401,0.02042426316272867
ACH-000402,-0.18073276308408398
ACH-000403,0.02916544827404516
ACH-000404,0.043012079901645406
ACH-000406,0.008970212963134456
ACH-000407,0.05768675723215309
ACH-000408,0.10026867430182164
ACH-000410,0.055593529880389514
ACH-000411,-0.004357032059353013
ACH-000414,-0.1081454509233265
ACH-000415,0.07966960242729063
ACH-000416,0.04726428491899643
ACH-000420,-0.04793636196712111
ACH-000421,-0.024399928725026398
ACH-000424,0.0662779987866207
ACH-000425,0.11508517600618415
ACH-000426,-0.13990891102766995
ACH-000427,0.1818454236919414
ACH-000433,0.017437495244188212
ACH-000435,0.3830857710859409
ACH-000436,-0.04069875445668617
ACH-000444,-0.05566930686681462
ACH-000445,-0.03816710412570616
ACH-000448,0.05204881955317405
ACH-000450,-0.03388412769145617
ACH-000452,0.10946700341416764
ACH-000454,0.12443004403248828
ACH-000458,-0.1407736732664225
ACH-000459,-0.1607869604140555
ACH-000460,0.05270147548460017
ACH-000461,-0.03662043520939354
ACH-000463,0.027548541497339613
ACH-000464,0.2602921406921613
ACH-000466,0.049502060129537916
ACH-000467,0.13757665199794394
ACH-000468,0.09516703372119983
ACH-000469,-0.06736545175539513
ACH-000470,0.08898222608253367
ACH-000471,0.06863806007025197
ACH-000472,0.082182301839937
ACH-000473,-0.1341177303495482
ACH-000475,0.07257823880284557
ACH-000476,0.1049638144782152
ACH-000477,0.0162507707325254
ACH-000479,-0.3510888241254463
ACH-000480,0.10957392122903296
ACH-000481,0.07326454622051168
ACH-000483,0.08357602662513959
ACH-000484,0.04589092822134764
ACH-000485,0.042143889334125925
ACH-000486,0.15256639644665934
ACH-000487,0.05606172031115319
ACH-000488,0.1257570275086174
ACH-000490,0.08178605195558422
ACH-000491,0.03274143460067128
ACH-000495,0.11451361348011352
ACH-000496,-0.026105335537762092
ACH-000499,0.0431750129794591
ACH-000500,0.6739667016310631
ACH-000502,0.09332193776605514
ACH-000503,0.14572680063238175
ACH-000505,0.0042846461669857954
ACH-000507,0.10222848552927444
ACH-000510,0.10722411788832197
ACH-000511,-0.0011304880893270224
ACH-000512,0.10854167136386236
ACH-000516,0.04799425406682396
ACH-000517,-6.037712630342588e-06
ACH-000518,0.21390633817357052
ACH-000520,-0.04677527196773484
ACH-000521,-0.007195269451668949
ACH-000522,0.06664548441558288
ACH-000524,0.05515474927763672
